report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-30,9960594000.0,3942299000.0,1501801000.0,2880714000.0,7079404000.0,999145000.0,,2707940000.0,3224568000.0,1975759000.0,177196000.0,90803000.0,60776000.0,0.17,530343000.0,487571000.0,137855000.0,999145000.0,,,,0.17,315051000.0,0.012826362219192464,0.009116223389890201,0.028159741087798427,0.612720525664213,0.05495185711698435,0.017789702100095638,0.021934136934739147,0.09770332025871373,0.14113405591770153,2.625047526270125,4160312000.0,-97835000.0,-33189000.0,2416741000.0,237889000.0,-0.15999999999999992,-0.15999999999999992,4.200047080781373,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2012-12-31,9832100000.0,3600700000.0,1422000000.0,2832600000.0,6999000000.0,999200000.0,,2407800000.0,-1997923000.0,-1202942000.0,-51232000.0,5438000.0,-1561000.0,0.009999999999999953,-1071579000.0,-261767000.0,-84078000.0,999200000.0,,,,0.009999999999999953,-135310000.0,0.0007769681383054722,0.0005530863193010649,-0.002721826616941694,0.6020962769836475,0.025642629871121158,-0.005210687442153762,-0.006405441224275462,0.06772533275806926,0.14276325189312758,2.5321378340365683,4365400000.0,186500000.0,308100000.0,2708800000.0,495100000.0,0.35000000000000003,0.35000000000000003,2.0181781458291255,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2013-03-31,9830400000.0,3540000000.0,1423700000.0,2774000000.0,7055900000.0,999200000.0,,2043700000.0,1059200000.0,670800000.0,87000000.0,91000000.0,-14100000.0,0.0,512700000.0,-8900000.0,51600000.0,999200000.0,,,,0.0,138600000.0,0.012897008177553538,0.009256998697916666,0.08591389728096677,0.6333081570996979,0.08213746223564955,0.00885009765625,0.010800610793162095,0.1308534743202417,0.1416119842968296,2.486478893025216,4392102000.0,261230000.0,347391000.0,2745545000.0,542595000.0,0.32000000000000006,0.32000000000000006,1.8415208396686296,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2013-06-30,10013700000.0,3654100000.0,1422800000.0,2896100000.0,7117600000.0,999300000.0,,2249900000.0,2209900000.0,1391300000.0,225500000.0,188900000.0,13900000.0,0.0,510400000.0,275500000.0,93700000.0,999300000.0,,,,0.0,319200000.0,0.026539844891536473,0.018864156106134594,0.08547898094936422,0.629575998913978,0.10204081632653061,0.02251914876619032,0.027781542214392194,0.1444409249287298,0.14039844891536474,2.568245712679224,4495745000.0,376141000.0,438464000.0,2834917000.0,637541000.0,0.18000000000000002,0.18000000000000002,1.5674286045917047,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2013-09-30,10197700000.0,3680400000.0,1400600000.0,2886000000.0,7311700000.0,999300000.0,,2271500000.0,3395500000.0,2137800000.0,370500000.0,288000000.0,52300000.0,0.0,510700000.0,451900000.0,135100000.0,999300000.0,,,,0.0,505600000.0,0.03938892460029815,0.0282416623356247,0.08481814165807687,0.6295979973494331,0.10911500515388013,0.03633172185885052,0.04457947298760678,0.14890295979973495,0.1366713623370762,2.6277309724403826,4666677000.0,573338000.0,631768000.0,2996958000.0,828090000.0,0.010000000000000009,0.010000000000000009,1.2067528891787125,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2013-12-31,10326000000.0,3703900000.0,1441400000.0,3023800000.0,7302200000.0,999300000.0,,2284000000.0,-1995500000.0,-1258500000.0,-117100000.0,-128100000.0,33600000.0,0.0,-1023500000.0,123800000.0,-90500000.0,999300000.0,,,,0.0,-207600000.0,-0.017542658376927502,-0.01240557815223707,0.06419443748433977,0.6306690052618391,0.05868203457780005,-0.011340306023629673,-0.014105884478708667,0.10403407667251316,0.1368491687436663,2.569654502566949,4669100000.0,439800000.0,565900000.0,2941400000.0,755800000.0,0.0,0.0,1.3221751786186822,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2014-03-31,9723600000.0,3879800000.0,1446300000.0,3414100000.0,6309500000.0,1348900000.0,,2579400000.0,1170100000.0,720100000.0,-6200000.0,110600000.0,37400000.0,0.0,496500000.0,126000000.0,48100000.0,1348900000.0,,,,0.0,41900000.0,0.017529122751406608,0.011374388086716853,0.09452183574053499,0.6154174856849842,-0.0052986924194513285,-0.0006376239252951581,-0.0008095685782931161,0.03580890522177592,0.21378873127823123,2.682569314803291,4780000000.0,459400000.0,472700000.0,2990700000.0,659100000.0,0.0,0.0,2.046578667880443,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2014-06-30,10137300000.0,3497700000.0,1573500000.0,3525800000.0,6611500000.0,1348900000.0,,2159800000.0,2399600000.0,1468300000.0,109700000.0,331700000.0,110800000.0,0.0,487300000.0,551000000.0,95600000.0,1348900000.0,,,,0.0,205300000.0,0.05017015805792936,0.03272074418237598,0.1382313718953159,0.6118936489414902,0.04571595265877646,0.010821421877620273,0.013780714536957941,0.08555592598766461,0.20402329274748543,2.2228789323164917,4969700000.0,602200000.0,356900000.0,3067700000.0,545200000.0,0.0,0.0,2.4741379310344827,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2014-09-30,9569000000.0,3063300000.0,1449000000.0,3378600000.0,6190400000.0,1348900000.0,,1615900000.0,3525500000.0,2183100000.0,282100000.0,435300000.0,172800000.0,0.0,477000000.0,472500000.0,141900000.0,1348900000.0,,,,0.0,424000000.0,0.07031855776686483,0.04549064688055178,0.12347184796482769,0.6192313147071338,0.08001701886257269,0.029480614484272128,0.037417266855013065,0.12026662884697206,0.21790191263892478,2.11407867494824,5099700000.0,749500000.0,268500000.0,3113000000.0,463600000.0,0.0,0.0,2.9096203623813635,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2014-12-31,8403100000.0,2971900000.0,1527700000.0,3484000000.0,4919100000.0,1349000000.0,,1639600000.0,-2468100000.0,-1513300000.0,-805300000.0,-1211900000.0,-73000000.0,0.0,-1003400000.0,-386100000.0,-99500000.0,1349000000.0,,,,0.0,-904800000.0,-0.24636620520013824,-0.1442205852602016,0.4910254851910376,0.6131437137879341,0.32628337587618006,-0.09583368042746129,-0.12847593369601634,0.36659778777197033,0.2742371572035535,1.945342671990574,4627100000.0,-334300000.0,-419700000.0,2858200000.0,-233600000.0,0.0,0.0,-5.774828767123288,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2015-03-31,8666600000.0,3101700000.0,1770400000.0,4049500000.0,4617100000.0,1648700000.0,299900000.0,1810800000.0,1067400000.0,657300000.0,131800000.0,80200000.0,35800000.0,0.0,414200000.0,219300000.0,47500000.0,1948600000.0,,,,0.0,179300000.0,0.01737021073834225,0.009253917337825676,0.07513584410717632,0.6157953906689151,0.1234776091437137,0.015207809290840698,0.020074021048783832,0.16797826494285178,0.4220398085378268,1.7519769543605965,4524400000.0,-364700000.0,-281700000.0,2795400000.0,-96200000.0,0.0,0.0,-20.255717255717254,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2015-06-30,8282800000.0,2726900000.0,1762500000.0,4034900000.0,4247900000.0,1648700000.0,299900000.0,1330300000.0,2289600000.0,1438800000.0,374900000.0,238200000.0,103800000.0,0.0,406100000.0,482500000.0,89000000.0,1948600000.0,,,,0.0,463900000.0,0.056074766355140186,0.02875839088231033,0.1040356394129979,0.6284067085953878,0.16374039133473095,0.0452624716279519,0.06050189623174373,0.2026118099231307,0.45872077967937097,1.547177304964539,4414400000.0,-458200000.0,-16500000.0,2765900000.0,162400000.0,0.0,0.0,11.998768472906404,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2015-09-30,8505900000.0,2898100000.0,1734900000.0,4077800000.0,4428100000.0,1648700000.0,299900000.0,1453500000.0,3538200000.0,2236200000.0,632900000.0,435900000.0,155700000.0,1.0,401200000.0,775500000.0,131500000.0,1948600000.0,,,,1.0,764400000.0,0.09843951130281611,0.051246781645681236,0.12319823639138545,0.6320162794641343,0.17887626476739585,0.07440717619534676,0.09925196418210046,0.21604205528234696,0.4400532959960254,1.6704709205141506,4427100000.0,-457600000.0,334300000.0,2819000000.0,502800000.0,1.0,1.0,3.875497215592681,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2015-12-31,8619200000.0,2912400000.0,1801900000.0,4044800000.0,4574400000.0,1648800000.0,299900000.0,1420900000.0,-2037400000.0,-1253700000.0,-227600000.0,-120600000.0,-76800000.0,0.0,-822100000.0,-584800000.0,-91500000.0,1948700000.0,,,,0.0,-319100000.0,-0.026364113326337882,-0.013992017820679414,0.05919308923137332,0.615343084323157,0.11171100422106607,-0.026406162984963802,-0.0348913859974552,0.15662118386178464,0.4260012242042672,1.616293911981797,4857800000.0,633700000.0,912000000.0,3078600000.0,1088500000.0,1.0,1.0,1.7902618282039504,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2016-03-31,8917700000.0,3274200000.0,1515300000.0,4279600000.0,4638100000.0,2131800000.0,0.0,1646000000.0,1097900000.0,690900000.0,148700000.0,91400000.0,35100000.0,0.0,389300000.0,172400000.0,47000000.0,2131800000.0,,,,0.0,195700000.0,0.01970634527069274,0.010249279522746896,0.08324984060479096,0.6292922852718826,0.13544038619182075,0.016674703118517105,0.021964873927236738,0.17824938518990802,0.45962786485845497,2.1607602454959416,4888300000.0,644900000.0,928900000.0,3112200000.0,1104900000.0,1.0,1.0,1.9294053760521315,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2016-06-30,9062800000.0,3453800000.0,1581800000.0,4386600000.0,4676200000.0,2132500000.0,0.0,1756900000.0,2319200000.0,1447300000.0,352500000.0,231400000.0,87300000.0,0.0,388600000.0,526800000.0,98600000.0,2132500000.0,,,,0.0,451100000.0,0.04948462426756768,0.02553294787482897,0.09977578475336323,0.6240513970334598,0.15199206622973438,0.03889526415677274,0.05177199759131699,0.1945067264573991,0.4560326761045293,2.183461878872171,4917900000.0,638100000.0,906500000.0,3120700000.0,1092100000.0,1.0,1.0,1.952660012819339,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2016-09-30,9145200000.0,3429400000.0,1508400000.0,4372700000.0,4772500000.0,2133100000.0,0.0,1689000000.0,3604500000.0,2246800000.0,602500000.0,403800000.0,151500000.0,1.0,387900000.0,772200000.0,151900000.0,2133100000.0,,,,1.0,754400000.0,0.08460974332111053,0.04415431045794515,0.11202663337494798,0.6233319461783882,0.16715217089748924,0.06588155535144119,0.08724803058387395,0.20929393813288943,0.4469565217391304,2.2735348713869,4984200000.0,606000000.0,876100000.0,3131300000.0,1082100000.0,1.0,1.0,1.9712595878384622,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2016-12-31,9656500000.0,3971900000.0,1735900000.0,4694000000.0,4962500000.0,2133700000.0,0.0,1833200000.0,-2031500000.0,-1280500000.0,-214000000.0,-133900000.0,-39200000.0,0.0,-778000000.0,-365400000.0,-90800000.0,2133700000.0,2.2881,,,0.0,-304800000.0,-0.0269823677581864,-0.013866307668409879,0.06591188776765937,0.6303224218557716,0.10534088112232341,-0.022161238543985915,-0.03015698542882106,0.1500369185331036,0.4299647355163728,2.288092632064059,4990100000.0,592700000.0,889700000.0,3104500000.0,1096400000.0,1.0,1.0,1.9460963152134259,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2017-03-31,9638000000.0,3993800000.0,1582600000.0,4619600000.0,5018400000.0,2134400000.0,,2242000000.0,1221000000.0,746600000.0,156300000.0,108800000.0,31800000.0,0.0,388000000.0,545300000.0,55800000.0,2134400000.0,2.2881,,,0.0,212100000.0,0.02168021680216802,0.011288649097323095,0.0891072891072891,0.6114660114660114,0.12800982800982802,0.016217057480805146,0.02185158259702494,0.17371007371007371,0.42531484138370795,2.523568810817642,5113200000.0,610100000.0,897300000.0,3160200000.0,1112800000.0,1.0,1.0,1.9180445722501798,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2017-06-30,9752900000.0,4145100000.0,1672800000.0,4666700000.0,5086200000.0,2135000000.0,,2392500000.0,2529900000.0,1548500000.0,414500000.0,288600000.0,97200000.0,0.0,387600000.0,844000000.0,112100000.0,2135000000.0,,,,0.0,526600000.0,0.05674177185324997,0.029591198515313395,0.11407565516423573,0.6120795288351318,0.16384046800268787,0.04250017943380943,0.05740043206115327,0.20815051978339064,0.41976328103495736,2.4779411764705883,5323900000.0,667300000.0,959300000.0,3261400000.0,1188300000.0,1.0,1.0,1.7966843389716403,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2017-09-30,9744300000.0,4283300000.0,1585300000.0,4586200000.0,5158100000.0,2135700000.0,,2363700000.0,3787700000.0,2320900000.0,645400000.0,454300000.0,157300000.0,1.0,386500000.0,1045900000.0,169700000.0,2135700000.0,,,,1.0,815100000.0,0.08807506640041876,0.04662212780805189,0.11994086120864905,0.6127465216358212,0.17039364257992978,0.06623359297230176,0.08848611149195207,0.2151965572775035,0.4140478083015064,2.701886078344793,5507100000.0,717800000.0,1002200000.0,3335500000.0,1249000000.0,1.0,1.0,1.7099279423538831,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2017-12-31,9833800000.0,4184500000.0,1738200000.0,5152900000.0,4680900000.0,2136300000.0,,2006500000.0,-2511400000.0,-1543900000.0,-368100000.0,-545500000.0,219300000.0,-1.0,-777900000.0,-1175100000.0,-112000000.0,2136300000.0,2.4074,,,-1.0,-480100000.0,-0.11653741801790254,-0.055471943704366575,0.21720952456797005,0.6147567094051127,0.14657163335191525,-0.037432121865403,-0.0539957753916564,0.19116827267659472,0.45638659232198936,2.407375445863537,5027200000.0,306200000.0,848100000.0,3072100000.0,1073700000.0,0.0,0.0,1.9896619167365186,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2018-03-31,9078500000.0,3920700000.0,1830000000.0,4753800000.0,4324700000.0,1787700000.0,,2614200000.0,1082600000.0,618400000.0,55500000.0,34400000.0,7000000.0,0.0,360600000.0,271100000.0,55700000.0,1787700000.0,2.4074,,,0.0,111200000.0,0.007954308969408283,0.0037891722200804096,0.03177535562534639,0.571217439497506,0.05126547201182339,0.006113344715536708,0.009079903147699757,0.10271568446332903,0.41336971350613916,2.1424590163934427,4888800000.0,231800000.0,747300000.0,2943900000.0,972800000.0,0.0,0.0,1.837685032894737,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2018-06-30,9121000000.0,4104600000.0,1808500000.0,4703300000.0,4417700000.0,1788200000.0,,2690400000.0,2286700000.0,1319300000.0,215300000.0,150900000.0,41400000.0,0.0,356800000.0,441400000.0,110900000.0,1788200000.0,,,,0.0,326200000.0,0.034158046042058084,0.0165442385703322,0.06599029168671011,0.5769449424935497,0.09415314645559103,0.02360486788729306,0.03469279234277059,0.14265098176411423,0.4047807682730833,2.269615703621786,4645600000.0,94100000.0,548100000.0,2714700000.0,772400000.0,0.0,0.0,2.315121698601761,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2018-09-30,9100300000.0,4290700000.0,1740500000.0,4449400000.0,4650900000.0,1788600000.0,,2501700000.0,3466500000.0,2030300000.0,375400000.0,374700000.0,-30400000.0,1.0,355200000.0,648700000.0,159200000.0,1788600000.0,,,,1.0,534600000.0,0.08056505192543378,0.041174466775820574,0.10809173517957595,0.585691619789413,0.108293667964806,0.04125138731690164,0.0582964515878562,0.15421895283427087,0.3845707282461459,2.46521114622235,4324400000.0,14500000.0,278100000.0,2424100000.0,491900000.0,0.0,0.0,3.6361048993697906,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2018-12-31,9363300000.0,4581800000.0,1842500000.0,4540100000.0,4823200000.0,1789100000.0,,2489000000.0,-2188300000.0,-1226800000.0,-74000000.0,6900000.0,-52200000.0,0.0,-718200000.0,-500100000.0,-115300000.0,1789100000.0,2.4867,,,0.0,-189300000.0,0.0014305855034002321,0.0007369196757553427,-0.003153132568660604,0.5606178311931637,0.033816204359548505,-0.00790319652259353,-0.011191264764151656,0.0865055065576018,0.3709363078454138,2.486729986431479,4647500000.0,566900000.0,572200000.0,2741200000.0,782700000.0,1.0,1.0,2.2858055449086496,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2019-03-31,9137900000.0,4309600000.0,1489100000.0,4286700000.0,4851200000.0,1789600000.0,,2155600000.0,1001700000.0,582300000.0,42700000.0,31100000.0,13400000.0,0.0,352700000.0,159400000.0,48700000.0,1789600000.0,2.4867,,,0.0,91400000.0,0.006410784960422164,0.0034034077851585157,0.03104721972646501,0.5813117699910153,0.04262753319357093,0.004672846058722464,0.006429948199012167,0.09124488369771389,0.3688984168865435,2.894097105634276,4566600000.0,563600000.0,559400000.0,2705100000.0,762900000.0,1.0,1.0,2.345785817276183,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2019-06-30,8903300000.0,3758600000.0,1766200000.0,4312100000.0,4591200000.0,1490500000.0,,1381300000.0,2104200000.0,1219100000.0,125100000.0,77300000.0,45000000.0,0.22,351700000.0,248200000.0,101700000.0,1490500000.0,,,,0.22,226800000.0,0.016836556891444504,0.008682174025361382,0.036736051706111585,0.5793650793650794,0.05945252352437981,0.014050969865106197,0.020569906440633376,0.10778443113772455,0.3246427949120056,2.1280715660740572,4384100000.0,490000000.0,469200000.0,2604900000.0,663500000.0,1.22,1.22,2.2464204973624717,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2019-09-30,8753600000.0,3187500000.0,1422900000.0,4111200000.0,4642400000.0,1687600000.0,,1204800000.0,3237300000.0,1897500000.0,263600000.0,176600000.0,63800000.0,0.5,350100000.0,433200000.0,155500000.0,1687600000.0,,,,0.5,419100000.0,0.038040668619679474,0.020174556753792726,0.05455163253328391,0.5861365953109072,0.0814258795910172,0.030113324803509412,0.041642969984202215,0.12945973496432212,0.36351886955023266,2.240143369175627,4154900000.0,291900000.0,357400000.0,2472100000.0,548000000.0,0.72,0.72,3.0795620437956206,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2019-12-31,8837700000.0,3209800000.0,1543900000.0,4227100000.0,4610600000.0,1683900000.0,,1215800000.0,-1897800000.0,-1082100000.0,10800000.0,60000000.0,-52800000.0,0.27,-706300000.0,-311900000.0,-95600000.0,1683900000.0,2.079,,,0.27,-84800000.0,0.013013490651975882,0.0067890967106826435,-0.03161555485298767,0.5701865317736327,-0.00569079987353778,0.0012220374079228759,0.0017157836206211773,0.044683317525555905,0.36522361514770313,2.0790206619599716,4445400000.0,345000000.0,442200000.0,2616800000.0,652500000.0,0.99,0.99,2.5806896551724137,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2020-03-31,8609500000.0,2972700000.0,1536500000.0,4218800000.0,4390700000.0,1712900000.0,,1398600000.0,998000000.0,579300000.0,39400000.0,20400000.0,7900000.0,0.06,335100000.0,272200000.0,54000000.0,1712900000.0,2.079,,,0.06,93400000.0,0.004646183979775434,0.002369475579301934,0.020440881763527055,0.5804609218436874,0.03947895791583166,0.004576340089436088,0.006455206763221705,0.0935871743486974,0.3901200264194775,1.9347217702570778,4441700000.0,334300000.0,438900000.0,2613800000.0,654500000.0,1.05,1.05,2.6171122994652407,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
2020-06-30,8741500000.0,3001200000.0,1596300000.0,4277200000.0,4464300000.0,1720100000.0,,1460300000.0,2084300000.0,1198900000.0,129900000.0,81600000.0,32800000.0,0.24,334700000.0,369800000.0,106000000.0,1720100000.0,,,,0.24,235900000.0,0.01827834150930717,0.009334782360006864,0.039149834476802765,0.5752051048313582,0.06232308208991028,0.014860149859863867,0.02100446284198952,0.11317948471909034,0.3853011670362655,1.880097725991355,4421800000.0,338600000.0,443700000.0,2593600000.0,663600000.0,1.07,1.07,2.59207353827607,-0.2710397,39.96,33.42,5.84526,13358.585,37.8645,2.5766,2.5665
