report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-30,39064000000.0,16344000000.0,10289000000.0,39064000000.0,7529000000.0,11148000000.0,3859000000.0,8430000000.0,39556000000.0,4125000000.0,2555000000.0,284000000.0,1304000000.0,2.63,5103000000.0,1603000000.0,1382000000.0,3500000000.0,15007000000.0,,20.486,1.2847,2.63,5507000000.0,0.3393544959489972,0.06540548842924432,0.06459197087673173,0.10428253615127919,0.10559594511570755,0.18304046858359957,0.08848215188593386,0.1392203458388108,1.9932261920573782,1.5884925648751094,54988000000.0,3592000000.0,5840000000.0,4464000000.0,7725000000.0,407000000.0,3.79,3.79,1.942653721682848,14.34889434889435,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2012-12-31,38863000000.0,15591000000.0,8390000000.0,38863000000.0,4653000000.0,11089000000.0,1781000000.0,7327000000.0,-25050000000.0,-7710000000.0,-4804000000.0,-171000000.0,-2747000000.0,-4.949999999999999,-4017000000.0,-827000000.0,-901000000.0,-4844000000.0,12870000000.0,1.8583,87.1613,1.2995,-4.949999999999999,-8611000000.0,-1.0324521813883516,-0.12361371999073668,0.19177644710578842,0.3077844311377245,-0.19838921339062862,-0.43999315185755866,0.19337325349301399,0.34375249500998006,2.765957446808511,1.8582836710369488,54127000000.0,807000000.0,1343000000.0,3409000000.0,3201000000.0,393000000.0,0.830000000000001,0.830000000000001,4.020618556701031,3.4173027989821882,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2013-03-31,38005000000.0,14481000000.0,8034000000.0,,4028000000.0,11051000000.0,1615000000.0,6456000000.0,,,,,,,1758000000.0,453000000.0,474000000.0,1305000000.0,12666000000.0,,91.4291,1.4682,,,,,,,,,,,3.144488579940417,1.8024645257654965,,,,2862000000.0,,,,,,,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2013-06-30,36703000000.0,13226000000.0,7183000000.0,,3617000000.0,10837000000.0,1086000000.0,4808000000.0,26941000000.0,3322000000.0,2108000000.0,194000000.0,1028000000.0,2.0,3431000000.0,990000000.0,940000000.0,2441000000.0,11923000000.0,,99.1615,1.5061,2.0,4262000000.0,0.5828034282554603,0.05743399722093562,0.07824505400690397,0.12330648454029175,0.0905103125085143,0.21377091377091378,0.09060539697858283,0.1581975427786645,3.296378213989494,1.8412919393011276,,,,2402000000.0,,,,,,,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2013-09-30,37476000000.0,13758000000.0,7821000000.0,,3642000000.0,10897000000.0,1703000000.0,5182000000.0,40462000000.0,5126000000.0,3205000000.0,286000000.0,1645000000.0,3.0,5060000000.0,1605000000.0,1400000000.0,3455000000.0,12600000000.0,,58.8403,1.5578,3.0,6526000000.0,0.8800109829763866,0.08552140036289892,0.07921012307844397,0.12668676783154564,0.1367808730921123,0.3156015269055535,0.08538875982403242,0.161287133606841,3.459637561779242,1.7591100882240123,,,,2357000000.0,,,,,,,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2013-12-31,36212000000.0,13387000000.0,7131000000.0,,6474000000.0,10824000000.0,48000000.0,4665000000.0,-11965000000.0,-1414000000.0,-941000000.0,-100000000.0,-371000000.0,-1.0,-2945000000.0,-983000000.0,-947000000.0,-3928000000.0,10872000000.0,1.8773,22.3127,1.7596,-1.0,-2361000000.0,-0.14535063330244052,-0.025985861040539047,0.07864605098203092,0.11817801922273297,-0.0390478294488015,-0.08151735270379339,0.3282908483075637,0.1973255328040117,1.6793327154772937,1.877296311877717,,,,3273000000.0,,,,,,,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2014-03-31,37085000000.0,14620000000.0,9193000000.0,,6247000000.0,9860000000.0,2222000000.0,5946000000.0,13779000000.0,1513000000.0,911000000.0,90000000.0,512000000.0,0.0,2267000000.0,322000000.0,468000000.0,1945000000.0,12082000000.0,,21.0847,1.6049,0.0,1981000000.0,0.14582999839923164,0.02456518808143454,0.06611510269250308,0.10980477538282894,0.04079816637454496,0.08254678378525833,0.141156832861601,0.14376950431816532,1.9340483432047382,1.5903404764494724,69217000000.0,5283000000.0,8547000000.0,3913000000.0,10408000000.0,470000000.0,4.0,4.0,1.1608378170637972,18.185106382978724,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2014-06-30,34861000000.0,12341000000.0,8337000000.0,,5568000000.0,9940000000.0,1902000000.0,3056000000.0,28047000000.0,2260000000.0,1365000000.0,179000000.0,741000000.0,1.0,1832000000.0,813000000.0,941000000.0,1019000000.0,11842000000.0,,25.8955,1.662,1.0,3201000000.0,0.24515086206896552,0.03915550328447262,0.048668306770777624,0.08057902806004207,0.06482889188491438,0.12981045376220562,0.03633187150140835,0.11412985346026314,2.1267959770114944,1.4802686817800168,70323000000.0,4540000000.0,7485000000.0,2491000000.0,9347000000.0,455000000.0,3.0,3.0,1.2669305659569916,16.45054945054945,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2014-09-30,35906000000.0,13318000000.0,9096000000.0,,5627000000.0,9858000000.0,2393000000.0,4204000000.0,42337000000.0,4214000000.0,2579000000.0,266000000.0,1396000000.0,2.0,4191000000.0,1444000000.0,1426000000.0,2747000000.0,12251000000.0,,23.9691,1.5666,2.0,5640000000.0,0.45832592855873466,0.07182643569319891,0.06091598365495902,0.09953468597208116,0.11736200077981396,0.23570869224745497,0.06488414389304864,0.13321680799300847,2.1771814465967654,1.4641600703605981,72198000000.0,3914000000.0,6573000000.0,1783000000.0,8461000000.0,435000000.0,2.0,2.0,1.447937596028838,15.110344827586207,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2014-12-31,35471000000.0,11808000000.0,8639000000.0,,2141000000.0,9864000000.0,923000000.0,2291000000.0,-25931000000.0,-3019000000.0,-1823000000.0,-182000000.0,-1044000000.0,0.0,-2564000000.0,-251000000.0,-912000000.0,-2815000000.0,10787000000.0,1.3012,33.1906,1.7282,0.0,-3931000000.0,-0.8514712751050911,-0.05139409658594345,0.0703019551887702,0.11642435694728318,-0.08511178145527332,-0.23352413366336633,0.10855732520920905,0.15159461648220277,5.0382998598785615,1.3668248639888876,58232000000.0,3032000000.0,4968000000.0,2896000000.0,6891000000.0,353000000.0,3.0,3.0,1.5653751269772167,14.073654390934845,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2015-03-31,37332000000.0,13915000000.0,10610000000.0,,1829000000.0,9941000000.0,3163000000.0,4482000000.0,13977000000.0,1673000000.0,1026000000.0,87000000.0,564000000.0,1.0,2751000000.0,365000000.0,506000000.0,2386000000.0,13104000000.0,,27.7934,1.4969,1.0,2179000000.0,0.5609622744669218,0.027483124397299902,0.07340631036703155,0.1196966444873721,0.044814100503589416,0.11203375075336502,0.17070902196465623,0.155898976890606,7.164570803717878,1.3114985862393969,58430000000.0,3147000000.0,5128000000.0,3337000000.0,7089000000.0,350000000.0,4.0,4.0,1.848497672450275,14.651428571428571,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2015-06-30,37251000000.0,13768000000.0,10303000000.0,,1950000000.0,9900000000.0,3252000000.0,3430000000.0,28072000000.0,3633000000.0,2256000000.0,173000000.0,1212000000.0,2.0,4239000000.0,958000000.0,1016000000.0,3281000000.0,13152000000.0,,22.2635,1.4992,2.0,4649000000.0,1.156923076923077,0.060562132560199725,0.08036477628954118,0.12941721288116273,0.09752758315213014,0.24056416368692887,0.11687802792818466,0.16560986035907665,6.7446153846153845,1.3363098126759196,58455000000.0,4038000000.0,6501000000.0,5599000000.0,8537000000.0,344000000.0,5.0,5.0,1.5405880285814688,18.898255813953487,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2015-09-30,39002000000.0,13581000000.0,11869000000.0,,1929000000.0,10044000000.0,4557000000.0,3441000000.0,42309000000.0,5617000000.0,3513000000.0,256000000.0,1860000000.0,3.0,6415000000.0,1648000000.0,1543000000.0,4767000000.0,14601000000.0,,22.3008,1.5196,3.0,7160000000.0,1.8211508553654743,0.09007230398441106,0.08303197901155783,0.13276135101278688,0.14401825547407826,0.3398064125831821,0.11267106289441962,0.16923113285589356,7.569206842923795,1.144241300867807,58427000000.0,4972000000.0,7904000000.0,7619000000.0,10057000000.0,334000000.0,6.0,6.0,1.451824599781247,23.664670658682635,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2015-12-31,38311000000.0,13208000000.0,10696000000.0,,2470000000.0,11316000000.0,3018000000.0,2730000000.0,-25995000000.0,-3255000000.0,-1951000000.0,-175000000.0,-1138000000.0,-1.0,-5975000000.0,-592000000.0,-981000000.0,-6567000000.0,14334000000.0,1.2349,17.6888,1.4681,-1.0,-4236000000.0,-0.7898785425101215,-0.05092532170916969,0.07505289478745912,0.12521638776687824,-0.08496254339484743,-0.19370388002856462,0.25262550490478936,0.16295441431044433,5.803238866396761,1.2348541510845177,58363000000.0,4844000000.0,7668000000.0,3867000000.0,9752000000.0,341000000.0,5.0,5.0,1.4698523379819524,22.486803519061585,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2016-03-31,39168000000.0,13912000000.0,11098000000.0,,2457000000.0,11569000000.0,3869000000.0,3887000000.0,14418000000.0,1823000000.0,1131000000.0,93000000.0,616000000.0,1.0,2670000000.0,427000000.0,552000000.0,2243000000.0,15438000000.0,,18.8329,1.585,1.0,2375000000.0,0.4603174603174603,0.02887561274509804,0.07844361215147733,0.12643917325565265,0.04654309640522876,0.10187203129365745,0.15556942710500762,0.16472464974337633,6.283272283272283,1.25355919985583,58804000000.0,4949000000.0,7818000000.0,3724000000.0,9948000000.0,347000000.0,5.0,5.0,1.551869722557298,22.530259365994237,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2016-06-30,38339000000.0,13123000000.0,9961000000.0,,2626000000.0,11550000000.0,2816000000.0,3059000000.0,29047000000.0,3861000000.0,2400000000.0,187000000.0,1299000000.0,2.0,4693000000.0,963000000.0,1107000000.0,3730000000.0,14366000000.0,,19.062,1.6024,2.0,4968000000.0,0.913937547600914,0.06259944182164376,0.08262471167418323,0.13292250490584226,0.1007068520305694,0.22722457627118645,0.12841257272695975,0.17103315316555925,5.47067783701447,1.317438008232105,59779000000.0,5093000000.0,8046000000.0,4173000000.0,10267000000.0,361000000.0,5.0,5.0,1.3992402844063505,22.28808864265928,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2016-09-30,38342000000.0,12853000000.0,10889000000.0,,2743000000.0,11506000000.0,3820000000.0,3299000000.0,43975000000.0,5895000000.0,3670000000.0,281000000.0,1982000000.0,4.0,5363000000.0,1837000000.0,1661000000.0,3526000000.0,15326000000.0,,19.0905,1.5904,4.0,7556000000.0,1.3379511483776887,0.09571748995879192,0.08345650938032974,0.13405343945423537,0.15374784831255542,0.32624937738668436,0.08018192154633315,0.17182490051165436,5.587313160772877,1.1803655064744236,61445000000.0,5250000000.0,8324000000.0,2932000000.0,10663000000.0,386000000.0,6.0,6.0,1.437306574134859,21.564766839378237,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2016-12-31,40377000000.0,13849000000.0,11730000000.0,,405000000.0,12394000000.0,3681000000.0,3476000000.0,-26534000000.0,-6112000000.0,-3770000000.0,-180000000.0,-2192000000.0,-4.0,-6253000000.0,-262000000.0,-1096000000.0,-6515000000.0,16075000000.0,1.1806,29.2699,1.6489,-4.0,-7208000000.0,-9.308641975308642,-0.09336998786437824,0.14208185723976785,0.2303459712067536,-0.1513733065854323,-0.37087378640776697,0.245534031808246,0.27165146604356677,39.69135802469136,1.1806479113384485,60906000000.0,3431000000.0,5467000000.0,2984000000.0,7691000000.0,381000000.0,3.0,3.0,2.090105317904044,14.349081364829397,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2017-03-31,38380000000.0,11494000000.0,11406000000.0,,535000000.0,12938000000.0,4302000000.0,2687000000.0,15315000000.0,1784000000.0,1158000000.0,102000000.0,539000000.0,1.0,239000000.0,938000000.0,554000000.0,-699000000.0,17240000000.0,,26.9116,1.5045,1.0,2338000000.0,2.1644859813084114,0.03017196456487754,0.07561214495592557,0.11648710414626183,0.04648254299114122,0.10036568213783403,-0.04564152791380999,0.1526607900750898,32.22429906542056,1.0077152375942486,61803000000.0,3458000000.0,5428000000.0,42000000.0,7654000000.0,390000000.0,3.0,3.0,2.2524170368434806,13.917948717948718,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2017-06-30,39724000000.0,12394000000.0,11082000000.0,,1244000000.0,14257000000.0,3817000000.0,3544000000.0,31065000000.0,4000000000.0,2542000000.0,213000000.0,1274000000.0,2.0,2621000000.0,2009000000.0,1116000000.0,612000000.0,18074000000.0,,26.7986,1.5161,2.0,5116000000.0,2.0434083601286175,0.06399154163729735,0.08182842427168839,0.12876227265411236,0.10069479407914611,0.20706077233668083,0.019700627716079187,0.16468694672460968,14.528938906752412,1.1183901822775673,63821000000.0,3600000000.0,5567000000.0,-3076000000.0,7802000000.0,416000000.0,3.0,3.0,2.316585490899769,13.382211538461538,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2017-09-30,41356000000.0,12910000000.0,12167000000.0,,1509000000.0,14355000000.0,4555000000.0,3418000000.0,47043000000.0,6035000000.0,3806000000.0,324000000.0,1954000000.0,4.0,4418000000.0,3708000000.0,1688000000.0,710000000.0,18910000000.0,,29.2997,1.6207,4.0,7723000000.0,2.5222001325381047,0.09203017699970983,0.08090470420678954,0.12828688646557404,0.1459280394622304,0.2955580586708458,0.015092574878302829,0.16416895181004612,12.531477799867462,1.061066820087121,66889000000.0,3736000000.0,5707000000.0,-5892000000.0,7969000000.0,459000000.0,3.0,3.0,2.3729451625047058,12.433551198257081,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2017-12-31,45403000000.0,15548000000.0,12708000000.0,,1000000000.0,20278000000.0,4011000000.0,3320000000.0,-27551000000.0,-4290000000.0,-2596000000.0,-186000000.0,-1529000000.0,-2.0,-5799000000.0,-1428000000.0,-1076000000.0,-7227000000.0,24289000000.0,1.2198,21.7268,1.6005,-2.0,-5366000000.0,-2.596,-0.05717683853489858,0.09422525498167035,0.15571122645276034,-0.09448714842631545,-0.16963897346672466,0.2623135276396501,0.19476607019708903,24.289,1.223481271639912,65872000000.0,4910000000.0,7529000000.0,-6604000000.0,9811000000.0,453000000.0,5.0,5.0,2.475690551421873,16.620309050772626,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2018-03-31,44464000000.0,13620000000.0,11149000000.0,,1344000000.0,20409000000.0,2683000000.0,3544000000.0,17113000000.0,1520000000.0,1345000000.0,153000000.0,316000000.0,1.0,4067000000.0,1537000000.0,596000000.0,2530000000.0,23092000000.0,,17.5944,1.3118,1.0,2116000000.0,1.0007440476190477,0.030249190356243252,0.07859522000818092,0.08882136387541635,0.034184958618207986,0.06220330659682436,0.147840822766318,0.12364868813182961,17.18154761904762,1.2216342272849583,67670000000.0,5097000000.0,7265000000.0,-3375000000.0,9589000000.0,504000000.0,5.0,5.0,2.40817603504015,14.41468253968254,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2018-06-30,45223000000.0,13874000000.0,11488000000.0,,2328000000.0,20120000000.0,2591000000.0,4214000000.0,34569000000.0,3293000000.0,2830000000.0,302000000.0,757000000.0,3.0,7200000000.0,2849000000.0,1138000000.0,4351000000.0,22711000000.0,,17.596,1.3087,3.0,4431000000.0,1.215635738831615,0.06257877628640293,0.08186525499725188,0.09525875784662559,0.07281692943856002,0.13151483685450696,0.12586421360178193,0.1281784257571813,9.755584192439862,1.2076949860724233,71174000000.0,5385000000.0,6558000000.0,364000000.0,8904000000.0,593000000.0,6.0,6.0,2.5506513926325245,11.05902192242833,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2018-09-30,46689000000.0,13991000000.0,12222000000.0,,3098000000.0,20101000000.0,3200000000.0,4097000000.0,52013000000.0,5020000000.0,4338000000.0,457000000.0,1138000000.0,4.99,9422000000.0,4490000000.0,1662000000.0,4932000000.0,23301000000.0,,18.597,1.4236,4.99,6682000000.0,1.4002582311168497,0.09291267750433721,0.0834022263664853,0.09651433295522273,0.10751997258454882,0.19015871813326263,0.09482244823409532,0.1284678830292427,7.521304067140091,1.144738995254459,76144000000.0,5917000000.0,5543000000.0,4586000000.0,7863000000.0,726000000.0,6.99,6.99,2.9633727584891263,7.634986225895317,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2018-12-31,50016000000.0,16210000000.0,14087000000.0,,3021000000.0,19931000000.0,2805000000.0,4225000000.0,-31834000000.0,-2809000000.0,-3722000000.0,-307000000.0,-983000000.0,-3.99,-7978000000.0,-2593000000.0,-1189000000.0,-10571000000.0,22736000000.0,1.1507,17.4912,1.1661,-3.99,-3998000000.0,-1.2320423700761338,-0.07441618682021753,0.11691901740277691,0.08823898975937677,-0.05616202815099168,-0.10905773187871258,0.3320663441603317,0.12558899290067224,7.52598477325389,1.1507063249804785,71861000000.0,4791000000.0,7024000000.0,1242000000.0,9231000000.0,605000000.0,5.0,5.0,2.463005091539378,11.6099173553719,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2019-03-31,52061000000.0,14904000000.0,13209000000.0,52061000000.0,3467000000.0,20377000000.0,2789000000.0,4399000000.0,17160000000.0,1394000000.0,1111000000.0,169000000.0,329000000.0,1.28,2277000000.0,1514000000.0,568000000.0,763000000.0,23166000000.0,,21.6003,1.3689,1.28,1962000000.0,0.3204499567349293,0.02134035074239834,0.06474358974358975,0.08123543123543124,0.026776281669579915,0.052341080614275524,0.04446386946386947,0.11433566433566433,6.6818575137006055,1.1283215989098343,71908000000.0,4557000000.0,6898000000.0,-525000000.0,9077000000.0,621000000.0,5.28,5.28,2.5521648121626086,11.107890499194847,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2019-06-30,52787000000.0,14843000000.0,13633000000.0,,4405000000.0,20427000000.0,2952000000.0,4072000000.0,35208000000.0,3537000000.0,2796000000.0,328000000.0,848000000.0,3.22,4207000000.0,2861000000.0,1143000000.0,1346000000.0,23379000000.0,,18.6319,1.2225,3.22,4680000000.0,0.634733257661748,0.052967586716426394,0.07941376959781868,0.1004601226993865,0.06700513383977115,0.1273034840195796,0.03822994773915019,0.1329243353783231,5.307377979568672,1.0887552262891513,72547000000.0,4523000000.0,7142000000.0,-3530000000.0,9326000000.0,647000000.0,5.5,5.5,2.5068625348488096,11.038639876352395,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
2019-09-30,53282000000.0,14184000000.0,12835000000.0,,5558000000.0,21740000000.0,2161000000.0,4040000000.0,53526000000.0,5665000000.0,4546000000.0,487000000.0,1304000000.0,5.23,5693000000.0,4336000000.0,1730000000.0,1357000000.0,23901000000.0,,20.5821,1.4023,5.23,7395000000.0,0.8179201151493343,0.08531962013437934,0.08493068788999739,0.10583641594739006,0.10632108404339176,0.19230116433008587,0.02535216530284348,0.13815715726936442,4.300287873335733,1.1051032333463187,74060000000.0,4731000000.0,7787000000.0,-7105000000.0,10039000000.0,677000000.0,5.74,5.74,2.3808148221934458,11.50221565731167,1.0468374,122.41,82.0,8.06211,73031.78,13.1069,5.1859,0.8237
