report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,shares_outstanding,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-30,1983264000.0,1530489000.0,1617360000.0,2009876000.0,-26612000.0,100000000.0,270455000.0,,643396000.0,321972000.0,,37539000.0,70005000.0,1.3,164540000.0,366871000.0,39868000.0,39652000.0,327003000.0,100000000.0,,28.4537,9.0108,1.3,361624000.0,,,,0.5004258652525039,0.16234449876567114,4.387256772224342,0.5082453108194642,0.5620550951513531,-3.7577032917480837,0.9462883959044368,919746000.0,,506606000.0,489892000.0,557913000.0,-48838000.0,2.46,2.46,0.1792394154644183,10.373193005446579,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2012-12-31,2062476000.0,1643464000.0,695018000.0,2071799000.0,-9323000.0,100000000.0,130736000.0,,-395398000.0,-169485000.0,320032000.0,-24603000.0,-36210000.0,-0.5999999999999999,-327042000.0,-184768000.0,-26004000.0,-23847000.0,-210772000.0,100000000.0,2.364,18.9238,6.9326,-0.5999999999999999,-193332000.0,-34.327147913761664,0.1551688359040299,-0.8093920555996742,0.4286440497928669,-0.08217550167856498,-1.869106829736317,0.5330628885325672,0.4889554322480134,-10.726161106939827,2.3646351605282163,873592000.0,,457327000.0,432599000.0,512146000.0,50196000.0,1.95,1.95,0.19525682129705202,9.110825563789943,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2013-03-31,2071113000.0,1615199000.0,1706407000.0,2110249000.0,-39136000.0,100000000.0,78620000.0,,236447000.0,133264000.0,,12596000.0,30378000.0,0.0,161346000.0,150637000.0,17115000.0,15118000.0,133522000.0,100000000.0,,21.2467,7.907,0.0,148382000.0,,,,0.5636104496990869,0.0643441473256167,2.1895373291272344,0.5647016033191371,0.6275486684119486,-2.555192150449714,0.946549680117346,904313000.0,,491661000.0,468760000.0,548857000.0,50452000.0,1.53,1.53,0.18219681993670483,9.74512407833188,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2013-06-30,2524841000.0,2053291000.0,1740634000.0,2798773000.0,-273932000.0,0.0,578301000.0,,475779000.0,265345000.0,,32405000.0,61921000.0,1.0,159982000.0,297473000.0,37550000.0,30526000.0,259923000.0,0.0,,19.0756,7.2842,1.0,295871000.0,,,,0.5577064141124346,0.10509374649730419,-0.968652804345604,0.5463103667879414,0.6218664548035958,-0.0,1.1796224823828558,960224000.0,,551096000.0,509676000.0,612545000.0,57937000.0,1.7000000000000002,1.7000000000000002,0.0,9.51198715846523,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2013-09-30,2329951000.0,1861743000.0,1764070000.0,2823768000.0,-493817000.0,0.0,117591000.0,,719457000.0,398058000.0,,53524000.0,88025000.0,1.0,157606000.0,431957000.0,50201000.0,45415000.0,381756000.0,0.0,,19.5731,7.377,1.0,443473000.0,,,,0.5532755953448225,0.1708439362029502,-0.8060840351790238,0.5306168402003177,0.6163995902465331,-0.0,1.055367984263663,1036285000.0,,627182000.0,564429000.0,694394000.0,73922000.0,1.4000000000000001,1.4000000000000001,0.0,8.484375422742891,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2013-12-31,2660767000.0,1803199000.0,2029186000.0,3084325000.0,-423558000.0,0.0,339223000.0,,-466596000.0,-268435000.0,,-23764000.0,-268003000.0,1.0,-323148000.0,-300670000.0,-39272000.0,-30404000.0,-339942000.0,0.0,0.8886,14.6841,8.284,1.0,-298839000.0,,,,0.5753049747533198,-0.10088632337968713,0.6337620821705646,0.7285574672736157,0.6404662706066919,-0.0,0.8886316976363922,965087000.0,,528232000.0,435259000.0,588887000.0,74761000.0,3.0,3.0,0.0,7.065609074249943,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2014-03-31,2609349000.0,1790198000.0,2043797000.0,3066968000.0,-457619000.0,,267053000.0,,248796000.0,139585000.0,94423000.0,21385000.0,30293000.0,,148600000.0,141629000.0,11262000.0,16008000.0,130367000.0,0.0,,12.8443,7.2842,,155593000.0,-0.20633540128360056,0.03618642044433305,0.37951976719882957,0.5610419781668515,0.05349418571452113,-0.30502448543438976,0.5239915432723998,0.6253838486149295,-0.0,0.875917715898399,977436000.0,,534553000.0,432104000.0,596098000.0,83550000.0,,,0.0,6.3980011968880905,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2014-06-30,2322634000.0,1597043000.0,1843070000.0,2955486000.0,-632852000.0,,237361000.0,,499178000.0,282706000.0,194599000.0,42875000.0,56742000.0,,144861000.0,262738000.0,18747000.0,32115000.0,243991000.0,0.0,,11.3039,6.4907,,314821000.0,-0.30749527535663945,0.0837837558564974,0.3898388951436161,0.5663430680037982,0.1217178427595566,-0.44671739996081233,0.48878556346633867,0.6306788360063945,-0.0,0.8665123950799482,1000835000.0,,551914000.0,416172000.0,615048000.0,94020000.0,,,0.0,5.870176558179111,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2014-09-30,2207422000.0,1522987000.0,1849266000.0,2956176000.0,-748754000.0,,233949000.0,,754200000.0,422206000.0,289788000.0,64408000.0,73047000.0,,142584000.0,430476000.0,30058000.0,47924000.0,400418000.0,0.0,,11.8425,6.8925,,470130000.0,-0.3870269808241425,0.13127893080706815,0.38423229912490053,0.5598064173959162,0.19126655437881837,-0.5638781228547693,0.5309175285070273,0.6233492442322991,-0.0,0.8235629703893328,1035578000.0,,576062000.0,434834000.0,641705000.0,104904000.0,,,0.0,5.491325402272554,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2014-12-31,2154859000.0,1490607000.0,1920556000.0,3038325000.0,-883466000.0,,191608000.0,,-492057000.0,-280070000.0,,-42674000.0,-32031000.0,2.0,-295150000.0,-233894000.0,-20740000.0,-32357000.0,-254634000.0,0.0,1.0335,19.003,6.6842,2.0,-312427000.0,,,,0.5691820256596288,-0.12997138095810445,0.3170127656299167,0.5174888275138856,0.6349406674429995,-0.0,0.7761330573021562,1010117000.0,,564427000.0,520142000.0,628117000.0,85994000.0,,,0.0,6.563562574133079,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2015-03-31,2607710000.0,1939984000.0,1922191000.0,3555587000.0,-947877000.0,,705879000.0,,258422000.0,144237000.0,88238000.0,22017000.0,28427000.0,,133850000.0,132669000.0,13042000.0,15747000.0,119627000.0,0.0,,22.3353,7.6466,,159984000.0,-0.09309013722244552,0.03383735154599246,0.3414492574161643,0.5581452043556663,0.05531174862235448,-0.15216847755563223,0.4629133742483225,0.6190804188497884,-0.0,1.0092566243417018,1019743000.0,,569079000.0,509402000.0,632508000.0,86626000.0,,,0.0,6.569378708470897,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2015-06-30,2570664000.0,1930507000.0,1945531000.0,3564980000.0,-994316000.0,,187286000.0,,520961000.0,293202000.0,181249000.0,50520000.0,59079000.0,,133546000.0,307625000.0,21891000.0,31620000.0,285734000.0,0.0,,21.0188,6.9648,,324822000.0,-0.1822851085570382,0.07050668621025541,0.34791279961455845,0.5628098840412238,0.11405691292210884,-0.2948780870467739,0.5484748378477468,0.6235054063547943,-0.0,0.9922776866572673,1041526000.0,,579575000.0,551145000.0,642509000.0,94271000.0,,,0.0,6.147967031218508,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2015-09-30,2577305000.0,1941140000.0,1979892000.0,3608715000.0,-1031410000.0,,177871000.0,,786741000.0,447664000.0,273706000.0,79064000.0,88565000.0,,132925000.0,462947000.0,28659000.0,46554000.0,434288000.0,0.0,,23.6087,7.6809,,494218000.0,-0.2653707061207473,0.10619852908367461,0.3478984824739018,0.569010640096296,0.17369461511152154,-0.4340310836621712,0.552008856790227,0.6281838622875889,-0.0,0.9804272152218404,1074067000.0,,605033000.0,585015000.0,666597000.0,108927000.0,,,0.0,5.554481441699487,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2015-12-31,2357737000.0,1967924000.0,1502980000.0,3428184000.0,-1070447000.0,,228659000.0,,-506758000.0,-279157000.0,,-43970000.0,-63657000.0,2.0,-267290000.0,-251759000.0,-22936000.0,-32430000.0,-274695000.0,0.0,1.3094,25.9629,9.196,2.0,-311587000.0,,,,0.5508684618693735,-0.11840039834807699,0.2607854475747048,0.5420634701376199,0.6148635048682014,-0.0,1.3093480951176995,1059366000.0,,605946000.0,564954000.0,667437000.0,107631000.0,,,0.0,5.629846419711793,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2016-03-31,2323673000.0,1946057000.0,1481713000.0,3431696000.0,-1108023000.0,,234025000.0,,281876000.0,166767000.0,107456000.0,28804000.0,33628000.0,,131581000.0,143626000.0,7082000.0,14867000.0,136544000.0,0.0,,24.5687,8.9512,,181634000.0,-0.09697993633706159,0.04624402831207317,0.3812172728433779,0.5916324908825157,0.07176870411628486,-0.15050860857581477,0.48441158523606126,0.6443755410180363,-0.0,1.3133832260363512,1082820000.0,,628476000.0,581871000.0,689087000.0,114418000.0,,,0.0,5.4928070758097505,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2016-06-30,2314173000.0,1944655000.0,1476125000.0,3441503000.0,-1127330000.0,,170966000.0,,568342000.0,343034000.0,220666000.0,57663000.0,69535000.0,,131084000.0,304291000.0,13458000.0,29417000.0,290833000.0,0.0,,22.6158,8.4738,,372451000.0,-0.19574215181002902,0.09535415027312133,0.3882627009793399,0.6035696816353534,0.14823178733828457,-0.30428889499968953,0.5117218153858064,0.6553290096456007,-0.0,1.3174053687865188,1130201000.0,,678308000.0,586970000.0,736716000.0,121561000.0,,,0.0,5.579980421352243,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2016-09-30,2297979000.0,1794968000.0,1482426000.0,3467217000.0,-1169238000.0,,177785000.0,,855896000.0,517810000.0,335093000.0,86582000.0,104227000.0,,129967000.0,472477000.0,19889000.0,44114000.0,452588000.0,0.0,,19.1329,7.4016,,561924000.0,-0.2865909250298057,0.14582074074654294,0.391511351846486,0.6049917279669492,0.22533278154413072,-0.4428610770433393,0.5287885444025909,0.656533036724088,-0.0,1.210831434418986,1199356000.0,,748454000.0,605270000.0,804422000.0,129079000.0,,,0.0,5.798418023071142,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2016-12-31,2334572000.0,1842342000.0,1521949000.0,3535167000.0,-1200595000.0,,231945000.0,,-563947000.0,-341039000.0,,-57485000.0,-66862000.0,3.0,-263799000.0,-252445000.0,-13855000.0,-30231000.0,-266300000.0,0.0,1.2102,18.345,7.0775,3.0,-371270000.0,,,,0.6047359060337231,-0.1460820227433551,0.28405832108246326,0.4722074946759181,0.6583420073162903,-0.0,1.2105149384112082,1142167000.0,,686572000.0,613665000.0,744739000.0,115564000.0,,,0.0,5.941054307569831,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2017-03-31,2315519000.0,1817224000.0,1499387000.0,3503268000.0,-1187749000.0,,454592000.0,,288614000.0,175271000.0,116412000.0,29023000.0,31137000.0,,124464000.0,148186000.0,9654000.0,13102000.0,138532000.0,0.0,,19.7322,7.7211,,188373000.0,-0.09801060661806493,0.05027469003709319,0.4033484169167123,0.6072851628819115,0.07569404526587775,-0.14756568938386813,0.479990575647751,0.6526814361049706,-0.0,1.211977961660332,1148905000.0,,695076000.0,615653000.0,751478000.0,115783000.0,,,0.0,6.003264727982519,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2017-06-30,2344251000.0,1844090000.0,1523139000.0,3547409000.0,-1203158000.0,,242426000.0,,577166000.0,350231000.0,239512000.0,58113000.0,67909000.0,,124218000.0,328897000.0,18974000.0,25172000.0,309923000.0,0.0,,20.5292,8.1949,,375403000.0,-0.19906944890031067,0.10216994681883468,0.41497939934091754,0.6068115585464148,0.1493999575983971,-0.29109310664102306,0.5369737649133871,0.6504246611893285,-0.0,1.2107168157338233,1157729000.0,,702273000.0,634743000.0,754430000.0,116233000.0,,,0.0,6.041941617268762,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2017-09-30,2908363000.0,2406020000.0,1535522000.0,4138301000.0,-1229938000.0,,286822000.0,,869594000.0,531290000.0,354411000.0,95869000.0,102554000.0,,124162000.0,503568000.0,40609000.0,37665000.0,462959000.0,0.0,,23.1317,9.2055,,568955000.0,-0.28815354920329317,0.12185927272489713,0.4075591597918109,0.6109632771155274,0.18267664662217198,-0.43196486326953065,0.5323852280489516,0.654276593444757,-0.0,1.5669068889927986,1171427000.0,,715753000.0,645114000.0,761461000.0,125520000.0,,,0.0,5.702302421924792,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2017-12-31,2941188000.0,2446153000.0,1560528000.0,4201459000.0,-1260271000.0,,465851000.0,,-570279000.0,-349070000.0,,-46669000.0,-59836000.0,3.0,-248664000.0,-277890000.0,-19738000.0,-26061000.0,-297628000.0,0.0,1.5669,23.3668,9.1694,3.0,-375131000.0,,,,0.612103900020867,-0.11868333476132774,0.27698010983351995,0.5218989301727751,0.6578025843490642,-0.0,1.5675162509099485,1165095000.0,,707722000.0,613786000.0,757600000.0,136336000.0,,,0.0,5.1910133787114185,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2018-03-31,2905323000.0,2408528000.0,1548946000.0,4140057000.0,-1234734000.0,,1703722000.0,,299288000.0,185419000.0,134263000.0,40788000.0,18172000.0,,123506000.0,89989000.0,7662000.0,12117000.0,82327000.0,0.0,,23.6597,9.56,,197536000.0,-0.10873840033561885,0.04621276188568362,0.448608029723878,0.6195336932987624,0.06382044268399761,-0.15016918623768358,0.2750761808024378,0.6600197802785277,-0.0,1.5549463958072134,1175769000.0,,717870000.0,557581000.0,766763000.0,148101000.0,,,0.0,4.847165110296352,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2018-06-30,1911585000.0,1228915000.0,921227000.0,3292574000.0,-1380989000.0,,256396000.0,,601740000.0,378429000.0,262614000.0,69580000.0,54699000.0,,123399000.0,291806000.0,18669000.0,24195000.0,273137000.0,0.0,,35.9263,14.507,,402624000.0,-0.1901637160035308,0.13738023681918407,0.43642436932894607,0.6288912154751222,0.19796608573513602,-0.2740275266493795,0.4539119885664905,0.6690996111277295,-0.0,1.3339980265450317,1200343000.0,,746068000.0,520795000.0,793984000.0,159568000.0,,,0.0,4.675548982252081,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2018-09-30,1884628000.0,1235982000.0,913636000.0,3285729000.0,-1401101000.0,,231571000.0,,907517000.0,573426000.0,400294000.0,92211000.0,95320000.0,,123079000.0,479267000.0,29597000.0,36450000.0,449670000.0,0.0,,38.7488,16.2068,,609876000.0,-0.2856996033833392,0.2123994761830982,0.44108705401661896,0.6318625436217724,0.30426482043140607,-0.40926813984145327,0.49549485023421047,0.6720270804844427,-0.0,1.3528166578374758,1238266000.0,,788204000.0,507506000.0,834905000.0,155910000.0,,,0.0,5.055506381886986,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2018-12-31,1914504000.0,1317034000.0,947590000.0,3299978000.0,-1385474000.0,,357415000.0,,-593576000.0,-369882000.0,,-87734000.0,-21164000.0,4.0,-247323000.0,-163295000.0,-18921000.0,-24395000.0,-182216000.0,0.0,1.3892,30.7698,14.7531,4.0,-394277000.0,,,,0.6231417712306427,-0.19319990974163542,0.26697144803872175,0.3069800665795113,0.6642401310026012,-0.0,1.389877478656381,1214969000.0,,767392000.0,622918000.0,815759000.0,114845000.0,,,0.0,6.681980060080979,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2019-03-31,1919676000.0,1315267000.0,941280000.0,3325805000.0,-1406129000.0,,779625000.0,,306408000.0,200252000.0,162527000.0,22631000.0,27297000.0,,120317000.0,187330000.0,9133000.0,11593000.0,178197000.0,0.0,,36.3543,18.1682,,211845000.0,-0.11558470097693739,0.08466376617720907,0.5304267512597582,0.653546904780554,0.10431551991065159,-0.14241367612786593,0.5815677136367197,0.6913820787968983,-0.0,1.3973174825769166,1222089000.0,,782225000.0,718788000.0,830068000.0,96688000.0,,,0.0,8.090197335760385,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2019-06-30,1889898000.0,1295382000.0,934681000.0,3315065000.0,-1425167000.0,,751580000.0,,612697000.0,401945000.0,310061000.0,45266000.0,70257000.0,,119837000.0,352175000.0,20189000.0,22884000.0,331986000.0,0.0,,39.9783,20.5402,,424829000.0,-0.21756117002428488,0.16406229330895106,0.5060592756288997,0.6560257353961256,0.21268079018021077,-0.28203361430625323,0.5418436845618634,0.6933753551918811,-0.0,1.3859081333631473,1233046000.0,,805741000.0,777637000.0,852273000.0,72374000.0,,,0.0,11.133017381932738,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2019-09-30,1886730000.0,1298146000.0,960878000.0,3338649000.0,-1451919000.0,,109288000.0,,921118000.0,607561000.0,463974000.0,67899000.0,109825000.0,,119410000.0,560294000.0,31498000.0,34327000.0,528796000.0,0.0,,34.5589,18.1739,,641888000.0,-0.31955914896078913,0.24591435976530823,0.503707451162609,0.6595908450383121,0.32201798879542914,-0.4184537842675797,0.5740806281062796,0.6968575144552598,-0.0,1.3509998147527573,1246647000.0,,839876000.0,856763000.0,884285000.0,48062000.0,,,0.0,17.47484499188548,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2019-12-31,1854009000.0,1278589000.0,965166000.0,3344109000.0,-1490100000.0,,508196000.0,,-608562000.0,-403631000.0,,-45185000.0,-60902000.0,5.0,-240596000.0,-345907000.0,-20504000.0,-22474000.0,-366411000.0,0.0,1.3254,36.9526,18.3683,5.0,-426105000.0,,,,0.6632537029916425,-0.21770714165896712,0.2708751090530837,0.6020931310203398,0.7001833831228371,-0.0,1.3247348124571316,1231661000.0,,806127000.0,672568000.0,852457000.0,90611000.0,,,0.0,8.896568849256713,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2020-03-31,1753861000.0,1185495000.0,955672000.0,3162975000.0,-1409114000.0,,498693000.0,,312524000.0,206264000.0,334116000.0,22535000.0,-143303000.0,,116730000.0,180060000.0,11013000.0,11232000.0,169047000.0,0.0,,26.5979,16.8437,,217496000.0,-0.23711069508925467,0.1905031242498693,1.0690890939575841,0.6599941124521637,0.1176056711449767,-0.14637850450708742,0.5409088581996903,0.6959337522878243,-0.0,1.2404831364736018,1237777000.0,,812139000.0,663418000.0,858108000.0,90515000.0,,,0.0,8.972424460034249,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2020-06-30,1820126000.0,1249648000.0,1018332000.0,3220450000.0,-1400324000.0,,306701000.0,115011000.0,626889000.0,413044000.0,486595000.0,45070000.0,-104134000.0,,116137000.0,395372000.0,21891000.0,22841000.0,373481000.0,0.0,,30.2954,19.1821,,435885000.0,-0.3474874386213476,0.2673413818603767,0.7762059950007099,0.6588790040980141,0.2269315421020303,-0.2949631656673741,0.595768947931771,0.6953144815110809,-0.0,1.227151852244651,1251969000.0,,823238000.0,704913000.0,869164000.0,90319000.0,,,0.0,9.114782050288422,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
2020-09-30,1764306000.0,1206126000.0,978008000.0,3150554000.0,-1386248000.0,,145701000.0,114262000.0,944768000.0,619693000.0,657574000.0,67607000.0,-90226000.0,,115699000.0,534962000.0,36933000.0,34463000.0,498029000.0,0.0,,29.1944,18.7428,,654156000.0,-0.47435523802378793,0.37270972268982816,0.6960163765072483,0.6559208186560087,0.3512389574144168,-0.4470289587433129,0.5271442301178703,0.6923985571060832,-0.0,1.233247580796885,1275619000.0,,835370000.0,674146000.0,881432000.0,90027000.0,,,0.0,9.279105157341686,0.6997575,310.6,208.8601,0.58464,21870.086,26.4867,8.3119,13.2018
