report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2016-06-30,90873000000.0,15149000000.0,8514000000.0,67262000000.0,22015000000.0,35368000000.0,1372000000.0,1897000000.0,8451000000.0,2125000000.0,1097000000.0,539000000.0,494000000.0,1.18,931000000.0,2115000000.0,3486000000.0,-1371000000.0,36740000000.0,,21.1465,2.9259,1.18,2125000000.0,0.049829661594367476,0.012071792501623144,0.12980712341734707,0.2514495325996923,0.023384283560573548,0.03616713471193941,-0.1622293219737309,0.2514495325996923,1.6688621394503746,1.779304674653512,48372000000.0,5912000000.0,10982000000.0,-1940000000.0,10982000000.0,2460000000.0,6.48,6.48,3.3454744126752867,4.464227642276422,0.39489028,100.835,83.09,5.45446,109084.555,25.1289,2.6659,3.8587
2016-09-30,106362000000.0,9658000000.0,10567000000.0,80015000000.0,24547000000.0,41550000000.0,1670000000.0,2669000000.0,14715000000.0,4042000000.0,2226000000.0,913000000.0,942000000.0,2.36,945000000.0,4262000000.0,5252000000.0,-990000000.0,43220000000.0,,19.5771,2.7947,2.36,4042000000.0,0.0906831792072351,0.020928527105545214,0.1512742099898063,0.2746856948691811,0.03800229405238713,0.05964555019404725,-0.0672782874617737,0.2746856948691811,1.7607039556768649,0.9139774770511971,44620000000.0,6175000000.0,11382000000.0,-2768000000.0,11382000000.0,2538000000.0,6.66,6.66,3.7972236865225795,4.484633569739953,0.39489028,100.835,83.09,5.45446,109084.555,25.1289,2.6659,3.8587
2016-12-31,109697000000.0,9722000000.0,12917000000.0,82803000000.0,24758000000.0,42629000000.0,2241000000.0,1975000000.0,-7235000000.0,-2471000000.0,-1360000000.0,-381000000.0,-707000000.0,-1.5200000000000005,-1840000000.0,-2348000000.0,-3300000000.0,-5648000000.0,44870000000.0,0.7527,19.2777,2.4704,-1.5200000000000005,-2471000000.0,-0.05493173923580257,-0.012397786630445683,0.18797512093987562,0.34153420870767104,-0.02252568438517006,-0.03548859654162119,0.7806496199032481,0.34153420870767104,1.8123434849341626,0.7526515444762716,19896000000.0,2448000000.0,4629000000.0,-9016000000.0,4629000000.0,1317000000.0,2.5499999999999994,2.5499999999999994,9.693238280406135,3.5148063781321186,0.39489028,100.835,83.09,5.45446,109084.555,25.1289,2.6659,3.8587
2017-03-31,109760000000.0,8427000000.0,12284000000.0,82482000000.0,25094000000.0,42786000000.0,2818000000.0,1094000000.0,5771000000.0,1306000000.0,658000000.0,416000000.0,315000000.0,0.66,1000000000.0,897000000.0,1488000000.0,-591000000.0,45604000000.0,,18.6109,2.3446,0.66,1306000000.0,0.026221407507770782,0.005994897959183673,0.11401836770057182,0.22630393346040548,0.01189868804664723,0.01847294124303375,-0.10240859469762606,0.22630393346040548,1.8173268510400893,0.6860143275805927,21702000000.0,2621000000.0,5002000000.0,-8600000000.0,5002000000.0,1487000000.0,2.6799999999999997,2.6799999999999997,9.117153138744502,3.363819771351715,0.39489028,100.835,83.09,5.45446,109084.555,25.1289,2.6659,3.8587
2017-06-30,108684000000.0,8837000000.0,12751000000.0,83274000000.0,23372000000.0,43885000000.0,3274000000.0,1433000000.0,11202000000.0,-288000000.0,-723000000.0,840000000.0,-273000000.0,-0.72,1003000000.0,2742000000.0,3398000000.0,-656000000.0,47159000000.0,,72.8384,2.1736,-0.72,-288000000.0,-0.030934451480403902,-0.006652313127967318,-0.064542046063203,-0.025709694697375468,-0.002649884067572044,-0.004083310884575577,-0.058560971255133015,-0.025709694697375468,2.017756289577272,0.693043682848404,24453000000.0,801000000.0,2589000000.0,-7885000000.0,2589000000.0,1788000000.0,0.7799999999999995,0.7799999999999995,18.215140981073773,1.4479865771812082,0.39489028,100.835,83.09,5.45446,109084.555,25.1289,2.6659,3.8587
2017-09-30,110315000000.0,9202000000.0,12603000000.0,83956000000.0,24082000000.0,44042000000.0,2579000000.0,1841000000.0,17403000000.0,1757000000.0,347000000.0,,317000000.0,0.35,1005000000.0,5253000000.0,5242000000.0,11000000.0,46621000000.0,,84.1609,2.249,0.35,1757000000.0,0.014409102234033718,0.0031455377781806643,0.019939090961328506,0.10095960466586221,0.01592711779903005,0.024850430674794564,0.0006320749296098374,0.10095960466586221,1.9359272485673948,0.7301436165992224,27141000000.0,-1078000000.0,304000000.0,-6884000000.0,304000000.0,,-1.2300000000000004,-1.2300000000000004,153.35855263157896,,0.39489028,100.835,83.09,5.45446,109084.555,25.1289,2.6659,3.8587
2017-12-31,111005000000.0,10072000000.0,13594000000.0,85153000000.0,24167000000.0,44462000000.0,2439000000.0,2130000000.0,-11345000000.0,-224000000.0,560000000.0,438000000.0,-217000000.0,0.5499999999999999,-2000000000.0,-2497000000.0,-2705000000.0,-5202000000.0,46901000000.0,0.7409,53.8579,2.1298,0.5499999999999999,-224000000.0,0.02317209417801134,0.005044817800999955,-0.0493609519612164,0.019744380784486558,-0.002017927120399982,-0.0031519108459503575,0.4585279858968709,0.019744380784486558,1.9407042661480531,0.7409151096071797,23031000000.0,842000000.0,2551000000.0,-6438000000.0,2551000000.0,,0.8399999999999999,0.8399999999999999,18.38533908271266,,0.39489028,100.835,83.09,5.45446,109084.555,25.1289,2.6659,3.8587
2018-03-31,111567000000.0,9524000000.0,13630000000.0,85218000000.0,24676000000.0,44446000000.0,4271000000.0,2284000000.0,6372000000.0,1376000000.0,938000000.0,,113000000.0,0.92,1016000000.0,1509000000.0,1781000000.0,-272000000.0,48717000000.0,,38.8228,1.9827,0.92,1376000000.0,0.038012643864483706,0.008407504011042692,0.14720652856246078,0.21594475831763968,0.01233339607590058,0.018748381998283215,-0.04268675455116133,0.21594475831763968,1.9742664937591181,0.6987527512839325,23632000000.0,1122000000.0,2621000000.0,-6119000000.0,2621000000.0,,1.0999999999999999,1.0999999999999999,18.587180465471196,,0.39489028,100.835,83.09,5.45446,109084.555,25.1289,2.6659,3.8587
2018-06-30,112777000000.0,11619000000.0,14366000000.0,85761000000.0,23636000000.0,42483000000.0,4981000000.0,1980000000.0,11999000000.0,1439000000.0,784000000.0,,-25000000.0,0.77,1017000000.0,3258000000.0,3828000000.0,-570000000.0,47464000000.0,,20.0519,2.1099,0.77,1439000000.0,0.03316974107293958,0.006951772081186767,0.06533877823151929,0.11992666055504625,0.012759693909219078,0.020239099859353023,-0.047503958663221935,0.11992666055504625,2.0081232018954136,0.8087846303772797,24429000000.0,2629000000.0,4348000000.0,-6033000000.0,4348000000.0,,2.59,2.59,10.916283348666054,,0.39489028,100.835,83.09,5.45446,109084.555,25.1289,2.6659,3.8587
2018-09-30,111717000000.0,9384000000.0,12965000000.0,83328000000.0,24877000000.0,41425000000.0,2564000000.0,1847000000.0,18158000000.0,3613000000.0,1948000000.0,,598000000.0,1.91,1021000000.0,5584000000.0,5793000000.0,-209000000.0,43989000000.0,,18.0526,1.9772,1.91,3613000000.0,0.07830526188849138,0.017436916494356275,0.10728053750413041,0.1989756581121269,0.03234064645488153,0.052464205849040164,-0.011510078202445203,0.1989756581121269,1.7682598384049524,0.7237948322406479,25184000000.0,4230000000.0,6204000000.0,-6253000000.0,6204000000.0,,4.1499999999999995,4.1499999999999995,7.090425531914893,,0.39489028,100.835,83.09,5.45446,109084.555,25.1289,2.6659,3.8587
2018-12-31,116914000000.0,9583000000.0,14286000000.0,87584000000.0,24723000000.0,40736000000.0,2915000000.0,1396000000.0,-13034000000.0,-2237000000.0,-1444000000.0,1842000000.0,-237000000.0,-1.4299999999999997,-2029000000.0,-3406000000.0,-3401000000.0,-6807000000.0,43651000000.0,0.6708,20.1556,2.0304,-1.4299999999999997,-2237000000.0,-0.058407151235691464,-0.012350958824435055,0.11078717201166181,0.17162804971612705,-0.019133722223172587,-0.03271711469271946,0.5222495013042812,0.17162804971612705,1.7656028799093961,0.6707965840683187,23495000000.0,2226000000.0,4191000000.0,-7858000000.0,4191000000.0,,2.17,2.17,10.415413982343116,,0.39489028,100.835,83.09,5.45446,109084.555,25.1289,2.6659,3.8587
2019-03-31,114096000000.0,8709000000.0,9919000000.0,83118000000.0,30687000000.0,40457000000.0,1251000000.0,1361000000.0,5412000000.0,3691000000.0,2084000000.0,430000000.0,1360000000.0,1.99,1045000000.0,744000000.0,1678000000.0,-934000000.0,41708000000.0,,15.7856,2.485,1.99,3691000000.0,0.06791149346628865,0.018265320431916983,0.385070214338507,0.6820029563932003,0.03234995091852475,0.050984183990607085,-0.17257945306725794,0.6820029563932003,1.3591423078176426,0.8780118963605202,22535000000.0,3372000000.0,6506000000.0,-8520000000.0,6506000000.0,,3.24,3.24,6.410697817399324,,0.39489028,100.835,83.09,5.45446,109084.555,25.1289,2.6659,3.8587
2019-06-30,114867000000.0,8352000000.0,10999000000.0,83445000000.0,31131000000.0,39682000000.0,1398000000.0,1383000000.0,10510000000.0,5033000000.0,2982000000.0,859000000.0,1505000000.0,2.84,1049000000.0,2513000000.0,3484000000.0,-971000000.0,41080000000.0,,12.91,2.701,2.84,5033000000.0,0.09578876361183386,0.025960458617357466,0.2837297811607992,0.4788772597526166,0.04381589142225356,0.0696985223857861,-0.09238820171265462,0.4788772597526166,1.3195849796023256,0.7593417583416674,21046000000.0,5570000000.0,10100000000.0,-8921000000.0,10100000000.0,,5.3100000000000005,5.3100000000000005,4.067326732673267,,0.39489028,100.835,83.09,5.45446,109084.555,25.1289,2.6659,3.8587
2019-09-30,117591000000.0,9917000000.0,10534000000.0,85509000000.0,31791000000.0,42098000000.0,542000000.0,2931000000.0,16505000000.0,7046000000.0,4298000000.0,1294000000.0,1872000000.0,4.09,1051000000.0,4881000000.0,5417000000.0,-536000000.0,42640000000.0,,14.1072,3.076,4.09,7046000000.0,0.1351954955805102,0.03655041627335425,0.2604059375946683,0.4269009391093608,0.059919551666369024,0.09466485738469187,-0.03247500757346259,0.4269009391093608,1.3412601050611808,0.9414277577368521,19393000000.0,7920000000.0,13533000000.0,-9248000000.0,13533000000.0,4425000000.0,7.49,7.49,3.1508165225744476,3.0583050847457627,0.39489028,100.835,83.09,5.45446,109084.555,25.1289,2.6659,3.8587
2019-12-31,118700000000.0,9817000000.0,12546000000.0,86650000000.0,27505000000.0,41798000000.0,2055000000.0,1975000000.0,-11008000000.0,-8034000000.0,-4625000000.0,-847000000.0,-2939000000.0,-4.42,-2091000000.0,-2357000000.0,-3024000000.0,-5381000000.0,43853000000.0,0.7825,14.0493,3.233,-4.42,-8034000000.0,-0.16815124522814034,-0.038963774220724515,0.42014898255813954,0.7298328488372093,-0.0676832350463353,-0.11258723618935508,0.48882630813953487,0.7298328488372093,1.5943646609707325,0.7824804718635422,21419000000.0,4739000000.0,7736000000.0,-7822000000.0,7736000000.0,1736000000.0,4.5,4.5,5.66869183040331,4.456221198156682,0.39489028,100.835,83.09,5.45446,109084.555,25.1289,2.6659,3.8587
2020-03-31,118852000000.0,9430000000.0,9553000000.0,86645000000.0,31916000000.0,44235000000.0,1710000000.0,2164000000.0,5018000000.0,1263000000.0,868000000.0,456000000.0,145000000.0,0.81,1067000000.0,894000000.0,1560000000.0,-666000000.0,45945000000.0,,16.1541,2.8115,0.81,1263000000.0,0.027196390525128462,0.007303200619257564,0.17297728178557195,0.2516939019529693,0.01062666173055565,0.0162212147288116,-0.13272220007971303,0.2516939019529693,1.4395600952500314,0.9871244635193133,21025000000.0,3523000000.0,5308000000.0,-7554000000.0,5308000000.0,1762000000.0,3.32,3.32,8.65580256217031,3.0124858115777524,0.39489028,100.835,83.09,5.45446,109084.555,25.1289,2.6659,3.8587
