report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2012-09-30,8769440000.0,6518107000.0,3947057000.0,8769440000.0,3679986000.0,524947000.0,,2151026000.0,20554413000.0,,793483000.0,460655000.0,20381000.0,251449000.0,2.72,169271000.0,510302000.0,188876000.0,,321426000.0,524947000.0,,0.3534,15.4294,2.72,793483000.0,0.12517846535285732,0.05252957999598606,0.02241148895859979,,0.038604021433256204,0.09048274462223357,0.1887028877749063,0.01563780974917649,0.038604021433256204,0.14264918399146084,1.6513840565261662,30365584000.0,639844000.0,1811873000.0,,-551416000.0,1811873000.0,39564000.0,3.8800000000000003,3.8800000000000003,0.2897261563034495,45.796001415428165,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2012-12-31,8276043000.0,6094137000.0,3887114000.0,8276043000.0,3341295000.0,520205000.0,,2154541000.0,-12685743000.0,,-829759000.0,-475279000.0,-12515000.0,-311921000.0,-2.7800000000000002,-341110000.0,83491000.0,-108873000.0,,-25382000.0,520205000.0,1.5678,0.3547,21.4303,-2.7800000000000002,-829759000.0,-0.14224395032464957,-0.05742829030733649,0.03746560213304022,,0.06540878212651793,-0.10026035389134638,-0.21487996892399328,0.0020008288044302963,0.06540878212651793,0.15568963530607144,1.5677793344882605,27577135000.0,456330000.0,733505000.0,,155885000.0,733505000.0,28238000.0,2.71,2.71,0.7092044362342451,25.975812734612933,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2013-03-31,8463034000.0,6260805000.0,3920737000.0,,3484966000.0,496274000.0,,2014800000.0,7185624000.0,,,166458000.0,6955000.0,93077000.0,1.0,163991000.0,,56906000.0,,,496274000.0,,0.3743,22.7694,1.0,,0.047764597990339074,0.019668832714130655,0.02316542028917739,,,,,,,0.14240425875030058,1.5968439097037113,28472651000.0,467906000.0,,,,,28312000.0,2.8,2.8,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2013-06-30,8367597000.0,6186539000.0,3692543000.0,,3599650000.0,496384000.0,,2105076000.0,14375952000.0,,,327870000.0,13403000.0,184443000.0,2.0,164064000.0,,121792000.0,,,496384000.0,,0.3369,20.5313,2.0,,0.0910838553748281,0.039183292407605194,0.022806837418488875,,,,,,,0.13789785117997583,1.6754142064154702,29430246000.0,479704000.0,,,,,28224000.0,2.94,2.94,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2013-09-30,8727168000.0,6441354000.0,3812181000.0,,3793612000.0,496494000.0,,2537570000.0,21060168000.0,,,500916000.0,19838000.0,271834000.0,3.0,164324000.0,,181059000.0,,,496494000.0,,0.412,23.296,3.0,,0.13204196950030736,0.05739731376776521,0.023784995447329763,,,,,,,0.1308763257813398,1.6896768542731837,29936001000.0,519965000.0,,,,,27681000.0,3.2199999999999998,3.2199999999999998,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2013-12-31,8323850000.0,6003683000.0,3407160000.0,,3756987000.0,496604000.0,,2283582000.0,-15270171000.0,,,-327533000.0,-13309000.0,-194781000.0,-2.0,-328025000.0,,-71270000.0,,,496604000.0,1.7621,0.4795,19.643,-2.0,,-0.08717970011607706,-0.039348738864828176,0.021449203155616266,,,,,,,0.1321814528503825,1.7620783878655537,27351573000.0,667711000.0,,,,,26887000.0,4.0,4.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2014-03-31,7991937000.0,5614751000.0,3144763000.0,,3690729000.0,496715000.0,,2142058000.0,5384636000.0,,,149074000.0,6897000.0,78158000.0,0.0,162360000.0,,66628000.0,,,496715000.0,,0.4865,19.1132,0.0,,0.04039147821473752,0.01865304994271101,0.027685065434320907,,,,,,,0.13458452246155164,1.7854289814526563,25550585000.0,650327000.0,,,,,26829000.0,3.0,3.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2014-06-30,8398951000.0,6004845000.0,3570758000.0,,3646548000.0,496825000.0,,2182809000.0,10636300000.0,,,226864000.0,14342000.0,168284000.0,1.0,161407000.0,425729000.0,148916000.0,,276813000.0,496825000.0,,0.5183,21.5952,1.0,,0.06221335904532177,0.027010992206050494,0.021329221627821703,,,,,0.02602530955313408,,0.13624529280843142,1.6816723508005864,21810933000.0,549321000.0,,,,,27768000.0,2.0,2.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2014-09-30,8048705000.0,5659480000.0,3303277000.0,,3558881000.0,496935000.0,,1900197000.0,16076381000.0,,,296366000.0,20321000.0,282919000.0,1.0,160756000.0,407349000.0,222561000.0,,184788000.0,496935000.0,,0.4703,22.7122,1.0,,0.08327505190536014,0.036821575644777636,0.018434870385318686,,,,,0.011494377994649418,,0.13963237320944422,1.7132925879361616,16827146000.0,344771000.0,,,,,28251000.0,0.0,0.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2014-12-31,8194429000.0,5758047000.0,3330853000.0,,3110871000.0,991685000.0,,1993125000.0,-10565740000.0,,,-161395000.0,-11879000.0,-176546000.0,1.0,-324907000.0,-190504000.0,-113401000.0,,-303905000.0,991685000.0,1.7287,0.4399,18.5391,1.0,,-0.05188096838473855,-0.019695698138332763,0.01527531436510836,,,,,0.02876324800723849,,0.3187804958804142,1.728700425986977,21531577000.0,510909000.0,,,,,29681000.0,3.0,3.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2015-03-31,7619196000.0,5379253000.0,2819696000.0,,3068724000.0,992231000.0,,1811293000.0,4548649000.0,,,144079000.0,12168000.0,83274000.0,0.0,149915000.0,39282000.0,73883000.0,,-34601000.0,992231000.0,,0.4072,16.6572,0.0,,0.04695078475613969,0.018910000477740697,0.03167511935961645,,,,,-0.007606874041061423,,0.32333667022514895,1.9077421821359466,20695590000.0,505914000.0,,,123095000.0,,34952000.0,3.0,3.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2015-06-30,7560373000.0,5202717000.0,2742549000.0,,3116605000.0,992460000.0,,1723760000.0,9358755000.0,,,292586000.0,23569000.0,161379000.0,1.0,148918000.0,204189000.0,133487000.0,,70702000.0,992460000.0,,0.3836,13.4752,1.0,,0.09387971847571315,0.038699942449929386,0.03126334646007936,,,,,0.007554637342253323,,0.31844266437357316,1.8970370265034462,19418045000.0,571636000.0,,,-83016000.0,,44179000.0,3.0,3.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2015-09-30,7599361000.0,5229758000.0,2861801000.0,,3062340000.0,992689000.0,,1781399000.0,13743367000.0,,,463869000.0,33739000.0,252796000.0,3.0,147974000.0,570423000.0,181078000.0,,389345000.0,992689000.0,,0.3197,9.0483,3.0,,0.15147534238523483,0.06104052696009572,0.03375220933851217,,,,,0.028329666230989828,,0.3241602826596655,1.8274359398155218,17085031000.0,739139000.0,,,121541000.0,,57597000.0,5.0,5.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2015-12-31,7631506000.0,5278287000.0,2935352000.0,,2997347000.0,992664000.0,,1949886000.0,-9536723000.0,,,-488022000.0,-24706000.0,-251561000.0,-2.0,-300085000.0,35238000.0,-148228000.0,,-112990000.0,992664000.0,1.7393,0.3692,16.2108,-2.0,,-0.1628179853717304,-0.06394832160257753,0.05117292386493767,,,,,0.01184788527463784,,0.331180874286494,1.798178548944045,18114048000.0,412512000.0,,,312456000.0,,44770000.0,2.0,2.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2016-03-31,9001727000.0,5402869000.0,3589930000.0,,3088611000.0,1572001000.0,118926000.0,1697491000.0,4423889000.0,,,104323000.0,14645000.0,70209000.0,0.0,140865000.0,114655000.0,48576000.0,,66079000.0,1690927000.0,,0.4147,20.0158,0.0,,0.0337766717789971,0.011589220601780081,0.023581739957761146,,,,,0.014936857592945935,,0.5474716628283717,1.5050067828620615,17989288000.0,372756000.0,,,413136000.0,,47247000.0,2.0,2.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2016-06-30,9241467000.0,5651240000.0,3780030000.0,,3139548000.0,1547459000.0,166081000.0,1627054000.0,9280006000.0,,,206136000.0,33364000.0,131557000.0,1.0,140833000.0,90544000.0,107345000.0,,-16801000.0,1713540000.0,,0.3804,21.0468,1.0,,0.06565785902938895,0.0223055495409982,0.022212916672683186,,,,,-0.0018104514156564123,,0.5457919420247755,1.4950251717578962,17910539000.0,286306000.0,,,325633000.0,,57042000.0,2.0,2.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2016-09-30,9316606000.0,5741578000.0,3876197000.0,,3106285000.0,1555522000.0,133693000.0,1780374000.0,14046870000.0,,,210940000.0,50741000.0,111501000.0,1.0,140863000.0,452484000.0,165514000.0,,286970000.0,1689215000.0,,0.388,44.8039,1.0,,0.06790748434222874,0.022641292333281025,0.01501686852658279,,,,,0.020429462221833047,,0.5438055426337248,1.481239988576432,18214042000.0,33377000.0,,,223258000.0,,74044000.0,0.0,0.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2016-12-31,9216417000.0,5610270000.0,3816029000.0,,3125191000.0,1517949000.0,82243000.0,1850436000.0,-8714240000.0,,,-239998000.0,-29061000.0,-94116000.0,0.0,-281649000.0,48236000.0,-85531000.0,,-37295000.0,1600192000.0,1.4702,0.3879,26.2418,0.0,,-0.07679466630999514,-0.02604027139831021,0.02754089857520564,,,,,0.004279776549647473,,0.5120301447175548,1.4701853680881356,19036525000.0,281401000.0,,,298953000.0,,69689000.0,2.0,2.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2017-03-31,9160335000.0,5560338000.0,3676369000.0,,3220835000.0,1526023000.0,40858000.0,1967581000.0,4835905000.0,,,60611000.0,17563000.0,16071000.0,0.0,140958000.0,270235000.0,66884000.0,,203351000.0,1566881000.0,,0.3781,30.9337,0.0,,0.018818411995647093,0.0066166794118337376,0.012533538189852778,,,,,0.04205024705820317,,0.4864828530489764,1.5124537281214154,19448541000.0,237689000.0,,,436225000.0,,72607000.0,2.0,2.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2017-06-30,9221808000.0,5613818000.0,3733271000.0,,3177686000.0,1560471000.0,36390000.0,1819799000.0,9551997000.0,,,36586000.0,34036000.0,-1246000.0,0.0,140856000.0,427926000.0,141553000.0,,286373000.0,1596861000.0,,0.3314,57.187,0.0,,0.01151340944322378,0.00396733482197851,0.0038301938327660696,,,,,0.02998043236403864,,0.5025232197265558,1.5037263568597083,19720532000.0,68139000.0,,,739399000.0,,73279000.0,1.0,1.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2017-09-30,9193527000.0,5514894000.0,3543574000.0,,3283308000.0,1580974000.0,36725000.0,1827029000.0,14493631000.0,,,131049000.0,50991000.0,51249000.0,0.0,140847000.0,550637000.0,216336000.0,,334301000.0,1617699000.0,,0.3092,29.8812,0.0,,0.03991370897887131,0.014254485792014316,0.009041833616434694,,,,,0.02306537264540542,,0.4927040046197311,1.5563084050170817,20167293000.0,-11752000.0,,,786730000.0,,73529000.0,0.0,0.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2017-12-31,9327692000.0,5601257000.0,3574170000.0,,3342310000.0,1591598000.0,27361000.0,1804075000.0,-9360563000.0,,,-36869000.0,-34952000.0,55898000.0,1.0,-281768000.0,-646827000.0,-141666000.0,,-788493000.0,1618959000.0,1.5671,0.4944,47.6231,1.0,,-0.011030993534411828,-0.003952639087997331,0.003938758811836425,,,,,0.08423563839055408,,0.48438325589188314,1.567149016415,19520970000.0,191377000.0,,,35532000.0,,67638000.0,1.0,1.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2018-03-31,9425226000.0,5694762000.0,4078306000.0,,2996311000.0,1607653000.0,28808000.0,1685954000.0,4823770000.0,,,-17590000.0,17112000.0,3006000.0,0.0,140099000.0,-136002000.0,65082000.0,,-201084000.0,1636461000.0,,0.5293,103.72,0.0,,-0.005870552155634045,-0.001866268246512073,-0.0036465254354996197,,,,,-0.04168606712177405,,0.546158593016546,1.3963547610208749,19508835000.0,113176000.0,,,-368903000.0,,67187000.0,1.0,1.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2018-06-30,9119217000.0,5455836000.0,3751647000.0,,3043355000.0,1575370000.0,80561000.0,1681960000.0,9707566000.0,,,97242000.0,33896000.0,55477000.0,0.0,141274000.0,-132600000.0,110451000.0,,-243051000.0,1655931000.0,,0.4566,31.8765,0.0,,0.03195223692273823,0.010663415510344802,0.010017135088239421,,,,,-0.025037275049172986,,0.5441136508885752,1.4542508930077909,19664404000.0,173832000.0,,,-898327000.0,,67047000.0,1.0,1.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2018-09-30,9147976000.0,5584161000.0,3662103000.0,,3043024000.0,1667359000.0,56945000.0,1679796000.0,14365522000.0,,,174587000.0,58134000.0,105960000.0,1.0,141366000.0,-11285000.0,148671000.0,,-159956000.0,1724304000.0,,0.5615,41.8147,1.0,,0.05737286330965513,0.01908476804049333,0.012153195686171377,,,,,-0.011134715466656902,,0.5666416038782475,1.5248508848604203,19536295000.0,217370000.0,,,-1392584000.0,,74190000.0,2.0,2.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2018-12-31,8913600000.0,5440893000.0,3552513000.0,,2963181000.0,1661565000.0,26887000.0,1764746000.0,-9730259000.0,,,-29406000.0,-31963000.0,24351000.0,0.0,-281467000.0,442051000.0,-113206000.0,,328845000.0,1688452000.0,1.4677,0.2403,26.1218,0.0,,-0.009923794732755103,-0.0032990037695207323,0.003022118938457856,,,,,-0.03379611991828789,,0.5698106190610699,1.5315617423497112,19166599000.0,224833000.0,,,-275246000.0,,77179000.0,1.0,1.0,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2019-03-31,9041714000.0,5242608000.0,3527893000.0,9041714000.0,2952313000.0,1650927000.0,35922000.0,1805777000.0,4192700000.0,,-32393000.0,-58426000.0,18637000.0,10915000.0,-0.42,139776000.0,-17476000.0,48172000.0,,-65648000.0,1686849000.0,,0.297,44.1807,-0.42,-32393000.0,-0.019789907099958575,-0.0064618279233340055,-0.013935173038853246,,-0.007726047654256207,-0.0035826171896169243,-0.006982511065576067,-0.015657690748205215,-0.007726047654256207,0.5713652312610485,1.4860450699610221,18535529000.0,183997000.0,,,-139810000.0,,78704000.0,0.5800000000000001,0.5800000000000001,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2019-06-30,8973874000.0,5157552000.0,4057696000.0,,2374237000.0,1657246000.0,41577000.0,1857285000.0,8287100000.0,,,-613234000.0,37514000.0,-110577000.0,-4.38,139959000.0,91435000.0,100840000.0,,-9405000.0,1698823000.0,,0.2677,,-4.38,,-0.25828676749625246,-0.06833548142084456,-0.07399862436799363,,,,,-0.0011348964052563624,,0.7155237661615079,1.271054312595128,17115063000.0,-526479000.0,,,93836000.0,,82322000.0,-3.8,-3.8,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2019-09-30,7883707000.0,5322888000.0,3850371000.0,,1559495000.0,1636905000.0,45240000.0,1805104000.0,10622200000.0,,,-1355218000.0,56490000.0,368289000.0,-9.68,140027000.0,66898000.0,140058000.0,,-73160000.0,1682145000.0,,0.1539,,-9.68,,-0.8690108015735863,-0.17190111200225985,-0.12758355143002392,,,,,-0.0068874621076613135,,1.0786472543996615,1.3824350952155,13371741000.0,-2056284000.0,,,180632000.0,,80678000.0,-14.48,-14.48,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2019-12-31,7966700000.0,5516272000.0,3932061000.0,,1487752000.0,1651739000.0,38727000.0,1997199000.0,-8754000000.0,,,504714000.0,-38537000.0,172355000.0,3.610000000000001,,78161000.0,-108228000.0,,-30067000.0,1690466000.0,1.3743,0.1528,,3.610000000000001,,0.3392460571385553,0.06335295668218961,-0.05765524331734064,,,,,0.003434658441855152,,1.1362552360877352,1.4028958350340954,14348000000.0,-1522164000.0,,,-178280000.0,,74104000.0,-10.87,-10.87,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2020-03-31,7292469000.0,5129489000.0,3710546000.0,,1091645000.0,1647173000.0,51204000.0,1870874000.0,4118600000.0,,,-265959000.0,18323000.0,-66831000.0,-1.9,,-63743000.0,30094000.0,,-93837000.0,1698377000.0,,0.0574,,-1.9,,-0.2436314003178689,-0.03647036415238789,-0.06457509833438548,,,,,-0.022783712912154617,,1.555796069234962,1.3824081415511356,14273900000.0,-1729697000.0,,,-206469000.0,,73790000.0,-12.35,-12.35,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2020-06-30,7240774000.0,5027386000.0,3605079000.0,,1091722000.0,1654831000.0,53102000.0,1969593000.0,8209500000.0,,,-290949000.0,35414000.0,-35747000.0,-2.07,,64088000.0,58959000.0,,5129000.0,1707933000.0,,0.1006,,-2.07,,-0.26650465961114644,-0.04018203026361546,-0.035440526219623604,,,,,0.0006247639929350143,,1.564439481846111,1.3945286635882321,14196300000.0,-1407412000.0,,,-191935000.0,,71690000.0,-10.04,-10.04,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2020-09-30,7271650000.0,5010399000.0,3544613000.0,,1128946000.0,1677162000.0,42450000.0,2093782000.0,12012800000.0,,,-271608000.0,53017000.0,-6943000.0,-1.93,,144240000.0,80786000.0,,63454000.0,1719612000.0,,0.0774,,-1.93,,-0.24058546644392204,-0.03735163271059526,-0.022609882791688865,,,,,0.005282198987746404,,1.5232012868640308,1.4135249743766103,15586900000.0,-323802000.0,,,-55321000.0,,68217000.0,-2.289999999999999,-2.289999999999999,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2020-12-31,7309800000.0,5034009000.0,3572037000.0,,1030247000.0,1710033000.0,25415000.0,2198781000.0,-8672400000.0,,,393470000.0,-34634000.0,128113000.0,2.7999999999999994,,41299000.0,-56397000.0,,-15098000.0,1735448000.0,1.4093,0.1474,,2.7999999999999994,,0.38191812254731144,0.053827738105009716,-0.04537037037037037,,,,,0.001740925234075919,,1.684497018676104,1.409282434644434,15668500000.0,-435046000.0,,,-40352000.0,,72120000.0,-3.1000000000000014,-3.1000000000000014,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2021-03-31,7020900000.0,5169537000.0,3441345000.0,,983654000.0,1678496000.0,4704000.0,1937800000.0,2938500000.0,92776000.0,-10480000.0,-87024000.0,20724000.0,598000.0,-0.62,,-230553000.0,30141000.0,,-260694000.0,1683200000.0,,0.2245,,-0.62,-10480000.0,-0.08847013279059507,-0.012394992095030552,-0.029615109749872384,0.03157257103964608,-0.00356644546537349,-0.0014926861228617414,-0.003929723936893433,-0.0887166921898928,-0.00356644546537349,1.7111707978618498,1.5021850468348859,14488400000.0,-256111000.0,,,-207209000.0,,74521000.0,-1.8200000000000016,-1.8200000000000016,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2021-06-30,7856477000.0,5926159000.0,3735032000.0,,1515549000.0,1678740000.0,4738000.0,2711115000.0,6174900000.0,152242000.0,-12874000.0,-201469000.0,35941000.0,1826000.0,,,-153878000.0,46275000.0,,-200153000.0,1683478000.0,,0.1777,,,-12874000.0,-0.13293466591974262,-0.025643682276419826,-0.032627087078333256,0.02465497416962218,-0.002084892063029361,-0.0016386479588752058,-0.004024348653512458,-0.03241396621807641,-0.002084892063029361,1.1108040716598409,1.5866420957035978,12453800000.0,-166631000.0,,,-412491000.0,,75048000.0,,,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
2021-09-30,7258083000.0,5281385000.0,3624895000.0,,1597527000.0,1170544000.0,4639000.0,2125515000.0,9278000000.0,258726000.0,88692000.0,-161001000.0,71521000.0,28799000.0,,,-219549000.0,54550000.0,,-274099000.0,1175183000.0,,0.1639,,,88692000.0,-0.10078139524402405,-0.022182303509067063,-0.01735298555723216,0.027885966803190342,0.009559387799094633,0.01221975554702254,0.0319874779547807,-0.02954289717611554,0.009559387799094633,0.735626377519754,1.4569759951667565,9719000000.0,-56024000.0,,,-750044000.0,,93552000.0,,,,,1.3419878,57.5,29.2,2.72393,6909.074,1.9691,0.4456
