report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,8674251000.0,819197000.0,422811000.0,5216405000.0,3454910000.0,,77905000.0,352887000.0,454434000.0,178849000.0,96318000.0,58417000.0,28389000.0,0.24,406080000.0,253649000.0,,,77905000.0,,60.5004,9.7188,0.24,178849000.0,0.027878584391489214,0.011103898192477944,0.21195157052509275,0.3935643019668423,0.020618379615715523,0.05062506811140691,,0.3935643019668423,0.02254906784836653,1.9375016260220288,,,,,,,,,,,0.9243262,234.33,165.08,3.88414,80972.914,32.0114,22.6505,7.6069
2010-06-30,8585923000.0,770538000.0,358820000.0,5155913000.0,3426999000.0,,1610000.0,302893000.0,924371000.0,367565000.0,195983000.0,114491000.0,58741000.0,0.48,405685000.0,516396000.0,,,1610000.0,,54.7863,9.8835,0.48,367565000.0,0.05718793615055038,0.02282608404477888,0.2120176855396805,0.39763796138130686,0.042810190587546613,0.10720528354210118,,0.39763796138130686,0.00046979879480560106,2.1474221057912044,,,,,,,,,,,0.9243262,234.33,165.08,3.88414,80972.914,32.0114,22.6505,7.6069
2010-09-30,9448978000.0,944308000.0,614867000.0,5995328000.0,3450600000.0,,178655000.0,371878000.0,1437693000.0,580937000.0,289422000.0,177395000.0,129390000.0,0.71,405053000.0,774619000.0,,,178655000.0,,58.1239,10.9047,0.71,580937000.0,0.08387584767866459,0.030629979242199526,0.2013100154205383,0.40407583538349284,0.06148146392128334,0.16007059300049184,,0.40407583538349284,0.05177505361386425,1.5357922932926957,,,,,,,,,,,0.9243262,234.33,165.08,3.88414,80972.914,32.0114,22.6505,7.6069
2010-12-31,10368014000.0,1404174000.0,542195000.0,6863456000.0,3501444000.0,,74896000.0,883963000.0,-831163000.0,-342973000.0,-208787000.0,-104285000.0,-34031000.0,-0.5099999999999999,-812746000.0,-523687000.0,,,74896000.0,2.6104,55.2602,10.3804,-0.5099999999999999,-342973000.0,-0.059628827420915485,-0.020137607838878305,0.2511986216903303,0.4126422855685347,-0.03307991289363614,-0.09590055755325276,,0.4126422855685347,0.021390032226704183,2.5897951843893803,1985335000.0,372936000.0,784378000.0,,784378000.0,246018000.0,0.92,0.92,0.09548457503907555,3.188295165394402,0.9243262,234.33,165.08,3.88414,80972.914,32.0114,22.6505,7.6069
2011-03-31,10758749000.0,951417000.0,826407000.0,7249733000.0,3499194000.0,,178105000.0,362823000.0,562695000.0,218300000.0,91842000.0,74427000.0,71423000.0,0.23,401899000.0,283816000.0,,,178105000.0,,55.8926,9.8368,0.23,218300000.0,0.02624661564920379,0.008536494345206863,0.1632180843974089,0.38795439803090487,0.02029046313841879,0.05936422357822956,,0.38795439803090487,0.050898864138427306,1.1512692898293455,2093596000.0,368460000.0,823829000.0,,823829000.0,262028000.0,0.91,0.91,0.2161917096873259,3.144049490894103,0.9243262,234.33,165.08,3.88414,80972.914,32.0114,22.6505,7.6069
2011-06-30,10973784000.0,912085000.0,1309883000.0,7373996000.0,3561863000.0,,782775000.0,332542000.0,1159930000.0,444089000.0,207053000.0,148939000.0,137300000.0,0.52,401199000.0,559338000.0,,,782775000.0,,54.0505,9.3457,0.52,444089000.0,0.05813053449837908,0.01886796751239135,0.17850473735484038,0.3828584483546421,0.0404681739680679,0.1022154204792206,,0.3828584483546421,0.21976561142301093,0.6963102811472475,2329155000.0,379530000.0,900353000.0,,900353000.0,296476000.0,0.9500000000000001,0.9500000000000001,0.8694089984705998,3.036849525762625,0.9243262,234.33,165.08,3.88414,80972.914,32.0114,22.6505,7.6069
2011-09-30,10895336000.0,813805000.0,1371328000.0,7547695000.0,3263290000.0,4970502000.0,861160000.0,177506000.0,1790333000.0,672394000.0,191352000.0,226735000.0,161981000.0,0.48,400467000.0,849998000.0,,,5831662000.0,,77.4621,9.1069,0.48,672394000.0,0.05863775514894478,0.017562744278836376,0.106880675271025,0.3755692376781303,0.061713929703498815,0.07393046164509719,,0.3755692376781303,1.787049879109733,0.5934429983198768,2681795000.0,281460000.0,991810000.0,,991810000.0,345816000.0,0.7200000000000001,0.7200000000000001,5.879817707020498,2.868028084299165,0.9243262,234.33,165.08,3.88414,80972.914,32.0114,22.6505,7.6069
2011-12-31,12232430000.0,842771000.0,779591000.0,8822288000.0,3287220000.0,7134492000.0,,330191000.0,-1069426000.0,-414651000.0,-93785000.0,-138247000.0,-245624000.0,-0.24,-803370000.0,-527210000.0,,,7134492000.0,0.9919,58.3854,9.473,-0.24,-414651000.0,-0.028530186601444383,-0.007666914913880562,0.08769657741629622,0.3877322975128714,-0.03389768018292359,-0.03978722497800745,,0.3877322975128714,2.170372533630241,1.0810424953597464,2443532000.0,396462000.0,920132000.0,,920132000.0,311854000.0,0.99,0.99,7.753770111244909,2.950521718496476,0.9243262,234.33,165.08,3.88414,80972.914,32.0114,22.6505,7.6069
2012-03-31,12638206000.0,975369000.0,939267000.0,9051803000.0,3478968000.0,7161126000.0,,471258000.0,696517000.0,274446000.0,221306000.0,95117000.0,27248000.0,0.56,398453000.0,402017000.0,,,7161126000.0,,47.9187,9.7781,0.56,274446000.0,0.06361254257009549,0.017510871400576947,0.3177323740841932,0.39402627645843535,0.021715582100813993,0.02579356911696457,,0.39402627645843535,2.0584052512124287,1.0384363551577986,2577354000.0,525926000.0,976278000.0,,976278000.0,332544000.0,1.32,1.32,7.335129952738871,2.935785941108545,0.9243262,234.33,165.08,3.88414,80972.914,32.0114,22.6505,7.6069
2012-06-30,12709359000.0,919009000.0,906493000.0,9223169000.0,3357548000.0,7337552000.0,,481937000.0,1394251000.0,544932000.0,269515000.0,195350000.0,51063000.0,0.68,398750000.0,762875000.0,,,7337552000.0,,61.476,10.5356,0.68,544932000.0,0.08027137661174166,0.02120602620478342,0.19330450542979707,0.39084210805658376,0.042876434602248624,0.05095155725519163,,0.39084210805658376,2.1853900525026,1.0138070564251462,2811675000.0,588388000.0,1077121000.0,,1077121000.0,378955000.0,1.48,1.48,6.812189159806558,2.8423453972107504,0.9243262,234.33,165.08,3.88414,80972.914,32.0114,22.6505,7.6069
2012-09-30,12961304000.0,872783000.0,850925000.0,9275322000.0,3556754000.0,7359355000.0,,382312000.0,2107586000.0,840484000.0,501604000.0,297622000.0,64117000.0,1.26,399084000.0,1116547000.0,,,7359355000.0,,39.7387,10.1724,1.26,840484000.0,0.14102858955103445,0.03870011844487252,0.237999303468518,0.3987898951691651,0.06484563590206664,0.07699483396510606,,0.3987898951691651,2.069121170595436,1.0256873402473778,3128928000.0,898640000.0,1245211000.0,,1245211000.0,449842000.0,2.2600000000000002,2.2600000000000002,5.910126878095359,2.7681074688446166,0.9243262,234.33,165.08,3.88414,80972.914,32.0114,22.6505,7.6069
2012-12-31,14089129000.0,829528000.0,632178000.0,10404948000.0,3573101000.0,8693345000.0,,368618000.0,-1322394000.0,-540143000.0,-355142000.0,-186424000.0,-35124000.0,-0.8999999999999999,-797000000.0,-867048000.0,,,8693345000.0,1.3228,48.4394,10.6222,-0.8999999999999999,-540143000.0,-0.09939321614474374,-0.025206810158385235,0.26855989969706456,0.40845844733112824,-0.03833757218065077,-0.04403418887589771,,0.40845844733112824,2.4329972760355782,1.31217473559662,2875960000.0,637283000.0,1119719000.0,,1119719000.0,401665000.0,1.6,1.6,7.7638630763611225,2.787693724870228,0.9243262,234.33,165.08,3.88414,80972.914,32.0114,22.6505,7.6069
2013-03-31,14463740000.0,903616000.0,739124000.0,10682218000.0,3671615000.0,,,441706000.0,802728000.0,299686000.0,171407000.0,111766000.0,19222000.0,0.0,399659000.0,394036000.0,,,0.0,,52.9629,10.3143,0.0,299686000.0,0.04668436096921927,0.011850807605778313,0.21353061061779333,0.3733344295950808,0.020719813824086993,0.08162239232599279,,0.3733344295950808,0.0,1.2225499374935735,2982171000.0,587384000.0,1144959000.0,,1144959000.0,418314000.0,1.0400000000000003,1.0400000000000003,0.0,2.7370802794073352,0.9243262,234.33,165.08,3.88414,80972.914,32.0114,22.6505,7.6069
2013-06-30,14339394000.0,946051000.0,781040000.0,10719527000.0,3518323000.0,,,448447000.0,1611558000.0,612498000.0,271228000.0,212581000.0,7775000.0,0.0,399659000.0,,,,0.0,,45.0348,9.2067,0.0,612498000.0,0.07709013640873791,0.01891488580340285,0.16830173037520213,0.38006575003816184,0.04271435738497736,0.17408805274558362,,0.38006575003816184,0.0,1.2112708696097512,3199478000.0,589097000.0,1212525000.0,,1212525000.0,435545000.0,0.3600000000000002,0.3600000000000002,0.0,2.783925885958971,0.9243262,234.33,165.08,3.88414,80972.914,32.0114,22.6505,7.6069
