report_date,total_assets,total_liabilities,total_equity,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-12-31,6888509000.0,3671259000.0,2992916000.0,12115000.0,-346129000.0,48435000.0,-328964000.0,,,-1.4299999999999997,,-146193000.0,-191273000.0,0.0,0.052,28.0184,8.3007,-1.4299999999999997,-142838000.0,-0.10991421075633262,-0.04775547219289399,0.9504086626662314,-0.13993337744020293,0.0070312748375591875,0.016183213962570282,0.41267273184275227,0.0,729363000.0,212177000.0,-64739000.0,289766000.0,,0.8500000000000005,0.8500000000000005,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2013-03-31,6890781000.0,3733058000.0,2931208000.0,7121000.0,187224000.0,30485000.0,-268000.0,30981000.0,,0.0,,66660000.0,84588000.0,0.0,,47.2216,8.3741,0.0,115073000.0,-9.142988146866411e-05,-3.8892543530261665e-05,-0.001431440413622185,0.16282634704952356,0.0044240268265672645,0.010400149017060543,0.6146273981968123,0.0,740662000.0,128753000.0,-15810000.0,328118000.0,,0.48000000000000037,0.48000000000000037,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2013-06-30,6743543000.0,3638595000.0,2866372000.0,9035000.0,379054000.0,61998000.0,4924000.0,-61784000.0,,0.01,251353000.0,172389000.0,170857000.0,0.0,,,8.7161,0.01,232855000.0,0.0017178509977072063,0.0007301799662284351,0.012990233581494984,0.1635598094202937,0.00919368349842212,0.021629432606793536,0.6143056134482158,0.0,763093000.0,-99831000.0,88161000.0,422290000.0,,-0.49999999999999956,-0.49999999999999956,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2013-09-30,6756066000.0,3706197000.0,2828019000.0,11149000.0,572640000.0,96479000.0,8112000.0,92723000.0,-7314000.0,0.02,251439000.0,261297000.0,256299000.0,0.0,,,8.0132,0.02,352778000.0,0.0028684390027082563,0.0012006987498345931,0.014165968147527241,0.1684810701313216,0.014280351908936355,0.03411540021477932,0.6160554624196704,0.0,792789000.0,-316196000.0,237397000.0,557868000.0,,-1.3999999999999995,-1.3999999999999995,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2013-12-31,6807722000.0,3777621000.0,2811648000.0,30249000.0,-379992000.0,-72042000.0,32044000.0,64163000.0,-967000.0,0.13,,-160444000.0,-163513000.0,0.0,0.1213,130.692,7.7151,0.13,-235555000.0,0.011396874715469362,0.004707007718587804,-0.08432809111770774,0.1895882018568812,-0.010582394521985474,-0.0256226953018301,0.6198946293606181,0.0,758926000.0,44812000.0,116920000.0,465151000.0,126083000.0,0.16000000000000023,0.16000000000000023,0.0,0.9273256505635177,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2014-03-31,6834023000.0,3851446000.0,2741009000.0,15891000.0,198039000.0,26510000.0,18361000.0,-32884000.0,-3329000.0,0.07,251822000.0,82521000.0,89613000.0,0.0,,102.2783,8.4128,0.07,116123000.0,0.0066986281329247735,0.0026867044491948595,0.09271406137175,0.13386252202848933,0.0038791206877705855,0.009671620924995138,0.5863643019809229,0.0,769741000.0,63441000.0,112945000.0,466201000.0,62218000.0,0.23000000000000023,0.23000000000000023,0.0,1.8153106817962648,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2014-06-30,6932405000.0,3982421000.0,2682533000.0,26816000.0,401745000.0,59372000.0,48368000.0,-64575000.0,-5519000.0,0.18,252091000.0,186213000.0,179682000.0,0.0,,81.5228,9.156,0.18,239054000.0,0.01803071947297573,0.006977088037989702,0.12039477778192635,0.14778528668682872,0.008564415956655734,0.02213281253203595,0.5950391417441412,0.0,792432000.0,106885000.0,110319000.0,472400000.0,59427000.0,0.40000000000000024,0.40000000000000024,0.0,1.8563784138522894,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2014-09-30,6898088000.0,3869156000.0,2778260000.0,14605000.0,608497000.0,92456000.0,88917000.0,97662000.0,-8011000.0,0.34,252675000.0,281978000.0,270405000.0,0.0,,55.3713,8.6727,0.34,362861000.0,0.032004564007688266,0.012890093602749052,0.14612561771052282,0.15194158722228704,0.013403134317799367,0.03327838287273329,0.5963234001153662,0.0,828289000.0,187690000.0,106296000.0,482483000.0,64366000.0,0.7200000000000002,0.7200000000000002,0.0,1.6514308796569617,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2014-12-31,6846534000.0,3828104000.0,2735097000.0,15224000.0,-390235000.0,-51574000.0,-1312000.0,130251000.0,42853000.0,-1.1102230246251565e-16,-503143000.0,-158352000.0,,0.0,0.0648,50.9568,9.612,-1.1102230246251565e-16,-51574000.0,-0.0004796904826410179,-0.0001916298086009651,0.0033620766973746588,0.1321613899317078,-0.007532862613404096,-0.018856369627841353,0.1321613899317078,0.0,818046000.0,154334000.0,126764000.0,666464000.0,130454000.0,0.5900000000000001,0.5900000000000001,0.0,0.9717141674459963,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2015-03-31,6858511000.0,3735587000.0,2810181000.0,6274000.0,219753000.0,45273000.0,73822000.0,28800000.0,-425000.0,0.28,258662000.0,96018000.0,90400000.0,0.0,,42.0274,10.4943,0.28,135673000.0,0.026269482286016454,0.010763560778717129,0.3359317051416818,0.2060176652878459,0.006600995463884216,0.01611035018740786,0.6173886135797919,0.0,839760000.0,209795000.0,145527000.0,686014000.0,192138000.0,0.8000000000000002,0.8000000000000002,0.0,0.7574087374699435,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2015-06-30,6939730000.0,3790950000.0,2857642000.0,2990000.0,435615000.0,84575000.0,160677000.0,58473000.0,-1829000.0,0.61,259267000.0,217003000.0,182444000.0,0.0,,31.1152,9.7363,0.61,267019000.0,0.05622712712089198,0.02315320624865809,0.36885093488516235,0.19415079829666104,0.012187073560498751,0.029596079564900013,0.612970168612192,0.0,873630000.0,322104000.0,170730000.0,713979000.0,315186000.0,1.23,1.23,0.0,0.5416801507681178,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2015-09-30,6922730000.0,3735354000.0,2874359000.0,1321000.0,657033000.0,124776000.0,173968000.0,88705000.0,-2462000.0,0.66,260020000.0,305802000.0,274469000.0,0.0,,37.7358,10.4246,0.66,399245000.0,0.060524102939124864,0.025129970401850138,0.2647781770474238,0.18990826944765332,0.018024103207838527,0.043410026374576034,0.6076483220781909,0.0,922166000.0,407155000.0,203050000.0,750363000.0,306229000.0,1.5500000000000003,1.5500000000000003,0.0,0.6630658755375879,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2015-12-31,7663844000.0,3816797000.0,2899755000.0,6742000.0,-417763000.0,-95033000.0,-68084000.0,-54103000.0,830000.0,-0.26,-514197000.0,-187208000.0,-166036000.0,0.0,0.0275,28.9187,11.0025,-0.26,-261069000.0,-0.023479224969006004,-0.00888379251978511,0.16297278600546242,0.22748065290607353,-0.012400174116278985,-0.03277276873391028,0.624921307056872,0.0,894638000.0,340383000.0,159591000.0,540868000.0,121875000.0,1.29,1.29,0.0,1.3094646153846154,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2016-03-31,7601568000.0,3657195000.0,2972867000.0,3668000.0,,38125000.0,10393000.0,,403000.0,0.04,264285000.0,112489000.0,106892000.0,0.0,,37.1585,11.3146,0.04,145017000.0,0.0034959518875213725,0.0013672179213551731,,,0.005015412609608965,0.012824320765106546,,0.0,,276954000.0,152443000.0,550212000.0,,1.0500000000000003,1.0500000000000003,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2016-06-30,7610082000.0,3731228000.0,2946676000.0,5167000.0,,79785000.0,28339000.0,,805000.0,0.1,266227000.0,226470000.0,214315000.0,0.0,,47.4029,10.5724,0.1,294100000.0,0.009617277230343614,0.003723875774268924,,,0.010484118305164124,0.027076271704116774,,0.0,,144616000.0,147653000.0,577293000.0,,0.5400000000000003,0.5400000000000003,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2016-09-30,7651169000.0,3824415000.0,2922906000.0,3301000.0,,125536000.0,55295000.0,,711000.0,0.2,266925000.0,383122000.0,321643000.0,0.0,,43.3799,10.0758,0.2,447179000.0,0.01891781672075667,0.007227000213954234,,,0.01640742741403307,0.042949037704257335,,0.0,,25943000.0,148413000.0,625227000.0,,0.08000000000000024,0.08000000000000024,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2016-12-31,7679584000.0,3673132000.0,3093110000.0,2112000.0,959861000.0,-68824000.0,198691000.0,,,0.74,-530126000.0,-185152000.0,-217212000.0,0.0,0.0077,32.8254,10.0094,0.74,-286036000.0,0.06423664208515055,0.025872625392208744,0.20699976350742452,-0.07170204852577612,-0.008961943771954315,-0.022250744396416552,-0.2979973141944511,0.0,,292718000.0,174622000.0,600260000.0,,1.0800000000000003,1.0800000000000003,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2017-03-31,7735911000.0,3791222000.0,3036165000.0,2460000.0,,45510000.0,25967000.0,,,0.09,268688000.0,120464000.0,106640000.0,0.0,,31.4493,10.007,0.09,152150000.0,0.008552565489688472,0.0033566828780734422,,,0.005882952893330857,0.01498930394099135,,0.0,,308292000.0,182007000.0,607393000.0,,1.1300000000000003,1.1300000000000003,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2017-06-30,7767934000.0,3901669000.0,2892615000.0,1411000.0,,91715000.0,36124000.0,,698000.0,0.13,268742000.0,239998000.0,216657000.0,0.0,,34.665,10.6536,0.13,308372000.0,0.012488353963455212,0.004650399964778279,,,0.011806871685573024,0.031706604577518956,,0.0,,316077000.0,193937000.0,621665000.0,,1.1600000000000001,1.1600000000000001,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2017-09-30,7760705000.0,3964622000.0,2845023000.0,1788000.0,,137207000.0,52314000.0,,825000.0,0.18,268851000.0,388869000.0,325413000.0,0.0,,35.058,10.3051,0.18,462620000.0,0.018387900554758255,0.0067408824327171305,,,0.017679708222384436,0.04822702663563704,,0.0,,313096000.0,205608000.0,637106000.0,,1.1400000000000001,1.1400000000000001,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2017-12-31,7733273000.0,3949771000.0,2825800000.0,2038000.0,,-89938000.0,7153000.0,,-1763000.0,0.03999999999999998,-537451000.0,-230179000.0,-212248000.0,0.0,0.0072,83.8265,10.2363,0.03999999999999998,-302186000.0,0.0025313185646542572,0.0009249641128665702,,,-0.011630004527190492,-0.03182744709462807,,0.0,,121558000.0,184494000.0,620956000.0,,0.44000000000000017,0.44000000000000017,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2018-03-31,7709048000.0,3947150000.0,2877460000.0,1083000.0,253305000.0,48013000.0,81756000.0,,227000.0,0.3,269208000.0,132256000.0,109827000.0,0.0,,53.0643,9.364,0.3,157840000.0,0.028412558297943324,0.010605200538380355,0.32275715047077636,0.1895461992459683,0.006228136081134791,0.01668589658935311,0.623122322891376,0.0,,177347000.0,186997000.0,626646000.0,,0.6500000000000002,0.6500000000000002,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2018-06-30,7707358000.0,4016279000.0,2757494000.0,1055000.0,513048000.0,103192000.0,102357000.0,,460000.0,0.37,269002000.0,255101000.0,218031000.0,0.0,,53.0498,9.7962,0.37,321223000.0,0.03711957306162769,0.013280426314698241,0.1995076484071666,0.20113517643573312,0.013388764347004511,0.037422384237282114,0.6261071088864979,0.0,,243580000.0,198474000.0,639497000.0,,0.8900000000000002,0.8900000000000002,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2018-09-30,7678784000.0,4078516000.0,2593255000.0,1084000.0,779192000.0,158203000.0,120967000.0,,618000.0,0.44,269020000.0,406724000.0,327594000.0,0.0,,56.3223,10.3803,0.44,485797000.0,0.046646781747263576,0.0157534057475767,0.15524671711208535,0.20303468208092484,0.020602611038414417,0.06100557021966602,0.6234625098820317,0.0,,312233000.0,219470000.0,662674000.0,,1.1500000000000001,1.1500000000000001,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2018-12-31,7711728000.0,3816211000.0,2905625000.0,185216000.0,-498686000.0,45310000.0,-101974000.0,,-617000.0,-0.3699999999999999,-537747000.0,-233405000.0,-219773000.0,0.0,0.4203,53.7523,10.429,-0.3699999999999999,-174463000.0,-0.035095375349537536,-0.013223236089239662,0.20448538759860915,-0.0908587768656028,0.005875466562098663,0.015593891159389115,0.34984539369462947,0.0,1046859000.0,203106000.0,354718000.0,790397000.0,,0.7400000000000002,0.7400000000000002,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2019-03-31,7955725000.0,3941863000.0,2948982000.0,1043000.0,270673000.0,52494000.0,24503000.0,,2212000.0,0.08,277557000.0,137333000.0,114124000.0,0.0,,87.2846,11.9584,0.08,166618000.0,0.008308968993367881,0.0030799204346555467,0.09052620689909965,0.19393881177657174,0.006598267285508235,0.017800719027786537,0.6155693401262778,0.0,1064227000.0,145853000.0,359199000.0,799175000.0,,0.5200000000000004,0.5200000000000004,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2019-06-30,8197266000.0,4228719000.0,2949404000.0,981000.0,551981000.0,117419000.0,60122000.0,,2337000.0,0.21,280081000.0,286421000.0,233736000.0,0.0,,79.421,11.7617,0.21,351155000.0,0.020384457334430957,0.0073343966146761615,0.10892041573894753,0.21272290169408006,0.014324166130512295,0.03981109403798191,0.6361722595524121,0.0,1103160000.0,103618000.0,373426000.0,829107000.0,,0.3600000000000003,0.3600000000000003,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2019-09-30,8697597000.0,4353641000.0,3246562000.0,1895000.0,847375000.0,176275000.0,87326000.0,,3836000.0,0.3,283292000.0,456876000.0,362746000.0,0.0,,83.8377,12.7362,0.3,539021000.0,0.02689799239934429,0.01004024444912773,0.103054727835964,0.20802478241628558,0.02026709216350217,0.05429589824559026,0.6361068004130402,0.0,1171343000.0,69977000.0,391498000.0,882331000.0,,0.2200000000000003,0.2200000000000003,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2019-12-31,9636472000.0,5228493000.0,3358542000.0,8106000.0,-517836000.0,-125131000.0,13014000.0,,-4547000.0,0.040000000000000036,-554915000.0,-249926000.0,-202683000.0,0.0,0.0087,74.404,11.94,0.040000000000000036,-327814000.0,0.003874895713675756,0.0013504942472722383,-0.025131508817463444,0.2416421415274334,-0.01298514643118353,-0.03725753615705863,0.6330459836705057,0.0,1152193000.0,184965000.0,221057000.0,728980000.0,,0.6300000000000002,0.6300000000000002,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2020-03-31,9691105000.0,5393582000.0,3464115000.0,980000.0,321481000.0,38954000.0,5221000.0,,164000.0,0.01,295160000.0,135456000.0,157501000.0,0.0,,65.0664,8.9568,0.01,196455000.0,0.0015071670542115374,0.0005387414541479016,0.016240462111291182,0.12117045797418821,0.004019562268698977,0.011245007743680565,0.6110936571679197,0.0,1203001000.0,165683000.0,207517000.0,758817000.0,,0.5600000000000003,0.5600000000000003,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2020-06-30,9564471000.0,5315060000.0,3397322000.0,833000.0,628737000.0,130731000.0,62992000.0,,1690000.0,0.21,295083000.0,317015000.0,314584000.0,0.0,,58.7306,8.9745,0.21,445315000.0,0.018541663109943655,0.006586041193496222,0.10018815498372133,0.2079263666684162,0.01366839838815968,0.03848060325161995,0.7082691172938764,0.0,1279757000.0,168553000.0,220829000.0,852977000.0,,0.5600000000000003,0.5600000000000003,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2020-09-30,9551388000.0,5457950000.0,3312656000.0,927000.0,938781000.0,160846000.0,37734000.0,,1877000.0,0.12,294938000.0,456592000.0,470420000.0,0.0,,70.9755,7.7219,0.12,631266000.0,0.011390859781395955,0.0039506300026760505,0.040194677991991744,0.17133495458472212,0.016840065548588332,0.04855499635337928,0.6724315894761398,0.0,1371163000.0,118961000.0,205400000.0,945222000.0,,0.3800000000000002,0.3800000000000002,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2020-12-31,9637533000.0,5522648000.0,3234200000.0,1409000.0,-647834000.0,-81428000.0,-41681000.0,,-1186000.0,-0.13999999999999996,-590254000.0,-304747000.0,-323876000.0,0.0,0.0019,176.2757,9.1177,-0.13999999999999996,-405304000.0,-0.01288757652587966,-0.004324861974532279,0.0643390127717903,0.12569269288120105,-0.008449050187428671,-0.02517716900624575,0.6256294050636428,0.0,1241165000.0,64266000.0,249103000.0,867732000.0,,0.20000000000000026,0.20000000000000026,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2021-03-31,9566556000.0,5560469000.0,3001728000.0,1172000.0,301441000.0,75070000.0,3104000.0,,619000.0,0.01,297026000.0,123605000.0,146689000.0,0.0,,209.6345,10.6611,0.01,221759000.0,0.0010340710417466206,0.0003244636836913932,0.01029720575502337,0.2490371250095375,0.00784712910267812,0.025008928190695494,0.7356630319034239,0.0,1221125000.0,62149000.0,285219000.0,893036000.0,,0.20000000000000026,0.20000000000000026,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2021-06-30,9919271000.0,6009822000.0,2784270000.0,3370000.0,612789000.0,110857000.0,14824000.0,,754000.0,0.04,297221000.0,330157000.0,295460000.0,0.0,,907.5905,11.8676,0.04,406317000.0,0.005324196288434671,0.001494464663784264,0.024191034760741463,0.18090566247109527,0.011175922101533469,0.039815463299177165,0.6630618369455066,0.0,1205177000.0,13981000.0,265345000.0,854038000.0,,0.030000000000000263,0.030000000000000263,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2021-09-30,10400564000.0,6084301000.0,3096687000.0,1063000.0,942559000.0,144027000.0,32555000.0,,1283000.0,0.1,298045000.0,483169000.0,451365000.0,0.0,,276.5914,13.1197,0.1,595392000.0,0.010512848085712246,0.003130118712792883,0.034538951938287155,0.15280422763986126,0.013847999012361252,0.046510028297984264,0.631676107278165,0.0,1208955000.0,8802000.0,248526000.0,818164000.0,,0.010000000000000273,0.010000000000000273,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2021-12-31,10775220000.0,6001474000.0,3442874000.0,967000.0,-566022000.0,-61986000.0,99533000.0,,-1256000.0,0.32999999999999996,-590589000.0,-272971000.0,-273681000.0,0.0,0.0012,127.2285,14.7869,0.32999999999999996,-335667000.0,0.028909858449655722,0.009237212790086885,-0.17584652186664124,0.10951164442371498,-0.0057526435655142075,-0.018004144212073983,0.5930281861835759,0.0,1290767000.0,150016000.0,267968000.0,887801000.0,,0.4800000000000002,0.4800000000000002,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2022-03-31,10684964000.0,6029937000.0,3392673000.0,895000.0,357266000.0,47890000.0,13705000.0,,343000.0,0.04,319680000.0,161020000.0,166697000.0,0.0,,113.7283,13.5651,0.04,214587000.0,0.004039587664357868,0.0012826435353455567,0.038360773205398775,0.13404578101470613,0.004481999190638359,0.014115713480196882,0.6006365005346157,0.0,1346592000.0,160617000.0,240788000.0,880629000.0,,0.5100000000000002,0.5100000000000002,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2022-06-30,10996986000.0,6114187000.0,3869424000.0,921000.0,726433000.0,98626000.0,18789000.0,,655000.0,0.05,319592000.0,398087000.0,337297000.0,0.0,,97.1447,10.651,0.05,435923000.0,0.004855761477677298,0.0017085590542717795,0.025864739074353726,0.13576751056188252,0.008968457357315905,0.025488548166342072,0.600087000452898,0.0,1460236000.0,164582000.0,228557000.0,910235000.0,,0.5200000000000002,0.5200000000000002,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2022-09-30,11097962000.0,6226683000.0,3950758000.0,1532000.0,1117730000.0,161545000.0,42394000.0,,1032000.0,0.12,321629000.0,602638000.0,507508000.0,0.0,,85.1531,9.2856,0.12,669053000.0,0.010730599039475463,0.003819980641490753,0.037928658978465285,0.14452953754484535,0.014556276188366838,0.04088962168778751,0.5985819473396974,0.0,1635407000.0,174421000.0,246075000.0,983896000.0,,0.5400000000000001,0.5400000000000001,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2022-12-31,11038470000.0,6100325000.0,4098085000.0,1193000.0,-684043000.0,-57247000.0,12036000.0,,-1730000.0,0.05000000000000002,-638201000.0,-341674000.0,-331930000.0,0.0,0.0013,145.0485,8.3092,0.05000000000000002,-389177000.0,0.0029369815413784733,0.001090368502156549,-0.017595385085440535,0.08368918328233751,-0.0051861353973875,-0.013969207568901085,0.5689364557491269,0.0,1517386000.0,86924000.0,250814000.0,930386000.0,,0.26000000000000023,0.26000000000000023,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
2023-03-31,10967700000.0,6144939000.0,3920899000.0,1172000.0,399549000.0,66184000.0,30964000.0,,234000.0,0.09,329421000.0,168015000.0,172949000.0,0.0,,129.7288,8.6656,0.09,239133000.0,0.007897168481003974,0.0028231990298786436,0.07749737829402652,0.1656467667294875,0.006034446602295833,0.016879802310643555,0.5985073169999174,0.0,1559669000.0,104183000.0,269108000.0,954932000.0,,0.3100000000000002,0.3100000000000002,0.0,,0.7086165,45.56,32.94,3.97364,11381.732,30.134,3.7174,6.647
