report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2019-09-30,154847000000.0,21168000000.0,34447000000.0,110114000000.0,44696000000.0,,4712000000.0,4577000000.0,115321000000.0,6516000000.0,4127000000.0,1173000000.0,10.83,6692000000.0,740000000.0,2724000000.0,5952000000.0,4712000000.0,,13.4201,,10.83,9240000000.0,0.0923348845534276,0.02665211466802715,0.0357870639345826,0.05650315207117524,0.04208024695344437,0.13188147668393782,0.05161245566722453,0.08012417512855421,0.10542330409880078,0.6145092460881935,278682000000.0,10908000000.0,17299000000.0,15926000000.0,23426000000.0,31.65,31.65,0.20114402800307352,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2019-12-31,155774000000.0,29845000000.0,40138000000.0,110395000000.0,45338000000.0,,5514000000.0,4619000000.0,-76466000000.0,-5062000000.0,-3167000000.0,-903000000.0,-8.209999999999999,-4630000000.0,-381000000.0,-1781000000.0,-5011000000.0,5514000000.0,0.7436,14.9612,,-8.209999999999999,-6843000000.0,-0.06985310335700737,-0.020330735552788012,0.04141710041064002,0.06619935657677922,-0.03249579519046824,-0.09954377408951467,0.06553239348207046,0.08949075406062826,0.1216198332524593,0.7435597189695551,153566000000.0,5104000000.0,8077000000.0,7673000000.0,11728000000.0,13.440000000000001,13.440000000000001,0.4701568894952251,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2020-03-31,154711000000.0,30877000000.0,40380000000.0,109590000000.0,45079000000.0,,4340000000.0,4452000000.0,38469000000.0,2061000000.0,1181000000.0,208000000.0,3.15,1887000000.0,,693000000.0,,4340000000.0,,13.4063,,3.15,2754000000.0,0.02619845160717851,0.007633587786259542,0.030700044191426863,0.05357560633237152,0.013321612555021943,0.04170460753961027,,0.07159011151836543,0.09627542758268817,0.7646607231302625,154089000000.0,4917000000.0,7908000000.0,,11355000000.0,13.030000000000001,13.030000000000001,0.38221047996477325,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2020-06-30,159628000000.0,34880000000.0,42179000000.0,112223000000.0,47366000000.0,,4750000000.0,7185000000.0,77734000000.0,4700000000.0,2935000000.0,737000000.0,7.88,5161000000.0,,1387000000.0,,4750000000.0,,13.1559,,7.88,6087000000.0,0.06196427817421779,0.018386498609266545,0.037756966063755885,0.06046260323667893,0.02944345603528203,0.09018343694834599,,0.0783055033833329,0.10028290334839336,0.8269518006590958,155058000000.0,5076000000.0,8215000000.0,,11238000000.0,13.65,13.65,0.4226730735006229,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2020-09-30,160044000000.0,34557000000.0,43886000000.0,111946000000.0,48032000000.0,,6449000000.0,5344000000.0,118689000000.0,6808000000.0,4323000000.0,1143000000.0,11.66,6056000000.0,,2089000000.0,,6449000000.0,,11.7373,,11.66,8897000000.0,0.09000249833444371,0.027011321886481216,0.03642292040542931,0.05735999123760416,0.04253830196695908,0.1249609955764395,,0.07496061134561754,0.13426465689540307,0.7874265141502985,158426000000.0,5272000000.0,8507000000.0,,10895000000.0,14.48,14.48,0.5919229004130335,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2020-12-31,155451000000.0,27799000000.0,36022000000.0,105065000000.0,50321000000.0,29545000000.0,3374000000.0,10182000000.0,-74491000000.0,-5416000000.0,19000000.0,291000000.0,0.2700000000000031,-2754000000.0,,-1367000000.0,,32919000000.0,0.7717,8.892,,0.2700000000000031,-6783000000.0,0.00037757596232189345,0.00012222500981016527,-0.00025506437019237225,0.07270676994536253,-0.03484056069115027,-0.06506487265737626,,0.09105798015867689,0.6541801633512847,0.7717228360446394,160401000000.0,8458000000.0,8153000000.0,,10955000000.0,22.96,22.96,3.004929256047467,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2021-03-31,152081000000.0,25554000000.0,33470000000.0,103867000000.0,48149000000.0,,404000000.0,6505000000.0,40971000000.0,1957000000.0,1161000000.0,342000000.0,3.3,1093000000.0,,715000000.0,,404000000.0,,9.9521,,3.3,2672000000.0,0.02411265031464828,0.007634089728499944,0.02833711649703449,0.04776549266554392,0.012868142634517132,0.04030646921920376,,0.06521686070635327,0.008390620781324638,0.7634896922617269,162903000000.0,8438000000.0,8049000000.0,,10873000000.0,23.110000000000003,23.110000000000003,0.03715625862227536,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2021-06-30,154207000000.0,25011000000.0,34711000000.0,105440000000.0,48709000000.0,,1532000000.0,3821000000.0,84102000000.0,4104000000.0,2628000000.0,764000000.0,7.54,797000000.0,,1446000000.0,,1532000000.0,,9.9803,,7.54,5550000000.0,0.05395306822147858,0.01704202792350542,0.03124777056431476,0.04879788827851894,0.026613577853145446,0.08168627216814951,,0.06599129628308482,0.03145209304235357,0.7205496816571115,169271000000.0,8131000000.0,7453000000.0,,10336000000.0,22.770000000000003,22.770000000000003,0.14821981424148606,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2021-09-30,154251000000.0,25487000000.0,36340000000.0,106768000000.0,47415000000.0,,2703000000.0,3483000000.0,128390000000.0,6398000000.0,4249000000.0,1188000000.0,12.32,2916000000.0,,2180000000.0,,2703000000.0,,7.9125,,12.32,8578000000.0,0.08961299166930296,0.02754601266766504,0.033094477763065656,0.049832541475192775,0.041477851035001394,0.12765872540803702,,0.06681205701378612,0.05700727617842455,0.7013483764446891,178972000000.0,8057000000.0,7043000000.0,,10017000000.0,23.430000000000003,23.430000000000003,0.2698412698412698,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2021-12-31,154889000000.0,36134000000.0,43572000000.0,107705000000.0,47112000000.0,,2545000000.0,5081000000.0,-79385000000.0,-4524000000.0,-2673000000.0,-927000000.0,-7.43,2385000000.0,,-1418000000.0,,2545000000.0,0.8293,14.1856,,-7.43,-5942000000.0,-0.05673713703515028,-0.017257519901348706,0.03367134849152863,0.056988095987907036,-0.029208013480621606,-0.09110498016392453,,0.07485041254645083,0.05402020716590253,0.8292940420453502,174078000000.0,5365000000.0,7935000000.0,,10858000000.0,15.73,15.73,0.23438939031129122,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2022-03-31,152610000000.0,35393000000.0,43662000000.0,106446000000.0,46087000000.0,,2173000000.0,4424000000.0,44005000000.0,2167000000.0,1183000000.0,351000000.0,3.68,2030000000.0,,717000000.0,,2173000000.0,,14.1667,,3.68,2884000000.0,0.02566884370863801,0.007751785597274097,0.026883308714918758,0.04924440404499489,0.014199593735666077,0.0449026108578533,,0.06553800704465401,0.04714995551890989,0.8106133479913884,177112000000.0,5387000000.0,8145000000.0,,11070000000.0,16.11,16.11,0.1962962962962963,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2022-06-30,152630000000.0,37422000000.0,45218000000.0,106663000000.0,45892000000.0,,2397000000.0,4421000000.0,89485000000.0,4548000000.0,2742000000.0,764000000.0,8.57,3274000000.0,,1476000000.0,,2397000000.0,,15.1679,,8.57,6024000000.0,0.059748975856358404,0.017965013431173425,0.030642007040286082,0.050824160473822426,0.029797549629823755,0.09418294021412744,,0.06731854500754317,0.05223132572125861,0.827590782431775,182495000000.0,5501000000.0,8589000000.0,,11544000000.0,17.14,17.14,0.20764033264033263,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2022-09-30,144209000000.0,30170000000.0,41115000000.0,99076000000.0,45041000000.0,,3488000000.0,7079000000.0,134765000000.0,6689000000.0,5499000000.0,1477000000.0,17.42,6557000000.0,,2202000000.0,,3488000000.0,,12.8171,,17.42,8891000000.0,0.12208876357096868,0.038132155413323716,0.04080436315066968,0.0496345490297926,0.04638406756859836,0.13783510890395434,,0.06597410306830409,0.07744055416176372,0.7337954517815882,188870000000.0,6751000000.0,8880000000.0,,11857000000.0,22.240000000000002,22.240000000000002,0.2941722189423969,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2022-12-31,143932000000.0,30120000000.0,41229000000.0,98981000000.0,44872000000.0,,2993000000.0,5924000000.0,-87739000000.0,-4990000000.0,-2756000000.0,-985000000.0,-8.370000000000001,-3205000000.0,,-1458000000.0,,2993000000.0,0.7307,15.1926,,-8.370000000000001,-6448000000.0,-0.06141914779818149,-0.019147930967401274,0.03141134501191033,0.056873226273379,-0.03466914932051247,-0.1042515407918103,,0.07349069399012982,0.06670083793902656,0.7305537364476461,180516000000.0,6668000000.0,8414000000.0,,11351000000.0,21.3,21.3,0.2636772090564708,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2023-03-31,147976000000.0,32027000000.0,44727000000.0,103380000000.0,44502000000.0,,3418000000.0,7935000000.0,46517000000.0,2015000000.0,1267000000.0,295000000.0,4.24,5028000000.0,,749000000.0,,3418000000.0,,11.2116,,4.24,2764000000.0,0.02847063053345917,0.008562199275558199,0.027237354085603113,0.04331749682911624,0.013617073038871169,0.04204924874791319,,0.059419137089666146,0.0768055368298054,0.7160551791982471,183028000000.0,6752000000.0,8262000000.0,,11231000000.0,21.86,21.86,0.3043362122696109,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2023-06-30,150054000000.0,34711000000.0,47345000000.0,104528000000.0,45445000000.0,,4618000000.0,9585000000.0,95103000000.0,4236000000.0,2727000000.0,669000000.0,9.15,7520000000.0,,1504000000.0,,4618000000.0,,12.4771,0.446,9.15,5740000000.0,0.060006601386291124,0.0181734575552801,0.028674174316267627,0.044541181666193495,0.02822983725858691,0.0846133871322134,,0.060355614439081835,0.10161733964132467,0.7331502798605978,188646000000.0,6737000000.0,7950000000.0,,10947000000.0,22.44,22.44,0.4218507353612862,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2023-09-30,149645000000.0,34518000000.0,47059000000.0,103879000000.0,45691000000.0,,3046000000.0,8497000000.0,144151000000.0,6476000000.0,4135000000.0,1060000000.0,13.89,10346000000.0,,2270000000.0,,3046000000.0,,15.9255,0.4448,13.89,8746000000.0,0.09049922304173688,0.02763206254803034,0.028685198160262503,0.04492511324930108,0.04327575261452103,0.13287645936352258,,0.060672489264729346,0.06666520759011621,0.7335047493571899,198032000000.0,5373000000.0,7737000000.0,,10802000000.0,18.91,18.91,0.2819848176263655,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2023-12-31,152761000000.0,37351000000.0,48716000000.0,106410000000.0,46223000000.0,,2775000000.0,7822000000.0,-90506000000.0,-4191000000.0,-2965000000.0,-1883000000.0,-9.89,-11081000000.0,,-1488000000.0,,2775000000.0,0.7667,16.9684,0.4487,-9.89,-5679000000.0,-0.06414555524306081,-0.019409404232755743,0.032760258988354364,0.046306322232780146,-0.027435012863230798,-0.08553410343279318,,0.06274722117870639,0.060035047487181706,0.7667090894162082,195265000000.0,5164000000.0,8536000000.0,,11571000000.0,17.39,17.39,0.2398236971739694,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2024-03-31,153119000000.0,43357000000.0,51977000000.0,111769000000.0,41181000000.0,,1715000000.0,8439000000.0,57255000000.0,2256000000.0,-277000000.0,291000000.0,-0.97,4840000000.0,,741000000.0,,1715000000.0,,29.4035,0.5167,-0.97,2997000000.0,-0.006726402952818047,-0.0018090504770799183,-0.00483800541437429,0.03940267225569819,0.014733638542571464,0.0525923162998881,,0.05234477338223736,0.04164541900390957,0.8341574157800565,206003000000.0,3620000000.0,8777000000.0,,11804000000.0,12.18,12.18,0.14528973229413758,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2024-06-30,155446000000.0,46215000000.0,55373000000.0,113919000000.0,41332000000.0,,1717000000.0,6788000000.0,117778000000.0,4668000000.0,1271000000.0,651000000.0,4.43,5105000000.0,,1479000000.0,,1717000000.0,,24.5952,0.4185,4.43,6147000000.0,0.03075099196748282,0.008176472858741943,0.010791489072662128,0.03963388748323116,0.030029720932027843,0.10843457455457735,,0.05219141095960196,0.041541662634278526,0.8346125367959114,228678000000.0,2164000000.0,9209000000.0,,12211000000.0,7.46,7.46,0.14061092457620178,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2024-09-30,157639000000.0,49222000000.0,57060000000.0,115341000000.0,42095000000.0,,2572000000.0,5888000000.0,181472000000.0,7244000000.0,2010000000.0,1018000000.0,7.05,5151000000.0,,2129000000.0,,2572000000.0,,31.9011,0.4168,7.05,9373000000.0,0.04774913885259532,0.012750651805707978,0.011076088873214601,0.03991800387938635,0.045953095363457014,0.16217789419481946,,0.05164984129783107,0.06109989309894287,0.8626358219418157,265999000000.0,39000000.0,9977000000.0,,12838000000.0,0.6199999999999992,0.6199999999999992,0.20034273251285248,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2024-12-31,155881000000.0,48870000000.0,57979000000.0,114638000000.0,41033000000.0,,3035000000.0,7550000000.0,-109384000000.0,-4751000000.0,430000000.0,-469000000.0,1.6099999999999994,-4733000000.0,,-1574000000.0,,3035000000.0,0.8429,22.3672,0.3108,1.6099999999999994,-6325000000.0,0.010479370262959082,0.002758514507861766,-0.00393110509763768,0.04343414027645725,-0.030478377736863377,-0.10781065625850958,,0.057823813354786806,0.07396485755367631,0.8428913917107919,247121000000.0,3434000000.0,9417000000.0,,12192000000.0,12.12,12.12,0.24893372703412073,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2025-03-31,150658000000.0,43555000000.0,55745000000.0,110244000000.0,40226000000.0,,3993000000.0,8334000000.0,65502000000.0,1971000000.0,1323000000.0,239000000.0,4.85,1920000000.0,,674000000.0,,3993000000.0,,17.6312,0.3476,4.85,2645000000.0,0.0328891761547258,0.008781478580626318,0.02019785655399835,0.030090684253915912,0.013082610946647373,0.044573599583889276,,0.04038044639858325,0.09926415751006812,0.781325679433133,255368000000.0,5034000000.0,9132000000.0,,11840000000.0,17.939999999999998,17.939999999999998,0.3372466216216216,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2025-06-30,151651000000.0,44723000000.0,56779000000.0,111221000000.0,40214000000.0,,4288000000.0,4329000000.0,132680000000.0,4277000000.0,2855000000.0,628000000.0,10.55,34000000.0,,1356000000.0,,4288000000.0,,17.5831,0.3367,10.55,5633000000.0,0.07099517580941961,0.018826120500359377,0.021517937895688875,0.03223545372324389,0.028202913267963942,0.09610804008808593,,0.042455532107325895,0.10662953200377978,0.7876679758361366,270270000000.0,6618000000.0,8741000000.0,,11326000000.0,24.060000000000002,24.060000000000002,0.3785979162987816,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2025-09-30,157919000000.0,46735000000.0,56453000000.0,115905000000.0,41805000000.0,,3093000000.0,6025000000.0,202428000000.0,6855000000.0,4723000000.0,950000000.0,17.52,3452000000.0,,2053000000.0,,3093000000.0,,12.5238,0.2872,17.52,8908000000.0,0.11297691663676594,0.029907737511002477,0.02333175252435434,0.03386389234690853,0.04340832958668685,0.15267940665508486,,0.04400576995277333,0.07398636526731252,0.827856801232884,291226000000.0,9331000000.0,8352000000.0,,10861000000.0,34.53,34.53,0.284780406960685,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
2025-12-31,157919000000.0,47814000000.0,56342000000.0,116045000000.0,41713000000.0,,592000000.0,7676000000.0,-125710000000.0,-3903000000.0,-2944000000.0,-324000000.0,-10.740000000000002,4195000000.0,,-1308000000.0,,592000000.0,0.8486,12.342,0.2674,-10.740000000000002,-5211000000.0,-0.07057751780020617,-0.01864246860732401,0.023418980192506562,0.031047649351682444,-0.02471520209727772,-0.09225859827443565,,0.041452549518733596,0.014192218253302328,0.8486386709736964,274900000000.0,5957000000.0,9200000000.0,,11975000000.0,22.179999999999996,22.179999999999996,0.049436325678496866,0.2673525,350.0,239.51,1.88803,71157.83,11.9452,1.7625,0.2588
