report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-06-30,1174271000.0,517967000.0,892496000.0,1067290000.0,106981000.0,77250000.0,122364000.0,610028000.0,63428000.0,39516000.0,6564000.0,18457000.0,0.4,99689000.0,61592000.0,18487000.0,77250000.0,,26.2177,1.8538,0.4,81915000.0,0.3693740009908301,0.03365151655793254,0.06477735448208935,0.10397555522041611,0.05401478874978604,0.3442851637346592,0.1342807215406506,0.7220908385601181,0.5803577831161149,,,,,,,,,,1.0497518,452.905,139.18,1.51066,11219.913,15.386,56.8402,1.7269
2010-09-30,1236373000.0,571848000.0,927377000.0,1082150000.0,154223000.0,51500000.0,148412000.0,906150000.0,96191000.0,59591000.0,9569000.0,27767000.0,0.6,99584000.0,126375000.0,27212000.0,51500000.0,,32.8919,2.272,0.6,123403000.0,0.38639502538531867,0.04819823791040406,0.06576284279644651,0.10615350659383105,0.07780095488982694,0.46757533187830236,0.13618385477018155,0.333932033483981,0.6166294829395165,,,,,,,,,,1.0497518,452.905,139.18,1.51066,11219.913,15.386,56.8402,1.7269
2010-12-31,1285658000.0,621102000.0,811152000.0,1098602000.0,187056000.0,180000000.0,120181000.0,1288454000.0,149265000.0,96285000.0,16772000.0,37800000.0,0.96,99834000.0,205499000.0,35874000.0,180000000.0,0.7657,33.1423,2.4767,0.96,185139000.0,0.5147389017192713,0.07489161192167745,0.07472909393738543,0.11584814048464284,0.1161000826036162,0.4066545704197725,0.14369081084772914,0.962278675904542,0.7657035919285164,,,,,,,,,,1.0497518,452.905,139.18,1.51066,11219.913,15.386,56.8402,1.7269
2011-03-31,1275374000.0,616240000.0,784218000.0,1065344000.0,210030000.0,172500000.0,109003000.0,329567000.0,45781000.0,29191000.0,2784000.0,13424000.0,0.29,99451000.0,-24663000.0,8798000.0,172500000.0,,37.7103,3.0253,0.29,54579000.0,0.13898490691805931,0.022888188092277245,0.08857379531324434,0.1389125731641821,0.035896137133107624,0.11967950226126055,0.16560820713238886,0.8213112412512498,0.7858019071227643,3134199000.0,224583000.0,354665000.0,445036000.0,35689000.0,2.25,2.25,0.38760909229815116,9.937655860349127,1.0497518,452.905,139.18,1.51066,11219.913,15.386,56.8402,1.7269
2011-06-30,1295972000.0,625609000.0,799367000.0,1080153000.0,215819000.0,165000000.0,125341000.0,695110000.0,97349000.0,61414000.0,5581000.0,29401000.0,0.62,99642000.0,63913000.0,17554000.0,165000000.0,,33.1571,2.8529,0.62,114903000.0,0.2845625269322905,0.047388369501810225,0.08835148393779402,0.14004833767317404,0.07511659202513635,0.2556306276735142,0.16530189466415388,0.76452953632442,0.7826305063881797,3219281000.0,246481000.0,388586000.0,478024000.0,34706000.0,2.4699999999999998,2.4699999999999998,0.34517095375964385,11.196507808448107,1.0497518,452.905,139.18,1.51066,11219.913,15.386,56.8402,1.7269
2011-09-30,1304431000.0,633686000.0,834492000.0,1110364000.0,194067000.0,157500000.0,156903000.0,1040894000.0,144599000.0,91878000.0,7863000.0,43364000.0,0.92,99467000.0,176465000.0,24931000.0,157500000.0,,26.1794,2.3651,0.92,169530000.0,0.47343443243828165,0.07043530857515652,0.08826835393421424,0.13891808387789728,0.11085216466030016,0.41129855760068496,0.1628696101620338,0.8115753837592172,0.7593673756009645,3354025000.0,278768000.0,436994000.0,524151000.0,33000000.0,2.79,2.79,0.3004859286732258,13.242242424242423,1.0497518,452.905,139.18,1.51066,11219.913,15.386,56.8402,1.7269
2011-12-31,1379872000.0,705785000.0,921137000.0,1198088000.0,181784000.0,150000000.0,142739000.0,-596983000.0,-73667000.0,-45581000.0,-5012000.0,-20907000.0,-0.44000000000000017,-199714000.0,39851000.0,-19219000.0,150000000.0,0.7663,24.0525,2.2422,-0.44000000000000017,-92886000.0,-0.2507426396162479,-0.033032774054405044,0.07635225793699318,0.12339882375210014,-0.05338683588042949,-0.2220330094278205,0.1555923703020019,0.8251551291642829,0.7662106722452795,1468588000.0,136902000.0,214062000.0,246126000.0,11216000.0,1.3899999999999997,1.3899999999999997,0.609443943346091,19.085413694721826,1.0497518,452.905,139.18,1.51066,11219.913,15.386,56.8402,1.7269
2012-03-31,1349848000.0,676820000.0,911052000.0,1178067000.0,171781000.0,140000000.0,138985000.0,369171000.0,53556000.0,34221000.0,2195000.0,16162000.0,0.36,96199000.0,18679000.0,6634000.0,140000000.0,,28.3465,2.6676,0.36,60190000.0,0.19921295137413333,0.02535174330739461,0.09269688030749977,0.14507098336543228,0.03967557828733309,0.1717744185822741,0.16304097559125716,0.8149911806311525,0.7428994173768347,1508192000.0,141932000.0,221837000.0,251737000.0,10627000.0,1.4599999999999997,1.4599999999999997,0.5561359672992051,20.874847087607037,1.0497518,452.905,139.18,1.51066,11219.913,15.386,56.8402,1.7269
2012-06-30,1380115000.0,686350000.0,908357000.0,1165124000.0,214991000.0,130000000.0,150531000.0,766653000.0,116278000.0,75705000.0,4348000.0,35171000.0,0.79,95826000.0,99452000.0,13744000.0,130000000.0,,27.7758,2.7267,0.79,130022000.0,0.352131019438023,0.05485412447513432,0.09874741245387418,0.15166966019829048,0.08425239925658369,0.3370464736761249,0.16959693629321218,0.6046764748291789,0.7555949918369099,1579735000.0,156223000.0,240766000.0,266856000.0,9394000.0,1.63,1.63,0.48715412057439217,25.629763678944006,1.0497518,452.905,139.18,1.51066,11219.913,15.386,56.8402,1.7269
2012-09-30,1479148000.0,781978000.0,968893000.0,1217683000.0,261465000.0,120000000.0,255391000.0,1141059000.0,166046000.0,107080000.0,-6557000.0,,1.12,95791000.0,208751000.0,21407000.0,120000000.0,,28.1309,2.7275,1.12,187453000.0,0.40953856156655766,0.07239302625565529,0.0938426496789386,0.14551920628118264,0.11225786736688959,0.4352850195955068,0.1642798488071169,0.45895244105329586,0.8070839607675977,1679900000.0,171425000.0,262213000.0,284779000.0,-5026000.0,1.83,1.83,0.4213793854181664,52.17130919220056,1.0497518,452.905,139.18,1.51066,11219.913,15.386,56.8402,1.7269
