report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,fcf_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2019-06-30,45449000000.0,12869000000.0,8961000000.0,,-3902000000.0,34120000000.0,,2430000000.0,,,1822000000.0,938000000.0,550000000.0,5.22,349334000.0,2971000000.0,1745000000.0,1255000000.0,1226000000.0,34120000000.0,,12.6348,0.9429,5.22,,-0.46694003075345974,0.040088890844683055,,,,,,,-8.744233726294208,1.4361120410668453,,3540000000.0,1780000000.0,1856000000.0,10.19,10.19,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
2019-09-30,43912000000.0,10769000000.0,7124000000.0,,-3565000000.0,34097000000.0,,559000000.0,,,2434000000.0,1386000000.0,765000000.0,6.98,348712000.0,5097000000.0,2884000000.0,1902000000.0,2213000000.0,34097000000.0,,11.7385,0.8198,6.98,,-0.6827489481065918,0.055429039897977775,,,,,,,-9.56437587657784,1.511650758001123,,3251000000.0,1827000000.0,1933000000.0,10.17,10.17,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
2019-12-31,45058000000.0,11196000000.0,7757000000.0,,-2808000000.0,33577000000.0,,621000000.0,,,-1790000000.0,-961000000.0,-495000000.0,-5.1,-700136000.0,-1440000000.0,-1252000000.0,-1180000000.0,-2692000000.0,33577000000.0,1.4433,14.3035,0.9766,-5.1,,0.6374643874643875,-0.03972657463713436,,,,,,,-11.957621082621083,1.443341498001805,,3505000000.0,940000000.0,1824000000.0,10.07,10.07,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
2020-03-31,45421000000.0,11016000000.0,7019000000.0,45421000000.0,-2962000000.0,34699000000.0,,731000000.0,12861000000.0,810000000.0,581000000.0,428000000.0,112000000.0,1.69,344096000.0,1375000000.0,853000000.0,674000000.0,522000000.0,34699000000.0,,9.9808,0.5885,1.69,1484000000.0,-0.1961512491559757,0.012791440082781092,0.045175336288002486,0.06298110566829951,0.01783316087272407,0.025522261083278194,0.04058782365290413,0.11538760594044009,-11.714719783929777,1.5694543382248183,,3047000000.0,1269000000.0,1791000000.0,8.79,8.79,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
2020-06-30,48709000000.0,14031000000.0,12856000000.0,,-1786000000.0,30779000000.0,,4638000000.0,,,1660000000.0,816000000.0,456000000.0,4.84,342848000.0,10098000000.0,1598000000.0,1365000000.0,8500000000.0,30779000000.0,,9.8024,0.6535,4.84,,-0.9294512877939529,0.03407994415816379,,,,,,,-17.233482642777155,1.0913970130678283,,2885000000.0,8543000000.0,1669000000.0,8.41,8.41,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
2020-09-30,51016000000.0,16266000000.0,14379000000.0,,-974000000.0,30792000000.0,,6588000000.0,,,2328000000.0,1201000000.0,665000000.0,6.79,343014000.0,12815000000.0,2087000000.0,2059000000.0,10728000000.0,30792000000.0,,12.3995,0.8303,6.79,,-2.3901437371663246,0.0456327426689666,,,,,,,-31.613963039014372,1.1312330481952848,,2779000000.0,17058000000.0,1484000000.0,8.219999999999999,8.219999999999999,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
2020-12-31,47490000000.0,12333000000.0,8704000000.0,47490000000.0,572000000.0,30795000000.0,,1793000000.0,38672000000.0,4620000000.0,-815000000.0,-861000000.0,-190000000.0,-2.3900000000000006,-686353000.0,-15056000000.0,-1703000000.0,-1377000000.0,-16759000000.0,30795000000.0,1.4169,14.8239,1.0799,-2.3900000000000006,3243000000.0,-1.4248251748251748,-0.017161507685828595,-0.021074679354571784,0.11946628051303268,0.0972836386607707,0.14728855166257532,-0.43336263963591226,0.08385912287960282,53.83741258741259,1.4169347426470589,,3754000000.0,2991000000.0,1584000000.0,10.93,10.93,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
2021-03-31,47277000000.0,12036000000.0,8642000000.0,47277000000.0,247000000.0,30838000000.0,,1030000000.0,13977000000.0,1973000000.0,1423000000.0,384000000.0,393000000.0,4.14,343321000.0,1988000000.0,654000000.0,697000000.0,1334000000.0,30838000000.0,,13.8074,1.2053,4.14,2670000000.0,5.761133603238866,0.030099202572075216,0.10181011662016169,0.1411604779280246,0.041732766461492904,0.06347112755348239,0.09544251269943478,0.19102811762180724,124.8502024291498,1.3927331636195326,,4596000000.0,3803000000.0,1540000000.0,13.379999999999999,13.379999999999999,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
2021-06-30,48164000000.0,12475000000.0,8615000000.0,,-593000000.0,32319000000.0,,1120000000.0,,,2873000000.0,770000000.0,846000000.0,8.5,337940000.0,4239000000.0,1496000000.0,1409000000.0,2743000000.0,32319000000.0,,14.0242,1.2435,8.5,,-4.844856661045531,0.059650361265675605,,,,,,,-54.50084317032041,1.4480557167730703,,5809000000.0,-1954000000.0,1494000000.0,17.04,17.04,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
2021-09-30,49562000000.0,13248000000.0,9624000000.0,,-695000000.0,32049000000.0,,1027000000.0,,,5142000000.0,1168000000.0,1531000000.0,15.43,333248000.0,6516000000.0,2385000000.0,2125000000.0,4131000000.0,32049000000.0,,11.8308,1.3402,15.43,,-7.398561151079137,0.10374883983697188,,,,,,,-46.1136690647482,1.3765586034912718,,8623000000.0,-8551000000.0,1461000000.0,25.68,25.68,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
2021-12-31,50742000000.0,13542000000.0,9582000000.0,,-933000000.0,34342000000.0,,1451000000.0,44775000000.0,,-2482000000.0,-756000000.0,-658000000.0,-6.91,-685757000.0,-3784000000.0,-958000000.0,-1378000000.0,-4742000000.0,34342000000.0,1.4133,11.4876,1.3601,-6.91,,2.660235798499464,-0.04891411454022309,-0.055432719151312114,,,,-0.10590731434952541,,-36.80814576634512,1.4132748904195367,,6956000000.0,3466000000.0,1566000000.0,21.16,21.16,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
2022-03-31,52208000000.0,15006000000.0,10518000000.0,,-2033000000.0,36210000000.0,,2371000000.0,14945000000.0,,1273000000.0,408000000.0,349000000.0,4.14,307374000.0,1345000000.0,861000000.0,732000000.0,484000000.0,36210000000.0,,11.1213,1.2674,4.14,,-0.6261682242990654,0.024383236285626723,0.08517898962863835,,,,0.03238541318166611,,-17.811116576487947,1.4266970907016543,,6806000000.0,2616000000.0,1590000000.0,21.16,21.16,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
2022-06-30,51584000000.0,13937000000.0,8999000000.0,,-3680000000.0,38657000000.0,,858000000.0,29765000000.0,,2428000000.0,842000000.0,730000000.0,8.05,301690000.0,2975000000.0,1941000000.0,1470000000.0,1034000000.0,38657000000.0,,7.627,0.8262,8.05,,-0.6597826086956522,0.04706885856079404,0.08157231647908618,,,,0.034738787166134724,,-10.504619565217391,1.548727636404045,,6361000000.0,907000000.0,1662000000.0,20.71,20.71,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
2022-09-30,51484000000.0,13481000000.0,9784000000.0,,-3370000000.0,37492000000.0,,999000000.0,44736000000.0,,3562000000.0,1288000000.0,1090000000.0,11.97,297702000.0,5995000000.0,3072000000.0,2219000000.0,2923000000.0,37492000000.0,,9.8126,0.8821,11.97,,-1.056973293768546,0.06918654339212182,0.07962267525035766,,,,0.06533887696709585,,-11.125222551928783,1.3778618152085036,134221000000.0,4781000000.0,-301000000.0,1782000000.0,17.25,17.25,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
2022-12-31,52438000000.0,13643000000.0,9902000000.0,,-2767000000.0,37714000000.0,,908000000.0,-29213000000.0,,-1620000000.0,-797000000.0,-423000000.0,-5.010000000000005,-612100000.0,-1793000000.0,-1479000000.0,-1452000000.0,-3272000000.0,37714000000.0,1.3778,12.0221,1.1263,-5.010000000000005,,0.5854716299241055,-0.030893626759220413,0.055454763290315956,,,,0.11200492931229247,,-13.629924105529454,1.3778024641486568,60233000000.0,5643000000.0,1169000000.0,1741000000.0,19.15,19.15,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
2023-03-31,52711000000.0,13541000000.0,11028000000.0,,-2495000000.0,36478000000.0,,842000000.0,15591000000.0,,1363000000.0,479000000.0,379000000.0,4.85,280961000.0,1803000000.0,1197000000.0,756000000.0,606000000.0,36478000000.0,,12.7519,1.2008,4.85,,-0.5462925851703406,0.025857980307715658,0.08742223077416458,,,,0.038868578025784105,,-14.620440881763527,1.2278745012694958,60879000000.0,5733000000.0,1291000000.0,1812000000.0,19.859999999999996,19.859999999999996,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
2023-06-30,53594000000.0,13888000000.0,11545000000.0,,-2303000000.0,36537000000.0,,862000000.0,31452000000.0,,2556000000.0,964000000.0,776000000.0,9.14,279573000.0,4278000000.0,2438000000.0,1519000000.0,1840000000.0,36537000000.0,,14.4661,1.3483,9.14,,-1.1098567086409032,0.0476919058103519,0.08126669210225104,,,,0.058501844079867735,,-15.86495874945723,1.2029449978345603,62566000000.0,5861000000.0,2097000000.0,1934000000.0,20.949999999999996,20.949999999999996,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
2023-09-30,54589000000.0,14294000000.0,12407000000.0,,-2477000000.0,36793000000.0,,891000000.0,47665000000.0,,3635000000.0,1447000000.0,1131000000.0,13.07,278173000.0,6757000000.0,3585000000.0,2288000000.0,3172000000.0,36793000000.0,,11.7631,1.0645,13.07,,-1.467501009285426,0.06658850684203778,0.07626140774152942,,,,0.06654778139095772,,-14.853855470327009,1.152091561215443,65495000000.0,5934000000.0,2346000000.0,2093000000.0,22.049999999999997,22.049999999999997,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
2024-06-30,57379000000.0,15173000000.0,14301000000.0,,-1600000000.0,36306000000.0,,831000000.0,34831000000.0,,3052000000.0,1018000000.0,995000000.0,11.47,266044000.0,4440000000.0,2399000000.0,1614000000.0,2041000000.0,36306000000.0,,14.3838,1.2076,11.47,,-1.9075,0.05319019153348786,0.0876230943699578,,,,0.05859722660848095,,-22.69125,1.0609747570099992,129539000000.0,10606000000.0,7659000000.0,3908000000.0,38.53,38.53,1.3815603,556.52,314.43,1.05991,105513.805,15.5533,97.2886,1.3957
