report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,105208000000.0,45697000000.0,34575000000.0,83059000000.0,22033000000.0,21305000000.0,5014000000.0,12472000000.0,22857000000.0,9976000000.0,,,82000000.0,914000000.0,1.97,1321600000.0,4437000000.0,,,26319000000.0,,11.9774,1.6971,1.97,,,,,0.4364527278295489,,,,,,1.194526392229837,1.3216775126536515,,,,,,,,,,,,0.65805364,324.9,214.5,5.77887,236009.44,22.2777,8.481,3.4946
2010-06-30,103420000000.0,44895000000.0,34993000000.0,82244000000.0,21059000000.0,,5633000000.0,10325000000.0,46581000000.0,20785000000.0,,,172000000.0,2103000000.0,4.57,1309200000.0,8203000000.0,,,5633000000.0,,11.1134,1.5993,4.57,,,,,0.44621197483952685,,,,,,0.26748658530794434,1.2829708798902637,,,,,,,,,,,,0.65805364,324.9,214.5,5.77887,236009.44,22.2777,8.481,3.4946
2010-09-30,107174000000.0,44469000000.0,35443000000.0,84815000000.0,22238000000.0,,5556000000.0,9859000000.0,70852000000.0,31787000000.0,,,267000000.0,3192000000.0,7.38,1297000000.0,12754000000.0,,,5556000000.0,,11.5826,1.6991,7.38,,,,,0.4486394173770677,,,,,,0.24984261174566058,1.254662415709731,,,,,,,,,,,,0.65805364,324.9,214.5,5.77887,236009.44,22.2777,8.481,3.4946
2010-12-31,113452000000.0,48116000000.0,40562000000.0,90279000000.0,23046000000.0,,6778000000.0,10661000000.0,-40420000000.0,-16534000000.0,,,-153000000.0,-1319000000.0,-2.4000000000000004,-2640444612.0,-5845000000.0,4185000000.0,-10030000000.0,6778000000.0,1.1862,12.2607,1.8257,-2.4000000000000004,,,,,0.4090549233052944,,,,0.24814448292924296,,0.29410743729931443,1.186233420442779,99870000000.0,,,46014000000.0,,,368000000.0,11.52,11.52,,,0.65805364,324.9,214.5,5.77887,236009.44,22.2777,8.481,3.4946
2011-03-31,112960000000.0,47524000000.0,40387000000.0,90185000000.0,22671000000.0,,8508000000.0,12763000000.0,24607000000.0,10858000000.0,,,93000000.0,954000000.0,2.31,1240000000.0,3792000000.0,915000000.0,2877000000.0,8508000000.0,,13.0516,1.9436,2.31,,,,,0.4412565530133702,,,,0.11691795017677896,,0.37528119624189493,1.1767152796692004,101620000000.0,,,46896000000.0,,,379000000.0,11.86,11.86,,,0.65805364,324.9,214.5,5.77887,236009.44,22.2777,8.481,3.4946
2011-06-30,113474000000.0,46937000000.0,39843000000.0,90263000000.0,23127000000.0,,7858000000.0,11714000000.0,51273000000.0,23243000000.0,,,190000000.0,2175000000.0,5.3,1230700000.0,8071000000.0,1724000000.0,6347000000.0,7858000000.0,,13.2943,1.9594,5.3,,,,,0.4533185107171416,,,,0.12378834864353558,,0.33977601937129764,1.178048841703687,106312000000.0,,,49354000000.0,,,397000000.0,12.59,12.59,,,0.65805364,324.9,214.5,5.77887,236009.44,22.2777,8.481,3.4946
2011-09-30,110158000000.0,45373000000.0,36028000000.0,87781000000.0,22291000000.0,24089000000.0,6071000000.0,11303000000.0,77430000000.0,35416000000.0,13729000000.0,,298000000.0,3364000000.0,8.48,1222100000.0,12750000000.0,3060000000.0,9690000000.0,30160000000.0,,13.1604,1.9362,8.48,13729000000.0,,,,0.45739377502260103,0.17730853674286454,0.12463007679877994,0.2617490610283884,0.12514529252227818,0.17730853674286454,1.353012426539859,1.259381592095037,112890000000.0,,,52983000000.0,8884000000.0,,428000000.0,13.690000000000001,13.690000000000001,,,0.65805364,324.9,214.5,5.77887,236009.44,22.2777,8.481,3.4946
2011-12-31,116433000000.0,50928000000.0,42123000000.0,96197000000.0,20138000000.0,22857000000.0,8463000000.0,11922000000.0,-46394000000.0,-19379000000.0,7274000000.0,,-170000000.0,-1345000000.0,-3.0299999999999994,-2479032015.0,-4767000000.0,-1591000000.0,-6358000000.0,31320000000.0,1.2089,13.8508,2.0537,-3.0299999999999994,7274000000.0,,,,0.41770487563046943,-0.15678751562702073,0.06247369731948846,0.14135800069959967,0.13704358322196836,-0.15678751562702073,1.5552686463402523,1.2090306958193862,106916000000.0,,,50138000000.0,12556000000.0,,411000000.0,13.060000000000004,13.060000000000004,,,0.65805364,324.9,214.5,5.77887,236009.44,22.2777,8.481,3.4946
2012-03-31,115347000000.0,48847000000.0,38209000000.0,94563000000.0,20701000000.0,25760000000.0,6293000000.0,11835000000.0,24673000000.0,11118000000.0,3836000000.0,,110000000.0,769000000.0,2.61,1174200000.0,4291000000.0,937000000.0,3354000000.0,32053000000.0,,15.0476,2.2585,2.61,3836000000.0,,,,0.4506140315324444,0.1554735946175982,0.03325617484633324,0.07271486522349016,0.13593806995501156,0.1554735946175982,1.5483793053475678,1.2784160799811564,106982000000.0,,,50398000000.0,13033000000.0,,428000000.0,13.360000000000001,13.360000000000001,,,0.65805364,324.9,214.5,5.77887,236009.44,22.2777,8.481,3.4946
2012-06-30,113832000000.0,47392000000.0,38903000000.0,93269000000.0,20472000000.0,24766000000.0,7669000000.0,10864000000.0,50456000000.0,23400000000.0,8997000000.0,,226000000.0,2049000000.0,5.95,1168100000.0,8726000000.0,2135000000.0,6591000000.0,32435000000.0,,13.7514,2.1093,5.95,8997000000.0,,,,0.4637704138259077,0.1783137783415253,0.07903752899009066,0.17005311206456614,0.130628666560964,0.1783137783415253,1.5843591246580695,1.218209392591831,106165000000.0,,33836000000.0,50555000000.0,13277000000.0,33836000000.0,464000000.0,14.010000000000003,14.010000000000003,0.9585943965007684,72.92241379310344,0.65805364,324.9,214.5,5.77887,236009.44,22.2777,8.481,3.4946
