report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2011-06-30,319422000.0,177550000.0,60921000.0,92128000.0,227294000.0,,106545000.0,244332000.0,,113987000.0,64701000.0,448000.0,46910000.0,0.72,90124000.0,92564000.0,,17692000.0,,0.0,,18.764,4.7379,0.72,131679000.0,0.2846577560340352,0.20255649266487594,0.2648077206424046,,0.46652505607124733,0.35685394243352053,0.5014958599875051,,0.5389347281567703,0.0,2.914430163654569,,,,,,,,,,,,0.35141626,305.15,200.91,0.481,30036.488,27.3059,5.1118,6.3715
2011-09-30,344643000.0,207319000.0,65146000.0,98942000.0,245701000.0,,147220000.0,387935000.0,,188951000.0,105305000.0,673000.0,80148000.0,1.17,90195000.0,164297000.0,,26588000.0,,0.0,,15.8327,4.3543,1.17,215539000.0,0.42859003422859493,0.30554805987645184,0.2714501140655007,,0.48706870996429813,0.548251378963159,0.7690282090833981,,0.555605964916803,0.0,3.182374973137261,,,,,,,,,,,,0.35141626,305.15,200.91,0.481,30036.488,27.3059,5.1118,6.3715
2011-12-31,327868000.0,189682000.0,52287000.0,91598000.0,236270000.0,,134936000.0,508144000.0,,241632000.0,136582000.0,879000.0,100678000.0,1.52,89994000.0,203129000.0,,34094000.0,,0.0,3.6277,16.5368,4.5368,1.52,275726000.0,0.5780759300799932,0.41657618309807604,0.2687860134135206,,0.47551875059038384,0.736979516146742,1.0226943750793585,,0.5426139047199219,0.0,3.627708608258267,,,,,,,,,,,,0.35141626,305.15,200.91,0.481,30036.488,27.3059,5.1118,6.3715
2012-03-31,353441000.0,214874000.0,82639000.0,122239000.0,231202000.0,,148629000.0,121392000.0,,57415000.0,32863000.0,0.0,23545000.0,0.37,88146000.0,63343000.0,,8320000.0,,0.0,,17.8423,4.9399,0.37,65735000.0,0.1421397738773886,0.09298015793300721,0.2707180044813497,,0.47297185976011596,0.1624457830302653,0.24833262688039032,,0.5415101489389745,0.0,2.6001524703832333,1261803000.0,339451000.0,601985000.0,,,688679000.0,2000000.0,3.78,3.78,0.0,300.9925,0.35141626,305.15,200.91,0.481,30036.488,27.3059,5.1118,6.3715
2012-06-30,343806000.0,201947000.0,63908000.0,103899000.0,239907000.0,,127137000.0,253941000.0,,123485000.0,70767000.0,0.0,50706000.0,0.81,87649000.0,86734000.0,,16640000.0,,0.0,,16.821,4.7123,0.81,140125000.0,0.29497680351136063,0.2058341041168566,0.27867496780748285,,0.48627437081841846,0.3591705787566244,0.5147202874447182,,0.5518014026880259,0.0,3.1599643237153408,1271412000.0,345517000.0,611483000.0,,,697125000.0,1552000.0,3.8699999999999997,3.8699999999999997,0.0,393.99677835051546,0.35141626,305.15,200.91,0.481,30036.488,27.3059,5.1118,6.3715
2012-09-30,377526000.0,238448000.0,56089000.0,102005000.0,275521000.0,,160281000.0,382261000.0,,184346000.0,115981000.0,0.0,65482000.0,1.33,87523000.0,140868000.0,,25274000.0,,0.0,,17.2585,5.1341,1.33,209620000.0,0.4209515790084966,0.30721327802588433,0.3034078810027704,,0.4822516552826472,0.48830014356627094,0.6690814856217856,,0.5483687846785311,0.0,4.2512435593431865,1265738000.0,356193000.0,606878000.0,,,691206000.0,879000.0,4.03,4.03,0.0,690.4186575654153,0.35141626,305.15,200.91,0.481,30036.488,27.3059,5.1118,6.3715
2012-12-31,338858000.0,202909000.0,52150000.0,99736000.0,239122000.0,,135597000.0,-245256000.0,,-121149000.0,-64357000.0,0.0,-54577000.0,-0.7300000000000002,-175858000.0,-90410000.0,,-18749000.0,,0.0,3.8909,16.3348,5.0182,-0.7300000000000002,-139898000.0,-0.26913876598556385,-0.18992321267315512,0.262407443650716,,0.4939695664937861,-0.3575214396590902,-0.5066409615175517,,0.570416218155723,0.0,3.8908724832214765,512338000.0,155254000.0,244097000.0,,,275582000.0,0.0,1.7799999999999996,1.7799999999999996,0.0,,0.35141626,305.15,200.91,0.481,30036.488,27.3059,5.1118,6.3715
2013-03-31,409625000.0,275424000.0,85752000.0,134899000.0,274726000.0,,210486000.0,142705000.0,,69430000.0,41789000.0,,26336000.0,0.0,87272000.0,95297000.0,,8282000.0,,0.0,,19.5357,6.0897,0.0,77712000.0,0.15211155842548577,0.10201769911504424,0.29283486913562945,,0.4865281524823937,0.16949649069270675,0.2527245328072334,,0.5445639606180582,0.0,3.2118667786174084,533651000.0,164180000.0,256112000.0,,,287559000.0,,1.4099999999999997,1.4099999999999997,0.0,,0.35141626,305.15,200.91,0.481,30036.488,27.3059,5.1118,6.3715
2013-06-30,429862000.0,296676000.0,70271000.0,119956000.0,309906000.0,,207766000.0,293477000.0,,144788000.0,87265000.0,,55060000.0,1.0,87307000.0,,,16904000.0,,0.0,,23.8839,7.531,1.0,161692000.0,0.28158538395513477,0.20300701155254477,0.29734868490546107,,0.4933538232979075,0.336824376195151,0.46719973153149663,,0.5509528855753603,0.0,4.221883849667715,573187000.0,180678000.0,277415000.0,,,309126000.0,,1.5999999999999996,1.5999999999999996,0.0,,0.35141626,305.15,200.91,0.481,30036.488,27.3059,5.1118,6.3715
2013-09-30,441150000.0,308929000.0,65397000.0,115751000.0,325399000.0,,226378000.0,430220000.0,,213215000.0,128220000.0,,81614000.0,1.0,87421000.0,,,25380000.0,,0.0,,23.3056,7.0551,1.0,238595000.0,0.39403931788358293,0.290649438966338,0.2980335642229557,,0.4955952768351076,0.48331633231327215,0.6552417186285145,,0.5545883501464367,0.0,4.7239017080294206,621146000.0,192917000.0,306284000.0,,,338101000.0,,1.2699999999999996,1.2699999999999996,0.0,,0.35141626,305.15,200.91,0.481,30036.488,27.3059,5.1118,6.3715
