report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-03-29,32469300000.0,7910000000.0,3926500000.0,,19681100000.0,4404300000.0,67000000.0,2150700000.0,,4444700000.0,2325700000.0,730900000.0,691900000.0,39200000.0,230500000.0,0.0,708400000.0,636500000.0,116300000.0,520200000.0,4471300000.0,,17.3125,2.3265,0.0,730900000.0,0.035155555329732587,0.02130935991844604,0.15566854905842914,0.5232524129862532,0.16444304452493982,0.022510494528677857,0.030262002947947203,0.11703827029945778,0.16444304452493982,0.22718750476345326,2.01451674519292,18388880000.0,2471188000.0,3161132000.0,9504456000.0,2506602000.0,3161132000.0,157277000.0,2.5000000000000004,2.5000000000000004,1.414461654875532,20.099137191070533,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2013-06-28,33109000000.0,8231000000.0,4132500000.0,,20296100000.0,4100900000.0,53900000.0,2324900000.0,,4737500000.0,2495500000.0,843600000.0,616800000.0,39400000.0,189000000.0,0.0,709800000.0,,,,4154800000.0,,17.6251,2.3609,0.0,843600000.0,0.03039007494050581,0.018629375698450572,0.1301952506596306,0.526754617414248,0.17806860158311347,0.02547947687939835,0.03450179747984737,,0.17806860158311347,0.20470927912259004,1.9917725347852389,14256701000.0,1874927000.0,2458590000.0,7408956000.0,,2458590000.0,119378000.0,0.8000000000000003,0.8000000000000003,1.689911697354988,20.595000753907755,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2013-09-27,33721200000.0,8023700000.0,4279400000.0,,21304600000.0,3445500000.0,56500000.0,1995600000.0,,4669100000.0,2424700000.0,812400000.0,597000000.0,35000000.0,181800000.0,0.0,711900000.0,,,,3502000000.0,,19.163,2.5814,0.0,812400000.0,0.028022117289223922,0.01770399629906409,0.12786190058041164,0.5193077895097556,0.17399498832751495,0.024091669335610834,0.032749348963582274,,0.17399498832751495,0.1643776461421477,1.8749591064167874,5640579000.0,710131000.0,969039000.0,2964654000.0,,969039000.0,37718000.0,-1.67,-1.67,3.6138896370527913,25.69168566732064,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2013-12-31,34672200000.0,9113700000.0,4527400000.0,34672200000.0,22385300000.0,3436700000.0,62300000.0,3115200000.0,,5266700000.0,2711700000.0,888000000.0,789300000.0,32300000.0,269700000.0,3.8,-1419100000.0,2948800000.0,435200000.0,2513600000.0,3499000000.0,2.013,19.9975,2.9477,3.8,888000000.0,0.03525974635140025,0.022764635644695174,0.14986614008772095,0.5148764881234928,0.16860652780678603,0.025611296658417982,0.034306510123897495,0.4772628021341637,0.16860652780678603,0.1563079342246921,2.0130096744268235,19118000000.0,2695000000.0,3274900000.0,9957600000.0,,3274900000.0,145900000.0,3.8000000000000003,3.8000000000000003,1.068429570368561,22.446196024674435,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2014-03-28,35042600000.0,9404300000.0,4304400000.0,,22961700000.0,3422900000.0,64100000.0,3346500000.0,,4662700000.0,2452900000.0,788900000.0,579700000.0,32500000.0,181600000.0,0.0,714800000.0,511200000.0,130900000.0,380300000.0,3487000000.0,,20.0008,2.7922,0.0,788900000.0,0.025246388551370326,0.016542722286588325,0.12432710661204881,0.5260685868702683,0.16919381474253115,0.02251259895099108,0.029827552961015098,0.08156218500010723,0.16919381474253115,0.15186157819325224,2.184810891181117,19336000000.0,2582800000.0,3332900000.0,10084800000.0,,3332900000.0,139200000.0,3.8000000000000003,3.8000000000000003,1.0462360106813886,23.94324712643678,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2014-06-27,35652100000.0,9507300000.0,4406700000.0,,23720500000.0,3020000000.0,49000000.0,3321100000.0,,9626300000.0,5073100000.0,1678200000.0,1256100000.0,65700000.0,384200000.0,1.0,715200000.0,1502900000.0,278600000.0,1224300000.0,3069000000.0,,20.9643,3.0232,1.0,1678200000.0,0.05295419573786387,0.03523214621298605,0.13048627198404372,0.5270041448947155,0.17433489502716515,0.04707156100201671,0.06264394632225312,0.12718282206039705,0.17433489502716515,0.12938175839463756,2.1574647695554496,24224800000.0,3222100000.0,4167500000.0,12662400000.0,,4167500000.0,165500000.0,4.800000000000001,4.800000000000001,0.7364127174565087,25.181268882175228,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2014-09-26,35535900000.0,9989500000.0,4471100000.0,,23740700000.0,2964700000.0,71400000.0,4025300000.0,,14496600000.0,7638800000.0,2544000000.0,1936700000.0,96200000.0,580700000.0,2.0,715600000.0,2519000000.0,421400000.0,2097600000.0,3036100000.0,,19.5117,2.8967,2.0,2544000000.0,0.08157720707477033,0.054499815679355246,0.13359684339776223,0.5269373508270905,0.17548942510657672,0.07158957561226816,0.0950076185354486,0.14469599768221514,0.17548942510657672,0.12788586688682305,2.234237659636331,34052300000.0,4561800000.0,5899100000.0,17876500000.0,6215800000.0,5899100000.0,226700000.0,6.800000000000001,6.800000000000001,0.514671729585869,26.02161446846052,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2014-12-31,36991700000.0,9431300000.0,5396400000.0,,23378100000.0,3401500000.0,71900000.0,3005600000.0,,-8871800000.0,-4722300000.0,-1579800000.0,-1174100000.0,-71700000.0,-263100000.0,0.0,-1429500000.0,-774700000.0,-233400000.0,-1008100000.0,3473400000.0,1.7477,23.2318,3.1516,0.0,-1579800000.0,-0.05022221651887878,-0.031739552386075794,0.13234067494758672,0.5322820622647039,0.17806983926598888,-0.04270687748873396,-0.05883470197195687,0.11362970310421786,0.17806983926598888,0.14857494834909596,1.7477021718182493,19913800000.0,2598400000.0,3431300000.0,10442500000.0,2694100000.0,3431300000.0,122700000.0,3.0000000000000004,3.0000000000000004,1.0122694022673622,27.964955175224123,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2015-04-03,36072300000.0,8774400000.0,4952700000.0,,23321000000.0,3053800000.0,123700000.0,2511000000.0,,4873300000.0,2600000000.0,774200000.0,569800000.0,30200000.0,176500000.0,0.0,718700000.0,523600000.0,119200000.0,404400000.0,3177500000.0,,23.2117,3.1316,0.0,774200000.0,0.024432914540542857,0.0157960540359223,0.11692282436952373,0.533519381117518,0.15886565571583938,0.02146245179819418,0.02921674811781799,0.08298278373997087,0.15886565571583938,0.1362505895973586,1.7716397116724212,20124400000.0,2588500000.0,3416600000.0,10589600000.0,2718200000.0,3416600000.0,120400000.0,3.0000000000000004,3.0000000000000004,0.9300181466955453,28.377076411960132,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2015-07-03,36986800000.0,9654500000.0,5055600000.0,,24101200000.0,3052700000.0,110100000.0,3342000000.0,,10000400000.0,5360200000.0,1705300000.0,1265400000.0,60000000.0,384500000.0,1.0,719200000.0,1617600000.0,258100000.0,1359500000.0,3162800000.0,,23.2975,3.6755,1.0,1705300000.0,0.052503609778766204,0.03421220543545265,0.1265349386024559,0.5359985600575977,0.1705231790728371,0.04610563768695859,0.06254768192488262,0.1359445622175113,0.1705231790728371,0.13122998024994606,1.9096645304217106,20498500000.0,2597800000.0,3443700000.0,10876700000.0,2853400000.0,3443700000.0,114700000.0,3.0000000000000004,3.0000000000000004,0.9184307576153555,30.02353966870096,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2015-10-02,49707900000.0,8931800000.0,8625600000.0,,23112700000.0,11522700000.0,3489300000.0,1833500000.0,685300000.0,14678300000.0,7749200000.0,2490300000.0,2668800000.0,103700000.0,540800000.0,3.0,712300000.0,2570200000.0,438700000.0,2131500000.0,15012000000.0,,17.7844,3.8625,3.0,2490300000.0,0.11546898458423291,0.05368965496430145,0.18181942050509936,0.5279357963796898,0.16965861169208968,0.050098676467925624,0.06531985825462233,0.14521436406123325,0.16965861169208968,0.6495130382863101,1.0354989797811167,20680200000.0,3329900000.0,3390000000.0,10987100000.0,2887300000.0,3390000000.0,122200000.0,4.0,4.0,4.428318584070796,27.74140752864157,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2015-12-31,48222200000.0,7836700000.0,6170400000.0,,23690300000.0,12025200000.0,845200000.0,790800000.0,,-8988900000.0,-4946900000.0,-1500700000.0,-1146600000.0,-31100000.0,-376500000.0,0.0,-1441700000.0,-909600000.0,-183000000.0,-1092600000.0,12870400000.0,1.27,18.9579,4.4098,0.0,-1500700000.0,-0.04839955593639591,-0.023777430312179867,0.12755732069552447,0.5503343011936944,0.16695034987595814,-0.03112052125369643,-0.04104680709067387,0.1215499115575877,0.16695034987595814,0.5432772062827402,1.2700473227019318,20563100000.0,3357400000.0,3469100000.0,10762500000.0,2802800000.0,3469100000.0,162800000.0,4.0,4.0,3.710011242108904,21.30896805896806,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2016-04-01,48385600000.0,7747200000.0,5321300000.0,,24504700000.0,12194700000.0,197000000.0,664300000.0,688600000.0,5387200000.0,2862600000.0,882100000.0,758400000.0,61700000.0,285400000.0,1.0,697100000.0,772800000.0,151000000.0,621800000.0,12391700000.0,,18.5567,4.816,1.0,882100000.0,0.030949164854089217,0.015674084851691413,0.14077814077814077,0.5313706563706564,0.16373997623997624,0.01823063060083992,0.023907481488708925,0.11542174042174042,0.16373997623997624,0.5056866641909511,1.455884840170635,21077000000.0,3546000000.0,3577000000.0,11025100000.0,3020200000.0,3577000000.0,194300000.0,5.0,5.0,3.464271736091697,18.409675759135357,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2016-07-01,51503700000.0,11231000000.0,8025900000.0,,25045100000.0,12007700000.0,2644500000.0,4097600000.0,690500000.0,11172200000.0,6012000000.0,1916600000.0,1415100000.0,128100000.0,596800000.0,2.0,698000000.0,2054600000.0,334900000.0,1719700000.0,14652200000.0,,20.0933,4.4039,2.0,1916600000.0,0.056502070265241504,0.02747569592087559,0.12666260897585077,0.5381214084960885,0.1715508136266805,0.037212860435269696,0.04828036163668562,0.1539267109432341,0.1715508136266805,0.5850326011874578,1.3993446217869647,22248800000.0,3695700000.0,3788300000.0,11676900000.0,3380400000.0,3788300000.0,262400000.0,6.0,6.0,3.867750706121479,14.437118902439025,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2016-09-30,41297500000.0,6493200000.0,4763400000.0,,23191600000.0,7503100000.0,809100000.0,971400000.0,691600000.0,12298100000.0,6834600000.0,2022300000.0,1806700000.0,152100000.0,508500000.0,2.0,699100000.0,2872800000.0,422100000.0,2450700000.0,8312200000.0,,21.6933,3.2568,2.0,2022300000.0,0.07790320633332759,0.043748410920757916,0.14690887210219464,0.5557443832787179,0.1644400354526309,0.04896906592408742,0.06419225617227128,0.19927468470739382,0.1644400354526309,0.3584142534365891,1.3631439727925432,19868600000.0,2833600000.0,3320300000.0,10762300000.0,3699600000.0,3320300000.0,310800000.0,5.0,5.0,2.5034484835707618,10.683075933075934,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2016-12-31,45295300000.0,6665100000.0,6874000000.0,,23002800000.0,9674200000.0,2594800000.0,963700000.0,,-11975100000.0,-6374600000.0,-2070100000.0,-1426500000.0,-157500000.0,-932800000.0,-2.0,-1394400000.0,-2178400000.0,-318400000.0,-2496800000.0,12269000000.0,0.9696,21.3386,3.2278,-2.0,-2070100000.0,-0.06201418957692107,-0.03149333374544379,0.11912217852042989,0.5323212332256098,0.1728670324256165,-0.045702313485063574,-0.05868994494185156,0.20849930271981026,0.1728670324256165,0.5333698506268802,0.9696101251091068,16882400000.0,2553700000.0,2750900000.0,9334600000.0,2295400000.0,2750900000.0,184400000.0,3.0000000000000004,3.0000000000000004,4.45999491075648,14.918112798264643,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2017-03-31,45245100000.0,6318900000.0,6003100000.0,,23785800000.0,9729300000.0,2221000000.0,803900000.0,694100000.0,4205700000.0,2334300000.0,623900000.0,506100000.0,40300000.0,101400000.0,0.0,705700000.0,560200000.0,158600000.0,401600000.0,11950300000.0,,25.7927,3.4584,0.0,623900000.0,0.02127740080215927,0.011185741660422896,0.12033668592624296,0.5550324559526357,0.14834629193713295,0.013789338514004832,0.01745853632601207,0.09548945478755023,0.14834629193713295,0.5024132045169807,1.052606153487365,15700900000.0,2301400000.0,2492700000.0,8806300000.0,2075200000.0,2492700000.0,163000000.0,2.0000000000000004,2.0000000000000004,4.794118826974766,15.292638036809816,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2017-06-30,45646800000.0,6256600000.0,4202600000.0,,24590000000.0,11422500000.0,169500000.0,726400000.0,694700000.0,8715800000.0,4816600000.0,1307600000.0,1063400000.0,81000000.0,188900000.0,1.0,705500000.0,1570700000.0,306500000.0,1264200000.0,11592000000.0,,27.1511,3.4297,1.0,1307600000.0,0.0432452216348109,0.023296266112849094,0.12200830675325271,0.5526285596273435,0.1500263888570183,0.028646038714652506,0.03613951688684981,0.14504692627182816,0.1500263888570183,0.4714111427409516,1.4887450625803074,13244500000.0,1949700000.0,1883700000.0,7610900000.0,1619700000.0,1883700000.0,115900000.0,1.0000000000000004,1.0000000000000004,6.153846153846154,16.252804141501294,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2017-09-29,45851300000.0,6260200000.0,4387500000.0,,25375400000.0,10726800000.0,182200000.0,648600000.0,695500000.0,13244000000.0,7353400000.0,2075100000.0,1635500000.0,120900000.0,346600000.0,2.0,705500000.0,2643100000.0,445800000.0,2197300000.0,10909000000.0,,25.0118,3.3425,2.0,2075100000.0,0.0644521859753935,0.03566965385932351,0.12348988221081245,0.5552250075505889,0.15668227121715494,0.045257168280942964,0.05718986671958197,0.16590909090909092,0.15668227121715494,0.42990455322871757,1.4268262108262109,14190400000.0,1778500000.0,1936500000.0,8129700000.0,1366300000.0,1936500000.0,84700000.0,1.0000000000000004,1.0000000000000004,5.633359153111283,22.863046044864227,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2017-12-31,46648600000.0,6850000000.0,4792300000.0,,26358200000.0,10327400000.0,194700000.0,630300000.0,,-7835800000.0,-4311800000.0,-985400000.0,-712900000.0,-79500000.0,-167900000.0,0.0,-1410600000.0,-1296200000.0,-291300000.0,-1587500000.0,10522100000.0,1.4294,25.8023,4.1435,0.0,-985400000.0,-0.02704661168061552,-0.015282345022144287,0.09097986166058347,0.550269276908548,0.12575614487352918,-0.021123892249713817,-0.02671887159269312,0.20259577835064704,0.12575614487352918,0.39919645499313305,1.4293762911336936,18329700000.0,2492100000.0,3021200000.0,10192500000.0,2275600000.0,3021200000.0,162700000.0,3.0000000000000004,3.0000000000000004,3.4827551966106185,18.569145666871542,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2018-03-30,47145200000.0,7075100000.0,4442900000.0,,27189900000.0,10410700000.0,98700000.0,1045700000.0,,4695400000.0,2643600000.0,743000000.0,566600000.0,39100000.0,146500000.0,0.0,709500000.0,828900000.0,137900000.0,691000000.0,10509400000.0,,26.2949,4.1928,0.0,743000000.0,0.020838620222950435,0.012018190611133265,0.1206712953103037,0.5630191251011628,0.15823997955445757,0.015759822845167696,0.019708588753637336,0.1471653107296503,0.15823997955445757,0.3865185234223002,1.5924508766796461,18819400000.0,2552600000.0,3140300000.0,10501800000.0,2565000000.0,3140300000.0,161500000.0,3.0000000000000004,3.0000000000000004,3.346622934114575,19.444582043343654,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2018-06-29,48055800000.0,6913100000.0,4605400000.0,,27212300000.0,11145600000.0,175100000.0,904000000.0,,9676400000.0,5460700000.0,1610500000.0,1240400000.0,82300000.0,307800000.0,1.0,709500000.0,1864900000.0,291700000.0,1573200000.0,11320700000.0,,25.8271,4.1831,1.0,1610500000.0,0.04558232857935566,0.025811660611206138,0.12818816915381753,0.5643317762804348,0.16643586457773552,0.033513124326304,0.04179534425038279,0.16258112521185564,0.16643586457773552,0.41601408186739086,1.5010856820254483,19780000000.0,2729600000.0,3443200000.0,11145900000.0,2874000000.0,3443200000.0,162800000.0,3.0000000000000004,3.0000000000000004,3.2878427044609664,21.14987714987715,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2018-09-28,47719500000.0,6830500000.0,4465300000.0,,27673400000.0,10558000000.0,59800000.0,776200000.0,,14529500000.0,8151200000.0,2441200000.0,1904100000.0,123600000.0,445400000.0,2.0,709900000.0,2784400000.0,441300000.0,2343100000.0,10617800000.0,,27.5421,4.5248,2.0,2441200000.0,0.06880614597411232,0.0399019268852356,0.131050621150074,0.5610103582366909,0.16801679342028286,0.051157283710013726,0.06375355172990138,0.16126501256065245,0.16801679342028286,0.3836825254576597,1.5296844556916669,21065500000.0,2998200000.0,3809300000.0,11943700000.0,3019800000.0,3809300000.0,165500000.0,3.0000000000000004,3.0000000000000004,2.78733625600504,23.01691842900302,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2018-12-31,47832500000.0,7093800000.0,4841500000.0,,28214400000.0,9688500000.0,51800000.0,787800000.0,,-9008300000.0,-5148400000.0,-1390900000.0,-1060200000.0,-87600000.0,-257800000.0,0.0,-1418700000.0,-1456200000.0,-215200000.0,-1671400000.0,9740300000.0,1.4652,27.2641,4.2394,0.0,-1390900000.0,-0.03757655665192242,-0.022164846077457796,0.11769146231808443,0.5715173784176815,0.15440205144144845,-0.02907855537552919,-0.036646317847328524,0.18554000199815726,0.15440205144144845,0.3452244244073948,1.4652070639264692,19893000000.0,2650900000.0,3403800000.0,11107100000.0,2935900000.0,3403800000.0,157400000.0,3.0000000000000004,3.0000000000000004,2.861595863446736,21.625158831003812,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
2019-03-29,51774400000.0,10080400000.0,4632800000.0,51774400000.0,31556600000.0,9458200000.0,36600000.0,3910000000.0,,4879900000.0,2718000000.0,723800000.0,333800000.0,23300000.0,387600000.0,0.46,718500000.0,703300000.0,155700000.0,547600000.0,9494800000.0,,39.0728,5.7009,0.46,723800000.0,0.010577818903177149,0.006447201705862357,0.06840304104592307,0.556978626611201,0.14832271153097398,0.013979881949380388,0.01763155458766327,0.11221541425029201,0.14832271153097398,0.3008815905389047,2.175876359868762,20077500000.0,2418100000.0,3384600000.0,11181500000.0,2792500000.0,3384600000.0,141600000.0,3.4600000000000004,3.4600000000000004,2.8052945695207705,23.902542372881356,0.9282352,242.8,171.0,4.02601,135417.2,37.4702,3.078,5.5119
