report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage
2012-06-30,2450000000.0,1002000000.0,833000000.0,2450000000.0,235000000.0,939000000.0,235000000.0,4094000000.0,74000000.0,845000000.0,77000000.0,-15000000.0,7.13,,249000000.0,314000000.0,-65000000.0,939000000.0,7.13,74000000.0,3.595744680851064,0.3448979591836735,0.20639960918417197,0.0180752320468979,0.030204081632653063,0.06303236797274275,-0.015876893014167073,0.0180752320468979,3.9957446808510637,1.2028811524609844,,,,,,,,,,
2012-09-29,2452000000.0,1012000000.0,756000000.0,2452000000.0,311000000.0,942000000.0,253000000.0,1011000000.0,87000000.0,53000000.0,11000000.0,27000000.0,0.43,123000000.0,5000000.0,35000000.0,-30000000.0,942000000.0,0.43,87000000.0,0.17041800643086816,0.02161500815660685,0.05242334322453017,0.08605341246290801,0.035481239804241435,0.06943335993615324,-0.02967359050445104,0.08605341246290801,3.0289389067524115,1.3386243386243386,,,,,,,,,,
2012-12-29,2467000000.0,1030000000.0,706000000.0,2467000000.0,367000000.0,936000000.0,299000000.0,2034000000.0,183000000.0,118000000.0,22000000.0,57000000.0,0.96,123000000.0,129000000.0,79000000.0,50000000.0,936000000.0,0.96,183000000.0,0.3215258855585831,0.047831374138629916,0.05801376597836775,0.08997050147492626,0.07417916497770571,0.14044512663085187,0.024582104228121928,0.08997050147492626,2.550408719346049,1.4589235127478755,,,,,,,,,,
2013-12-28,2474000000.0,1072000000.0,698000000.0,2474000000.0,568000000.0,840000000.0,205000000.0,2066000000.0,171000000.0,144000000.0,25000000.0,8000000.0,1.16,124000000.0,174000000.0,59000000.0,115000000.0,840000000.0,1.16,171000000.0,0.2535211267605634,0.0582053354890865,0.0696999031945789,0.08276863504356244,0.06911883589329022,0.12144886363636363,0.055663117134559535,0.08276863504356244,1.4788732394366197,1.5358166189111748,9205000000.0,1160000000.0,515000000.0,70000000.0,515000000.0,135000000.0,9.68,9.68,1.6310679611650485,3.814814814814815
