report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2015-03-31,22884000000.0,1993000000.0,2520000000.0,,6704000000.0,5860000000.0,955000000.0,6000000.0,,1556000000.0,256000000.0,108000000.0,88000000.0,66000000.0,,,298000000.0,417000000.0,-119000000.0,6815000000.0,,17.1224,1.7023,,256000000.0,0.016109785202863963,0.0047194546407970635,0.06940874035989718,0.16452442159383032,0.011186855444852298,0.018936311857385903,-0.07647814910025708,0.16452442159383032,1.016557279236277,0.7908730158730158,6015000000.0,598000000.0,1264000000.0,-1850000000.0,1264000000.0,337000000.0,,,5.391613924050633,3.750741839762611,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2015-06-30,23152000000.0,1991000000.0,2556000000.0,,6764000000.0,5981000000.0,886000000.0,2000000.0,,2957000000.0,493000000.0,258000000.0,177000000.0,125000000.0,,,767000000.0,846000000.0,-79000000.0,6867000000.0,,15.2629,1.5245,,493000000.0,0.038143110585452396,0.011143745680718728,0.08725059181602976,0.16672303009807238,0.021294056668970284,0.03616755923996772,-0.026716266486303687,0.16672303009807238,1.0152276759314016,0.7789514866979655,5959000000.0,611000000.0,1189000000.0,-1700000000.0,1189000000.0,333000000.0,,,5.775441547518923,3.5705705705705704,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2015-09-30,23459000000.0,1983000000.0,2489000000.0,,7014000000.0,5981000000.0,783000000.0,72000000.0,,4790000000.0,1119000000.0,601000000.0,264000000.0,333000000.0,2.0,243800000.0,1528000000.0,1332000000.0,196000000.0,6764000000.0,,15.8031,1.665,2.0,1119000000.0,0.08568577131451383,0.025619165352316807,0.1254697286012526,0.2336116910229645,0.047700242977109,0.08121643199303237,0.04091858037578288,0.2336116910229645,0.964357000285144,0.7967055042185617,6066000000.0,674000000.0,1179000000.0,-1397000000.0,1179000000.0,331000000.0,,,5.737065309584394,3.5619335347432024,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2015-12-31,23640000000.0,1917000000.0,2093000000.0,,6946000000.0,6880000000.0,301000000.0,292000000.0,,-3205000000.0,-609000000.0,-337000000.0,-174000000.0,-161000000.0,0.0,-200000.0,-576000000.0,-678000000.0,-1254000000.0,7181000000.0,0.9159,16.6494,1.7201,0.0,-609000000.0,-0.04851713216239562,-0.01425549915397631,0.10514820592823713,0.19001560062402495,-0.025761421319796956,-0.04310894032703334,0.39126365054602186,0.19001560062402495,1.0338324215375756,0.915910176779742,6098000000.0,630000000.0,1259000000.0,-1256000000.0,1259000000.0,355000000.0,,,5.70373312152502,3.546478873239437,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2016-03-31,23385000000.0,1458000000.0,1839000000.0,,6869000000.0,6881000000.0,581000000.0,13000000.0,,1434000000.0,220000000.0,105000000.0,95000000.0,31000000.0,,,349000000.0,496000000.0,-147000000.0,7462000000.0,,19.3876,2.0341,,220000000.0,0.015286067841024894,0.004490057729313663,0.07322175732217573,0.15341701534170155,0.009407740004276246,0.015351336264042984,-0.10251046025104603,0.15341701534170155,1.0863298879021692,0.7928221859706363,5976000000.0,627000000.0,1223000000.0,-1284000000.0,1223000000.0,362000000.0,,,6.101390024529844,3.3784530386740332,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2016-06-30,23793000000.0,1594000000.0,2430000000.0,,6922000000.0,6605000000.0,778000000.0,13000000.0,,2861000000.0,545000000.0,252000000.0,190000000.0,123000000.0,,,763000000.0,1000000000.0,-237000000.0,7383000000.0,,20.834,2.166,,545000000.0,0.036405663103149376,0.01059135039717564,0.08808109052778748,0.1904928346731912,0.02290589669230446,0.038098566934638235,-0.08283816847256203,0.1904928346731912,1.0665992487720313,0.6559670781893004,5880000000.0,621000000.0,1275000000.0,-1442000000.0,1275000000.0,375000000.0,,,5.790588235294118,3.4,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2016-09-30,24134000000.0,1599000000.0,2291000000.0,,7193000000.0,6607000000.0,608000000.0,18000000.0,,4720000000.0,1236000000.0,621000000.0,287000000.0,356000000.0,2.0,243000000.0,1559000000.0,1496000000.0,63000000.0,7215000000.0,,18.3582,1.9796,2.0,1236000000.0,0.08633393577088837,0.025731333388580427,0.13156779661016949,0.261864406779661,0.05121405486036297,0.08578567462520821,0.013347457627118644,0.261864406779661,1.0030585291255387,0.6979484941073767,5810000000.0,641000000.0,1392000000.0,-1575000000.0,1392000000.0,398000000.0,,,5.183189655172414,3.4974874371859297,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2016-12-31,24699000000.0,1593000000.0,2674000000.0,,7103000000.0,6595000000.0,558000000.0,9000000.0,,-2939000000.0,-620000000.0,-325000000.0,-190000000.0,-128000000.0,0.0,400000.0,-548000000.0,-916000000.0,-1464000000.0,7153000000.0,0.5957,19.4628,2.0917,0.0,-620000000.0,-0.04575531465577925,-0.013158427466699056,0.1105818305546104,0.21095610751956448,-0.02510223085954897,-0.04349046015712683,0.49812861517522966,0.21095610751956448,1.0070392791778122,0.5957367240089754,6076000000.0,653000000.0,1381000000.0,-1785000000.0,1381000000.0,382000000.0,,,5.1795800144822595,3.615183246073298,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2017-03-31,24811000000.0,1450000000.0,2762000000.0,,7064000000.0,6597000000.0,914000000.0,8000000.0,,1514000000.0,254000000.0,102000000.0,99000000.0,57000000.0,,,331000000.0,504000000.0,-173000000.0,7511000000.0,,20.3775,2.1513,,254000000.0,0.014439411098527746,0.004111079763008343,0.06737120211360634,0.16776750330250992,0.010237394703961952,0.017427101200686107,-0.1142668428005284,0.16776750330250992,1.0632785956964892,0.5249818971759594,6156000000.0,650000000.0,1415000000.0,-1811000000.0,1415000000.0,386000000.0,,,5.308127208480565,3.6658031088082903,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2017-06-30,25254000000.0,1571000000.0,2765000000.0,,7158000000.0,6821000000.0,892000000.0,10000000.0,,3052000000.0,652000000.0,295000000.0,198000000.0,171000000.0,,,863000000.0,998000000.0,-135000000.0,7713000000.0,,19.0586,2.1166,,652000000.0,0.04121262922604079,0.011681317811039836,0.09665792922673656,0.21363040629095675,0.02581769224677279,0.04384372268172954,-0.04423328964613368,0.21363040629095675,1.0775356244761107,0.5681735985533454,6347000000.0,693000000.0,1522000000.0,-1709000000.0,1522000000.0,394000000.0,,,5.067674113009199,3.8629441624365484,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2017-09-30,25617000000.0,1581000000.0,2581000000.0,,7345000000.0,6922000000.0,446000000.0,9000000.0,,4775000000.0,1233000000.0,583000000.0,295000000.0,376000000.0,2.0,244000000.0,1643000000.0,1523000000.0,120000000.0,7368000000.0,,23.0364,2.3108,2.0,1233000000.0,0.07937372362151124,0.022758324550103445,0.12209424083769634,0.25821989528795813,0.048132099777491506,0.08380343913545844,0.025130890052356022,0.25821989528795813,1.0031313818924439,0.6125532739248354,6402000000.0,655000000.0,1519000000.0,-1652000000.0,1519000000.0,402000000.0,,,4.850559578670178,3.7786069651741294,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2017-12-31,25945000000.0,1612000000.0,2940000000.0,,7184000000.0,7094000000.0,484000000.0,10000000.0,,-3164000000.0,-681000000.0,-457000000.0,-201000000.0,-28000000.0,0.0,200000.0,-733000000.0,-893000000.0,-1626000000.0,7578000000.0,0.5483,27.0887,2.2936,0.0,-681000000.0,-0.06361358574610244,-0.01761418385045288,0.14443742098609355,0.2152338811630847,-0.02624783195220659,-0.04613196043896491,0.5139064475347661,0.2152338811630847,1.0548440979955456,0.5482993197278911,6177000000.0,523000000.0,1458000000.0,-1814000000.0,1458000000.0,391000000.0,,,5.197530864197531,3.7289002557544757,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2018-03-31,26079000000.0,1567000000.0,3345000000.0,,7230000000.0,6766000000.0,960000000.0,30000000.0,,1585000000.0,273000000.0,58000000.0,101000000.0,42000000.0,,,258000000.0,579000000.0,-321000000.0,7726000000.0,,24.1173,2.2083,,273000000.0,0.008022130013831258,0.002224011656888684,0.03659305993690852,0.1722397476340694,0.010468192798803636,0.01825354372826959,-0.2025236593059937,0.1722397476340694,1.0686030428769018,0.46846038863976086,6248000000.0,479000000.0,1477000000.0,-1962000000.0,1477000000.0,393000000.0,,,5.230873392010833,3.758269720101781,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2018-06-30,26639000000.0,1685000000.0,2711000000.0,,7386000000.0,7613000000.0,506000000.0,29000000.0,,,658000000.0,248000000.0,201000000.0,116000000.0,1.0,245100000.0,820000000.0,1112000000.0,-292000000.0,8119000000.0,,24.1367,2.3779,1.0,658000000.0,0.033577037638776064,0.009309658770974887,,,0.024700626900409174,0.042437923250564336,,,1.0992418088275115,0.6215418664699373,,432000000.0,1483000000.0,-2119000000.0,1483000000.0,396000000.0,,,5.474713418745786,3.744949494949495,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2018-09-30,26959000000.0,1640000000.0,2580000000.0,,7656000000.0,7614000000.0,521000000.0,11000000.0,,,1191000000.0,570000000.0,302000000.0,221000000.0,3.0,245500000.0,1686000000.0,1689000000.0,-3000000.0,8135000000.0,,22.4822,2.4618,3.0,1191000000.0,0.07445141065830721,0.021143217478393116,,,0.044178196520642456,0.07542270913811665,,,1.0625653082549635,0.6356589147286822,,419000000.0,1441000000.0,-2242000000.0,1441000000.0,403000000.0,,,5.645385149201943,3.575682382133995,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2018-12-31,27215000000.0,1533000000.0,2687000000.0,,7631000000.0,7859000000.0,597000000.0,16000000.0,,,-765000000.0,-300000000.0,-203000000.0,-142000000.0,-1.0,-244800000.0,-594000000.0,-1094000000.0,-1688000000.0,8456000000.0,0.5705,19.5526,2.533,-1.0,-765000000.0,-0.03931332721792688,-0.01102333272092596,,,-0.028109498438361198,-0.047553925529931,,,1.1081116498492989,0.5705247487904727,,576000000.0,1357000000.0,-2304000000.0,1357000000.0,401000000.0,,,6.231392778187177,3.3840399002493764,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2019-03-31,27509000000.0,1422000000.0,2392000000.0,,7705000000.0,8221000000.0,799000000.0,8000000.0,,,288000000.0,66000000.0,97000000.0,27000000.0,,246400000.0,387000000.0,544000000.0,-157000000.0,9020000000.0,,20.8936,2.8528,,288000000.0,0.008565866320571058,0.0023992148024282963,,,0.010469300956050746,0.017219730941704037,,,1.1706683971447112,0.5944816053511706,,584000000.0,1372000000.0,-2140000000.0,1372000000.0,397000000.0,,,6.574344023323615,3.455919395465995,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2019-06-30,28103000000.0,1514000000.0,2752000000.0,,7791000000.0,8222000000.0,999000000.0,6000000.0,,,568000000.0,328000000.0,194000000.0,66000000.0,1.0,246800000.0,879000000.0,1125000000.0,-246000000.0,9221000000.0,,23.2345,3.0391,1.0,568000000.0,0.042099858811449106,0.011671351812973704,,,0.02021136533466178,0.03338819656712909,,,1.1835451161596715,0.5501453488372093,,664000000.0,1282000000.0,-2094000000.0,1282000000.0,390000000.0,,,7.192667706708268,3.287179487179487,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2019-09-30,28546000000.0,1495000000.0,2285000000.0,,8062000000.0,8651000000.0,544000000.0,20000000.0,,,1088000000.0,693000000.0,290000000.0,158000000.0,2.0,247000000.0,1668000000.0,1761000000.0,-93000000.0,9195000000.0,,25.2879,3.3728,2.0,1088000000.0,0.08595881915157529,0.024276606179499755,,,0.03811392139003713,0.06304687952714841,,,1.1405358471843214,0.6542669584245077,,787000000.0,1179000000.0,-2184000000.0,1179000000.0,378000000.0,,,7.798982188295166,3.119047619047619,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2019-12-31,28933000000.0,1431000000.0,2505000000.0,,8059000000.0,8915000000.0,440000000.0,16000000.0,,,-677000000.0,-318000000.0,-200000000.0,-69000000.0,0.0,-493100000.0,-764000000.0,-1019000000.0,-1783000000.0,9355000000.0,0.5713,22.8202,3.1971,0.0,-677000000.0,-0.0394589899491252,-0.010990910033525732,,,-0.02339888708395258,-0.03887676582060411,,,1.1608139967737934,0.5712574850299401,,769000000.0,1267000000.0,-2279000000.0,1267000000.0,381000000.0,,,7.383583267561168,3.325459317585302,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2020-03-31,29272000000.0,1464000000.0,2367000000.0,,8085000000.0,9378000000.0,615000000.0,42000000.0,,,241000000.0,110000000.0,93000000.0,21000000.0,,248100000.0,290000000.0,636000000.0,-346000000.0,9993000000.0,,22.9501,3.1015,,241000000.0,0.013605442176870748,0.003757857338070511,,,0.00823312380431812,0.013331120699192388,,,1.2359925788497217,0.6185044359949303,,813000000.0,1220000000.0,-2468000000.0,1220000000.0,377000000.0,,,8.190983606557378,3.236074270557029,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
