report_date,total_assets,total_liabilities,total_equity,cash,shares_outstanding,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2015-06-30,10063800000.0,8756400000.0,1307400000.0,1630500000.0,,2704500000.0,523100000.0,,46300000.0,0.0,522500000.0,465700000.0,26900000.0,,438800000.0,0.0,,12.3664,1.8895,0.0,523100000.0,,,,0.19341837677944168,0.05197837794868738,0.4001070827596757,0.16224810501016823,0.19341837677944168,0.0,5525400000.0,,1113600000.0,948700000.0,1113600000.0,1.0,1.0,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2015-09-30,9815900000.0,8468700000.0,1347200000.0,1414400000.0,,4103700000.0,827600000.0,,79400000.0,1.0,519400000.0,804200000.0,65700000.0,,738500000.0,0.0,,11.086,1.703,1.0,827600000.0,,,,0.20167166215853985,0.08431218736947198,0.6143111638954869,0.1799595486999537,0.20167166215853985,0.0,5431800000.0,,1076800000.0,962800000.0,1076800000.0,1.0,1.0,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2015-12-31,9458900000.0,8054000000.0,1404900000.0,1315900000.0,,-2645400000.0,-513600000.0,,-50400000.0,0.0,-1050400000.0,-410600000.0,-12600000.0,,-423200000.0,0.0,1.7082,10.8016,1.6503,0.0,-513600000.0,,,,0.19414833295531866,-0.05429806848576473,-0.36557762118300235,0.15997580706131398,0.19414833295531866,0.0,5483700000.0,,1109400000.0,951500000.0,1109400000.0,1.0,1.0,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2016-03-31,9418300000.0,8179300000.0,1239000000.0,1160000000.0,,1297700000.0,258600000.0,,31800000.0,0.0,503200000.0,212700000.0,14600000.0,,198100000.0,0.0,,11.6643,1.7508,0.0,258600000.0,,,,0.1992756415196116,0.02745718441757005,0.20871670702179176,0.1526546967712106,0.1992756415196116,0.0,5460500000.0,,1095700000.0,952200000.0,1095700000.0,1.0,1.0,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2016-06-30,9394900000.0,8080500000.0,1314400000.0,1162600000.0,,2673400000.0,518900000.0,,48700000.0,0.0,498100000.0,485600000.0,27400000.0,,458200000.0,0.0,,11.2693,1.7276,0.0,518900000.0,,,,0.19409740405476172,0.055232094008451395,0.394780888618381,0.17139223460761577,0.19409740405476172,0.0,5429400000.0,,1091500000.0,971600000.0,1091500000.0,1.0,1.0,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2016-09-30,9518700000.0,8131100000.0,1387600000.0,1280700000.0,,4051200000.0,797200000.0,,71800000.0,1.0,495500000.0,821900000.0,51400000.0,,770500000.0,0.0,,12.3761,1.8697,1.0,797200000.0,,,,0.19678120063191154,0.0837509323752193,0.5745171519169789,0.190190560821485,0.19678120063191154,0.0,5376900000.0,,1061100000.0,1003600000.0,1061100000.0,1.0,1.0,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2016-12-31,9419600000.0,8517400000.0,902200000.0,877500000.0,,-2599400000.0,-1091000000.0,,-63800000.0,-1.0,-1003300000.0,-478300000.0,-24600000.0,,-502900000.0,0.0,0.6539,42.0707,1.9643,-1.0,-1091000000.0,,,,0.41971224128645074,-0.11582232791201325,-1.209266238084682,0.19346772332076634,0.41971224128645074,0.0,5422900000.0,,483700000.0,923900000.0,483700000.0,0.0,0.0,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2017-03-31,9486000000.0,8735700000.0,750300000.0,1323300000.0,,1302400000.0,239500000.0,,51400000.0,0.0,483400000.0,86300000.0,7900000.0,,78400000.0,0.0,,42.2834,1.7856,0.0,239500000.0,,,,0.18389127764127763,0.02524773350200295,0.31920565107290416,0.060196560196560195,0.18389127764127763,0.0,5427600000.0,,464600000.0,804200000.0,464600000.0,0.0,0.0,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2017-06-30,9408200000.0,8747000000.0,661200000.0,1059200000.0,,2681300000.0,454300000.0,,69300000.0,0.0,477700000.0,-24000000.0,32200000.0,,-56200000.0,0.0,,47.2246,1.6531,0.0,454300000.0,,,,0.1694327378510424,0.04828766395272209,0.6870840895341803,-0.020959982098235932,0.1694327378510424,0.0,5435500000.0,,400000000.0,289800000.0,400000000.0,0.0,0.0,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2017-09-30,9873600000.0,9164200000.0,709400000.0,1034700000.0,,4086000000.0,725900000.0,,72900000.0,1.0,473600000.0,423100000.0,48900000.0,,374200000.0,0.0,,43.1106,1.6493,1.0,725900000.0,,,,0.17765540871267743,0.07351928374655647,1.0232590921905835,0.09158100832109643,0.17765540871267743,0.0,5470300000.0,,328700000.0,-106500000.0,328700000.0,0.0,0.0,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2017-12-31,9231400000.0,9722800000.0,-491400000.0,838200000.0,,-2545400000.0,-946300000.0,,711000000.0,-2.0,-966800000.0,250400000.0,-19900000.0,,230500000.0,0.0,0.4866,,1.5863,-2.0,-946300000.0,,,,0.3717686807574448,-0.1025088285633815,1.9257224257224257,-0.0905555119038265,0.3717686807574448,-0.0,5524300000.0,,473400000.0,626900000.0,473400000.0,-1.0,-1.0,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2018-03-31,9188000000.0,9563800000.0,-375800000.0,934300000.0,,1389400000.0,264900000.0,,20900000.0,0.0,463600000.0,132700000.0,20200000.0,,112500000.0,0.0,,,1.5495,0.0,264900000.0,,,,0.19065783791564705,0.028831084022638225,-0.7048962213943587,0.08097020296530877,0.19065783791564705,-0.0,5611300000.0,,498800000.0,661000000.0,498800000.0,-1.0,-1.0,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2018-06-30,9115600000.0,9566900000.0,-451300000.0,938300000.0,,2800500000.0,548500000.0,,58800000.0,0.0,461600000.0,298700000.0,58300000.0,,240400000.0,0.0,,,1.6687,0.0,548500000.0,,,,0.1958578825209784,0.060171574005002414,-1.2153777974739641,0.08584181396179254,0.1958578825209784,-0.0,5730500000.0,,593000000.0,957600000.0,593000000.0,-1.0,-1.0,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2018-09-30,8989600000.0,9404900000.0,-415300000.0,767600000.0,,4188300000.0,851100000.0,,116600000.0,1.0,457400000.0,518500000.0,101200000.0,,417300000.0,0.0,,,1.5111,1.0,851100000.0,,,,0.20320893918773728,0.09467607012547834,-2.049361907055141,0.09963469665496741,0.20320893918773728,-0.0,5832800000.0,,718200000.0,1000700000.0,718200000.0,-1.0,-1.0,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2018-12-31,8996800000.0,9306600000.0,-309800000.0,973400000.0,,,-542400000.0,851900000.0,-56800000.0,0.8700000000000001,-928200000.0,-128600000.0,-43000000.0,,-171600000.0,0.0,0.6158,8.8676,1.3514,0.8700000000000001,-542400000.0,-2.749838605551969,0.0946892228347857,,,-0.06028810243642184,1.750806972240155,,,-0.0,,,1122100000.0,598600000.0,1122100000.0,1.87,1.87,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2019-03-31,9432000000.0,9806200000.0,-374200000.0,833100000.0,,,251200000.0,173100000.0,43000000.0,0.39,439900000.0,239600000.0,16100000.0,,223500000.0,0.0,,10.0296,1.4696,0.39,251200000.0,-0.46258685195082844,0.018352417302798983,,,0.026632739609838845,-0.6712987707108499,,,-0.0,,,1108400000.0,709600000.0,1108400000.0,2.2600000000000002,2.2600000000000002,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2019-06-30,9043300000.0,9013100000.0,30200000.0,1210200000.0,,,510100000.0,787900000.0,173800000.0,1.0,436100000.0,402600000.0,31400000.0,,371200000.0,0.0,,7.1203,1.5741,1.0,510100000.0,26.089403973509935,0.08712527506551812,,,0.05640640031846782,16.89072847682119,,,0.0,,,1070000000.0,840400000.0,1070000000.0,3.2600000000000002,3.2600000000000002,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2019-09-30,8803700000.0,8823400000.0,-19700000.0,1390900000.0,,,707500000.0,922900000.0,201000000.0,2.0,433000000.0,665300000.0,38900000.0,,626400000.0,0.0,,8.6533,1.8235,2.0,707500000.0,-46.84771573604061,0.10483092336176834,,,0.0803639378897509,-35.91370558375635,,,-0.0,,2735800000.0,926400000.0,1049500000.0,926400000.0,4.26,4.26,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2019-12-31,8758500000.0,8798000000.0,-39500000.0,1450500000.0,,,-534800000.0,-825600000.0,-154700000.0,-0.9300000000000002,-878100000.0,-392900000.0,-38300000.0,,-431200000.0,0.0,0.7364,10.6092,2.1216,-0.9300000000000002,-534800000.0,20.90126582278481,-0.09426271621853057,,,-0.061060683907061715,13.539240506329113,,,-0.0,,1058300000.0,934000000.0,789900000.0,934000000.0,2.46,2.46,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2020-03-31,8365400000.0,8515100000.0,-149700000.0,1072800000.0,,,233200000.0,176700000.0,25200000.0,0.0,418300000.0,112400000.0,6300000.0,,106100000.0,0.0,,7.0149,1.4478,0.0,233200000.0,-1.1803607214428857,0.021122719774308463,,,0.02787673034164535,-1.5577822311289244,,,-0.0,,1061900000.0,916000000.0,672500000.0,916000000.0,2.07,2.07,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2020-06-30,8707000000.0,8780400000.0,-73400000.0,1181600000.0,,,455000000.0,338600000.0,56500000.0,0.0,415900000.0,347800000.0,15900000.0,,331900000.0,0.0,,14.5875,1.8059,0.0,455000000.0,-4.613079019073569,0.038888250832663375,,,0.05225680486964511,-6.198910081743869,,,-0.0,,612600000.0,860900000.0,633200000.0,860900000.0,1.0699999999999998,1.0699999999999998,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2020-09-30,8827200000.0,8760100000.0,67100000.0,1251400000.0,,,740200000.0,567200000.0,88900000.0,1.0,415500000.0,585600000.0,24500000.0,,561100000.0,0.0,,12.536,1.8083,1.0,740200000.0,8.453055141579732,0.06425593619720862,,,0.08385444988218234,11.031296572280178,,,0.0,,256900000.0,893600000.0,567900000.0,893600000.0,0.06999999999999984,0.06999999999999984,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2020-12-31,9496300000.0,9309700000.0,186600000.0,1428200000.0,,,-461100000.0,-338200000.0,-59800000.0,0.79,-834500000.0,-168300000.0,-10200000.0,,-178500000.0,0.0,0.8416,12.1188,1.8656,0.79,-461100000.0,-1.812433011789925,-0.03561387066541706,,,-0.04855575329338795,-2.4710610932475885,,,0.0,,744300000.0,967300000.0,820600000.0,967300000.0,1.79,1.79,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2021-03-31,9281000000.0,9062200000.0,218800000.0,1502600000.0,,,232800000.0,181800000.0,21100000.0,0.44,414300000.0,175800000.0,8700000.0,,167100000.0,0.0,,13.5015,2.084,0.44,232800000.0,0.8308957952468007,0.019588406421721796,,,0.025083503932765865,1.0639853747714807,,,0.0,,749400000.0,966900000.0,881600000.0,966900000.0,2.23,2.23,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2021-06-30,8978100000.0,8691800000.0,286300000.0,1061400000.0,,,487700000.0,404300000.0,58700000.0,0.98,412900000.0,349500000.0,17900000.0,,331600000.0,0.0,,11.6056,1.8689,0.98,487700000.0,1.4121550820817323,0.045031799601251934,,,0.05432107015961061,1.7034579112818722,,,0.0,,815100000.0,999600000.0,881300000.0,999600000.0,3.21,3.21,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2021-09-30,8871000000.0,8502400000.0,368600000.0,1003400000.0,,,806300000.0,637000000.0,117500000.0,1.55,411300000.0,686000000.0,26400000.0,,659600000.0,0.0,,10.0926,1.6245,1.55,806300000.0,1.728160607704829,0.07180701161086687,,,0.09089166948483823,2.187466087900163,,,0.0,,884900000.0,1065700000.0,979800000.0,1065700000.0,3.76,3.76,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2021-12-31,8823500000.0,8467900000.0,355600000.0,1208300000.0,,,-403700000.0,-417300000.0,-67700000.0,-0.9999999999999998,-829600000.0,-166000000.0,-15300000.0,,-181300000.0,0.0,0.7171,9.1038,1.4467,-0.9999999999999998,-403700000.0,-1.173509561304837,-0.04729415764719216,,,-0.04575281917606392,-1.1352643419572555,,,0.0,,805800000.0,1123100000.0,977000000.0,1123100000.0,1.9700000000000002,1.9700000000000002,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2022-03-31,8488700000.0,8135900000.0,352800000.0,1295800000.0,,,237500000.0,293300000.0,68900000.0,0.74,394500000.0,200000000.0,10300000.0,,189700000.0,0.0,,7.9415,1.4522,0.74,237500000.0,0.8313492063492064,0.03455181594354848,,,0.027978371246480616,0.6731859410430839,,,0.0,,917300000.0,1127800000.0,999600000.0,1127800000.0,2.2700000000000005,2.2700000000000005,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2022-06-30,8787300000.0,8339000000.0,448300000.0,1201900000.0,,,501500000.0,487300000.0,111100000.0,1.25,391000000.0,306800000.0,15300000.0,,291500000.0,0.0,,7.1547,1.3071,1.25,501500000.0,1.0869953156368504,0.05545503169346671,,,0.057071000193461015,1.1186705331251394,,,0.0,,1000300000.0,1141600000.0,959500000.0,1141600000.0,2.54,2.54,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2022-09-30,8901300000.0,8373000000.0,528300000.0,1176100000.0,,,733300000.0,661200000.0,130900000.0,1.0,389900000.0,522400000.0,21100000.0,,501300000.0,0.0,,6.2767,1.1159,1.0,733300000.0,1.2515616127200455,0.07428128475615921,,,0.08238122521429454,1.3880371001325005,,,0.0,,1024500000.0,1068600000.0,801200000.0,1068600000.0,1.9900000000000002,1.9900000000000002,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2022-12-31,8496300000.0,8018500000.0,477800000.0,1285900000.0,,,-587400000.0,-531200000.0,-212900000.0,-0.9900000000000002,-787000000.0,-447600000.0,-14800000.0,,-462400000.0,0.0,0.7391,5.8396,1.1882,-0.9900000000000002,-587400000.0,-1.111762243616576,-0.06252133281546085,,,-0.0691359768369761,-1.2293846797823358,,,0.0,,910600000.0,884900000.0,520100000.0,884900000.0,2.0,2.0,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2023-03-31,8233500000.0,7680700000.0,552800000.0,1228600000.0,,,204700000.0,151800000.0,29200000.0,0.0,375500000.0,137300000.0,6800000.0,,130500000.0,0.0,,5.4279,0.9582,0.0,204700000.0,0.27460202604920403,0.01843687374749499,,,0.024861844901925063,0.37029667149059337,,,0.0,,769100000.0,852100000.0,460900000.0,852100000.0,1.2599999999999998,1.2599999999999998,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
2023-06-30,8487400000.0,7860900000.0,626500000.0,1585900000.0,,,447300000.0,328000000.0,69400000.0,0.0,375600000.0,264000000.0,11200000.0,,252800000.0,0.0,,5.847,1.001,0.0,447300000.0,0.5235434956105347,0.03864552159671984,,,0.05270165186040483,0.7139664804469273,,,0.0,,609800000.0,797900000.0,422200000.0,797900000.0,0.009999999999999787,0.009999999999999787,0.0,0.53189784,10.63,7.85,8.94577,2851.232,5.707,3.0895,0.7039
