report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2014-06-30,16105000000.0,2571000000.0,2360000000.0,9473000000.0,6031000000.0,,372000000.0,3021000000.0,1074000000.0,609000000.0,,326000000.0,1.0,349000000.0,,58000000.0,158000000.0,,0.0,,,,1.0,1232000000.0,0.10097827889238932,0.03781434337162372,0.2015888778550149,0.3555114200595829,0.0666873641726172,0.17807992041120876,,0.4078119827871566,0.0,1.089406779661017,11053000000.0,2156000000.0,3963000000.0,,4504000000.0,,4.0,4.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2014-09-30,16373000000.0,2584000000.0,2548000000.0,9703000000.0,5883000000.0,,376000000.0,4589000000.0,1585000000.0,889000000.0,,481000000.0,1.0,693000000.0,,85000000.0,243000000.0,,0.0,,,,1.0,1828000000.0,0.15111337752847187,0.0542967079948696,0.19372412290259317,0.3453911527565918,0.09680571672876076,0.2694203637599864,,0.3983438657659621,0.0,1.0141287284144427,13019000000.0,2514000000.0,4570000000.0,,5244000000.0,,4.0,4.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2014-12-31,16014000000.0,2491000000.0,2604000000.0,9663000000.0,5602000000.0,,367000000.0,-2756000000.0,-1032000000.0,-589000000.0,,-315000000.0,-1.0,-707000000.0,,-51000000.0,-155000000.0,,0.0,0.9566,,,-1.0,-1187000000.0,-0.10514102106390574,-0.03678031722243037,0.2137155297532656,0.37445573294629897,-0.06444361183964031,-0.18421992145662264,,0.4306966618287373,0.0,0.956605222734255,6265000000.0,1139000000.0,2061000000.0,,2390000000.0,,1.0,1.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2015-03-31,15782000000.0,2469000000.0,1765000000.0,9739000000.0,5289000000.0,,321000000.0,1537000000.0,482000000.0,250000000.0,,125000000.0,0.0,667000000.0,,34000000.0,81000000.0,,0.0,0.9566,,,0.0,563000000.0,0.04726791453961051,0.015840831326828033,0.16265452179570591,0.313597918022121,0.030541122798124445,0.09113253923236907,,0.36629798308392975,0.0,1.3988668555240793,6391000000.0,1159000000.0,2109000000.0,,2436000000.0,,1.0,1.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2015-06-30,15729000000.0,2468000000.0,1712000000.0,9489000000.0,5485000000.0,,232000000.0,3191000000.0,1039000000.0,536000000.0,,264000000.0,0.0,661000000.0,,52000000.0,163000000.0,,0.0,,,,0.0,1202000000.0,0.09772105742935278,0.03407718227477907,0.16797242243810717,0.32560325916640553,0.06605632907368555,0.1894257064721969,,0.37668442494515825,0.0,1.441588785046729,6561000000.0,1086000000.0,2074000000.0,,2406000000.0,,0.0,0.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2015-09-30,15919000000.0,2719000000.0,2108000000.0,10033000000.0,5645000000.0,,262000000.0,4748000000.0,1544000000.0,815000000.0,,394000000.0,1.0,658000000.0,,76000000.0,243000000.0,,0.0,,,,1.0,1787000000.0,0.14437555358724535,0.051196683208744265,0.17165122156697557,0.3251895534962089,0.09699101702368239,0.2735163861824624,,0.37636899747262004,0.0,1.2898481973434535,6720000000.0,1012000000.0,2033000000.0,,2365000000.0,,0.0,0.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2015-12-31,15864000000.0,2596000000.0,1579000000.0,10172000000.0,5451000000.0,,390000000.0,-3082000000.0,-1080000000.0,-567000000.0,,-272000000.0,0.0,-1330000000.0,,-59000000.0,-157000000.0,,0.0,1.6441,,,0.0,-1237000000.0,-0.10401761144744083,-0.035741301059001515,0.18397144711226476,0.3504218040233614,-0.0680786686838124,-0.19812878370941112,,0.40136275146009087,0.0,1.644078530715643,6394000000.0,1034000000.0,1985000000.0,,2315000000.0,,1.0,1.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2016-03-31,15878000000.0,2667000000.0,1375000000.0,10264000000.0,5366000000.0,,333000000.0,1561000000.0,489000000.0,263000000.0,,111000000.0,0.0,630000000.0,,15000000.0,79000000.0,,0.0,1.6441,,,0.0,568000000.0,0.0490122996645546,0.016563798967124323,0.16848174247277387,0.31326073030108903,0.030797329638493513,0.09112933283637718,,0.3638693145419603,0.0,1.9396363636363636,6418000000.0,1047000000.0,1992000000.0,,2320000000.0,,1.0,1.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2016-06-30,15690000000.0,2548000000.0,1442000000.0,10104000000.0,5345000000.0,,185000000.0,3269000000.0,1075000000.0,671000000.0,,206000000.0,1.0,623000000.0,,43000000.0,159000000.0,,0.0,,,,1.0,1234000000.0,0.1255378858746492,0.04276609305289994,0.20526154787396758,0.3288467421229734,0.06851497769279796,0.2011225444340505,,0.37748546956255735,0.0,1.766990291262136,6496000000.0,1182000000.0,2028000000.0,,2352000000.0,,2.0,2.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2016-09-30,15850000000.0,2683000000.0,1522000000.0,10399000000.0,5204000000.0,,224000000.0,4825000000.0,1533000000.0,890000000.0,,302000000.0,1.0,615000000.0,,69000000.0,239000000.0,,0.0,,,,1.0,1772000000.0,0.17102229054573406,0.05615141955835962,0.1844559585492228,0.317720207253886,0.09671924290220821,0.29458109146810146,,0.3672538860103627,0.0,1.7628120893561103,6573000000.0,1257000000.0,2017000000.0,,2337000000.0,,2.0,2.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2016-12-31,15758000000.0,2599000000.0,1561000000.0,10348000000.0,5167000000.0,,300000000.0,-3158000000.0,-1039000000.0,-630000000.0,,-166000000.0,-1.0,-1258000000.0,,-39000000.0,-155000000.0,,0.0,1.6028,,,-1.0,-1194000000.0,-0.1219276175730598,-0.03997969285442315,0.1994933502216593,0.3290056998100063,-0.06593476329483437,-0.20108380104509385,,0.37808739708676375,0.0,1.6649583600256246,6497000000.0,1194000000.0,2058000000.0,,2380000000.0,,1.0,1.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2017-03-31,15862000000.0,2591000000.0,1534000000.0,10278000000.0,5335000000.0,,267000000.0,1613000000.0,487000000.0,215000000.0,,55000000.0,0.0,588000000.0,,47000000.0,80000000.0,,0.0,1.6028,,,0.0,567000000.0,0.04029990627928772,0.013554406758290253,0.1332920024798512,0.3019218846869188,0.030702307401336528,0.09128397375820056,,0.35151890886546805,0.0,1.6890482398956974,6549000000.0,1146000000.0,2056000000.0,,2379000000.0,,1.0,1.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2017-06-30,16149000000.0,2770000000.0,1466000000.0,10386000000.0,5526000000.0,,206000000.0,3358000000.0,1117000000.0,589000000.0,,148000000.0,1.0,583000000.0,,78000000.0,160000000.0,,0.0,,,,1.0,1277000000.0,0.10658704306912777,0.03647284661588953,0.17540202501488983,0.33263847528290647,0.0691683695584866,0.20213536011581615,,0.38028588445503275,0.0,1.8894952251023192,6638000000.0,1064000000.0,2098000000.0,,2422000000.0,,1.0,1.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2017-09-30,23143000000.0,9477000000.0,1615000000.0,17043000000.0,5740000000.0,,6994000000.0,5009000000.0,1550000000.0,807000000.0,,89000000.0,1.0,581000000.0,,103000000.0,240000000.0,,0.0,,,,1.0,1790000000.0,0.1405923344947735,0.03487015512249925,0.16111000199640646,0.3094430025953284,0.0669748952166962,0.2700348432055749,,0.3573567578358954,0.0,5.868111455108359,6822000000.0,981000000.0,2115000000.0,,2440000000.0,,1.0,1.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2017-12-31,22555000000.0,9991000000.0,1871000000.0,17532000000.0,4610000000.0,,7309000000.0,-3107000000.0,-2441000000.0,-1948000000.0,,-116000000.0,-2.0,-1176000000.0,,-93000000.0,-150000000.0,,0.0,5.3399,,,-2.0,-2591000000.0,-0.42255965292841646,-0.08636665927732211,0.6269713550048278,0.7856453170260702,-0.10822434050099757,-0.5295010845986985,,0.8339233987769553,0.0,5.339925173703902,6873000000.0,-337000000.0,713000000.0,,1043000000.0,,0.0,0.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2018-03-31,34658000000.0,4521000000.0,2465000000.0,24645000000.0,7889000000.0,,812000000.0,2307000000.0,204000000.0,-8000000.0,,-20000000.0,0.0,609000000.0,160000000.0,48000000.0,193000000.0,112000000.0,0.0,5.3399,,,0.0,397000000.0,-0.0010140702243630372,-0.00023082693750360668,-0.0034677069787602947,0.08842652795838751,0.00588608690634197,0.025858790721257446,0.04854789770264413,0.17208495882097963,0.0,1.8340770791075052,7567000000.0,-560000000.0,430000000.0,,873000000.0,,0.0,0.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2018-06-30,33492000000.0,3906000000.0,2696000000.0,23456000000.0,7936000000.0,,392000000.0,5152000000.0,854000000.0,208000000.0,,103000000.0,0.0,661000000.0,716000000.0,82000000.0,603000000.0,634000000.0,0.0,,,,0.0,1457000000.0,0.02620967741935484,0.006210438313627135,0.040372670807453416,0.16576086956521738,0.02549862653768064,0.10761088709677419,0.12305900621118013,0.2828027950310559,0.0,1.448813056379822,9361000000.0,-941000000.0,167000000.0,,1053000000.0,,-1.0,-1.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2018-09-30,32912000000.0,3914000000.0,3860000000.0,22679000000.0,8116000000.0,,531000000.0,7744000000.0,1223000000.0,325000000.0,558000000.0,146000000.0,0.0,679000000.0,1647000000.0,106000000.0,1001000000.0,1541000000.0,0.0,,,,0.0,2224000000.0,0.04004435682602267,0.00987481769567331,0.04196797520661157,0.15792871900826447,0.037159698590179875,0.15068999507146377,0.19899276859504134,0.2871900826446281,0.0,1.0139896373056996,12096000000.0,-1423000000.0,-160000000.0,,1487000000.0,,-2.0,-2.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2018-12-31,32550000000.0,4231000000.0,3997000000.0,22033000000.0,8386000000.0,,986000000.0,-4650000000.0,-347000000.0,69000000.0,171000000.0,112000000.0,0.0,-1261000000.0,53000000.0,-89000000.0,-399000000.0,-36000000.0,0.0,1.0585,,,0.0,-746000000.0,0.008227999046029097,0.002119815668202765,-0.014838709677419355,0.0746236559139785,-0.0106605222734255,-0.04137848795611734,0.007741935483870968,0.16043010752688172,0.0,1.0585439079309482,10553000000.0,594000000.0,1934000000.0,2251000000.0,3332000000.0,,0.0,0.0,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2019-06-30,33845000000.0,4932000000.0,3874000000.0,22180000000.0,9621000000.0,,1321000000.0,5592000000.0,1685000000.0,1331000000.0,343000000.0,-118000000.0,1.86,715000000.0,1216000000.0,122000000.0,692000000.0,1094000000.0,0.0,,,,1.86,2377000000.0,0.138343207566781,0.03932634067070468,0.23801859799713876,0.3013233190271817,0.049785788151868814,0.17513771957177007,0.19563662374821172,0.425071530758226,0.0,1.2731027361899845,13838000000.0,1933000000.0,3415000000.0,3233000000.0,5312000000.0,,1.86,1.86,0.0,,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2019-09-30,32825000000.0,4313000000.0,2837000000.0,21246000000.0,9518000000.0,,813000000.0,8270000000.0,2304000000.0,1593000000.0,515000000.0,29000000.0,2.21,714000000.0,2167000000.0,189000000.0,1014000000.0,1978000000.0,0.0,,,,2.21,3318000000.0,0.16736709392729565,0.04853008377760853,0.19262394195888755,0.27859733978234585,0.07019040365575019,0.24206766127337676,0.2391777509068924,0.40120918984280535,0.0,1.5202678886147338,16956000000.0,3318000000.0,4865000000.0,4577000000.0,7173000000.0,1587000000.0,4.07,4.07,0.0,3.0655324511657214,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2019-12-31,33735000000.0,5217000000.0,3239000000.0,21769000000.0,9891000000.0,,1552000000.0,11144000000.0,3009000000.0,2069000000.0,677000000.0,81000000.0,2.88,711000000.0,3399000000.0,289000000.0,1347000000.0,3110000000.0,0.0,1.6107,,,2.88,4356000000.0,0.2091800626832474,0.06133096190899659,0.18566044508255564,0.270010768126346,0.0891951978657181,0.30421595389748257,0.27907394113424266,0.3908829863603733,0.0,1.610682309354739,20356000000.0,5062000000.0,6651000000.0,6146000000.0,9305000000.0,1706000000.0,6.95,6.95,0.0,3.898593200468933,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2020-03-31,33390000000.0,4626000000.0,2875000000.0,21986000000.0,9470000000.0,,1453000000.0,2683000000.0,779000000.0,377000000.0,163000000.0,130000000.0,0.55,685000000.0,335000000.0,105000000.0,326000000.0,230000000.0,0.0,1.6107,,,0.55,1105000000.0,0.03980992608236537,0.011290805630428271,0.14051434960864703,0.29034662691017515,0.02333033842467805,0.082259767687434,0.08572493477450616,0.4118524040253448,0.0,1.6090434782608696,27689000000.0,5370000000.0,7777000000.0,6412000000.0,11156000000.0,1698000000.0,7.5,7.5,0.0,4.580094228504122,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2020-06-30,33089000000.0,4717000000.0,2576000000.0,21289000000.0,9867000000.0,,1683000000.0,5224000000.0,1496000000.0,648000000.0,324000000.0,286000000.0,0.95,680000000.0,1326000000.0,217000000.0,660000000.0,1109000000.0,0.0,,,,0.95,2156000000.0,0.0656734569778048,0.01958354740246003,0.12404287901990811,0.28637059724349156,0.045211399558765755,0.1516164994425864,0.21228943338437978,0.4127105666156202,0.0,1.8311335403726707,27321000000.0,4687000000.0,7588000000.0,6427000000.0,10935000000.0,1679000000.0,6.59,6.59,0.0,4.519356759976176,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2020-09-30,33438000000.0,5478000000.0,2756000000.0,21398000000.0,10087000000.0,,1893000000.0,7785000000.0,2027000000.0,948000000.0,485000000.0,275000000.0,1.4,677000000.0,2186000000.0,290000000.0,1001000000.0,1896000000.0,0.0,,,,1.4,3028000000.0,0.09398235352433826,0.028350977929301992,0.12177263969171484,0.2603725112395633,0.060619654285543396,0.2009517200356895,0.24354527938342968,0.38895311496467566,0.0,1.9876632801161103,26836000000.0,4042000000.0,7311000000.0,6345000000.0,10645000000.0,1649000000.0,5.779999999999999,5.779999999999999,0.0,4.433596118859915,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2020-12-31,34087000000.0,6130000000.0,3082000000.0,21704000000.0,10464000000.0,,2091000000.0,-5021000000.0,-1787000000.0,-754000000.0,-324000000.0,-318000000.0,,,-1108000000.0,-210000000.0,-628000000.0,-1318000000.0,0.0,1.989,,,,-2415000000.0,-0.0720565749235474,-0.0221198697450641,0.15016928898625773,0.35590519816769567,-0.05242467802974741,-0.17077599388379205,0.26249751045608444,0.4809798844851623,0.0,1.9889682024659312,10671000000.0,1219000000.0,2515000000.0,1917000000.0,3874000000.0,648000000.0,,,0.0,3.881172839506173,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2021-03-31,33625000000.0,5865000000.0,3142000000.0,21050000000.0,10815000000.0,,2008000000.0,2792000000.0,396000000.0,140000000.0,163000000.0,106000000.0,0.21,667000000.0,269000000.0,90000000.0,361000000.0,179000000.0,0.0,1.989,,,0.21,757000000.0,0.012944983818770227,0.004163568773234201,0.050143266475644696,0.14183381088825214,0.011776951672862454,0.03661581137309293,0.06411174785100286,0.2711318051575931,0.0,1.8666454487587525,10780000000.0,982000000.0,2132000000.0,1866000000.0,3526000000.0,648000000.0,,,0.0,3.2901234567901234,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2021-06-30,34572000000.0,6728000000.0,3565000000.0,21264000000.0,11538000000.0,,2834000000.0,5854000000.0,1175000000.0,812000000.0,320000000.0,108000000.0,1.22,666000000.0,1103000000.0,167000000.0,702000000.0,936000000.0,0.0,,,,1.22,1877000000.0,0.0703761483792685,0.02348721508735393,0.13870857533310557,0.20071745814827469,0.03398704153650353,0.10183740682960651,0.15989067304407242,0.320635462931329,0.0,1.8872370266479663,11410000000.0,1146000000.0,1811000000.0,1693000000.0,3247000000.0,644000000.0,,,0.0,2.812111801242236,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2021-09-30,34318000000.0,6656000000.0,3335000000.0,20920000000.0,11611000000.0,,3116000000.0,9004000000.0,1504000000.0,968000000.0,479000000.0,144000000.0,1.46,665000000.0,1914000000.0,273000000.0,1043000000.0,1641000000.0,0.0,,,,1.46,2547000000.0,0.08336921884419947,0.028206771956407715,0.10750777432252333,0.16703687250111063,0.04382539775045166,0.12953234002239256,0.182252332296757,0.2828742780986228,0.0,1.9958020989505247,12629000000.0,1166000000.0,1288000000.0,1438000000.0,2766000000.0,638000000.0,,,0.0,2.018808777429467,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2021-12-31,34427000000.0,7264000000.0,3459000000.0,21031000000.0,11599000000.0,,3905000000.0,-5459000000.0,-1063000000.0,-914000000.0,-329000000.0,-122000000.0,-1.3499999999999996,-1334000000.0,-488000000.0,-157000000.0,-524000000.0,-645000000.0,0.0,2.1,,,-1.3499999999999996,-1587000000.0,-0.07879989654280542,-0.026548929619194236,0.16742993222201868,0.19472430848140684,-0.030876927992563977,-0.09164583153720149,0.1181535079684924,0.29071258472247663,0.0,2.1000289100896214,12191000000.0,1006000000.0,2012000000.0,2111000000.0,3594000000.0,633000000.0,1.5400000000000003,1.5400000000000003,0.0,3.178515007898894,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2022-03-31,33799000000.0,7173000000.0,3562000000.0,20237000000.0,11969000000.0,,4162000000.0,3159000000.0,353000000.0,456000000.0,153000000.0,201000000.0,0.69,665000000.0,323000000.0,85000000.0,525000000.0,238000000.0,0.0,2.1,,,0.69,878000000.0,0.03809842092071184,0.0134915234178526,0.144349477682811,0.11174422285533396,0.010444095979170981,0.029492856546077365,0.07534029756251978,0.2779360557138335,0.0,2.013756316676025,12558000000.0,1322000000.0,1969000000.0,2170000000.0,3715000000.0,623000000.0,2.0200000000000005,2.0200000000000005,0.0,3.160513643659711,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2022-06-30,142240000000.0,15449000000.0,14436000000.0,89293000000.0,51383000000.0,,2575000000.0,12986000000.0,-3286000000.0,-2962000000.0,664000000.0,-635000000.0,-2.09,1443000000.0,1334000000.0,307000000.0,2791000000.0,1027000000.0,0.0,,,,-2.09,-495000000.0,-0.057645524784461784,-0.020823959505061867,-0.22809179115971046,-0.25304173725550594,-0.02310179977502812,-0.0639511122355643,0.07908516864315417,-0.03811797320190975,0.0,1.0701717927403713,19690000000.0,-2452000000.0,-2492000000.0,2261000000.0,1343000000.0,967000000.0,-1.2899999999999994,-1.2899999999999994,0.0,-2.577042399172699,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2022-09-30,136049000000.0,12672000000.0,14676000000.0,85969000000.0,48517000000.0,,2422000000.0,22809000000.0,-5476000000.0,-5270000000.0,1219000000.0,-1201000000.0,-3.0,1775000000.0,1458000000.0,623000000.0,5024000000.0,835000000.0,0.0,,,,-3.0,-452000000.0,-0.10862172022177793,-0.03873604363133871,-0.23104914726642992,-0.24008066991100005,-0.04025020397062823,-0.11286765463651915,0.03660835635056337,-0.01981673900653251,0.0,0.8634505314799673,33495000000.0,-8690000000.0,-9472000000.0,1455000000.0,-1656000000.0,1707000000.0,-5.749999999999999,-5.749999999999999,-0.0,-5.5489162272993555,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
2022-12-31,134001000000.0,13999000000.0,15017000000.0,85334000000.0,47095000000.0,,3731000000.0,-5137000000.0,1039000000.0,405000000.0,-259000000.0,-28000000.0,0.5800000000000005,-1943000000.0,1189000000.0,-28000000.0,-1147000000.0,1161000000.0,0.0,0.9322,,0.6808,0.5800000000000005,-108000000.0,0.008599639027497611,0.0030223655047350393,-0.07883978976056064,-0.2022581273116605,0.007753673480048656,0.022061789998938316,-0.22600739731360717,0.021023943936149505,0.0,0.9322101618166079,33817000000.0,-7371000000.0,-7370000000.0,3261000000.0,-177000000.0,1777000000.0,-3.819999999999999,-3.819999999999999,-0.0,-4.147439504783343,1.721488,30.0,7.52,29.89608,67751.69,93.1935,1.9886,1.8166
