report_date,total_assets,total_liabilities,total_equity,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-12-31,3223477000.0,1678146000.0,1491807000.0,30785000.0,,-60303000.0,-26765000.0,-32494000.0,-2361000.0,-0.30000000000000004,-201449078.0,-70493000.0,-28139000.0,0.0,1.25,33.3135,9.5425,-0.30000000000000004,-88442000.0,-0.017941328871630177,-0.008303145950785441,,,-0.018707439203071715,-0.04042278927502016,,0.0,,117309000.0,157241000.0,231694000.0,71850000.0,1.1400000000000001,1.1400000000000001,0.0,2.188462073764788,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2013-03-31,3229096000.0,1675944000.0,1499550000.0,35575000.0,,46729000.0,31425000.0,17366000.0,2008000.0,0.0,114967087.0,,23025000.0,0.0,,34.0457,9.9929,0.0,69754000.0,0.02095628688606582,0.009731825873247496,,,0.014471232815623939,0.031162015271248043,,0.0,,128520000.0,171200000.0,252154000.0,71145000.0,0.93,0.93,0.0,2.406353222292501,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2013-06-30,3432616000.0,1842825000.0,1530406000.0,206932000.0,,100104000.0,65891000.0,35728000.0,4866000.0,0.0,115237500.0,,45810000.0,0.0,,33.0269,9.901,0.0,145914000.0,0.04305458812890174,0.019195563966374334,,,0.029162597855396585,0.06541009379210484,,0.0,,151784000.0,200659000.0,294273000.0,72948000.0,0.5,0.5,0.0,2.7507128365410978,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2013-09-30,3518239000.0,1849359000.0,1514309000.0,81699000.0,,156168000.0,95136000.0,51992000.0,7147000.0,0.0,117483010.0,,69238000.0,0.0,,38.7885,10.3373,0.0,225406000.0,0.0628246942995122,0.027040800809723275,,,0.044388115759048774,0.103128225481061,,0.0,,165687000.0,242698000.0,352632000.0,72592000.0,-0.30000000000000004,-0.30000000000000004,0.0,3.3433160678862683,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2013-12-31,3977140000.0,2045245000.0,1758470000.0,126723000.0,,-89518000.0,-20376000.0,-33456000.0,-4037000.0,1.53,-234582503.0,271259000.0,-42841000.0,0.0,2.7344,29.8355,9.8592,1.53,-132359000.0,-0.011587345817671044,-0.005123279542585879,,,-0.02250813398572844,-0.050906754166974696,,0.0,,172076000.0,213483000.0,308715000.0,71630000.0,1.53,1.53,0.0,2.9803573921541253,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2014-03-31,4123491000.0,2200307000.0,1750274000.0,47015000.0,,60398000.0,37340000.0,19598000.0,2830000.0,0.0,121062845.0,,28375000.0,0.0,,31.5956,10.1496,0.0,88773000.0,0.02133380259319398,0.009055433854469429,,,0.014647297641731241,0.03450773993100509,,0.0,,177991000.0,227152000.0,327734000.0,73862000.0,1.53,1.53,0.0,3.0753567463648426,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2014-06-30,4208890000.0,2278182000.0,1736548000.0,53945000.0,,131059000.0,79005000.0,40256000.0,6343000.0,0.0,121161292.0,,56646000.0,0.0,,33.3762,10.5013,0.0,187705000.0,0.045495431165738,0.018770982373024717,,,0.031138613743766173,0.07547099187583643,,0.0,,191105000.0,258107000.0,369525000.0,78390000.0,1.53,1.53,0.0,3.292601097078709,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2014-09-30,4225895000.0,2292297000.0,1739328000.0,49216000.0,,208552000.0,133233000.0,60937000.0,5337000.0,1.0,121551889.0,,85895000.0,0.0,,28.4772,9.5836,1.0,294447000.0,0.07660027320896347,0.03152775920840437,,,0.04935096589006589,0.11990377893071347,,0.0,,229202000.0,310491000.0,438566000.0,87335000.0,2.5300000000000002,2.5300000000000002,0.0,3.5551726112097097,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2014-12-31,4402107000.0,2490124000.0,1737425000.0,47663000.0,,-121541000.0,-71223000.0,-39461000.0,-6940000.0,0.0,-242340759.0,,-55840000.0,0.0,1.4853,38.269,10.5007,0.0,-177381000.0,-0.040993424176583165,-0.016179297777178064,,,-0.027609733248192287,-0.06995467430248788,,0.0,,178355000.0,278468000.0,393544000.0,81330000.0,1.0,1.0,0.0,3.4239272101315628,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2015-03-31,4464145000.0,2557090000.0,1732876000.0,45304000.0,,75436000.0,53742000.0,21431000.0,2248000.0,0.0,122595718.0,,30428000.0,0.0,,40.4164,11.7379,0.0,105864000.0,0.03101318270897629,0.012038587456276622,,,0.016898196631157814,0.04353225504883212,,0.0,,194757000.0,293506000.0,410635000.0,83163000.0,1.0,1.0,0.0,3.52928586029845,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2015-06-30,4833750000.0,2410472000.0,2144173000.0,175893000.0,,157043000.0,109081000.0,44242000.0,4433000.0,0.0,123477241.0,,61980000.0,0.0,,38.4604,11.5171,0.0,219023000.0,0.0508732271136704,0.02256653736746832,,,0.032488854409102666,0.07324175801113063,,0.0,,224833000.0,319490000.0,441953000.0,87149000.0,1.0,1.0,0.0,3.6660202641453146,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2015-09-30,6002836000.0,3615496000.0,2109292000.0,1115532000.0,,254347000.0,180799000.0,65053000.0,7994000.0,1.0,125406313.0,,92691000.0,0.0,,42.1449,13.1441,1.0,347038000.0,0.08571549126436738,0.030118930452206257,,,0.04237113924151851,0.1205840632781047,,0.0,,272399000.0,365285000.0,494544000.0,91265000.0,1.0,1.0,0.0,4.002465348161946,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2015-12-31,6071407000.0,3698803000.0,2089077000.0,75799000.0,,-192170000.0,-154148000.0,-35044000.0,-3527000.0,0.0,-244560403.0,,-51642000.0,0.0,1.6,57.8068,13.9936,0.0,-243812000.0,-0.07378761050933019,-0.0253891725591778,,,-0.0316516418681864,-0.09198799278341584,,0.0,,189474000.0,294656000.0,428113000.0,95682000.0,1.0,1.0,0.0,3.0795342906711816,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2016-03-31,6291419000.0,3866034000.0,2143062000.0,49753000.0,,93628000.0,82592000.0,31359000.0,2765000.0,0.0,131956094.0,,42897000.0,0.0,,53.5712,13.9454,0.0,136525000.0,0.03853924898113074,0.013127722060794234,,,0.014881857336158981,0.04368889000878183,,0.0,,218324000.0,312848000.0,458774000.0,105610000.0,1.0,1.0,0.0,2.9622952371934477,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2016-06-30,6458998000.0,4015781000.0,2114707000.0,41058000.0,,203930000.0,165636000.0,64161000.0,6538000.0,1.0,132152519.0,,86847000.0,0.0,,47.1004,12.9172,1.0,290777000.0,0.07832574441754815,0.025644225311727917,,,0.03157300869267958,0.09643416321977466,,0.0,,274879000.0,359735000.0,530528000.0,125529000.0,2.0,2.0,0.0,2.8657521369564005,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2016-09-30,6742056000.0,4212684000.0,2198826000.0,18692000.0,,326654000.0,283724000.0,97655000.0,11004000.0,2.0,132476691.0,,133402000.0,0.0,,34.162,10.4411,2.0,460056000.0,0.12903431194646597,0.042082711861188934,,,0.048450205693930756,0.14855836705587436,,0.0,,377804000.0,432042000.0,643546000.0,158131000.0,3.0,3.0,0.0,2.7321777513580514,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2016-12-31,7091446000.0,4495280000.0,2244892000.0,43858000.0,,-174374000.0,-165825000.0,-59696000.0,-4460000.0,-1.0,-270637228.0,539263000.0,-80586000.0,0.0,0.5922,26.4932,9.7784,-1.0,-254960000.0,-0.07386769608515688,-0.023383806349226943,,,-0.024589343273572133,-0.0776758971032905,,0.0,,366127000.0,449838000.0,632398000.0,133479000.0,2.0,2.0,0.0,3.3701031622951927,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2017-03-31,7034357000.0,4448542000.0,2236116000.0,29311000.0,,124203000.0,82282000.0,35970000.0,3124000.0,0.0,132618644.0,113121000.0,49432000.0,0.0,,25.6058,9.1337,0.0,173635000.0,0.03679683880442696,0.01169716009579838,,,0.017656624478968014,0.05554407731978126,,0.0,,365817000.0,480413000.0,669508000.0,138090000.0,2.0,2.0,0.0,3.478984720110073,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2017-06-30,7037463000.0,4458780000.0,2221791000.0,31648000.0,,260610000.0,169288000.0,73426000.0,5991000.0,1.0,132759354.0,289049000.0,96064000.0,0.0,,26.5718,9.2946,1.0,356674000.0,0.07619438552051025,0.024055259686622865,,,0.037031811037585564,0.1172972615336006,,0.0,,369469000.0,537093000.0,735405000.0,147355000.0,2.0,2.0,0.0,3.644891588341081,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2017-09-30,7086955000.0,4513230000.0,2215266000.0,63732000.0,,400491000.0,263052000.0,113192000.0,9154000.0,2.0,133008622.0,449629000.0,144139000.0,0.0,,29.0292,9.2507,2.0,544630000.0,0.11874510781098072,0.037117774841239994,,,0.05651101213426641,0.1807868671301776,,0.0,,348797000.0,610930000.0,819979000.0,162892000.0,2.0,2.0,0.0,3.7505218181371704,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2017-12-31,7455137000.0,4731330000.0,2350751000.0,55683000.0,,-243699000.0,-35609000.0,-69077000.0,-14644000.0,0.0,-264230849.0,-254424000.0,-96339000.0,0.0,0.5833,22.5345,9.7704,0.0,-340038000.0,-0.015147925067350817,-0.0047764380453370605,,,-0.03268873529755389,-0.10366857229881005,,0.0,,479013000.0,541605000.0,734901000.0,153511000.0,3.0,3.0,0.0,3.528118506165682,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2018-03-31,7470624000.0,4753978000.0,2343754000.0,35527000.0,,133912000.0,88256000.0,40966000.0,1342000.0,0.0,132682560.0,171608000.0,51749000.0,0.0,,22.2876,9.5891,0.0,185661000.0,0.03765582906738506,0.011813738718479206,,,0.01792514253160111,0.057135689155090506,,0.0,,484987000.0,551314000.0,746927000.0,158507000.0,3.0,3.0,0.0,3.47816815661138,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2018-06-30,7721949000.0,5006147000.0,2341950000.0,49194000.0,,278628000.0,183409000.0,84313000.0,3439000.0,1.0,132992734.0,339742000.0,103641000.0,0.0,,25.2704,10.856,1.0,382269000.0,0.07831465231964815,0.023751646119392913,,,0.03608260039013467,0.11897265099596491,,0.0,,499108000.0,569332000.0,772522000.0,169394000.0,3.0,3.0,0.0,3.3609927152083308,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2018-09-30,7798690000.0,5028596000.0,2395719000.0,45378000.0,,432219000.0,313827000.0,130239000.0,6077000.0,2.0,133015690.0,529027000.0,155924000.0,0.0,,20.4686,9.2616,2.0,588143000.0,0.13099491217459142,0.04024098919177452,,,0.055422000361599194,0.18041306179898395,,0.0,,549883000.0,601060000.0,816035000.0,186441000.0,3.0,3.0,0.0,3.2238617042388746,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2018-12-31,7847978000.0,5062556000.0,2413724000.0,57496000.0,1196604000.0,-225056000.0,-170203000.0,-77082000.0,-1614000.0,0.0,-265531951.0,-362582000.0,-102264000.0,0.0,0.5644,27.6849,9.61,0.0,-327320000.0,-0.07051469016341554,-0.021687497085236478,-0.14223836791453146,-0.18807893003867612,-0.028676940735562713,-0.09324015504672448,-0.2735407870941431,0.0,,415289000.0,619703000.0,828753000.0,178436000.0,3.0,3.0,0.0,3.472970700979623,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2019-03-31,8132514000.0,5358702000.0,2384149000.0,38988000.0,311546000.0,148477000.0,94770000.0,47360000.0,1813000.0,0.74,134289716.0,169339000.0,54659000.0,0.0,,30.5463,10.5402,0.74,203136000.0,0.039750032401498395,0.011653223099277788,0.30419263928922213,0.4765813074152774,0.01825720804169535,0.062276728509837266,0.652025704069383,0.0,,421803000.0,634268000.0,846228000.0,184830000.0,3.74,3.74,0.0,3.431629064545799,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2019-06-30,8390719000.0,5561908000.0,2442209000.0,47667000.0,635148000.0,307675000.0,199598000.0,94808000.0,4528000.0,1.55,135166456.0,363407000.0,109065000.0,0.0,,31.4834,10.8724,1.55,416740000.0,0.08172846795667366,0.023787949518986395,0.31425431552960886,0.4844146561116464,0.03666849050719015,0.12598225622786582,0.65613053965375,0.0,,437992000.0,663315000.0,880699000.0,195325000.0,4.29,4.29,0.0,3.3959554588506338,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2019-09-30,8318430000.0,5410441000.0,2522714000.0,62277000.0,972653000.0,470313000.0,307685000.0,141716000.0,8580000.0,2.37,136164299.0,544466000.0,165116000.0,0.0,,36.9445,11.8107,2.37,635429000.0,0.12196586691951604,0.03698834996507754,0.31633583611010296,0.4835362662737893,0.05653867376415982,0.18643135924246665,0.6532946487596296,0.0,3115951000.0,431850000.0,701409000.0,927985000.0,206802000.0,4.66,4.66,0.0,3.3916935039312968,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2019-12-31,8532377000.0,5610683000.0,2539961000.0,65746000.0,-610893000.0,-291507000.0,-182086000.0,,-3613000.0,-1.42,-269186702.0,-369526000.0,-108983000.0,0.0,0.171,32.5748,10.4566,-1.42,-400490000.0,-0.07168850230377553,-0.02134059477212505,0.29806529130305964,0.47718176505541887,-0.03416480542292025,-0.11476829762346745,0.6555812556372392,0.0,1308454000.0,419967000.0,634958000.0,854815000.0,,3.24,3.24,0.0,,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2020-03-31,8549486000.0,5774856000.0,2398119000.0,93297000.0,332452000.0,157191000.0,108179000.0,,2179000.0,0.83,137139560.0,189256000.0,55275000.0,0.0,,28.5113,9.295,0.83,212466000.0,0.04510993824743476,0.012653275296316059,0.3253973505949731,0.47282314439377715,0.0183860175921687,0.06554762294948666,0.6390877480057271,0.0,1329360000.0,433376000.0,643672000.0,864145000.0,,3.33,3.33,0.0,,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2020-06-30,8529894000.0,5784376000.0,2375690000.0,56397000.0,659698000.0,307184000.0,211090000.0,,5356000.0,1.63,129285675.0,392073000.0,,0.0,,27.6297,8.9439,1.63,307184000.0,0.08885418552083815,0.024747083609714258,0.3199797483090748,0.4656433701481587,0.03601263978192461,0.12930306563566796,0.4656433701481587,0.0,1353910000.0,444868000.0,643181000.0,754589000.0,,3.41,3.41,0.0,,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2020-09-30,8761104000.0,5993282000.0,2389284000.0,74803000.0,1002722000.0,470391000.0,325723000.0,,10013000.0,2.5,130066121.0,583267000.0,,0.0,,31.5279,10.3169,2.5,470391000.0,0.13632661500265353,0.037178305382518005,0.3248387888168406,0.4691140714973841,0.05369083622338007,0.196875298206492,0.4691140714973841,0.0,1383979000.0,462906000.0,643259000.0,589551000.0,,3.54,3.54,0.0,,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2020-12-31,9395848000.0,6459724000.0,2547779000.0,109124000.0,-638660000.0,-268626000.0,-163213000.0,,-3738000.0,-1.25,-266906527.0,-393364000.0,,0.0,0.2774,31.5882,11.2219,-1.25,-268626000.0,-0.06406089382163838,-0.01737075780706542,0.2555553815801835,0.4206087746218645,-0.02858986224553654,-0.10543536154430977,0.4206087746218645,0.0,1356212000.0,481779000.0,666140000.0,721415000.0,,3.71,3.71,0.0,,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2021-03-31,9336612000.0,6021963000.0,2921969000.0,60330000.0,358857000.0,241073000.0,202998000.0,,4137000.0,1.53,139676548.0,203880000.0,,0.0,,30.7324,12.8166,1.53,241073000.0,0.06947301631194581,0.021742148008292515,0.5656793653182187,0.6717801241162914,0.025820179739717147,0.08250361314579313,0.6717801241162914,0.0,1382617000.0,576598000.0,750022000.0,750022000.0,,4.41,4.41,0.0,,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2021-06-30,9463092000.0,6102137000.0,2968088000.0,56006000.0,737487000.0,437902000.0,370946000.0,,9558000.0,2.79,140428558.0,463688000.0,,0.0,,34.145,15.2771,2.79,437902000.0,0.12497810037977311,0.0391992384730065,0.5029864933212382,0.5937758902868796,0.0462747271187895,0.147536730716879,0.5937758902868796,0.0,1460406000.0,736454000.0,880740000.0,880740000.0,,5.57,5.57,0.0,,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2021-09-30,9708359000.0,6325484000.0,2991762000.0,65565000.0,1149979000.0,664180000.0,559222000.0,,16330000.0,4.19,139854881.0,729268000.0,,0.0,,31.4278,14.952,4.19,664180000.0,0.18692061734857252,0.0576021138072871,0.48628888005780974,0.5775583728050686,0.06841320968868168,0.22200295344348916,0.5775583728050686,0.0,1607663000.0,969953000.0,1074529000.0,1074529000.0,,7.260000000000001,7.260000000000001,0.0,,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2021-12-31,10474477000.0,6688501000.0,3116496000.0,71126000.0,-668961000.0,-367202000.0,-305517000.0,,-9701000.0,-2.320000000000001,-279943959.0,-444400000.0,,0.0,0.1893,36.6811,19.2452,-2.320000000000001,-367202000.0,-0.09803221310086713,-0.02916775701545767,0.456703754030504,0.5489139127692048,-0.035056833863876924,-0.11782527556589195,0.5489139127692048,0.0,1577362000.0,827649000.0,975953000.0,975953000.0,,6.19,6.19,0.0,,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2022-03-31,10591750000.0,6713586000.0,3210215000.0,65978000.0,443562000.0,235310000.0,203579000.0,,3141000.0,1.51,141581862.0,287465000.0,,0.0,,33.3277,16.6067,1.51,235310000.0,0.06341600173197122,0.01922052540892676,0.4589640230678011,0.5305008093569783,0.022216347629050913,0.07330038642271623,0.5305008093569783,0.0,1662067000.0,828230000.0,970190000.0,970190000.0,,6.169999999999999,6.169999999999999,0.0,,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2022-06-30,11038767000.0,7145527000.0,3202120000.0,58729000.0,918550000.0,510975000.0,435709000.0,,8756000.0,3.24,141600206.0,640387000.0,,0.0,,25.5257,12.9537,3.24,510975000.0,0.13606891684259179,0.039470803215612756,0.47434434706874967,0.5562843612214904,0.04628913718352783,0.1595739697450439,0.5562843612214904,0.0,1843130000.0,892993000.0,1043263000.0,1043263000.0,,6.619999999999999,6.619999999999999,0.0,,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2022-09-30,11840645000.0,7771347000.0,3250571000.0,86991000.0,1417452000.0,780832000.0,656428000.0,,15516000.0,4.89,141567845.0,948021000.0,,0.0,,25.0097,12.5367,4.89,780832000.0,0.2019423664334666,0.05543853396499937,0.463104217991156,0.5508701529222859,0.06594505620259707,0.24021379628379136,0.5508701529222859,0.0,2110603000.0,990199000.0,1159915000.0,1159915000.0,,7.3199999999999985,7.3199999999999985,0.0,,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2022-12-31,12167458000.0,8089184000.0,3259597000.0,92868000.0,-855394000.0,-476715000.0,-435028000.0,,-6488000.0,-3.2300000000000004,-283068525.0,-637734000.0,,0.0,0.2319,22.9007,10.2435,-3.2300000000000004,-476715000.0,-0.13346067013805693,-0.03575340058704127,0.5085703196421766,0.5573045871259326,-0.03917950651648027,-0.14624967442294246,0.5573045871259326,0.0,1924170000.0,860688000.0,1050402000.0,1050402000.0,,6.41,6.41,0.0,,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2023-03-31,12132669000.0,8099968000.0,3253333000.0,47951000.0,503050000.0,263542000.0,196304000.0,,4308000.0,1.46,142940384.0,281649000.0,,0.0,,25.7754,11.0887,1.46,263542000.0,0.06033935044460558,0.016179786986688583,0.3902276115694265,0.523888281482954,0.02172168382735901,0.081006770594956,0.523888281482954,0.0,1983658000.0,853413000.0,1078634000.0,1078634000.0,,6.359999999999999,6.359999999999999,0.0,,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2023-06-30,12365453000.0,8330046000.0,3255778000.0,50644000.0,1014436000.0,536881000.0,398714000.0,,10294000.0,2.95,143337522.0,629527000.0,,0.0,,24.4064,9.9517,2.95,536881000.0,0.12246350948989765,0.03224418870865467,0.3930400734989689,0.5292408786754413,0.04341781898325925,0.16490098526373728,0.5292408786754413,0.0,2079544000.0,816418000.0,1104540000.0,1104540000.0,,6.069999999999999,6.069999999999999,0.0,,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2023-09-30,27625818000.0,12059117000.0,14537121000.0,216121000.0,1762470000.0,836673000.0,587064000.0,,17238000.0,3.78,155116149.0,1037959000.0,,0.0,,31.8409,11.1047,3.78,836673000.0,0.04038378713364221,0.021250556273121037,0.33309162709152496,0.47471616538153844,0.03028590863807182,0.05755424337459941,0.47471616538153844,0.0,2424562000.0,747054000.0,1160381000.0,1160381000.0,,4.959999999999999,4.959999999999999,0.0,,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
2023-12-31,27456262000.0,12042313000.0,14390921000.0,99062000.0,-719712000.0,-466955000.0,-378884000.0,,-10281000.0,-3.4499999999999993,-272173173.0,-546661000.0,,0.0,0.5585,42.1722,13.2307,-3.4499999999999993,-466955000.0,-0.026327988319858053,-0.013799547804431645,0.5264383531190254,0.6488081343648571,-0.017007231355819667,-0.032447888498588796,0.6488081343648571,0.0,2560244000.0,803198000.0,1170141000.0,1170141000.0,,4.74,4.74,0.0,,1.2515393,155.19,121.03,1.28077,28262.889,29.0174,2.0787,8.3679
