report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-30,19634300000.0,1270000000.0,1699200000.0,19634300000.0,7739200000.0,7060000000.0,74000000.0,6089900000.0,1031800000.0,444800000.0,296300000.0,179700000.0,1.2,369265000.0,1056700000.0,707400000.0,349300000.0,7060000000.0,,15.6785,1.2284,1.2,1031800000.0,0.05747364068637585,0.022654232643893595,0.07303896615707975,0.16942806942642735,0.0525508930799672,0.06971998486404671,0.05735726366607005,0.16942806942642735,0.9122389911101922,0.7474105461393596,8124100000.0,707900000.0,1285800000.0,-646100000.0,1285800000.0,365700000.0,1.93,1.93,5.490745061440348,3.515996718621821,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2012-12-31,19616900000.0,1231300000.0,1695000000.0,19616900000.0,7703300000.0,7051100000.0,67600000.0,-3997000000.0,-752000000.0,-308000000.0,-215200000.0,-117600000.0,-0.8200000000000001,-744416000.0,-572100000.0,-540600000.0,-1112700000.0,7051100000.0,0.7263,18.7071,1.3176,-0.8200000000000001,-752000000.0,-0.03998286448664858,-0.015700747824579826,0.07705779334500876,0.18814110582937202,-0.038334293389883214,-0.0509678468795749,0.27838378784088064,0.18814110582937202,0.9153349863045708,0.7264306784660767,8118300000.0,571800000.0,1320600000.0,-470900000.0,1320600000.0,388500000.0,1.55,1.55,5.339315462668484,3.3992277992277993,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2013-03-31,19639100000.0,1223300000.0,1675300000.0,,7731700000.0,,130100000.0,1998600000.0,274200000.0,124600000.0,89600000.0,58400000.0,0.0,364092000.0,419800000.0,214800000.0,205000000.0,0.0,,21.1989,1.4424,0.0,274200000.0,0.01611547266448517,0.006344486254461762,0.06234364054838387,0.13719603722605825,0.013961943266239289,0.035464386874814076,0.10257180026018213,0.13719603722605825,0.0,0.7301975765534531,8134500000.0,553500000.0,1267900000.0,-325900000.0,1267900000.0,373800000.0,1.17,1.17,0.0,3.391920813269128,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2013-06-30,19774200000.0,1268800000.0,1750800000.0,,7710400000.0,,96700000.0,4110300000.0,455400000.0,180900000.0,179800000.0,93100000.0,0.0,364223000.0,761500000.0,461800000.0,299700000.0,0.0,,26.825,1.5094,0.0,455400000.0,0.02346181780452376,0.009148284127802895,0.04401138603021677,0.11079483249397855,0.023030008799344602,0.05906308362730857,0.07291438581125466,0.11079483249397855,0.0,0.7246972812428604,8201800000.0,442300000.0,1009400000.0,-258700000.0,1009400000.0,350500000.0,0.3799999999999998,0.3799999999999998,0.0,2.879885877318117,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2013-09-30,19826000000.0,1290400000.0,1769200000.0,,7736900000.0,,97300000.0,6275700000.0,807700000.0,352300000.0,269800000.0,185400000.0,0.0,363804000.0,1137200000.0,688700000.0,448500000.0,0.0,,25.0565,1.4462,0.0,807700000.0,0.04553503341131461,0.017769595480681934,0.05613716398170722,0.12870277419252035,0.040739433067688895,0.10439581744626401,0.07146613126822506,0.12870277419252035,0.0,0.7293692064209812,8387600000.0,349800000.0,785300000.0,-159500000.0,785300000.0,324000000.0,-0.8200000000000002,-0.8200000000000002,0.0,2.4237654320987656,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2013-12-31,19949200000.0,1421900000.0,1717100000.0,,7903500000.0,,213300000.0,-3967400000.0,-327000000.0,-68900000.0,-179200000.0,-74800000.0,1.0,-728697000.0,-770300000.0,-484500000.0,-1254800000.0,0.0,0.8282,20.3181,1.4215,1.0,-327000000.0,-0.008717656734358196,-0.0034537725823591925,0.017366537278822404,0.08242173715783636,-0.01639163475227077,-0.04137407477699753,0.3162776629530675,0.08242173715783636,0.0,0.8280822316696757,8417200000.0,588900000.0,1210300000.0,-301600000.0,1210300000.0,360000000.0,0.9999999999999999,0.9999999999999999,0.0,3.3619444444444446,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2014-03-31,19842500000.0,1306900000.0,1697400000.0,,7822000000.0,,175800000.0,2073700000.0,306100000.0,132500000.0,87000000.0,87600000.0,0.0,360968000.0,396400000.0,213700000.0,182700000.0,0.0,,20.4457,1.4362,0.0,306100000.0,0.016939401687547942,0.00667758598966864,0.06389545257269615,0.14761055118869654,0.015426483558019403,0.039133214011761695,0.08810339007571008,0.14761055118869654,0.0,0.7699422646400377,8492300000.0,596800000.0,1242200000.0,-323900000.0,1242200000.0,357400000.0,0.9999999999999999,0.9999999999999999,0.0,3.4756575265808616,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2014-06-30,19876000000.0,1225100000.0,1705500000.0,,7853200000.0,,49500000.0,4299000000.0,684400000.0,311500000.0,173800000.0,199300000.0,0.0,359313000.0,722300000.0,472900000.0,249400000.0,0.0,,18.7607,1.5671,0.0,684400000.0,0.0396653593439617,0.015672167438116322,0.07245871132821587,0.15919981391021168,0.03443348762326424,0.08714918759231906,0.05801349150965341,0.15919981391021168,0.0,0.7183230724127821,8681000000.0,727400000.0,1471200000.0,-374200000.0,1471200000.0,351400000.0,0.9999999999999999,0.9999999999999999,0.0,4.186681844052362,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2014-09-30,19987000000.0,1360900000.0,1725000000.0,,7929000000.0,,113000000.0,6563100000.0,1066700000.0,497300000.0,260800000.0,308900000.0,1.0,358817000.0,1101600000.0,683100000.0,418500000.0,0.0,,18.9117,1.5924,1.0,1066700000.0,0.062719132299155,0.02488117276229549,0.07577211988237266,0.16252990202800505,0.05336969029869415,0.1345314667675621,0.06376559857384467,0.16252990202800505,0.0,0.788927536231884,8968400000.0,872400000.0,1730200000.0,-404200000.0,1730200000.0,342400000.0,2.0,2.0,0.0,5.053154205607477,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2014-12-31,20094000000.0,1391000000.0,1826000000.0,,7745300000.0,,75200000.0,-4147500000.0,-824100000.0,-393700000.0,-172900000.0,-258400000.0,0.0,-720991000.0,-690500000.0,-507200000.0,-1197700000.0,0.0,0.7618,25.9244,1.6133,0.0,-824100000.0,-0.050830826436677724,-0.01959291330745496,0.09492465340566607,0.1986980108499096,-0.04101224246043595,-0.1064000103288446,0.28877637130801687,0.1986980108499096,0.0,0.7617743702081051,8788300000.0,547600000.0,1233100000.0,-347100000.0,1233100000.0,348700000.0,1.0,1.0,0.0,3.5362776025236595,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2015-03-31,20593700000.0,1343700000.0,1756400000.0,,7762100000.0,,134300000.0,2169400000.0,372800000.0,172400000.0,88600000.0,112000000.0,0.0,354810000.0,496100000.0,269600000.0,226500000.0,0.0,,24.3329,1.6077,0.0,372800000.0,0.02221048427616238,0.008371492252484984,0.0794689775974924,0.171844749700378,0.018102623617902564,0.04802823978047178,0.10440674840969853,0.171844749700378,0.0,0.7650307447050786,8884000000.0,587500000.0,1299800000.0,-303300000.0,1299800000.0,350300000.0,1.0,1.0,0.0,3.710533828147302,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2015-06-30,20666600000.0,1340900000.0,1788200000.0,,7762500000.0,,99900000.0,4480800000.0,762000000.0,362700000.0,180200000.0,220300000.0,1.0,353416000.0,901200000.0,499200000.0,402000000.0,0.0,,22.9831,1.5336,1.0,762000000.0,0.04672463768115942,0.017550056613085847,0.08094536689876808,0.17005891805034815,0.03687108668092478,0.09816425120772947,0.08971612212104982,0.17005891805034815,0.0,0.7498601946091041,9065800000.0,638700000.0,1377400000.0,-150700000.0,1377400000.0,356700000.0,2.0,2.0,0.0,3.8615082702551162,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2015-09-30,20791800000.0,1444300000.0,1900500000.0,,7799800000.0,,102500000.0,6824800000.0,1204900000.0,577700000.0,272000000.0,356000000.0,1.0,352372000.0,1324500000.0,732000000.0,592500000.0,0.0,,22.8908,1.5884,1.0,1204900000.0,0.07406600169235109,0.027784992160370916,0.08464716914781385,0.1765472980893213,0.05795073057647727,0.15447831995692196,0.0868157308639081,0.1765472980893213,0.0,0.7599579058142594,9327500000.0,719100000.0,1515600000.0,23300000.0,1515600000.0,367900000.0,2.0,2.0,0.0,4.119597716770862,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2015-12-31,20577200000.0,1230300000.0,1834800000.0,,7774100000.0,,32400000.0,-4360000000.0,-780900000.0,-362894000.0,-175900000.0,-242800000.0,0.0,-709210000.0,-1042100000.0,-555200000.0,-1597300000.0,0.0,0.6703,20.3694,1.6758,0.0,-780900000.0,-0.04667987291133379,-0.017635732752755477,0.08323256880733945,0.17910550458715596,-0.037949769647959875,-0.10044892656384662,0.3663532110091743,0.17910550458715596,0.0,0.67053629823414,9115000000.0,749906000.0,1558800000.0,-376300000.0,1558800000.0,364900000.0,2.0,2.0,0.0,4.271855302822691,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2016-03-31,20539200000.0,1183300000.0,1810300000.0,,7763200000.0,,33400000.0,2248600000.0,345500000.0,156700000.0,92700000.0,95700000.0,0.0,346700000.0,431500000.0,271500000.0,160000000.0,0.0,,22.378,1.7868,0.0,345500000.0,0.02018497526793075,0.007629313702578484,0.06968780574579739,0.15365116072222718,0.01682149256056711,0.04450484336356142,0.07115538557324558,0.15365116072222718,0.0,0.6536485665359333,9194200000.0,734206000.0,1531500000.0,-442800000.0,1531500000.0,369000000.0,2.0,2.0,0.0,4.150406504065041,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2016-06-30,20645400000.0,1259400000.0,1847700000.0,,7755700000.0,,42000000.0,4599200000.0,727600000.0,337400000.0,185000000.0,206400000.0,0.0,346000000.0,844300000.0,512000000.0,332300000.0,0.0,,24.3519,1.911,0.0,727600000.0,0.04350348775739134,0.016342623538415337,0.07336058444946947,0.15820142633501477,0.03524271750607884,0.09381487164279176,0.07225169594712123,0.15820142633501477,0.0,0.6816041565189154,9312600000.0,708906000.0,1497100000.0,-512500000.0,1497100000.0,373800000.0,1.0,1.0,0.0,4.005082932049224,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2016-09-30,20661700000.0,1301600000.0,1817900000.0,,7639200000.0,,55000000.0,7008500000.0,1145600000.0,423100000.0,281300000.0,247600000.0,1.0,345319000.0,1359600000.0,738700000.0,620900000.0,0.0,,29.06,1.8601,1.0,1145600000.0,0.05538538066813279,0.02047750185125135,0.06036955125918528,0.16345865734465292,0.05544558289008165,0.14996334694732433,0.08859242348576728,0.16345865734465292,0.0,0.7159909786016833,9496300000.0,554306000.0,1437800000.0,-484100000.0,1437800000.0,383100000.0,1.0,1.0,0.0,3.75306708431219,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2016-12-31,20629600000.0,1284500000.0,1812000000.0,,7691300000.0,,67800000.0,-4468600000.0,-681200000.0,-304600000.0,-187700000.0,-197000000.0,0.0,-693619000.0,-787600000.0,-594400000.0,-1382000000.0,0.0,0.7092,31.5651,2.0595,0.0,-681200000.0,-0.03960318801763031,-0.014765191763291581,0.06816452580226469,0.1524414805531934,-0.03302051421258774,-0.08856760235590862,0.30926912232018977,0.1524414805531934,0.0,0.7088852097130243,9387700000.0,612600000.0,1537500000.0,-268800000.0,1537500000.0,371300000.0,1.0,1.0,0.0,4.140856450309722,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2017-03-31,20595800000.0,1234400000.0,1777200000.0,,7683300000.0,,33200000.0,2392800000.0,388100000.0,187800000.0,89400000.0,108400000.0,0.0,341900000.0,444300000.0,223900000.0,220400000.0,0.0,,33.1089,2.2359,0.0,388100000.0,0.02444262231072586,0.009118363938278678,0.07848545636910732,0.16219491808759612,0.01884364773400402,0.0505121497273307,0.09210966232029422,0.16219491808759612,0.0,0.6945757371145622,9531900000.0,643700000.0,1580100000.0,-208400000.0,1580100000.0,368000000.0,1.0,1.0,0.0,4.29375,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2017-06-30,20761100000.0,1292800000.0,2543000000.0,,7662900000.0,,36000000.0,4919500000.0,813700000.0,390700000.0,179000000.0,238500000.0,1.0,340900000.0,878800000.0,497500000.0,381300000.0,0.0,,32.4788,2.2275,1.0,813700000.0,0.05098591916898302,0.018818848712255132,0.0794186401057018,0.16540298810854762,0.039193491674333246,0.10618695272024951,0.07750787681674967,0.16540298810854762,0.0,0.5083759339362958,9852200000.0,697000000.0,1666200000.0,-159400000.0,1666200000.0,362000000.0,2.0,2.0,0.0,4.602762430939227,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2017-09-30,20948600000.0,1396700000.0,2591500000.0,,7672000000.0,,63900000.0,7481500000.0,1261700000.0,614000000.0,269000000.0,371900000.0,1.0,340100000.0,1381500000.0,769000000.0,612500000.0,0.0,,27.9043,2.2735,1.0,1261700000.0,0.08003128258602711,0.029309834547416057,0.08206910378934705,0.16864265187462407,0.06022836848285804,0.16445516162669446,0.08186860923611575,0.16864265187462407,0.0,0.5389542735867259,10325200000.0,887900000.0,1782300000.0,-167800000.0,1782300000.0,349700000.0,2.0,2.0,0.0,5.096654275092937,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2017-12-31,21147000000.0,1436800000.0,2634800000.0,,7958800000.0,,83300000.0,-4752300000.0,-795000000.0,85900000.0,-175500000.0,-715700000.0,1.0,-683919000.0,-793900000.0,-500600000.0,-1294500000.0,0.0,0.5454,17.408,2.2161,1.0,-795000000.0,0.01079308438458059,0.00406204189719582,-0.018075458199187763,0.16728741872356542,-0.03759398496240601,-0.09988943056742222,0.27239441954422067,0.16728741872356542,0.0,0.5453165325641415,10041500000.0,1278400000.0,1668500000.0,-80300000.0,1668500000.0,361900000.0,3.0,3.0,0.0,4.6103896103896105,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2018-03-31,21108700000.0,1354000000.0,2560200000.0,,7911800000.0,,62600000.0,2427500000.0,404200000.0,237700000.0,94800000.0,72700000.0,0.0,332208000.0,581400000.0,263300000.0,318100000.0,0.0,,16.3407,2.154,0.0,404200000.0,0.030043732146919792,0.011260759781511889,0.09791967044284243,0.16650875386199793,0.019148502750050925,0.05108824793346647,0.13104016477857877,0.16650875386199793,0.0,0.5288649324271542,10076200000.0,1328300000.0,1684600000.0,17400000.0,1684600000.0,367300000.0,3.0,3.0,0.0,4.586441600871223,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2018-06-30,21203700000.0,1369400000.0,1989500000.0,,7846100000.0,,61300000.0,4945200000.0,812400000.0,472600000.0,191300000.0,149700000.0,1.0,330513000.0,1191000000.0,542100000.0,648900000.0,0.0,,16.6206,2.2456,1.0,812400000.0,0.060233746702183254,0.022288562845163815,0.0955674189112675,0.16428051443824315,0.03831406782778477,0.10354188705216605,0.13121815093423927,0.16428051443824315,0.0,0.6883136466448857,10101900000.0,1410200000.0,1683300000.0,285000000.0,1683300000.0,379600000.0,3.0,3.0,0.0,4.434404636459431,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2018-09-30,21402100000.0,1492100000.0,2675300000.0,,7921600000.0,,81900000.0,7510900000.0,1252600000.0,736000000.0,287300000.0,227100000.0,2.23,329326000.0,1746900000.0,820500000.0,926400000.0,0.0,,16.8441,2.3422,2.23,1252600000.0,0.09291052312664108,0.03438914872839581,0.09799091986313224,0.1667709595388036,0.058526966979875805,0.15812462128862856,0.12334074478424689,0.1667709595388036,0.0,0.5577318431577767,10131300000.0,1532200000.0,1674200000.0,598900000.0,1674200000.0,397900000.0,4.23,4.23,0.0,4.207589846695149,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2018-12-31,21617000000.0,1564400000.0,2718600000.0,,7927100000.0,,70500000.0,-4842700000.0,-733400000.0,-409402000.0,-189600000.0,-166200000.0,-0.06999999999999984,-663664000.0,-1276500000.0,-554100000.0,-1830600000.0,0.0,0.5752,22.5656,2.3303,-0.06999999999999984,-733400000.0,-0.05164587301787539,-0.018938890687884534,0.08454002932248539,0.15144444215004027,-0.03392700189665541,-0.09251807092127007,0.37801226588473374,0.15144444215004027,0.0,0.5754432428455822,10040900000.0,1036898000.0,1735800000.0,62800000.0,1735800000.0,383800000.0,3.16,3.16,0.0,4.522668056279312,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2019-03-31,21782000000.0,1444600000.0,3467900000.0,21782000000.0,7919500000.0,6801500000.0,68000000.0,2470600000.0,422800000.0,234200000.0,100400000.0,77900000.0,0.72,323500000.0,553700000.0,299300000.0,254400000.0,6801500000.0,,24.8994,2.5516,0.72,422800000.0,0.029572574026138013,0.010751997061794142,0.09479478669149194,0.17113251841657898,0.019410522449729135,0.0287208749405611,0.10297093823362746,0.17113251841657898,0.8588294715575479,0.4165633380431962,10084000000.0,1033398000.0,1754400000.0,-900000.0,1754400000.0,389400000.0,3.88,3.88,3.876823985408117,4.5053929121725735,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2019-06-30,21996800000.0,1474100000.0,3571000000.0,,7952900000.0,,72500000.0,5075900000.0,860200000.0,485700000.0,198900000.0,155600000.0,1.5,323109000.0,1135600000.0,588700000.0,546900000.0,0.0,,26.5293,2.7386,1.5,860200000.0,0.06107206176363339,0.022080484434099504,0.09568746429204673,0.16946748359896768,0.039105688100087285,0.10816180261288336,0.10774443940975985,0.16946748359896768,0.0,0.4127975357042845,10214700000.0,1046498000.0,1802200000.0,-102900000.0,1802200000.0,397000000.0,4.38,4.38,0.0,4.539546599496222,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2019-09-30,22329100000.0,1473900000.0,2997400000.0,,7976500000.0,,55600000.0,7722700000.0,1328000000.0,784000000.0,296900000.0,227100000.0,2.43,322644000.0,1786900000.0,908300000.0,878600000.0,0.0,,25.5885,2.7077,2.43,1328000000.0,0.09828872312417727,0.035111133005808565,0.10151889883071982,0.17196058373366827,0.059473959989430836,0.16648906161850435,0.11376850065391637,0.17196058373366827,0.0,0.49172616267431773,10426500000.0,1094498000.0,1877600000.0,-150700000.0,1877600000.0,406600000.0,4.58,4.58,0.0,4.617806197737334,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2019-12-31,22683800000.0,1606000000.0,3064600000.0,,8118200000.0,,47100000.0,-4969800000.0,-823800000.0,-430614000.0,-204200000.0,-238600000.0,-1.3200000000000003,-647263000.0,-1124100000.0,-589200000.0,-1713300000.0,0.0,0.524,26.6514,2.7773,-1.3200000000000003,-823800000.0,-0.05304303909733685,-0.018983327308475653,0.0866461427019196,0.16576119763370759,-0.03631666651971892,-0.10147569658298637,0.3447422431486177,0.16576119763370759,0.0,0.5240488155061019,10299400000.0,1073286000.0,1787200000.0,-33400000.0,1787200000.0,392000000.0,3.3300000000000005,3.3300000000000005,0.0,4.559183673469388,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
2020-03-31,22908900000.0,1753900000.0,1980600000.0,,8117200000.0,,281600000.0,2553900000.0,433000000.0,246300000.0,96600000.0,75800000.0,0.77,320231000.0,569500000.0,346800000.0,222700000.0,0.0,,22.0708,2.3072,0.77,433000000.0,0.030342975410239986,0.010751280070191062,0.09644073769528956,0.1695446180351619,0.018900951158719974,0.053343517469078006,0.08719996867535926,0.1695446180351619,0.0,0.885539735433707,10382700000.0,1085386000.0,1797400000.0,-65100000.0,1797400000.0,388200000.0,3.3800000000000003,3.3800000000000003,0.0,4.630087583719732,0.5219327,258.75,201.42,1.10659,68974.68,32.2462,5.4818,4.1571
