report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2011-06-30,5937000000.0,1994000000.0,1184000000.0,4526000000.0,1411000000.0,1844000000.0,,381000000.0,3247000000.0,176000000.0,85000000.0,45000000.0,46000000.0,1.72,49200000.0,-178000000.0,83000000.0,-261000000.0,1844000000.0,,,,1.72,176000000.0,0.060240963855421686,0.014316995115378137,0.02617801047120419,0.05420388050508161,0.02964460165066532,0.054070660522273425,-0.0803818909762858,0.05420388050508161,1.3068745570517364,1.6841216216216217,,,,,,,,,,,0.30195984,460.0,177.42,0.44273,16392.062,27.0943,2.6306,1.313
2011-09-30,5715000000.0,2082000000.0,1207000000.0,4560000000.0,1155000000.0,1837000000.0,,536000000.0,4840000000.0,-14000000.0,-163000000.0,75000000.0,74000000.0,-3.34,48800000.0,54000000.0,119000000.0,-65000000.0,1837000000.0,,,,-3.34,-14000000.0,-0.14112554112554113,-0.02852143482064742,-0.033677685950413226,-0.002892561983471074,-0.0024496937882764656,-0.004679144385026738,-0.013429752066115703,-0.002892561983471074,1.5904761904761904,1.7249378624689313,,,,,,,,,,,0.30195984,460.0,177.42,0.44273,16392.062,27.0943,2.6306,1.313
2011-12-31,6001000000.0,2268000000.0,1372000000.0,5129000000.0,872000000.0,1830000000.0,,915000000.0,6575000000.0,110000000.0,-94000000.0,104000000.0,100000000.0,-1.93,48800000.0,528000000.0,197000000.0,331000000.0,1830000000.0,1.6531,,0.2404,-1.93,110000000.0,-0.10779816513761468,-0.01566405599066822,-0.014296577946768061,0.016730038022813688,0.018330278286952176,0.04071058475203553,0.05034220532319392,0.016730038022813688,2.0986238532110093,1.653061224489796,,,,,,,,,,,0.30195984,460.0,177.42,0.44273,16392.062,27.0943,2.6306,1.313
2012-03-31,5824000000.0,2156000000.0,1252000000.0,4906000000.0,918000000.0,1822000000.0,,551000000.0,1568000000.0,80000000.0,33000000.0,30000000.0,17000000.0,0.67,49500000.0,-329000000.0,27000000.0,-356000000.0,1822000000.0,,,0.3032,0.67,80000000.0,0.03594771241830065,0.005666208791208791,0.021045918367346938,0.05102040816326531,0.013736263736263736,0.029197080291970802,-0.22704081632653061,0.05102040816326531,1.9847494553376905,1.7220447284345048,16230000000.0,-139000000.0,352000000.0,-351000000.0,352000000.0,254000000.0,-2.88,-2.88,5.176136363636363,1.3858267716535433,0.30195984,460.0,177.42,0.44273,16392.062,27.0943,2.6306,1.313
2012-06-30,5812000000.0,2167000000.0,1217000000.0,4818000000.0,994000000.0,1808000000.0,,669000000.0,3289000000.0,186000000.0,83000000.0,59000000.0,44000000.0,1.67,49800000.0,-178000000.0,57000000.0,-235000000.0,1808000000.0,,,0.2998,1.67,186000000.0,0.08350100603621731,0.01428079834824501,0.025235633931286104,0.05655214350866525,0.032002752924982794,0.06638115631691649,-0.07145028884159318,0.05655214350866525,1.8189134808853118,1.7806080525883319,16272000000.0,-141000000.0,362000000.0,-325000000.0,362000000.0,268000000.0,-2.9299999999999997,-2.9299999999999997,4.994475138121547,1.3507462686567164,0.30195984,460.0,177.42,0.44273,16392.062,27.0943,2.6306,1.313
2012-09-30,5863000000.0,2226000000.0,1239000000.0,4825000000.0,1038000000.0,1794000000.0,,766000000.0,4885000000.0,252000000.0,96000000.0,88000000.0,68000000.0,1.92,49900000.0,-41000000.0,92000000.0,-133000000.0,1794000000.0,,13.0877,0.3143,1.92,252000000.0,0.09248554913294797,0.016373870032406618,0.019651995905834187,0.05158648925281474,0.042981408835067375,0.08898305084745763,-0.027226202661207777,0.05158648925281474,1.7283236994219653,1.7966101694915255,16317000000.0,118000000.0,628000000.0,-393000000.0,628000000.0,281000000.0,2.33,2.33,2.856687898089172,2.2348754448398576,0.30195984,460.0,177.42,0.44273,16392.062,27.0943,2.6306,1.313
2012-12-31,6392000000.0,2484000000.0,1384000000.0,5725000000.0,667000000.0,1779000000.0,,1057000000.0,-3034000000.0,-160000000.0,-66000000.0,-60000000.0,-34000000.0,-1.3499999999999996,-99100000.0,880000000.0,-14000000.0,866000000.0,1779000000.0,1.7948,14.7212,0.3204,-1.3499999999999996,-160000000.0,-0.09895052473763119,-0.01032540675844806,0.021753460777851022,0.05273566249176005,-0.025031289111389236,-0.06541291905151267,-0.2854317732366513,0.05273566249176005,2.6671664167916043,1.7947976878612717,6708000000.0,146000000.0,358000000.0,142000000.0,358000000.0,117000000.0,2.91,2.91,4.9692737430167595,3.0598290598290596,0.30195984,460.0,177.42,0.44273,16392.062,27.0943,2.6306,1.313
2013-03-31,6251000000.0,2391000000.0,1177000000.0,5544000000.0,707000000.0,1779000000.0,,652000000.0,1562000000.0,95000000.0,44000000.0,30000000.0,21000000.0,0.0,50300000.0,-362000000.0,30000000.0,-392000000.0,1779000000.0,,16.9978,0.3982,0.0,95000000.0,0.06223479490806223,0.007038873780195169,0.028169014084507043,0.06081946222791293,0.015197568389057751,0.03821399839098954,-0.25096030729833546,0.06081946222791293,2.516265912305516,2.0314358538657604,6702000000.0,157000000.0,373000000.0,106000000.0,373000000.0,117000000.0,2.24,2.24,4.769436997319035,3.1880341880341883,0.30195984,460.0,177.42,0.44273,16392.062,27.0943,2.6306,1.313
2013-06-30,6047000000.0,2269000000.0,1220000000.0,5174000000.0,873000000.0,1765000000.0,,623000000.0,3245000000.0,211000000.0,101000000.0,59000000.0,51000000.0,2.0,50500000.0,-337000000.0,55000000.0,-392000000.0,1765000000.0,,17.4044,0.4283,2.0,211000000.0,0.1156930126002291,0.016702497106002977,0.031124807395993836,0.0650231124807396,0.03489333553828344,0.07998483699772554,-0.12080123266563944,0.0650231124807396,2.0217640320733103,1.8598360655737705,6658000000.0,175000000.0,398000000.0,-51000000.0,398000000.0,117000000.0,2.5700000000000003,2.5700000000000003,4.434673366834171,3.4017094017094016,0.30195984,460.0,177.42,0.44273,16392.062,27.0943,2.6306,1.313
2013-09-30,6279000000.0,2531000000.0,1402000000.0,5344000000.0,935000000.0,1743000000.0,,895000000.0,4882000000.0,338000000.0,170000000.0,87000000.0,81000000.0,3.0,50500000.0,-56000000.0,85000000.0,-141000000.0,1743000000.0,,15.2512,0.5004,3.0,338000000.0,0.18181818181818182,0.027074374900461856,0.03482179434657927,0.06923392052437526,0.053830227743271224,0.1262135922330097,-0.02888160589922163,0.06923392052437526,1.8641711229946525,1.8052781740370898,6655000000.0,249000000.0,484000000.0,-59000000.0,484000000.0,116000000.0,3.6500000000000004,3.6500000000000004,3.6012396694214877,4.172413793103448,0.30195984,460.0,177.42,0.44273,16392.062,27.0943,2.6306,1.313
2013-12-31,6225000000.0,2676000000.0,1392000000.0,4704000000.0,1521000000.0,1700000000.0,,1043000000.0,-2869000000.0,-132000000.0,-54000000.0,-58000000.0,-20000000.0,0.17999999999999972,-100900000.0,991000000.0,-31000000.0,960000000.0,1700000000.0,1.9224,17.0272,0.6516,0.17999999999999972,-132000000.0,-0.03550295857988166,-0.008674698795180723,0.018821889159986057,0.04600906239107703,-0.021204819277108433,-0.04098106178205526,-0.33461136284419657,0.04600906239107703,1.1176857330703485,1.9224137931034482,6820000000.0,261000000.0,512000000.0,35000000.0,512000000.0,118000000.0,5.18,5.18,3.3203125,4.338983050847458,0.30195984,460.0,177.42,0.44273,16392.062,27.0943,2.6306,1.313
