report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2012-12-31,2420400000.0,1512400000.0,1030300000.0,2420400000.0,-1600200000.0,210000000.0,,655600000.0,-1798800000.0,-93200000.0,4400000.0,-24000000.0,-45600000.0,0.1299999999999999,30000000.0,-11700000.0,-30200000.0,18300000.0,210000000.0,1.468,0.2053,5.2257,0.1299999999999999,-123400000.0,-0.0027496562929633797,0.0018178813419269541,-0.0024460751612185904,0.05181231932399377,-0.038506032060816396,0.06704071356639332,-0.010173448965977319,0.06860128974872137,-0.13123359580052493,1.4679219644763661,3706400000.0,145600000.0,319200000.0,197800000.0,373900000.0,27500000.0,2.84,2.84,0.561647499331372,11.607272727272727,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2013-03-31,2323200000.0,1401900000.0,948800000.0,2323200000.0,-1559200000.0,210000000.0,,628600000.0,809900000.0,1600000.0,-29900000.0,2700000.0,21400000.0,-0.77,14100000.0,3600000.0,11900000.0,10500000.0,210000000.0,,0.2785,10.165,-0.77,13500000.0,0.01917650076962545,-0.012870179063360881,-0.03691813804173355,0.0019755525373502903,0.0006887052341597796,-0.0011858879335902757,0.01296456352636128,0.016668724533893075,-0.13468445356593126,1.4775505902192243,3587900000.0,102300000.0,256400000.0,182800000.0,308600000.0,20900000.0,1.7700000000000002,1.7700000000000002,0.6804925469863902,12.267942583732058,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2013-06-30,2275800000.0,1361700000.0,949500000.0,,-1553000000.0,210000000.0,,575600000.0,1668500000.0,39600000.0,-5400000.0,5300000.0,44100000.0,0.0,30200000.0,16200000.0,23700000.0,14000000.0,210000000.0,,0.2777,13.5768,0.0,63300000.0,0.0034771410173857053,-0.002372791985235961,-0.0032364399160922986,0.02373389271801019,0.017400474558397046,-0.029486224869694714,0.008390770152831885,0.03793826790530416,-0.13522215067611076,1.4341232227488152,3406700000.0,28800000.0,152600000.0,124200000.0,199800000.0,9000000.0,0.43999999999999995,0.43999999999999995,1.0510510510510511,16.955555555555556,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2013-09-30,2237700000.0,1327300000.0,915700000.0,,-1531200000.0,210000000.0,,555900000.0,2460600000.0,63600000.0,-13000000.0,7700000.0,71100000.0,0.0,46200000.0,26100000.0,35100000.0,20100000.0,210000000.0,,0.3216,15.1735,0.0,98700000.0,0.00849007314524556,-0.005809536577736068,-0.005283264244493213,0.025847354303828333,0.028422040488001073,-0.048138056312443236,0.008168739331870276,0.04011216776396001,-0.1371473354231975,1.449492191765862,3140200000.0,-43900000.0,11600000.0,62900000.0,52100000.0,-8300000.0,-0.6400000000000001,-0.6400000000000001,4.030710172744722,1.3975903614457832,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2013-12-31,2510000000.0,1540800000.0,1024800000.0,2510000000.0,-700500000.0,210000000.0,,639800000.0,-1482500000.0,114700000.0,156800000.0,-5800000.0,-37300000.0,2.85,96900000.0,1300000.0,-24000000.0,95600000.0,210000000.0,1.5034,0.438,13.954,2.85,90700000.0,-0.2238401142041399,0.06247011952191235,-0.1057672849915683,-0.07736930860033726,0.04569721115537849,-0.23384301732925586,-0.06448566610455311,-0.06118043844856661,-0.29978586723768735,1.5035128805620608,3456500000.0,108500000.0,219500000.0,140200000.0,266200000.0,9900000.0,2.08,2.08,0.7888805409466566,22.171717171717173,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2014-03-31,2399200000.0,1389400000.0,968000000.0,,-701800000.0,210000000.0,,613800000.0,761700000.0,-19900000.0,-50800000.0,2000000.0,16000000.0,-1.0,,15200000.0,12000000.0,,210000000.0,,0.4568,17.7713,-1.0,-7900000.0,0.07238529495582788,-0.021173724574858287,-0.06669292372325063,-0.026125771301037153,-0.008294431477159053,0.04046360309068727,,-0.01037153735066299,-0.2992305500142491,1.4353305785123966,3408300000.0,87600000.0,198000000.0,,244800000.0,9200000.0,1.85,1.85,0.8578431372549019,21.52173913043478,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2014-06-30,2336100000.0,1301700000.0,932000000.0,,-675800000.0,210000000.0,,574200000.0,1568100000.0,-4100000.0,-62900000.0,4300000.0,35900000.0,-1.0,,29000000.0,25000000.0,,210000000.0,,0.3733,24.5629,-1.0,20900000.0,0.09307487422314294,-0.026925217242412567,-0.040112237739940056,-0.002614629169058096,-0.0017550618552288001,0.008802060970373551,,0.013328231617881513,-0.310742823320509,1.3966738197424893,3307900000.0,30100000.0,154300000.0,,202400000.0,8200000.0,0.8500000000000001,0.8500000000000001,1.0375494071146245,18.817073170731707,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2014-09-30,2279400000.0,1256700000.0,912800000.0,,-569900000.0,214100000.0,,476500000.0,2450600000.0,72500000.0,-15100000.0,6600000.0,62300000.0,0.0,,41900000.0,38600000.0,,214100000.0,,0.3391,10.985,0.0,111100000.0,0.026495876469556062,-0.006624550320259717,-0.006161756304578471,0.02958459152860524,0.031806615776081425,-0.20376616076447443,,0.0453358361217661,-0.3756799438497982,1.3767528483786153,3297900000.0,28000000.0,163200000.0,,214800000.0,7100000.0,0.8500000000000001,0.8500000000000001,0.9967411545623837,22.985915492957748,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2014-12-31,2348700000.0,1317300000.0,997700000.0,,-1460000000.0,,,494300000.0,-1424000000.0,106400000.0,175500000.0,-3700000.0,-28000000.0,2.0,,-32800000.0,-23600000.0,,0.0,1.3196,0.4385,31.5173,2.0,82800000.0,-0.1202054794520548,0.07472218674160173,-0.12324438202247191,-0.0747191011235955,0.045301656235364245,-0.07287671232876712,,-0.058146067415730335,-0.0,1.3203367745815375,3356400000.0,46700000.0,154900000.0,,206900000.0,9200000.0,0.0,0.0,0.0,16.83695652173913,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2015-03-31,2131500000.0,1106100000.0,863300000.0,,-1432200000.0,,,402000000.0,721200000.0,-30000000.0,-43200000.0,2600000.0,13300000.0,0.0,,13900000.0,11700000.0,,0.0,,0.3494,21.337,0.0,-18300000.0,0.03016338500209468,-0.020267417311752287,-0.059900166389351084,-0.04159733777038269,-0.014074595355383532,0.02094679514034353,,-0.025374376039933443,-0.0,1.2812463801691185,3315900000.0,54300000.0,144800000.0,,196500000.0,9800000.0,1.0,1.0,0.0,14.775510204081632,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2015-06-30,2163600000.0,1096200000.0,919000000.0,,-1471500000.0,,,364800000.0,1486000000.0,-79500000.0,-101400000.0,5300000.0,18400000.0,-2.0,,24700000.0,22700000.0,,0.0,,0.3049,121.7287,-2.0,-56800000.0,0.0689092762487258,-0.046866333887964504,-0.06823687752355316,-0.05349932705248991,-0.036744315030504716,0.05402650356778797,,-0.03822341857335128,-0.0,1.1928182807399348,3233800000.0,15800000.0,69400000.0,,118800000.0,10800000.0,0.0,0.0,0.0,6.425925925925926,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2015-09-30,2097900000.0,1042400000.0,917700000.0,,-1470200000.0,,,293100000.0,2225200000.0,-70900000.0,-111000000.0,8300000.0,33300000.0,-2.0,,40200000.0,34100000.0,,0.0,,0.1898,,-2.0,-36800000.0,0.07549993198204326,-0.05291005291005291,-0.04988315657019594,-0.03186230451195398,-0.03379570046236713,0.048224731329070875,,-0.016537839295344237,-0.0,1.1358831862264356,3008400000.0,-80100000.0,-74000000.0,,-29100000.0,12500000.0,-2.0,-2.0,-0.0,-5.92,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2015-12-31,2143200000.0,1135700000.0,970500000.0,,-1389700000.0,,,365200000.0,-1417300000.0,125300000.0,145700000.0,-4300000.0,-20600000.0,2.0,,-29200000.0,-11000000.0,,0.0,1.1571,0.183,,2.0,114300000.0,-0.10484277182125638,0.06798245614035088,-0.10280110068439992,-0.08840753545473788,0.058463979096677866,-0.09016334460674966,,-0.08064629930148874,-0.0,1.170221535291087,3015100000.0,-109900000.0,-55100000.0,,2400000.0,11900000.0,-2.0,-2.0,0.0,-4.630252100840337,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2016-03-31,2265100000.0,1207000000.0,945500000.0,,-1366600000.0,,,513800000.0,666800000.0,-27600000.0,-39900000.0,4400000.0,5500000.0,0.0,,6600000.0,9600000.0,,0.0,,0.1302,,0.0,-18000000.0,0.029196546172984048,-0.01761511633040484,-0.0598380323935213,-0.041391721655668866,-0.012184892499227407,0.020196107127176937,,-0.026994601079784044,-0.0,1.2765732416710736,2960700000.0,-106600000.0,-52700000.0,,2700000.0,13700000.0,-2.0,-2.0,0.0,-3.846715328467153,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2016-06-30,2241600000.0,1194200000.0,883900000.0,,-1289000000.0,,,463600000.0,1415700000.0,21900000.0,-18300000.0,12200000.0,24300000.0,0.0,,11000000.0,19300000.0,,0.0,,0.1238,,0.0,41200000.0,0.014197051978277735,-0.008163811563169164,-0.012926467471922018,0.015469379105742743,0.009769807280513918,-0.016989914662529092,,0.029102210920392738,-0.0,1.35105781196968,2890400000.0,-23500000.0,48700000.0,,100700000.0,20600000.0,0.0,0.0,0.0,2.3640776699029127,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2016-09-30,2176100000.0,1133700000.0,1067900000.0,,-1275900000.0,,,442700000.0,2099000000.0,12100000.0,-46500000.0,19900000.0,34200000.0,0.0,,18300000.0,28600000.0,,0.0,,0.1689,,0.0,40700000.0,0.03644486245003527,-0.02136850328569459,-0.022153406383992377,0.00576464983325393,0.005560406231331281,-0.009483501841837135,,0.01939018580276322,-0.0,1.0616162562037643,2764200000.0,41000000.0,131700000.0,,178200000.0,32200000.0,2.0,2.0,0.0,4.090062111801243,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2016-12-31,2021600000.0,1027300000.0,981600000.0,,-1631000000.0,,,370600000.0,-1360800000.0,41200000.0,57000000.0,-9100000.0,-6800000.0,0.0,218200000.0,-3400000.0,-18600000.0,214800000.0,0.0,1.0458,0.2663,,0.0,22600000.0,-0.03494788473329246,0.02819548872180451,-0.04188712522045855,-0.03027630805408583,0.02037989711119905,-0.025260576333537708,-0.15784832451499117,-0.01660787771898883,-0.0,1.046556642216789,2820700000.0,-47700000.0,47600000.0,,86500000.0,27400000.0,0.0,0.0,0.0,1.7372262773722629,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2017-03-31,1962300000.0,958100000.0,938800000.0,,-1613500000.0,,,302000000.0,664500000.0,-2700000.0,-32700000.0,5700000.0,12900000.0,0.0,-41000000.0,8500000.0,10100000.0,-49500000.0,0.0,,0.2495,,0.0,7400000.0,0.020266501394484042,-0.016664118636294144,-0.049209932279909704,-0.004063205417607223,-0.0013759364011619018,0.0016733808490858382,-0.0744920993227991,0.011136192626034613,-0.0,1.0205581593523647,2818400000.0,-40500000.0,72500000.0,,111900000.0,28700000.0,0.0,0.0,0.0,2.5261324041811846,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2017-06-30,2318900000.0,1312500000.0,886000000.0,,-1620600000.0,,,571100000.0,1330700000.0,-27500000.0,-74700000.0,20000000.0,9100000.0,-1.0,-90200000.0,15900000.0,19800000.0,-106100000.0,0.0,,0.2361,,-1.0,-7700000.0,0.046094039244724175,-0.03221354952779335,-0.056135868339971445,-0.020665814984594574,-0.011859071111302773,0.016969023818338886,-0.07973247163147215,-0.005786428195686481,-0.0,1.4813769751693002,2733400000.0,-96900000.0,23100000.0,,63000000.0,36500000.0,-1.0,-1.0,0.0,0.6328767123287671,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2017-09-30,2296900000.0,1262100000.0,921500000.0,,-1628200000.0,,,598700000.0,1997000000.0,-54500000.0,-115800000.0,36400000.0,21600000.0,-2.0,-36300000.0,21800000.0,29600000.0,-58100000.0,0.0,,0.1662,,-2.0,-24900000.0,0.07112148384719322,-0.050415777787452654,-0.05798698047070606,-0.02729093640460691,-0.023727632896512692,0.03347254637022479,-0.029093640460691038,-0.012468703054581873,-0.0,1.3696147585458491,2631400000.0,-166200000.0,-43500000.0,1100000.0,-2600000.0,53000000.0,-3.0,-3.0,-0.0,-0.8207547169811321,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2017-12-31,2542400000.0,1389500000.0,971600000.0,,-1354700000.0,,,733900000.0,-1250400000.0,89300000.0,157900000.0,-9300000.0,-49100000.0,2.0,333900000.0,-20400000.0,-19800000.0,313500000.0,0.0,1.43,0.1537,,2.0,69500000.0,-0.11655717132944564,0.06210667086217747,-0.12627959053103008,-0.0714171465131158,0.03512429200755192,-0.06591865357643759,-0.2507197696737044,-0.055582213691618684,-0.0,1.430115273775216,2741800000.0,-65300000.0,4600000.0,99800000.0,44300000.0,52800000.0,-1.0,-1.0,0.0,0.08712121212121213,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2018-03-31,2513700000.0,1332800000.0,894300000.0,,-1301300000.0,,,656400000.0,708400000.0,101800000.0,40600000.0,16600000.0,20900000.0,0.0,-50200000.0,5100000.0,11200000.0,-55300000.0,0.0,,0.1866,64.9798,0.0,113000000.0,-0.031199569661108123,0.01615148983570036,0.05731225296442688,0.14370412196499152,0.04049807057325854,-0.07822946284484746,-0.07806324110671936,0.15951439864483344,-0.0,1.4903276305490327,2785700000.0,8000000.0,109100000.0,94000000.0,149900000.0,63700000.0,-1.0,-1.0,0.0,1.7127158555729984,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2018-06-30,2370900000.0,1246900000.0,833800000.0,,-1275500000.0,,,584300000.0,1375800000.0,155800000.0,44400000.0,32300000.0,35200000.0,0.0,-61900000.0,9900000.0,21600000.0,-71800000.0,0.0,,0.2389,12.374,0.0,177400000.0,-0.034809878479027834,0.018727065671264077,0.032272132577409504,0.11324320395406309,0.06571344215276899,-0.12214817718541748,-0.05218781799680186,0.12894316034307313,-0.0,1.4954425521707844,2830800000.0,127100000.0,292400000.0,128300000.0,335000000.0,76000000.0,0.0,0.0,0.0,3.8473684210526318,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2018-09-30,2328000000.0,1207200000.0,842200000.0,,-1236000000.0,,,516100000.0,2064100000.0,211600000.0,50500000.0,48200000.0,50400000.0,0.0,-77400000.0,25000000.0,31200000.0,-102400000.0,0.0,,0.3649,10.1493,0.0,242800000.0,-0.04085760517799353,0.021692439862542955,0.0244658689017005,0.10251441306138269,0.090893470790378,-0.17119741100323624,-0.04960999951552735,0.11762995978876993,-0.0,1.4333887437663262,2897900000.0,293400000.0,558500000.0,84000000.0,602700000.0,87800000.0,2.0,2.0,0.0,6.361047835990888,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2018-12-31,2457600000.0,1301400000.0,923300000.0,,-1343500000.0,,,605000000.0,-1323300000.0,-185100000.0,-60000000.0,-33100000.0,-42200000.0,1.0,263400000.0,-4400000.0,-23600000.0,259000000.0,0.0,1.4095,0.2636,7.8598,1.0,-208700000.0,0.0446594715295869,-0.0244140625,0.045341192473362046,0.13987757878032192,-0.0753173828125,0.13777446966877557,-0.19572281417667953,0.15771178115317766,-0.0,1.4095093685692623,2825000000.0,75500000.0,284100000.0,29500000.0,324500000.0,64000000.0,1.0,1.0,0.0,4.4390625,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2019-03-31,2484500000.0,1207300000.0,861900000.0,2484500000.0,-1326900000.0,667100000.0,,504600000.0,695800000.0,42900000.0,-19400000.0,15500000.0,13800000.0,-0.38,-70400000.0,10700000.0,9200000.0,-81100000.0,667100000.0,,0.2893,39.1428,-0.38,52100000.0,0.01462054412540508,-0.0078084121553632525,-0.027881575165277377,0.061655648174762864,0.017267055745622862,-0.06501970294028493,-0.11655648174762863,0.0748778384593274,-0.5027507724772025,1.4007425455389255,2812400000.0,15500000.0,225200000.0,3700000.0,263600000.0,62900000.0,0.62,0.62,2.5307283763277693,3.5802861685214626,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2019-06-30,2507800000.0,1205800000.0,871700000.0,,-1260800000.0,,,507200000.0,1449600000.0,129900000.0,6800000.0,31700000.0,25900000.0,0.0,-19500000.0,20800000.0,17800000.0,-40300000.0,0.0,,0.2556,13.4858,0.0,147700000.0,-0.005393401015228426,0.0027115399952149294,0.004690949227373068,0.08961092715231789,0.05179838902623814,-0.10302982233502538,-0.027800772626931567,0.1018901766004415,-0.0,1.3832740621773545,2886200000.0,-22100000.0,199300000.0,35200000.0,233900000.0,62300000.0,0.62,0.62,0.0,3.1990369181380416,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2019-09-30,2405800000.0,1119000000.0,852900000.0,,-1167100000.0,,,425400000.0,2207200000.0,200800000.0,-6400000.0,46900000.0,41800000.0,-0.12,-1800000.0,29100000.0,26700000.0,-30900000.0,0.0,,0.2488,24.9244,-0.12,227500000.0,0.005483677491217548,-0.0026602377587496883,-0.002899601304820587,0.09097499093874592,0.08346495968077147,-0.17205038128695055,-0.013999637549836897,0.10307176513229431,-0.0,1.3119943721421035,3029300000.0,-79000000.0,188500000.0,106700000.0,218600000.0,61000000.0,0.5,0.5,0.0,3.0901639344262297,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2019-12-31,2504000000.0,1221300000.0,927300000.0,,-1265400000.0,,,538800000.0,-1403900000.0,-135400000.0,1800000.0,-32000000.0,-28500000.0,0.19,215600000.0,-22600000.0,-18400000.0,193000000.0,0.0,1.3172,0.3329,,0.19,-153800000.0,-0.001422475106685633,0.000718849840255591,-0.0012821426027494836,0.09644561578460004,-0.054073482428115015,0.10700173858068594,-0.13747417907258352,0.10955196239048365,-0.0,1.3170494985441605,2948700000.0,-17200000.0,238200000.0,40700000.0,273500000.0,62100000.0,-0.31,-0.31,0.0,3.8357487922705316,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2020-03-31,2971600000.0,1883300000.0,1310900000.0,,-244700000.0,,59500000.0,789600000.0,515400000.0,20100000.0,1015300000.0,13900000.0,10800000.0,16.21,-377900000.0,5600000.0,8200000.0,-383500000.0,59500000.0,,0.3561,0.7643,16.21,28300000.0,-4.149162239476911,0.34166778839682327,1.9699262708575864,0.0389988358556461,0.006764032844258985,-0.10853131749460043,-0.7440822662010089,0.05490880869227784,-0.2431548835308541,1.4366465786863987,2768300000.0,1017500000.0,215400000.0,-261700000.0,249700000.0,60500000.0,16.28,16.28,0.2382859431317581,3.5603305785123966,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2020-06-30,2399300000.0,1320100000.0,792800000.0,,-274300000.0,,60300000.0,782200000.0,954200000.0,11600000.0,936700000.0,18500000.0,20500000.0,14.91,-392100000.0,10600000.0,15600000.0,-402700000.0,60300000.0,,0.3349,0.7533,14.91,27200000.0,-3.414874225300766,0.3904055349476931,0.981660029343953,0.012156780549151121,0.004834743466844496,-0.05420560747663551,-0.4220289247537204,0.028505554391112974,-0.21983230040102078,1.6651109989909183,2272900000.0,1947400000.0,97100000.0,-624100000.0,129200000.0,47300000.0,31.19,31.19,0.46671826625387,2.0528541226215644,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2020-09-30,2407400000.0,1302600000.0,753200000.0,,-237900000.0,,,774000000.0,1449400000.0,39300000.0,923800000.0,20900000.0,26600000.0,14.69,-325800000.0,16700000.0,22000000.0,-342500000.0,0.0,,0.3369,0.7367,14.69,61300000.0,-3.8831441782261455,0.38373348841073357,0.6373671864219677,0.027114668138540087,0.016324665614355735,-0.16519546027742749,-0.2363046777977094,0.04229336277080171,-0.0,1.7294211364843335,1515100000.0,2877600000.0,-64400000.0,-935700000.0,-37000000.0,21300000.0,46.0,46.0,-0.0,-3.023474178403756,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
