report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,12370000000.0,6323000000.0,1719000000.0,2565000000.0,9805000000.0,,,1217000000.0,3205000000.0,1689000000.0,950000000.0,658000000.0,,299000000.0,0.52,1246000000.0,,219000000.0,,0.0,,14.1676,2.5901,0.52,950000000.0,0.06710861805201428,0.05319320937752627,0.20530421216848674,0.5269890795631825,0.296411856474259,0.07679870654810024,0.09688934217236105,,0.296411856474259,0.0,3.678301337987202,,,,,,,,,,,,1.0514915,231.32,139.95,5.88528,173698.3,34.7327,9.687,9.8235
2010-09-30,12649000000.0,6468000000.0,1838000000.0,2687000000.0,9962000000.0,,,1093000000.0,10441000000.0,5622000000.0,3284000000.0,2286000000.0,,1017000000.0,1.85,1221.0,2590000000.0,898000000.0,1692000000.0,0.0,,10.8353,2.37,1.85,3284000000.0,0.22947199357558723,0.1807257490710728,0.2189445455416148,0.5384541710564122,0.3145292596494589,0.2596252668195114,0.32965268018470184,0.16205344315678574,0.3145292596494589,0.0,3.5190424374319913,,,,,,,,,,,,1.0514915,231.32,139.95,5.88528,173698.3,34.7327,9.687,9.8235
2010-12-31,13401000000.0,7060000000.0,1981000000.0,2964000000.0,10437000000.0,,,1319000000.0,13966000000.0,7492000000.0,4514000000.0,3228000000.0,,1323000000.0,2.62,1213000000.0,,1199000000.0,,0.0,3.5639,11.8216,2.7324,2.62,4514000000.0,0.30928427709111816,0.24087754645175732,0.23113275096663324,0.5364456537304884,0.32321351854503794,0.3368405342884859,0.43249976046756733,,0.32321351854503794,0.0,3.5638566380615853,,,,,,,,,,,,1.0514915,231.32,139.95,5.88528,173698.3,34.7327,9.687,9.8235
2011-03-31,13310000000.0,7044000000.0,1793000000.0,2736000000.0,10574000000.0,,,1343000000.0,3392000000.0,1728000000.0,908000000.0,666000000.0,,252000000.0,0.55,1194.0,,194000000.0,,0.0,,12.4011,2.8354,0.55,908000000.0,0.06298467940230755,0.05003756574004508,0.1963443396226415,0.5094339622641509,0.267688679245283,0.06821938392186326,0.08587100435029317,,0.267688679245283,0.0,3.928611266034579,31004000000.0,6838000000.0,9656000000.0,16531000000.0,,9656000000.0,,5.54,5.54,0.0,,1.0514915,231.32,139.95,5.88528,173698.3,34.7327,9.687,9.8235
2011-06-30,17098000000.0,10860000000.0,1753000000.0,6195000000.0,10903000000.0,3498000000.0,,4501000000.0,6849000000.0,3480000000.0,1813000000.0,1338000000.0,6000000.0,488000000.0,1.11,1187000000.0,,470000000.0,,3498000000.0,,12.0832,2.6872,1.11,1813000000.0,0.12271851783912685,0.07825476663937303,0.1953569864213754,0.5081033727551467,0.26471017666812674,0.1060357936600772,0.12589403513644887,,0.26471017666812674,0.32082912959735854,6.195094124358243,34648000000.0,7518000000.0,10519000000.0,18322000000.0,,10519000000.0,,6.13,6.13,0.3325411160756726,,1.0514915,231.32,139.95,5.88528,173698.3,34.7327,9.687,9.8235
2011-09-30,20907000000.0,7716000000.0,3668000000.0,9881000000.0,11026000000.0,4215000000.0,1586000000.0,1581000000.0,10315000000.0,5224000000.0,2627000000.0,1938000000.0,21000000.0,669000000.0,1.62,1177000000.0,2285000000.0,663000000.0,1622000000.0,5801000000.0,,10.5698,2.2001,1.62,2627000000.0,0.17576637039724288,0.09269622614435356,0.18788172564226854,0.5064469219583131,0.25467765390208436,0.12565169560434306,0.15611814345991562,0.1572467280659234,0.25467765390208436,0.526120079811355,2.103598691384951,34522000000.0,7170000000.0,9862000000.0,17924000000.0,,9862000000.0,,5.9,5.9,0.5882174001216792,,1.0514915,231.32,139.95,5.88528,173698.3,34.7327,9.687,9.8235
2011-12-31,20497000000.0,7828000000.0,3499000000.0,9545000000.0,10952000000.0,4211000000.0,,992000000.0,-6821000000.0,-3660000000.0,-2356000000.0,-1706000000.0,15000000.0,-690000000.0,-1.4000000000000004,-1193001194.0,971000000.0,-511000000.0,460000000.0,4211000000.0,2.2372,15.1987,2.4752,-1.4000000000000004,-2356000000.0,-0.15577063550036524,-0.0832316924427965,0.2501099545521185,0.5365782143380736,0.34540389972144847,-0.11494365029028639,-0.1553782233067335,-0.06743879196598739,0.34540389972144847,0.38449598246895544,2.237210631609031,13735000000.0,2236000000.0,2992000000.0,6772000000.0,,2992000000.0,,1.88,1.88,1.4074197860962567,,1.0514915,231.32,139.95,5.88528,173698.3,34.7327,9.687,9.8235
2012-03-31,20009000000.0,7591000000.0,2909000000.0,8938000000.0,11071000000.0,4207000000.0,,1193000000.0,3121000000.0,1531000000.0,397000000.0,265000000.0,21000000.0,97000000.0,0.22,1165000000.0,449000000.0,103000000.0,346000000.0,4207000000.0,,20.7274,2.8263,0.22,397000000.0,0.023936410441694516,0.013244040181918137,0.08490868311438642,0.49054790131368153,0.12720281960909965,0.019841071517816982,0.02598507658070428,0.11086190323614226,0.12720281960909965,0.38000180652154275,2.6094877964936405,13464000000.0,1835000000.0,2481000000.0,6575000000.0,,2481000000.0,63000000.0,1.5499999999999998,1.5499999999999998,1.6956872228939943,39.38095238095238,1.0514915,231.32,139.95,5.88528,173698.3,34.7327,9.687,9.8235
2012-06-30,19521000000.0,7353000000.0,3821000000.0,8363000000.0,11158000000.0,2703000000.0,,1192000000.0,6456000000.0,3182000000.0,995000000.0,711000000.0,41000000.0,226000000.0,0.6,1159000000.0,1124000000.0,249000000.0,875000000.0,2703000000.0,,19.985,2.4116,0.6,995000000.0,0.06372109697078329,0.03642231443061319,0.11013011152416356,0.49287484510532836,0.15412019826517967,0.050970749449311,0.07178414255825698,0.13553283767038413,0.15412019826517967,0.24224771464420147,1.9243653493849777,13071000000.0,1208000000.0,1663000000.0,6277000000.0,3303000000.0,1663000000.0,98000000.0,1.0399999999999996,1.0399999999999996,1.6253758268190017,16.96938775510204,1.0514915,231.32,139.95,5.88528,173698.3,34.7327,9.687,9.8235
2012-09-30,20514000000.0,8584000000.0,3425000000.0,9111000000.0,11403000000.0,4190000000.0,,1210000000.0,9846000000.0,4922000000.0,1834000000.0,1495000000.0,62000000.0,285000000.0,1.27,1153000000.0,2326000000.0,399000000.0,1927000000.0,4190000000.0,,17.259,2.3327,1.27,1834000000.0,0.13110584933789354,0.07287705956907478,0.15183830997359335,0.49989843591306116,0.18626853544586633,0.08940235936433655,0.1176168793689476,0.19571399553118018,0.18626853544586633,0.36744716302727354,2.506277372262774,12602000000.0,765000000.0,870000000.0,5975000000.0,3608000000.0,870000000.0,139000000.0,0.6899999999999995,0.6899999999999995,4.816091954022989,6.258992805755396,1.0514915,231.32,139.95,5.88528,173698.3,34.7327,9.687,9.8235
