report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2014-09-28,10025506000.0,4202478000.0,2707044000.0,,3284363000.0,3573118000.0,352430000.0,979866000.0,5028351000.0,1182650000.0,770136000.0,4147000.0,413307000.0,3.0,,120316000.0,,3925548000.0,,15.2605,2.075,3.0,1182650000.0,0.23448565216451409,0.07681766885382145,0.15315875920356395,0.23519638943263904,0.11796412071370761,0.16403115100866017,,0.23519638943263904,1.1952235486759533,1.5524232336083197,6735047000.0,1011535000.0,1545712000.0,,1545712000.0,-10868000.0,4.29,4.29,2.5396373968760027,142.225984541774,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2014-12-31,9528097000.0,3948095000.0,2389286000.0,,2909286000.0,3761528000.0,731786000.0,906680000.0,-4252638000.0,-1271126000.0,-811512000.0,-7732000.0,-455413000.0,-3.0,,,,4493314000.0,1.6526,16.7188,2.2674,-3.0,-1271126000.0,-0.2789385436839142,-0.08517041755557274,0.19082555345646632,0.2989029397752642,-0.13340817164224925,-0.1717134520303677,,0.2989029397752642,1.5444731112719754,1.6524162448530648,6228508000.0,844611000.0,1280983000.0,,1280983000.0,4162000.0,3.0,3.0,3.5077077525619,307.7806343104277,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2015-03-29,10263824000.0,4713805000.0,2508887000.0,,2935840000.0,4357538000.0,70329000.0,1168724000.0,1672945000.0,410118000.0,269854000.0,9000.0,141577000.0,1.0,,38069000.0,,4427867000.0,,15.1032,2.0757,1.0,410118000.0,0.0919171344487438,0.026291760264010762,0.16130476495043172,0.2451473300078604,0.03995762203249004,0.055694502782362196,,0.2451473300078604,1.5082112785437898,1.8788430885886849,6175405000.0,848548000.0,1280219000.0,,1280219000.0,494000.0,3.0000000000000004,3.0000000000000004,3.4586793353324703,2591.5364372469635,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2015-06-28,10564872000.0,4696390000.0,2522724000.0,,3023627000.0,4560349000.0,114983000.0,1247579000.0,3497337000.0,872634000.0,569664000.0,18000.0,305724000.0,2.0,,85180000.0,,4675332000.0,,14.6557,1.9405,2.0,872634000.0,0.1884041913900094,0.05392057755172046,0.16288507513002035,0.24951384439074645,0.08259768788490765,0.11334441448512715,,0.24951384439074645,1.546266123433876,1.8616344871654609,5945995000.0,798142000.0,1194276000.0,,1194276000.0,-3558000.0,3.0000000000000004,3.0000000000000004,3.9147835173778924,335.6593591905565,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2015-09-27,10731558000.0,4616041000.0,2663005000.0,,2559673000.0,5054347000.0,990049000.0,1368554000.0,4814767000.0,1088470000.0,710011000.0,4897000.0,379545000.0,3.0,,139054000.0,,6044396000.0,,13.8492,1.8063,3.0,1088470000.0,0.27738347828023346,0.06616103644969351,0.14746528752066299,0.22606909119382101,0.10142702485510492,0.12650642387921343,,0.22606909119382101,2.3613938186635557,1.73339554375602,5732411000.0,738017000.0,1100096000.0,,1100096000.0,-2808000.0,3.0000000000000004,3.0000000000000004,5.494425941008784,391.7720797720798,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2015-12-31,9991167000.0,3983154000.0,2752578000.0,,1839654000.0,4845388000.0,1201380000.0,722209000.0,-3989647000.0,-1215527000.0,-797322000.0,7193000.0,-428890000.0,-3.0,,,,6046768000.0,1.4481,11.5774,1.4526,-3.0,-1215527000.0,-0.4334086735875333,-0.07980268971582599,0.19984775595434884,0.3046703129374604,-0.12166016242146688,-0.15412908413980383,,0.3046703129374604,3.2869050375777182,1.447063080501261,5995402000.0,752207000.0,1155695000.0,,1155695000.0,12117000.0,3.0,3.0,5.232148620527042,95.37798134851862,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2016-03-27,10467671000.0,4491750000.0,2588006000.0,,1892820000.0,5460553000.0,870073000.0,694013000.0,1749968000.0,388828000.0,250489000.0,7168000.0,131937000.0,1.0,,39011000.0,,6330626000.0,,12.0941,1.4595,1.0,388828000.0,0.13233640811064973,0.023929773872335115,0.14313918883088148,0.2221914915015589,0.03714560765236125,0.0472828544140741,,0.2221914915015589,3.3445472892298262,1.7356026222504894,6072425000.0,732842000.0,1134405000.0,,1134405000.0,19276000.0,3.0000000000000004,3.0000000000000004,5.580569549675821,58.850643286989005,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2016-06-26,10348440000.0,4359024000.0,2512767000.0,,2021007000.0,5308063000.0,1020487000.0,864670000.0,3611045000.0,801150000.0,530920000.0,14262000.0,257422000.0,2.0,456290000.0,107531000.0,348759000.0,6328550000.0,,10.7603,1.2566,2.0,801150000.0,0.26270072295642716,0.05130435118723208,0.14702669171943303,0.2218609848395686,0.07741746582093532,0.09595119836896736,0.09658118356320677,0.2218609848395686,3.131384502874062,1.7347505757597104,6186133000.0,694098000.0,1062921000.0,,1062921000.0,33520000.0,3.0000000000000004,3.0000000000000004,5.953923198431492,31.71005369928401,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2016-09-25,10212226000.0,4102344000.0,2553707000.0,,1992368000.0,5170609000.0,1055428000.0,790284000.0,4885858000.0,979526000.0,644985000.0,21968000.0,316327000.0,3.0,927809000.0,162726000.0,765083000.0,6226037000.0,,13.4488,1.5235,3.0,979526000.0,0.32372784545826877,0.06315812047246115,0.13201059056566933,0.20048188056222674,0.09591699204463355,0.11918687385204306,0.15659132950650634,0.20048188056222674,3.1249432835701034,1.6064270489919164,6257224000.0,629072000.0,953977000.0,,953977000.0,50591000.0,3.0000000000000004,3.0000000000000004,6.526401579912304,18.8566543456346,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2016-12-31,9890240000.0,3853852000.0,2862562000.0,,1920158000.0,4666975000.0,1055708000.0,759984000.0,-4250413000.0,-1120568000.0,-734230000.0,-13728000.0,-373939000.0,-3.0,-209760000.0,-53005000.0,-262765000.0,5722683000.0,1.3461,15.052,1.7375,-3.0,-1120568000.0,-0.38237999164652076,-0.0742378344711554,0.17274321342420138,0.263637439467647,-0.11330038502604588,-0.14661668350813525,0.06182105127195875,0.263637439467647,2.980318807098166,1.346294682874991,5996458000.0,692164000.0,1048936000.0,,1048936000.0,29670000.0,3.0,3.0,5.4557027311485164,35.353420963936635,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2017-03-26,10281855000.0,4237920000.0,2556739000.0,,1993409000.0,5320797000.0,953357000.0,839700000.0,1501932000.0,291478000.0,186369000.0,7673000.0,98315000.0,1.0,159939000.0,23967000.0,135972000.0,6274154000.0,,16.8274,1.8387,1.0,291478000.0,0.09349260487937999,0.018126009363096444,0.12408617700401882,0.1940687061731157,0.02834877558572845,0.03525561280875634,0.09053139556251548,0.1940687061731157,3.147449419562167,1.657548932448717,5748422000.0,628044000.0,951586000.0,987049000.0,951586000.0,30175000.0,3.0000000000000004,3.0000000000000004,6.593365181917346,31.535575807787904,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2017-06-25,10487771000.0,4244602000.0,3354761000.0,,2046167000.0,4678350000.0,928445000.0,988476000.0,3267101000.0,693060000.0,445236000.0,15399000.0,233881000.0,2.0,627068000.0,69816000.0,557252000.0,5606795000.0,,15.8995,1.7063,2.0,693060000.0,0.2175951425274672,0.042452872016370304,0.13627861520044834,0.21213301945669877,0.06608267857869894,0.0905610141537355,0.17056466879964838,0.21213301945669877,2.7401453547046746,1.2652472113512707,5404478000.0,542360000.0,843496000.0,1195542000.0,843496000.0,31312000.0,3.0000000000000004,3.0000000000000004,6.647091391067652,26.938426162493613,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2017-09-24,10088359000.0,3788142000.0,3216351000.0,,1856820000.0,4607791000.0,834875000.0,683134000.0,4418296000.0,789768000.0,513445000.0,23295000.0,255567000.0,2.0,949075000.0,114022000.0,835053000.0,5442666000.0,,14.8932,1.5104,2.0,789768000.0,0.27651845628547733,0.050894798648620655,0.1162088280187656,0.17874945454084562,0.07828508085408142,0.10819501537505517,0.18899888101657292,0.17874945454084562,2.9311758813455264,1.1777763061307673,4936916000.0,410820000.0,653738000.0,1265512000.0,653738000.0,32639000.0,2.0000000000000004,2.0000000000000004,8.325454539892128,20.029351389442077,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2017-12-31,9972672000.0,3884742000.0,3158170000.0,,1844277000.0,4587258000.0,1273482000.0,687521000.0,-3540105000.0,-883043000.0,-623291000.0,-15363000.0,-245683000.0,-2.0,-731021000.0,-1511000.0,-732532000.0,5860740000.0,1.2302,16.7908,1.5515,-2.0,-883043000.0,-0.3379595364470738,-0.062499899725971135,0.17606568166763414,0.24943977650380428,-0.0885462792719945,-0.11460623643010781,0.2069238059323099,0.24943977650380428,3.177798129022918,1.2300610796758882,5647224000.0,521759000.0,891263000.0,795745000.0,891263000.0,31004000.0,3.0,3.0,6.575769441792153,28.746710101922332,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2018-04-01,10277621000.0,4220154000.0,3795103000.0,,1995949000.0,4108511000.0,1036976000.0,753517000.0,1542121000.0,236417000.0,174763000.0,7690000.0,55387000.0,1.0,191594000.0,28436000.0,163158000.0,5145487000.0,,13.8351,1.2411,1.0,236417000.0,0.08755885045158969,0.017004226950964624,0.11332638619148562,0.1533063877607529,0.023003086025452778,0.0331049665641476,0.10580103636485075,0.1533063877607529,2.5779651684486926,1.1119998587653617,5687413000.0,510153000.0,836202000.0,822931000.0,836202000.0,31021000.0,3.0000000000000004,3.0000000000000004,6.1534019291989255,26.955997550046742,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2018-07-01,10546022000.0,4243420000.0,3132424000.0,,2161526000.0,4868346000.0,1327307000.0,978749000.0,3255344000.0,560364000.0,417101000.0,15418000.0,132446000.0,2.0,735859000.0,69293000.0,666566000.0,6195653000.0,,14.1417,1.2387,2.0,560364000.0,0.19296598791779512,0.03955055280559817,0.12812808723133406,0.17213664669540302,0.05313510629884899,0.06705181257934047,0.2047605414358667,0.17213664669540302,2.8663328592855235,1.3546761230280446,5675656000.0,482018000.0,703506000.0,932245000.0,703506000.0,31040000.0,3.0000000000000004,3.0000000000000004,8.80682325381731,22.664497422680412,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2018-09-30,10503800000.0,4089458000.0,3775814000.0,,2152972000.0,4196517000.0,1373859000.0,926992000.0,4571013000.0,709780000.0,530956000.0,23180000.0,159783000.0,3.0,1122555000.0,119845000.0,1002710000.0,5570376000.0,,14.0983,1.3109,3.0,709780000.0,0.24661537632630615,0.05054894419162589,0.11615718441404564,0.15527849078530295,0.06757364001599421,0.09190055918754406,0.21936275394535085,0.15527849078530295,2.5872960725917475,1.083066591733597,5828373000.0,499529000.0,623518000.0,1099902000.0,623518000.0,30925000.0,4.0,4.0,8.933785391921324,20.162263540824576,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2018-12-31,10665664000.0,4484442000.0,3597600000.0,,1773949000.0,4887667000.0,1135810000.0,1203766000.0,-3651603000.0,-793038000.0,-591369000.0,-15404000.0,-192438000.0,-3.0,-844087000.0,-4058000.0,-848145000.0,6023477000.0,1.2462,10.4532,0.9718,-3.0,-793038000.0,-0.3333630222740338,-0.05544605567923385,0.1619477801940682,0.21717530629698792,-0.07435430180436961,-0.10170510114491628,0.23226648680045447,0.21717530629698792,3.395518698677358,1.2465093395597064,5716875000.0,531451000.0,713523000.0,984289000.0,713523000.0,30884000.0,3.0000000000000004,3.0000000000000004,8.441882041644067,23.103322108535163,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2019-03-31,10580613000.0,4374081000.0,3590064000.0,10580613000.0,1797611000.0,4744694000.0,1192925000.0,749600000.0,1384380000.0,167112000.0,127945000.0,7731000.0,42454000.0,0.8,32671000.0,35255000.0,-2584000.0,5937619000.0,,12.1285,1.0572,0.8,167112000.0,0.07117502062459564,0.012092399561348667,0.09242043369595053,0.12071252112859186,0.015794169959717833,0.02160401177469836,-0.0018665395339429924,0.12071252112859186,3.303061118339841,1.218385243271429,5559134000.0,484633000.0,644218000.0,818547000.0,644218000.0,30925000.0,2.8000000000000007,2.8000000000000007,9.216785311804388,20.83162489894907,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2019-06-30,10740316000.0,4312161000.0,3742252000.0,,1910641000.0,4650176000.0,405695000.0,924638000.0,3016999000.0,423369000.0,323576000.0,15515000.0,102904000.0,2.03,496232000.0,83229000.0,413003000.0,5055871000.0,,12.9612,1.036,2.03,423369000.0,0.16935468253847794,0.03012723275553531,0.10725094705036363,0.14032785559425112,0.039418672597715004,0.060772019053437355,0.1368919910149125,0.14032785559425112,2.646164821125476,1.1522903855753166,5320789000.0,391108000.0,507223000.0,564984000.0,507223000.0,31022000.0,2.83,2.83,9.967747913639563,16.350428727999486,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2019-09-29,10576230000.0,4088997000.0,3698751000.0,,1836219000.0,4607041000.0,1013137000.0,862381000.0,4289518000.0,543213000.0,410139000.0,23304000.0,133597000.0,2.58,848649000.0,121161000.0,727488000.0,5620178000.0,,13.7302,1.0372,2.58,543213000.0,0.2233606122145561,0.03877931928484914,0.09561423917559035,0.12663730517041774,0.051361685591179464,0.07285194176222108,0.1695966772956775,0.12663730517041774,3.060734040983129,1.1055075078046617,5039294000.0,270291000.0,340656000.0,289762000.0,340656000.0,31146000.0,2.41,2.41,16.498103658822977,10.937391639375843,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2019-12-31,10528159000.0,4202823000.0,3196772000.0,,1803999000.0,5124826000.0,571995000.0,833868000.0,-3329108000.0,-578086000.0,-438025000.0,-15472000.0,-145175000.0,-2.73,-509280000.0,-58205000.0,-567485000.0,5696821000.0,1.3147,13.5461,1.0702,-2.73,-578086000.0,-0.24280778426152122,-0.041605089740760944,0.131574283561843,0.1736459135600287,-0.054908555237435146,-0.07706970704536303,0.17046157709512577,0.1736459135600287,3.1578847881844725,1.3147083995980946,5361789000.0,423635000.0,555608000.0,570422000.0,555608000.0,31078000.0,2.68,2.68,10.253309887546616,17.877855717871164,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2020-03-29,11139947000.0,4976382000.0,4580070000.0,11139947000.0,1691983000.0,4478078000.0,1335664000.0,1465061000.0,1298244000.0,107513000.0,69695000.0,7755000.0,24871000.0,0.45,-8582000.0,32928000.0,-41510000.0,5813742000.0,,7.5101,0.5202,0.45,107513000.0,0.04119131220585549,0.006256313427703023,0.053684053228822935,0.08281417052572553,0.009651123115756296,0.014324132578798185,-0.031973958670327,0.08281417052572553,3.436052253480088,1.0865296818607575,5275653000.0,365385000.0,496009000.0,531496000.0,496009000.0,31102000.0,2.33,2.33,11.721041352072241,15.947816860652049,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
