report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-04-30,2488097000.0,1263752000.0,838100000.0,1339730000.0,1134510000.0,,690794000.0,376813000.0,305232000.0,33050000.0,17745000.0,7060000.0,12016000.0,0.13,132251000.0,143183000.0,12190000.0,14505000.0,130993000.0,0.0,,141.652,8.1494,0.13,47555000.0,0.015641113784805774,0.007131956672107237,0.047092324309405464,0.8100357471743278,0.08770928816150186,0.013283244182200293,0.029131519334338173,0.34763397228864185,0.12620318301120184,0.0,1.5078773416060136,,,,,,,,,,,,1.275395,296.05,174.57,13.6969,179846.55,24.1178,3.3399,4.331
2010-07-31,2698476000.0,1112136000.0,928566000.0,1442921000.0,1240626000.0,,409925000.0,771185000.0,621814000.0,62732000.0,32489000.0,14245000.0,24900000.0,0.24,133437000.0,219279000.0,39521000.0,32298000.0,179758000.0,0.0,,185.6181,9.2564,0.24,95030000.0,0.026187585944515108,0.012039758737895019,0.04212867210850833,0.8063097700292408,0.08134494317187185,0.023247195824606184,0.05056479551452251,0.23309322665767618,0.12322594448802816,0.0,1.1976919249681768,,,,,,,,,,,,1.275395,296.05,174.57,13.6969,179846.55,24.1178,3.3399,4.331
2010-10-31,2740694000.0,1192936000.0,993045000.0,1528228000.0,1210288000.0,,630303000.0,1200272000.0,968770000.0,97888000.0,53561000.0,21619000.0,41092000.0,0.4,135007000.0,293319000.0,60311000.0,52008000.0,233008000.0,0.0,,208.463,9.7775,0.4,149896000.0,0.04425475589281229,0.01954286031202316,0.04462405188157351,0.8071253849127531,0.08155484756788461,0.03571650100303062,0.08087992279523551,0.19412933068504473,0.12488502606075956,0.0,1.2012909787572568,,,,,,,,,,,,1.275395,296.05,174.57,13.6969,179846.55,24.1178,3.3399,4.331
2011-01-31,3091165000.0,1074924000.0,1276466000.0,1814674000.0,1276491000.0,,424292000.0,-691131000.0,-562490000.0,-96173000.0,-39321000.0,-18015000.0,-43407000.0,-0.30000000000000004,-264097000.0,-196700000.0,-21135000.0,-23065000.0,-217835000.0,0.0,0.8421,266.1957,10.3568,-0.30000000000000004,-119238000.0,-0.030803977466351114,-0.012720446821829311,0.0568937003259874,0.8138688613301964,0.13915306938916067,-0.031112218208992404,-0.07534169845302474,0.31518626714761744,0.17252590319346114,0.0,0.8421093863839695,1657139000.0,64474000.0,97497000.0,1333326000.0,325924000.0,173243000.0,24909000.0,0.47,0.47,0.0,3.914127423822715,1.275395,296.05,174.57,13.6969,179846.55,24.1178,3.3399,4.331
2011-04-30,3128068000.0,1188129000.0,1685212000.0,1775795000.0,1255642000.0,,664612000.0,504364000.0,401298000.0,-2803000.0,530000.0,3671000.0,251000.0,0.0,141062000.0,139518000.0,27314000.0,29593000.0,112204000.0,0.0,,385.8694,10.2179,0.0,26790000.0,0.0004220948327628416,0.00016943365681308718,0.0010508283699867556,0.7956515532432925,-0.005557494190703539,-0.00089608026423978,-0.0022323241815740474,0.22246631401130929,0.053116400060273926,0.0,0.7050323638806275,1784690000.0,47259000.0,61644000.0,1429392000.0,307135000.0,152478000.0,21520000.0,0.33999999999999997,0.33999999999999997,0.0,2.8644981412639403,1.275395,296.05,174.57,13.6969,179846.55,24.1178,3.3399,4.331
2011-07-31,3421328000.0,1114822000.0,1814057000.0,1912433000.0,1418123000.0,,449794000.0,1050366000.0,826390000.0,-18551000.0,-3738000.0,7517000.0,-13194000.0,-0.03,134273000.0,222451000.0,72365000.0,69832000.0,150086000.0,0.0,,697.6953,10.178,-0.03,51281000.0,-0.0026358785521425152,-0.001092558211314437,-0.0035587595181108297,0.7867638518383115,-0.017661462766311933,-0.005422163557542568,-0.013081375875012253,0.14288924051235474,0.04882202965442522,0.0,0.6145462904418109,2063871000.0,11032000.0,-19639000.0,1633968000.0,277463000.0,108729000.0,14792000.0,0.06999999999999998,0.06999999999999998,0.0,-1.3276771227690645,1.275395,296.05,174.57,13.6969,179846.55,24.1178,3.3399,4.331
2011-10-31,3511278000.0,1148240000.0,1832589000.0,1928118000.0,1498389000.0,,502987000.0,584260000.0,455695000.0,-10157000.0,-3756000.0,3859000.0,-5094000.0,-0.03,135847000.0,128709000.0,34678000.0,41553000.0,94031000.0,0.0,,5297.1922,8.6594,-0.03,31396000.0,-0.0025066921874092774,-0.001069695991032325,-0.006428644781432923,0.7799524184438434,-0.017384383664806765,-0.0028926789619050383,-0.006778613564301393,0.16094033478245987,0.05373635025502345,0.0,0.6265671135208167,1447859000.0,-46285000.0,-127684000.0,1120893000.0,138486000.0,-9771000.0,-2968000.0,-0.3600000000000001,-0.3600000000000001,-0.0,-43.02021563342318,1.275395,296.05,174.57,13.6969,179846.55,24.1178,3.3399,4.331
2012-01-31,4164154000.0,1672222000.0,2323471000.0,2498053000.0,1587360000.0,,607284000.0,127549000.0,94270000.0,-3574000.0,-4608000.0,1998000.0,-3708000.0,-0.03,-275880000.0,100829000.0,17288000.0,16308000.0,83541000.0,0.0,0.7197,,7.0599,-0.03,12734000.0,-0.002902933172059268,-0.0011065873164152911,-0.03612729225630934,0.7390885071619534,-0.028020603846364928,-0.0008582775757092557,-0.002251537143433122,0.6549718147535457,0.09983614140447984,0.0,0.719708573939593,2266539000.0,-11572000.0,-35085000.0,1777653000.0,439862000.0,122201000.0,17045000.0,-0.09000000000000002,-0.09000000000000002,0.0,-2.0583748899970664,1.275395,296.05,174.57,13.6969,179846.55,24.1178,3.3399,4.331
2012-04-30,4156092000.0,1323033000.0,1676852000.0,2346323000.0,1809769000.0,,440785000.0,695467000.0,543916000.0,-22249000.0,,6370000.0,-5393000.0,-0.14,138150000.0,213212000.0,44721000.0,49441000.0,168491000.0,0.0,,,8.7444,-0.14,27192000.0,,,,0.7820874318982785,-0.031991453224955314,-0.005353346364806169,-0.012293834185467869,0.2422703018259673,0.03909890764047755,0.0,0.7889980749642783,2457642000.0,,-54531000.0,1920271000.0,496149000.0,122603000.0,19744000.0,-0.23000000000000004,-0.23000000000000004,0.0,-2.761902350081037,1.275395,296.05,174.57,13.6969,179846.55,24.1178,3.3399,4.331
2012-07-31,4453570000.0,1853125000.0,2329167000.0,2494899000.0,1892314000.0,,1000730000.0,731649000.0,569231000.0,-13466000.0,,8033000.0,-4203000.0,-0.07,139425000.0,136197000.0,29304000.0,49999000.0,106893000.0,0.0,,,6.5396,-0.07,36533000.0,,,,0.7780110408132862,-0.01840500021185022,-0.0030236417076637393,-0.0071161551412714805,0.14609874406990236,0.04993241294664518,0.0,0.7956170596612437,2138925000.0,,-49446000.0,1663112000.0,452956000.0,107855000.0,20260000.0,-0.27,-0.27,0.0,-2.440572556762093,1.275395,296.05,174.57,13.6969,179846.55,24.1178,3.3399,4.331
