report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-30,4743748000.0,2721070000.0,1410439000.0,4743748000.0,2016808000.0,879135000.0,48861000.0,217420000.0,3423128000.0,1133389000.0,473025000.0,306737000.0,29876000.0,112864000.0,5.73,,122564000.0,927996000.0,,15.1376,1.3941,5.73,473025000.0,0.1520903328427892,0.06466131843428445,0.089607224737141,0.3310974640737945,0.13818501674491868,0.09971545706053525,0.1606303849084693,0.13818501674491868,0.4601310585836629,1.929236216525493,4900576000.0,432704000.0,715617000.0,1591656000.0,715617000.0,39169000.0,8.129999999999999,8.129999999999999,1.2967774661585736,18.26998391585182,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2012-12-31,4810958000.0,2740216000.0,1590625000.0,4810958000.0,1890219000.0,869116000.0,59478000.0,304252000.0,-2003974000.0,-655406000.0,-247089000.0,-151964000.0,-12896000.0,-62708000.0,-2.58,,442082000.0,928594000.0,1.7227,16.3678,1.5444,-2.58,-247089000.0,-0.08039491720271566,-0.03158705604995928,0.07583132316087933,0.32705314540009,0.12329950388577895,-0.05135962525551044,-0.08765710957058875,0.12329950388577895,0.4912626526344302,1.722729115913556,4751339000.0,448339000.0,675778000.0,1580951000.0,675778000.0,43520000.0,8.51,8.51,1.3741110246264305,15.52798713235294,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2013-03-31,4668294000.0,2633838000.0,1563126000.0,,1782327000.0,859289000.0,210365000.0,169437000.0,1096596000.0,373308000.0,170479000.0,97789000.0,12092000.0,48733000.0,2.0,,-108070000.0,1069654000.0,,17.4088,1.6523,2.0,170479000.0,0.05486591405505275,0.020947481028401382,0.08917504714589511,0.34042436777081075,0.1554619932956166,0.03651847977012587,0.05977564366663032,0.1554619932956166,0.6001446423692173,1.6849812491123557,4772955000.0,453003000.0,703734000.0,1595076000.0,703734000.0,46803000.0,8.82,8.82,1.5199691929052739,15.03608743029293,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2013-06-30,4638143000.0,2611866000.0,1620090000.0,,1716132000.0,849211000.0,277873000.0,104712000.0,2336122000.0,794884000.0,354000000.0,218176000.0,25216000.0,99128000.0,1.0,,-32826000.0,1127084000.0,,16.8281,1.6239,1.0,354000000.0,0.12713241172590453,0.047039515599238746,0.09339238276083184,0.3402579146123362,0.1515331819143007,0.07632364935708105,0.1245068964158896,0.1515331819143007,0.6567583379367088,1.6121733977741977,4851872000.0,470738000.0,750415000.0,1646175000.0,750415000.0,54288000.0,6.15,6.15,1.501947589000753,13.822852195697024,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2013-09-30,4696194000.0,2626651000.0,1594249000.0,,1804657000.0,839224000.0,268934000.0,113751000.0,3565179000.0,1217624000.0,547389000.0,344449000.0,38262000.0,154998000.0,2.0,,108888000.0,1108158000.0,,18.0473,1.7928,2.0,547389000.0,0.19086674088206235,0.07334641626815247,0.09661478427871363,0.3415323606472494,0.15353759236212264,0.11656013358902975,0.18792439615972864,0.15353759236212264,0.6140546375294585,1.6475788913776956,4993923000.0,508450000.0,824779000.0,1730410000.0,824779000.0,62674000.0,2.42,2.42,1.3435817352284674,13.159827041516419,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2013-12-31,5036733000.0,2847382000.0,1558099000.0,5036733000.0,1870379000.0,1127619000.0,72678000.0,363804000.0,-2043278000.0,-697721000.0,-311585000.0,-174884000.0,-21157000.0,-98158000.0,-1.5899999999999999,,519767000.0,1200297000.0,1.8275,22.6407,2.219,-1.5899999999999999,-311585000.0,-0.0935019052288333,-0.03472171345989553,0.08558991972702687,0.3414714003674488,0.15249271024305064,-0.06186252080465651,-0.10147114185931697,0.15249271024305064,0.6417399895956916,1.8274718101994802,4954619000.0,485530000.0,760283000.0,1688095000.0,760283000.0,54413000.0,3.41,3.41,1.5787502811453105,13.972451436237664,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2014-03-31,4759408000.0,2607267000.0,1314010000.0,,1855486000.0,1117244000.0,75088000.0,164416000.0,1068136000.0,377122000.0,164326000.0,107734000.0,15149000.0,38015000.0,0.0,,-84665000.0,1192332000.0,,21.7364,2.1864,0.0,164326000.0,0.05806241599235995,0.022636008511983004,0.10086168802474592,0.3530655272362321,0.1538437052959548,0.034526562967495115,0.053915949049451115,0.1538437052959548,0.6425982195500263,1.9842063606821867,4926159000.0,495475000.0,754130000.0,1691909000.0,754130000.0,57470000.0,1.4100000000000001,1.4100000000000001,1.5810695768634055,13.122150687315122,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2014-06-30,4886110000.0,2728990000.0,1350716000.0,,1931818000.0,1123861000.0,65698000.0,143569000.0,2292514000.0,807428000.0,358640000.0,231247000.0,30176000.0,88809000.0,1.0,,-11267000.0,1189559000.0,,20.4785,2.0791,1.0,358640000.0,0.11970434067805559,0.047327424065360786,0.10087048541470194,0.35220199309578915,0.15643961171011386,0.07339990299031336,0.11489800815473428,0.15643961171011386,0.6157717756020494,2.0204025124452514,4882551000.0,508546000.0,758770000.0,1704453000.0,758770000.0,62430000.0,1.4100000000000001,1.4100000000000001,1.5677464844419258,12.153932404292808,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2014-09-30,4793774000.0,2673210000.0,1314605000.0,,1914914000.0,1112636000.0,54122000.0,162869000.0,3496526000.0,1228917000.0,551082000.0,359808000.0,45306000.0,141533000.0,2.0,,126201000.0,1166758000.0,,19.2602,1.9745,2.0,551082000.0,0.18789773326635034,0.07505735564505127,0.10290442570711615,0.3514679999519523,0.1576084376320954,0.11495785992414327,0.17882565049103213,0.1576084376320954,0.6093004698905539,2.0334701298108557,4813898000.0,523905000.0,762463000.0,1715746000.0,762463000.0,69474000.0,1.4100000000000001,1.4100000000000001,1.5302486809195988,10.974796326683364,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2014-12-31,4968020000.0,2794163000.0,1471875000.0,,1931562000.0,1101791000.0,53131000.0,450350000.0,-1979291000.0,-698850000.0,-284216000.0,-179965000.0,-30309000.0,-60052000.0,0.0,,540693000.0,1154922000.0,1.8984,15.849,1.6681,0.0,-284216000.0,-0.093170708473246,-0.03622469313730621,0.09092397227087881,0.353080976976099,0.1435948529043986,-0.057209109464132595,-0.09208406717805762,0.1435948529043986,0.597921267865075,1.8983697664543524,4877885000.0,518824000.0,789832000.0,1714617000.0,789832000.0,60322000.0,3.0,3.0,1.4622375391222437,13.093597692384204,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2015-03-31,5251681000.0,2760338000.0,1340766000.0,,1751864000.0,1620782000.0,58739000.0,333776000.0,1014620000.0,331730000.0,93376000.0,27666000.0,16037000.0,28506000.0,0.0,,-93201000.0,1679521000.0,,17.5558,1.5771,0.0,93376000.0,0.01579232177840289,0.0052680275134761615,0.027267351323648263,0.32694999112968404,0.09203051388697246,0.017780211707451386,0.027212335543811028,0.09203051388697246,0.9587051277953084,2.0587768484582694,4824369000.0,438756000.0,718882000.0,1669225000.0,718882000.0,61210000.0,3.0,3.0,2.336295803761953,11.744518869465773,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2015-06-30,5312122000.0,2778940000.0,1365418000.0,,1768576000.0,1626150000.0,67365000.0,315304000.0,2176867000.0,700822000.0,220953000.0,102674000.0,31429000.0,59426000.0,0.0,,18064000.0,1693515000.0,,18.3949,1.4867,0.0,220953000.0,0.05805461569081566,0.01932824584977529,0.047165949963870094,0.32194066059157495,0.10150045914610309,0.04159411248461538,0.06382067946798625,0.10150045914610309,0.9575585103495694,2.0352302371874402,4708722000.0,310183000.0,581195000.0,1562619000.0,581195000.0,62463000.0,2.0,2.0,2.9138499126799093,9.304628339977267,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2015-09-30,5158255000.0,2649729000.0,1314279000.0,,1688323000.0,1610059000.0,68893000.0,237842000.0,3273342000.0,1089572000.0,388803000.0,196297000.0,47712000.0,111525000.0,1.0,,131041000.0,1678952000.0,,15.6809,1.1788,1.0,388803000.0,0.1162674440850477,0.038054923612733375,0.05996837482915015,0.33286225515085194,0.118778606085157,0.07537490876275019,0.11546517584693855,0.118778606085157,0.9944495218035885,2.016108451858395,4485538000.0,146672000.0,418916000.0,1423274000.0,418916000.0,64869000.0,1.0,1.0,4.007848828882162,6.457876643697298,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2015-12-31,5103850000.0,2631792000.0,1359962000.0,,1666477000.0,1570836000.0,60434000.0,366444000.0,-1903799000.0,-634806000.0,-177564000.0,-58968000.0,-29908000.0,-50535000.0,1.0,,361188000.0,1631270000.0,1.8197,21.3118,1.2083,1.0,-177564000.0,-0.035384826793289074,-0.011553631082418175,0.03097385805959558,0.33344171312202603,0.093268249431794,-0.03479020739245863,-0.05384403351742872,0.093268249431794,0.9788733957924411,1.9351952481025205,4561030000.0,267669000.0,525568000.0,1487318000.0,525568000.0,65270000.0,2.0,2.0,3.103822911592791,8.05221388080282,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2016-03-31,4981050000.0,2429189000.0,1279802000.0,,1722665000.0,1573450000.0,62566000.0,310318000.0,947248000.0,308001000.0,74410000.0,37859000.0,14568000.0,17691000.0,0.0,,-7996000.0,1636016000.0,,21.8767,1.2894,0.0,74410000.0,0.021976994946783037,0.007600606297868923,0.03996735807307062,0.32515349728898874,0.07855387395908991,0.014938617359793618,0.022154530305200166,0.07855387395908991,0.9497006092304656,1.898097518209848,4493658000.0,277862000.0,506602000.0,1463589000.0,506602000.0,63801000.0,2.0,2.0,3.229391119656061,7.9403457626056015,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2016-06-30,4931672000.0,2423362000.0,1238602000.0,,1743976000.0,1543557000.0,70656000.0,266013000.0,1973480000.0,632725000.0,172414000.0,100856000.0,29842000.0,42812000.0,0.0,,3280000.0,1614213000.0,,24.1339,1.3523,0.0,172414000.0,0.05783107106978536,0.020450670685317272,0.051105661065731604,0.3206138395119282,0.08736546608022376,0.03496055698756933,0.05134136285956508,0.08736546608022376,0.9255935861502681,1.956530023365052,4290271000.0,276044000.0,458063000.0,1395492000.0,458063000.0,62214000.0,2.0,2.0,3.523997790696913,7.362699713890764,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2016-09-30,4853602000.0,2382880000.0,1201739000.0,,1694421000.0,1535678000.0,75211000.0,260870000.0,2916814000.0,898168000.0,169607000.0,79928000.0,44982000.0,47809000.0,0.0,,58193000.0,1610889000.0,,46.7276,1.4961,0.0,169607000.0,0.04717127561568229,0.016467769710000944,0.027402501496495833,0.30792775953488977,0.05814803412216206,0.03494456282159106,0.05131349253171412,0.05814803412216206,0.9507017441356074,1.982859838950055,3933743000.0,159675000.0,238867000.0,1204088000.0,238867000.0,59484000.0,1.0,1.0,6.743874206148191,4.015651267567749,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2016-12-31,4742762000.0,2331361000.0,1178141000.0,,1648234000.0,1485258000.0,85365000.0,367162000.0,-1846080000.0,-607340000.0,-138976000.0,-73583000.0,-29255000.0,-33026000.0,1.0,,174117000.0,1570623000.0,1.9498,51.1477,1.6011,1.0,-138976000.0,-0.04464353969157292,-0.015514799182417334,0.03985905269544115,0.32898899289304906,0.07528167793378401,-0.029302756495054993,-0.043175574435273145,0.07528167793378401,0.9529126325509606,1.9788471838260446,3991462000.0,145060000.0,277455000.0,1231554000.0,277455000.0,60137000.0,1.0,1.0,5.66082067362275,4.613715349950946,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2017-03-31,4696831000.0,2282133000.0,1099223000.0,,1680374000.0,1477549000.0,90632000.0,325783000.0,863626000.0,263880000.0,47016000.0,14823000.0,14696000.0,6755000.0,0.0,,3927000.0,1568181000.0,,57.3346,1.6146,0.0,47016000.0,0.008821250507327535,0.0031559577085060117,0.017163679648366306,0.30554892974505166,0.054440232230155185,0.010010153654666306,0.014472896410865754,0.054440232230155185,0.9332333159165758,2.07613286839886,3907840000.0,122024000.0,250061000.0,1187433000.0,250061000.0,60265000.0,1.0,1.0,6.271193828705796,4.149357006554385,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2017-06-30,4795115000.0,2415555000.0,1146323000.0,,1703992000.0,1500988000.0,89839000.0,505161000.0,1743381000.0,513433000.0,175951000.0,60929000.0,29646000.0,66208000.0,0.0,,46600000.0,1590827000.0,,62.0738,1.6116,0.0,175951000.0,0.035756623270531786,0.012706473150278981,0.03494875761523155,0.2945041846848165,0.10092515634849755,0.03669380192133036,0.053402326501091564,0.10092515634849755,0.9335883032314706,2.107220216291569,3677741000.0,82097000.0,253598000.0,1068141000.0,253598000.0,60069000.0,1.0,1.0,6.27302660115616,4.2217782883017865,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2017-09-30,4834140000.0,2439010000.0,1148317000.0,,1748688000.0,1506057000.0,80635000.0,502143000.0,2626762000.0,780966000.0,249970000.0,108534000.0,44689000.0,85836000.0,0.0,,72360000.0,1586692000.0,,34.1231,1.4855,0.0,249970000.0,0.06206596030852845,0.022451563256339287,0.04131855112872807,0.29731129047854354,0.09516278977691926,0.0517093009304654,0.0749449837799591,0.09516278977691926,0.9073614046645256,2.123986669186296,3387689000.0,110703000.0,333961000.0,950939000.0,333961000.0,59776000.0,1.0,1.0,4.7511296229200415,5.586874330835117,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2017-12-31,4910474000.0,2558745000.0,1242908000.0,,1654587000.0,1499658000.0,75599000.0,703445000.0,-1572938000.0,-472902000.0,-137515000.0,-181634000.0,-29301000.0,99880000.0,0.0,,188179000.0,1575257000.0,2.0587,2056.2926,1.5166,0.0,-137515000.0,-0.10977603474462207,-0.036989097182878884,0.11547435436107463,0.3006488494778561,0.08742556922141877,-0.02800442482741992,-0.04257635972511366,0.08742556922141877,0.9520545006095177,2.0586761047478976,3660831000.0,2652000.0,335422000.0,1085377000.0,335422000.0,59730000.0,0.0,0.0,4.69634371031119,5.615637033316592,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2018-03-31,4770316000.0,2411313000.0,1052961000.0,,1685227000.0,1501423000.0,71484000.0,535657000.0,919954000.0,271433000.0,45425000.0,15143000.0,14879000.0,8571000.0,0.0,,-120727000.0,1572907000.0,,,1.4981,0.0,45425000.0,0.008985733079282495,0.00317442282649619,0.0164606056389776,0.2950506220963222,0.04937746887344367,0.009522429960614769,0.013942029394739442,0.04937746887344367,0.933350225221884,2.2900306848971614,3717159000.0,2972000.0,333831000.0,1092930000.0,333831000.0,59913000.0,0.0,0.0,4.711686452126974,5.571929297481348,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2018-06-30,4650622000.0,2372991000.0,1052855000.0,,1621660000.0,1454947000.0,69923000.0,517442000.0,1893083000.0,557490000.0,92137000.0,28363000.0,29818000.0,22116000.0,0.0,,-56737000.0,1524870000.0,,,1.3768,0.0,92137000.0,0.01749010273423529,0.006098754102139455,0.01498243869920125,0.29448788035178597,0.04867034356127016,0.019811758513162324,0.029282098057224943,0.04867034356127016,0.9403142458961805,2.2538630675639095,3866861000.0,-29594000.0,250017000.0,1136987000.0,250017000.0,60085000.0,0.0,0.0,6.0990652635620775,4.161055171839894,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2018-09-30,4605064000.0,2324667000.0,1040080000.0,,1613039000.0,1436746000.0,67269000.0,529942000.0,2845798000.0,865991000.0,154327000.0,56568000.0,43645000.0,37028000.0,0.0,,26338000.0,1504015000.0,,,1.8381,0.0,154327000.0,0.03506920787408116,0.012283868367518888,0.019877728496541215,0.30430515447688133,0.05422978018819326,0.03351245498433898,0.049510531418448314,0.05422978018819326,0.932410809658043,2.235084801169141,4085897000.0,-81560000.0,154374000.0,1222012000.0,154374000.0,59041000.0,0.0,0.0,9.742670397864925,2.614691485577819,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2018-12-31,4616277000.0,2383145000.0,1080975000.0,,1642315000.0,1414829000.0,68218000.0,619683000.0,-1826169000.0,-507078000.0,-44351000.0,19597000.0,-30182000.0,-16491000.0,0.0,,341957000.0,1483047000.0,2.2045,47.655,1.2971,0.0,-44351000.0,0.011932546435976046,0.0042451958580475135,-0.010731208338330132,0.27767309597304524,0.024286361229437146,-0.009607525718235713,-0.014190676152074543,0.024286361229437146,0.9030222582147761,2.2046254538726613,3832666000.0,119671000.0,247538000.0,1187836000.0,247538000.0,58160000.0,0.0,0.0,5.991189231552327,4.256155433287483,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2019-03-31,4846497000.0,2436623000.0,1121431000.0,4846497000.0,1686799000.0,1392238000.0,72197000.0,637710000.0,890051000.0,294076000.0,91231000.0,57261000.0,14031000.0,16587000.0,0.44,,38519000.0,1464435000.0,,41.5482,1.6004,0.44,91231000.0,0.033946546091146605,0.011814925295527884,0.06433451566258563,0.33040353867362654,0.10250086792779291,0.01882411151807171,0.028950880829541698,0.10250086792779291,0.868173979235226,2.1727801353805987,3802763000.0,161789000.0,293344000.0,1210479000.0,293344000.0,57312000.0,0.44,0.44,4.99221051052689,5.118369625907314,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2019-06-30,4821209000.0,2409324000.0,1058871000.0,,1726311000.0,1386475000.0,71495000.0,596470000.0,1880135000.0,612109000.0,189249000.0,115433000.0,28044000.0,39000000.0,0.88,,49350000.0,1457970000.0,,38.4074,1.8356,0.88,189249000.0,0.06686686234403882,0.02394274962981277,0.061396123150731195,0.3255665151704532,0.10065713366327418,0.03925343207481775,0.05943225487951597,0.10065713366327418,0.8445581358167793,2.2753706542156693,3789815000.0,248859000.0,390456000.0,1265098000.0,390456000.0,55538000.0,1.32,1.32,3.7340186858442435,7.03042961575858,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2019-09-30,4764492000.0,2395660000.0,1048196000.0,,1744335000.0,1350265000.0,9739000.0,547270000.0,2876679000.0,945798000.0,298809000.0,183875000.0,42025000.0,64600000.0,1.4,,143991000.0,1360004000.0,,28.6173,1.5867,1.4,298809000.0,0.10541266442512476,0.03859278176980883,0.06391919293045904,0.3287812091651519,0.10387290344178131,0.06271581524326203,0.09625527366695455,0.10387290344178131,0.7796690429304004,2.28550767222924,3820696000.0,376166000.0,534938000.0,1344905000.0,534938000.0,53918000.0,2.7199999999999998,2.7199999999999998,2.542358179826447,9.92132497496198,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
2019-12-31,4919642000.0,2505370000.0,1112888000.0,,1790357000.0,1365977000.0,11272000.0,670980000.0,-1702015000.0,-556613000.0,-173249000.0,-102901000.0,-29120000.0,-40087000.0,-0.7899999999999998,,80881000.0,1377249000.0,2.2433,27.2735,1.6531,-0.7899999999999998,-173249000.0,-0.057475129261929325,-0.020916359361107983,0.06045833908631828,0.3270317829161318,0.10179052476035758,-0.03521577383069744,-0.054693986562722764,0.10179052476035758,0.7692594270304749,2.2512328284607257,3944850000.0,253668000.0,406040000.0,1295370000.0,406040000.0,54980000.0,1.9300000000000002,1.9300000000000002,3.391904738449414,7.3852309930883955,1.3770646,92.41,37.34,1.78405,9575.042,27.6538,4.0245,2.0246
