report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,shares_outstanding,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-12-31,3328400000.0,1693400000.0,1024300000.0,1937700000.0,1361100000.0,658300000.0,486900000.0,,-1553400000.0,-538300000.0,-245500000.0,-201500000.0,-32800000.0,-19800000.0,-0.44000000000000006,-925300000.0,-59300000.0,-107600000.0,-121600000.0,-166900000.0,658300000.0,1.6532,,1.0917,-0.44000000000000006,-367100000.0,-0.14804202483285578,-0.06053959860593679,0.12971546285567143,0.3465301918372602,0.1580404274494657,-0.07375916356207186,-0.12157076359314647,0.10744174069782413,0.236320329599588,0.48365292777900226,1.653226593771356,2894900000.0,-90600000.0,-16300000.0,951900000.0,-195500000.0,227300000.0,56100000.0,-0.2,-0.2,2.8961724593048834,-0.2905525846702317,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2013-03-29,3232700000.0,1617500000.0,874000000.0,1818800000.0,1383600000.0,706800000.0,537000000.0,,661000000.0,204500000.0,37700000.0,22600000.0,10100000.0,2400000.0,0.0,452500000.0,85200000.0,38900000.0,51300000.0,46300000.0,706800000.0,,,1.2973,0.0,89000000.0,0.01633420063602197,0.0069910601045565625,0.034190620272314676,0.3093797276853253,0.05703479576399395,0.01166207813901692,0.018034825870646767,0.07004538577912255,0.1346444780635401,0.5108412836079792,1.8506864988558351,2811500000.0,-96200000.0,-22200000.0,911200000.0,-167200000.0,211600000.0,50500000.0,-0.26,-0.26,3.340264650283554,-0.4396039603960396,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2013-06-28,3241400000.0,1621800000.0,876600000.0,1776100000.0,1434000000.0,686300000.0,396100000.0,,1349300000.0,436300000.0,88600000.0,70300000.0,19400000.0,-200000.0,0.0,452900000.0,140400000.0,84700000.0,103600000.0,55700000.0,686300000.0,,,1.322,0.0,192200000.0,0.04902370990237099,0.021688159437280186,0.052101089453790855,0.32335284962573185,0.06566367746238791,0.027333868081693094,0.04178653964061689,0.041280664048024905,0.14244423034165865,0.4785913528591353,1.8501026694045175,2671600000.0,-61000000.0,-4100000.0,844000000.0,-124300000.0,211900000.0,40100000.0,-0.34,-0.34,3.238791882963662,-0.10224438902743142,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2013-09-27,3248700000.0,1645700000.0,878100000.0,1747000000.0,1469400000.0,659400000.0,369500000.0,,2064700000.0,685500000.0,155900000.0,122100000.0,28600000.0,4000000.0,0.0,452600000.0,200300000.0,135100000.0,156500000.0,65200000.0,659400000.0,,,1.1931,0.0,312400000.0,0.08309514087382605,0.03758426447502078,0.05913692061800746,0.3320094929045382,0.07550733762774253,0.047988426139686645,0.0732337467117625,0.03157843754540611,0.15130527437400107,0.44875459371171905,1.8741601184375356,2521600000.0,13500000.0,36700000.0,788000000.0,300000.0,226500000.0,25300000.0,-0.44,-0.44,2.9112582781456955,1.4505928853754941,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2013-12-31,3257000000.0,1710200000.0,819200000.0,1770200000.0,1454000000.0,760600000.0,509500000.0,,-1292300000.0,-387900000.0,-64000000.0,-64200000.0,-19500000.0,20700000.0,0.0,-907300000.0,-98600000.0,-103500000.0,-99600000.0,-202100000.0,760600000.0,2.084,24.3489,1.316,0.0,-163600000.0,-0.044154057771664375,-0.019711390850475897,0.049678867136113906,0.30016250096726765,0.0495241043101447,-0.019649984648449494,-0.028899123995303894,0.15638783564187883,0.1265959916428074,0.5231086657496561,2.087646484375,2782700000.0,150800000.0,218200000.0,938400000.0,-34900000.0,430000000.0,38600000.0,0.0,0.0,1.7688372093023257,5.652849740932642,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2014-03-28,3286700000.0,1737300000.0,824200000.0,1746800000.0,1506900000.0,746500000.0,562000000.0,,706500000.0,250800000.0,73300000.0,58400000.0,8100000.0,6200000.0,0.0,444500000.0,74900000.0,47700000.0,52400000.0,27200000.0,746500000.0,,22.0684,1.4318,0.0,125700000.0,0.03875506005707081,0.01776858246873764,0.08266100495399858,0.3549893842887473,0.10375088464260439,0.022302005050658717,0.03252862341350848,0.03849964614295825,0.17791932059447982,0.49538788240759174,2.107862169376365,2828200000.0,186600000.0,253800000.0,984700000.0,-54000000.0,466700000.0,36600000.0,0.0,0.0,1.5995286050996358,6.934426229508197,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2014-06-27,3418400000.0,1761600000.0,869300000.0,1778900000.0,1606700000.0,735500000.0,598900000.0,,1464100000.0,523800000.0,155000000.0,146400000.0,16000000.0,-10000000.0,0.0,444500000.0,226500000.0,96500000.0,110300000.0,130000000.0,735500000.0,,17.4362,1.3835,0.0,265300000.0,0.09111844152610941,0.042827053592323895,0.09999316986544635,0.35776244792022405,0.10586708558158596,0.04534285045635385,0.06617709845444454,0.08879174919745919,0.18120346970835324,0.4577705856724964,2.026458069711262,2943000000.0,262700000.0,320200000.0,1072200000.0,20300000.0,539800000.0,33200000.0,0.0,0.0,1.3625416821044831,9.644578313253012,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2014-09-26,3882200000.0,1813200000.0,1013000000.0,2207900000.0,1642600000.0,980300000.0,492100000.0,,2297600000.0,807900000.0,212600000.0,188000000.0,24600000.0,-3700000.0,0.0,444600000.0,318800000.0,163000000.0,184800000.0,155800000.0,980300000.0,,18.8075,1.3633,0.0,397400000.0,0.11445269694386948,0.048426150121065374,0.08182451253481894,0.3516277855153203,0.09253133704735376,0.05476276338158776,0.08105532044683365,0.06780988857938719,0.17296309192200557,0.5967977596493365,1.7899308983218163,3175900000.0,328600000.0,376900000.0,1194600000.0,110900000.0,624800000.0,29200000.0,0.0,0.0,1.5689820742637643,12.907534246575343,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2014-12-31,3823000000.0,1805800000.0,1040800000.0,2175600000.0,1626500000.0,983000000.0,511700000.0,,-1306400000.0,-497600000.0,-212000000.0,-203100000.0,-14600000.0,7300000.0,0.0,-890100000.0,-138900000.0,-102900000.0,-78700000.0,-241800000.0,983000000.0,1.735,22.9971,1.3965,0.0,-290700000.0,-0.12486935136796803,-0.05312581742087366,0.15546540110226578,0.3808940600122474,0.16227801592161667,-0.055453832069055714,-0.08124161716803985,0.18508879363135333,0.2225199020208206,0.6043652013525976,1.7350115295926212,3161800000.0,189700000.0,228900000.0,1084900000.0,71200000.0,497700000.0,34100000.0,0.0,0.0,1.9750853928069119,6.712609970674487,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2015-04-03,3746300000.0,1758900000.0,1013700000.0,2119100000.0,1605600000.0,950200000.0,428100000.0,,870800000.0,300400000.0,68400000.0,55100000.0,9200000.0,7400000.0,0.0,439900000.0,83500000.0,64800000.0,90200000.0,18700000.0,950200000.0,,25.9543,1.4935,0.0,158600000.0,0.03431738913801694,0.014707845073806156,0.06327514928801102,0.3449701423977951,0.07854846118511713,0.018258014574380053,0.026762657484936222,0.021474506201194305,0.18213137344970143,0.591803687095167,1.7351287363125185,3326100000.0,186400000.0,224000000.0,1134500000.0,62700000.0,530600000.0,35200000.0,0.0,0.0,1.7908028646814926,6.363636363636363,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2015-07-03,3915400000.0,1932100000.0,1320300000.0,2295700000.0,1597400000.0,822300000.0,576600000.0,,1751300000.0,604800000.0,136200000.0,105800000.0,19900000.0,15100000.0,0.0,438200000.0,185100000.0,140300000.0,178600000.0,44800000.0,822300000.0,,32.6546,1.4012,0.0,314800000.0,0.06623262802053337,0.027021504827093017,0.06041226517444184,0.34534345914463543,0.07777079883515103,0.03478571793431067,0.05628796958300616,0.025580996973676697,0.1797521840918175,0.5147740077626143,1.4633795349541772,3613300000.0,145800000.0,205200000.0,1215500000.0,-22500000.0,580100000.0,39100000.0,0.0,0.0,1.4175142216859162,5.248081841432225,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2015-10-02,3950100000.0,1952700000.0,1338000000.0,2369000000.0,1558300000.0,868400000.0,556800000.0,,2655500000.0,913300000.0,205600000.0,152100000.0,34800000.0,25100000.0,0.0,431300000.0,313400000.0,204800000.0,267800000.0,108600000.0,868400000.0,,25.5826,1.1179,0.0,473400000.0,0.0976063659115703,0.03850535429482798,0.05727734889851252,0.34392769723215966,0.0774242138956882,0.05204931520720994,0.08472411093254213,0.04089625305968744,0.17827151195631707,0.5572739523840082,1.4594170403587443,3971200000.0,109900000.0,198200000.0,1320900000.0,-69700000.0,656100000.0,49300000.0,0.0,0.0,1.3235787227556775,4.020283975659229,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2015-12-31,3869600000.0,1891500000.0,1239300000.0,2237700000.0,1608200000.0,850500000.0,617600000.0,,-1781800000.0,-625300000.0,-149100000.0,-106800000.0,-14200000.0,-36800000.0,0.0,-881600000.0,-111400000.0,-139100000.0,-179000000.0,-250500000.0,850500000.0,1.5263,19.6144,1.157,0.0,-328100000.0,-0.06640965054097749,-0.02759975191234236,0.059939387136603434,0.3509372544617802,0.08367942530025817,-0.03853111432706223,-0.06064180257859845,0.14058816926703332,0.18413963407789877,0.5288521328193011,1.5262648269184216,3495800000.0,206200000.0,261100000.0,1193200000.0,-78400000.0,618700000.0,49700000.0,0.0,0.0,1.3746565379020528,5.253521126760563,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2016-04-01,3855100000.0,1901700000.0,1189400000.0,2177000000.0,1654000000.0,835100000.0,619500000.0,,817200000.0,275500000.0,58400000.0,36000000.0,15600000.0,5300000.0,0.0,415500000.0,114900000.0,72900000.0,80700000.0,42000000.0,835100000.0,,21.4756,1.1673,0.0,139100000.0,0.02176541717049577,0.009338279162667634,0.04405286343612335,0.33712677435144395,0.0714635340186001,0.015148763974994164,0.023462295608854607,0.0513950073421439,0.1702153695545766,0.5048972188633616,1.5988733815369094,3442200000.0,187100000.0,251100000.0,1168300000.0,-55100000.0,599200000.0,56100000.0,0.0,0.0,1.3936915887850467,4.475935828877005,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2016-07-01,6097800000.0,1921800000.0,1260500000.0,4372100000.0,1700900000.0,2935100000.0,588100000.0,,1695000000.0,583400000.0,133700000.0,61100000.0,57700000.0,12900000.0,0.0,416500000.0,219100000.0,124900000.0,160300000.0,94200000.0,2935100000.0,,22.5502,1.0588,0.0,294000000.0,0.03592215885707566,0.010020007215717145,0.036047197640117996,0.34418879056047197,0.07887905604719764,0.021925940503132277,0.028839516824849008,0.05557522123893805,0.17345132743362832,1.7256158504321242,1.5246330821102736,3385900000.0,142400000.0,248600000.0,1146900000.0,-5700000.0,578400000.0,93900000.0,0.0,0.0,5.074515905947441,2.647497337593184,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2016-09-30,6790900000.0,2802400000.0,1497900000.0,5036900000.0,1730600000.0,3095700000.0,880500000.0,,2645900000.0,912400000.0,180400000.0,71200000.0,104400000.0,89600000.0,0.0,417600000.0,351800000.0,160800000.0,244100000.0,191000000.0,3095700000.0,,40.8587,1.4685,0.0,424500000.0,0.041141800531607535,0.010484619122649428,0.026909558184360707,0.34483540572206056,0.06818095921992516,0.026564961934353325,0.03737853013695792,0.07218715748894516,0.16043690237726294,1.7888015717092338,1.8708859069363777,3376300000.0,61500000.0,223400000.0,1146000000.0,76700000.0,529500000.0,163500000.0,0.0,0.0,5.846458923512748,1.3663608562691132,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2016-12-31,6924400000.0,2869100000.0,1502600000.0,5046500000.0,1823200000.0,3068500000.0,1028100000.0,,-1251200000.0,-474400000.0,-136400000.0,13800000.0,-32400000.0,-111700000.0,0.0,-829600000.0,-104600000.0,-147900000.0,-121000000.0,-252500000.0,3068500000.0,1.9094,29.0569,1.3543,0.0,-257400000.0,0.007569109258446687,0.001992952457974698,-0.011029411764705883,0.37915601023017903,0.1090153452685422,-0.019698457628097743,-0.027883966719136496,0.20180626598465473,0.2057225063938619,1.6830298376480912,1.9094236656462131,3906900000.0,182100000.0,236100000.0,1296900000.0,74700000.0,600200000.0,145300000.0,0.0,0.0,5.112462512495835,1.6249139710942877,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2017-03-31,6637400000.0,2609100000.0,1212000000.0,4639100000.0,1976000000.0,2986800000.0,728900000.0,,1436700000.0,503300000.0,183400000.0,78200000.0,38400000.0,36300000.0,0.0,425800000.0,208500000.0,52700000.0,114300000.0,155800000.0,2986800000.0,,29.0119,1.4376,0.0,297700000.0,0.039574898785425104,0.011781721758519902,0.05443029164056518,0.3503166979884457,0.12765365072736132,0.027631301413203965,0.036954944789231885,0.10844295956010301,0.2072109695830723,1.5115384615384615,2.1527227722772277,4526400000.0,224300000.0,361100000.0,1524700000.0,188500000.0,758800000.0,168100000.0,0.0,0.0,3.9362150764364787,2.1481261154074955,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2017-06-30,6834300000.0,2764300000.0,1363200000.0,4715000000.0,2096500000.0,2872300000.0,871600000.0,,2774700000.0,995400000.0,337600000.0,172100000.0,73100000.0,85100000.0,0.0,426000000.0,541700000.0,121700000.0,230800000.0,420000000.0,2872300000.0,,20.1542,1.1846,0.0,568400000.0,0.08208919627951347,0.025181803549741744,0.06202472339352002,0.35874148556600716,0.12167081125887483,0.04939789005457765,0.06794397037514088,0.15136771542869498,0.20485097488016724,1.3700453136179347,2.0278022300469485,5606100000.0,335300000.0,565000000.0,1936700000.0,514300000.0,1033200000.0,183500000.0,0.0,0.0,2.780003871467286,3.0790190735694822,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2017-09-29,6861300000.0,2815400000.0,1429300000.0,4625900000.0,2212400000.0,2684400000.0,901200000.0,,4165600000.0,1519600000.0,514900000.0,280800000.0,108000000.0,144500000.0,0.0,426500000.0,869900000.0,211800000.0,358500000.0,658100000.0,2684400000.0,,19.8782,1.4348,0.0,873400000.0,0.12692099077924426,0.040925189104105635,0.06740925676973306,0.36479738813136164,0.12360764355675052,0.07504408785507119,0.10515030223819637,0.15798444401766853,0.20966967543691184,1.2133429759537153,1.9697754145385853,7125800000.0,544900000.0,899500000.0,2543900000.0,981400000.0,1482100000.0,187100000.0,0.0,0.0,1.8112138182308886,4.807589524318546,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2017-12-31,7195100000.0,2933200000.0,1408900000.0,4394100000.0,2778800000.0,2703700000.0,949200000.0,,-2833900000.0,-984500000.0,-355000000.0,279600000.0,-78300000.0,-531400000.0,1.0,-850000000.0,-525900000.0,1300000.0,-221700000.0,-527200000.0,2703700000.0,2.0819,11.4111,1.6689,1.0,-576700000.0,0.10061897221822369,0.03885977957220887,-0.09866262041709305,0.3474011080136914,0.12526906383429195,-0.04933913357701769,-0.0647514819881441,0.18603338155898233,0.20350047637531318,0.9729739455880236,2.081907871389027,5543100000.0,810700000.0,680900000.0,2033800000.0,706700000.0,1162800000.0,141200000.0,1.0,1.0,2.3251633986928106,4.822237960339943,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2018-03-30,7263100000.0,2967000000.0,1945000000.0,4311600000.0,2928400000.0,2084400000.0,924900000.0,,1377600000.0,517400000.0,185700000.0,139600000.0,31500000.0,16400000.0,0.0,444200000.0,226500000.0,99500000.0,119900000.0,127000000.0,2084400000.0,,11.4548,1.8216,0.0,305600000.0,0.04767108318535719,0.019220443061502664,0.101335656213705,0.3755807200929152,0.13479965156794424,0.025567595104018945,0.037045164379189276,0.09218931475029037,0.2218350754936121,0.7117880071028548,1.5254498714652955,5484000000.0,872100000.0,683200000.0,2047900000.0,677900000.0,1170700000.0,134300000.0,1.0,1.0,1.7804732211497394,5.087118391660462,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2018-06-29,7297300000.0,2927000000.0,1895000000.0,4200500000.0,3072700000.0,2020400000.0,850200000.0,,2833500000.0,1072400000.0,382900000.0,294900000.0,64100000.0,53500000.0,0.0,444400000.0,495000000.0,252400000.0,245400000.0,242600000.0,2020400000.0,,10.1841,1.6971,0.0,628300000.0,0.09597422462329547,0.040412207254738056,0.10407623080995236,0.37847185459678845,0.1351332274572084,0.05247146204760665,0.07518014568730243,0.08561849302982177,0.22173989765307922,0.6575324633058873,1.5445910290237468,5542800000.0,994900000.0,728500000.0,2124900000.0,500500000.0,1230600000.0,125300000.0,1.0,1.0,1.6418007476027954,5.814046288906624,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2018-09-28,7409800000.0,3097000000.0,1314700000.0,4206400000.0,3179100000.0,2615700000.0,951000000.0,,4375200000.0,1669000000.0,624500000.0,461800000.0,95300000.0,102400000.0,1.0,441200000.0,853200000.0,382800000.0,372500000.0,470400000.0,2615700000.0,,7.9209,1.3655,1.0,997000000.0,0.14526123745714195,0.06232286971308267,0.10554946059608704,0.38146827573596637,0.14273633205339184,0.08428027747037707,0.10776903430661973,0.10751508502468458,0.2278752971292741,0.8227800320845522,2.355670495170001,5752400000.0,1175900000.0,838100000.0,2274300000.0,312800000.0,1354200000.0,112600000.0,2.0,2.0,1.9315463003987594,7.44316163410302,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2018-12-31,7587600000.0,3167800000.0,1469300000.0,4393500000.0,3171600000.0,2627600000.0,1069600000.0,,-2708000000.0,-1020100000.0,-345900000.0,-268900000.0,-62700000.0,-47200000.0,0.0,-893900000.0,-300500000.0,-219900000.0,-229100000.0,-520400000.0,2627600000.0,2.156,11.0767,1.1822,0.0,-575000000.0,-0.08478370538529449,-0.03543940112815647,0.0992983751846381,0.376698670605613,0.12773264401772527,-0.0455875375612842,-0.05964615809077114,0.19217134416543574,0.21233382570162482,0.8284777399419851,2.1559926495610156,5878300000.0,627400000.0,847200000.0,2238700000.0,319600000.0,1355900000.0,128200000.0,1.0,1.0,1.9379010251493474,6.608424336973479,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
2019-03-29,7564300000.0,3046700000.0,1317500000.0,4343600000.0,3198200000.0,2639000000.0,939600000.0,,1386600000.0,513700000.0,179400000.0,114100000.0,31700000.0,38200000.0,0.27,417700000.0,138200000.0,157000000.0,135800000.0,-18800000.0,2639000000.0,,14.08,1.4395,0.27,315200000.0,0.035676317928834966,0.015084013061353992,0.0822876099812491,0.3704745420452906,0.1293812202509736,0.02371666909033222,0.03073391352018091,-0.013558344151161113,0.2273186210875523,0.8251516478018885,2.312485768500949,5887300000.0,601900000.0,840900000.0,2235000000.0,173800000.0,1365500000.0,128400000.0,1.27,1.27,1.9326254119370194,6.549065420560748,1.6038429,73.76,31.04,7.98208,24504.166,202.5138,2.8396,4.0872
