report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-05-01,79292000000.0,49758000000.0,18439000000.0,35440000000.0,43830000000.0,12119000000.0,3127000000.0,3961000000.0,29204000000.0,18850000000.0,6839000000.0,5832000000.0,454000000.0,1165000000.0,0.99,5869000000.0,6941000000.0,699000000.0,6242000000.0,15246000000.0,,22.8098,4.1783,0.99,6839000000.0,0.13305954825462013,0.07355092569237755,0.19969867141487468,0.6454595260923162,0.23418024928092043,0.08625081975483025,0.11576613176247545,0.21373784413094096,0.23418024928092043,0.34784394250513345,2.698519442486035,,,,,,,,,,,,0.85641867,88.185,52.11,20.86884,306511.7,27.6735,5.7418,5.1904
2010-07-31,81130000000.0,51421000000.0,19233000000.0,36845000000.0,44267000000.0,12188000000.0,,4581000000.0,40040000000.0,25643000000.0,9164000000.0,7767000000.0,623000000.0,1648000000.0,1.33,5848000000.0,10173000000.0,1008000000.0,9165000000.0,12188000000.0,2.6736,17.5003,3.3947,1.33,9164000000.0,0.17545801612939663,0.09573523973869098,0.193981018981019,0.6404345654345655,0.22887112887112887,0.11295451744114385,0.16232397484722344,0.2288961038961039,0.22887112887112887,0.2753292520387648,2.6735818645037175,,,,,,,,,,,,0.85641867,88.185,52.11,20.86884,306511.7,27.6735,5.7418,5.1904
2010-10-30,80015000000.0,50406000000.0,18120000000.0,35320000000.0,44675000000.0,12214000000.0,,3796000000.0,10750000000.0,6755000000.0,2351000000.0,1930000000.0,166000000.0,495000000.0,0.34,5675000000.0,1667000000.0,326000000.0,1341000000.0,12214000000.0,,16.1829,3.0646,0.34,2351000000.0,0.04320089535534415,0.024120477410485532,0.17953488372093024,0.6283720930232558,0.21869767441860466,0.029381990876710617,0.04132609115997821,0.12474418604651163,0.21869767441860466,0.27339675433687743,2.7817880794701986,,,,,,,,,,,,0.85641867,88.185,52.11,20.86884,306511.7,27.6735,5.7418,5.1904
2011-01-29,81981000000.0,52066000000.0,18505000000.0,36295000000.0,45641000000.0,12152000000.0,,4924000000.0,21157000000.0,13016000000.0,4035000000.0,3451000000.0,327000000.0,704000000.0,0.61,5630000000.0,4276000000.0,652000000.0,3624000000.0,12152000000.0,,15.4696,2.7674,0.61,4035000000.0,0.07561184023137092,0.04209511960088313,0.16311386302405823,0.6152100959493312,0.19071702037150826,0.04921872141105866,0.06981814406589033,0.1712908257314364,0.19071702037150826,0.26625183497294097,2.813617941097001,101151000000.0,18980000000.0,22389000000.0,64264000000.0,20372000000.0,22389000000.0,1570000000.0,3.27,3.27,0.5427665371387735,14.260509554140127,0.85641867,88.185,52.11,20.86884,306511.7,27.6735,5.7418,5.1904
2011-04-30,85350000000.0,55204000000.0,16110000000.0,38144000000.0,47163000000.0,16168000000.0,581000000.0,6635000000.0,32023000000.0,19675000000.0,6218000000.0,5258000000.0,480000000.0,1100000000.0,0.94,5596000000.0,7255000000.0,930000000.0,6325000000.0,16749000000.0,,13.5106,2.2675,0.94,6218000000.0,0.11148569853486844,0.06160515524311658,0.16419448521375263,0.6144021484557974,0.19417293820066828,0.07285295840656122,0.09729002378270121,0.19751428660650158,0.19417293820066828,0.35513008078366515,3.426691495965239,103970000000.0,18406000000.0,21768000000.0,65089000000.0,20455000000.0,21768000000.0,1596000000.0,3.22,3.22,0.7694321940463065,13.639097744360901,0.85641867,88.185,52.11,20.86884,306511.7,27.6735,5.7418,5.1904
2011-07-30,87095000000.0,57231000000.0,17506000000.0,39836000000.0,47226000000.0,16234000000.0,588000000.0,7662000000.0,-20712000000.0,-12910000000.0,-4930000000.0,-4149000000.0,-345000000.0,-964000000.0,-0.72,-11338000000.0,-3119000000.0,-734000000.0,-3853000000.0,16822000000.0,3.2692,13.4157,2.0146,-0.72,-4930000000.0,-0.08785414813873714,-0.04763763706297721,0.20031865585168018,0.6233101583623021,0.2380262649671688,-0.05660485676560078,-0.07697351986010492,0.18602742371572037,0.2380262649671688,0.3562020920679287,3.2692219810350736,43218000000.0,6490000000.0,7674000000.0,26536000000.0,7437000000.0,7674000000.0,628000000.0,1.17,1.17,2.192077143601772,12.219745222929935,0.85641867,88.185,52.11,20.86884,306511.7,27.6735,5.7418,5.1904
2011-10-29,86964000000.0,57267000000.0,17461000000.0,39750000000.0,47188000000.0,16264000000.0,589000000.0,4747000000.0,11256000000.0,6890000000.0,2210000000.0,1777000000.0,148000000.0,468000000.0,0.33,,2333000000.0,265000000.0,2068000000.0,16853000000.0,,15.6878,2.2737,0.33,2210000000.0,0.03765787912181063,0.02043374269812796,0.15787135749822317,0.6121179815209666,0.19633972992181947,0.025412814497953178,0.03450914258053434,0.18372423596304194,0.19633972992181947,0.3571458845469187,3.279709065918332,43724000000.0,6337000000.0,7533000000.0,26671000000.0,8164000000.0,7533000000.0,610000000.0,1.16,1.16,2.237222885968406,12.349180327868853,0.85641867,88.185,52.11,20.86884,306511.7,27.6735,5.7418,5.1904
2012-01-28,89259000000.0,59298000000.0,17598000000.0,39994000000.0,49246000000.0,16299000000.0,605000000.0,8561000000.0,22783000000.0,13955000000.0,4944000000.0,3959000000.0,298000000.0,1035000000.0,0.73,,5434000000.0,549000000.0,4885000000.0,16904000000.0,,15.026,2.3448,0.73,4944000000.0,0.08039231612719815,0.044354070737964796,0.17376991616556203,0.6125181056050564,0.2170039064214546,0.055389372500252075,0.07473922902494332,0.21441425624369048,0.2170039064214546,0.34325630508061566,3.3695874531196726,45350000000.0,6845000000.0,8442000000.0,27610000000.0,9425000000.0,8442000000.0,581000000.0,1.28,1.28,2.002369106846719,14.53012048192771,0.85641867,88.185,52.11,20.86884,306511.7,27.6735,5.7418,5.1904
2012-04-28,91154000000.0,61212000000.0,17124000000.0,39776000000.0,51357000000.0,16286000000.0,83000000.0,6461000000.0,34371000000.0,21124000000.0,7694000000.0,6124000000.0,449000000.0,1649000000.0,1.13,,8403000000.0,830000000.0,7573000000.0,16369000000.0,,14.7572,2.3823,1.13,7694000000.0,0.11924372529548065,0.06718300897382452,0.17817346018445782,0.614587879316866,0.22385150272031654,0.08440660859644118,0.11360481941942534,0.22033109307264845,0.22385150272031654,0.3187296765776817,3.5746320953048354,47698000000.0,7711000000.0,9918000000.0,29059000000.0,10673000000.0,9918000000.0,550000000.0,1.47,1.47,1.6504335551522484,18.03272727272727,0.85641867,88.185,52.11,20.86884,306511.7,27.6735,5.7418,5.1904
2012-07-28,91759000000.0,61933000000.0,17731000000.0,40458000000.0,51286000000.0,16297000000.0,31000000.0,9799000000.0,-22349000000.0,-13760000000.0,-4783000000.0,-3819000000.0,-299000000.0,-1034000000.0,-0.7,,-4679000000.0,-518000000.0,-5197000000.0,16328000000.0,3.4929,10.5725,1.8457,-0.7,-4783000000.0,-0.0744647662130016,-0.04161989559607232,0.17088012886482618,0.6156875027965457,0.2140140498456307,-0.05212567704530346,-0.07073978761794894,0.2325383686070965,0.2140140498456307,0.31837148539562454,3.492922001015171,46061000000.0,8041000000.0,10065000000.0,28209000000.0,9329000000.0,10065000000.0,596000000.0,1.49,1.49,1.6222553402881272,16.88758389261745,0.85641867,88.185,52.11,20.86884,306511.7,27.6735,5.7418,5.1904
