report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-06-30,2378259000.0,1561362000.0,203802000.0,884922000.0,1493337000.0,,,381675000.0,897306000.0,311153000.0,186250000.0,23040000.0,103273000.0,1.0,110305000.0,214412000.0,19109000.0,0.0,,26.5832,12.9604,1.0,330262000.0,0.12472067590905468,0.07831358989916573,0.20756575794656448,0.34676353440186514,0.1308322600692355,0.20836087232821526,0.368059502555427,0.0,7.661171136691495,1947470000.0,935348000.0,790036000.0,855492000.0,46463000.0,8.65,8.65,0.0,17.003551212792974,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2013-09-30,2640415000.0,1634160000.0,268727000.0,950244000.0,1690171000.0,,,263211000.0,1494333000.0,547955000.0,327556000.0,34776000.0,187651000.0,2.0,115554000.0,306867000.0,29912000.0,0.0,,38.7181,16.1847,2.0,577867000.0,0.19380050894258627,0.12405474139481862,0.21919879973205436,0.36668868317838127,0.20752608964878627,0.3242009240485134,0.3867056405767657,0.0,6.081115779210872,2477928000.0,983042000.0,1025948000.0,1094154000.0,47430000.0,8.1,8.1,0.0,21.63078220535526,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2013-12-31,2951013000.0,1796934000.0,298835000.0,998937000.0,1952076000.0,,,535608000.0,-726558000.0,-252130000.0,-188318000.0,-23054000.0,-44883000.0,-0.08999999999999986,-223938000.0,-23879000.0,-17224000.0,0.0,6.0131,64.4827,13.0011,-0.08999999999999986,-269354000.0,-0.09647062921730507,-0.06381469685155572,0.2591919709094112,0.34701978369242376,-0.08543845791258799,-0.12915993024861738,0.37072608105615795,0.0,6.013130992019007,2104745000.0,424362000.0,760028000.0,801232000.0,46437000.0,3.81,3.81,0.0,16.366862631091585,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2014-03-31,3260396000.0,1871049000.0,305068000.0,1049148000.0,2211248000.0,,,461858000.0,625740000.0,185939000.0,65443000.0,11613000.0,109820000.0,0.0,112151000.0,53527000.0,11530000.0,0.0,,76.1987,13.0986,0.0,197469000.0,0.02959550443912216,0.020072101671085352,0.10458497139386966,0.2971505737207147,0.057029575548491654,0.08408780923713667,0.31557675711957045,0.0,6.133219478935843,2290821000.0,390931000.0,792917000.0,836244000.0,46375000.0,2.91,2.91,0.0,17.097940700808625,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2014-06-30,3456078000.0,1918695000.0,351578000.0,1087236000.0,2368842000.0,,,600135000.0,1291440000.0,408345000.0,158178000.0,21790000.0,220204000.0,1.0,113121000.0,381317000.0,24546000.0,0.0,,70.7497,11.4034,1.0,432891000.0,0.0667743986302168,0.04576806426243852,0.12248188069132132,0.316193551384501,0.11815271530330045,0.17238169536001136,0.3352002415907824,0.0,5.457380723480991,2684955000.0,362859000.0,890109000.0,938873000.0,45125000.0,2.91,2.91,0.0,19.725407202216065,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2014-09-30,3739419000.0,2200512000.0,410200000.0,1187631000.0,2551788000.0,,,646554000.0,2017228000.0,591064000.0,237898000.0,31022000.0,316562000.0,2.0,113203000.0,544874000.0,38551000.0,0.0,,105.6621,13.8665,2.0,629615000.0,0.09322796407852063,0.06361897396360237,0.11793312406926733,0.2930080288395759,0.15806305738939658,0.2316273922441833,0.3121189077288239,0.0,5.364485616772306,3207850000.0,273201000.0,933218000.0,990621000.0,41371000.0,2.91,2.91,0.0,22.55729859080032,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2014-12-31,3871827000.0,2167461000.0,654660000.0,1329502000.0,2542325000.0,,,648719000.0,-1114851000.0,-346917000.0,-113445000.0,-27053000.0,-218913000.0,0.0,-225062000.0,-236561000.0,-21941000.0,0.0,3.255,123.3511,14.7925,0.0,-368858000.0,-0.04462254039117737,-0.02930012110561758,0.1017579927721283,0.3111779062852345,-0.08960033596542408,-0.13645658993244372,0.33085856316225215,0.0,3.3108193566125927,2819557000.0,348074000.0,838431000.0,891117000.0,37372000.0,3.0,3.0,0.0,22.434737236433694,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2015-03-31,4198573000.0,2310714000.0,536134000.0,1227143000.0,2971430000.0,,,507907000.0,869612000.0,283553000.0,76021000.0,6169000.0,200502000.0,0.0,114519000.0,-87502000.0,16027000.0,0.0,,133.9615,15.1234,0.0,299580000.0,0.02558397808462592,0.01810638995677817,0.08741944683376035,0.3260684075196754,0.06753556505984296,0.09542644450651706,0.34449846598253014,0.0,4.309956093066286,3063429000.0,358652000.0,936045000.0,993228000.0,31928000.0,3.0,3.0,0.0,29.317370333249812,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2015-06-30,4526970000.0,2283341000.0,601542000.0,1188512000.0,3338458000.0,,,390554000.0,1868229000.0,628412000.0,270664000.0,8917000.0,333855000.0,2.0,114962000.0,156104000.0,31325000.0,0.0,,118.6239,15.5122,2.0,659737000.0,0.08107455597763998,0.05978921883732386,0.14487731429069992,0.3363677579140459,0.13881514567138725,0.18823420872750235,0.35313497435271585,0.0,3.795813093682569,3640218000.0,471138000.0,1156112000.0,1220074000.0,19055000.0,4.0,4.0,0.0,60.672369456835476,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2015-09-30,5182915000.0,2675640000.0,734990000.0,1886048000.0,3296867000.0,,,654587000.0,3005651000.0,1020834000.0,481062000.0,10632000.0,516746000.0,4.0,115144000.0,1048957000.0,51999000.0,0.0,,84.4419,12.6654,4.0,1072833000.0,0.14591489435272942,0.09281688007617335,0.16005251441368276,0.33963823477842237,0.1969613624765214,0.30963760442868943,0.3569386465694121,0.0,3.640376059538225,4628641000.0,714302000.0,1585882000.0,1663292000.0,-1335000.0,6.0,6.0,0.0,1187.9265917602995,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2015-12-31,5609132000.0,2915095000.0,811162000.0,1954295000.0,3654837000.0,,,809102000.0,-1639764000.0,-680883000.0,-191691000.0,-11477000.0,-462062000.0,-1.0,-229395000.0,213221000.0,-24442000.0,0.0,3.5937,88.8189,13.7665,-1.0,-705325000.0,-0.052448577050084585,-0.03417480636932773,0.11690157851983578,0.41523231391834436,-0.12138830036447706,-0.18629640665233496,0.43013811743641156,0.0,3.593727270261674,4103728000.0,636056000.0,1251916000.0,1326825000.0,14241000.0,5.0,5.0,0.0,87.90927603398637,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2016-03-31,5904460000.0,3133379000.0,919724000.0,2139378000.0,3765082000.0,,,604214000.0,1200849000.0,329308000.0,165736000.0,,164415000.0,1.0,114228000.0,29340000.0,22977000.0,0.0,,50.9425,8.5164,1.0,352285000.0,0.04401922720408214,0.028069628721339463,0.13801568723461485,0.2742293160921981,0.055772754832787416,0.08746369932978883,0.2933632788135727,0.0,3.4068687997703657,4434965000.0,725771000.0,1297671000.0,1379530000.0,,6.0,6.0,0.0,,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2016-06-30,6204906000.0,3209225000.0,951563000.0,2128400000.0,4076506000.0,,,646508000.0,2413478000.0,620936000.0,377603000.0,,244804000.0,3.0,116617000.0,444488000.0,48006000.0,0.0,,49.3901,7.8935,3.0,668942000.0,0.09262907990323085,0.060855555265462526,0.15645595277852128,0.2572785001562061,0.10007178190934722,0.15232063929257064,0.2771692967576253,0.0,3.3725827927315373,4980214000.0,832710000.0,1290195000.0,1388735000.0,,7.0,7.0,0.0,,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2016-09-30,6828019000.0,3501689000.0,961185000.0,2336772000.0,4491247000.0,,,920359000.0,3633600000.0,983738000.0,642407000.0,,345881000.0,5.0,116567000.0,1095517000.0,75845000.0,0.0,,53.0856,8.9462,5.0,1059583000.0,0.14303533072218028,0.0940839502643446,0.17679629018053722,0.27073370761778953,0.1440737057117152,0.21903449086634513,0.29160694627917216,0.0,3.643095762002112,5608163000.0,994055000.0,1253099000.0,1375485000.0,,8.0,8.0,0.0,,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2016-12-31,6973466000.0,3180188000.0,1241495000.0,2524221000.0,4449245000.0,,,535203000.0,-2387500000.0,-603241000.0,-290224000.0,,-320807000.0,-2.0,-231045000.0,-95949000.0,-42083000.0,0.0,2.5616,44.7193,8.2394,-2.0,-645324000.0,-0.06522994350726921,-0.04161832867615616,0.12155979057591623,0.252666387434555,-0.08650518981522244,-0.13558277865120935,0.27029277486910996,0.0,2.561579386143319,4860427000.0,895522000.0,1330741000.0,1435486000.0,,7.0,7.0,0.0,,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2017-03-31,7817365000.0,3669263000.0,1308271000.0,2951344000.0,4866021000.0,,,811773000.0,1318991000.0,430542000.0,248931000.0,,183358000.0,2.0,115106000.0,355901000.0,38115000.0,0.0,,42.6838,8.2569,2.0,468657000.0,0.051156992540722694,0.03184333851623917,0.1887283537188654,0.32641769352482314,0.05507507964640259,0.08847927290079513,0.35531478228433705,0.0,2.804665852869933,4978569000.0,978717000.0,1431975000.0,1551858000.0,,8.0,8.0,0.0,,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2017-06-30,8106373000.0,3860051000.0,1029017000.0,2585635000.0,5520738000.0,,,744313000.0,2789107000.0,980854000.0,636675000.0,,321464000.0,5.0,115607000.0,325331000.0,73241000.0,0.0,,45.2138,9.97,5.0,1054095000.0,0.11532425556148472,0.07854005731046425,0.22827198813096808,0.3516731340891547,0.12099788647771327,0.17766718869832257,0.3779327935428795,0.0,3.7512023610883007,5354198000.0,1237789000.0,1791893000.0,1937011000.0,,10.0,10.0,0.0,,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2017-09-30,8701215000.0,4135742000.0,1138628000.0,2649622000.0,6051593000.0,,,792065000.0,4289780000.0,1540780000.0,1024992000.0,,498752000.0,8.0,115994000.0,740163000.0,110960000.0,0.0,,38.7526,8.9783,8.0,1651740000.0,0.16937556772241624,0.11779872121307197,0.2389381273631748,0.3591745963662472,0.17707641978735153,0.2546073405795796,0.3850407246991687,0.0,3.6322152625791744,6010378000.0,1620374000.0,2348935000.0,2529168000.0,,13.0,13.0,0.0,,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2017-12-31,8764286000.0,4335030000.0,1135483000.0,2620208000.0,6144078000.0,,,812733000.0,-2525651000.0,-872585000.0,-712087000.0,,-123574000.0,-5.0,-230753000.0,-114283000.0,-76849000.0,0.0,3.8178,34.2979,7.0001,-5.0,-949434000.0,-0.11589810546024969,-0.08124871780770276,0.281941962686056,0.3454891431951604,-0.09956144744705958,-0.14202049518251558,0.3759165458727275,0.0,3.8177850306873813,5872227000.0,1198511000.0,2079591000.0,2225058000.0,,10.0,10.0,0.0,,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2018-03-31,9372696000.0,4544732000.0,1265740000.0,2805052000.0,6567644000.0,,,1019491000.0,1511485000.0,567231000.0,477980000.0,6439000.0,107418000.0,4.0,114906000.0,618743000.0,36358000.0,0.0,,24.9379,5.8701,4.0,603589000.0,0.07277800075643565,0.05099706637236501,0.3162320499376441,0.3752806015276367,0.06051951327558261,0.08636750103994674,0.3993350909866787,0.0,3.590573103480968,6064721000.0,1427560000.0,2216280000.0,2359990000.0,,12.0,12.0,0.0,,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2018-06-30,9951980000.0,4814917000.0,1331190000.0,2765554000.0,7186426000.0,,,917876000.0,3119507000.0,1189419000.0,1029392000.0,13357000.0,212080000.0,8.0,114697000.0,1013308000.0,70000000.0,0.0,,23.3802,5.998,8.0,1259419000.0,0.14324116048784194,0.10343589918790029,0.32998547526900884,0.3812842862670287,0.119515814943358,0.1655091139879545,0.4037237294226299,0.0,3.617002080844958,6395121000.0,1820277000.0,2424845000.0,2565314000.0,,15.0,15.0,0.0,,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2018-09-30,10805613000.0,5719583000.0,1417230000.0,2937313000.0,7868300000.0,,,1087843000.0,4783003000.0,1816342000.0,1624047000.0,20851000.0,253286000.0,14.0,114843000.0,1466269000.0,105441000.0,0.0,,23.279,6.5738,14.0,1921783000.0,0.2064037975166173,0.15029660973421868,0.33954546965577903,0.37974929139705743,0.16809245343137869,0.23084300293583113,0.4017942284376573,0.0,4.0357479025987315,6888344000.0,2419332000.0,2700407000.0,2835357000.0,,21.0,21.0,0.0,,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2018-12-31,11734500000.0,6447600000.0,1442800000.0,2977200000.0,8757300000.0,,,1467700000.0,-2703195000.0,-1038592000.0,-687019000.0,-12447000.0,-463684000.0,-5.0,-229646000.0,-903220000.0,-63599000.0,0.0,4.4688,16.246,5.9176,-5.0,-1102191000.0,-0.07845100658878879,-0.058546934253696364,0.25415073644335684,0.38420905632039126,-0.08850756316843496,-0.11859728455117445,0.4077364008145916,0.0,4.468810645966177,6710800000.0,2444400000.0,2534400000.0,2682600000.0,28200000.0,21.0,21.0,0.0,89.87234042553192,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2019-03-31,12854800000.0,6928600000.0,1511400000.0,3410100000.0,9444700000.0,,,1708500000.0,1711800000.0,480000000.0,461100000.0,7700000.0,85000000.0,3.99,115500000.0,897000000.0,51000000.0,0.0,,18.136,6.699,3.99,531000000.0,0.048821031901489724,0.03586986962068644,0.26936558009113215,0.28040658955485454,0.03734013753617326,0.05082215422406217,0.31019978969505785,0.0,4.584226544925235,6911115000.0,2427520000.0,2447169000.0,2610011000.0,29461000.0,20.990000000000002,20.990000000000002,0.0,83.06469569939921,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2019-06-30,13173600000.0,6651000000.0,1713100000.0,3417700000.0,9755900000.0,,,1045500000.0,3645500000.0,795600000.0,654200000.0,15700000.0,116600000.0,5.69,115000000.0,1085300000.0,103100000.0,0.0,,16.4808,5.2131,5.69,898700000.0,0.0670568579013725,0.04965992591243092,0.1794541215196818,0.2182416678096283,0.060393514301329936,0.08155065140069086,0.24652311068440544,0.0,3.8824353511178566,7437108000.0,2052328000.0,2053350000.0,2249292000.0,31804000.0,18.68,18.68,0.0,64.56263363098981,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2019-09-30,13939300000.0,7109100000.0,1765400000.0,3434900000.0,10504400000.0,,,1384800000.0,5693900000.0,1534100000.0,1323800000.0,23500000.0,215500000.0,11.54,114700000.0,1642600000.0,156000000.0,0.0,,13.9704,4.5236,11.54,1690100000.0,0.1260233806785728,0.09496890087737547,0.23249442385711025,0.2694286868403028,0.11005574167999828,0.14604356269753627,0.29682642828289924,0.0,4.026906083607114,8348005000.0,1752081000.0,1771108000.0,2017609000.0,34453000.0,16.22,16.22,0.0,51.406495805880475,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2019-12-31,14805200000.0,7689100000.0,2096600000.0,3715500000.0,11089700000.0,,,1617800000.0,-3187800000.0,-599900000.0,-323300000.0,-16700000.0,-103800000.0,-2.759999999999998,-230600000.0,-1194900000.0,-99800000.0,0.0,3.6674,19.1568,5.9053,-2.759999999999998,-699700000.0,-0.029153178174341956,-0.021836922162483452,0.10141790576573186,0.18818620992534035,-0.04051954718612379,-0.05409524153042914,0.21949306731915427,0.0,3.6674139082323762,7863400000.0,2115800000.0,2209800000.0,2420100000.0,30200000.0,18.46,18.46,0.0,73.17218543046357,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2020-03-31,15757500000.0,8644100000.0,2055200000.0,3624500000.0,12133000000.0,,,2208200000.0,1828200000.0,700100000.0,624600000.0,6100000.0,44000000.0,5.43,115100000.0,698000000.0,56100000.0,0.0,,23.5693,7.3398,5.43,756200000.0,0.05147943624824858,0.03963826749167063,0.3416475221529373,0.3829449731976808,0.04442963668094558,0.05770213467402951,0.4136308937752981,0.0,4.205965356169716,7979800000.0,2279300000.0,2429900000.0,2645300000.0,28600000.0,19.9,19.9,0.0,84.96153846153847,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2020-06-30,14428700000.0,7860200000.0,3702400000.0,5371300000.0,9057400000.0,,1500000000.0,1992200000.0,3780200000.0,1356500000.0,1521900000.0,15800000.0,65600000.0,13.03,116800000.0,1641400000.0,114900000.0,1500000000.0,,21.4017,8.2996,13.03,1471400000.0,0.16802835250734205,0.10547727792524621,0.4025977461509973,0.35884344743664354,0.09401401373651126,0.12848807471536552,0.38923866462091955,0.1656104400821428,2.1230012964563527,8114500000.0,3147000000.0,2990800000.0,3218000000.0,28700000.0,27.24,27.24,0.4661280298321939,104.20905923344948,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2020-09-30,16084000000.0,9097600000.0,2337800000.0,5958500000.0,10125500000.0,1978300000.0,,1573000000.0,6074200000.0,2409600000.0,2364000000.0,42100000.0,221800000.0,20.36,116100000.0,1387100000.0,174200000.0,1978300000.0,,18.8708,7.2245,20.36,2583800000.0,0.2334699521011308,0.1469783635911465,0.389187053439136,0.39669421487603307,0.14981347923402139,0.19907797551182274,0.4253728886108459,0.19537800602439387,3.8915219437077595,8494800000.0,4187200000.0,3866300000.0,4111700000.0,47300000.0,36.06,36.06,0.4811391881703432,81.73995771670191,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2020-12-31,17163300000.0,9779100000.0,2697400000.0,6138000000.0,11025300000.0,1978500000.0,,2193700000.0,-3185500000.0,-889600000.0,-997300000.0,-7100000.0,-34200000.0,-8.3,-232900000.0,-1108400000.0,-109300000.0,1978500000.0,3.6254,14.6735,6.0669,-8.3,-998900000.0,-0.09045558851006322,-0.05810654128285353,0.3130748705069848,0.2792654214409041,-0.05183152424067633,-0.06841077223580799,0.31357714644482815,0.17945089929525726,3.6253799955512718,8497100000.0,3513200000.0,3576600000.0,3812500000.0,56900000.0,30.519999999999996,30.519999999999996,0.5189508196721312,62.85764499121265,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2021-06-30,21485900000.0,13337600000.0,3732400000.0,6358600000.0,15127300000.0,1979200000.0,,2072200000.0,7667200000.0,4459900000.0,4214100000.0,29000000.0,791700000.0,38.07,110700000.0,1295200000.0,138500000.0,1979200000.0,,9.588,4.8043,38.07,4598400000.0,0.27857581987532476,0.19613327810331427,0.5496269824707847,0.581685621869783,0.20757333879427903,0.260713763774004,0.5997495826377296,0.1308363025787814,3.5734647947701212,14336100000.0,7102700000.0,7336400000.0,7654700000.0,79800000.0,63.16,63.16,0.2585601003305159,91.93483709273183,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
2021-09-30,23671500000.0,13775400000.0,3714800000.0,6413500000.0,17258000000.0,1979600000.0,,3432400000.0,11120000000.0,6307100000.0,5846300000.0,43200000.0,976100000.0,52.29,111800000.0,4708800000.0,211700000.0,1979600000.0,,9.2527,4.7794,52.29,6518800000.0,0.3387588364816317,0.24697632173711004,0.5257464028776978,0.5671852517985612,0.26644276873032974,0.3278527467043706,0.5862230215827338,0.1147062232008344,3.7082480887261764,21675900000.0,11427100000.0,12287000000.0,12702100000.0,107200000.0,102.41999999999999,102.41999999999999,0.15584824556569385,114.61753731343283,0.42051232,821.11,476.4869,0.53697,79096.24,17.5578,2.5954,5.5147
