report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_52w_high,bf_52w_low,bf_10d_avg_vol
2011-09-30,11462000000.0,3214000000.0,3045000000.0,5795000000.0,5667000000.0,1292000000.0,18000000.0,2203000000.0,2363000000.0,675000000.0,477000000.0,196000000.0,0.95,498000000.0,333000000.0,40000000.0,195000000.0,293000000.0,1310000000.0,0.95,870000000.0,0.08417151932239281,0.04161577386145524,0.20186203977994074,0.28565382987727467,0.05889024603036119,0.09674645263007023,0.12399492170969106,0.3681760473973762,0.23116287277218986,1.0555008210180623,,,,,,,,,25.43,23.54,0.00261
2011-12-31,11791000000.0,3604000000.0,3301000000.0,6063000000.0,5728000000.0,1291000000.0,18000000.0,2358000000.0,3626000000.0,1088000000.0,740000000.0,337000000.0,1.48,493000000.0,729000000.0,53000000.0,298000000.0,676000000.0,1309000000.0,1.48,1386000000.0,0.12918994413407822,0.06275973199898227,0.20408163265306123,0.30005515719801434,0.0922737681282334,0.15461134005968452,0.18643132928847214,0.38223938223938225,0.22852653631284917,1.0917903665555893,,,,,,,,,25.43,23.54,0.00261
2012-03-31,11997000000.0,3965000000.0,3751000000.0,6600000000.0,5397000000.0,1287000000.0,14000000.0,2679000000.0,4814000000.0,1389000000.0,951000000.0,416000000.0,1.93,487000000.0,1505000000.0,72000000.0,401000000.0,1433000000.0,1301000000.0,1.93,1790000000.0,0.17620900500277933,0.0792698174543636,0.19754881595346904,0.2885334441213128,0.11577894473618405,0.2073753359211705,0.2976734524304113,0.3718321562110511,0.24105984806373912,1.0570514529458812,,,,,,,,,25.43,23.54,0.00261
2012-06-30,11359000000.0,3419000000.0,3154000000.0,5922000000.0,5437000000.0,1283000000.0,15000000.0,2541000000.0,1145000000.0,381000000.0,240000000.0,130000000.0,0.51,467000000.0,183000000.0,22000000.0,105000000.0,161000000.0,1298000000.0,0.51,486000000.0,0.044141990068052236,0.021128620477154678,0.2096069868995633,0.3327510917030568,0.03354168500748305,0.056570155902004454,0.1406113537117904,0.4244541484716157,0.23873459628471583,1.0840202916930881,11948000000.0,2408000000.0,3533000000.0,2563000000.0,4532000000.0,4.87,4.87,0.28640776699029125,25.43,23.54,0.00261
2012-09-30,11140000000.0,3204000000.0,3133000000.0,5810000000.0,5330000000.0,1280000000.0,14000000.0,2086000000.0,2297000000.0,718000000.0,462000000.0,235000000.0,0.99,463000000.0,272000000.0,32000000.0,212000000.0,240000000.0,1294000000.0,0.99,930000000.0,0.08667917448405253,0.0414721723518851,0.20113191118850673,0.3125816282107096,0.0644524236983842,0.10839371980676328,0.10448410970831519,0.40487592511972137,0.2427767354596623,1.022661985317587,11882000000.0,2393000000.0,3576000000.0,2510000000.0,4592000000.0,4.91,4.91,0.281794425087108,25.43,23.54,0.00261
2012-12-31,11558000000.0,3803000000.0,3341000000.0,6145000000.0,5413000000.0,1282000000.0,19000000.0,2353000000.0,3492000000.0,1088000000.0,713000000.0,342000000.0,1.53,460000000.0,838000000.0,41000000.0,317000000.0,797000000.0,1301000000.0,1.53,1405000000.0,0.13171993349344172,0.061688873507527255,0.20418098510882016,0.3115693012600229,0.0941339332064371,0.1620494489127197,0.22823596792668957,0.402348224513173,0.24034731202660262,1.1382819515115234,11748000000.0,2366000000.0,3576000000.0,2631000000.0,4611000000.0,4.96,4.96,0.28215137714161787,25.43,23.54,0.00261
2013-03-31,11811000000.0,4126000000.0,3541000000.0,6361000000.0,5450000000.0,1274000000.0,16000000.0,2593000000.0,-2291000000.0,-825000000.0,-460000000.0,-344000000.0,-0.9600000000000004,-933000000.0,115000000.0,-45000000.0,-157000000.0,70000000.0,1290000000.0,-0.9600000000000004,-982000000.0,-0.08440366972477065,-0.03894674456015579,0.2007856831078132,0.36010475774770845,-0.0698501397002794,-0.12240356083086053,-0.030554343081623744,0.428633784373636,0.23669724770642203,1.1652075684834793,4643000000.0,955000000.0,1362000000.0,1268000000.0,1839000000.0,2.0699999999999994,2.0699999999999994,0.7014681892332789,25.43,23.54,0.00261
2013-12-31,11777000000.0,4190000000.0,3537000000.0,6087000000.0,5690000000.0,1253000000.0,519000000.0,2974000000.0,3431000000.0,921000000.0,807000000.0,75000000.0,1.78,449000000.0,527000000.0,52000000.0,327000000.0,475000000.0,1772000000.0,1.78,1248000000.0,0.14182776801405975,0.0685233930542583,0.2352083940542116,0.2684348586417954,0.0782032775749342,0.12342535513267221,0.1384436024482658,0.3637423491693384,0.3114235500878735,1.1846197342380549,6929000000.0,1522000000.0,1902000000.0,1582000000.0,2601000000.0,3.34,3.34,0.681276432141484,25.43,23.54,0.00261
