report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2011-06-30,396793000.0,225429000.0,91621000.0,269886000.0,126907000.0,163777000.0,63103000.0,369222000.0,74236000.0,-23334000.0,-36733000.0,11540000.0,1649000.0,,,-38764000.0,1635000.0,,-40399000.0,163777000.0,,,0.2986,,-23334000.0,-0.2894481785874696,-0.0925747177999612,-0.09948757116314846,0.20106060852278576,-0.06319775094658499,-0.05880648096110566,-0.08027273602950283,-0.10941655697656152,-0.06319775094658499,1.2905277092674163,2.460451206601107,,,,,,,,,,,,1.6681837,151.03,76.5,2.0403,8751.067,20.1082,2.6142,0.5761
2011-09-30,391036000.0,222126000.0,96756000.0,274028000.0,117008000.0,163764000.0,52917000.0,586416000.0,118675000.0,-29210000.0,-48297000.0,16859000.0,1917000.0,,,-47938000.0,2735000.0,,-50673000.0,163764000.0,,,0.1675,,-29210000.0,-0.4127666484342951,-0.12351036733190807,-0.08235962183842187,0.2023734004529208,-0.04981105563286131,-0.07469900469521988,-0.10403459034376647,-0.08641135303265941,-0.04981105563286131,1.399596608778887,2.295733597916408,,,,,,,,,,,,1.6681837,151.03,76.5,2.0403,8751.067,20.1082,2.6142,0.5761
2011-12-31,488803000.0,319661000.0,73855000.0,387579000.0,101224000.0,297455000.0,146833000.0,779093000.0,157945000.0,-37475000.0,-64995000.0,24939000.0,2217000.0,,,-66408000.0,4792000.0,,-71200000.0,297455000.0,4.2368,,0.256,,-37475000.0,-0.6420908085039121,-0.13296767818528119,-0.08342393013414316,0.20272932756423173,-0.048100804396907684,-0.07666687806744231,-0.09399792815774094,-0.0913883194945918,-0.048100804396907684,2.9385817592665773,4.328224223139936,,,,,,,,,,,,1.6681837,151.03,76.5,2.0403,8751.067,20.1082,2.6142,0.5761
2012-03-31,495319000.0,327537000.0,95795000.0,412878000.0,82441000.0,297769000.0,129629000.0,219389000.0,45119000.0,-5842000.0,-19188000.0,13105000.0,174000.0,,,-14905000.0,1746000.0,,-16651000.0,297769000.0,,,0.4915,,-5842000.0,-0.2327482684586553,-0.03873867144204038,-0.08746108510454034,0.20565753068750028,-0.026628500061534534,-0.011794419353992074,-0.015365192919702269,-0.07589715072314474,-0.026628500061534534,3.6119042709331524,3.4191450493240776,1954120000.0,-169213000.0,-95861000.0,395975000.0,-178923000.0,-95861000.0,66443000.0,,,-3.1062580194239575,-1.4427554445163524,1.6681837,151.03,76.5,2.0403,8751.067,20.1082,2.6142,0.5761
2012-06-30,499097000.0,331567000.0,109565000.0,427789000.0,71308000.0,298094000.0,105090000.0,491308000.0,98783000.0,-7214000.0,-31243000.0,23566000.0,318000.0,,,-37777000.0,3988000.0,,-41765000.0,298094000.0,,,0.5547,,-7214000.0,-0.43814158299209066,-0.06259905389132774,-0.06359147418727153,0.20106124874823939,-0.014683253682008027,-0.01445410411202632,-0.0195288601577685,-0.08500777516344127,-0.014683253682008027,4.180372468727212,3.0262127504221237,2076206000.0,-163723000.0,-79741000.0,420522000.0,-180289000.0,-79741000.0,78469000.0,,,-3.7382776739694763,-1.016210223145446,1.6681837,151.03,76.5,2.0403,8751.067,20.1082,2.6142,0.5761
2012-09-30,498772000.0,329357000.0,120578000.0,439912000.0,58860000.0,298433000.0,90675000.0,783088000.0,156496000.0,-8843000.0,-44808000.0,34184000.0,351000.0,,,-48846000.0,9156000.0,,-58002000.0,298433000.0,,,0.5139,,-8843000.0,-0.7612640163098878,-0.08983663878485561,-0.05721962282655334,0.1998447173242343,-0.01129247287661157,-0.017729543759473266,-0.024749995102059094,-0.07406830394540588,-0.01129247287661157,5.070217465171593,2.731485013849956,2272878000.0,-160234000.0,-59374000.0,458343000.0,-187618000.0,-59374000.0,95794000.0,,,-5.026324653888907,-0.6198091738522246,1.6681837,151.03,76.5,2.0403,8751.067,20.1082,2.6142,0.5761
2012-12-31,550841000.0,379872000.0,117235000.0,502745000.0,48096000.0,360895000.0,131432000.0,-423109000.0,-85832000.0,13196000.0,38383000.0,-25716000.0,-266000.0,,,34678000.0,-4492000.0,,30186000.0,360895000.0,3.2479,,0.5047,,13196000.0,0.7980497338656022,0.06968072456480182,-0.09071657657955752,0.2028602558678733,-0.03118818082338121,0.023956096223774193,0.032264768662391106,-0.0713433181520601,-0.03118818082338121,7.503638556220891,3.240261014202243,1070676000.0,-56856000.0,-8703000.0,214566000.0,-86232000.0,-8703000.0,45139000.0,,,-41.467884637481326,-0.19280444848135758,1.6681837,151.03,76.5,2.0403,8751.067,20.1082,2.6142,0.5761
2013-03-31,563491000.0,396277000.0,140383000.0,526430000.0,37061000.0,361467000.0,117666000.0,319702000.0,62347000.0,1210000.0,-11808000.0,12500000.0,315000.0,,,-25189000.0,981000.0,,-26170000.0,361467000.0,,,0.4708,,1210000.0,-0.31860985942095466,-0.020955081802548754,-0.03693439515548855,0.19501598363475986,0.0037847745713195415,0.002147327996365514,0.0030361731170708206,-0.08185747977804331,0.0037847745713195415,9.75329861579558,2.822827550344415,1170989000.0,-49476000.0,-1651000.0,231794000.0,-95751000.0,-1651000.0,44534000.0,,,-218.93821926105392,-0.037072798311402526,1.6681837,151.03,76.5,2.0403,8751.067,20.1082,2.6142,0.5761
2013-06-30,505507000.0,325237000.0,136930000.0,513959000.0,-8452000.0,353939000.0,25511000.0,717850000.0,144579000.0,14379000.0,-60014000.0,73558000.0,715000.0,,,-85868000.0,4595000.0,,-90463000.0,353939000.0,,,0.4565,,14379000.0,7.1005679129200185,-0.11872041336717394,-0.08360242390471546,0.20140558612523507,0.020030647071115137,0.02844470996445153,0.041619511009097304,-0.12601936337675002,0.020030647071115137,-41.87636062470421,2.375206309793325,1397531000.0,-78247000.0,19942000.0,277590000.0,-144449000.0,19942000.0,94526000.0,,,17.748420419215726,0.21096841080760848,1.6681837,151.03,76.5,2.0403,8751.067,20.1082,2.6142,0.5761
2013-09-30,533870000.0,351386000.0,151476000.0,528418000.0,5452000.0,353922000.0,50356000.0,167704000.0,237073000.0,34727000.0,-47220000.0,81083000.0,586000.0,0.0,96314000.0,-56172000.0,9392000.0,,-65564000.0,353922000.0,,,0.4062,0.0,34727000.0,-8.661041819515773,-0.08844849869818495,-0.2815675237322902,1.41363950770405,0.20707317654915805,0.06504767078127634,0.09663192106273687,-0.39095072270190334,0.20707317654915805,64.91599413059427,2.3197470226306476,782147000.0,-80659000.0,63512000.0,358167000.0,-152011000.0,63512000.0,141425000.0,,,5.572521728177352,0.4490860880325261,1.6681837,151.03,76.5,2.0403,8751.067,20.1082,2.6142,0.5761
