report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,gross_profit,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,roe,roa,net_margin,gross_margin,fcf_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,gross_profit_ttm,fcf_ttm,eps_diluted_ttm,eps_ttm,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-05-31,14419300000.0,10959200000.0,3364200000.0,,9753700000.0,445800000.0,138600000.0,3079100000.0,,19014000000.0,8800400000.0,1906700000.0,610200000.0,3.86,,3164200000.0,335100000.0,,2829100000.0,584400000.0,3.2576,18.1253,1.8182,3.86,0.19548479038723765,0.13223249394908212,0.10027874197959398,0.46283790890922477,0.1487903649942148,0.059915724289244084,3.2575946733250105,,,,,,,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2010-08-31,14051000000.0,10531000000.0,3142000000.0,,9660000000.0,342000000.0,109000000.0,2010000000.0,,5175000000.0,2434000000.0,559000000.0,196000000.0,1.14,,212000000.0,89000000.0,,123000000.0,451000000.0,,17.1246,1.7251,1.14,0.05786749482401656,0.039783645292150026,0.10801932367149758,0.4703381642512077,0.023768115942028985,0.04668737060041408,3.3516868236791852,,,,,,,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2010-11-30,14464000000.0,10916000000.0,3248000000.0,,9949000000.0,338000000.0,128000000.0,1768000000.0,,10017000000.0,4627000000.0,1016000000.0,348000000.0,2.08,,647000000.0,191000000.0,,456000000.0,466000000.0,,20.252,2.0786,2.08,0.10212081616242838,0.0702433628318584,0.10142757312568633,0.46191474493361284,0.04552261156034741,0.04683887827922404,3.3608374384236455,,,,,,,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2011-02-28,14478000000.0,10785000000.0,3342000000.0,,9902000000.0,276000000.0,139000000.0,2132000000.0,,15096000000.0,6954000000.0,1539000000.0,532000000.0,3.16,,970000000.0,303000000.0,,667000000.0,415000000.0,,20.4812,2.0925,3.16,0.15542314683902242,0.1062992125984252,0.10194753577106519,0.4606518282988871,0.04418388977212507,0.04191072510603919,3.2271095152603233,49302000000.0,5020700000.0,22815400000.0,4075100000.0,10.24,10.24,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2011-05-31,14998000000.0,11297000000.0,3958000000.0,,9843000000.0,276000000.0,187000000.0,1955000000.0,,-9426000000.0,-4507000000.0,-981000000.0,-365000000.0,-1.9900000000000002,,-17000000.0,-151000000.0,,-168000000.0,463000000.0,2.8542,18.7718,1.9904,-1.9900000000000002,-0.09966473636086559,-0.0654087211628217,0.10407383831954169,0.47814555484829196,0.01782304264799491,0.04703850452097938,2.8542193026781204,20862000000.0,2133000000.0,9508000000.0,1078000000.0,4.390000000000001,4.390000000000001,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2011-08-31,14803000000.0,11039000000.0,3760000000.0,14803000000.0,9899000000.0,238000000.0,164000000.0,1608000000.0,,6081000000.0,2693000000.0,645000000.0,207000000.0,1.36,,87000000.0,114000000.0,,-27000000.0,402000000.0,,18.1059,1.9283,1.36,0.06515809677745227,0.04357224886847261,0.10606808090774544,0.4428547936194705,-0.004440059200789344,0.04061016264269118,2.935904255319149,21768000000.0,2219000000.0,9767000000.0,928000000.0,4.61,4.61,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2011-11-30,14565000000.0,10725000000.0,3563000000.0,14565000000.0,9843000000.0,234000000.0,123000000.0,1929000000.0,,11812000000.0,5143000000.0,1114000000.0,356000000.0,2.36,,597000000.0,259000000.0,,338000000.0,357000000.0,,19.7841,2.0492,2.36,0.11317687696840394,0.07648472365259183,0.09431087030138842,0.435404673213681,0.02861496782932611,0.03626943005181347,3.0101038450743753,23563000000.0,2317000000.0,10283000000.0,810000000.0,4.89,4.89,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2012-02-29,14794000000.0,10932000000.0,3410000000.0,14794000000.0,10176000000.0,229000000.0,91000000.0,2021000000.0,,17658000000.0,7704000000.0,1674000000.0,566000000.0,3.56,,925000000.0,379000000.0,,546000000.0,320000000.0,,21.8109,2.2367,3.56,0.1645047169811321,0.11315398134378803,0.09480122324159021,0.436289500509684,0.0309208290859667,0.031446540880503145,3.2058651026392964,26125000000.0,2452000000.0,11033000000.0,689000000.0,5.289999999999999,5.289999999999999,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2012-05-31,15465000000.0,11531000000.0,3865000000.0,15465000000.0,10381000000.0,228000000.0,108000000.0,2317000000.0,,-11423000000.0,-5069000000.0,-1210000000.0,-369000000.0,-2.549999999999999,,290000000.0,-155000000.0,,135000000.0,336000000.0,3.0513,22.306,2.1253,-2.549999999999999,-0.11655909835275985,-0.07824118978338183,0.10592663923662786,0.44375382999212115,-0.011818261402433687,0.03236682400539447,2.9834411384217336,24128000000.0,2223000000.0,10471000000.0,992000000.0,4.73,4.73,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2012-08-31,15114000000.0,11136000000.0,3776000000.0,15114000000.0,10047000000.0,226000000.0,129000000.0,2165000000.0,,6669000000.0,2903000000.0,567000000.0,215000000.0,1.23,,535000000.0,107000000.0,,428000000.0,355000000.0,,20.4503,1.8345,1.23,0.05643475664377426,0.037514886859865024,0.08502024291497975,0.43529764582396163,0.06417753786174839,0.03533393052652533,2.9491525423728815,24716000000.0,2145000000.0,10681000000.0,1447000000.0,4.6000000000000005,4.6000000000000005,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2012-11-30,15171000000.0,11435000000.0,3799000000.0,15171000000.0,10014000000.0,170000000.0,100000000.0,2291000000.0,,12429000000.0,5358000000.0,951000000.0,406000000.0,,,1245000000.0,250000000.0,,995000000.0,270000000.0,,21.1927,1.795,,0.09496704613541043,0.0626853865928416,0.07651460294472605,0.4310885831523051,0.08005471075710033,0.02696225284601558,3.01000263227165,25333000000.0,1982000000.0,10896000000.0,2104000000.0,,,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2013-02-28,15615000000.0,11789000000.0,3500000000.0,15615000000.0,10667000000.0,161000000.0,103000000.0,2557000000.0,,18616000000.0,8094000000.0,1817000000.0,602000000.0,,,1668000000.0,401000000.0,,1267000000.0,264000000.0,,20.569,1.9582,,0.17033842692415863,0.11636247198206852,0.09760421143102707,0.4347872797593468,0.06805973356252686,0.024749226586669167,3.3682857142857143,26291000000.0,2125000000.0,11286000000.0,2825000000.0,,,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2013-05-31,17584000000.0,13626000000.0,3926000000.0,,11156000000.0,1210000000.0,121000000.0,3337000000.0,,-12401000000.0,-5321000000.0,-850000000.0,-415000000.0,,,-421000000.0,-122000000.0,,-543000000.0,1331000000.0,3.4402,22.2898,2.1768,,-0.0761921835783435,-0.04833939945404914,0.0685428594468188,0.4290783001370857,0.043786791387791305,0.11930799569738257,3.470708099847173,25313000000.0,2485000000.0,11034000000.0,2147000000.0,,,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2013-08-31,17674000000.0,13618000000.0,3863000000.0,,11282000000.0,1207000000.0,111000000.0,2936000000.0,,6971000000.0,3132000000.0,780000000.0,260000000.0,,,597000000.0,215000000.0,,382000000.0,1318000000.0,,21.3267,2.2178,,0.06913667789399043,0.0441326241937309,0.11189212451585138,0.44928991536364943,0.05479845072442978,0.11682325828753767,3.5252394512037277,25615000000.0,2698000000.0,11263000000.0,2101000000.0,,,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2013-11-30,17820000000.0,13607000000.0,3851000000.0,17820000000.0,11344000000.0,1201000000.0,180000000.0,2086000000.0,,13402000000.0,5958000000.0,1317000000.0,440000000.0,,,929000000.0,428000000.0,,501000000.0,1381000000.0,,24.8253,2.6765,,0.1160966149506347,0.0739057239057239,0.0982689150873004,0.4445605133562155,0.03738248022683181,0.12173836389280678,3.5333679563749674,26588000000.0,3064000000.0,11863000000.0,1607000000.0,,,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2014-02-28,17803000000.0,13410000000.0,3954000000.0,,11133000000.0,1201000000.0,119000000.0,1864000000.0,,20374000000.0,9061000000.0,2002000000.0,638000000.0,,,1683000000.0,670000000.0,,1013000000.0,1320000000.0,,26.1635,2.5612,,0.17982574328572712,0.11245295736673594,0.09826249141062138,0.4447334838519682,0.04972023166781192,0.11856642414443547,3.3915022761760243,28346000000.0,3249000000.0,12830000000.0,1353000000.0,,,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2014-05-31,18594000000.0,13696000000.0,5027000000.0,,10824000000.0,1199000000.0,167000000.0,2220000000.0,,-12948000000.0,-5705000000.0,-1406000000.0,-487000000.0,,,-206000000.0,-433000000.0,,-639000000.0,1366000000.0,2.7245,25.017,2.4235,,-0.12989652623798964,-0.07561579003979778,0.10858819894964473,0.44060858819894966,0.049351251158480075,0.1262010347376201,2.7244877660632585,27799000000.0,2693000000.0,12446000000.0,1257000000.0,,,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2014-08-31,18521000000.0,13540000000.0,4813000000.0,,11105000000.0,1195000000.0,146000000.0,2303000000.0,,7982000000.0,3721000000.0,962000000.0,267000000.0,1.0,,588000000.0,262000000.0,,326000000.0,1341000000.0,,23.9355,2.3894,1.0,0.08662764520486267,0.05194103990065331,0.12052117263843648,0.4661738912553245,0.0408418942620897,0.12075641602881584,2.8132142115104926,28810000000.0,2875000000.0,13035000000.0,1201000000.0,,,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2014-11-30,19167000000.0,14033000000.0,4937000000.0,,11700000000.0,1084000000.0,93000000.0,2273000000.0,,15362000000.0,7048000000.0,1617000000.0,490000000.0,1.0,,1235000000.0,487000000.0,,748000000.0,1177000000.0,,28.0817,2.8281,1.0,0.1382051282051282,0.08436375019564878,0.10525973180575446,0.4587944278088791,0.048691576617627914,0.1005982905982906,2.8424144217135914,30770000000.0,3175000000.0,14125000000.0,1448000000.0,,,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2015-02-28,20541000000.0,15207000000.0,5586000000.0,,12368000000.0,1082000000.0,61000000.0,3015000000.0,,22822000000.0,10474000000.0,2408000000.0,745000000.0,2.0,,3338000000.0,723000000.0,,2615000000.0,1143000000.0,,27.4675,2.8206,2.0,0.19469598965071153,0.11722895672070494,0.10551222504600824,0.4589431250547717,0.11458242047147489,0.09241591203104786,2.7223415682062297,33218000000.0,3581000000.0,15538000000.0,3050000000.0,,,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
