report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,28189000000.0,21504000000.0,17012000000.0,,7532000000.0,,,3731000000.0,108702000000.0,5676000000.0,2008000000.0,1263000000.0,187000000.0,601000000.0,4.62,273000000.0,2316000000.0,199000000.0,,2117000000.0,0.0,1.264,14.0178,0.1629,4.62,2008000000.0,0.16768454593733403,0.0448047110575047,0.011618921454987028,0.052216150576806314,0.01847252120476164,0.07123345986022916,0.2665958576739246,0.019475262644661553,0.01847252120476164,0.0,1.2640489066541265,,,,,,,,,,,,0.43213445,999.0,637.0,0.74926,112731.33,25.975,4.2901,0.2833
2010-06-30,27399000000.0,20791000000.0,16890000000.0,,6879000000.0,,,3265000000.0,27450000000.0,1392000000.0,474000000.0,298000000.0,43000000.0,142000000.0,1.1,272000000.0,528000000.0,52000000.0,120000000.0,476000000.0,0.0,,13.7934,0.1604,1.1,594000000.0,0.04332025003634249,0.010876309354355998,0.010856102003642988,0.0507103825136612,0.01726775956284153,0.017299901456257528,0.06890536415176625,0.017340619307832424,0.021639344262295083,0.0,1.2309650680876258,,,,,,,,,,,,0.43213445,999.0,637.0,0.74926,112731.33,25.975,4.2901,0.2833
2010-09-30,26792000000.0,20244000000.0,16385000000.0,,6815000000.0,,,3050000000.0,54984000000.0,2758000000.0,891000000.0,625000000.0,87000000.0,263000000.0,2.34,267000000.0,798000000.0,107000000.0,238000000.0,691000000.0,0.0,,12.0356,0.1423,2.34,1129000000.0,0.09170946441672781,0.023327859062406687,0.011366943110723119,0.05016004655899898,0.016204714098646877,0.03325619587936698,0.13074101247248715,0.012567292303215481,0.020533246035210242,0.0,1.2355202929508697,,,,,,,,,,,,0.43213445,999.0,637.0,0.74926,112731.33,25.975,4.2901,0.2833
2010-12-31,30396000000.0,21693000000.0,19685000000.0,,7080000000.0,,,3213000000.0,83231000000.0,4219000000.0,1198000000.0,780000000.0,140000000.0,369000000.0,2.96,264000000.0,1338000000.0,157000000.0,352000000.0,1181000000.0,0.0,,15.8642,0.1629,2.96,1550000000.0,0.11016949152542373,0.025661271219897353,0.00937150821208444,0.05069024762408237,0.014393675433432255,0.039413080668509015,0.1692090395480226,0.014189424613425287,0.018622868882988308,0.0,1.102006604013208,274367000000.0,2966000000.0,4571000000.0,14045000000.0,4465000000.0,5281000000.0,457000000.0,11.02,11.02,0.0,10.00218818380744,0.43213445,999.0,637.0,0.74926,112731.33,25.975,4.2901,0.2833
2011-03-31,30886000000.0,22357000000.0,18726000000.0,,7220000000.0,3587000000.0,,3612000000.0,-53581000000.0,-2399000000.0,-742000000.0,-501000000.0,-48000000.0,-269000000.0,-1.83,-540000000.0,-326000000.0,-83000000.0,,-409000000.0,3587000000.0,1.1939,16.7215,0.1793,-1.83,-742000000.0,-0.06939058171745152,-0.016220941526905393,0.00935032940781247,0.044773333831022194,0.013848192456281145,-0.024023829566794018,-0.06865920236883502,0.00763330284989082,0.013848192456281145,0.496814404432133,1.1939015272882623,112084000000.0,1202000000.0,1821000000.0,5970000000.0,1939000000.0,2531000000.0,222000000.0,4.57,4.57,1.4172263927301463,8.202702702702704,0.43213445,999.0,637.0,0.74926,112731.33,25.975,4.2901,0.2833
2011-06-30,31017000000.0,22374000000.0,19142000000.0,,6917000000.0,3575000000.0,,3116000000.0,29980000000.0,1509000000.0,472000000.0,286000000.0,64000000.0,130000000.0,1.13,254000000.0,326000000.0,58000000.0,135000000.0,268000000.0,3575000000.0,,17.3138,0.1798,1.13,607000000.0,0.041347404944340034,0.009220749911338944,0.009539693128752502,0.05033355570380253,0.015743829219479654,0.015217461392139794,0.04498665650019062,0.008939292861907939,0.020246831220813877,0.5168425618042504,1.1688433810469125,114614000000.0,1190000000.0,1819000000.0,6087000000.0,1731000000.0,2544000000.0,243000000.0,4.6,4.6,1.4052672955974843,7.48559670781893,0.43213445,999.0,637.0,0.74926,112731.33,25.975,4.2901,0.2833
2011-09-30,31907000000.0,23262000000.0,19845000000.0,31907000000.0,7116000000.0,3578000000.0,,3943000000.0,60196000000.0,3156000000.0,950000000.0,582000000.0,128000000.0,254000000.0,2.31,252000000.0,1395000000.0,126000000.0,271000000.0,1269000000.0,3578000000.0,,15.4032,0.1522,2.31,1221000000.0,0.081787521079258,0.01824051148650766,0.009668416506080139,0.05242873280616652,0.015781779520233904,0.029774030776945497,0.08883486066953432,0.021081134959133496,0.020283739783374312,0.5028105677346824,1.1721844293272865,119826000000.0,1147000000.0,1878000000.0,6485000000.0,2309000000.0,2636000000.0,284000000.0,4.57,4.57,1.357359635811836,6.612676056338028,0.43213445,999.0,637.0,0.74926,112731.33,25.975,4.2901,0.2833
2011-12-31,33157000000.0,24569000000.0,20715000000.0,33157000000.0,7456000000.0,3578000000.0,,4191000000.0,91035000000.0,4722000000.0,1442000000.0,882000000.0,192000000.0,380000000.0,3.51,252000000.0,1716000000.0,170000000.0,408000000.0,1546000000.0,3578000000.0,,15.0117,0.1633,3.51,1850000000.0,0.11829399141630902,0.026600717797146907,0.009688581314878892,0.05187015982863734,0.015840061514802,0.043490062430256056,0.13068696755483053,0.01698247926621629,0.020321854231888835,0.47988197424892703,1.1860487569394158,127630000000.0,1249000000.0,2122000000.0,6988000000.0,2674000000.0,2936000000.0,336000000.0,5.119999999999999,5.119999999999999,1.2186648501362398,6.315476190476191,0.43213445,999.0,637.0,0.74926,112731.33,25.975,4.2901,0.2833
2012-03-31,33093000000.0,23603000000.0,21686000000.0,33093000000.0,6831000000.0,3072000000.0,,3149000000.0,-58477000000.0,-2820000000.0,-715000000.0,-347000000.0,-133000000.0,-248000000.0,-1.3599999999999994,-507000000.0,-487000000.0,-129000000.0,,-616000000.0,3072000000.0,1.0884,15.5539,0.1778,-1.3599999999999994,-715000000.0,-0.05079783340652906,-0.010485601184540538,0.005933956940335517,0.04822408810301486,0.012227029430374335,-0.021605777656906293,-0.07220034333030395,0.010534056124630197,0.012227029430374335,0.44971453667105843,1.0883980448215438,122734000000.0,1403000000.0,2149000000.0,6567000000.0,2467000000.0,2963000000.0,251000000.0,5.59,5.59,1.036787040161998,8.56175298804781,0.43213445,999.0,637.0,0.74926,112731.33,25.975,4.2901,0.2833
2012-06-30,31748000000.0,22054000000.0,20097000000.0,31748000000.0,7203000000.0,3072000000.0,,2013000000.0,30798000000.0,1600000000.0,579000000.0,380000000.0,56000000.0,151000000.0,1.58,240000000.0,-552000000.0,46000000.0,140000000.0,-598000000.0,3072000000.0,,14.9819,0.1817,1.58,719000000.0,0.05275579619602943,0.011969257906009827,0.012338463536593285,0.05195142541723489,0.018799922072861873,0.018237369283104446,0.05635036496350365,-0.019416845249691537,0.023345671796869926,0.42648896293211164,1.0973777180673732,123552000000.0,1497000000.0,2256000000.0,6658000000.0,1601000000.0,3075000000.0,243000000.0,6.040000000000001,6.040000000000001,0.9990243902439024,9.283950617283951,0.43213445,999.0,637.0,0.74926,112731.33,25.975,4.2901,0.2833
