report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,14962000000.0,4592000000.0,3174000000.0,,6014000000.0,,558000000.0,1167000000.0,,439000000.0,248000000.0,60000000.0,117000000.0,0.45,536000000.0,-251000000.0,80000000.0,-331000000.0,558000000.0,,43.0186,1.3176,0.45,439000000.0,0.041237113402061855,0.016575324154524795,,,0.02934099719288865,0.06679853925745588,,,0.09278350515463918,1.4467548834278512,,,,,,,,,,,-0.39658508,248.0,170.37,2.53039,89506.5,21.688,7.8189,3.3836
2010-09-30,14903000000.0,5045000000.0,2947000000.0,,6415000000.0,,9000000.0,,,614000000.0,652000000.0,180000000.0,98000000.0,1.18,543000000.0,50000000.0,193000000.0,-143000000.0,9000000.0,,19.5,1.2668,1.18,614000000.0,0.10163678877630554,0.043749580621351404,,,0.04119975843789841,0.09557907845579078,,,0.0014029618082618861,1.7119104173736002,,,,,,,,,,,-0.39658508,248.0,170.37,2.53039,89506.5,21.688,7.8189,3.3836
2010-12-31,15310000000.0,5276000000.0,3105000000.0,,6415000000.0,,8000000.0,,,939000000.0,855000000.0,233000000.0,204000000.0,1.55,544000000.0,722000000.0,271000000.0,451000000.0,8000000.0,1.6992,17.4593,1.4083,1.55,939000000.0,0.1332813717848792,0.05584585238406271,,,0.06133246244284781,0.14619336758524054,,,0.0012470771628994544,1.699194847020934,,,,,,,,,,,-0.39658508,248.0,170.37,2.53039,89506.5,21.688,7.8189,3.3836
2011-03-31,15073000000.0,4936000000.0,2889000000.0,,6687000000.0,,261000000.0,,,472000000.0,325000000.0,51000000.0,128000000.0,0.58,552000000.0,-376000000.0,67000000.0,-443000000.0,261000000.0,,17.5954,1.512,0.58,472000000.0,0.048601764617915356,0.021561732899887217,,,0.03131427054999005,0.06793321819228555,,,0.039030955585464336,1.7085496711664936,,2080000000.0,2464000000.0,-466000000.0,2464000000.0,524000000.0,3.76,3.76,0.10592532467532467,4.702290076335878,-0.39658508,248.0,170.37,2.53039,89506.5,21.688,7.8189,3.3836
2011-06-30,15451000000.0,5186000000.0,3242000000.0,,6780000000.0,,260000000.0,,,937000000.0,607000000.0,100000000.0,257000000.0,1.09,554000000.0,330000000.0,142000000.0,188000000.0,260000000.0,,17.4919,1.5383,1.09,937000000.0,0.08952802359882006,0.03928548314024982,,,0.06064332405669536,0.1330965909090909,,,0.038348082595870206,1.5996298581122763,,2439000000.0,2962000000.0,53000000.0,2962000000.0,564000000.0,4.4,4.4,0.08777852802160702,5.25177304964539,-0.39658508,248.0,170.37,2.53039,89506.5,21.688,7.8189,3.3836
2011-09-30,15121000000.0,5030000000.0,3384000000.0,15121000000.0,6465000000.0,2670000000.0,260000000.0,,,1247000000.0,737000000.0,149000000.0,322000000.0,1.33,552000000.0,995000000.0,205000000.0,790000000.0,2930000000.0,,15.299,1.2612,1.33,1247000000.0,0.1139984532095901,0.04874016268765293,,,0.08246809073473976,0.13273017562533262,,,0.4532095901005414,1.4864066193853427,,2524000000.0,3595000000.0,986000000.0,3595000000.0,533000000.0,4.550000000000001,4.550000000000001,0.8150208623087621,6.74484052532833,-0.39658508,248.0,170.37,2.53039,89506.5,21.688,7.8189,3.3836
2011-12-31,15454000000.0,5648000000.0,3739000000.0,15454000000.0,5940000000.0,2668000000.0,260000000.0,,,-1018000000.0,-676000000.0,-101000000.0,-285000000.0,-1.21,-1107000000.0,756000000.0,-134000000.0,622000000.0,2928000000.0,1.5106,17.2389,1.4852,-1.21,-1018000000.0,-0.11380471380471381,-0.04374272033130581,,,-0.065872913161641,-0.11479476770410464,,,0.49292929292929294,1.510564322011233,,993000000.0,1638000000.0,1157000000.0,1638000000.0,199000000.0,1.7900000000000005,1.7900000000000005,1.7875457875457876,8.231155778894472,-0.39658508,248.0,170.37,2.53039,89506.5,21.688,7.8189,3.3836
2012-03-31,15010000000.0,5035000000.0,3032000000.0,15010000000.0,6265000000.0,2664000000.0,259000000.0,,,527000000.0,347000000.0,46000000.0,153000000.0,0.63,551000000.0,-503000000.0,51000000.0,-554000000.0,2923000000.0,,17.6583,1.5328,0.63,527000000.0,0.05538707102952913,0.023117921385742837,,,0.03510992671552299,0.057357422725293865,,,0.466560255387071,1.6606200527704484,,1015000000.0,1693000000.0,1046000000.0,1693000000.0,194000000.0,1.8400000000000003,1.8400000000000003,1.726520968694625,8.72680412371134,-0.39658508,248.0,170.37,2.53039,89506.5,21.688,7.8189,3.3836
2012-06-30,15202000000.0,5195000000.0,3170000000.0,15202000000.0,6344000000.0,2663000000.0,259000000.0,,,1045000000.0,676000000.0,91000000.0,297000000.0,1.22,552000000.0,66000000.0,149000000.0,-83000000.0,2922000000.0,,16.6325,1.4981,1.22,1045000000.0,0.10655737704918032,0.044467833179844755,,,0.06874095513748191,0.11277789769048133,,,0.46059268600252207,1.638801261829653,,1084000000.0,1801000000.0,775000000.0,1801000000.0,185000000.0,1.9700000000000002,1.9700000000000002,1.6224319822320932,9.735135135135135,-0.39658508,248.0,170.37,2.53039,89506.5,21.688,7.8189,3.3836
2012-09-30,15736000000.0,5651000000.0,3506000000.0,15736000000.0,6580000000.0,2660000000.0,259000000.0,,,1423000000.0,917000000.0,135000000.0,387000000.0,1.66,552000000.0,750000000.0,249000000.0,501000000.0,2919000000.0,,15.8934,1.5759,1.66,1423000000.0,0.13936170212765958,0.05827402135231317,,,0.09042958820538892,0.1498052426571218,,,0.44361702127659575,1.611808328579578,,1264000000.0,1977000000.0,486000000.0,1977000000.0,171000000.0,2.3,2.3,1.4764795144157814,11.56140350877193,-0.39658508,248.0,170.37,2.53039,89506.5,21.688,7.8189,3.3836
