report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-12-29,3631700000.0,2027525000.0,875668000.0,2744834000.0,886866000.0,1317500000.0,173836000.0,,-2008862000.0,-478338000.0,16337000.0,132817000.0,-80252000.0,1204000.0,1.33,,320872000.0,-16347000.0,304525000.0,1491336000.0,2.3153,0.7745,21.2831,1.33,16337000.0,0.14975994118615438,0.03657157804884765,-0.06611554203325067,0.23811391723274172,-0.008132465047375081,0.004498444254756725,0.006869475343137379,-0.15159080116005977,-0.008132465047375081,1.681579855355826,2.315403783168964,4525721000.0,164681000.0,440115000.0,1420047000.0,475214000.0,440115000.0,136855000.0,1.6400000000000001,1.6400000000000001,3.388514365563546,3.21592196119981,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2013-03-30,3807125000.0,2197558000.0,875562000.0,2858571000.0,948554000.0,1435000000.0,159747000.0,68545000.0,945461000.0,327299000.0,85143000.0,51379000.0,25623000.0,7677000.0,0.0,,-79071000.0,6530000.0,-85601000.0,1594747000.0,,0.9965,18.4539,0.0,85143000.0,0.054165603645127215,0.013495485438487047,0.054342802082793476,0.3461792712761288,0.09005448135882918,0.022364119906753785,0.03347735875541275,-0.09053890112865576,0.09005448135882918,1.6812400770014149,2.509882795278918,4462848000.0,242890000.0,519180000.0,1492983000.0,492902000.0,519180000.0,125480000.0,1.9100000000000001,1.9100000000000001,3.0716649331638353,4.137551801083838,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2013-06-29,3849530000.0,2259964000.0,894007000.0,2805392000.0,1044138000.0,1374500000.0,170479000.0,82305000.0,2144666000.0,762781000.0,266590000.0,172965000.0,50844000.0,41566000.0,1.0,,18326000.0,16173000.0,2153000.0,1544979000.0,,1.1341,14.0994,1.0,266590000.0,0.16565339064376547,0.044931459165144835,0.08064892155701633,0.3556642386273667,0.12430373773818394,0.0692526100588903,0.10296560564856667,0.0010038859197655952,0.12430373773818394,1.4796693540509014,2.5279041439272847,4453730000.0,441454000.0,655174000.0,1633718000.0,501320000.0,655174000.0,102718000.0,3.17,3.17,2.3581201329723096,6.378375747191339,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2013-09-28,3835017000.0,2257053000.0,913685000.0,2682913000.0,1152104000.0,1250000000.0,166614000.0,132320000.0,3342012000.0,1184461000.0,443488000.0,298228000.0,75846000.0,67404000.0,2.0,,256985000.0,30721000.0,226264000.0,1416614000.0,,1.3723,16.2896,2.0,443488000.0,0.2588551033587246,0.07776445319538348,0.0892360649812149,0.35441554369044753,0.13270089993692422,0.11564172988020653,0.1726495473617579,0.06770292865495396,0.13270089993692422,1.2295886482470333,2.470274766467656,4423277000.0,655389000.0,811558000.0,1796203000.0,447341000.0,811558000.0,72061000.0,4.33,4.33,1.7455486853681437,11.262097389711494,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2013-12-28,4090048000.0,2243666000.0,999278000.0,2859425000.0,1230623000.0,1467000000.0,181790000.0,,-1804337000.0,-662848000.0,-280035000.0,-192078000.0,-50429000.0,-51340000.0,0.25,,395041000.0,-9797000.0,385244000.0,1648790000.0,2.2453,1.4906,20.8651,0.25,-280035000.0,-0.15608191948305858,-0.04696228503919758,0.10645350619091666,0.3673637463511528,0.15520105168823783,-0.06846741162939897,-0.09725419729646285,-0.21351000395158998,0.15520105168823783,1.3398010601134547,2.245287097284239,4627802000.0,330494000.0,515186000.0,1611693000.0,528060000.0,515186000.0,101884000.0,3.25,3.25,3.20037811586495,5.056593773310824,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2014-03-29,4273919000.0,2440951000.0,1029363000.0,3027442000.0,1246477000.0,1620000000.0,164879000.0,151136000.0,1059370000.0,356777000.0,71788000.0,41560000.0,21818000.0,7975000.0,0.0,,-62236000.0,12224000.0,-74460000.0,1784879000.0,,1.6049,23.7214,0.0,71788000.0,0.033341971011097676,0.009724096315348981,0.03923086362649499,0.3367822385002407,0.06776480360969256,0.01679676194144063,0.023681811044298326,-0.07028705740204083,0.06776480360969256,1.4319389768122477,2.3713218757620003,4741711000.0,320675000.0,501831000.0,1641171000.0,539201000.0,501831000.0,98079000.0,3.25,3.25,3.5567332428646297,5.116599883767167,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2014-06-28,4415018000.0,2587736000.0,1155338000.0,3036590000.0,1378428000.0,1523000000.0,225000000.0,143617000.0,2401422000.0,861131000.0,278912000.0,196138000.0,42937000.0,38742000.0,1.0,,4938000.0,24585000.0,-19647000.0,1748000000.0,,2.0068,27.7059,1.0,278912000.0,0.14229107359978177,0.04442518694148019,0.08167577377070752,0.3585921175037124,0.11614451770659218,0.06317346837544037,0.0892110741075758,-0.008181402519007489,0.11614451770659218,1.2681112107415113,2.239808610121021,4998467000.0,343848000.0,514153000.0,1739521000.0,517401000.0,514153000.0,90172000.0,3.25,3.25,3.399766217448892,5.701914119682384,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2014-09-27,5543494000.0,3154420000.0,1675955000.0,4078824000.0,1464670000.0,1908733000.0,225000000.0,215832000.0,3802150000.0,1358846000.0,432804000.0,315082000.0,66465000.0,49367000.0,3.0,,215321000.0,46562000.0,168759000.0,2133733000.0,,2.1177,31.0164,3.0,432804000.0,0.21512149494425364,0.05683816019283145,0.08286942913877675,0.3573888457846219,0.11383138487434741,0.07807422538925811,0.1202766894091629,0.044385150506950015,0.11383138487434741,1.456801190711901,1.8821627072325928,5458605000.0,360702000.0,503469000.0,1913906000.0,459896000.0,503469000.0,80791000.0,4.25,4.25,4.2380623235988715,6.231746110334072,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2015-01-03,5221781000.0,2765232000.0,1486602000.0,3835009000.0,1386772000.0,1613997000.0,210963000.0,,-1938196000.0,-672347000.0,-219550000.0,-148261000.0,-34833000.0,-35635000.0,-1.0,,350067000.0,-19060000.0,331007000.0,1824960000.0,1.7203,2.024,26.6438,-1.0,-219550000.0,-0.10691086927050733,-0.028392803145133816,0.07649432771505049,0.3468931934644381,0.11327543757184516,-0.042045041720439824,-0.0683587547155242,-0.17078097364765998,0.11327543757184516,1.315976959442504,1.860102434948964,5324746000.0,404519000.0,563954000.0,1904407000.0,405659000.0,563954000.0,96387000.0,3.0,3.0,3.2360086106313637,5.850934254619399,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2015-04-04,5407926000.0,3020688000.0,1400746000.0,4004697000.0,1403229000.0,1973876000.0,199609000.0,277067000.0,1208921000.0,446231000.0,89931000.0,52636000.0,26887000.0,10026000.0,0.0,,-259345000.0,36368000.0,-295713000.0,2173485000.0,,2.4901,32.8072,0.0,89931000.0,0.037510627274664365,0.009733121348184128,0.04353965230151515,0.3691151034682994,0.07438947623541985,0.016629480506944808,0.025143469676356566,-0.24460903566072556,0.07438947623541985,1.5489168197065482,2.156485187178832,5474297000.0,415595000.0,582097000.0,1993861000.0,184406000.0,582097000.0,101456000.0,3.0,3.0,3.733887994612582,5.737432975871314,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2015-07-04,5872381000.0,3296322000.0,1513690000.0,4420609000.0,1451772000.0,2217760000.0,232134000.0,315354000.0,2730954000.0,1014456000.0,228864000.0,147538000.0,55907000.0,24207000.0,0.0,,-233068000.0,56238000.0,-289306000.0,2449894000.0,,2.4018,38.1684,0.0,228864000.0,0.10162615066277625,0.025124051045053105,0.05402434460631706,0.37146579546927555,0.08380368179031943,0.03897294811082592,0.058658019420421946,-0.10593587442337,0.08380368179031943,1.6875198033851047,2.1776731034756125,5803829000.0,366995000.0,532049000.0,2147186000.0,-85253000.0,532049000.0,114426000.0,2.0,2.0,4.604639798214074,4.6497212172058795,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2015-10-03,5819400000.0,3265454000.0,1572137000.0,4569101000.0,1250299000.0,2361607000.0,258264000.0,284595000.0,4321992000.0,1595206000.0,437192000.0,309692000.0,87263000.0,38307000.0,0.0,,-87154000.0,73771000.0,-160925000.0,2619871000.0,,2.0398,29.8707,0.0,437192000.0,0.24769435151111854,0.0532171701549988,0.07165492208222504,0.3690904564376797,0.10115520806146795,0.07512664535862804,0.11296454677701497,-0.03723398840164443,0.10115520806146795,2.0953955813769345,2.077079796480841,6323671000.0,361605000.0,536437000.0,2383546000.0,-414937000.0,536437000.0,135224000.0,-1.0,-1.0,4.883837244634505,3.967025084304561,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2016-01-02,5619040000.0,2917867000.0,1503909000.0,4343149000.0,1275891000.0,2254162000.0,195163000.0,,-2530318000.0,-919561000.0,-160869000.0,-81011000.0,-52022000.0,-27522000.0,1.0,,806574000.0,-67002000.0,739572000.0,2449325000.0,1.9402,2.0017,26.7487,1.0,-160869000.0,-0.06349366834627723,-0.014417231413195137,0.032016133940477046,0.3634171673283753,0.063576593930091,-0.028629267632905266,-0.04318380464381126,-0.29228421091736295,0.063576593930091,1.9196976857740982,1.9401885353435613,5731549000.0,428855000.0,595118000.0,2136332000.0,-6372000.0,595118000.0,118035000.0,1.0,1.0,4.115696382902215,5.041877409243021,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2016-04-02,5822061000.0,3117680000.0,1368512000.0,4870020000.0,952041000.0,2963424000.0,200000000.0,332422000.0,1219140000.0,457256000.0,122405000.0,80269000.0,31566000.0,9921000.0,0.0,,-284806000.0,27859000.0,-312665000.0,3163424000.0,,1.8862,23.7184,0.0,122405000.0,0.08431254536306734,0.013787042080115615,0.06584067457387995,0.37506438965172173,0.10040274291713831,0.021024341723661088,0.029742690072689235,-0.2564635726823827,0.10040274291713831,3.3227812667731746,2.2781532058177056,5741768000.0,456488000.0,627592000.0,2147357000.0,-23324000.0,627592000.0,122714000.0,1.0,1.0,5.040574130964066,5.114265690956207,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2016-07-02,6614650000.0,3633492000.0,1550914000.0,5564958000.0,1049692000.0,3466525000.0,208434000.0,660997000.0,2691871000.0,1014547000.0,343615000.0,208412000.0,68106000.0,18123000.0,0.0,,-129078000.0,42679000.0,-171757000.0,3674959000.0,,1.658,19.269,0.0,343615000.0,0.19854585916630782,0.03150763834821192,0.07742272939527935,0.3768928748814486,0.12764913326084348,0.05194757092211984,0.07272812319894105,-0.06380580644466247,0.12764913326084348,3.5009879088342104,2.3428068867777325,5702685000.0,517362000.0,742343000.0,2147448000.0,94225000.0,742343000.0,134913000.0,1.0,1.0,4.950486500175795,5.502383017203679,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2016-10-01,7304334000.0,3562127000.0,1872880000.0,6117809000.0,1186525000.0,3684408000.0,244074000.0,450213000.0,4452890000.0,1663913000.0,571967000.0,382270000.0,111539000.0,28693000.0,0.0,,208291000.0,65439000.0,142852000.0,3928482000.0,,1.6433,19.2101,0.0,571967000.0,0.32217610248414486,0.052334682395410725,0.08584761806377432,0.373670357902396,0.12844849075544199,0.07830515417285135,0.11182135234614538,0.03208073857651997,0.12844849075544199,3.3109138029118643,1.901951539874418,5833583000.0,589940000.0,877118000.0,2216155000.0,398002000.0,877118000.0,159189000.0,1.0,1.0,4.478852332297365,5.509915886147912,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2016-12-31,6907734000.0,3298420000.0,1602922000.0,5683820000.0,1223914000.0,3507685000.0,44521000.0,,-2335702000.0,-859668000.0,-262338000.0,-131569000.0,-58519000.0,-22465000.0,1.0,,811200000.0,-52578000.0,758622000.0,3552206000.0,2.0429,1.3869,15.499,1.0,-262338000.0,-0.107498566075721,-0.019046622235309004,0.05632953176389796,0.3680555139311436,0.11231655408095724,-0.0379774322520236,-0.054927011884123515,-0.324794001974567,0.11231655408095724,2.9023330070576856,2.0577545257972627,6028199000.0,539382000.0,775649000.0,2276048000.0,417052000.0,775649000.0,152692000.0,1.0,1.0,4.579656519894953,5.079827364891416,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2017-04-01,7055928000.0,3458807000.0,1762494000.0,6097868000.0,958060000.0,3763119000.0,192786000.0,463623000.0,1380355000.0,539531000.0,121268000.0,70617000.0,42137000.0,4665000.0,0.0,,-22798000.0,16049000.0,-38847000.0,3955905000.0,,1.2458,14.5567,0.0,121268000.0,0.07370832724464021,0.01000818035558186,0.05115857877140301,0.3908639444200948,0.08785276251399096,0.017186683310827434,0.0246782384489918,-0.028142760376859578,0.08785276251399096,4.129078554579045,1.9624503686253685,6189414000.0,529730000.0,774512000.0,2358323000.0,690870000.0,774512000.0,163263000.0,1.0,1.0,5.10760969487884,4.743953008336243,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2017-07-01,7236971000.0,3578002000.0,1778588000.0,6158645000.0,1078326000.0,3797245000.0,203609000.0,449415000.0,3026965000.0,1185433000.0,349945000.0,243149000.0,86267000.0,15654000.0,0.0,,34250000.0,30838000.0,3412000.0,4000854000.0,,1.3311,14.7538,0.0,349945000.0,0.2254874685391987,0.03359817249509498,0.08032765492828625,0.3916242837297425,0.11560919931350379,0.04835517511400833,0.06889793234340977,0.0011272016689984853,0.11560919931350379,3.710245324697726,2.0117092884917698,6524508000.0,564467000.0,780842000.0,2529209000.0,866039000.0,780842000.0,181424000.0,1.0,1.0,5.123768957100156,4.3039619895934385,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2017-09-30,7280723000.0,3560026000.0,1896629000.0,6049556000.0,1231167000.0,3566547000.0,250995000.0,400045000.0,4826235000.0,1863890000.0,603249000.0,446505000.0,130184000.0,19804000.0,1.0,,331090000.0,60418000.0,270672000.0,3817542000.0,,1.4223,15.084,1.0,603249000.0,0.36266810270255784,0.06132701381442475,0.09251621605661556,0.38619959450793423,0.12499370627414537,0.08285564496822637,0.11948579329884135,0.056083468790889796,0.12499370627414537,3.1007507511166237,1.8770281378171483,6897853000.0,628702000.0,812124000.0,2729186000.0,993859000.0,812124000.0,200069000.0,2.0,2.0,4.7006885648004495,4.059219569248609,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2017-12-30,6894775000.0,3386370000.0,1778745000.0,6208573000.0,686202000.0,3702054000.0,125209000.0,,-2762145000.0,-1098303000.0,-351394000.0,-698377000.0,-84153000.0,433156000.0,-1.0,,313176000.0,-20297000.0,292879000.0,3827263000.0,1.9039,1.2,125.4546,-1.0,-351394000.0,-1.0177425889169662,-0.10129076003205326,0.2528386453281779,0.39762684435465917,0.12721779631409647,-0.0509652599250882,-0.07785459729941409,-0.10603317349378834,0.12721779631409647,5.5774582411593085,1.903797340259565,6471410000.0,61894000.0,723068000.0,2490551000.0,528116000.0,723068000.0,174435000.0,0.0,0.0,5.293088616838251,4.145200217846189,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2018-03-31,7327775000.0,3399826000.0,1677760000.0,6622080000.0,705695000.0,4185252000.0,157081000.0,373662000.0,1471504000.0,578921000.0,146058000.0,79409000.0,45763000.0,15125000.0,0.0,,-128143000.0,19804000.0,-147947000.0,4342333000.0,,0.9983,92.6624,0.0,146058000.0,0.11252594959578854,0.01083671373643432,0.053964515217084015,0.3934212886951038,0.09925763028846676,0.019932107631579845,0.028933674694355895,-0.10054135088997379,0.09925763028846676,6.153271597503171,2.026407829486935,6562559000.0,70686000.0,747858000.0,2529941000.0,419016000.0,747858000.0,178061000.0,0.0,0.0,5.806360298345408,4.200010108895266,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2018-06-30,7427886000.0,3616746000.0,1790811000.0,6660695000.0,767191000.0,4149201000.0,153386000.0,397971000.0,3186947000.0,1238877000.0,366121000.0,220042000.0,94193000.0,39555000.0,0.0,,-64398000.0,40640000.0,-105038000.0,4302587000.0,,1.1983,204.7982,0.0,366121000.0,0.28681514772722827,0.02962377182417716,0.06904476290317975,0.3887347357831806,0.11488142099633285,0.049290067187353175,0.0722163771273614,-0.0329588160706783,0.11488142099633285,5.608234455305133,2.0196134600468727,6722541000.0,47579000.0,764034000.0,2583385000.0,310566000.0,764034000.0,185987000.0,0.0,0.0,5.631407764575922,4.107996795474953,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2018-09-29,7455506000.0,3737205000.0,2027128000.0,6584918000.0,870588000.0,3863580000.0,221979000.0,398499000.0,5035654000.0,1951544000.0,623010000.0,391463000.0,146988000.0,64943000.0,1.0,,141289000.0,63472000.0,77817000.0,4085559000.0,,0.9692,952.1632,1.0,623010000.0,0.44965356747393714,0.05250656360547493,0.07773826398716036,0.3875452920315812,0.12371977899990746,0.08356374470089623,0.12570450392209917,0.015453206276682235,0.12371977899990746,4.692873092668403,1.8435959643396964,6931960000.0,-7463000.0,783795000.0,2671039000.0,117711000.0,783795000.0,202791000.0,0.0,0.0,5.212535165445046,3.8650383892776308,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2018-12-29,7255958000.0,3517589000.0,2030242000.0,6285675000.0,970283000.0,3534183000.0,161608000.0,,-2890150000.0,-1112823000.0,-267238000.0,-137830000.0,-92269000.0,-25826000.0,0.0,,694654000.0,-37623000.0,657031000.0,3695791000.0,1.7313,0.6643,8.3765,0.0,-267238000.0,-0.14205133966069694,-0.01899542417417521,0.047689566285486915,0.3850398768230023,0.09246509696728543,-0.03683014703227334,-0.05727255932932054,-0.22733456740999602,0.09246509696728543,3.808982533961741,1.7325959171369718,6803955000.0,553084000.0,867951000.0,2656519000.0,481863000.0,867951000.0,194675000.0,1.0,1.0,4.2580641073055965,4.458461538461538,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2019-03-30,7848025000.0,3621887000.0,2182435000.0,6809987000.0,1038038000.0,3615493000.0,200000000.0,287080000.0,1588024000.0,620876000.0,148038000.0,79482000.0,48059000.0,13046000.0,0.22,,-194291000.0,25269000.0,-219560000.0,3815493000.0,,0.9496,12.1403,0.22,148038000.0,0.07656945121469541,0.01012764357911704,0.050050880843110684,0.3909739399404543,0.09322151302499207,0.01886308975825128,0.030501092915652544,-0.13825987516561464,0.09322151302499207,3.6756775763507696,1.659562369555107,6920475000.0,553157000.0,869931000.0,2698474000.0,410250000.0,869931000.0,196971000.0,1.22,1.22,4.385971990882036,4.416543552096502,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
2019-06-29,7876892000.0,3656442000.0,2069817000.0,6742042000.0,1134850000.0,3671066000.0,190311000.0,257941000.0,3348951000.0,1295555000.0,382055000.0,233454000.0,94581000.0,38320000.0,0.0,,-57363000.0,58285000.0,-115648000.0,3861377000.0,,0.8806,11.1469,0.0,382055000.0,0.2057135304225228,0.02963783177425817,0.06970958965956803,0.38685397307992864,0.1140819916445478,0.048503267532422685,0.07646870328349772,-0.03453260438865782,0.1140819916445478,3.4025439485394546,1.766553274999674,7082479000.0,566569000.0,885865000.0,2755152000.0,399640000.0,885865000.0,197359000.0,1.22,1.22,4.358877481331805,4.48859692235976,0.06504246,7.05,3.96,20.85691,2289.0999,6.9364,84.1596,0.6482
