report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,43540000000.0,5621000000.0,7780000000.0,,10369000000.0,9882000000.0,1251000000.0,258000000.0,3475000000.0,618000000.0,258000000.0,168000000.0,185000000.0,0.67,389000000.0,395000000.0,,,11133000000.0,,12.5973,1.1723,0.67,618000000.0,0.02488185938856206,0.005925585668350942,0.07424460431654677,0.17784172661870504,0.014193844740468534,0.02874151241744954,,0.17784172661870504,1.0736811650110907,0.7224935732647815,,,,,,,,,,,0.3785932,19.155,12.97,23.7021,39057.926,14.4498,1.0854,1.5664
2010-06-30,44218000000.0,5612000000.0,7619000000.0,,10871000000.0,10179000000.0,1057000000.0,265000000.0,6707000000.0,1313000000.0,591000000.0,343000000.0,372000000.0,1.54,389000000.0,1373000000.0,1786000000.0,-413000000.0,11236000000.0,,12.7955,1.1352,1.54,1313000000.0,0.05436482384325269,0.013365597720385364,0.08811689279856866,0.19576561801103326,0.029693789859333304,0.05939295245849731,-0.06157745638884747,0.19576561801103326,1.0335755680250207,0.7365796036225226,,,,,,,,,,,0.3785932,19.155,12.97,23.7021,39057.926,14.4498,1.0854,1.5664
2010-09-30,45253000000.0,5751000000.0,7184000000.0,,11023000000.0,10727000000.0,1076000000.0,347000000.0,10220000000.0,1816000000.0,849000000.0,510000000.0,479000000.0,2.19,391000000.0,2320000000.0,2794000000.0,-474000000.0,11803000000.0,,15.6232,1.2899,2.19,1816000000.0,0.07702077474371768,0.01876118710361744,0.08307240704500979,0.1776908023483366,0.040129936136830704,0.07955839831770788,-0.04637964774951076,0.1776908023483366,1.070761135806949,0.8005289532293987,,,,,,,,,,,0.3785932,19.155,12.97,23.7021,39057.926,14.4498,1.0854,1.5664
2010-12-31,46025000000.0,5542000000.0,7185000000.0,,11282000000.0,10906000000.0,853000000.0,291000000.0,-6561000000.0,-1439000000.0,-599000000.0,-337000000.0,-489000000.0,-1.5800000000000005,-777000000.0,-882000000.0,-778000000.0,-1660000000.0,11759000000.0,0.7713,16.8521,1.3551,-1.5800000000000005,-1439000000.0,-0.05309342315192342,-0.013014665942422596,0.09129705837524768,0.21932632220698065,-0.0312656165127648,-0.06245388655006293,0.2530102118579485,0.21932632220698065,1.0422797376351711,0.7713291579679888,13841000000.0,1099000000.0,2308000000.0,,2308000000.0,684000000.0,2.8199999999999994,2.8199999999999994,5.094887348353553,3.374269005847953,0.3785932,19.155,12.97,23.7021,39057.926,14.4498,1.0854,1.5664
2011-03-31,46259000000.0,5471000000.0,7772000000.0,,11414000000.0,10294000000.0,1288000000.0,240000000.0,3597000000.0,484000000.0,199000000.0,177000000.0,124000000.0,0.5,397000000.0,1088000000.0,945000000.0,143000000.0,11582000000.0,,16.632,1.2555,0.5,484000000.0,0.017434729279831786,0.004301865582913595,0.05532388101195441,0.1345565749235474,0.010462828854925528,0.021047138632805704,0.039755351681957186,0.1345565749235474,1.0147187664271946,0.703937210499228,13963000000.0,1040000000.0,2174000000.0,-2404000000.0,2174000000.0,693000000.0,2.6499999999999995,2.6499999999999995,5.327506899724011,3.137085137085137,0.3785932,19.155,12.97,23.7021,39057.926,14.4498,1.0854,1.5664
2011-06-30,47318000000.0,6122000000.0,7022000000.0,47318000000.0,11789000000.0,11466000000.0,1210000000.0,350000000.0,7281000000.0,1176000000.0,561000000.0,351000000.0,300000000.0,1.41,399000000.0,1905000000.0,1897000000.0,8000000.0,12676000000.0,,15.444,1.1603,1.41,1176000000.0,0.04758673339553821,0.011855953336996492,0.07704985578903997,0.161516275236918,0.024853121433703877,0.048068669527897,0.0010987501716797144,0.161516275236918,1.075239630163712,0.871831387069211,14537000000.0,1010000000.0,2037000000.0,-1983000000.0,2037000000.0,701000000.0,2.5199999999999996,2.5199999999999996,6.222876779577811,2.905848787446505,0.3785932,19.155,12.97,23.7021,39057.926,14.4498,1.0854,1.5664
2011-09-30,47517000000.0,5877000000.0,6818000000.0,47517000000.0,11959000000.0,11516000000.0,1137000000.0,277000000.0,11141000000.0,1584000000.0,761000000.0,527000000.0,349000000.0,1.9,400000000.0,3232000000.0,2968000000.0,264000000.0,12653000000.0,,16.6,1.1526,1.9,1584000000.0,0.0636340831173175,0.01601532083254414,0.06830625617090028,0.14217754241091463,0.03333543784329819,0.0643588493417845,0.023696257068485774,0.14217754241091463,1.0580316079939793,0.8619829862129657,15458000000.0,922000000.0,1805000000.0,-1245000000.0,1805000000.0,718000000.0,2.2299999999999995,2.2299999999999995,7.009972299168975,2.513927576601671,0.3785932,19.155,12.97,23.7021,39057.926,14.4498,1.0854,1.5664
2011-12-31,49750000000.0,6480000000.0,7749000000.0,49750000000.0,12101000000.0,11766000000.0,1647000000.0,513000000.0,-7063000000.0,-1302000000.0,-677000000.0,-355000000.0,-333000000.0,-1.7099999999999995,-794000000.0,-2486000000.0,-1772000000.0,-4258000000.0,13413000000.0,0.8362,19.3101,1.1078,-1.7099999999999995,-1302000000.0,-0.05594578960416494,-0.013608040201005025,0.0958516211241682,0.18434093161546086,-0.026170854271356785,-0.05103080661597554,0.6028599745150786,0.18434093161546086,1.1084207916701099,0.8362369337979094,14956000000.0,844000000.0,1942000000.0,-3843000000.0,1942000000.0,700000000.0,2.1000000000000005,2.1000000000000005,6.906797116374872,2.7742857142857145,0.3785932,19.155,12.97,23.7021,39057.926,14.4498,1.0854,1.5664
2012-03-31,50188000000.0,6166000000.0,7275000000.0,50188000000.0,12560000000.0,11767000000.0,1401000000.0,257000000.0,3641000000.0,487000000.0,233000000.0,174000000.0,104000000.0,0.56,416000000.0,931000000.0,1094000000.0,-163000000.0,13168000000.0,,20.5364,1.2212,0.56,487000000.0,0.018550955414012738,0.004642544034430541,0.06399340840428454,0.133754463059599,0.009703514784410616,0.018928793532338308,-0.04476792090085142,0.133754463059599,1.048407643312102,0.8475601374570447,15000000000.0,878000000.0,1945000000.0,-4149000000.0,1945000000.0,697000000.0,2.16,2.16,6.770179948586118,2.7905308464849354,0.3785932,19.155,12.97,23.7021,39057.926,14.4498,1.0854,1.5664
2012-06-30,50115000000.0,5540000000.0,6357000000.0,50115000000.0,12802000000.0,12166000000.0,1079000000.0,292000000.0,7234000000.0,954000000.0,468000000.0,350000000.0,191000000.0,1.11,421000000.0,2174000000.0,2219000000.0,-45000000.0,13245000000.0,,25.1294,1.2894,1.11,954000000.0,0.03655678800187471,0.00933852140077821,0.0646944982029306,0.13187724633674316,0.01903621670158635,0.03662609897492993,-0.0062206248272048655,0.13187724633674316,1.0346039681299797,0.8714802579833255,14953000000.0,785000000.0,1723000000.0,-4202000000.0,1723000000.0,696000000.0,1.8600000000000005,1.8600000000000005,7.687173534532792,2.4755747126436782,0.3785932,19.155,12.97,23.7021,39057.926,14.4498,1.0854,1.5664
2012-09-30,50346000000.0,5359000000.0,5245000000.0,50346000000.0,13377000000.0,12566000000.0,397000000.0,86000000.0,11206000000.0,1568000000.0,788000000.0,511000000.0,328000000.0,,,3505000000.0,3361000000.0,144000000.0,12963000000.0,,19.4533,1.1989,,1568000000.0,0.05890707931524258,0.015651690303102532,0.07031947171158308,0.13992504015705873,0.031144480197036507,0.0595292331055429,0.012850258789933964,0.13992504015705873,0.9690513568064588,1.0217349857006672,15018000000.0,812000000.0,1707000000.0,-4322000000.0,1707000000.0,680000000.0,,,7.59402460456942,2.510294117647059,0.3785932,19.155,12.97,23.7021,39057.926,14.4498,1.0854,1.5664
2012-12-31,51923000000.0,4878000000.0,5894000000.0,51923000000.0,13460000000.0,12167000000.0,372000000.0,194000000.0,-7046000000.0,-1314000000.0,-692000000.0,-355000000.0,-325000000.0,,,-1682000000.0,-2050000000.0,-3732000000.0,12539000000.0,0.8186,20.8154,1.1487,,-1314000000.0,-0.05141158989598811,-0.01332742715174393,0.09821175134828271,0.18648878796480273,-0.025306704158080236,-0.0505404054002077,0.5296622196991201,0.18648878796480273,0.9315750371471025,0.827621309806583,15035000000.0,797000000.0,1695000000.0,-3796000000.0,1695000000.0,680000000.0,,,7.397640117994101,2.4926470588235294,0.3785932,19.155,12.97,23.7021,39057.926,14.4498,1.0854,1.5664
2013-03-31,53062000000.0,4892000000.0,7048000000.0,,13572000000.0,11518000000.0,489000000.0,278000000.0,3672000000.0,502000000.0,239000000.0,176000000.0,114000000.0,0.0,435000000.0,,,,12007000000.0,,23.5133,1.3043,0.0,502000000.0,0.01760978485116416,0.004504164939127813,0.06508714596949891,0.13671023965141613,0.009460630960009046,0.01962547402165839,,0.13671023965141613,0.8846890657235484,0.6940976163450624,15066000000.0,803000000.0,1710000000.0,,1710000000.0,682000000.0,,,7.021637426900585,2.5073313782991202,0.3785932,19.155,12.97,23.7021,39057.926,14.4498,1.0854,1.5664
2013-06-30,53765000000.0,5159000000.0,6551000000.0,53765000000.0,14334000000.0,11917000000.0,692000000.0,61000000.0,7448000000.0,1138000000.0,567000000.0,353000000.0,267000000.0,1.29,439000000.0,1464000000.0,2521000000.0,-1057000000.0,12609000000.0,,21.4947,1.3091,1.29,1138000000.0,0.03955629970699037,0.010545894169069097,0.07612781954887218,0.15279269602577875,0.021166186180600764,0.04223731581486843,-0.14191729323308272,0.15279269602577875,0.8796567601506907,0.7875133567394291,15280000000.0,902000000.0,1894000000.0,,1894000000.0,685000000.0,,,6.657338965153115,2.764963503649635,0.3785932,19.155,12.97,23.7021,39057.926,14.4498,1.0854,1.5664
2013-09-30,55214000000.0,5522000000.0,,55214000000.0,14008000000.0,11918000000.0,953000000.0,281000000.0,11623000000.0,1429000000.0,728000000.0,532000000.0,243000000.0,1.65,442000000.0,2826000000.0,3881000000.0,-1055000000.0,12871000000.0,,24.9871,1.1788,1.65,1429000000.0,0.051970302684180465,0.013185061759698627,0.06263443173019013,0.12294588316269466,0.02588111710797986,0.053164180215037764,-0.09076830422438269,0.12294588316269466,0.9188320959451742,,15697000000.0,842000000.0,1755000000.0,,1755000000.0,706000000.0,,,7.333903133903134,2.4858356940509916,0.3785932,19.155,12.97,23.7021,39057.926,14.4498,1.0854,1.5664
