report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,roe,roa,net_margin,gross_margin,fcf_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,gross_profit_ttm,fcf_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-12-29,5105300000.0,2411700000.0,2074500000.0,5105300000.0,1580900000.0,702200000.0,,235400000.0,-2966700000.0,-777300000.0,-103000000.0,-37300000.0,-41500000.0,-0.96,-212200000.0,247600000.0,-25800000.0,221800000.0,702200000.0,1.1625,16.1457,0.5882,-0.96,-0.06515276108545764,-0.02017511213836601,0.034718711025718815,0.2620082920416624,-0.07476320490781002,0.4441773673224113,1.1625451916124367,6035600000.0,215400000.0,1577100000.0,366800000.0,72800000.0,2.08,2.08,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2013-03-30,5137600000.0,2513800000.0,2126200000.0,5137600000.0,1573700000.0,702000000.0,655400000.0,207700000.0,1498900000.0,401700000.0,57800000.0,12200000.0,14300000.0,0.57,101500000.0,-65700000.0,21100000.0,-86800000.0,1357400000.0,,18.4971,0.7106,0.57,0.03672872847429624,0.011250389286826534,0.03856161184868904,0.26799653078924546,-0.05790913336446728,0.86255321852958,1.1822970557802652,6051200000.0,229300000.0,1591200000.0,293300000.0,66700000.0,2.24,2.24,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2013-06-29,5191000000.0,2589000000.0,1984900000.0,,1514600000.0,,438200000.0,211600000.0,3051200000.0,819200000.0,126600000.0,27000000.0,53000000.0,1.0,101300000.0,46700000.0,49900000.0,-3200000.0,438200000.0,,18.5289,0.7187,1.0,0.08358642545886703,0.024388364476979386,0.04149187205034085,0.26848453067645517,-0.001048767697954903,0.2893173115013865,1.3043478260869565,6086800000.0,247800000.0,1623000000.0,289000000.0,56800000.0,2.21,2.21,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2013-09-28,4732800000.0,2164900000.0,1573400000.0,,1573900000.0,,114800000.0,309600000.0,4556100000.0,1221400000.0,173100000.0,43000000.0,65800000.0,1.0,100700000.0,95700000.0,79100000.0,16600000.0,114800000.0,,19.2189,0.7011,1.0,0.1099815744329373,0.03657454361054767,0.03799302034634885,0.2680801562740063,0.0036434670002853317,0.07293983099307452,1.3759374602771068,6139500000.0,254500000.0,1665000000.0,148400000.0,44900000.0,1.6099999999999999,1.6099999999999999,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2013-12-28,4610600000.0,2091800000.0,1554100000.0,4610600000.0,1492200000.0,950600000.0,76900000.0,351600000.0,-2966200000.0,-804600000.0,-141700000.0,-23200000.0,-14300000.0,-0.4099999999999997,-203400000.0,243400000.0,-20900000.0,222500000.0,1027500000.0,1.346,22.7537,0.7901,-0.4099999999999997,-0.09496046106420052,-0.030733527089749708,0.0477715595711685,0.27125615265322633,-0.07501179960892725,0.6885806192199437,1.3459880316581945,6140000000.0,215800000.0,1637700000.0,149100000.0,59000000.0,2.16,2.16,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2014-03-29,4591300000.0,2073000000.0,1540500000.0,,1495000000.0,,167900000.0,205100000.0,1550100000.0,407200000.0,71200000.0,15400000.0,16200000.0,0.0,98000000.0,-108000000.0,38700000.0,-146700000.0,167900000.0,,21.4609,0.7855,0.0,0.04762541806020067,0.01550759044279398,0.04593252048254951,0.2626927295013225,-0.09463905554480356,0.1123076923076923,1.3456669912366115,6191200000.0,229200000.0,1643200000.0,89200000.0,62200000.0,1.5900000000000003,1.5900000000000003,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2014-06-28,4616600000.0,2129900000.0,1622700000.0,,1429100000.0,,227500000.0,221900000.0,3165900000.0,835400000.0,113700000.0,31000000.0,48900000.0,1.0,97300000.0,9800000.0,67500000.0,-57700000.0,227500000.0,,24.3597,0.7801,1.0,0.07956056259184102,0.024628514491183987,0.035913958116175496,0.2638744116996747,-0.01822546511260621,0.1591910992932615,1.3125654772909348,6305900000.0,216300000.0,1659400000.0,34700000.0,66200000.0,1.5900000000000003,1.5900000000000003,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2014-09-27,4493500000.0,2069800000.0,1632900000.0,,1306800000.0,,167100000.0,195600000.0,4725500000.0,1236100000.0,178000000.0,46400000.0,85100000.0,1.0,96600000.0,200200000.0,100800000.0,99400000.0,167100000.0,,19.9067,0.6752,1.0,0.1362105907560453,0.03961277400689885,0.03766797164321236,0.2615807851021056,0.021034811131097238,0.12786960514233242,1.2675607814318084,6475300000.0,221200000.0,1674100000.0,117500000.0,69600000.0,1.5900000000000003,1.5900000000000003,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2015-01-03,4360200000.0,1921300000.0,1597800000.0,,1066500000.0,,204300000.0,227000000.0,-3111200000.0,-827500000.0,-114000000.0,-29500000.0,-36900000.0,0.0,-196200000.0,272200000.0,-59100000.0,213100000.0,204300000.0,1.2061,19.0586,0.7361,0.0,-0.10689170182841069,-0.026145589651850834,0.036641810233993315,0.26597454358446904,-0.06849447158652609,0.19156118143459916,1.2024658905995744,6330300000.0,248900000.0,1651200000.0,108100000.0,63300000.0,2.0,2.0,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2015-04-04,4312600000.0,1964100000.0,1606800000.0,,1026000000.0,,265700000.0,212500000.0,1528000000.0,430000000.0,71600000.0,15300000.0,27900000.0,0.0,92400000.0,8300000.0,25300000.0,-17000000.0,265700000.0,,19.7019,0.7658,0.0,0.06978557504873294,0.016602513564902843,0.0468586387434555,0.281413612565445,-0.01112565445026178,0.25896686159844057,1.222367438386856,6308200000.0,249300000.0,1674000000.0,237800000.0,63200000.0,2.0,2.0,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2015-07-04,4353600000.0,1998100000.0,1550800000.0,,1096700000.0,,182200000.0,246000000.0,3044000000.0,847600000.0,134900000.0,30600000.0,64400000.0,1.0,92800000.0,170900000.0,56400000.0,114500000.0,182200000.0,,21.072,0.9028,1.0,0.1230053797756907,0.03098585079015068,0.044316688567674116,0.27844940867279894,0.0376149802890933,0.1661347679401842,1.2884317771472789,6186300000.0,270500000.0,1686200000.0,410000000.0,62800000.0,2.0,2.0,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2015-10-03,4248900000.0,1916000000.0,1469500000.0,,1055300000.0,,85100000.0,171700000.0,4512100000.0,1253500000.0,217300000.0,45300000.0,99500000.0,2.0,92900000.0,290300000.0,89600000.0,200700000.0,85100000.0,,18.8728,0.887,2.0,0.20591301051833602,0.05114264868554214,0.04815939363046032,0.2778085592074644,0.04448039715431839,0.0806405761394864,1.3038448451854372,5972900000.0,309800000.0,1703600000.0,511300000.0,61700000.0,3.0,3.0,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2016-01-02,4133700000.0,1775400000.0,1459100000.0,,965700000.0,,95300000.0,158800000.0,-3117200000.0,-885300000.0,-149500000.0,-30700000.0,-57300000.0,-1.0,-185200000.0,4200000.0,-35500000.0,-31300000.0,95300000.0,1.2168,20.3558,0.9344,-1.0,-0.1548099823961893,-0.03616614655151559,0.04795970742974464,0.2840048761709226,0.010041062491979983,0.09868489178834007,1.2167774655609622,5966900000.0,274300000.0,1645800000.0,266900000.0,60500000.0,2.0,2.0,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2016-04-02,4249400000.0,1887400000.0,1594200000.0,,968300000.0,,264900000.0,169600000.0,1485500000.0,422600000.0,89600000.0,15300000.0,33900000.0,0.0,91100000.0,-6300000.0,25200000.0,-31500000.0,264900000.0,,22.3066,1.0979,0.0,0.092533305793659,0.021085329693603803,0.06031639178727701,0.2844833389431168,-0.021204981487714575,0.2735722400082619,1.1839166980303601,5924400000.0,292300000.0,1638400000.0,252400000.0,60500000.0,2.0,2.0,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2016-07-02,4294800000.0,1942500000.0,1592200000.0,,956500000.0,,199000000.0,216100000.0,3027000000.0,856700000.0,169600000.0,30700000.0,53200000.0,1.0,90900000.0,216000000.0,61300000.0,154700000.0,199000000.0,,20.5744,1.0661,1.0,0.17731312075274439,0.03948961534879389,0.05602907168814007,0.28301949124545756,0.051106706309877764,0.20805018295870362,1.2200100489888206,5907400000.0,327000000.0,1647500000.0,292600000.0,60600000.0,2.0,2.0,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2016-10-01,4600400000.0,2013600000.0,2056100000.0,,1042400000.0,,587600000.0,189400000.0,4535700000.0,1274300000.0,258700000.0,45400000.0,92100000.0,2.0,90900000.0,365700000.0,104900000.0,260800000.0,587600000.0,,21.9652,1.1576,2.0,0.24817728319263238,0.05623424050082602,0.05703640011464603,0.2809489163745398,0.05749939369887779,0.5636991557943208,0.9793297991342833,5931000000.0,368400000.0,1668300000.0,352700000.0,60700000.0,2.0,2.0,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2016-12-31,4396400000.0,1904800000.0,2004300000.0,,925500000.0,,579100000.0,195100000.0,-2961700000.0,-853900000.0,-197200000.0,-31500000.0,-22800000.0,0.0,-182200000.0,9900000.0,-14500000.0,-4600000.0,579100000.0,0.9504,19.4633,1.0255,0.0,-0.21307401404646137,-0.044854881266490766,0.0665833811662221,0.288314143903839,0.001553162035317554,0.6257158292814695,0.9503567330239984,6086500000.0,320700000.0,1699700000.0,379400000.0,59900000.0,3.0,3.0,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2017-04-01,4765900000.0,2184600000.0,1759300000.0,,1014600000.0,,333200000.0,294900000.0,1572100000.0,442400000.0,112200000.0,16700000.0,23700000.0,1.0,90000000.0,15300000.0,30300000.0,-15000000.0,333200000.0,,21.093,1.173,1.0,0.11058545239503252,0.023542248053882792,0.07136950575663126,0.2814070351758794,-0.009541377774950703,0.32840528287009657,1.2417438754049905,6173100000.0,343300000.0,1719500000.0,395900000.0,61300000.0,4.0,4.0,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2017-07-01,5091800000.0,2209800000.0,1972400000.0,,1069800000.0,,444000000.0,209400000.0,3199000000.0,895000000.0,233100000.0,32900000.0,52300000.0,2.0,90000000.0,178300000.0,66500000.0,111800000.0,444000000.0,,20.4844,1.2575,2.0,0.21789119461581605,0.04577948858949684,0.07286652078774616,0.2797749296655205,0.03494842138168178,0.41503084688726866,1.1203609815453255,6345100000.0,406800000.0,1757800000.0,353000000.0,63500000.0,5.0,5.0,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2017-09-30,5270000000.0,2283300000.0,2023300000.0,,1134900000.0,,383000000.0,232300000.0,4878500000.0,1346600000.0,341400000.0,49700000.0,90800000.0,3.0,90100000.0,392600000.0,111400000.0,281200000.0,383000000.0,,21.7837,1.3668,3.0,0.3008194554586307,0.06478178368121443,0.06998052680127088,0.27602746745926005,0.05764066823818797,0.3374746673715746,1.1285029407403746,6687900000.0,489500000.0,1830100000.0,373400000.0,67800000.0,6.0,6.0,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2017-12-30,5136900000.0,2237900000.0,1971800000.0,,1046200000.0,,265400000.0,224400000.0,-3035800000.0,-871800000.0,-404900000.0,-36300000.0,140900000.0,-3.0,-180000000.0,63900000.0,-17700000.0,46200000.0,265400000.0,1.135,36.1391,1.5398,-3.0,-0.38701969030778055,-0.07882185754054001,0.1333750576454312,0.28717306805454906,-0.015218393833585876,0.25367998470655706,1.134952834973121,6613800000.0,281800000.0,1812200000.0,424200000.0,63000000.0,3.0,3.0,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2018-03-31,5280500000.0,2332300000.0,2081400000.0,,1089700000.0,,370300000.0,187500000.0,1776400000.0,483400000.0,125200000.0,13200000.0,33300000.0,1.0,89600000.0,16000000.0,35600000.0,-19600000.0,370300000.0,,31.0418,1.3422,1.0,0.11489400752500688,0.023709875958716032,0.07047962170682279,0.27212339563161453,-0.01103355100202657,0.3398182986142975,1.1205438647064476,6818100000.0,294800000.0,1853200000.0,419600000.0,59500000.0,3.0,3.0,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2018-06-30,5163100000.0,2328100000.0,2109200000.0,,1021900000.0,,384300000.0,215800000.0,3630600000.0,984800000.0,220800000.0,27500000.0,77200000.0,2.0,89400000.0,209500000.0,79500000.0,130000000.0,384300000.0,,32.8442,1.2564,2.0,0.21606810842548194,0.04276500551993957,0.06081639398446538,0.27124993114085827,0.03580675370462182,0.3760641941481554,1.103783424995259,7249700000.0,282500000.0,1943000000.0,437800000.0,54100000.0,3.0,3.0,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2018-09-29,5181900000.0,2358800000.0,2358200000.0,,1047100000.0,,571700000.0,217600000.0,5390300000.0,1444000000.0,370300000.0,42200000.0,94900000.0,4.0,89100000.0,187700000.0,132700000.0,55000000.0,571700000.0,,30.7046,1.3388,4.0,0.3536433960462229,0.07146027518863737,0.0686974750941506,0.2678886147338738,0.010203513719087991,0.5459841466908605,1.0002544313459418,7761500000.0,311400000.0,2040400000.0,211600000.0,46600000.0,4.0,4.0,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2018-12-29,5177500000.0,2298000000.0,1994000000.0,,955100000.0,,194600000.0,232000000.0,-3638300000.0,-996700000.0,-248900000.0,-24400000.0,-120000000.0,-1.7199999999999998,-179500000.0,44700000.0,-21100000.0,23600000.0,194600000.0,1.1525,16.6649,1.088,-1.7199999999999998,-0.26060098419013716,-0.04807339449541284,0.06841107110463678,0.2739466234230272,-0.006486545914300635,0.20374829860747565,1.1524573721163491,7159000000.0,467400000.0,1915500000.0,189000000.0,58500000.0,5.28,5.28,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2019-03-30,5353700000.0,2323700000.0,2040500000.0,5353700000.0,991900000.0,1759900000.0,350300000.0,225700000.0,1740100000.0,465400000.0,-146900000.0,19500000.0,-138400000.0,-1.74,84300000.0,35400000.0,41800000.0,-6400000.0,2110200000.0,,48.8832,1.3403,-1.74,-0.14809960681520315,-0.02743896744307675,-0.08442043560714901,0.26745589333946324,-0.003677949543129705,2.1274322008266964,1.138789512374418,7122700000.0,195300000.0,1897500000.0,202200000.0,64800000.0,2.54,2.54,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2019-06-29,5389700000.0,2377200000.0,2278500000.0,,1062500000.0,,558500000.0,247300000.0,3535800000.0,947700000.0,-3500000.0,39000000.0,-93500000.0,-0.04,84300000.0,,,,558500000.0,,41.1695,1.4168,-0.04,-0.0032941176470588237,-0.0006493867933280146,-0.0009898749929294643,0.26802986594264383,,0.5256470588235295,1.0433179723502304,7027900000.0,-29000000.0,1860400000.0,,76300000.0,0.5000000000000002,0.5000000000000002,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2019-09-28,5338700000.0,2333400000.0,2267900000.0,,1057400000.0,,514200000.0,224200000.0,5297200000.0,1419400000.0,141100000.0,58000000.0,-58900000.0,1.66,85100000.0,467000000.0,132900000.0,334100000.0,514200000.0,,40.1419,1.3532,1.66,0.13344051446945338,0.026429655159495757,0.02663671373555841,0.26795288076719775,0.0630710564071585,0.48628711934934743,1.028881343974602,6934800000.0,-258200000.0,1835800000.0,,92100000.0,-1.84,-1.84,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2019-12-28,5488800000.0,2340600000.0,2253800000.0,,1204000000.0,,440200000.0,253700000.0,-3503000000.0,-928400000.0,312900000.0,-40700000.0,234100000.0,3.69,-168700000.0,244100000.0,44700000.0,199400000.0,440200000.0,1.0385,36.025,1.547,3.69,0.25988372093023254,0.0570069960647136,-0.08932343705395375,0.2650299743077362,-0.05692263773908079,0.36561461794019934,1.0385127340491613,7070100000.0,303600000.0,1904100000.0,,75800000.0,3.5699999999999994,3.5699999999999994,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2020-03-28,6260900000.0,2913600000.0,2560100000.0,6260900000.0,1173400000.0,1988000000.0,832300000.0,742000000.0,1723000000.0,485100000.0,134200000.0,18800000.0,46300000.0,1.6,84100000.0,4400000.0,33200000.000000004,-28800000.000000004,2820300000.0,,14.9255,1.2373,1.6,0.11436850178967105,0.021434618026162373,0.07788740568775392,0.2815438189204875,-0.016715031921067908,2.4035282086245098,1.1380805437287607,7053000000.0,584700000.0,1923800000.0,,75100000.0,6.91,6.91,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2020-06-27,5651700000.0,2324600000.0,1909500000.0,,1213900000.0,,268600000.0,262600000.0,3251500000.0,868000000.0,213900000.0,38800000.0,68500000.0,2.55,83900000.0,184000000.0,63900000.0,120100000.0,268600000.0,,17.9061,1.3748,2.55,0.1762089134195568,0.037847019480864164,0.0657850222974012,0.26695371367061355,0.03693679840073812,0.22127028585550704,1.2173867504582352,6768700000.0,802100000.0,1844100000.0,624800000.0,74900000.0,9.5,9.5,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2020-09-26,5720800000.0,2374500000.0,1816000000.0,,1334600000.0,,124100000.0,284700000.0,4980600000.0,1352200000.0,364400000.0,54400000.0,114800000.0,4.34,84000000.0,441800000.0,91700000.0,350100000.0,124100000.0,,19.4851,1.5202,4.34,0.2730406114191518,0.06369738498112153,0.07316387583825242,0.2714933943701562,0.07029273581496205,0.09298666267046306,1.3075440528634361,6452100000.0,1025400000.0,1776900000.0,640800000.0,71300000.0,12.18,12.18,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2021-01-02,6083900000.0,2416200000.0,1926000000.0,,1484900000.0,,64700000.0,252300000.0,-2983600000.0,-782000000.0,-156600000.0,-42000000.0,-51900000.0,-1.88,-167900000.0,121100000.0,12600000.0,108500000.0,64700000.0,1.2545,22.794,1.8176,-1.88,-0.105461647248973,-0.02574006804845576,0.052486928542700095,0.262099477141708,-0.03636546453948251,0.04357195770758974,1.2545171339563863,6971500000.0,555900000.0,1923300000.0,549900000.0,70000000.0,6.61,6.61,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2021-04-03,6273200000.0,2632400000.0,2058500000.0,6273200000.0,1581900000.0,2025900000.0,116900000.0,328000000.0,2051300000.0000002,597000000.0,209500000.0,16200000.0,58100000.0,2.5,83900000.0,209300000.0,25200000.0,184100000.0,2142800000.0,,25.115,2.1716,2.5,0.13243567861432454,0.033396033922081236,0.10213035635938185,0.2910349534441573,0.08974796470530882,1.3545736140084708,1.2787952392518824,7299800000.0,631200000.0,2035200000.0,762800000.0,67400000.0,7.51,7.51,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2021-07-03,6422500000.0,2741600000.0,2082500000.0,,1703600000.0,,33600000.0,344800000.0,4153300000.0,1173300000.0,393300000.0,32200000.0,128500000.0,4.69,83900000.0,476800000.0,83800000.0,393000000.0,33600000.0,,23.314,2.1773,4.69,0.23086405259450576,0.06123783573374854,0.09469578407531361,0.28249825440011556,0.09462355235595792,0.019722939657196525,1.3164945978391356,8201600000.0,810600000.0,2340500000.0,1035700000.0,60800000.0,9.65,9.65,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2021-10-02,7967700000.0,2778500000.0,2609400000.0,,1799200000.0,,398800000.0,207200000.0,6225100000.0,1727700000.0,557400000.0,50200000.0,187700000.0,6.64,83900000.0,762800000.0,130600000.0,632200000.0,398800000.0,,23.0134,2.0977,6.64,0.30980435749221874,0.06995745321736511,0.08954073026939326,0.27753771023758655,0.1015566015003775,0.22165406847487773,1.0648041695408905,9446100000.0,1003600000.0,2716000000.0,1317800000.0,56600000.0,11.95,11.95,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2022-01-01,7971600000.0,2734600000.0,2547900000.0,,1924400000.0,,318800000.0,162700000.0,-4021400000.0,-1185200000.0,-420100000.0,-28400000.0,-125700000.0,-5.0,-167900000.0,-402100000.0,15400000.0,-417500000.0,318800000.0,1.0733,23.5834,2.0758,-5.0,-0.21830180835585117,-0.05269958352150133,0.10446610633112846,0.29472323071567114,0.10381956532550853,0.16566202452712533,1.0732760312414145,8408300000.0,740100000.0,2312800000.0,791800000.0,70200000.0,8.829999999999998,8.829999999999998,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2022-04-02,8138800000.0,2894300000.0,2723200000.0,,1932500000.0,,494900000.0,147100000.0,2349300000.0,641300000.0,198200000.0,19600000.0,71500000.0,2.39,83000000.0,126200000.0,49700000.0,76500000.0,494900000.0,,19.7266,1.6513,2.39,0.1025614489003881,0.024352484395734016,0.0843655556974418,0.2729749287021666,0.032562891073936916,0.25609314359637775,1.0628304935370152,8706300000.0,728800000.0,2357100000.0,684200000.0,73600000.0,8.72,8.72,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
