report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage
2011-09-30,10871700000.0,3306400000.0,5143700000.0,8707000000.0,2164700000.0,2989300000.0,,1062600000.0,34026900000.0,2365400000.0,1736800000.0,985400000.0,184300000.0,574900000.0,1.93,510300000.0,1659900000.0,98100000.0,187500000.0,1561800000.0,2989300000.0,1.93,1924300000.0,0.4552131935141128,0.09063899850069447,0.028959440912924773,0.06951558913682998,0.0510419697357091,0.1597542242703533,0.3369809856422196,0.04589897992470663,0.05655231596178318,1.380930382962997,0.6428057623889418,,,,,,,,,,,
2011-12-31,15607000000.0,8058000000.0,5458100000.0,13133300000.0,2473700000.0,7076400000.0,,5620100000.0,46128300000.0,3209900000.0,2311700000.0,1275800000.0,299700000.0,748600000.0,2.53,505000000.0,2192000000.0,144400000.0,253400000.0,2047600000.0,7076400000.0,2.53,2565100000.0,0.5157456441767393,0.08174537066700839,0.027657641838090715,0.0695863493777139,0.05011457174879629,0.1481194335874928,0.24206029256238154,0.04438923610885292,0.05560794566459202,2.8606540809313983,1.4763379197889375,,,,,,,,,,,
2012-03-31,19608200000.0,12104100000.0,5667300000.0,16832700000.0,2775500000.0,10537100000.0,,9577700000.0,12132600000.0,832000000.0,564500000.0,267800000.0,132000000.0,167000000.0,0.55,489700000.0,530100000.0,18700000.0,65000000.0,511400000.0,10537100000.0,0.55,629500000.0,0.09648711943793911,0.013657551432563928,0.022072762639500188,0.06857557324893263,0.04652753737863277,0.02878897604063606,0.042403437345071585,0.042150899230173254,0.051885004038705634,3.796469104665826,2.1357789423535016,,,,,,,,,,,
2012-06-30,58058500000.0,9661300000.0,12843800000.0,35930200000.0,22128300000.0,16312300000.0,1039600000.0,1420000000.0,39825100000.0,2944900000.0,1096600000.0,438700000.0,307200000.0,359600000.0,0.66,663200000.0,1256200000.0,66600000.0,670200000.0,1189600000.0,17351900000.0,0.66,1766800000.0,0.019825291594925954,0.0075561717922440295,0.011015665999583178,0.07394582813351379,0.027535398530072742,0.01888784587958697,0.02777594845010917,0.02987060923889708,0.044363981509148755,0.7841497087440066,0.7522150765349819,132112900000.0,2967700000.0,5709600000.0,9352200000.0,5310400000.0,6885700000.0,923200000.0,5.67,5.67,2.5199907053749073,6.184575389948007
2012-09-30,57307700000.0,9432500000.0,11792900000.0,34562800000.0,22744900000.0,16146300000.0,40000000.0,1248400000.0,66824500000.0,5079400000.0,1858700000.0,808800000.0,463100000.0,602200000.0,1.13,718900000.0,2049400000.0,106000000.0,1292000000.0,1943400000.0,16186300000.0,1.13,3150700000.0,0.03555961995875999,0.014113286696203127,0.012103345329931387,0.07601104385367642,0.027814648818921203,0.032433686921652764,0.047743198257438765,0.029082148014575492,0.047148875038346715,0.7116452479456933,0.7998456698521992,164910500000.0,2791100000.0,5831500000.0,12066200000.0,5692000000.0,8112100000.0,1202000000.0,4.869999999999999,4.869999999999999,1.9953279668643138,4.851497504159734
2012-12-31,58111200000.0,10756900000.0,13057400000.0,34715500000.0,23385000000.0,14980100000.0,,2793900000.0,-24924100000.0,-1526100000.0,-735300000.0,-202400000.0,-283300000.0,-295500000.0,-0.5799999999999998,-1124500000.0,945900000.0,-31100000.0,-154600000.0,914800000.0,14980100000.0,-0.5799999999999998,-889900000.0,-0.008655120803934145,-0.0034829774638968046,0.008120654306474457,0.06122989395805666,0.02950156675667326,-0.01265332672531285,-0.01916585646850914,-0.03670343161839344,0.035704398554009975,0.6405858456275391,0.823816379983764,93858100000.0,1312900000.0,2784500000.0,7330200000.0,4559200000.0,4657100000.0,619000000.0,1.7599999999999996,1.7599999999999996,3.216615490326598,4.4983844911147015
2013-12-31,53548200000.0,8491400000.0,13235300000.0,31703400000.0,21837400000.0,12363000000.0,,1991400000.0,104098800000.0,8132400000.0,3551700000.0,1844600000.0,596100000.0,1104000000.0,2.25,821600000.0,4757500000.0,423000000.0,2447000000.0,4334500000.0,12363000000.0,2.25,5998700000.0,0.0844697628838598,0.03444746975621963,0.01771970474203353,0.07812193800504905,0.0341185489169904,0.06632715945634027,0.10384966257704588,0.0416383282035912,0.057625063881620156,0.5661388260507203,0.6415721593012625,185824300000.0,2889700000.0,5771700000.0,14630600000.0,8382300000.0,10026300000.0,1083100000.0,3.4599999999999995,3.4599999999999995,1.2330570599323778,5.328870833718032
