report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2015-03-31,28389000000.0,14999000000.0,14116000000.0,21958000000.0,6365000000.0,4710000000.0,966000000.0,378000000.0,2847000000.0,441000000.0,328000000.0,65000000.0,80000000.0,1.0,287100000.0,136000000.0,62000000.0,74000000.0,5676000000.0,,19.343,2.2671,1.0,441000000.0,0.051531814611154754,0.011553770826728663,0.11520899192132068,0.15489989462592202,0.015534185776180915,0.03662486504443153,0.02599227256761503,0.15489989462592202,0.8917517674783975,1.0625531311986398,11945000000.0,1400000000.0,1938000000.0,1340000000.0,1938000000.0,262000000.0,4.0,4.0,2.928792569659443,7.396946564885496,0.82758987,402.49,304.59,1.38168,68107.22,18.4323,8.1102,3.9641
2015-06-30,29203000000.0,15655000000.0,14839000000.0,22747000000.0,6398000000.0,4824000000.0,1237000000.0,367000000.0,5652000000.0,718000000.0,506000000.0,133000000.0,106000000.0,1.0,286900000.0,365000000.0,142000000.0,223000000.0,6061000000.0,,22.0519,2.3746,1.0,718000000.0,0.07908721475461082,0.0173269869533952,0.08952583156404813,0.127034677990092,0.024586515084066705,0.05762902319608315,0.0394550601556971,0.127034677990092,0.9473272897780557,1.054990228452052,11731000000.0,1277000000.0,1742000000.0,1345000000.0,1742000000.0,272000000.0,3.0,3.0,3.479334098737084,6.404411764705882,0.82758987,402.49,304.59,1.38168,68107.22,18.4323,8.1102,3.9641
2015-09-30,27206000000.0,13920000000.0,13541000000.0,21264000000.0,5883000000.0,4799000000.0,1327000000.0,398000000.0,8394000000.0,1131000000.0,801000000.0,205000000.0,155000000.0,2.0,285900000.0,1075000000.0,225000000.0,850000000.0,6126000000.0,,19.6941,2.1222,2.0,1131000000.0,0.13615502294747578,0.029442034845254723,0.0954253037884203,0.13473909935668335,0.04157171212232596,0.09417936547589308,0.10126280676673814,0.13473909935668335,1.041305456399796,1.0279890702311498,11379000000.0,1140000000.0,1542000000.0,1491000000.0,1542000000.0,289000000.0,2.0,2.0,3.972762645914397,5.335640138408304,0.82758987,402.49,304.59,1.38168,68107.22,18.4323,8.1102,3.9641
2015-12-31,27164000000.0,13972000000.0,13086000000.0,21001000000.0,6106000000.0,5175000000.0,562000000.0,384000000.0,-5211000000.0,-442000000.0,-250000000.0,-130000000.0,-74000000.0,0.0,-576100000.0,433000000.0,-139000000.0,294000000.0,5737000000.0,1.0367,18.2368,2.1621,0.0,-442000000.0,-0.04094333442515558,-0.009203357384773965,0.047975436576472845,0.08482057186720399,-0.01627153585628037,-0.03732162458836443,-0.05641911341393207,0.08482057186720399,0.9395676383884703,1.0677059452850375,11682000000.0,1385000000.0,1848000000.0,1441000000.0,1848000000.0,273000000.0,4.0,4.0,3.1044372294372296,6.769230769230769,0.82758987,402.49,304.59,1.38168,68107.22,18.4323,8.1102,3.9641
2016-03-31,26813000000.0,14041000000.0,12793000000.0,21466000000.0,5281000000.0,5902000000.0,695000000.0,465000000.0,2792000000.0,450000000.0,315000000.0,69000000.0,74000000.0,1.0,273700000.0,273000000.0,52000000.0,221000000.0,6597000000.0,,20.4124,2.5389,1.0,450000000.0,0.05964779397841318,0.011748032670719426,0.11282234957020057,0.16117478510028654,0.016782903815313468,0.03788516585283718,0.07915472779369627,0.16117478510028654,1.2491952281764818,1.0975533494880012,11627000000.0,1372000000.0,1857000000.0,1588000000.0,1857000000.0,277000000.0,4.0,4.0,3.5525040387722133,6.703971119133574,0.82758987,402.49,304.59,1.38168,68107.22,18.4323,8.1102,3.9641
2016-06-30,26693000000.0,13801000000.0,12697000000.0,21132000000.0,5499000000.0,5907000000.0,251000000.0,438000000.0,5558000000.0,855000000.0,587000000.0,142000000.0,129000000.0,2.0,271700000.0,764000000.0,104000000.0,660000000.0,6158000000.0,,19.2403,2.733,2.0,855000000.0,0.10674668121476633,0.02199078410070056,0.10561353004677941,0.15383231378193596,0.0320308695163526,0.07334648708930257,0.1187477509895646,0.15383231378193596,1.1198399709038007,1.086949673151138,11533000000.0,1453000000.0,1994000000.0,2025000000.0,1994000000.0,286000000.0,5.0,5.0,3.0882647943831496,6.972027972027972,0.82758987,402.49,304.59,1.38168,68107.22,18.4323,8.1102,3.9641
2016-09-30,25252000000.0,12471000000.0,11366000000.0,19758000000.0,5434000000.0,5910000000.0,250000000.0,483000000.0,8304000000.0,1277000000.0,894000000.0,212000000.0,177000000.0,3.0,271000000.0,1475000000.0,153000000.0,1322000000.0,6160000000.0,,19.5532,2.9738,3.0,1277000000.0,0.16451969083548032,0.035403136385236816,0.10765895953757225,0.15378131021194605,0.050570251861238716,0.11014317750560634,0.15920038535645473,0.15378131021194605,1.1336032388663968,1.0972197782861164,11443000000.0,1546000000.0,2140000000.0,2497000000.0,2140000000.0,293000000.0,6.0,6.0,2.878504672897196,7.303754266211604,0.82758987,402.49,304.59,1.38168,68107.22,18.4323,8.1102,3.9641
2016-12-31,26615000000.0,13146000000.0,12495000000.0,21083000000.0,5475000000.0,5869000000.0,336000000.0,431000000.0,-5027000000.0,-676000000.0,-400000000.0,-141000000.0,-141000000.0,-1.0,-546100000.0,-186000000.0,-87000000.0,-273000000.0,6205000000.0,1.0521,21.1229,3.134,-1.0,-676000000.0,-0.0730593607305936,-0.015029118917903438,0.07957032027053909,0.13447384125721107,-0.02539921097125681,-0.05787671232876712,0.05430674358464293,0.13447384125721107,1.1333333333333333,1.0521008403361345,11627000000.0,1396000000.0,1906000000.0,1930000000.0,1906000000.0,282000000.0,5.0,5.0,3.2555089192025184,6.75886524822695,0.82758987,402.49,304.59,1.38168,68107.22,18.4323,8.1102,3.9641
2017-03-31,26982000000.0,15393000000.0,12970000000.0,21156000000.0,5754000000.0,5610000000.0,667000000.0,433000000.0,2381000000.0,343000000.0,291000000.0,70000000.0,0.0,1.0,267000000.0,240000000.0,34000000.0,206000000.0,6277000000.0,,22.8841,3.276,1.0,343000000.0,0.05057351407716371,0.010784967756281965,0.12221755564888702,0.14405711885762285,0.012712178489363278,0.028509683318094923,0.0865182696346073,0.14405711885762285,1.0908932916232186,1.1868157286044718,11216000000.0,1372000000.0,1799000000.0,1915000000.0,1799000000.0,283000000.0,5.0,5.0,3.489160644802668,6.3568904593639575,0.82758987,402.49,304.59,1.38168,68107.22,18.4323,8.1102,3.9641
2017-06-30,27189000000.0,15602000000.0,13375000000.0,21636000000.0,5487000000.0,5631000000.0,292000000.0,684000000.0,4749000000.0,225000000.0,1060000000.0,141000000.0,-143000000.0,3.0,265700000.0,500000000.0,82000000.0,418000000.0,5923000000.0,,19.0291,3.6294,3.0,225000000.0,0.19318388919263715,0.03898635477582846,0.22320488523899767,0.047378395451674035,0.00827540549486925,0.01971954425942156,0.08801853021688777,0.047378395451674035,1.0794605431018771,1.1665046728971962,10407000000.0,1845000000.0,1169000000.0,1673000000.0,1169000000.0,282000000.0,6.0,6.0,5.0667236954662105,4.1453900709219855,0.82758987,402.49,304.59,1.38168,68107.22,18.4323,8.1102,3.9641
2017-09-30,25924000000.0,14267000000.0,12474000000.0,20677000000.0,5175000000.0,5662000000.0,305000000.0,749000000.0,7089000000.0,490000000.0,1245000000.0,211000000.0,-139000000.0,4.0,262900000.0,353000000.0,125000000.0,228000000.0,5967000000.0,,22.075,3.8465,4.0,490000000.0,0.24057971014492754,0.04802499614257059,0.17562420651713923,0.06912117364931585,0.01890140410430489,0.04397774187758033,0.03216250528988574,0.06912117364931585,1.1530434782608696,1.1437389770723103,9192000000.0,2196000000.0,382000000.0,579000000.0,382000000.0,281000000.0,7.0,7.0,15.620418848167539,1.3594306049822065,0.82758987,402.49,304.59,1.38168,68107.22,18.4323,8.1102,3.9641
2017-12-31,26088000000.0,13677000000.0,12755000000.0,21440000000.0,4583000000.0,5667000000.0,299000000.0,756000000.0,-4221000000.0,-79000000.0,-1370000000.0,-140000000.0,532000000.0,-4.0,-534900000.0,-359000000.0,-58000000.0,-417000000.0,5966000000.0,1.0723,26.8019,3.2866,-4.0,-79000000.0,-0.2989308313331879,-0.05251456608402331,0.32456763800047383,0.018715944089078417,-0.0030282122048451397,-0.007488861503460044,0.09879175550817342,0.018715944089078417,1.3017674012655467,1.0722853782830262,9998000000.0,1226000000.0,979000000.0,435000000.0,979000000.0,282000000.0,4.0,4.0,6.093973442288049,3.471631205673759,0.82758987,402.49,304.59,1.38168,68107.22,18.4323,8.1102,3.9641
2018-03-31,27847000000.0,15115000000.0,13658000000.0,22462000000.0,5301000000.0,5697000000.0,403000000.0,597000000.0,3090000000.0,799000000.0,594000000.0,70000000.0,114000000.0,2.0,250200000.0,140000000.0,45000000.0,95000000.0,6100000000.0,,22.2496,3.1773,2.0,799000000.0,0.11205432937181664,0.021330843537903543,0.19223300970873786,0.25857605177993526,0.028692498294250728,0.07008157179194807,0.030744336569579287,0.25857605177993526,1.1507262780607432,1.106677405183775,10707000000.0,1529000000.0,1435000000.0,324000000.0,1435000000.0,282000000.0,5.0,5.0,4.2508710801393725,5.088652482269503,0.82758987,402.49,304.59,1.38168,68107.22,18.4323,8.1102,3.9641
2018-06-30,27217000000.0,14860000000.0,13843000000.0,22599000000.0,4545000000.0,5659000000.0,799000000.0,487000000.0,5651000000.0,783000000.0,642000000.0,139000000.0,-30000000.0,2.0,248800000.0,413000000.0,111000000.0,302000000.0,6458000000.0,,41.5338,3.0788,2.0,783000000.0,0.14125412541254126,0.023588198552375355,0.1136082109361175,0.1385595469828349,0.028768784215747512,0.07116241025174952,0.053441868695806055,0.1385595469828349,1.4209020902090208,1.0734667340894315,11609000000.0,1111000000.0,1993000000.0,208000000.0,1993000000.0,280000000.0,4.0,4.0,3.2403411941796287,7.117857142857143,0.82758987,402.49,304.59,1.38168,68107.22,18.4323,8.1102,3.9641
2018-09-30,25602000000.0,13348000000.0,12643000000.0,21274000000.0,4262000000.0,5665000000.0,741000000.0,484000000.0,8000000000.0,1045000000.0,789000000.0,208000000.0,9000000.0,3.0,247700000.0,975000000.0,179000000.0,796000000.0,6406000000.0,,48.799,3.4444,3.0,1045000000.0,0.18512435476302205,0.030817904851183502,0.098625,0.130625,0.04081712366221389,0.0979565054368204,0.0995,0.130625,1.5030502111684656,1.0557620817843867,12520000000.0,655000000.0,2548000000.0,776000000.0,2548000000.0,277000000.0,3.0,3.0,2.514128728414443,9.1985559566787,0.82758987,402.49,304.59,1.38168,68107.22,18.4323,8.1102,3.9641
2018-12-31,26422000000.0,14372000000.0,13296000000.0,22203000000.0,4151000000.0,5993000000.0,251000000.0,656000000.0,-5971000000.0,-1083000000.0,-891000000.0,-139000000.0,53000000.0,-3.0,-499700000.0,158000000.0,-95000000.0,63000000.0,6244000000.0,1.0809,30.8722,3.2506,-3.0,-1083000000.0,-0.21464707299445918,-0.033721898417985015,0.1492212359738737,0.1813766538268297,-0.04098857013095148,-0.10418470418470419,-0.010550996483001172,0.1813766538268297,1.5042158516020236,1.0809265944645006,10770000000.0,1134000000.0,1544000000.0,1256000000.0,1544000000.0,278000000.0,4.0,4.0,4.044041450777202,5.553956834532374,0.82758987,402.49,304.59,1.38168,68107.22,18.4323,8.1102,3.9641
2019-03-31,29135000000.0,15919000000.0,14537000000.0,24273000000.0,4775000000.0,5990000000.0,426000000.0,600000000.0,3143000000.0,872000000.0,659000000.0,72000000.0,126000000.0,2.7,243700000.0,74000000.0,57000000.0,17000000.0,6416000000.0,,34.7168,3.846,2.7,872000000.0,0.1380104712041885,0.022618843315599792,0.20967228762328985,0.27744193445752463,0.029929637892569076,0.07791975694754713,0.005408845052497614,0.27744193445752463,1.3436649214659686,1.0950677581344157,10823000000.0,1199000000.0,1617000000.0,1178000000.0,1617000000.0,280000000.0,4.7,4.7,3.9678416821273963,5.775,0.82758987,402.49,304.59,1.38168,68107.22,18.4323,8.1102,3.9641
