report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-08-25,6265639000.0,2978946000.0,3655592000.0,6265639000.0,-1548025000.0,3718302000.0,49881000.0,103093000.0,-2889166000.0,-1461074000.0,-422463000.0,-225448000.0,,-138049000.0,-5.109999999999999,-82021000.0,-378134000.0,-44577000.0,-78163000.0,-422711000.0,3768183000.0,0.8149,14.7442,1.5944,-5.109999999999999,-500626000.0,0.14563589089323492,-0.03598164528789482,0.07803220721827683,0.5057078755599367,0.14622316613167952,-0.06742536555329792,-0.19028510583480995,0.14630900405168829,0.1732769941221792,-2.434187432373508,0.8149011158794526,8603863000.0,930373000.0,1628891000.0,4432036000.0,756773000.0,1840722000.0,23.480000000000004,23.480000000000004,2.0471222705003798,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2012-11-17,6398039000.0,3062291000.0,3744492000.0,6398039000.0,-1591369000.0,3802705000.0,,99864000.0,1991040000.0,1031866000.0,363276000.0,203452000.0,41104000.0,118720000.0,5.41,37586000.0,318253000.0,80430000.0,50700000.0,237823000.0,3802705000.0,,14.9773,1.6284,5.41,413976000.0,-0.12784715549944733,0.03179911844863715,0.10218378334940534,0.518254781420765,0.18245540019286402,0.056779272523971795,0.1642789698173412,0.11944662086145934,0.20791947926711668,-2.3895809205784455,0.8178121357983941,8670562000.0,942700000.0,1651233000.0,4480275000.0,714226000.0,1865117000.0,24.21,24.21,2.0388560074247355,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2013-02-09,6662188000.0,3123368000.0,4231808000.0,6662188000.0,-1550109000.0,3513273000.0,484533000.0,115548000.0,3846238000.0,1993847000.0,680848000.0,379698000.0,82428000.0,218722000.0,10.19,37246000.0,510843000.0,169613000.0,103044000.0,341230000.0,3997806000.0,,14.7014,1.6047,10.19,783892000.0,-0.24494922615119324,0.056992987889264005,0.09871932002127794,0.518388877651357,0.17701660687664153,0.1021958551755069,0.27815861195237807,0.08871785885324829,0.20380746069276004,-2.5790483120864405,0.7380694020144581,8788389000.0,964343000.0,1690496000.0,4564280000.0,726672000.0,1911254000.0,25.57,25.57,2.0917188400913744,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2013-05-04,6783041000.0,3178323000.0,3836049000.0,6783041000.0,-1532342000.0,4001100000.0,,133685000.0,6052116000.0,3136560000.0,1136878000.0,645281000.0,124519000.0,367078000.0,17.44,37008000.0,895864000.0,258855000.0,155932000.0,637009000.0,4001100000.0,,15.396,1.6923,17.44,1292810000.0,-0.42110769005874665,0.0951315199185734,0.10662072570981786,0.5182584074726923,0.18784801877558197,0.16760594547489835,0.46050605203102124,0.10525393102181121,0.21361289175554468,-2.611101177152359,0.8285407720287202,9000228000.0,1002983000.0,1758539000.0,4701199000.0,793351000.0,1990052000.0,27.930000000000007,27.930000000000007,2.0105504780779597,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2013-08-31,6892089000.0,3278013000.0,4169150000.0,,-1687319000.0,4013267000.0,173733000.0,142191000.0,-2741864000.0,-1421338000.0,-407904000.0,-211951000.0,,-133317000.0,-6.039999999999999,-75259000.0,-309949000.0,-94447000.0,-82425000.0,-404396000.0,4187000000.0,0.7863,14.1614,1.5736,-6.039999999999999,-490329000.0,0.12561406586424972,-0.030752794979867496,0.07730179177377142,0.518383843983509,0.1487688667271608,-0.059184377915026926,-0.16318242207705702,0.1474894451365932,0.17883053280541997,-2.481451343818211,0.7862545123106628,9147530000.0,1016480000.0,1773098000.0,4740935000.0,811666000.0,2000349000.0,27.000000000000007,27.000000000000007,2.0931347479864764,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2013-11-23,7023423000.0,3370235000.0,4332825000.0,,-1721220000.0,4013244000.0,160256000.0,125852000.0,2093578000.0,1085697000.0,383726000.0,218087000.0,,123208000.0,6.0,34676000.0,357343000.0,82607000.0,55772000.0,274736000.0,4173500000.0,,15.221,1.6967,6.0,439498000.0,-0.12670489536491558,0.031051383349685758,0.10416951267160812,0.5185844520720031,0.18328717630773728,0.05463518287308055,0.15647723750958292,0.131227974310009,0.20992673786216706,-2.424733619177095,0.7778377848170651,9250068000.0,1031115000.0,1793548000.0,4794766000.0,848579000.0,2025871000.0,27.590000000000007,27.590000000000007,2.060101556318245,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2014-02-15,7262892000.0,3538498000.0,4399310000.0,7262892000.0,-1710262000.0,4163244000.0,158440000.0,139755000.0,4084072000.0,2122733000.0,721070000.0,410917000.0,,228232000.0,11.92,34468000.0,507972000.0,159961000.0,114154000.0,348011000.0,4321684000.0,,17.2553,1.9262,11.92,835224000.0,-0.2402655265684439,0.056577600217654345,0.10061453373006157,0.5197589562573823,0.17655663269403674,0.0992813881853124,0.276121591990877,0.08521176903835193,0.20450765804324703,-2.526913420282974,0.8043302245124804,9487902000.0,1062334000.0,1833770000.0,4923652000.0,855360000.0,2077203000.0,29.320000000000007,29.320000000000007,2.0805304055501557,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2014-05-10,7371802000.0,3587844000.0,4603952000.0,,-1808230000.0,4163244000.0,215156000.0,145349000.0,6425617000.0,3339690000.0,1200022000.0,696074000.0,,385865000.0,20.0,34217000.0,,261724000.0,172286000.0,,4378400000.0,,16.6043,1.8613,20.0,1372308000.0,-0.38494771129778843,0.09442386000058059,0.10832796290223959,0.5197461971356214,0.1867559177585592,0.16278543563703962,0.46690374566662907,,0.21356828457096028,-2.421373387235031,0.7792965695558945,9861403000.0,1113127000.0,1896914000.0,5126782000.0,,2156701000.0,31.88000000000001,31.88000000000001,2.0301376964168885,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2014-08-30,7517858000.0,3580612000.0,4541094000.0,,-1621857000.0,4162890000.0,180910000.0,124485000.0,-3127954000.0,-1613213000.0,-474595000.0,-255334000.0,,-144335000.0,-6.920000000000002,-69479000.0,,-66176000.0,-90945000.0,,4343800000.0,0.7885,16.2029,1.8293,-6.920000000000002,-565540000.0,0.15743311524998813,-0.03396366358609061,0.08162971706105653,0.5157406406871712,0.15172697552457612,-0.06312901893065817,-0.17435890465009737,,0.18080189158791976,-2.678287913176069,0.788491055239112,9475313000.0,1069744000.0,1830223000.0,4934907000.0,,2081490000.0,31.000000000000007,31.000000000000007,2.0868704629856496,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2014-11-22,7717101000.0,3707581000.0,5090964000.0,,-1662810000.0,3862865000.0,,117192000.0,2260264000.0,1176661000.0,408562000.0,238310000.0,,133192000.0,7.0,32761000.0,,92415000.0,61045000.0,,3862865000.0,,16.6837,1.886,7.0,469607000.0,-0.14331763701204586,0.030880767272580725,0.10543458640229637,0.5205856484021335,0.18075853086188162,0.05294241969879622,0.18570535736606586,,0.20776643790282906,-2.323094640999272,0.7282669844060967,9641999000.0,1089967000.0,1855059000.0,5025871000.0,,2111599000.0,32.00000000000001,32.00000000000001,1.8293553842372534,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2015-02-14,7949965000.0,3913863000.0,4623323000.0,,-1468679000.0,4361144000.0,,151539000.0,4403916000.0,2296694000.0,769831000.0,450033000.0,,248202000.0,13.0,32651000.0,,186174000.0,120912000.0,,4361144000.0,,17.6979,2.0035,13.0,890743000.0,-0.3064202592942365,0.05660817374667687,0.1021892788145823,0.5215117636212862,0.17480601355702516,0.09683451436578652,0.26615049793169493,,0.20226157810457784,-2.9694330755733556,0.8465476022332854,9961843000.0,1129083000.0,1903820000.0,5199832000.0,,2167118000.0,33.080000000000005,33.080000000000005,2.0124164904726,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2015-05-09,8032440000.0,3950490000.0,4693102000.0,,-1643245000.0,4533329000.0,,153288000.0,6896936000.0,3599483000.0,1283779000.0,759104000.0,,421301000.0,23.0,32534000.0,,292745000.0,183211000.0,,4533329000.0,,18.7204,2.132,23.0,1466990000.0,-0.46195424297654947,0.0945047831045112,0.11006394723685996,0.5218959549573898,0.18613758341385217,0.1598242875141302,0.4442012758106685,,0.2127016982613729,-2.7587663434241394,0.8417652120068987,10433162000.0,1192113000.0,1987577000.0,5459625000.0,,2261800000.0,36.080000000000005,36.080000000000005,2.0043014413299143,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2015-08-29,8102349000.0,3970294000.0,4712873000.0,,-1701390000.0,4624876000.0,,175309000.0,-3373776000.0,-1745807000.0,-509121000.0,-287206000.0,,-160324000.0,-7.0,-65740000.0,,-90755000.0,-95249000.0,,4624876000.0,0.8424,19.0516,2.1698,-7.0,-604370000.0,0.1688066815956365,-0.035447251161360736,0.08512894750570281,0.5174638150250639,0.15090539502326178,-0.06283622194008182,-0.17414860204564003,,0.17913755981428525,-2.71829269009457,0.8424360257532931,10187340000.0,1160241000.0,1953051000.0,5327031000.0,,2222970000.0,36.00000000000001,36.00000000000001,2.0804941137307296,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2015-11-21,8217528000.0,4053871000.0,4775241000.0,,-1778121000.0,4754101000.0,,165486000.0,2386043000.0,1252934000.0,437995000.0,258112000.0,,144873000.0,8.0,31138000.0,,86658000.0,66283000.0,,4754101000.0,,20.188,2.3099,8.0,504278000.0,-0.14515997505231645,0.03140993252472033,0.10817575374794168,0.5251095642450702,0.18356542610506182,0.05330009219317537,0.1471767283382281,,0.21134489194033804,-2.673665627929708,0.8489353731047292,10313119000.0,1180043000.0,1982484000.0,5403304000.0,,2257641000.0,37.00000000000001,37.00000000000001,2.1057825402710173,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2016-02-13,8366414000.0,4209813000.0,4994661000.0,,-1741313000.0,4387811000.0,,207958000.0,4643235000.0,2443530000.0,820655000.0,486725000.0,,266088000.0,15.0,30958000.0,,186591000.0,134936000.0,,4387811000.0,,19.1226,2.1952,15.0,955591000.0,-0.27951608929583593,0.058176059659490915,0.10482454581773268,0.5262559400934909,0.17674207745246578,0.09808921719628028,0.31009092015183837,,0.20580285081414143,-2.5198290025974655,0.842862608693563,10552438000.0,1216735000.0,2033308000.0,5550140000.0,,2322489000.0,39.00000000000001,39.00000000000001,1.8892709502606901,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2016-05-07,8464105000.0,4225486000.0,4647589000.0,,-1863282000.0,4953697000.0,,213380000.0,7236907000.0,3813988000.0,1357029000.0,814239000.0,,440897000.0,26.0,30773000.0,,299922000.0,203465000.0,,4953697000.0,,19.2541,2.2229,26.0,1560494000.0,-0.43699182410391985,0.09619906652859339,0.11251201652860815,0.5270190704398993,0.1875150530468334,0.1603275242922908,0.43910898698071293,,0.2156299645691177,-2.6585868376338095,0.9091780706082229,10892409000.0,1271870000.0,2106558000.0,5764645000.0,,2415993000.0,42.00000000000001,42.00000000000001,2.050377215496899,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2016-08-27,8599787000.0,4239573000.0,4690320000.0,,-1787538000.0,4924119000.0,,189734000.0,-3630509000.0,-1901716000.0,-555284000.0,-318069000.0,,-180151000.0,-9.0,-62381000.0,,-84380000.0,-107287000.0,,4924119000.0,0.9039,17.6863,2.0637,-9.0,-662571000.0,0.17793691658582922,-0.03698568348262579,0.08761002933748409,0.5238152556569892,0.15294935228090606,-0.06456950619823491,-0.17703480318219106,,0.18250085594058574,-2.7546933267992064,0.9038984546896587,10635676000.0,1241007000.0,2060395000.0,5608736000.0,,2357792000.0,40.00000000000001,40.00000000000001,2.0884450367123137,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2016-11-19,8742544000.0,4368686000.0,4850219000.0,,-1895225000.0,4997446000.0,,195538000.0,2467845000.0,1301542000.0,458902000.0,278125000.0,,147471000.0,9.0,29703000.0,,97917000.0,71812000.0,,4997446000.0,,17.8041,2.0948,9.0,530714000.0,-0.1467503858380931,0.031812822446189576,0.11269954150280913,0.5274002216508735,0.18595252132933796,0.05249067090769003,0.147926920744847,,0.2150515935968426,-2.6368615863551823,0.9007193283437305,10717478000.0,1261020000.0,2081302000.0,5657344000.0,,2384228000.0,41.00000000000001,41.00000000000001,2.0960436669647367,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2017-02-11,8902630000.0,4492767000.0,4784272000.0,,-1827440000.0,5151862000.0,,210649000.0,4757065000.0,2507077000.0,842871000.0,515270000.0,,260097000.0,17.0,29522000.0,,216103000.0,144645000.0,,5151862000.0,,16.5943,1.9598,17.0,987516000.0,-0.2819627456989012,0.05787840222496049,0.10831678776724724,0.527021808615186,0.1771829899318172,0.09467662926573384,0.2535391114605787,,0.20758934342919427,-2.819168892001926,0.9390701448412632,10831308000.0,1289565000.0,2103518000.0,5720891000.0,,2416153000.0,43.00000000000001,43.00000000000001,2.13225818066985,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2017-05-06,9028264000.0,4507249000.0,4793540000.0,,-1714214000.0,5152843000.0,,227141000.0,7376071000.0,3885496000.0,1372442000.0,846969000.0,,422293000.0,28.0,29349000.0,,357934000.0,219988000.0,,5152843000.0,,15.8341,1.8718,28.0,1592430000.0,-0.49408591926095574,0.09381305198873227,0.11482657908254951,0.5267704174756452,0.18606680982327856,0.15201615725902565,0.39912476745819336,,0.21589136004791712,-3.0059508322764836,0.9402756626626668,10970472000.0,1322295000.0,2118931000.0,5792399000.0,,2448089000.0,45.00000000000001,45.00000000000001,2.10484300203138,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2017-08-26,9259781000.0,4611255000.0,4766301000.0,,-1428377000.0,5081238000.0,,293270000.0,-3712305000.0,-1954495000.0,-594146000.0,-359495000.0,,-185241000.0,-10.0,-59509000.0,,-118122000.0,-113394000.0,,5081238000.0,0.9675,11.4979,1.3525,-10.0,-707540000.0,0.25168075375058546,-0.03882327238624758,0.09683875651381016,0.5264909537335968,0.16004773314692625,-0.06416415247833615,-0.16265223341375432,,0.1905931759378607,-3.557350755437815,0.967470371678163,10888676000.0,1280869000.0,2080069000.0,5739620000.0,,2403120000.0,44.00000000000001,44.00000000000001,2.114433736143014,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2017-11-18,9397084000.0,4717192000.0,5067640000.0,,-1525099000.0,4982984000.0,,257677000.0,2589131000.0,1365848000.0,468754000.0,281003000.0,,148862000.0,10.0,28096000.0,,110278000.0,77986000.0,,4982984000.0,,13.5915,1.5848,10.0,546740000.0,-0.1842523009981647,0.02990321252848224,0.10853178151279329,0.527531438154346,0.18104684544737212,0.04988292112744762,0.13556089922018807,,0.21116737623550141,-3.2673183839213062,0.9308459164423677,11009962000.0,1283747000.0,2089921000.0,5803926000.0,,2419146000.0,45.00000000000001,45.00000000000001,2.05981118956855,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2018-02-10,9403719000.0,4826307000.0,4947228000.0,,-1330547000.0,5043541000.0,,288522000.0,5002156000.0,2642893000.0,673852000.0,570533000.0,,25090000.0,20.0,27989000.0,,214747000.0,157337000.0,,5043541000.0,,14.9485,1.7939,20.0,831189000.0,-0.42879582607754557,0.06067099623032122,0.11405741844116817,0.5283507751457571,0.1347123120510436,0.0716580323167887,0.1814848071394675,,0.16616614915648373,-3.790577108512514,0.9755578275349347,11255053000.0,1339010000.0,1920902000.0,5939742000.0,,2262819000.0,48.00000000000001,48.00000000000001,2.2288751331856416,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2018-05-05,9301769000.0,4671277000.0,4918336000.0,,-1361603000.0,4954697000.0,,218386000.0,7662309000.0,4065867000.0,1219617000.0,937254000.0,,162177000.0,33.0,27769000.0,1256356000.0,327148000.0,237091000.0,929208000.0,4954697000.0,,12.7299,1.5619,33.0,1456708000.0,-0.6883460156888609,0.1007608337725867,0.12232004739041456,0.5306320849237481,0.1591709496445523,0.13111667253830964,0.33943364687926336,0.12126997227598103,0.19011345013624484,-3.638870507776496,0.9497677669846062,11541291000.0,1429295000.0,1768077000.0,6120113000.0,,2127097000.0,53.00000000000001,53.00000000000001,2.329323486423045,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2018-08-25,9346980000.0,4635869000.0,5028681000.0,,-1520355000.0,5005930000.0,,217824000.0,-4032519000.0,-2100862000.0,-551367000.0,-451254000.0,,-37336000.0,-15.0,-56430000.0,823936000.0,-130385000.0,-127330000.0,693551000.0,5005930000.0,0.9219,15.1781,1.8092,-15.0,-678697000.0,0.2968083112167882,-0.04827805344613982,0.11190375048449865,0.5209800623382059,0.13673016791737372,-0.0589887856826483,-0.15818537830917423,-0.1719895182142973,0.16830596458441982,-3.292606003203199,0.9218856793660206,11221077000.0,1337536000.0,1810856000.0,5973746000.0,,2155940000.0,48.00000000000001,48.00000000000001,2.3219245433546387,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2018-11-17,9523581000.0,4814329000.0,5168172000.0,,-1658616000.0,5156037000.0,,252086000.0,2641733000.0,1417474000.0,487818000.0,351406000.0,,97406000.0,13.0,26097000.0,449182000.0,98168000.0,82452000.0,351014000.0,5156037000.0,,15.0558,1.8803,13.0,570270000.0,-0.21186700236823955,0.03689851537987654,0.1330210131001127,0.5365697441792944,0.1846583284533297,0.0512221190747472,0.13947934778226584,0.13287262565898977,0.2158696582887067,-3.1086381657960613,0.9315342059049119,11273679000.0,1407939000.0,1829920000.0,6025372000.0,,2179470000.0,51.00000000000001,51.00000000000001,2.3657297416344343,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2019-02-09,9745095000.0,4997072000.0,5334303000.0,,-1594362000.0,5111201000.0,,195665000.0,5092302000.0,2742581000.0,887839000.0,646044000.0,,161426000.0,24.0,25870000.0,817069000.0,195832000.0,166230000.0,621237000.0,5111201000.0,,15.838,1.9786,24.0,1054069000.0,-0.40520534232501776,0.06629427419640342,0.12686678834051868,0.5385739101883589,0.1743492432302719,0.09110624370516655,0.25245369492319664,0.12199531763827047,0.20699263319418212,-3.205797052363265,0.9367806815623334,11363825000.0,1483450000.0,2043907000.0,6125060000.0,2595010000.0,2402350000.0,55.00000000000001,55.00000000000001,2.1275838241721647,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
2019-05-04,9773740000.0,4971340000.0,5316889000.0,9773740000.0,-1589513000.0,5151917000.0,,174058000.0,7875307000.0,4234601000.0,1435362000.0,1051992000.0,,259762000.0,40.92,25711000.0,1286635000.0,313847000.0,251118000.0,972788000.0,5151917000.0,,17.662,2.2433,40.92,1686480000.0,-0.6618329010206271,0.10763453908125242,0.13358107817257156,0.5377061491063142,0.1822610851869013,0.14685903246863535,0.40291948919886683,0.12352381945237183,0.21414784210952031,-3.2411921135593103,0.9350091754783671,11576823000.0,1598188000.0,2259652000.0,6293794000.0,2638590000.0,2632122000.0,62.92000000000001,62.92000000000001,1.957324546506583,0.3903367,4388.11,3210.72,0.12933,55700.676,22.7808,38.1151,2.8405
