report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2014-09-30,69967000000.0,12846000000.0,14615000000.0,39011000000.0,30844000000.0,,1807000000.0,,25414000000.0,9451000000.0,2653000000.0,1684000000.0,,242000000.0,0.0,1149000000.0,1129000000.0,797000000.0,20000000.0,1807000000.0,,17.0354,1.6551,0.0,3450000000.0,0.05459732849176501,0.02406848943073163,0.0662626898559849,0.37188164004092233,0.10439128039663177,0.03791787556991153,0.0812532541116658,0.0007869678130164476,0.13575194774533722,0.058585138114382054,0.8789599726308587,34537000000.0,2587000000.0,3773000000.0,12742000000.0,3731000000.0,4836000000.0,,1.0,1.0,0.3736559139784946,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2014-12-31,66815000000.0,11750000000.0,14007000000.0,38962000000.0,27750000000.0,,1305000000.0,,-16888000000.0,-6367000000.0,-2054000000.0,-448000000.0,,74000000.0,1.0,2622000000.0,-537000000.0,-533000000.0,2085000000.0,1305000000.0,0.8389,27.941,1.782,1.0,-2587000000.0,-0.016144144144144144,-0.006705081194342588,0.026527711984841308,0.37701326385599243,0.12162482235907153,-0.030741599940133205,-0.07069351230425056,-0.12346044528659403,0.1531856939838939,0.047027027027027025,0.8388662811451417,34244000000.0,2184000000.0,3242000000.0,12597000000.0,846000000.0,4301000000.0,,1.0,1.0,0.3034178098116717,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2015-03-31,64206000000.0,11864000000.0,16466000000.0,39594000000.0,24546000000.0,,3688000000.0,,7762000000.0,2941000000.0,811000000.0,324000000.0,,113000000.0,0.0,-282000000.0,439000000.0,232000000.0,-721000000.0,3688000000.0,,25.2371,1.7737,0.0,1043000000.0,0.013199706673185041,0.005046257359125316,0.041741819118783816,0.3788971914455037,0.10448338057201752,0.012631218266205651,0.02872423319402139,-0.09288843081679979,0.13437258438546767,0.1502485129960075,0.720515000607312,33365000000.0,2345000000.0,3210000000.0,12334000000.0,1028000000.0,4239000000.0,,1.0,1.0,0.8700165133286153,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2015-06-30,65118000000.0,11888000000.0,16788000000.0,40384000000.0,24645000000.0,,4483000000.0,,15423000000.0,6007000000.0,1652000000.0,730000000.0,,213000000.0,0.0,571000000.0,790000000.0,457000000.0,-219000000.0,4483000000.0,,31.4323,2.0534,0.0,2109000000.0,0.029620612700344898,0.011210418010381154,0.0473319068923037,0.38948323931790185,0.10711275367956948,0.025369329524862556,0.056715188135127714,-0.01419957206769111,0.136743824158724,0.1819030229255427,0.7081248510841077,31711000000.0,2290000000.0,3062000000.0,12032000000.0,1165000000.0,4015000000.0,,1.0,1.0,1.116562889165629,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2015-09-30,66390000000.0,12174000000.0,13637000000.0,36438000000.0,29868000000.0,,1571000000.0,,22272000000.0,8677000000.0,9454000000.0,7996000000.0,,561000000.0,4.0,1412000000.0,1178000000.0,663000000.0,234000000.0,1571000000.0,,7.9408,2.1692,4.0,10117000000.0,0.26771126289004954,0.12043982527489079,0.35901580459770116,0.38959231321839083,0.4244791666666667,0.1424009640006025,0.3007093100925602,0.01050646551724138,0.4542474856321839,0.05259809829918307,0.8927183398108088,28569000000.0,8602000000.0,9863000000.0,11258000000.0,1379000000.0,10682000000.0,,5.0,5.0,0.14706983710915558,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2015-12-31,62843000000.0,8958000000.0,10922000000.0,34743000000.0,28012000000.0,,236000000.0,,-15821000000.0,-6113000000.0,-3020000000.0,-1783000000.0,,-294000000.0,0.0,2027000000.0,-893000000.0,-458000000.0,1134000000.0,236000000.0,0.8202,9.8057,2.4045,0.0,-3478000000.0,-0.06365129230329859,-0.028372292856801873,0.11269831236963529,0.38638518424878326,0.19088553188799698,-0.0480562672055758,-0.10691022373265364,-0.07167688515264521,0.2198343973200177,0.008424960731115236,0.820179454312397,29636000000.0,7267000000.0,8897000000.0,11512000000.0,428000000.0,9791000000.0,,4.0,4.0,0.024103768767235217,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2016-03-31,63975000000.0,9009000000.0,13178000000.0,36113000000.0,27770000000.0,,2564000000.0,,6455000000.0,2535000000.0,722000000.0,554000000.0,,49000000.0,0.0,-454000000.0,335000000.0,207000000.0,-789000000.0,2564000000.0,,8.333,2.2052,0.0,929000000.0,0.019949585884047532,0.008659632669011333,0.08582494190549961,0.39271882261812546,0.11185127807900852,0.011285658460336068,0.023801674688468385,-0.1222308288148722,0.1439194422927963,0.09232985235866042,0.6836393989983306,28329000000.0,7497000000.0,8808000000.0,11106000000.0,360000000.0,9677000000.0,,4.0,4.0,0.26495814818642144,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2016-06-30,63271000000.0,8979000000.0,12996000000.0,35595000000.0,27592000000.0,,2691000000.0,,12757000000.0,5051000000.0,1360000000.0,1018000000.0,,167000000.0,0.0,337000000.0,604000000.0,408000000.0,-267000000.0,2691000000.0,,9.3493,2.619,0.0,1768000000.0,0.036894752102058566,0.016089519685163818,0.07979932586031198,0.39593948420475034,0.10660813670925766,0.02149483965797917,0.04490968530198461,-0.020929685662773378,0.13859057772203495,0.09752826906349667,0.6909048938134811,25663000000.0,7785000000.0,8516000000.0,10150000000.0,312000000.0,9336000000.0,,4.0,4.0,0.28823907455012854,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2016-09-30,63265000000.0,8855000000.0,13957000000.0,35688000000.0,27509000000.0,,2490000000.0,,19153000000.0,7539000000.0,2062000000.0,1566000000.0,,207000000.0,0.0,1138000000.0,909000000.0,615000000.0,229000000.0,2490000000.0,,81.5866,2.5753,0.0,2677000000.0,0.05692682394852594,0.02475302299849838,0.08176264814911502,0.39361979846499245,0.10765937451052054,0.03259306093416581,0.06873562452081736,0.011956351485406986,0.13976922675298908,0.09051583118252209,0.6344486637529555,22544000000.0,1355000000.0,1124000000.0,9012000000.0,307000000.0,1896000000.0,,0.0,0.0,1.3132911392405062,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2016-12-31,61538000000.0,8480000000.0,14417000000.0,36323000000.0,25161000000.0,,2531000000.0,,-12442000000.0,-4997000000.0,-1575000000.0,-1479000000.0,,-294000000.0,1.0,1817000000.0,-624000000.0,-407000000.0,1193000000.0,2531000000.0,0.5882,41.7522,2.672,1.0,-1982000000.0,-0.058781447478240136,-0.02403393025447691,0.11887156405722553,0.4016235331940203,0.1265873653753416,-0.02559394195456466,-0.056875631951466124,-0.09588490596367144,0.1592991480469378,0.10059218632009856,0.5881944926128876,25923000000.0,1659000000.0,2569000000.0,10128000000.0,366000000.0,3392000000.0,,1.0,1.0,0.7461674528301887,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2017-03-31,62076000000.0,8415000000.0,15057000000.0,36357000000.0,25658000000.0,,4250000000.0,,6414000000.0,2525000000.0,840000000.0,630000000.0,,154000000.0,0.0,-557000000.0,306000000.0,200000000.0,-863000000.0,4250000000.0,,37.8534,2.5375,0.0,1040000000.0,0.024553745420531608,0.010148849797023005,0.09822263797942002,0.39367009666354846,0.13096351730589337,0.013531799729364006,0.028086130801123446,-0.13454942313688806,0.16214530714062989,0.16564034609088782,0.5588762701733413,25882000000.0,1735000000.0,2687000000.0,10118000000.0,292000000.0,3503000000.0,,1.0,1.0,1.213245789323437,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2017-06-30,62757000000.0,8193000000.0,15563000000.0,36965000000.0,25720000000.0,,4813000000.0,,12400000000.0,4849000000.0,1481000000.0,1128000000.0,,238000000.0,0.0,262000000.0,488000000.0,395000000.0,-226000000.0,4813000000.0,,36.5484,2.5632,0.0,1876000000.0,0.04385692068429238,0.01797409053970075,0.09096774193548388,0.3910483870967742,0.11943548387096774,0.023598961072071642,0.04850489634166312,-0.018225806451612904,0.15129032258064515,0.18713063763608087,0.5264409175608816,25525000000.0,1845000000.0,2808000000.0,9916000000.0,333000000.0,3611000000.0,,1.0,1.0,1.3328717806701744,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2017-09-30,63291000000.0,8155000000.0,16035000000.0,37192000000.0,26031000000.0,,4551000000.0,,18930000000.0,7401000000.0,2662000000.0,2120000000.0,,510000000.0,1.0,797000000.0,721000000.0,604000000.0,76000000.0,4551000000.0,,27.8365,2.4111,1.0,3266000000.0,0.08144135838039261,0.03349607369136212,0.11199154780771263,0.3909667194928685,0.14062334918119387,0.04205969253132357,0.08704466679746256,0.004014791336502906,0.17253037506603275,0.17483001037224846,0.5085749922045525,25302000000.0,2399000000.0,3408000000.0,9778000000.0,180000000.0,4200000000.0,,2.0,2.0,1.0835714285714286,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2017-12-31,63109000000.0,7520000000.0,15793000000.0,36918000000.0,26111000000.0,,3517000000.0,,-11848000000.0,-4710000000.0,-1477000000.0,-956000000.0,,-214000000.0,0.0,2091000000.0,-501000000.0,-383000000.0,1590000000.0,3517000000.0,0.4762,22.4105,2.4474,0.0,-1860000000.0,-0.03661292175711386,-0.015148394048392464,0.08068872383524646,0.3975354490209318,0.12466239027683998,-0.023403951892756975,-0.04985149183205076,-0.13419986495611075,0.15698852126941257,0.13469419018804335,0.4761603241942633,25896000000.0,2922000000.0,3506000000.0,10065000000.0,577000000.0,4322000000.0,,1.0,1.0,0.8137436372049976,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2018-03-31,64503000000.0,8370000000.0,16798000000.0,37953000000.0,26452000000.0,,4779000000.0,,6765000000.0,2849000000.0,1224000000.0,938000000.0,,307000000.0,0.0,407000000.0,284000000.0,207000000.0,123000000.0,4779000000.0,,18.6136,2.3005,0.0,1431000000.0,0.035460456676243764,0.014541959288715253,0.13865484109386547,0.4211382113821138,0.18093126385809313,0.018975861587833123,0.03919182863180814,0.01818181818181818,0.21152993348115298,0.18066686828973236,0.49827360400047627,26247000000.0,3230000000.0,3890000000.0,10389000000.0,1563000000.0,4713000000.0,,1.0,1.0,1.0140038192234246,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2018-06-30,62974000000.0,8202000000.0,14832000000.0,37687000000.0,25203000000.0,,4074000000.0,,12877000000.0,5389000000.0,1705000000.0,1261000000.0,,321000000.0,0.0,1182000000.0,532000000.0,407000000.0,650000000.0,4074000000.0,,19.8261,2.2853,0.0,2112000000.0,0.05003372614371305,0.02002413694540604,0.09792653568377728,0.4184980973829308,0.13240661644793042,0.027074665735065263,0.05823684120640776,0.050477595713287256,0.16401335714840412,0.16164742292584217,0.5529935275080906,26724000000.0,3363000000.0,4114000000.0,10929000000.0,2439000000.0,4949000000.0,,1.0,1.0,0.8231966053748232,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2018-09-30,63918000000.0,8722000000.0,15508000000.0,38386000000.0,25457000000.0,,4811000000.0,,19165000000.0,7803000000.0,2442000000.0,2558000000.0,,662000000.0,1.72,1885000000.0,810000000.0,613000000.0,1075000000.0,4811000000.0,,19.3092,2.4038,1.72,3055000000.0,0.10048316769454374,0.04002002565787415,0.13347247586746674,0.4071484476911036,0.1274197756326637,0.038205200413029196,0.08067926523060658,0.056091834072528046,0.1594051656665797,0.18898534784145815,0.5624193964405468,26959000000.0,3801000000.0,3894000000.0,11331000000.0,3438000000.0,4738000000.0,,1.72,1.72,1.0154073448712537,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2018-12-31,62729000000.0,7604000000.0,16737000000.0,37016000000.0,25637000000.0,,3192000000.0,,-12869000000.0,-5689000000.0,-2059000000.0,-1376000000.0,,-517000000.0,0.5599999999999998,474000000.0,-531000000.0,-416000000.0,-57000000.0,3192000000.0,0.4543,17.5451,2.2437,0.5599999999999998,-2475000000.0,-0.05367242657097164,-0.02193562785952271,0.10692361488849172,0.4420700909161551,0.15999689175538115,-0.03282373383921312,-0.07142113843699054,0.004429248581863393,0.1923226357914368,0.12450754768498655,0.45432275796140287,25938000000.0,3381000000.0,3312000000.0,10352000000.0,1791000000.0,4123000000.0,,2.28,2.28,0.7741935483870968,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2019-03-31,64162000000.0,8539000000.0,17721000000.0,38253000000.0,25828000000.0,12437000000.0,4065000000.0,,6538000000.0,2593000000.0,1036000000.0,914000000.0,,189000000.0,0.63,465000000.0,265000000.0,258000000.0,200000000.0,16502000000.0,,22.2,2.7941,0.63,1294000000.0,0.035387951060864176,0.014245191858109161,0.1397981033955338,0.39660446619761397,0.15845824411134904,0.016146628845734236,0.024474368060477203,0.030590394616090547,0.19791985316610583,0.6389190026328017,0.4818576829750014,25711000000.0,3357000000.0,3124000000.0,10096000000.0,1868000000.0,3986000000.0,,2.9099999999999997,2.9099999999999997,4.13998996487707,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
2019-06-30,63573000000.0,7836000000.0,17798000000.0,37399000000.0,26093000000.0,,3780000000.0,,12600000000.0,5062000000.0,2061000000.0,1721000000.0,,405000000.0,1.18,1046000000.0,465000000.0,517000000.0,581000000.0,3780000000.0,,21.1674,3.071,1.18,2578000000.0,0.0659563867703982,0.027071240935617323,0.1365873015873016,0.40174603174603174,0.16357142857142856,0.03241942334009721,0.068992066414488,0.04611111111111111,0.2046031746031746,0.1448664392749013,0.4402741881110237,25434000000.0,3817000000.0,3480000000.0,9769000000.0,1799000000.0,4452000000.0,,4.09,4.09,0.8490566037735849,,0.39071307,71.15,51.2008,11.33296,73757.65,30.0929,2.6883,1.9139
