report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2017-06-30,23847000000.0,4286000000.0,1858000000.0,,14205000000.0,,865000000.0,2471000000.0,1536000000.0,-1371000000.0,-1599000000.0,256000000.0,-77000000.0,-4.0,391000000.0,503000000.0,258000000.0,451000000.0,245000000.0,865000000.0,,0.9421,,-4.0,-920000000.0,-0.11256599788806758,-0.06705245942885897,-1.041015625,-0.892578125,-0.05749150836583218,-0.09097544790975448,0.15950520833333334,-0.5989583333333334,0.06089405139035551,2.3067814854682456,2857000000.0,-1305000000.0,-1048000000.0,-1245000000.0,-131000000.0,519000000.0,-2.0,-2.0,-6.603053435114504,-2.019267822736031,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2017-09-30,22441000000.0,4451000000.0,1885000000.0,,12799000000.0,,799000000.0,2717000000.0,2344000000.0,-2516000000.0,-3016000000.0,368000000.0,103000000.0,-7.0,391000000.0,887000000.0,386000000.0,648000000.0,501000000.0,799000000.0,,1.2179,,-7.0,-1868000000.0,-0.23564340964137823,-0.1343968628848982,-1.286689419795222,-1.0733788395904438,-0.11211621585490843,-0.18502720988380644,0.2137372013651877,-0.7969283276450512,0.06242675209000703,2.3612732095490716,2014000000.0,-4876000000.0,-4357000000.0,-950000000.0,-3459000000.0,591000000.0,-10.0,-10.0,-0.23099161607400984,-7.372250423011844,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2017-12-31,22410000000.0,4606000000.0,1369000000.0,,12707000000.0,,250000000.0,2519000000.0,-1692000000.0,1210000000.0,1397000000.0,-260000000.0,108000000.0,3.0,-781000000.0,-430000000.0,-269000000.0,-499000000.0,-699000000.0,250000000.0,3.3645,1.4397,,3.0,711000000.0,0.10993940347839773,0.06233824185631415,-0.8256501182033097,-0.7151300236406619,0.053993752788933515,0.09338581461758123,0.41312056737588654,-0.42021276595744683,0.01967419532541119,3.364499634769905,2973000000.0,-3127000000.0,-2504000000.0,109000000.0,-1672000000.0,491000000.0,-8.0,-8.0,-0.14952153110047847,-5.09979633401222,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2018-03-31,25695000000.0,4543000000.0,3022000000.0,,13424000000.0,,1879000000.0,2712000000.0,664000000.0,-4000000.0,-210000000.0,147000000.0,63000000.0,0.0,438000000.0,103000000.0,53000000.0,202000000.0,50000000.0,1879000000.0,,1.5587,,0.0,198000000.0,-0.01564362336114422,-0.008172796263864565,-0.31626506024096385,-0.006024096385542169,-0.0001556723097878965,-0.0002613866562112004,0.07530120481927711,0.29819277108433734,0.13997318235995232,1.5033090668431501,2852000000.0,-3428000000.0,-2681000000.0,97000000.0,-1879000000.0,511000000.0,-8.0,-8.0,-1.0,-5.2465753424657535,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2018-06-30,24246000000.0,4217000000.0,2826000000.0,,12359000000.0,,1816000000.0,2506000000.0,1454000000.0,-921000000.0,-1345000000.0,295000000.0,148000000.0,-2.0,450000000.0,106000000.0,92000000.0,413000000.0,14000000.0,1816000000.0,,2.0806,,-2.0,-508000000.0,-0.1088275750465248,-0.05547306772251093,-0.9250343878954608,-0.6334250343878954,-0.037985647117050235,-0.06497354497354497,0.009628610729023384,-0.3493810178817056,0.14693745448660894,1.4922151450813872,2770000000.0,-3174000000.0,-2231000000.0,-134000000.0,-1467000000.0,550000000.0,-6.0,-6.0,-1.2379004771642808,-4.056363636363637,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2018-09-30,23462000000.0,4065000000.0,1322000000.0,,11962000000.0,,372000000.0,2307000000.0,2270000000.0,-1226000000.0,-1754000000.0,455000000.0,118000000.0,-3.0,454000000.0,320000000.0,140000000.0,614000000.0,180000000.0,372000000.0,,2.248,,-3.0,-612000000.0,-0.14663099816084266,-0.07475918506521183,-0.7726872246696035,-0.5400881057268723,-0.05225470974341488,-0.09940003243067942,0.07929515418502203,-0.2696035242290749,0.031098478515298445,3.0748865355521935,2696000000.0,-1912000000.0,-941000000.0,-455000000.0,-211000000.0,637000000.0,-2.0,-2.0,-1.7630331753554502,-1.4772370486656201,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2018-12-31,25665000000.0,3948000000.0,1458000000.0,,13107000000.0,,373000000.0,2160000000.0,-1370000000.0,900000000.0,1313000000.0,-277000000.0,-101000000.0,0.7300000000000004,-874000000.0,29000000.0,-101000000.0,-411000000.0,-72000000.0,373000000.0,2.7078,1.4018,,0.7300000000000004,489000000.0,0.10017547875181201,0.05115916617962205,-0.9583941605839416,-0.656934306569343,0.03506721215663355,0.06676557863501484,0.052554744525547446,-0.35693430656934305,0.028458075837338826,2.707818930041152,3018000000.0,-1996000000.0,-1251000000.0,172000000.0,-433000000.0,620000000.0,-4.27,-4.27,-0.8614318706697459,-2.017741935483871,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2019-03-31,25450000000.0,3792000000.0,1396000000.0,25450000000.0,12946000000.0,9071000000.0,343000000.0,1886000000.0,,-13000000.0,-171000000.0,166000000.0,-8000000.0,-0.28,611000000.0,-51000000.0,52000000.0,217000000.0,-103000000.0,9414000000.0,,1.8222,,-0.28,204000000.0,-0.013208713116020392,-0.006719056974459725,,,-0.0005108055009823183,-0.0005813953488372093,,,0.7271744168082805,2.7163323782234956,,-1957000000.0,-1260000000.0,19000000.0,-427000000.0,639000000.0,-4.55,-4.55,-22.046838407494146,-1.971830985915493,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2019-06-30,25624000000.0,4208000000.0,1461000000.0,,12748000000.0,,349000000.0,2243000000.0,,-40000000.0,-379000000.0,334000000.0,29000000.0,-0.62,612000000.0,102000000.0,138000000.0,436000000.0,-36000000.0,349000000.0,,1.2827,,-0.62,396000000.0,-0.02973015374960778,-0.014790821105213863,,,-0.0015610365282547611,-0.0030541345346262504,,,0.02737684342641983,2.8802190280629705,,-991000000.0,-379000000.0,-31000000.0,477000000.0,678000000.0,-3.1699999999999995,-3.1699999999999995,0.7316561844863732,-0.5589970501474927,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2019-09-30,24449000000.0,3771000000.0,1489000000.0,,11933000000.0,,349000000.0,1906000000.0,,-647000000.0,-1204000000.0,500000000.0,83000000.0,-1.97,612000000.0,193000000.0,259000000.0,648000000.0,-66000000.0,349000000.0,,0.8985,,-1.97,1000000.0,-0.10089667309142714,-0.04924536790870792,,,-0.0264632500306761,-0.0526787168213646,,,0.02924662700075421,2.5325721961047685,,-441000000.0,200000000.0,-277000000.0,1090000000.0,723000000.0,-2.1399999999999997,-2.1399999999999997,0.3201834862385321,0.2766251728907331,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2019-12-31,24105000000.0,3640000000.0,1724000000.0,,11862000000.0,,568000000.0,1790000000.0,3088000000.0,-21000000.0,499000000.0,-340000000.0,-45000000.0,0.8200000000000003,-1223000000.0,96000000.0,-62000000.0,-446000000.0,34000000.0,568000000.0,2.1114,1.3632,,0.8200000000000003,-467000000.0,0.04206710504130838,0.02070109935697988,0.16159326424870465,-0.006800518134715026,-0.0008711885500933416,-0.0016894609814963797,0.011010362694300517,-0.15123056994818654,0.04788399932557747,2.1113689095127612,,-1255000000.0,-721000000.0,-171000000.0,134000000.0,660000000.0,-2.05,-2.05,4.2388059701492535,-1.0924242424242425,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
