report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,4769200000.0,1718300000.0,1370000000.0,,1860700000.0,677900000.0,361100000.0,85300000.0,1432100000.0,153800000.0,95500000.0,43100000.0,0.4,239000000.0,135400000.0,51000000.0,86200000.0,84400000.0,1039000000.0,,22.7899,1.7342,0.4,240000000.0,0.051324770247756224,0.020024322737566047,0.06668528734026953,0.10739473500453879,0.03224859515222679,0.05303996965203297,0.058934431953075905,0.16758606242580826,0.55839200300962,1.2542335766423358,,,,,,,,,1.0349811,309.27,221.62,1.70461,74000.06,35.6524,7.6099,4.6017
2010-06-30,4663800000.0,1735300000.0,1339900000.0,,1858300000.0,637000000.0,326700000.0,121300000.0,2952300000.0,358100000.0,224800000.0,102900000.0,0.94,238100000.0,365000000.0,125400000.0,178000000.0,239600000.0,963700000.0,,21.583,1.7286,0.94,536100000.0,0.12097077974492816,0.048201037780350786,0.07614402330386479,0.1212952613216814,0.07678288091256057,0.12689581856839122,0.08115706398401247,0.18158723706940352,0.5185922617446053,1.295096649003657,,,,,,,,,1.0349811,309.27,221.62,1.70461,74000.06,35.6524,7.6099,4.6017
2010-09-30,4861500000.0,1854500000.0,1438600000.0,,1964200000.0,647300000.0,343600000.0,168400000.0,4514200000.0,603200000.0,399000000.0,158800000.0,1.68,238000000.0,638200000.0,188200000.0,259500000.0,450000000.0,990900000.0,,22.9949,1.9474,1.68,862700000.0,0.203136136849608,0.08207343412526998,0.08838775419786452,0.13362279030614505,0.12407693098837808,0.2041216879293425,0.09968543706526073,0.19110805901377875,0.50448019549944,1.2891005143889893,,,,,,,,,1.0349811,309.27,221.62,1.70461,74000.06,35.6524,7.6099,4.6017
2010-12-31,4872200000.0,1869900000.0,1324800000.0,,2129200000.0,656400000.0,189200000.0,242300000.0,-2808900000.0,-308300000.0,-189000000.0,-88200000.0,-0.7899999999999996,-477500000.0,-188200000.0,-104100000.0,-175800000.0,-292300000.0,845600000.0,1.4113,22.0709,1.922,-0.7899999999999996,-484100000.0,-0.08876573360886718,-0.03879151102171503,0.06728612624158924,0.10975826836128022,-0.06327736956610977,-0.1036372193088611,0.10406208836199224,0.17234504610345686,0.39714446740559833,1.4114583333333333,6089700000.0,530300000.0,806800000.0,481700000.0,1154700000.0,2.2300000000000004,2.2300000000000004,0.7323114228804019,1.0349811,309.27,221.62,1.70461,74000.06,35.6524,7.6099,4.6017
2011-03-31,5262300000.0,1888900000.0,1650200000.0,,2210600000.0,683700000.0,506400000.0,151400000.0,,,,,,,56100000.0,65800000.0,91200000.0,-9700000.0,1190100000.0,,22.4046,1.9169,,,,,,,,,,,0.538360626074369,1.144649133438371,,,,387600000.0,,,,,1.0349811,309.27,221.62,1.70461,74000.06,35.6524,7.6099,4.6017
2011-06-30,5407400000.0,1994200000.0,1639600000.0,,2338200000.0,703300000.0,403500000.0,163200000.0,,,,,,,302100000.0,145800000.0,187900000.0,156300000.0,1106800000.0,,24.9139,2.0584,,,,,,,,,,,0.47335557266273204,1.2162722615272017,,,,304300000.0,,,,,1.0349811,309.27,221.62,1.70461,74000.06,35.6524,7.6099,4.6017
2011-09-30,5505600000.0,2091000000.0,1617700000.0,5505600000.0,2467000000.0,700200000.0,336800000.0,207300000.0,4953200000.0,589600000.0,373800000.0,175300000.0,1.58,236200000.0,540700000.0,228300000.0,285000000.0,312400000.0,1037000000.0,,22.4655,1.7381,1.58,874600000.0,0.15152006485610053,0.06789450741063645,0.07546636517806671,0.11903415973512073,0.1070909619296716,0.1682648401826484,0.0630703383671162,0.17657272066542842,0.4203486015403324,1.292575879334858,,,,166700000.0,,,,,1.0349811,309.27,221.62,1.70461,74000.06,35.6524,7.6099,4.6017
2011-12-31,18240800000.0,5396000000.0,3166300000.0,18240800000.0,5666700000.0,6613200000.0,1023000000.0,1843600000.0,,,,,,,-213400000.0,-98200000.0,-168400000.0,-311600000.0,7636200000.0,1.7044,37.6845,2.5637,,,,,,,,,,,1.34755677907777,1.704197328111676,,,,147400000.0,,,,,1.0349811,309.27,221.62,1.70461,74000.06,35.6524,7.6099,4.6017
2012-03-31,16861700000.0,3959800000.0,3506600000.0,11056600000.0,5733200000.0,4911000000.0,1346900000.0,354000000.0,2810900000.0,165800000.0,49700000.0,35600000.0,0.17,297900000.0,110500000.0,124200000.0,,-13700000.0,6257900000.0,,43.4436,2.2476,0.17,165800000.0,0.00866880625130817,0.0029475082583606633,0.01768116973211427,0.05898466683268704,0.009832934994692113,0.013826921633544879,-0.004873883809456046,0.05898466683268704,1.0915195702225633,1.1292420007984942,,,,143400000.0,,,,,1.0349811,309.27,221.62,1.70461,74000.06,35.6524,7.6099,4.6017
2012-06-30,16465400000.0,3908500000.0,3450700000.0,10763200000.0,5621800000.0,4879200000.0,1445300000.0,304900000.0,5769600000.0,492300000.0,234200000.0,114800000.0,0.79,298100000.0,211100000.0,254500000.0,,-43400000.0,6324500000.0,,42.1544,2.1512,0.79,492300000.0,0.04165925504286883,0.014223766200638916,0.04059206877426511,0.0853265391014975,0.029899061061377193,0.04120941211923357,-0.007522185246810871,0.0853265391014975,1.1249955530257214,1.1326687338800823,,,,-56300000.0,,,,,1.0349811,309.27,221.62,1.70461,74000.06,35.6524,7.6099,4.6017
