report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,fcf_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2023-06-30,21866000000.0,7257000000.0,3763000000.0,,10378000000.0,5961000000.0,,-7957000000.0,,-1148000000.0,,-444000000.0,-0.6699999999999999,,484000000.0,-107000000.0,-198000000.0,377000000.0,5961000000.0,1.9285,13.4468,1.1172,-0.6699999999999999,,-0.1106186163037194,-0.05250160065855666,0.14427548070880986,,,,-0.04737966570315445,,0.5743881287338601,1.9285144831251662,14913000000.0,1239000000.0,1229000000.0,,2.33,2.33,0.52747846,76.39,46.42,3.96051,23265.033,12.303,2.0195,1.4034
2023-09-30,21649000000.0,7239000000.0,3589000000.0,,10384000000.0,5962000000.0,,3207000000.0,,407000000.0,,146000000.0,0.0,494000000.0,1000000.0,71000000.0,96000000.0,-70000000.0,5962000000.0,,13.8803,0.9679,0.0,,0.03919491525423729,0.018799944570188,0.12690988462737762,,,,-0.02182725288431556,,0.5741525423728814,2.01699637782112,14928000000.0,1041000000.0,963000000.0,,1.33,1.33,0.52747846,76.39,46.42,3.96051,23265.033,12.303,2.0195,1.4034
2023-12-31,22846000000.0,8501000000.0,3707000000.0,,10252000000.0,7195000000.0,,7441000000.0,,516000000.0,,162000000.0,1.0,488000000.0,-535000000.0,150000000.0,193000000.0,-685000000.0,7195000000.0,,16.6517,0.9574,1.0,,0.05033164260632072,0.0225860106802066,0.06934551807552748,,,,-0.0920575191506518,,0.7018142801404604,2.2932290261667116,14572000000.0,639000000.0,692000000.0,,1.33,1.33,0.52747846,76.39,46.42,3.96051,23265.033,12.303,2.0195,1.4034
2024-03-31,21717000000.0,7178000000.0,2217000000.0,,10554000000.0,7196000000.0,,10888000000.0,,1182000000.0,,419000000.0,2.0,484000000.0,941000000.0,233000000.0,291000000.0,708000000.0,7196000000.0,,9.144,1.0228,2.0,,0.11199545196134167,0.05442740710042824,0.1085598824393828,,,,0.06502571638501102,,0.6818267955277619,3.2377086152458276,13579000000.0,957000000.0,330000000.0,,2.33,2.33,0.52747846,76.39,46.42,3.96051,23265.033,12.303,2.0195,1.4034
2024-09-30,22538000000.0,7793000000.0,3005000000.0,,11276000000.0,6599000000.0,,3564000000.0,,827000000.0,,281000000.0,1.0,464000000.0,158000000.0,64000000.0,91000000.0,94000000.0,6599000000.0,,9.7084,1.3008,1.0,,0.07334161050017737,0.03669358416895909,0.23204264870931537,,,,0.026374859708193043,,0.5852252571833984,2.593344425956739,25100000000.0,2932000000.0,47000000.0,,4.0,4.0,0.52747846,76.39,46.42,3.96051,23265.033,12.303,2.0195,1.4034
2024-12-31,23022000000.0,8237000000.0,3297000000.0,,11495000000.0,6600000000.0,,8642000000.0,,1200000000.0,,408000000.0,2.0,463000000.0,-204000000.0,138000000.0,188000000.0,-342000000.0,6600000000.0,,9.8486,1.4175,2.0,,0.10439321444106132,0.05212405525149857,0.1388567461235825,,,,-0.03957417264522101,,0.5741626794258373,2.4983318168031543,30535000000.0,3725000000.0,-225000000.0,,6.0,6.0,0.52747846,76.39,46.42,3.96051,23265.033,12.303,2.0195,1.4034
2025-03-31,23367000000.0,8749000000.0,3567000000.0,,11526000000.0,6601000000.0,,13013000000.0,,1546000000.0,,528000000.0,3.0,462000000.0,1811000000.0,212000000.0,283000000.0,1599000000.0,6601000000.0,,13.2695,1.5366,3.0,,0.13413152871768177,0.06616168100312407,0.11880427265042649,,,,0.12287712287712288,,0.5727051882699983,2.4527614241659657,36107000000.0,4755000000.0,2059000000.0,,8.0,8.0,0.52747846,76.39,46.42,3.96051,23265.033,12.303,2.0195,1.4034
2025-06-30,23195000000.0,8429000000.0,2897000000.0,,11962000000.0,6602000000.0,,-8919000000.0,,-1310000000.0,,-449000000.0,-1.0899999999999999,,1559000000.0,-83000000.0,-177000000.0,1476000000.0,6602000000.0,2.9096,10.6751,1.4821,-1.0899999999999999,,-0.10951345928774453,-0.05647768915714594,0.14687745262921853,,,,-0.16548940464177597,,0.5519143955860224,2.9095616154642734,16300000000.0,2263000000.0,2827000000.0,,4.91,4.91,0.52747846,76.39,46.42,3.96051,23265.033,12.303,2.0195,1.4034
2025-09-30,22766000000.0,7969000000.0,2461000000.0,,12208000000.0,6603000000.0,,3738000000.0,,599000000.0,,190000000.0,1.0,455000000.0,-130000000.0,104000000.0,98000000.0,-234000000.0,6603000000.0,,13.1557,1.6251,1.0,,0.04906618610747051,0.026311165773521918,0.16024612092027823,,,,-0.06260032102728733,,0.5408748361730014,3.23811458756603,16474000000.0,2035000000.0,2499000000.0,,4.91,4.91,0.52747846,76.39,46.42,3.96051,23265.033,12.303,2.0195,1.4034
2025-12-31,21471000000.0,6726000000.0,2416000000.0,,10928000000.0,6604000000.0,,8920000000.0,,828000000.0,,265000000.0,1.0,448000000.0,-799000000.0,226000000.0,198000000.0,-1025000000.0,6604000000.0,,16.1279,1.8397,1.0,,0.07576866764275256,0.03856364398490988,0.09282511210762331,,,,-0.11491031390134529,,0.6043191800878477,2.7839403973509933,16752000000.0,1663000000.0,1816000000.0,,3.91,3.91,0.52747846,76.39,46.42,3.96051,23265.033,12.303,2.0195,1.4034
