report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2016-08-31,39332000000.0,1554000000.0,7100000000.0,39332000000.0,22900000000.0,8320000000.0,334000000.0,462000000.0,12454000000.0,2474000000.0,2171000000.0,168000000.0,44000000.0,2.88,4110000000.0,2416000000.0,1303000000.0,1694000000.0,8654000000.0,,14.5327,2.1946,2.88,3777000000.0,0.09480349344978166,0.05519678633174006,0.174321503131524,0.1986510358117874,0.06290043730295942,0.07840527349939785,0.13602055564477275,0.3032760558856592,0.3779039301310044,0.2188732394366197,,3010000000.0,3510000000.0,-935000000.0,5309000000.0,207000000.0,4.329999999999999,4.329999999999999,1.6300621585986061,16.956521739130434,2.504414,34.03,15.07,32.0596,31767.96,10.2577,2.746,1.1776
2016-11-30,38936000000.0,1689000000.0,7072000000.0,38936000000.0,22597000000.0,8357000000.0,457000000.0,603000000.0,3935000000.0,-749000000.0,-281000000.0,-105000000.0,1000000.0,-0.31999999999999984,-2455000000.0,-1650000000.0,-849000000.0,-4105000000.0,8814000000.0,0.2388,13.3974,2.2719,-0.31999999999999984,-1598000000.0,-0.01243527901933885,-0.007216971440312307,-0.07141041931385006,-0.1903430749682338,-0.019236696116704335,-0.023845149788290727,-1.0432020330368488,-0.40609911054637865,0.3900517767845289,0.238829185520362,,2779000000.0,3071000000.0,-1228000000.0,4809000000.0,223000000.0,3.7199999999999993,3.7199999999999993,1.832813474734872,13.771300448430493,2.504414,34.03,15.07,32.0596,31767.96,10.2577,2.746,1.1776
2017-02-28,38703000000.0,1597000000.0,7465000000.0,38703000000.0,22660000000.0,7796000000.0,169000000.0,437000000.0,3791000000.0,368000000.0,352000000.0,51000000.0,2000000.0,0.48,932000000.0,412000000.0,439000000.0,520000000.0,7965000000.0,,13.4714,2.4362,0.48,807000000.0,0.015533980582524271,0.009094902203963516,0.09285149037193352,0.09707201266156687,0.009508306849598223,0.012016326530612244,0.13716697441308362,0.21287259298338168,0.35150044130626656,0.21393168117883457,,2989000000.0,3005000000.0,-1176000000.0,4759000000.0,222000000.0,4.02,4.02,1.6736709392729565,13.536036036036036,2.504414,34.03,15.07,32.0596,31767.96,10.2577,2.746,1.1776
2017-05-31,40451000000.0,1774000000.0,9058000000.0,40451000000.0,22964000000.0,7635000000.0,675000000.0,597000000.0,7736000000.0,868000000.0,730000000.0,101000000.0,7000000.0,1.0,2849000000.0,1859000000.0,896000000.0,990000000.0,8310000000.0,,16.787,2.7661,1.0,1764000000.0,0.031788886953492426,0.018046525425823835,0.09436401240951396,0.11220268872802482,0.02145806036933574,0.027754684402378972,0.1279731127197518,0.2280248190279214,0.3618707542240028,0.1958489732832855,27916000000.0,2972000000.0,2961000000.0,-901000000.0,4750000000.0,215000000.0,4.039999999999999,4.039999999999999,1.7494736842105263,13.772093023255813,2.504414,34.03,15.07,32.0596,31767.96,10.2577,2.746,1.1776
2017-08-31,40643000000.0,1661000000.0,7969000000.0,40643000000.0,24172000000.0,7723000000.0,182000000.0,489000000.0,13251000000.0,2261000000.0,2060000000.0,150000000.0,46000000.0,2.84,4298000000.0,2296000000.0,1368000000.0,2002000000.0,7905000000.0,,18.8561,2.9273,2.84,3629000000.0,0.08522257157041205,0.05068523484978963,0.15545996528563882,0.17062863180137347,0.05563073592008464,0.07048664151884527,0.15108293713681986,0.2738661233114482,0.3270312758563627,0.2084326766219099,28713000000.0,2861000000.0,2748000000.0,-593000000.0,4602000000.0,197000000.0,3.9999999999999996,3.9999999999999996,1.7177314211212515,13.949238578680204,2.504414,34.03,15.07,32.0596,31767.96,10.2577,2.746,1.1776
2017-11-30,40778000000.0,1596000000.0,8800000000.0,40778000000.0,24216000000.0,6993000000.0,485000000.0,395000000.0,-7268000000.0,-688000000.0,-536000000.0,-104000000.0,5000000.0,-0.7300000000000004,-2757000000.0,-1623000000.0,-857000000.0,-4380000000.0,7478000000.0,0.1814,18.0272,2.683,-0.7300000000000004,-1545000000.0,-0.022134126197555334,-0.013144342537642847,0.07374793615850303,0.09466152999449642,-0.01687184266025798,-0.021707578721524578,0.6026417171161255,0.21257567418822235,0.308804096465147,0.18136363636363637,17510000000.0,2606000000.0,2809000000.0,-868000000.0,4655000000.0,198000000.0,3.589999999999999,3.589999999999999,1.6064446831364125,14.186868686868687,2.504414,34.03,15.07,32.0596,31767.96,10.2577,2.746,1.1776
2018-02-28,41441000000.0,1667000000.0,8851000000.0,41441000000.0,24382000000.0,7445000000.0,1108000000.0,453000000.0,4232000000.0,419000000.0,391000000.0,48000000.0,0.0,0.54,1064000000.0,574000000.0,488000000.0,490000000.0,8553000000.0,,18.0712,2.6617,0.54,907000000.0,0.016036420310064803,0.009435100504331459,0.09239130434782608,0.09900756143667297,0.01011075987548563,0.012722028237437377,0.11578449905482041,0.21431947069943288,0.3507915675498318,0.18834030053101344,17951000000.0,2645000000.0,2860000000.0,-898000000.0,4755000000.0,195000000.0,3.649999999999999,3.649999999999999,1.7987381703470031,14.666666666666666,2.504414,34.03,15.07,32.0596,31767.96,10.2577,2.746,1.1776
2018-05-31,42184000000.0,2278000000.0,9308000000.0,42184000000.0,23933000000.0,8172000000.0,837000000.0,1053000000.0,8589000000.0,978000000.0,951000000.0,98000000.0,3000000.0,1.33,3087000000.0,2201000000.0,1000000000.0,886000000.0,9009000000.0,,15.8781,2.4436,1.33,1978000000.0,0.039735929469769775,0.022544092546937226,0.11072301781348236,0.11386657352427523,0.023184145647638914,0.029688543500698196,0.10315519850972174,0.23029456281290023,0.376425855513308,0.24473571121615814,18804000000.0,2866000000.0,2970000000.0,-1002000000.0,4969000000.0,192000000.0,3.979999999999999,3.979999999999999,1.8130408532904005,15.46875,2.504414,34.03,15.07,32.0596,31767.96,10.2577,2.746,1.1776
2018-08-31,41753000000.0,1755000000.0,8020000000.0,41753000000.0,24654000000.0,8297000000.0,632000000.0,526000000.0,14425000000.0,2772000000.0,2659000000.0,147000000.0,40000000.0,3.72,4436000000.0,2784000000.0,1510000000.0,1652000000.0,8929000000.0,,13.4313,2.3033,3.72,4282000000.0,0.10785268110651415,0.06368404665533016,0.18433275563258233,0.19216637781629117,0.0663904390103705,0.08254176220111366,0.11452339688041595,0.2968457538994801,0.362172466942484,0.2188279301745636,19978000000.0,3465000000.0,3481000000.0,-1352000000.0,5622000000.0,189000000.0,4.859999999999999,4.859999999999999,1.588224831020989,18.417989417989418,2.504414,34.03,15.07,32.0596,31767.96,10.2577,2.746,1.1776
2018-11-30,42401000000.0,2225000000.0,9204000000.0,42401000000.0,24443000000.0,7897000000.0,848000000.0,982000000.0,-8365000000.0,-844000000.0,-849000000.0,-99000000.0,11000000.0,-1.1499999999999995,-3038000000.0,-1810000000.0,-981000000.0,-4848000000.0,8745000000.0,0.2417,13.1909,2.2021,-1.1499999999999995,-1825000000.0,-0.034733870637810416,-0.020023112662437205,0.10149432157800359,0.10089659294680216,-0.019905190915308603,-0.02543087863083042,0.5795576808129109,0.2181709503885236,0.3577711410219695,0.24174272055627988,18881000000.0,3152000000.0,3325000000.0,-1820000000.0,5342000000.0,194000000.0,4.44,4.44,1.637027330587795,17.13917525773196,2.504414,34.03,15.07,32.0596,31767.96,10.2577,2.746,1.1776
2019-02-28,43930000000.0,2101000000.0,9642000000.0,43930000000.0,24241000000.0,9134000000.0,768000000.0,649000000.0,4673000000.0,386000000.0,336000000.0,51000000.0,2000000.0,0.48,1116000000.0,2129000000.0,516000000.0,-1013000000.0,9902000000.0,,12.7935,2.0513,0.48,902000000.0,0.013860814322841466,0.007648531755064876,0.07190241814680078,0.08260218275197946,0.008786706123378101,0.01130539202764842,-0.2167772309009202,0.1930237534774235,0.40848149828802444,0.21790085044596558,19322000000.0,3097000000.0,3292000000.0,-3323000000.0,5337000000.0,197000000.0,4.380000000000001,4.380000000000001,1.8553494472550123,16.710659898477157,2.504414,34.03,15.07,32.0596,31767.96,10.2577,2.746,1.1776
2019-05-31,44512000000.0,2835000000.0,10377000000.0,44512000000.0,24108000000.0,9080000000.0,480000000.0,1202000000.0,9511000000.0,902000000.0,787000000.0,105000000.0,10000000.0,1.13,3169000000.0,3021000000.0,1059000000.0,148000000.0,9560000000.0,,11.7338,1.7705,1.13,1961000000.0,0.03264476522316244,0.017680625449317037,0.08274629376511408,0.09483755651351067,0.020264198418404027,0.026791018177497922,0.015560929450110398,0.20618231521396277,0.39654886344781815,0.2732003469210755,20244000000.0,2933000000.0,3216000000.0,-4061000000.0,5320000000.0,204000000.0,4.18,4.18,1.7969924812030076,15.764705882352942,2.504414,34.03,15.07,32.0596,31767.96,10.2577,2.746,1.1776
2019-08-31,44001000000.0,2712000000.0,8932000000.0,44001000000.0,25295000000.0,8893000000.0,238000000.0,1153000000.0,16043000000.0,2791000000.0,2567000000.0,157000000.0,56000000.0,3.71,4414000000.0,3448000000.0,1607000000.0,966000000.0,9131000000.0,,9.6716,1.4441,3.71,4398000000.0,0.1014825064241945,0.05833958319129111,0.16000747989777472,0.17396995574393817,0.0634303765823504,0.08107244524487306,0.06021317708657982,0.2741382534438696,0.36098043091520066,0.3036274070756829,21862000000.0,2841000000.0,3235000000.0,-4747000000.0,5436000000.0,214000000.0,4.17,4.17,1.6797277409860192,15.116822429906541,2.504414,34.03,15.07,32.0596,31767.96,10.2577,2.746,1.1776
2020-02-29,46943000000.0,2885000000.0,10716000000.0,46943000000.0,24290000000.0,9738000000.0,1004000000.0,1354000000.0,4789000000.0,-713000000.0,-781000000.0,55000000.0,11000000.0,-1.14,916000000.0,1326000000.0,570000000.0,-410000000.0,10742000000.0,,11.8179,1.0558,-1.14,-143000000.0,-0.032153149444215726,-0.016637198304326525,-0.16308206306118186,-0.14888285654625183,-0.015188633023027927,-0.02035282027860242,-0.08561286281060765,-0.029860096053455836,0.44223960477562785,0.26922359089212394,35016000000.0,2909000000.0,3366000000.0,-309000000.0,7118000000.0,368000000.0,4.18,4.18,1.5091317785894913,9.146739130434783,2.504414,34.03,15.07,32.0596,31767.96,10.2577,2.746,1.1776
