report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,14530000000.0,3621000000.0,2918000000.0,,5536000000.0,3305000000.0,1110000000.0,2630000000.0,54000000.0,11000000.0,,6000000.0,0.01,744000000.0,373000000.0,139000000.0,-154000000.0,234000000.0,3305000000.0,,48.9204,0.9256,0.01,-100000000.0,0.001986994219653179,0.0007570543702684102,0.004182509505703422,0.02053231939163498,0.0037164487267721956,0.006107906345436036,0.08897338403041825,-0.03802281368821293,0.5970014450867052,1.2409184372858122,,,,,,,,,,,1.1624815,55.11,23.815,10.57611,20080.166,45.5333,2.6781,0.7155
2010-06-30,14987000000.0,3971000000.0,3338000000.0,14987000000.0,5548000000.0,3324000000.0,989000000.0,3168000000.0,363000000.0,112000000.0,,72000000.0,0.15,746000000.0,540000000.0,-159000000.0,154000000.0,381000000.0,3324000000.0,,37.2234,0.7395,0.15,517000000.0,0.020187454938716654,0.007473143390938813,0.03535353535353535,0.11458333333333333,0.02422099152598919,0.040915238954012625,0.12026515151515152,0.16319444444444445,0.5991348233597693,1.1896345116836429,,,,,,,,,,,1.1624815,55.11,23.815,10.57611,20080.166,45.5333,2.6781,0.7155
2010-12-31,15463000000.0,4279000000.0,3305000000.0,15463000000.0,6237000000.0,2875000000.0,1261000000.0,12104000000.0,988000000.0,459000000.0,,286000000.0,0.61,,1561000000.0,-493000000.0,628000000.0,1068000000.0,2875000000.0,1.2947,21.127,0.8012,0.61,1616000000.0,0.0735930735930736,0.02968376123650003,0.037921348314606744,0.08162590879048248,0.06389445773782577,0.10842844600526778,0.08823529411764706,0.1335095836087244,0.4609587942921276,1.2947049924357035,,,,,,,,,,,1.1624815,55.11,23.815,10.57611,20080.166,45.5333,2.6781,0.7155
2011-03-31,16414000000.0,5329000000.0,4358000000.0,16414000000.0,6587000000.0,2428000000.0,2039000000.0,3103000000.0,114000000.0,5000000.0,,13000000.0,0.01,749000000.0,965000000.0,-57000000.0,155000000.0,908000000.0,2428000000.0,,20.8503,0.751,0.01,269000000.0,0.0007590708972218005,0.0003046180090166931,0.0016113438607798904,0.036738640025781505,0.006945290605580602,0.01264559068219634,0.2926200451176281,0.0866902997099581,0.36860482769090636,1.2228086278109225,21005000000.0,587000000.0,1519000000.0,2591000000.0,2302000000.0,,0.78,0.78,1.054735013032146,,1.1624815,55.11,23.815,10.57611,20080.166,45.5333,2.6781,0.7155
2011-06-30,18945.0,5421.0,5318.0,,7202.0,3242.0,1595.0,4136.0,207.0,161.0,,114.0,0.21,787.0,237.0,215.0,176.0,22.0,3242.0,,18.0163,0.6677,0.21,383.0,0.02235490141627326,0.008498284507785695,0.03892649903288201,0.05004835589941973,0.010926365795724466,0.01981999234009958,0.005319148936170213,0.09260154738878143,0.4501527353512913,1.019368183527642,18375004136.0,576000161.0,1465000207.0,2357000022.0,2402000383.0,,0.98,0.98,1.349708360974895e-06,,1.1624815,55.11,23.815,10.57611,20080.166,45.5333,2.6781,0.7155
2011-09-30,17885.0,4594.0,5320.0,17885.0,6485.0,3220.0,1016.0,4311.0,225.0,-140.0,,-86.0,-0.18,792.0,-218.0,276.0,191.0,-494.0,3220.0,,41.1729,0.4408,-0.18,416.0,-0.02158828064764842,-0.007827788649706457,-0.032475063790303876,0.05219206680584551,0.012580374615599665,0.023183925811437404,-0.11459058223150081,0.09649733240547437,0.49653045489591363,0.8635338345864662,15207008447.0,464000021.0,1102000432.0,1975999528.0,1885000799.0,,0.65,0.65,1.7082220876024149e-06,,1.1624815,55.11,23.815,10.57611,20080.166,45.5333,2.6781,0.7155
2011-12-31,18068000000.0,4345000000.0,4533000000.0,18068000000.0,6877000000.0,3107000000.0,829000000.0,12554991553.0,578999568.0,172999979.0,,131999972.0,0.19,,419999981.0,1024999509.0,559999633.0,-604999528.0,3107000000.0,0.9585,36.783,0.4181,0.19,1138999201.0,0.025156315108332123,0.009574937956608368,0.013779378366739073,0.0461170814457178,0.03204558158069515,0.05799274519230769,-0.04818796774542123,0.09072082575219555,0.45179584120982985,0.9585263622325171,15658000000.0,178000000.0,693000000.0,303000000.0,1408000000.0,,0.23,0.23,2.2066761363636362,,1.1624815,55.11,23.815,10.57611,20080.166,45.5333,2.6781,0.7155
2012-03-31,18826000000.0,5120000000.0,5047000000.0,18826000000.0,7097000000.0,3048000000.0,1558000000.0,3991000000.0,22000000.0,98000000.0,,61000000.0,0.13,772000000.0,1225000000.0,127000000.0,201000000.0,1098000000.0,3048000000.0,,23.3066,0.3832,0.13,223000000.0,0.013808651542905453,0.0052055667693615216,0.024555249310949635,0.005512402906539714,0.0011685966216934027,0.0021685559388861506,0.27511901779002756,0.05587572037083438,0.4294772439058757,1.0144640380424015,16546000000.0,271000000.0,601000000.0,493000000.0,1362000000.0,,0.35,0.35,2.237885462555066,,1.1624815,55.11,23.815,10.57611,20080.166,45.5333,2.6781,0.7155
2012-06-30,18516000000.0,4691000000.0,5080000000.0,18516000000.0,6840000000.0,3019000000.0,1083000000.0,4616000000.0,460000000.0,228000000.0,,140000000.0,0.3,764000000.0,145000000.0,416000000.0,202000000.0,-271000000.0,3019000000.0,,21.083,0.4198,0.3,662000000.0,0.03333333333333333,0.012313674659753726,0.049393414211438474,0.09965337954939342,0.024843378699503132,0.04665787605233797,-0.058708838821490465,0.14341421143847488,0.441374269005848,0.9234251968503937,21161995864.0,498999839.0,1060999793.0,221999978.0,2023999617.0,,0.44000000000000006,0.44000000000000006,1.4916010727683848,,1.1624815,55.11,23.815,10.57611,20080.166,45.5333,2.6781,0.7155
2012-09-30,18813000000.0,4652000000.0,4969000000.0,18813000000.0,7002000000.0,2961000000.0,1168000000.0,4309000000.0,51000000.0,16000000.0,,17000000.0,0.02,740000000.0,464000000.0,406000000.0,217000000.0,58000000.0,2961000000.0,,13.3002,0.3867,0.02,268000000.0,0.0022850614110254213,0.0008504757348641896,0.0037131585054537017,0.011835692736133673,0.0027108914048796047,0.005118940078289671,0.013460199582269667,0.0621954049663495,0.42287917737789205,0.9362044676997384,25470991553.0,514999979.0,1111999568.0,280000472.0,2291999201.0,,0.6400000000000001,0.6400000000000001,1.2918852671100909,,1.1624815,55.11,23.815,10.57611,20080.166,45.5333,2.6781,0.7155
