report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,shares_outstanding,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-30,12120000000.0,9072000000.0,4548000000.0,5196000000.0,6912000000.0,,3045000000.0,,5496000000.0,3038000000.0,2154000000.0,13000000.0,885000000.0,17.07,126000000.0,2082000000.0,68000000.0,168000000.0,2014000000.0,0.0,,26.2398,7.893,17.07,3206000000.0,0.3116319444444444,0.17772277227722771,0.39192139737991266,0.5527656477438136,0.2506600660066007,0.43952546296296297,0.36644832605531297,0.5833333333333334,0.0,1.9947229551451187,7891000000.0,2505000000.0,3445000000.0,2974000000.0,3696000000.0,13000000.0,20.189999999999998,20.189999999999998,0.0,265.0,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2012-12-31,12462000000.0,9357000000.0,4906000000.0,5533000000.0,6917000000.0,,2052000000.0,,-3441000000.0,-2075000000.0,-1459000000.0,-8000000.0,-620000000.0,-11.400000000000002,-254000000.0,-629000000.0,-24000000.0,-102000000.0,-653000000.0,0.0,1.9073,22.1265,8.2596,-11.400000000000002,-2177000000.0,-0.21092959375451786,-0.11707591076873695,0.4240046498111014,0.6030223772159256,-0.16650617878350185,-0.2999855428654041,0.1897704155768672,0.6326649229875037,0.0,1.9072564207093354,7391000000.0,2759000000.0,3937000000.0,2804000000.0,4167000000.0,20000000.0,21.939999999999994,21.939999999999994,0.0,196.85,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2013-03-31,11809000000.0,8783000000.0,4414000000.0,5053000000.0,6743000000.0,,1984000000.0,,1906000000.0,1107000000.0,766000000.0,5000000.0,336000000.0,6.0,123000000.0,872000000.0,20000000.0,62000000.0,852000000.0,0.0,,23.1995,8.7487,6.0,1169000000.0,0.11359928815067477,0.06486578033703108,0.4018887722980063,0.580797481636936,0.09374206113980862,0.16417025063028326,0.44700944386149005,0.6133263378803777,0.0,1.9898051653828728,7539000000.0,2843000000.0,4044000000.0,3241000000.0,4282000000.0,19000000.0,22.579999999999995,22.579999999999995,0.0,212.8421052631579,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2013-06-30,12021000000.0,8962000000.0,4327000000.0,4992000000.0,7018000000.0,,2348000000.0,,4002000000.0,2335000000.0,1614000000.0,10000000.0,721000000.0,13.0,122000000.0,1614000000.0,48000000.0,123000000.0,1566000000.0,0.0,,23.7044,9.0723,13.0,2458000000.0,0.2299800512966657,0.13426503618667332,0.4032983508245877,0.5834582708645677,0.19424340737043508,0.33271587346822457,0.391304347826087,0.6141929035482259,0.0,2.0711809567829906,7963000000.0,3075000000.0,4405000000.0,3779000000.0,4656000000.0,20000000.0,24.669999999999995,24.669999999999995,0.0,220.25,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2013-09-30,13730000000.0,10559000000.0,5420000000.0,6062000000.0,7657000000.0,,3413000000.0,,6220000000.0,3583000000.0,2493000000.0,7000000.0,1096000000.0,20.0,122000000.0,2936000000.0,65000000.0,187000000.0,2871000000.0,0.0,,26.1954,10.0004,20.0,3770000000.0,0.32558443254538333,0.18157319737800437,0.40080385852090034,0.5760450160771704,0.26096139839766935,0.4679378346610944,0.4615755627009646,0.6061093247588425,0.0,1.9481549815498156,8687000000.0,3414000000.0,4950000000.0,4636000000.0,5220000000.0,14000000.0,27.599999999999994,27.599999999999994,0.0,353.57142857142856,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2013-12-31,14242000000.0,10950000000.0,6032000000.0,6747000000.0,7484000000.0,,3599000000.0,,-3782000000.0,-2522000000.0,-1757000000.0,-8000000.0,-769000000.0,-37.0,848000000.0,-1287000000.0,22000000.0,-114000000.0,-1309000000.0,0.0,1.8153,32.0185,11.9542,-37.0,-2636000000.0,-0.23476750400855156,-0.12336750456396574,0.46456901110523535,0.6668429402432575,-0.17708187052380284,-0.3369855692143239,0.34611316763617134,0.6969857218402962,0.0,1.8153183023872679,8346000000.0,3116000000.0,4503000000.0,3980000000.0,4761000000.0,14000000.0,2.0,2.0,0.0,321.64285714285717,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2014-03-31,14802000000.0,11342000000.0,5994000000.0,8224000000.0,6567000000.0,1494000000.0,4019000000.0,,2177000000.0,1285000000.0,870000000.0,6000000.0,411000000.0,0.0,1189000000.0,568000000.0,25000000.0,73000000.0,543000000.0,1494000000.0,,27.5263,10.286,0.0,1358000000.0,0.13248058474189128,0.05877584110255371,0.399632521819017,0.5902618282039503,0.08681259289285231,0.1594095025431088,0.24942581534221406,0.6237942122186495,0.2275011420740064,1.8922255588922257,8617000000.0,3220000000.0,4681000000.0,3671000000.0,4950000000.0,15000000.0,-4.0000000000000036,-4.0000000000000036,0.3018181818181818,312.06666666666666,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2014-06-30,14375000000.0,10577000000.0,5790000000.0,8061000000.0,6266000000.0,1494000000.0,2878000000.0,,4554000000.0,2668000000.0,,21000000.0,853000000.0,1.0,1179000000.0,1297000000.0,39000000.0,154000000.0,1258000000.0,1494000000.0,,25.9892,9.6571,1.0,2822000000.0,,,,0.5858585858585859,0.1856,0.3438144329896907,0.27624066754501536,0.6196750109793588,0.23842962017235877,1.826770293609672,9169000000.0,,5014000000.0,3363000000.0,5314000000.0,26000000.0,-16.000000000000004,-16.000000000000004,0.2811441475348137,192.84615384615384,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2014-09-30,14659000000.0,10956000000.0,5849000000.0,8111000000.0,6501000000.0,1494000000.0,4462000000.0,,7057000000.0,4088000000.0,,32000000.0,1256000000.0,2.0,1172000000.0,2682000000.0,97000000.0,237000000.0,2585000000.0,1494000000.0,,24.8901,9.3437,2.0,4325000000.0,,,,0.5792829814368712,0.2788730472747118,0.5113195747342089,0.3663029615984129,0.6128666572197817,0.22981079833871712,1.8731407078133013,10006000000.0,,5519000000.0,3077000000.0,5869000000.0,51000000.0,-34.0,-34.0,0.25455784631112627,108.2156862745098,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2014-12-31,15329000000.0,10997000000.0,6222000000.0,8505000000.0,6790000000.0,1494000000.0,5137000000.0,,-4315000000.0,-2935000000.0,,-11000000.0,-1058000000.0,0.0,-2371000000.0,-1140000000.0,14000000.0,-143000000.0,-1154000000.0,1494000000.0,1.7674,27.6494,10.5873,0.0,-3078000000.0,,,,0.6801853997682503,-0.19146715376084544,-0.354297440849831,0.26743916570104287,0.7133256083429895,0.22002945508100147,1.7674381227900997,9473000000.0,,5106000000.0,3232000000.0,5427000000.0,48000000.0,3.0,3.0,0.2752902155887231,106.375,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2015-03-31,14633000000.0,10348000000.0,5937000000.0,8299000000.0,6301000000.0,1495000000.0,4207000000.0,,2230000000.0,1351000000.0,,17000000.0,320000000.0,0.0,1152000000.0,911000000.0,31000000.0,87000000.0,880000000.0,1495000000.0,,26.3379,10.4448,0.0,1438000000.0,,,,0.6058295964125561,0.09232556550263105,0.17329399692149822,0.39461883408071746,0.6448430493273543,0.2372639263608951,1.7429678288697996,9526000000.0,,5172000000.0,3569000000.0,5507000000.0,59000000.0,3.0,3.0,0.2714726711458144,87.66101694915254,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2015-06-30,15272000000.0,10217000000.0,6476000000.0,8836000000.0,6404000000.0,1495000000.0,3361000000.0,,4620000000.0,2602000000.0,,34000000.0,640000000.0,1.0,1146000000.0,1732000000.0,56000000.0,179000000.0,1676000000.0,1495000000.0,,28.3708,11.1951,1.0,2781000000.0,,,,0.5632034632034632,0.17037716081718177,0.32940878592226863,0.36277056277056274,0.6019480519480519,0.2334478450968145,1.5776714021000617,9592000000.0,,5106000000.0,3987000000.0,5466000000.0,72000000.0,3.0,3.0,0.2735089645078668,70.91666666666667,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2015-09-30,14634000000.0,9625000000.0,5943000000.0,8336000000.0,6267000000.0,1495000000.0,3877000000.0,,7150000000.0,3971000000.0,,49000000.0,1015000000.0,2.0,1139000000.0,3004000000.0,125000000.0,273000000.0,2879000000.0,1495000000.0,,27.4334,10.671,2.0,4244000000.0,,,,0.5553846153846154,0.27135438021046876,0.5115949497552177,0.40265734265734265,0.5935664335664336,0.2385511408967608,1.619552414605418,9685000000.0,,4989000000.0,4281000000.0,5385000000.0,89000000.0,3.0,3.0,0.2776230269266481,56.056179775280896,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2015-12-31,16269000000.0,10985000000.0,6269000000.0,10207000000.0,6028000000.0,3287000000.0,5747000000.0,,-4333000000.0,-2846000000.0,,-39000000.0,-825000000.0,0.0,-2300000000.0,-1604000000.0,-35000000.0,-173000000.0,-1639000000.0,3287000000.0,1.7521,28.7061,11.3079,0.0,-3019000000.0,,,,0.6568197553657974,-0.17493392341262523,-0.30552871712292,0.3782598661435495,0.6967459035310408,0.5452886529528865,1.7522730898069867,9667000000.0,,5078000000.0,3796000000.0,5444000000.0,61000000.0,3.0,3.0,0.6037839823659075,83.24590163934427,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2016-03-31,15905000000.0,10606000000.0,6440000000.0,10394000000.0,5479000000.0,3333000000.0,4894000000.0,,2446000000.0,1348000000.0,,20000000.0,378000000.0,0.0,1112000000.0,1008000000.0,37000000.0,95000000.0,971000000.0,3333000000.0,,28.0131,10.6208,0.0,1443000000.0,,,,0.5511038430089943,0.08475322225715184,0.15297321833862915,0.39697465249386754,0.5899427636958299,0.6083226866216462,1.6468944099378882,9883000000.0,,5075000000.0,3887000000.0,5449000000.0,64000000.0,3.0,3.0,0.6116718663975041,79.296875,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2016-06-30,16282000000.0,10998000000.0,6462000000.0,10413000000.0,5837000000.0,3306000000.0,5176000000.0,,5140000000.0,2728000000.0,,42000000.0,760000000.0,1.0,1107000000.0,2067000000.0,101000000.0,188000000.0,1966000000.0,3306000000.0,,25.0477,9.3655,1.0,2916000000.0,,,,0.5307392996108949,0.16754698439995086,0.29837033796346935,0.38249027237354083,0.5673151750972762,0.5663868425561076,1.701949860724234,10403000000.0,,5201000000.0,4177000000.0,5584000000.0,72000000.0,3.0,3.0,0.5920487106017192,72.23611111111111,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2016-09-30,17323000000.0,11776000000.0,7121000000.0,11074000000.0,6219000000.0,3326000000.0,5205000000.0,,8020000000.0,4398000000.0,,65000000.0,1209000000.0,2.0,1104000000.0,3492000000.0,156000000.0,281000000.0,3336000000.0,3326000000.0,,27.818,10.6024,2.0,4679000000.0,,,,0.5483790523690774,0.25388212203428967,0.4607647983237297,0.4159600997506234,0.5834164588528679,0.5348126708474031,1.6537003229883442,11273000000.0,,5628000000.0,4634000000.0,6019000000.0,88000000.0,3.0,3.0,0.552583485628842,63.95454545454545,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2016-12-31,18675000000.0,13228000000.0,7206000000.0,12991000000.0,5656000000.0,5180000000.0,6721000000.0,,-4830000000.0,-2713000000.0,,-32000000.0,-760000000.0,0.0,-2222000000.0,-2083000000.0,-79000000.0,-191000000.0,-2162000000.0,5180000000.0,1.8357,28.2912,10.6565,0.0,-2904000000.0,,,,0.5616977225672878,-0.14527443105756357,-0.25036913990402365,0.44761904761904764,0.6012422360248447,0.9158415841584159,1.8356924784901472,10776000000.0,,5761000000.0,4111000000.0,6134000000.0,95000000.0,3.0,3.0,0.8444734268014347,60.642105263157895,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2017-03-31,18570000000.0,12885000000.0,7095000000.0,12932000000.0,5611000000.0,5216000000.0,6006000000.0,,2734000000.0,1506000000.0,,39000000.0,397000000.0,1.0,1082000000.0,745000000.0,64000000.0,92000000.0,681000000.0,5216000000.0,,28.9964,10.9575,1.0,1598000000.0,,,,0.5508412582297001,0.08109854604200323,0.13909670268772514,0.2490855888807608,0.584491587417703,0.9296025663874532,1.8160676532769555,11064000000.0,,5919000000.0,3821000000.0,6289000000.0,114000000.0,4.0,4.0,0.8293846398473526,51.921052631578945,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2017-06-30,19839000000.0,12542000000.0,7583000000.0,13891000000.0,5852000000.0,5326000000.0,5177000000.0,,5787000000.0,3159000000.0,,78000000.0,848000000.0,2.0,1078000000.0,2039000000.0,114000000.0,203000000.0,1925000000.0,5326000000.0,,29.7554,11.3963,2.0,3362000000.0,,,,0.5458786936236392,0.1592318161197641,0.2826086956521739,0.332642128909625,0.580957318126836,0.9101161995898838,1.653962811552156,11711000000.0,,6350000000.0,3780000000.0,6735000000.0,150000000.0,5.0,5.0,0.7907943578322197,42.333333333333336,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2017-09-30,20914000000.0,13231000000.0,7984000000.0,14376000000.0,6442000000.0,5393000000.0,5559000000.0,,9185000000.0,5100000000.0,,113000000.0,1350000000.0,3.0,1075000000.0,3794000000.0,214000000.0,321000000.0,3580000000.0,5393000000.0,,32.6821,12.6475,3.0,5421000000.0,,,,0.5552531301034295,0.24385579037965,0.4309252217997465,0.38976592270005445,0.5902014153511159,0.837162371934182,1.657189378757515,12876000000.0,,7052000000.0,4024000000.0,7477000000.0,198000000.0,6.0,6.0,0.7212785876688511,35.61616161616162,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2017-12-31,21329000000.0,13797000000.0,8793000000.0,15761000000.0,5468000000.0,5424000000.0,5933000000.0,,-5209000000.0,-3143000000.0,,-76000000.0,12000000.0,-3.0,-2163000000.0,-1023000000.0,-92000000.0,,-1115000000.0,5424000000.0,1.5691,41.0784,12.8688,-3.0,-3143000000.0,,,,0.6033787675177578,-0.14735805710534952,-0.288560411311054,0.21405260126703782,0.6033787675177578,0.991953182150695,1.5690890481064483,12497000000.0,,6622000000.0,5071000000.0,7238000000.0,154000000.0,3.0,3.0,0.749378281293175,43.0,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2018-03-31,22944000000.0,14707000000.0,8948000000.0,17142000000.0,5703000000.0,6469000000.0,6890000000.0,,3580000000.0,1825000000.0,,43000000.0,311000000.0,1.0,1057000000.0,1035000000.0,82000000.0,,953000000.0,6469000000.0,,41.7055,13.5215,1.0,1825000000.0,,,,0.5097765363128491,0.07954149232914923,0.1499342753861321,0.26620111731843576,0.5097765363128491,1.1343152726635104,1.6436075100581136,13343000000.0,,6941000000.0,5343000000.0,7465000000.0,158000000.0,3.0,3.0,0.8665773610180844,43.93037974683544,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2018-06-30,22471000000.0,14305000000.0,9455000000.0,17121000000.0,5257000000.0,5858000000.0,6210000000.0,,7245000000.0,3761000000.0,,91000000.0,664000000.0,2.0,1053000000.0,2524000000.0,172000000.0,,2352000000.0,5858000000.0,,43.7736,14.7993,2.0,3761000000.0,,,,0.5191166321601104,0.16737127853678074,0.3383715699505173,0.32463768115942027,0.5191166321601104,1.1143237587977934,1.512956107879429,14801000000.0,,7543000000.0,5770000000.0,7864000000.0,171000000.0,3.0,3.0,0.7449135300101729,44.111111111111114,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2018-09-30,23340000000.0,15064000000.0,9709000000.0,17473000000.0,5775000000.0,5858000000.0,6871000000.0,,11143000000.0,6048000000.0,,139000000.0,1029000000.0,4.0,1050000000.0,4891000000.0,255000000.0,,4636000000.0,5858000000.0,,44.7993,16.0757,4.0,6048000000.0,,,,0.5427622722785606,0.25912596401028276,0.51990028367575,0.41604594812887014,0.5427622722785606,1.0143722943722944,1.55155010814708,16759000000.0,,8491000000.0,6826000000.0,8491000000.0,197000000.0,4.0,4.0,0.6899069603109175,43.101522842639596,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2018-12-31,24860000000.0,16171000000.0,11593000000.0,19371000000.0,5395000000.0,5834000000.0,6682000000.0,,-7018000000.0,-4352000000.0,,-87000000.0,-659000000.0,-2.0,-2113000000.0,-2227000000.0,-179000000.0,,-2406000000.0,5834000000.0,1.3949,33.2543,13.0326,-2.0,-4352000000.0,,,,0.6201196922200057,-0.1750603378921963,-0.38756790453290585,0.34283271587346825,0.6201196922200057,1.0813716404077849,1.394893470197533,14950000000.0,,7282000000.0,5535000000.0,7282000000.0,186000000.0,5.0,5.0,0.801153529250206,39.1505376344086,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2019-03-31,23520000000.0,14396000000.0,10246000000.0,18257000000.0,5168000000.0,5799000000.0,5857000000.0,,3889000000.0,2213000000.0,,46000000.0,341000000.0,1.8,1032000000.0,1312000000.0,83000000.0,,1229000000.0,5799000000.0,,39.3713,16.0721,1.8,2213000000.0,,,,0.5690408845461559,0.09409013605442176,0.20178717972098112,0.3160195422987915,0.5690408845461559,1.1220975232198143,1.405036111653328,15259000000.0,,7670000000.0,5811000000.0,7670000000.0,189000000.0,5.8,5.8,0.7560625814863103,40.58201058201058,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2019-06-30,24731000000.0,14165000000.0,9497000000.0,19622000000.0,5008000000.0,7806000000.0,5691000000.0,,8002000000.0,4610000000.0,,97000000.0,812000000.0,3.8,1028000000.0,2848000000.0,174000000.0,,2674000000.0,7806000000.0,,40.6208,17.3479,3.8,4610000000.0,,,,0.5761059735066233,0.1864057256075371,0.35976275948181674,0.33416645838540365,0.5761059735066233,1.55870607028754,1.4915236390439086,16016000000.0,,8519000000.0,6133000000.0,8519000000.0,195000000.0,7.6,7.6,0.9163047306021833,43.687179487179485,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2019-09-30,25981000000.0,14847000000.0,10714000000.0,20932000000.0,4949000000.0,7735000000.0,5101000000.0,,12469000000.0,7265000000.0,,160000000.0,1238000000.0,5.87,1025000000.0,5203000000.0,306000000.0,,4897000000.0,7735000000.0,,39.8329,16.9282,5.87,7265000000.0,,,,0.5826449594995589,0.2796274200377199,0.5727688426363923,0.39273398027107226,0.5826449594995589,1.5629420084865628,1.3857569535187606,17342000000.0,,9736000000.0,6394000000.0,9736000000.0,216000000.0,9.469999999999999,9.469999999999999,0.7944741166803615,45.074074074074076,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2019-12-31,29236000000.0,16902000000.0,11904000000.0,23245000000.0,5893000000.0,8527000000.0,6988000000.0,,-7477000000.0,-4424000000.0,,-79000000.0,-778000000.0,-3.5299999999999985,-2063000000.0,-1180000000.0,-141000000.0,,-1321000000.0,8527000000.0,1.4199,37.1073,17.8426,-3.5299999999999985,-4424000000.0,,,,0.5916811555436673,-0.15132029005335887,-0.3067961165048544,0.176675137087067,0.5916811555436673,1.446970982521636,1.419858870967742,16883000000.0,,9664000000.0,7479000000.0,9664000000.0,224000000.0,7.940000000000001,7.940000000000001,0.8823468543046358,43.142857142857146,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
2020-03-31,30648000000.0,18123000000.0,9712000000.0,25150000000.0,5398000000.0,12466000000.0,10207000000.0,,4009000000.0,2211000000.0,,69000000.0,294000000.0,1.68,1010000000.0,1859000000.0,131000000.0,,1728000000.0,12466000000.0,,30.544,14.2795,1.68,2211000000.0,,,,0.5515091045148416,0.072141738449491,0.12376847290640394,0.4310301820902968,0.5515091045148416,2.3093738421637644,1.8660420098846788,17003000000.0,,9662000000.0,7978000000.0,9662000000.0,247000000.0,7.820000000000001,7.820000000000001,1.2902090664458705,39.11740890688259,0.8412853,601.77,465.59,3.11931,436234.44,29.1445,66.2593,13.3035
