report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-12-31,1561195000.0,971196000.0,175724000.0,227163000.0,1333327000.0,0.0,,404947000.0,1077722000.0,340671000.0,255462000.0,38727000.0,1.85,185506000.0,277431000.0,184504000.0,,92927000.0,0.0,1.1802,23.505,3.164,1.85,340671000.0,0.19159741008769793,0.163632345735158,0.23703886531034904,0.3161028539827525,0.21821169040382526,0.25550446364620233,0.08622539022122588,0.3161028539827525,0.0,5.526826159204207,,,,,,,,,0.26722234,70.41,55.865,6.00736,34314.95,9.5134,4.3175,1.6217
2019-03-31,1188182000.0,473844000.0,120055000.0,180317000.0,1007865000.0,,3889000.0,152782000.0,144408000.0,-20294000.0,-28287000.0,9773000.0,-0.13,,-29770000.0,,25242000.0,,3889000.0,,35.3961,5.9485,-0.13,4948000.0,-0.028066258873956335,-0.023806958866570947,-0.19588249958451057,-0.14053238047753588,-0.017079874968649583,-0.02005823549993378,,0.03426402969364578,0.003858651704345324,3.946891008287868,,,,,,,,,0.26722234,70.41,55.865,6.00736,34314.95,9.5134,4.3175,1.6217
2023-06-30,77599000000.0,21444000000.0,19462000000.0,46722000000.0,29991000000.0,,,,9303000000.0,2065000000.0,1246000000.0,305000000.0,1.0,625300000.0,2008000000.0,679000000.0,,1329000000.0,0.0,,30.7205,4.1772,1.0,2065000000.0,0.04154579707245507,0.016056907949844716,0.13393528969149737,0.2219714070729872,0.026611167669686464,0.0688539895301924,0.14285714285714285,0.2219714070729872,0.0,1.101839482067619,,,,,,,,,0.26722234,70.41,55.865,6.00736,34314.95,9.5134,4.3175,1.6217
2023-09-30,84154000000.0,28581000000.0,26629000000.0,53768000000.0,29573000000.0,,,,14176000000.0,3568000000.0,2198000000.0,544000000.0,3.0,620300000.0,3567000000.0,1034000000.0,,2533000000.0,0.0,,22.7972,3.6123,3.0,3568000000.0,0.07432455280154195,0.026118782232573617,0.1550507900677201,0.2516930022573363,0.04239845996625235,0.12065059344672506,0.17868227990970656,0.2516930022573363,0.0,1.0733035412520184,24701130000.0,3671175000.0,5953377000.0,,5978619000.0,5.720000000000001,5.720000000000001,0.0,0.26722234,70.41,55.865,6.00736,34314.95,9.5134,4.3175,1.6217
2023-12-31,90890000000.0,34811000000.0,33552000000.0,60221000000.0,29857000000.0,,,1204000000.0,19093000000.0,5014000000.0,3068000000.0,754000000.0,4.0,615900000.0,5162000000.0,1388000000.0,,3774000000.0,0.0,1.0375,25.9872,4.1758,4.0,5014000000.0,0.10275647251900727,0.033755088568599406,0.1606871628345467,0.2626093332634997,0.05516558477280229,0.16793381786515724,0.19766406536426961,0.2626093332634997,0.0,1.0375238435860754,42716408000.0,6483713000.0,10626706000.0,,10651948000.0,7.87,7.87,0.0,0.26722234,70.41,55.865,6.00736,34314.95,9.5134,4.3175,1.6217
2024-03-31,92698000000.0,37094000000.0,35118000000.0,63115000000.0,28801000000.0,,,1214000000.0,4883000000.0,1181000000.0,735000000.0,153000000.0,1.0,594800000.0,831000000.0,420000000.0,,411000000.0,0.0,,28.6796,4.7826,1.0,1181000000.0,0.02551994722405472,0.007928973656389567,0.15052221994675405,0.24185951259471636,0.012740296446525275,0.04100552064164439,0.08416956788859307,0.24185951259471636,0.0,1.056267441198246,47455000000.0,7247000000.0,11828000000.0,8047000000.0,11828000000.0,9.0,9.0,0.0,0.26722234,70.41,55.865,6.00736,34314.95,9.5134,4.3175,1.6217
2024-06-30,93417000000.0,38327000000.0,36201000000.0,64639000000.0,28154000000.0,,,1195000000.0,9990000000.0,2609000000.0,1629000000.0,374000000.0,2.0,590100000.0,2172000000.0,768000000.0,,1404000000.0,0.0,,24.6015,4.2922,2.0,2609000000.0,0.057860339560986004,0.017437939561321815,0.16306306306306306,0.26116116116116117,0.02792853549139878,0.09266889251971301,0.14054054054054055,0.26116116116116117,0.0,1.058727659456921,48142000000.0,7630000000.0,12372000000.0,8122000000.0,12372000000.0,10.0,10.0,0.0,0.26722234,70.41,55.865,6.00736,34314.95,9.5134,4.3175,1.6217
2024-09-30,79792000000.0,25125000000.0,23565000000.0,51389000000.0,27751000000.0,,,1228000000.0,15205000000.0,4211000000.0,2193000000.0,448000000.0,3.0,585700000.0,4410000000.0,1170000000.0,,3240000000.0,0.0,,33.7672,5.1401,3.0,4211000000.0,0.07902417930885373,0.02748395829155805,0.14422887208155213,0.27694837224597174,0.05277471425706838,0.15174227955749342,0.21308780006576783,0.27694837224597174,0.0,1.0661998726925526,49171000000.0,7625000000.0,13015000000.0,8829000000.0,13015000000.0,10.0,10.0,0.0,0.26722234,70.41,55.865,6.00736,34314.95,9.5134,4.3175,1.6217
2024-12-31,77176000000.0,23477000000.0,22157000000.0,49490000000.0,27068000000.0,,,1236000000.0,-9622000000.0,-2122000000.0,-1426000000.0,-334000000.0,-1.0,-1188500000.0,-782000000.0,-789000000.0,,-1571000000.0,0.0,1.0596,37.3259,5.7131,-1.0,-2122000000.0,-0.05268213388503029,-0.018477246812480565,0.148202036998545,0.22053627104552068,-0.027495594485332227,-0.07839515294813064,0.16327166909166493,0.22053627104552068,0.0,1.0595748521911812,20456000000.0,3131000000.0,5879000000.0,3484000000.0,5879000000.0,5.0,5.0,0.0,0.26722234,70.41,55.865,6.00736,34314.95,9.5134,4.3175,1.6217
2025-03-31,80402000000.0,25591000000.0,23293000000.0,53881000000.0,25884000000.0,,,1177000000.0,5130000000.0,1395000000.0,851000000.0,190000000.0,1.0,564700000.0,648000000.0,335000000.0,,313000000.0,0.0,,37.9889,5.9581,1.0,1395000000.0,0.03287745325297481,0.010584313823039228,0.1658869395711501,0.2719298245614035,0.017350314668789335,0.05389429763560501,0.06101364522417154,0.2719298245614035,0.0,1.0986562486583953,20703000000.0,3247000000.0,6093000000.0,3386000000.0,6093000000.0,5.0,5.0,0.0,0.26722234,70.41,55.865,6.00736,34314.95,9.5134,4.3175,1.6217
