report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2011-04-29,9714864000.0,2506897000.0,1387230000.0,,4219656000.0,,,602463000.0,,1087397000.0,321618000.0,,65591000.0,,0.45,345393000.0,223572000.0,67486000.0,0.0,,17.1543,0.8321,0.45,389104000.0,,,,,,0.03310576452742931,0.07621900932208692,,0.0,1.807124269227165,,,,,,,,,,,0.27560723,158.23,80.51,4.08222,27173.676,17.9683,3.7091,0.636
2011-07-29,9529103000.0,2272781000.0,1526951000.0,,4373564000.0,,,113050000.0,,2235739000.0,671647000.0,,126244000.0,,0.88,345509000.0,398439000.0,135871000.0,0.0,,16.4373,0.7822,0.88,807518000.0,,,,,,0.07048375906945281,0.15356972025560847,,0.0,1.4884439644756118,,,,,,,,,,,0.27560723,158.23,80.51,4.08222,27173.676,17.9683,3.7091,0.636
2011-10-28,9735882000.0,2392855000.0,1572221000.0,9735882000.0,4554012000.0,2721061000.0,,118580000.0,,3351541000.0,982564000.0,474175000.0,164886000.0,,1.37,345598000.0,604499000.0,204771000.0,2721061000.0,,19.1061,0.9435,1.37,1187335000.0,0.10412247486392219,0.048703856517570775,,,,0.10092192982618318,0.13505898841152522,,0.5975085265475805,1.5219584269641482,,,,,,,,,,,0.27560723,158.23,80.51,4.08222,27173.676,17.9683,3.7091,0.636
2012-02-03,12790403000.0,563379000.0,4746219000.0,12790403000.0,4668495000.0,2879475000.0,,1844000.0,,-1976767000.0,-485025000.0,292510000.0,-151730000.0,,-0.48,-691383000.0,-176030000.0,-132720000.0,2879475000.0,1.5068,18.7228,0.9694,-0.48,-617745000.0,0.06265616649476972,0.022869490507844044,,,,-0.03792100999475935,-0.06425899943958442,,0.6167887081382758,0.11870059093354099,,,1490804000.0,4697910000.0,1766212000.0,204991000.0,2.22,2.22,1.6303110838336508,7.272533916123147,0.27560723,158.23,80.51,4.08222,27173.676,17.9683,3.7091,0.636
2012-05-04,13137426000.0,580691000.0,4909446000.0,13137426000.0,4591432000.0,3142575000.0,,1156000.0,,1228256000.0,384324000.0,213415000.0,37074000.0,,0.63,339490000.0,192639000.0,72271000.0,3142575000.0,,19.5536,1.055,0.63,456595000.0,0.046481141395538474,0.01624481081758329,,,,0.029254132430508076,0.04969274012811212,,0.6844433283559465,0.11828035179529421,,,1553510000.0,4838769000.0,1833703000.0,176474000.0,2.4000000000000004,2.4000000000000004,1.7137862565529969,8.803053140972608,0.27560723,158.23,80.51,4.08222,27173.676,17.9683,3.7091,0.636
2012-08-03,10103474000.0,2514444000.0,1526683000.0,10103474000.0,4810410000.0,2887251000.0,,134157000.0,,2491479000.0,771538000.0,427555000.0,72740000.0,,1.27,337507000.0,373492000.0,146260000.0,2887251000.0,,19.3528,1.1035,1.27,917798000.0,0.08888119723682597,0.042317622631581966,,,,0.07636363492398753,0.10023018680609604,,0.600208921900628,1.646998099801989,,1407655000.0,1653401000.0,5094509000.0,1943983000.0,122970000.0,2.79,2.79,1.4852244078266117,13.445563958689112,0.27560723,158.23,80.51,4.08222,27173.676,17.9683,3.7091,0.636
2012-11-02,13922631000.0,731692000.0,5409757000.0,13922631000.0,4734862000.0,3301168000.0,,1223000.0,,3717602000.0,1132927000.0,635240000.0,100466000.0,,1.89,336339000.0,-33922000.0,22942000.0,3301168000.0,,17.1821,0.9963,1.89,1155869000.0,0.1341623050471165,0.04562643368196715,,,,0.08137305369940495,0.14098093212693333,,0.6972046914989286,0.13525413433542394,,1568720000.0,1803764000.0,5460570000.0,1912517000.0,58550000.0,3.31,3.31,1.7260855720498172,30.807241673783093,0.27560723,158.23,80.51,4.08222,27173.676,17.9683,3.7091,0.636
2013-02-01,10367682000.0,2677113000.0,1738547000.0,10367682000.0,4985330000.0,2771336000.0,,140809000.0,,-2351936000.0,-633513000.0,-323548000.0,-82354000.0,,-0.94,-678867000.0,-473341000.0,-210088000.0,2771336000.0,1.5399,15.9687,0.9495,-0.94,-843601000.0,-0.06490001664884772,-0.031207361491218576,,,,-0.06110459406451702,-0.08167336327231313,,0.5558982053344513,1.539856558378922,,952662000.0,1655276000.0,5085401000.0,1686661000.0,127926000.0,2.85,2.85,1.6430901052434366,12.939324296859121,0.27560723,158.23,80.51,4.08222,27173.676,17.9683,3.7091,0.636
2013-05-03,10493697000.0,2724476000.0,1600402000.0,,5178899000.0,,,155526000.0,,1295148000.0,395000000.0,220083000.0,24516000.0,,0.0,328132000.0,,80493000.0,0.0,,17.9035,1.0502,0.0,475493000.0,0.04249609810888376,0.020972875431794914,,,,0.037641643359818754,0.0762710375313363,,0.0,1.7023697795928774,,959330000.0,1665952000.0,5152293000.0,1705559000.0,115368000.0,2.22,2.22,0.0,14.440330074197352,0.27560723,158.23,80.51,4.08222,27173.676,17.9683,3.7091,0.636
2013-08-02,10699630000.0,2864743000.0,1740190000.0,,5231476000.0,,,169220000.0,,2672438000.0,807822000.0,465558000.0,45147000.0,278246000.0,1.0,326886000.0,,163237000.0,0.0,,18.4375,1.0872,1.0,971059000.0,0.08899171094352722,0.04351159806460597,,,,0.07549999392502357,0.15441569453821447,,0.0,1.6462242628678478,,997333000.0,1702236000.0,5333252000.0,1758820000.0,87775000.0,1.9500000000000002,1.9500000000000002,0.0,19.393175733409286,0.27560723,158.23,80.51,4.08222,27173.676,17.9683,3.7091,0.636
2013-11-01,10775974000.0,2904302000.0,1753049000.0,,5274954000.0,,,165717000.0,,4000931000.0,1198063000.0,702943000.0,66671000.0,409578000.0,2.0,325438000.0,,247672000.0,0.0,,18.3217,1.0858,2.0,1445735000.0,0.1332604985749639,0.06523243281767384,,,,0.11117909156054014,0.22712292846534776,,0.0,1.6567146725505106,,1065036000.0,1767372000.0,5616581000.0,2048686000.0,53980000.0,2.0600000000000005,2.0600000000000005,0.0,32.74123749536866,0.27560723,158.23,80.51,4.08222,27173.676,17.9683,3.7091,0.636
2014-01-31,10867524000.0,3205607000.0,1811971000.0,10867524000.0,5402193000.0,2742788000.0,,505566000.0,,-2532775000.0,-664700000.0,-363468000.0,-47350000.0,-84610000.0,0.16999999999999993,-656602000.0,1213065000.0,-158565000.0,2742788000.0,1.7691,17.5949,1.0304,0.16999999999999993,-823265000.0,-0.06728156509772976,-0.03344533676668209,,,,-0.06116388608849633,-0.08160853904999901,,0.5077175139799708,1.7691270997162758,,1025116000.0,1736185000.0,5435742000.0,2069022000.0,88984000.0,3.1700000000000004,3.1700000000000004,1.3256446765669965,19.51120426144026,0.27560723,158.23,80.51,4.08222,27173.676,17.9683,3.7091,0.636
2014-05-02,10601884000.0,2943346000.0,1863318000.0,,4832227000.0,,,166330000.0,,1357746000.0,379708000.0,222398000.0,22267000.0,135043000.0,0.0,310295000.0,,84158000.0,0.0,,17.1968,0.993,0.0,463866000.0,0.04602391402556213,0.020977214993108773,,,,0.03581514379897007,0.0785782621553168,,0.0,1.5796262366380833,,1027431000.0,1720893000.0,5498340000.0,2057395000.0,86735000.0,3.1700000000000004,3.1700000000000004,0.0,19.84081397359774,0.27560723,158.23,80.51,4.08222,27173.676,17.9683,3.7091,0.636
