report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-07-31,1811471000.0,1071433000.0,360381000.0,1583176000.0,228295000.0,,470237000.0,819022000.0,329111000.0,-240639000.0,-253197000.0,11931000.0,934000.0,-2.73,92851000.0,-203236000.0,34646000.0,-237882000.0,0.0,,,1.2439,-2.73,-240639000.0,-1.1090781664074991,-0.13977424976717817,-0.309145541877996,0.4018341387655032,-0.29381262041801076,-0.13284176230257067,-1.0540703913795746,-0.2904464104749323,-0.29381262041801076,0.0,2.973056293200807,,,,,,,,,,,,1.1102537,402.17,49.21,3.61809,56010.742,244.5361,9.794,10.9304
2010-10-31,2118093000.0,1441568000.0,469945000.0,1958800000.0,159293000.0,,688687000.0,1236636000.0,497501000.0,-321819000.0,-333514000.0,18619000.0,1941000.0,-3.58,93103000.0,-229010000.0,51207000.0,-280217000.0,0.0,3.0679,,1.029,-3.58,-321819000.0,-2.093714099175733,-0.15745956386239887,-0.26969455846344437,0.4023018899660045,-0.26023745063219894,-0.15193808770436426,-2.0202959326524077,-0.22659618513451008,-0.26023745063219894,0.0,3.0675249231293025,,,,,,,,,,,,1.1102537,402.17,49.21,3.61809,56010.742,244.5361,9.794,10.9304
2011-01-31,2049644000.0,1397942000.0,466850000.0,1954517000.0,95127000.0,,625820000.0,433308000.0,168506000.0,-73892000.0,-79056000.0,9550000.0,1879000.0,-0.84,94496000.0,-63661000.0,17265000.0,-80926000.0,0.0,,,1.3997,-0.84,-73892000.0,-0.8310574284903339,-0.038570600553071654,-0.18244758924367885,0.3888827346829507,-0.17052996944436752,-0.036051138636758386,-0.776772104660086,-0.18676322615783691,-0.17052996944436752,0.0,2.9944136232194496,,,,,,,,,,,,1.1102537,402.17,49.21,3.61809,56010.742,244.5361,9.794,10.9304
2011-04-30,2004884000.0,1323402000.0,468552000.0,1955179000.0,49705000.0,,506840000.0,417894000.0,165833000.0,-55618000.0,-62686000.0,9406000.0,1891000.0,-0.66,95360000.0,,,,0.0,,,1.5822,-0.66,-55618000.0,-1.261160849009154,-0.031266646848396216,-0.15000454660751292,0.396830296678105,-0.1330911666594878,-0.02774125585320647,-1.118961875062871,,-0.1330911666594878,0.0,2.8244506479536957,2906860000.0,-728453000.0,-691968000.0,1160951000.0,,-691968000.0,49506000.0,-7.8100000000000005,-7.8100000000000005,-0.0,-13.977457277905708,1.1102537,402.17,49.21,3.61809,56010.742,244.5361,9.794,10.9304
2011-07-31,1938433000.0,1286386000.0,424357000.0,1909862000.0,28571000.0,,486332000.0,1286515000.0,519236000.0,-146895000.0,-173192000.0,28426000.0,5205000.0,-1.82,95389000.0,-132485000.0,41138000.0,-173623000.0,0.0,,,0.8321,-1.82,-146895000.0,-6.061810927163908,-0.08934639474255753,-0.13462104989059592,0.40359886981496523,-0.11418055755276853,-0.07578028232082305,-5.141402121031815,-0.13495606347380326,-0.11418055755276853,0.0,3.0313768831432024,3374353000.0,-648448000.0,-598224000.0,1351076000.0,,-598224000.0,66001000.0,-6.8999999999999995,-6.8999999999999995,-0.0,-9.063862668747444,1.1102537,402.17,49.21,3.61809,56010.742,244.5361,9.794,10.9304
2011-10-31,1951418000.0,1332838000.0,453493000.0,1937545000.0,13873000.0,,541896000.0,-395747000.0,-144429000.0,113212000.0,119413000.0,-9456000.0,-1302000.0,1.2800000000000002,-189391000.0,105661000.0,-6036000.0,99625000.0,0.0,2.9389,,0.7372,1.2800000000000002,113212000.0,8.607583075037843,0.06119293764841772,-0.30174075861598443,0.3649528612977483,-0.28607165689190317,0.05801524839885663,8.160599726086643,-0.25173911615249134,-0.28607165689190317,0.0,2.9390486732981547,1741970000.0,-195521000.0,-163193000.0,709146000.0,,-163193000.0,37926000.0,-2.04,-2.04,-0.0,-4.302932025523388,1.1102537,402.17,49.21,3.61809,56010.742,244.5361,9.794,10.9304
2012-01-31,1918256000.0,1375364000.0,456741000.0,1939360000.0,-21104000.0,,550461000.0,416685000.0,167756000.0,-31176000.0,-47653000.0,9570000.0,2020000.0,-0.49,98066000.0,12881000.0,7898000.0,4983000.0,0.0,,,0.8319,-0.49,-31176000.0,2.2580079605761942,-0.024841835500579692,-0.11436216806460515,0.4025966857458272,-0.07481910795924979,-0.016252262471745167,1.4772554965883244,0.011958673818351993,-0.07481910795924979,-0.0,3.011255832079888,1725347000.0,-164118000.0,-120477000.0,708396000.0,,-120477000.0,37946000.0,-1.69,-1.69,-0.0,-3.1749591524798397,1.1102537,402.17,49.21,3.61809,56010.742,244.5361,9.794,10.9304
2012-04-30,1928640000.0,1409602000.0,485232000.0,1969709000.0,-41069000.0,,585547000.0,894302000.0,350697000.0,-42639000.0,-75433000.0,19216000.0,4304000.0,-0.77,98525000.0,73356000.0,16150000.0,57206000.0,0.0,,,0.8191,-0.77,-42639000.0,1.8367381723441039,-0.03911201675792268,-0.08434846394171097,0.39214605357027044,-0.047678524704182705,-0.022108325037332007,1.0382283474153253,0.06396720570903341,-0.047678524704182705,-0.0,2.90500626504435,2201755000.0,-176865000.0,-107498000.0,893260000.0,-11809000.0,-107498000.0,47756000.0,-1.7999999999999998,-1.7999999999999998,-0.0,-2.250984169528436,1.1102537,402.17,49.21,3.61809,56010.742,244.5361,9.794,10.9304
2012-07-31,1915261000.0,1410521000.0,700161000.0,1975519000.0,-60258000.0,,617232000.0,1368392000.0,532018000.0,-57911000.0,-105250000.0,28813000.0,6794000.0,-1.06,98922000.0,96501000.0,33000000.0,63501000.0,0.0,,,0.8806,-1.06,-57911000.0,1.7466560456702844,-0.05495334578420382,-0.07691509450508334,0.38879063893971905,-0.04232047541932429,-0.03023661004949195,0.9610508148295662,0.04640556214885793,-0.04232047541932429,-0.0,2.014566649670576,2283632000.0,-108923000.0,-18514000.0,906042000.0,225315000.0,-18514000.0,48143000.0,-1.0399999999999998,-1.0399999999999998,-0.0,-0.3845626570841036,1.1102537,402.17,49.21,3.61809,56010.742,244.5361,9.794,10.9304
2012-10-31,1881143000.0,1415690000.0,684970000.0,1970115000.0,-88972000.0,,642444000.0,-845456000.0,-326247000.0,51880000.0,84315000.0,-17946000.0,-3796000.0,0.8700000000000003,-196172000.0,-75649000.0,-8950000.0,-84599000.0,0.0,2.0667,,0.6813,0.8700000000000003,51880000.0,-0.9476576900597941,0.04482115394736073,-0.09972724778107908,0.3858828845025643,-0.061363335288885525,0.027578977249470137,-0.5831047970147911,0.10006316118165819,-0.061363335288885525,-0.0,2.066791246331956,1833923000.0,-144021000.0,-79846000.0,724224000.0,41091000.0,-79846000.0,39653000.0,-1.45,-1.45,-0.0,-2.013618137341437,1.1102537,402.17,49.21,3.61809,56010.742,244.5361,9.794,10.9304
