report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-30,4737782000.0,2135955000.0,1552954000.0,3740820000.0,981262000.0,1515757000.0,208352000.0,466235000.0,4893217000.0,,,,274576000.0,,228701000.0,605907000.0,200988000.0,162848000.0,404919000.0,1724109000.0,,22.7501,2.3002,,,,,,,,,,0.08275108175255665,,1.7570322706881547,1.3754142105947762,6885317000.0,,,,468695000.0,,,,,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2012-12-31,4754839000.0,2113485000.0,1471110000.0,3706466000.0,1036749000.0,1530967000.0,118164000.0,728272000.0,-3127537000.0,,,,-205880000.0,,-457771000.0,-101040000.0,-170236000.0,-117314000.0,-271276000.0,1649131000.0,1.4367,24.0022,2.3876,,,,,,,,,,0.08673790270107117,,1.5906752743431631,1.4366600730060974,6644252000.0,,,,495628000.0,,,,,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2013-03-31,4845630000.0,2180021000.0,1492067000.0,3733066000.0,1100434000.0,1539800000.0,100552000.0,730096000.0,1827426000.0,,,,126278000.0,,227706000.0,293180000.0,90592000.0,48748000.0,202588000.0,1640352000.0,,26.6861,2.7883,,,,,,,,,,0.11085975574387144,,1.4906409652918757,1.461074469175982,6739614000.0,,,,510901000.0,,,,,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2013-06-30,4696868000.0,1998887000.0,1084206000.0,3575141000.0,1111822000.0,,99081000.0,568360000.0,3335940000.0,,,,214597000.0,2.77,227274000.0,349446000.0,151735000.0,98875000.0,197711000.0,99081000.0,,26.4945,2.8225,2.77,,,,,,,,,0.05926695324256431,,0.08911588365763584,1.8436413375317975,6929046000.0,,,,533942000.0,,,,,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2013-09-29,5077919000.0,2375694000.0,1260768000.0,3727344000.0,1338959000.0,,107064000.0,701328000.0,5189826000.0,,,,330489000.0,4.609999999999999,227149000.0,623714000.0,215257000.0,150557000.0,408457000.0,107064000.0,,25.05,2.8305,4.609999999999999,,,,,,,,,0.07870340932432031,,0.07996062612820856,1.88432288890581,7225655000.0,,,,537480000.0,,,,,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2013-12-31,5357488000.0,2487334000.0,1408022000.0,3741436000.0,1604834000.0,1795142000.0,165961000.0,1118508000.0,-3207113000.0,,,820470000.0,-240515000.0,,-454926000.0,-77935000.0,-134033000.0,-97147000.0,-211968000.0,1961103000.0,1.7665,26.2586,3.0149,,,0.5112491385401855,0.15314453340819428,-0.25582821684175144,,,,,0.06609308745903247,,1.2219974153089976,1.7665448409186788,7146079000.0,,,,596788000.0,,,,,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2014-03-30,5428846000.0,2544974000.0,1444445000.0,3759783000.0,1605469000.0,,182007000.0,1006096000.0,1871813000.0,,,252495000.0,129826000.0,2.0300000000000002,227046000.0,203757000.0,73521000.0,49303000.0,130236000.0,182007000.0,,27.4713,3.1751,2.0300000000000002,,0.15727180032750554,0.04650988442110902,0.13489328260889308,,,,,0.0695774631333365,,0.11336687285771323,1.7619043992675387,7190466000.0,,,,524436000.0,,,,,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2014-06-29,5184969000.0,2261809000.0,1261565000.0,3576409000.0,1545267000.0,,197031000.0,562601000.0,3450163000.0,,,420663000.0,218388000.0,2.73,,171932000.0,136509000.0,100133000.0,35423000.0,197031000.0,,25.7444,2.9776,2.73,,0.2722267413980885,0.08113124687920024,0.1219255438076404,,,,,0.010267051150916638,,0.12750612030154013,1.7928596624034434,7304689000.0,,,,362148000.0,,,,,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2014-09-28,5916553000.0,2532572000.0,2192219000.0,4308693000.0,1543954000.0,,649195000.0,477088000.0,5411741000.0,,,644404000.0,340070000.0,4.859999999999999,,387433000.0,214259000.0,153006000.0,173174000.0,649195000.0,,25.3717,2.8598,4.859999999999999,,0.41737253830101156,0.10891544451642705,0.11907517377494599,,,,,0.03199968365078817,,0.420475610024651,1.155255017860898,7526604000.0,2138032000.0,,,126865000.0,,,,,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2014-12-31,5629516000.0,2247047000.0,1935647000.0,4109986000.0,1455062000.0,,384696000.0,374854000.0,-3311949000.0,,,-470650000.0,-229153000.0,-2.8499999999999996,,75099000.0,-78342000.0,-90910000.0,-3243000.0,384696000.0,1.1609,33.9957,3.8793,-2.8499999999999996,,-0.32345700733027183,-0.08360399011211621,0.1421066568355974,,,,,0.0009791817446464302,,0.2643846104152263,1.160876440797315,7421768000.0,846912000.0,,,335590000.0,,6.77,6.77,,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2015-04-05,5757462000.0,2108099000.0,2175130000.0,4412946000.0,1266065000.0,,649103000.0,305690000.0,1937800000.0,,,244737000.0,130067000.0,2.1,,256402000.0,57781000.0,58338000.0,198621000.0,649103000.0,,33.4844,3.7526,2.1,,0.1933052410421266,0.04250779249606858,0.12629631540922695,,,,,0.10249819382805243,,0.5126932661435234,0.9691829913614358,7487755000.0,839154000.0,,,403975000.0,,6.84,6.84,,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2015-07-05,5449330000.0,2007447000.0,2018272000.0,4211062000.0,1150259000.0,,615702000.0,302659000.0,3516625000.0,,391666000.0,144796000.0,213872000.0,0.65,,480948000.0,141450000.0,118801000.0,339498000.0,615702000.0,,34.1085,2.6011,0.65,510467000.0,0.1258812145786297,0.02657133996289452,0.04117470586144385,,0.11137553762485337,0.07187415700645768,0.2217863248395633,0.0965408594888565,0.14515821277503288,0.535272490804245,0.9946365009275261,7554217000.0,563287000.0,,,708050000.0,,4.759999999999999,4.759999999999999,,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2015-10-04,5630620000.0,2209330000.0,2235241000.0,4693494000.0,888613000.0,,687981000.0,343913000.0,5477404000.0,,694680000.0,299567000.0,305739000.0,2.35,,587864000.0,220782000.0,182855000.0,367082000.0,687981000.0,,41.6006,2.7896,2.35,877535000.0,0.33711750784649785,0.053203199647640934,0.05469141951187095,,0.12682650394237854,0.12337540093275697,0.44062073051146966,0.06701751413625871,0.16021001919887595,0.7742189231982877,0.9884079613786612,7619880000.0,218450000.0,,,901958000.0,,2.2499999999999996,2.2499999999999996,,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2015-12-31,5344371000.0,1848598000.0,2217912000.0,4296909000.0,997997000.0,,363513000.0,346529000.0,-3545203000.0,,-48587000.0,-176149000.0,-260782000.0,-0.9100000000000001,,-110758000.0,-90306000.0,-115066000.0,-201064000.0,363513000.0,0.8335,37.7289,2.62,-0.9100000000000001,-163653000.0,-0.17650253457675724,-0.032959725288532554,0.049686576480951865,,0.013704997993062738,-0.009091247594899382,-0.035686113212536084,0.05671438278710697,0.04616181358303036,0.3642425778835007,0.8334857289198129,7386626000.0,512951000.0,,,704137000.0,,4.1899999999999995,4.1899999999999995,,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2016-04-03,5305840000.0,1772918000.0,2336972000.0,4426487000.0,831439000.0,,520564000.0,285958000.0,1828812000.0,,339509000.0,229832000.0,109897000.0,1.99,,257115000.0,33607000.0,59913000.0,223508000.0,520564000.0,,39.9252,2.7323,1.99,399422000.0,0.2764267733411591,0.04331679809417548,0.125672841166834,,0.18564456051250758,0.06398779458106539,0.25111556705125654,0.12221485860766443,0.21840517231951673,0.6261000506351038,0.758638956735468,7277638000.0,498046000.0,1377268000.0,,729024000.0,1623771000.0,4.079999999999999,4.079999999999999,0.32058954125920464,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2016-07-03,5567384000.0,1807599000.0,2671446000.0,4792723000.0,727950000.0,,997120000.0,250185000.0,3466483000.0,,602271000.0,375788000.0,197237000.0,2.63,,347098000.0,104109000.0,156779000.0,242989000.0,997120000.0,,31.7073,3.2152,2.63,759050000.0,0.5162277628958033,0.06749812838489315,0.10840612805543832,,0.1737412241744731,0.10817845508770367,0.34912844116470637,0.07009669454602835,0.21896833187989095,1.369764406896078,0.676636922475693,7227496000.0,729038000.0,1587873000.0,,632515000.0,1872354000.0,6.059999999999999,6.059999999999999,0.5325488662934467,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2016-10-02,5845413000.0,2130517000.0,2017035000.0,4903341000.0,895445000.0,,612383000.0,333333000.0,5469937000.0,,976295000.0,603191000.0,297671000.0,4.62,,422539000.0,168225000.0,241901000.0,254314000.0,612383000.0,,24.9094,2.7565,4.62,1218196000.0,0.6736214954575658,0.10319048457311741,0.11027384776095227,,0.17848377412756308,0.1670189942096478,0.6474843284512557,0.04649304004781042,0.2227075010187503,0.6838867825494587,1.0562617902019549,7220029000.0,1032662000.0,1869488000.0,,519747000.0,2213015000.0,8.33,8.33,0.2767188654392311,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2016-12-31,5524333000.0,1816778000.0,1909443000.0,4696646000.0,785856000.0,,632471000.0,296967000.0,-3325051000.0,3157891000.0,-712292000.0,-488767000.0,-225368000.0,-3.0999999999999996,,-43277000.0,-36465000.0,-156756000.0,-79742000.0,632471000.0,0.9515,30.6299,2.9643,-3.0999999999999996,-869048000.0,-0.6219549128593533,-0.08847529647470563,0.14699533931960743,-0.9497270868928025,0.21421987211624724,-0.12893719477084384,-0.5022057677813367,0.023982188543874967,0.26136381066034775,0.8048179310204414,0.9514701407688001,7440181000.0,720044000.0,1205783000.0,,641069000.0,1507620000.0,6.140000000000001,6.140000000000001,0.41951619108263355,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2017-04-02,5342385000.0,1873861000.0,1710917000.0,4496932000.0,830078000.0,,487487000.0,235031000.0,1879678000.0,906560000.0,191931000.0,125044000.0,70113000.0,0.55,,234462000.0,33297000.0,64952000.0,201165000.0,487487000.0,,37.6528,3.0925,0.55,256883000.0,0.15064126503774344,0.023406025585950844,0.06652415998910452,0.4822953718668836,0.10210844623387623,0.035926089190502,0.14567099156398355,0.1070209897652683,0.13666330084195272,0.5872785449078279,1.0952378169133863,7491047000.0,615256000.0,1058205000.0,,618726000.0,1365081000.0,4.7,4.7,0.3571121420633647,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2017-07-02,5380228000.0,1911529000.0,1742205000.0,4510246000.0,855305000.0,,621965000.0,214062000.0,3542669000.0,1669770000.0,507272000.0,328545000.0,148503000.0,2.44,,335734000.0,84687000.0,132079000.0,251047000.0,621965000.0,,33.7271,3.019,2.44,639351000.0,0.3841261304446952,0.061065255970564815,0.09273940071736875,0.4713310783479913,0.14318921694349657,0.09428448013727299,0.34338475701801296,0.07086380353343764,0.1804715597195222,0.7271850392550026,1.097189481146019,7567233000.0,568013000.0,963206000.0,,626784000.0,1245382000.0,4.510000000000001,4.510000000000001,0.49941704633598366,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2017-10-01,5655477000.0,2214454000.0,2337670000.0,4816501000.0,823270000.0,,815588000.0,275056000.0,5575790000.0,2609992000.0,946292000.0,601848000.0,275291000.0,4.640000000000001,,625899000.0,148923000.0,194313000.0,476976000.0,815588000.0,,32.1729,3.0642,4.640000000000001,1140605000.0,0.7310457079694389,0.10641860978304747,0.10793950274310905,0.4680936692379017,0.16971442611719595,0.1673231099693271,0.5774093911736099,0.08554411123804878,0.20456383759072705,0.9906689178519805,0.9472911061013745,7673086000.0,566670000.0,933203000.0,8344213000.0,849446000.0,1167791000.0,4.530000000000001,4.530000000000001,0.6984023682319868,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2017-12-31,5553726000.0,2001910000.0,2076543000.0,4622161000.0,915338000.0,,559359000.0,380179000.0,-3482711000.0,-1741803000.0,-370854000.0,-272456000.0,-139776000.0,-1.1900000000000013,,53420000.0,-9232000.0,-129491000.0,44188000.0,559359000.0,0.9641,30.1682,3.143,-1.1900000000000013,-500345000.0,-0.2976561663560346,-0.04905823585823283,0.07823101026757603,0.5001284918559133,0.10648428767129975,-0.06677571057700722,-0.2514781002470338,-0.01268781704827073,0.14366538021673345,0.6110955734384457,0.9640590153924095,7515426000.0,782981000.0,1274641000.0,3444519000.0,973376000.0,1536494000.0,6.4399999999999995,6.4399999999999995,0.3640489321793642,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2018-04-01,7332798000.0,2270496000.0,3705507000.0,6343143000.0,972128000.0,,2246485000.0,476434000.0,1971959000.0,974060000.0,480512000.0,350203000.0,98512000.0,2.55,,352057000.0,60133000.0,74416000.0,291924000.0,2246485000.0,,20.2062,2.6776,2.55,554928000.0,0.36024371276210543,0.047758440911641095,0.17759142051127838,0.4939555031316574,0.24367240901053216,0.06552914726411392,0.14929163586923933,0.14803756061865384,0.2814095019216931,2.310894244379341,0.6127355851709361,7607707000.0,1008140000.0,1563222000.0,3512019000.0,1064135000.0,1834539000.0,8.44,8.44,1.2245501458404537,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2018-07-01,7405653000.0,2365105000.0,2514257000.0,6341836000.0,1049944000.0,,1046927000.0,467352000.0,3723574000.0,1767480000.0,796236000.0,577058000.0,135199000.0,4.5600000000000005,,602882000.0,135919000.0,150996000.0,466963000.0,1046927000.0,,18.7114,2.5078,4.5600000000000005,947232000.0,0.5496083600649178,0.07792128526680901,0.15497422637498273,0.47467298890796855,0.21383649149983322,0.10751732494082561,0.3797257914292296,0.12540720286477455,0.2543878542497074,0.9971265134140488,0.9406775043283164,7788612000.0,1256653000.0,1852186000.0,3609729000.0,1280051000.0,2142420000.0,10.559999999999999,10.559999999999999,0.4886656211200418,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2018-09-30,7836189000.0,2794046000.0,2758826000.0,6586917000.0,1234902000.0,,1449226000.0,823787000.0,5803167000.0,2630973000.0,1202499000.0,840771000.0,226640000.0,6.73,,892861000.0,241214000.0,225803000.0,651647000.0,1449226000.0,,20.8185,2.7476,6.73,1428302000.0,0.6808402610085659,0.10729335395049813,0.14488140699724822,0.4533684796594687,0.2072142676576428,0.15345456828568071,0.4480035974439371,0.1122916159400548,0.24612457301332186,1.1735554724180541,1.0127662998681324,8015989000.0,1495576000.0,2108393000.0,3630710000.0,1454722000.0,2430117000.0,12.649999999999999,12.649999999999999,0.5963605867536419,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2018-12-31,7703020000.0,2239181000.0,2418566000.0,6295754000.0,1398721000.0,,1197929000.0,587998000.0,-3707631000.0,-1797188000.0,-855583000.0,-590470000.0,-221341000.0,-3.039999999999999,,-247807000.0,-108665000.0,-156071000.0,-356472000.0,1197929000.0,0.9258,19.0964,2.8863,-3.039999999999999,-1011654000.0,-0.42214994984703885,-0.07665435115058769,0.15925802756531057,0.4847267702746039,0.230762716138688,-0.11107111236891505,-0.3294949261548534,0.09614549020654968,0.27285725035743846,0.8564459960206503,0.9258300166296888,7791069000.0,1177562000.0,1623664000.0,3575325000.0,1054062000.0,1918808000.0,10.8,10.8,0.6243089459706235,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2019-03-31,7857376000.0,2216929000.0,2398185000.0,6434016000.0,1414737000.0,3236317000.0,1168780000.0,465965000.0,2016488000.0,892504000.0,438869000.0,304358000.0,92053000.0,,,329960000.0,92814000.0,72329000.0,237146000.0,4405097000.0,,20.9758,3.0296,,511198000.0,0.21513397896570174,0.038735323344587305,0.1509346943795351,0.44260317938911614,0.2176402735845688,0.05585439719315965,0.07540919552000967,0.11760347693613847,0.253509071216888,3.11372149028406,0.9244195089202877,7835598000.0,1131717000.0,1582021000.0,3493769000.0,999284000.0,1875078000.0,,,2.349287336313476,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2019-06-30,7793560000.0,2093558000.0,2387427000.0,6109479000.0,1675120000.0,,886779000.0,365963000.0,3783705000.0,1767248000.0,848939000.0,617198000.0,141951000.0,5.67,,679328000.0,176270000.0,144346000.0,503058000.0,886779000.0,,23.0198,3.5703,5.67,993285000.0,0.36845002149099765,0.07919333398344273,0.16312001067736517,0.4670681250256032,0.22436712164399708,0.10892826898105615,0.3313709869124427,0.13295381114542493,0.2625165016828743,0.5293823726061416,0.8769097442560547,7895729000.0,1171857000.0,1634724000.0,3493537000.0,1035379000.0,1921131000.0,,,0.4615921558706824,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2019-09-29,8464260000.0,2375055000.0,2982374000.0,6702669000.0,1753162000.0,,1275430000.0,,5918127000.0,2710566000.0,1309754000.0,942505000.0,224129000.0,8.649999999999999,,993387000.0,236599000.0,218841000.0,756788000.0,1275430000.0,,25.391,4.1086,8.649999999999999,1528595000.0,0.5376029140490154,0.11135113996970793,0.15925731232195592,0.4580107861828582,0.22131224963573778,0.15473933929250755,0.432463005911658,0.12787626896144674,0.2582903340871191,0.7275026494984491,0.7963639033870333,8010689000.0,1273591000.0,1741979000.0,3573130000.0,1140520000.0,2021424000.0,,,0.6309561972154283,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2019-12-31,8140395000.0,2117102000.0,2008793000.0,6395401000.0,1739222000.0,,32282000.0,,-3732068000.0,-1747840000.0,-1001610000.0,-714369000.0,-224101000.0,-3.76,,-238802000.0,-187491000.0,-143972000.0,-426293000.0,32282000.0,1.0539,26.7092,3.845,-3.76,-1145582000.0,-0.4107405495100683,-0.087756060977385,0.19141371486264452,0.46833015904319,0.26837935428829274,-0.12304194083948015,-0.5654009248638445,0.11422433889200304,0.3069563577083804,0.01856117275425449,1.0539174519226222,7986252000.0,1149692000.0,1595952000.0,3622478000.0,1070699000.0,1887496000.0,,,0.017103082602559157,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2020-03-29,8855443000.0,2854753000.0,2892799000.0,7180902000.0,1671231000.0,,837621000.0,,2037317000.0,866622000.0,382800000.0,271137000.0,66229000.0,2.5,,246093000.0,99217000.0,70624000.0,146876000.0,837621000.0,,25.7069,3.5845,2.5,453424000.0,0.1622378952999316,0.030618118144964627,0.13308532741836446,0.4253741563045908,0.18789417650763235,0.04322765106161262,0.15257974563664975,0.07209285545646554,0.22255937588504882,0.5012000136426382,0.9868480319579757,8007081000.0,1116471000.0,1539883000.0,3596596000.0,980429000.0,1829722000.0,13.059999999999999,13.059999999999999,0.4577859368800288,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2020-06-28,8911071000.0,2902944000.0,2214818000.0,7154982000.0,1753605000.0,,198299000.0,,3744646000.0,1659174000.0,766173000.0,540038000.0,132264000.0,4.99,,614047000.0,185784000.0,142524000.0,428263000.0,198299000.0,,24.749,3.3401,4.99,908697000.0,0.3079587478365995,0.0606030408690493,0.1442160353742383,0.4430789986556807,0.20460492126625587,0.08597990073247087,0.3925259643916914,0.11436675189056589,0.24266566185428476,0.1130807679038324,1.3106918943226937,7968022000.0,1039311000.0,1457117000.0,3488522000.0,905634000.0,1745134000.0,12.379999999999999,12.379999999999999,0.11362966969871655,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2020-09-27,9255034000.0,3207096000.0,2228193000.0,7186221000.0,2065854000.0,,45680000.0,,5964475000.0,2739198000.0,1377583000.0,987321000.0,247514000.0,9.11,,1095266000.0,292051000.0,217689000.0,803215000.0,45680000.0,,24.4522,3.6362,9.11,1595272000.0,0.4779238997528383,0.10667934877386728,0.16553359683794466,0.459252155470515,0.23096466998352747,0.14884688700225196,0.6524086280400884,0.1346665045959619,0.26746226616760066,0.022111920784334226,1.4393259470790905,8014370000.0,1084127000.0,1524946000.0,3517154000.0,952061000.0,1811811000.0,12.84,12.84,0.025212342788513812,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2020-12-31,9131845000.0,2977905000.0,1891745000.0,6893962000.0,2234352000.0,,74041000.0,,-3596719000.0,-1563725000.0,-743858000.0,-519788000.0,-226423000.0,,,-255749000.0,-135426000.0,-135930000.0,-391175000.0,74041000.0,1.5742,24.7957,3.8905,,-879788000.0,-0.2326347862825553,-0.056920370418026146,0.14451726698694004,0.43476429490321594,0.20681571176397157,-0.08145758058749354,-0.3222406236719657,0.10875884382405186,0.24460848901457133,0.03313757187766297,1.5741577221031375,8149719000.0,1278708000.0,1782698000.0,3701269000.0,987179000.0,2077605000.0,,,0.03563766933560518,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
2021-04-04,9038128000.0,2860024000.0,1774632000.0,6773282000.0,2255994000.0,4094158000.0,64458000.0,,2295948000.0,1048951000.0,553044000.0,395799000.0,117323000.0,,,609640000.0,114471000.0,77897000.0,495169000.0,4158616000.0,,23.4949,3.9214,,630941000.0,0.17544328575341955,0.04379214368285114,0.17239022835011944,0.4568705388798004,0.24087827773102874,0.061190104853571445,0.08621630933135452,0.21567082529743706,0.2748063109443245,1.8433630585896947,1.6116152531905206,8408350000.0,1403370000.0,1952942000.0,3883598000.0,1335472000.0,2255122000.0,,,1.8440758415730945,0.14924136,239.48,150.04,1.50232,43150.934,48.8542,7.9588,3.6905
