report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2011-10-29,6517000000.0,2616000000.0,1504000000.0,6517000000.0,520000000.0,3536000000.0,,498000000.0,6849000000.0,2530000000.0,597000000.0,491000000.0,183000000.0,156000000.0,1550000.0,,94000000.0,338000000.0,290000000.0,-244000000.0,3536000000.0,,,,1550000.0,887000000.0,0.9442307692307692,0.07534141476139328,0.07168929770769455,0.369396992261644,0.08716600963644328,0.09160656743900568,0.14718934911242604,-0.03562563877938385,0.12950795736603885,6.8,1.7393617021276595,,,,,,,,,,,,0.44171125,87.5968,43.75,0.41556,5336.88,177.1343,11.0031,26.806
2012-01-28,6108000000.0,2368000000.0,1526000000.0,6108000000.0,137000000.0,3481000000.0,,935000000.0,10364000000.0,4057000000.0,1238000000.0,850000000.0,246000000.0,377000000.0,2.7,,1266000000.0,426000000.0,391000000.0,840000000.0,3481000000.0,,,,2.7,1629000000.0,6.204379562043796,0.13916175507531106,0.08201466615206483,0.3914511771516789,0.11945194905441914,0.20268500327439423,0.3421779988944168,0.08104978772674643,0.15717869548436897,25.40875912408759,1.5517693315858454,,,,,,,,,,,,0.44171125,87.5968,43.75,0.41556,5336.88,177.1343,11.0031,26.806
2012-04-28,6616000000.0,2816000000.0,1290000000.0,6616000000.0,-131000000.0,4480000000.0,,1286000000.0,2154000000.0,902000000.0,293000000.0,125000000.0,78000000.0,88000000.0,410000.0,,-183000000.0,136000000.0,95000000.0,-319000000.0,4480000000.0,,,,410000.0,388000000.0,-0.9541984732824428,0.018893591293833133,0.058031569173630455,0.41875580315691735,0.1360259981429898,0.04428657799274486,0.06737180961140492,-0.14809656453110492,0.18012999071494892,-34.19847328244275,2.1829457364341085,,,,,,,,,,,,0.44171125,87.5968,43.75,0.41556,5336.88,177.1343,11.0031,26.806
2012-07-28,6589000000.0,2716000000.0,1400000000.0,6589000000.0,-245000000.0,4480000000.0,,1193000000.0,4553000000.0,1844000000.0,598000000.0,268000000.0,157000000.0,174000000.0,900000.0,,205000000.0,329000000.0,191000000.0,-124000000.0,4480000000.0,,,,900000.0,789000000.0,-1.0938775510204082,0.04067385035665503,0.05886228860092247,0.40500768723918296,0.13134197232593894,0.09075732281074518,0.14120425029515937,-0.027234790248188007,0.17329233472435757,-18.285714285714285,1.94,23920000000.0,1734000000.0,2726000000.0,9333000000.0,153000000.0,3693000000.0,664000000.0,2860002.7,2860002.7,1.2131058759815867,4.105421686746988,0.44171125,87.5968,43.75,0.41556,5336.88,177.1343,11.0031,26.806
2012-10-27,6427000000.0,2485000000.0,1512000000.0,6427000000.0,-515000000.0,4478000000.0,,547000000.0,6603000000.0,2669000000.0,785000000.0,342000000.0,234000000.0,228000000.0,1150000.0,,75000000.0,491000000.0,287000000.0,-416000000.0,4478000000.0,,,,1150000.0,1072000000.0,-0.6640776699029126,0.05321300762408589,0.051794638800545204,0.4042102074814478,0.1188853551416023,0.12214096779212696,0.1980822609134494,-0.06300166590943511,0.16235044676662122,-8.69514563106796,1.6435185185185186,23674000000.0,1585000000.0,2914000000.0,9472000000.0,-19000000.0,3878000000.0,715000000.0,2460002.7,2460002.7,1.1547189272821041,4.0755244755244755,0.44171125,87.5968,43.75,0.41556,5336.88,177.1343,11.0031,26.806
2013-02-02,6019000000.0,2205000000.0,1538000000.0,6019000000.0,-1015000000.0,4477000000.0,,773000000.0,-2851000000.0,-1029000000.0,-103000000.0,18000000.0,-153000000.0,38000000.0,-2459997.46,,1254000000.0,-368000000.0,-184000000.0,886000000.0,4477000000.0,,,,-2459997.46,-287000000.0,-0.017733990147783252,0.0029905299883701613,-0.006313574184496668,0.36092599088039284,0.03612767450017538,-0.0171124771556737,-0.02975158867706528,-0.3107681515257804,0.10066643283058575,-4.410837438423646,1.4336801040312093,10459000000.0,753000000.0,1573000000.0,4386000000.0,27000000.0,1962000000.0,316000000.0,2.540000000037253,2.540000000037253,2.281855249745158,4.977848101265823,0.44171125,87.5968,43.75,0.41556,5336.88,177.1343,11.0031,26.806
2013-05-04,5776000000.0,1904000000.0,1270000000.0,5776000000.0,-994000000.0,4475000000.0,,382000000.0,2268000000.0,941000000.0,311000000.0,143000000.0,79000000.0,92000000.0,480000.0,,-120000000.0,149000000.0,100000000.0,-269000000.0,4475000000.0,,,,480000.0,411000000.0,-0.14386317907444668,0.024757617728531855,0.06305114638447971,0.4149029982363316,0.1371252204585538,0.05384349030470914,0.08934214306233841,-0.11860670194003527,0.18121693121693122,-4.502012072434607,1.499212598425197,10573000000.0,771000000.0,1591000000.0,4425000000.0,77000000.0,1985000000.0,317000000.0,70002.54000000021,70002.54000000021,2.2544080604534007,5.018927444794953,0.44171125,87.5968,43.75,0.41556,5336.88,177.1343,11.0031,26.806
2014-02-01,7198000000.0,3150000000.0,1826000000.0,7198000000.0,-370000000.0,4761000000.0,,1519000000.0,10773000000.0,4429000000.0,1743000000.0,903000000.0,314000000.0,543000000.0,3.05,,1248000000.0,691000000.0,407000000.0,557000000.0,4761000000.0,,,,3.05,2150000000.0,-2.4405405405405407,0.12545151430953042,0.08382066276803118,0.4111203935765339,0.1617933723196881,0.24215059738816339,0.39694830334775677,0.05170333240508679,0.19957300659055044,-12.867567567567567,1.7250821467688937,16793000000.0,1406000000.0,2736000000.0,7010000000.0,758000000.0,3346000000.0,474000000.0,-829994.4099999997,-829994.4099999997,1.422893006575015,5.772151898734177,0.44171125,87.5968,43.75,0.41556,5336.88,177.1343,11.0031,26.806
2019-05-04,10998000000.0,2947000000.0,2197000000.0,10998000000.0,-902000000.0,5749000000.0,72000000.0,1146000000.0,2629000000.0,934000000.0,153000000.0,40000000.0,99000000.0,20000000.0,0.14,,-73000000.0,123000000.0,,-196000000.0,5821000000.0,,,,0.14,153000000.0,-0.04434589800443459,0.0036370249136206583,0.015214910612400151,0.35526816279954354,0.05819703309243058,0.013911620294599018,0.03110388290302907,-0.07455306200076074,0.05819703309243058,-6.453436807095343,1.3413746017296313,12819000000.0,1104000000.0,2104000000.0,5275000000.0,978000000.0,2427000000.0,339000000.0,-1979994.2699999998,-1979994.2699999998,2.3984342810053563,6.206489675516224,0.44171125,87.5968,43.75,0.41556,5336.88,177.1343,11.0031,26.806
2021-05-01,10546000000.0,4612000000.0,2680000000.0,10546000000.0,-534000000.0,5344000000.0,,2807000000.0,3024000000.0,1414000000.0,572000000.0,277000000.0,114000000.0,76000000.0,0.97,,249000000.0,65000000.0,,184000000.0,5344000000.0,,,,0.97,572000000.0,-0.5187265917602997,0.02626588279916556,0.0916005291005291,0.4675925925925926,0.18915343915343916,0.05423857386686896,0.11891891891891893,0.06084656084656084,0.18915343915343916,-10.00749063670412,1.7208955223880598,18694000000.0,1363000000.0,2779000000.0,7718000000.0,276000000.0,3286000000.0,606000000.0,480004.1600000002,480004.1600000002,1.6262933657942789,4.585808580858086,0.44171125,87.5968,43.75,0.41556,5336.88,177.1343,11.0031,26.806
