report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2011-09-30,5965000000.0,1862100000.0,1172800000.0,5965000000.0,-35500000.0,4071000000.0,25900000.0,7123100000.0,1174100000.0,359600000.0,-1900000.0,243300000.0,300000.0,,,171500000.0,,,4071000000.0,,,0.7431,,359600000.0,0.05352112676056338,-0.00031852472757753564,-0.00026673779674579886,0.16482991955749604,0.05048363774199436,0.06028499580888516,0.08910915623838433,,0.05048363774199436,-114.67605633802818,1.587738744884038,,,,,,,,,,,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2011-12-31,5949600000.0,1879400000.0,1341300000.0,5949600000.0,-7300000.0,3865000000.0,99900000.0,9602400000.0,1587400000.0,470700000.0,17100000.0,324200000.0,11200000.0,,,214700000.0,,,3865000000.0,1.4012,408.1737,0.7269,,470700000.0,-2.3424657534246576,0.002874142799515934,0.0017808047988003,0.1653128384570524,0.049018995251187206,0.07911456232351755,0.12201570884205615,,0.049018995251187206,-529.4520547945206,1.4011779616789681,,,,,,,,,,,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2012-03-31,5721400000.0,1701300000.0,1107700000.0,5721400000.0,10600000.0,3871600000.0,36500000.0,2319200000.0,384600000.0,103600000.0,10900000.0,78900000.0,4200000.0,,,223000000.0,,,3871600000.0,,216.763,0.7128,,103600000.0,1.028301886792453,0.0019051281154962073,0.004699896516040014,0.16583304587788894,0.04467057606071059,0.018107456217009824,0.026685899747565814,,0.04467057606071059,365.24528301886795,1.5358851674641147,,,,,,,,,,,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2012-06-30,5935500000.0,1964300000.0,1297500000.0,5935500000.0,51100000.0,3871400000.0,158700000.0,4903900000.0,811500000.0,240000000.0,47700000.0,155800000.0,27100000.0,,,304700000.0,,,3871400000.0,,67.2425,0.7005,,240000000.0,0.9334637964774951,0.008036391205458682,0.009726952017781766,0.16548053589999795,0.048940639083178694,0.04043467273186758,0.06118546845124283,,0.048940639083178694,75.76125244618396,1.5139113680154141,23948600000.0,73800000.0,1173900000.0,3957600000.0,,1173900000.0,802200000.0,,,3.2978959025470655,1.463350785340314,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2012-09-30,5985100000.0,2060000000.0,1316200000.0,5985100000.0,98200000.0,3871200000.0,193000000.0,7527200000.0,1244200000.0,379700000.0,85700000.0,232500000.0,52300000.0,,,367100000.0,,,3871200000.0,,66.6645,0.6975,,379700000.0,0.8727087576374746,0.014318891914922057,0.011385375704113083,0.16529386757359973,0.0504437240939526,0.06344087818081569,0.09565677432357535,,0.0504437240939526,39.42158859470469,1.565111685154232,24352700000.0,161400000.0,1194000000.0,4027700000.0,,1194000000.0,791400000.0,,,3.242211055276382,1.508718726307809,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2012-12-31,5700100000.0,1814800000.0,1148300000.0,5700100000.0,136500000.0,3731000000.0,37900000.0,-4622100000.0,-770700000.0,-212700000.0,-25300000.0,-159800000.0,-16500000.0,,,-577400000.0,,,3731000000.0,1.5711,58.6535,0.6891,,-212700000.0,-0.18534798534798536,-0.0044385186224803076,0.005473702429631553,0.1667423898228078,0.04601804374634906,-0.0373151348221961,-0.05499676793794441,,0.04601804374634906,27.333333333333332,1.580423234346425,10128200000.0,119000000.0,510600000.0,1669600000.0,,510600000.0,307400000.0,,,7.307089698394046,1.661027976577749,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2013-03-31,5822700000.0,1986100000.0,1312900000.0,,163800000.0,3680800000.0,147100000.0,2411700000.0,402000000.0,120100000.0,28300000.0,72100000.0,16200000.0,,,208000000.0,,,3680800000.0,,51.1713,0.6829,,120100000.0,0.17277167277167277,0.00486028818245831,0.011734461168470373,0.1666873989302152,0.04979889704357922,0.020626169989867243,0.031238620402642667,,0.04979889704357922,22.47130647130647,1.5127580166044634,10220700000.0,136400000.0,527100000.0,1687000000.0,,527100000.0,300600000.0,,,6.9831151584139635,1.753493013972056,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2013-06-30,6020500000.0,2233700000.0,1445200000.0,,209000000.0,3710900000.0,179300000.0,5191000000.0,853600000.0,273700000.0,75000000.0,142400000.0,42700000.0,0.0,146500000.0,207100000.0,,,3710900000.0,,21.5564,0.3028,0.0,273700000.0,0.3588516746411483,0.012457437089942696,0.014448083220959352,0.1644384511654787,0.052725871701021,0.04546134042023088,0.06982320977575958,,0.052725871701021,17.755502392344496,1.5455992250207584,10507800000.0,163700000.0,560800000.0,1729100000.0,,560800000.0,287200000.0,,,6.617154065620542,1.9526462395543176,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2013-09-30,6038800000.0,2285700000.0,1496500000.0,,659800000.0,3239700000.0,350200000.0,8055300000.0,1312000000.0,366600000.0,72800000.0,198600000.0,40100000.0,0.0,154300000.0,370800000.0,,,3239700000.0,,37.0008,0.3684,0.0,366600000.0,0.11033646559563504,0.01205537524011393,0.009037528087097936,0.16287413255868807,0.045510409295743175,0.060707425316288005,0.09401205282728554,,0.045510409295743175,4.910124280084874,1.5273638489809556,11035900000.0,150800000.0,547700000.0,1796900000.0,,547700000.0,253300000.0,,,5.915099507029396,2.162258191867351,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2013-12-31,5924600000.0,2213500000.0,1402600000.0,5924600000.0,711700000.0,3205800000.0,188100000.0,-4889400000.0,-807300000.0,-251800000.0,-43300000.0,-163000000.0,-36300000.0,0.84,-142100000.0,-419600000.0,,,3205800000.0,1.578,30.6437,0.3779,0.84,-251800000.0,-0.060840241674863,-0.007308510279174965,0.008855892338528244,0.16511228371579334,0.051499161451302816,-0.04250075954494818,-0.06427568602425016,,0.051499161451302816,4.504426022200366,1.5781405960359334,10768600000.0,132800000.0,508600000.0,1760300000.0,,508600000.0,250100000.0,,,6.303185214313802,2.0335865653738505,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2014-03-31,5912500000.0,2247900000.0,1418500000.0,,754800000.0,3157000000.0,306700000.0,2652300000.0,425200000.0,135800000.0,50900000.0,50100000.0,29900000.0,0.0,172300000.0,246300000.0,,,3157000000.0,,30.3631,0.4286,0.0,135800000.0,0.0674350821409645,0.008608879492600422,0.01919089092485767,0.1603136900049014,0.0512008445500132,0.022968287526427062,0.034715476251342095,,0.0512008445500132,4.182564917859035,1.5847021501586183,11009200000.0,155400000.0,524300000.0,1783500000.0,,524300000.0,228100000.0,0.84,0.84,6.021361815754339,2.298553266111355,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2014-06-30,6045300000.0,2415300000.0,1529400000.0,,844800000.0,3110600000.0,227600000.0,5758300000.0,922100000.0,324000000.0,137500000.0,98600000.0,80500000.0,0.0,172500000.0,175900000.0,,,3110600000.0,,28.0817,0.4838,0.0,324000000.0,0.16276041666666666,0.02274494235190975,0.02387857527395238,0.1601340673462654,0.05626660646371325,0.053595355069227336,0.08191333367042525,,0.05626660646371325,3.6820549242424243,1.5792467634366418,11576500000.0,217900000.0,574600000.0,1852000000.0,,574600000.0,184300000.0,0.84,0.84,5.41350504698921,3.1177428106348346,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2014-09-30,6107400000.0,2516200000.0,1527600000.0,,894000000.0,3146300000.0,357800000.0,9024400000.0,1429400000.0,508700000.0,193100000.0,,114500000.0,1.0,172700000.0,350500000.0,,,3146300000.0,,21.1159,0.4553,1.0,508700000.0,0.21599552572706934,0.03161738219209483,0.021397544435087096,0.15839280173751163,0.05636939851956917,0.08329239938435341,0.12590649209217136,,0.05636939851956917,3.519351230425056,1.647158942131448,12545600000.0,338200000.0,716700000.0,1969400000.0,,716700000.0,,1.8399999999999999,1.8399999999999999,4.389981861308776,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2014-12-31,6099900000.0,2453400000.0,1468000000.0,,936500000.0,3174600000.0,344500000.0,-5360500000.0,-855400000.0,-295500000.0,-136600000.0,,-82100000.0,0.0,-344700000.0,-337700000.0,,,3174600000.0,1.671,24.7313,0.5016,0.0,-295500000.0,-0.14586225306994127,-0.022393809734585813,0.025482697509560677,0.15957466654230015,0.055125454715045236,-0.04844341710519844,-0.07187857264479093,,0.055125454715045236,3.389855846235985,1.6712534059945503,12074500000.0,244900000.0,673000000.0,1921300000.0,,673000000.0,,1.0,1.0,4.7170876671619615,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2015-03-31,6088600000.0,2485900000.0,1425600000.0,,975500000.0,3190800000.0,447400000.0,2755200000.0,456500000.0,151600000.0,54700000.0,,32300000.0,0.0,173500000.0,177800000.0,,,3190800000.0,,25.8341,0.5276,0.0,151600000.0,0.056073808303434135,0.008984002890648097,0.019853368176538908,0.16568670150987225,0.05502322880371661,0.024898991557993626,0.036387202073782494,,0.05502322880371661,3.2709379805228087,1.7437570145903478,12177400000.0,248700000.0,688800000.0,1952600000.0,,688800000.0,,1.0,1.0,4.632404181184669,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2015-06-30,6251200000.0,2714400000.0,1625600000.0,,995800000.0,3154200000.0,335700000.0,6069200000.0,991000000.0,357500000.0,162900000.0,,96200000.0,0.0,173000000.0,99100000.0,,,3154200000.0,,21.8912,0.4778,0.0,357500000.0,0.16358706567583853,0.026058996672638852,0.026840440255717392,0.16328346404797997,0.05890397416463455,0.05718901970821602,0.086144578313253,,0.05890397416463455,3.1675035147620005,1.6697834645669292,12488300000.0,274100000.0,722300000.0,2021500000.0,,722300000.0,,1.0,1.0,4.366883566385159,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2015-09-30,6741500000.0,2734900000.0,1871900000.0,,1075700000.0,3240300000.0,97500000.0,9570300000.0,1558200000.0,562100000.0,313800000.0,,191500000.0,1.0,172300000.0,294900000.0,43900000.0,251000000.0,3240300000.0,,19.2049,0.5563,1.0,562100000.0,0.29171702147438877,0.04654750426462953,0.03278894078555531,0.1628162126579104,0.05873379099923722,0.08337906993992435,0.13023632993512513,0.02622697303114845,0.05873379099923722,3.012271079297202,1.4610289011165127,13034200000.0,394800000.0,775700000.0,2150300000.0,,775700000.0,,1.0,1.0,4.177259249709939,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2015-12-31,6755300000.0,2790800000.0,1887300000.0,,1095900000.0,3232500000.0,37600000.0,-5406000000.0,-889900000.0,-329200000.0,-128300000.0,,-76100000.0,1.0,-347000000.0,-294300000.0,46200000.0,-340500000.0,3232500000.0,1.4791,17.6539,0.5479,1.0,-329200000.0,-0.11707272561365088,-0.018992494781874973,0.02373288938216796,0.16461339252682206,0.06089530151683315,-0.048732106642192054,-0.07605581739210794,0.06298557158712542,0.06089530151683315,2.9496304407336438,1.4787262226461082,12988700000.0,403100000.0,742000000.0,2115800000.0,,742000000.0,,2.0,2.0,4.356469002695418,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2016-03-31,6717900000.0,2816300000.0,1943400000.0,,1039900000.0,3225000000.0,248200000.0,3116700000.0,524500000.0,161000000.0,77800000.0,,46100000.0,0.0,168900000.0,427600000.0,11000000.0,416600000.0,3225000000.0,,16.1577,0.5158,0.0,161000000.0,0.07481488604673527,0.011581000014885604,0.024962299868450603,0.16828697019283217,0.05165720152725639,0.023965822652912368,0.037750005861802154,0.1336670196040684,0.05165720152725639,3.1012597365131263,1.4491612637645364,13350200000.0,426200000.0,751400000.0,2183800000.0,,751400000.0,,2.0,2.0,4.291988288528081,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2016-06-30,6887900000.0,3075300000.0,2177700000.0,,1013400000.0,3214400000.0,129400000.0,6781300000.0,1135000000.0,384500000.0,195300000.0,,116100000.0,1.0,167800000.0,313100000.0,25700000.0,287400000.0,3214400000.0,,15.2414,0.4845,1.0,384500000.0,0.19271758436944939,0.028354070181042117,0.028799787651335288,0.16737203780985946,0.056700042764661646,0.055822529363085995,0.09094564548937982,0.042381254331765296,0.056700042764661646,3.1718965857509374,1.4121779859484778,14062300000.0,458600000.0,778400000.0,2327800000.0,614500000.0,778400000.0,,3.0,3.0,4.129496402877698,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2016-09-30,6772800000.0,2997800000.0,2126800000.0,,990500000.0,3222900000.0,118300000.0,10489500000.0,1749300000.0,622000000.0,321200000.0,,188400000.0,1.0,166900000.0,499300000.0,41400000.0,457900000.0,3222900000.0,,18.1933,0.537,1.0,622000000.0,0.3242806663301363,0.04742499409402315,0.030621097287763955,0.16676676676676677,0.05929739263072596,0.09183793999527522,0.14762424645179664,0.04365317698651032,0.05929739263072596,3.2538112064613833,1.4095354523227384,14981500000.0,466000000.0,838300000.0,2518900000.0,821400000.0,838300000.0,,3.0,3.0,3.844566384349278,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2016-12-31,6948400000.0,3238100000.0,2280700000.0,,1045500000.0,3215900000.0,263700000.0,-6405600000.0,-1081600000.0,-348300000.0,-169900000.0,,-102600000.0,0.0,-337600000.0,-636000000.0,-14600000.0,-650600000.0,3215900000.0,1.4196,19.4602,0.605,0.0,-348300000.0,-0.16250597800095648,-0.02445167232744229,0.026523666791557387,0.1688522542775072,0.054374297489696514,-0.05012664786137816,-0.08173370253907167,0.10156737854377419,0.054374297489696514,3.075944524151124,1.4197833998333844,13981900000.0,424400000.0,819200000.0,2327200000.0,511300000.0,819200000.0,,2.0,2.0,3.9256591796875,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2017-03-31,6774700000.0,3097600000.0,2222800000.0,,907300000.0,3262000000.0,251700000.0,3324700000.0,552600000.0,169800000.0,57600000.0,,16000000.0,0.0,162800000.0,369900000.0,19600000.0,350300000.0,3262000000.0,,22.6808,0.6659,0.0,169800000.0,0.06348506557919101,0.008502221500583051,0.017324871416969954,0.16621048515655548,0.05107227719794267,0.025063840465260456,0.04072626100304608,0.10536288988480164,0.05107227719794267,3.5952827069326574,1.393557675004499,14189900000.0,404200000.0,828000000.0,2355300000.0,445000000.0,828000000.0,,2.0,2.0,3.9396135265700485,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2017-06-30,7041600000.0,3396700000.0,2555200000.0,,849100000.0,3277800000.0,79000000.0,7319100000.0,1193600000.0,400900000.0,198700000.0,,70500000.0,1.0,160900000.0,376200000.0,36800000.0,339400000.0,3277800000.0,,22.9022,0.6997,1.0,400900000.0,0.23401248380638323,0.028218018632129062,0.027148146630050142,0.1630801601289776,0.05477449413179216,0.056933083390138604,0.09714313407157915,0.0463718216720635,0.05477449413179216,3.860322694617831,1.3293284283030682,14727700000.0,407600000.0,844400000.0,2413900000.0,497000000.0,844400000.0,,2.0,2.0,3.8818095689246803,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2017-09-30,7101800000.0,3492500000.0,2558700000.0,,806500000.0,3388400000.0,97900000.0,11353000000.0,1835600000.0,644600000.0,327800000.0,,148000000.0,2.0,159200000.0,439100000.0,58600000.0,380500000.0,3388400000.0,,24.4735,0.7417,2.0,644600000.0,0.40644761314321143,0.046157312230702074,0.02887342552629261,0.16168413635162512,0.056777944155729766,0.09076572136641414,0.1536627809959713,0.03351537038668193,0.056777944155729766,4.20136391816491,1.3649509516551375,15591200000.0,414200000.0,867000000.0,2500200000.0,419600000.0,867000000.0,,3.0,3.0,3.908189158016148,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2017-12-31,6956600000.0,3378100000.0,2514600000.0,,982900000.0,3210000000.0,144200000.0,-6805300000.0,-1131900000.0,-349200000.0,-61100000.0,,-97200000.0,0.0,-324700000.0,-407500000.0,-33900000.0,-441400000.0,3210000000.0,1.3466,20.4084,0.7199,0.0,-349200000.0,-0.06216298707905179,-0.008783026190955352,0.008978296327862107,0.16632624572024746,0.051312947261693095,-0.05019693528447805,-0.08328364616375301,0.06486121111486635,0.051312947261693095,3.2658459660189236,1.3433945756780403,15191500000.0,523000000.0,866100000.0,2449900000.0,628800000.0,866100000.0,,3.0,3.0,3.706269483893315,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2018-03-31,7027900000.0,3479900000.0,2582500000.0,,996900000.0,3209700000.0,221000000.0,3606400000.0,603900000.0,204100000.0,127000000.0,,38700000.0,0.0,154800000.0,222200000.0,15900000.0,206300000.0,3209700000.0,,17.712,0.6906,0.0,204100000.0,0.1273949242652222,0.018070831969720685,0.03521517302573203,0.16745230700976044,0.05659383318544809,0.029041392165511746,0.04851899396186944,0.05720385980479148,0.05659383318544809,3.219681011134517,1.3474927395934173,15473200000.0,592400000.0,900400000.0,2501200000.0,484800000.0,900400000.0,,3.0,3.0,3.564749000444247,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2018-06-30,7330100000.0,3844700000.0,2820000000.0,,1068900000.0,3201700000.0,100700000.0,7792500000.0,1299500000.0,469600000.0,300000000.0,,95500000.0,1.0,154400000.0,332300000.0,33600000.0,298700000.0,3201700000.0,,20.0514,0.8085,1.0,469600000.0,0.280662363177098,0.040927136055442626,0.03849855630413859,0.16676291305742702,0.06026307346807828,0.06406461030545287,0.10996112958366507,0.03833172922682066,0.06026307346807828,2.9953222939470483,1.3633687943262411,15946600000.0,693700000.0,969100000.0,2607100000.0,444100000.0,969100000.0,,3.0,3.0,3.3037870188835003,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
2018-09-30,7375400000.0,3949500000.0,2803900000.0,,1160700000.0,3187400000.0,255100000.0,12165700000.0,2013100000.0,744400000.0,483700000.0,,150200000.0,3.0,154100000.0,602300000.0,53400000.0,548900000.0,3187400000.0,,19.6249,0.8365,3.0,744400000.0,0.41673128284655814,0.06558288364020934,0.03975932334349853,0.16547342117592906,0.061188423189787684,0.10093011904439081,0.1712012143234976,0.045118653262861984,0.061188423189787684,2.746101490479883,1.4085737722458005,16759300000.0,849600000.0,1068900000.0,2784600000.0,612500000.0,1068900000.0,,4.0,4.0,2.9819440546356066,,1.020969,192.3,112.98,1.37615,15255.427,14.3029,6.8042,0.6803
