report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2015-06-30,3171458000.0,170362000.0,142639000.0,927839000.0,2010088000.0,718000000.0,44678000.0,,-297683000.0,-206438000.0,20771000.0,-113362000.0,-3.0,59936000.0,,,718000000.0,,,9.6695,-3.0,-297683000.0,-0.10270097627566555,-0.06509245905195654,,,-0.09386313802673724,-0.10911781438135426,,0.3571982918160797,1.1943577843366822,,-81765000.0,-242894000.0,-242894000.0,45034000.0,-1.0,-1.0,-2.9560219684306737,-5.393569303193143,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2015-09-30,2991554000.0,173439000.0,200172000.0,701834000.0,2056411000.0,489000000.0,43827000.0,,-552456000.0,-363219000.0,31404000.0,-194823000.0,-5.0,61727000.0,,,489000000.0,,,9.2137,-5.0,-552456000.0,-0.17662762939898688,-0.12141482319891267,,,-0.18467191299237787,-0.2170399986485483,,0.2377929314713839,0.8664498531263114,,-540065000.0,-970121000.0,-970121000.0,52348000.0,-7.0,-7.0,-0.5040608336485861,-18.532150225414533,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2015-12-31,2758412000.0,108745000.0,141421000.0,649439000.0,1875972000.0,495500000.0,20115000.0,,108433000.0,13180000.0,,106875000.0,0.0,-117270000.0,,,495500000.0,0.773,,9.9898,0.0,108433000.0,0.007025691215007473,0.004778111464132262,,,0.03930993629668084,0.045723921682398104,,0.2641297418085131,0.7689452061575014,,-550628000.0,-740269000.0,-740269000.0,,-8.0,-8.0,-0.6693512763603501,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2016-03-31,2942959000.0,291064000.0,106700000.0,605903000.0,2107912000.0,485641000.0,235810000.0,,-27603000.0,-32912000.0,10013000.0,0.0,0.0,71026000.0,,,485641000.0,,,12.732,0.0,-27603000.0,-0.01561355502506746,-0.011183302247839675,,,-0.009379335559890572,-0.01064292883160668,,0.2303895988067813,2.727872539831303,,-589389000.0,-769309000.0,-769309000.0,,-8.0,-8.0,-0.6312690999325369,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2016-06-30,2840355000.0,297950000.0,141705000.0,653803000.0,1959464000.0,494475000.0,218794000.0,,-162389000.0,-188402000.0,,368000.0,-2.0,71372154.0,,81940000.0,494475000.0,,,15.3449,-2.0,-80449000.0,-0.09614976340468617,-0.06633044108923004,,,-0.0571720788422574,-0.06617483156671784,,0.25235217385979025,2.1026075297272504,,-571353000.0,-634015000.0,-552075000.0,,-7.0,-7.0,-0.8956663496807499,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2016-09-30,3525680000.0,258270000.0,175025000.0,690385000.0,2514869000.0,497813000.0,167269000.0,,-155696000.0,-190632000.0,,368000.0,-2.0,73318025.0,,126686000.0,497813000.0,,,16.5063,-2.0,-29010000.0,-0.07580196026115078,-0.054069569558212884,,,-0.04416055909781943,-0.05168019724617467,,0.1979478851582329,1.4756177688901586,,-398766000.0,-237255000.0,-28629000.0,,-4.0,-4.0,-17.38841733906179,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2016-12-31,5349680000.0,1792166000.0,209342000.0,1331388000.0,3697462000.0,1105912000.0,1666574000.0,,277071000.0,246912000.0,,-544000.0,2.0,-140639179.0,,,1105912000.0,8.5742,,17.3492,2.0,277071000.0,0.06677877960611901,0.04615453634609921,,,0.05179206980604447,0.057682578953877,,0.2991003017745686,8.560948113613131,,-165034000.0,-68617000.0,140009000.0,,-2.0,-2.0,7.898863644479998,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2017-03-31,6369700000.0,198774000.0,244069000.0,1250342000.0,4651867000.0,985786000.0,37440000.0,,116410000.0,136273000.0,,1957000.0,1.0,93364000.0,,,985786000.0,,2226.019,13.8549,1.0,116410000.0,0.029294259702609727,0.021393943199836726,,,0.01827558597736157,0.020648663548466003,,0.2119119054779511,0.81441723447058,,4151000.0,75396000.0,284022000.0,,-1.0,-1.0,3.4708085993338544,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2017-06-30,6783809000.0,221337000.0,323166000.0,1496875000.0,4817624000.0,1151515000.0,16588000.0,,248718000.0,294678000.0,,3536000.0,3.0,95925000.0,,,1151515000.0,,27.3963,10.4782,3.0,248718000.0,0.06116666638990507,0.04343842817508571,,,0.03666347327880251,0.04166731583901799,,0.2390213516040272,0.684901877053898,,487231000.0,486503000.0,613189000.0,,4.0,4.0,1.8779120303854113,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2017-09-30,7287568000.0,193854000.0,417617000.0,1701445000.0,4898500000.0,1256388000.0,30205000.0,,391357000.0,367702000.0,,4393000.0,3.0,96752000.0,,,1256388000.0,,24.9511,9.9034,3.0,391357000.0,0.07506420332754925,0.05045606435507703,,,0.053702003192285824,0.06358474760223094,,0.2564842298662856,0.46419087345582194,,1045565000.0,1033556000.0,1033556000.0,,9.0,9.0,1.2155974132025744,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2017-12-31,7770985000.0,358601000.0,577428000.0,2189248000.0,5254860000.0,1477347000.0,112446000.0,,-151465000.0,-316392000.0,,-29454000.0,-3.0,-188353000.0,,,1477347000.0,0.6222,26.0286,10.4171,-3.0,-151465000.0,-0.060209406149735675,-0.04071452975395011,,,-0.019491094114838722,-0.022498565477858896,,0.2811391740217627,0.6210315398629785,,482261000.0,605020000.0,605020000.0,,4.0,4.0,2.4418151466067237,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2018-03-31,8224888000.0,324467000.0,607668000.0,2489706000.0,5417083000.0,1701912000.0,72487000.0,,267646000.0,162812000.0,,47081000.0,1.0,98769000.0,,,1701912000.0,,23.5886,8.2766,1.0,267646000.0,0.030055289904179057,0.01979504158597661,,,0.03254099022381825,0.037596037081076755,,0.3141749904884234,0.5339543961505295,,508800000.0,756256000.0,756256000.0,,4.0,4.0,2.250444293995684,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2018-06-30,8954395000.0,393347000.0,727077000.0,2941928000.0,5631449000.0,1967074000.0,113927000.0,,548949000.0,381958000.0,,40474000.0,3.0,98820000.0,,,1967074000.0,,22.3889,7.4695,3.0,548949000.0,0.06782588282340833,0.04265592482797553,,,0.06130497928670781,0.07224417166336142,,0.34930157407090073,0.5409977210116672,,596080000.0,1056487000.0,1056487000.0,,4.0,4.0,1.8619008090019091,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2018-09-30,9806573000.0,795689000.0,721787000.0,3376776000.0,5933359000.0,2332359000.0,508446000.0,,815800000.0,539012000.0,,82750000.0,5.0,98820000.0,,,2332359000.0,,20.6417,6.9411,5.0,815800000.0,0.0908443261228589,0.05496435910893643,,,0.08318910184016373,0.0986968101258717,,0.3930925130267695,1.1023875464645387,,767390000.0,1480930000.0,1480930000.0,,6.0,6.0,1.5749285921684346,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2018-12-31,21595687000.0,925021000.0,1019612000.0,7429425000.0,13699287000.0,4464338000.0,214516000.0,,-621607000.0,-238110000.0,,-1943000.0,-1.0,-191480000.0,,,4464338000.0,0.9069,11.0992,4.3131,-1.0,-621607000.0,-0.017381196554244027,-0.011025812700471163,,,-0.028783849293611267,-0.034222629018161296,,0.3258810476778828,0.9072284359148381,,845672000.0,1010788000.0,1010788000.0,,8.0,8.0,4.416690740293712,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2019-03-31,22268000000.0,693000000.0,1112000000.0,7754000000.0,13773000000.0,4670000000.0,126000000.0,864000000.0,319000000.0,10000000.0,,-33000000.0,0.06,165061000.0,377000000.0,,4670000000.0,,24.5991,6.6578,0.06,319000000.0,0.0007260582298700356,0.0004490749056942698,0.011574074074074073,0.36921296296296297,0.014325489491647208,0.017296535270834464,0.36921296296296297,0.33906919334930663,0.6232014388489209,,692860000.0,1062142000.0,1062142000.0,,7.06,7.06,4.396775572381094,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2019-06-30,23171000000.0,972000000.0,1180000000.0,7721000000.0,14004000000.0,4472000000.0,326000000.0,,730000000.0,359000000.0,,69000000.0,2.17,165253000.0,,,4472000000.0,,21.7888,5.8687,2.17,730000000.0,0.025635532704941445,0.015493504812049544,,,0.031504898364334726,0.039510716605325825,,0.3193373321908026,0.823728813559322,,669902000.0,1243193000.0,1243193000.0,,6.23,6.23,3.5971888516103294,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2019-09-30,23553000000.0,845000000.0,1181000000.0,8064000000.0,14050000000.0,4761000000.0,100000000.0,2860000000.0,1079000000.0,727000000.0,,171000000.0,4.42,164466000.0,1852000000.0,,4761000000.0,,14.016,4.1492,4.42,1079000000.0,0.051743772241992884,0.030866556277331973,0.2541958041958042,0.37727272727272726,0.04581157389716809,0.05736005528680028,0.37727272727272726,0.3388612099644128,0.7154953429297206,,857890000.0,1506393000.0,1506393000.0,,5.65,5.65,3.160529821899066,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2019-12-31,23531000000.0,869000000.0,1263000000.0,8625000000.0,13249000000.0,5371000000.0,123000000.0,240000000.0,-1433000000.0,-856000000.0,,-160000000.0,-5.180000000000001,-330937000.0,505000000.0,,5371000000.0,0.688,61.5333,3.7255,-5.180000000000001,-1433000000.0,-0.06460864970941203,-0.03637754451574519,-3.566666666666667,-5.970833333333333,-0.06089838935871829,-0.07696025778732546,-5.970833333333333,0.40538908596875234,0.6880443388756928,,240000000.0,695000000.0,695000000.0,,1.4699999999999998,1.4699999999999998,7.728057553956835,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2020-03-31,23386000000.0,1268000000.0,1330000000.0,9070000000.0,12826000000.0,5677000000.0,149000000.0,899000000.0,-802000000.0,-272000000.0,,83000000.0,-1.72,158494000.0,849000000.0,,5677000000.0,,,1.037,-1.72,-802000000.0,-0.021206923436769064,-0.011630890276233643,-0.3025583982202447,-0.8921023359288098,-0.034294022064483023,-0.04334432254229044,-0.8921023359288098,0.44261656011227196,0.9533834586466166,,-42000000.0,-426000000.0,-426000000.0,,-0.3100000000000003,-0.3100000000000003,-13.326291079812206,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2020-06-30,20337000000.0,654000000.0,1061000000.0,8502000000.0,10714000000.0,5952000000.0,51000000.0,1324000000.0,-3474000000.0,-2665000000.0,,-598000000.0,-16.86,158060000.0,1173000000.0,,5952000000.0,,,1.9395,-16.86,-3474000000.0,-0.24873996639910398,-0.13104194325613414,-2.0128398791540785,-2.623867069486405,-0.17082165511137337,-0.20844833793351733,-2.623867069486405,0.5555348142617137,0.6163996229971724,5323000000.0,-3066000000.0,-4630000000.0,-4630000000.0,,-19.34,-19.34,-1.2855291576673866,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2020-09-30,18760000000.0,558000000.0,1229000000.0,8091000000.0,9552000000.0,5656000000.0,92000000.0,2044000000.0,-4730000000.0,-3778000000.0,,-902000000.0,-23.91,157984000.0,1715000000.0,,5656000000.0,,,1.5103,-23.91,-4730000000.0,-0.3955192629815745,-0.2013859275053305,-1.8483365949119375,-2.3140900195694716,-0.2521321961620469,-0.31102051551814835,-2.3140900195694716,0.5921273031825796,0.45402766476810413,4507000000.0,-7571000000.0,-10439000000.0,-10439000000.0,,-47.67,-47.67,-0.5418143500335281,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2020-12-31,17619000000.0,602000000.0,1236000000.0,7815000000.0,8794000000.0,5624000000.0,104000000.0,-1454000000.0,3530000000.0,2198000000.0,,313000000.0,13.899999999999995,-316562000.0,-1619000000.0,,5624000000.0,0.4871,,2.7181,13.899999999999995,3530000000.0,0.24994314305208096,0.12475168851807708,-1.5116918844566714,-2.4277854195323245,0.20035189284295363,0.2448328478291025,-2.4277854195323245,0.6395269501933136,0.48705501618122976,2813000000.0,-4517000000.0,-5476000000.0,-5476000000.0,,-28.590000000000003,-28.590000000000003,-1.027027027027027,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2021-03-31,21996000000.0,851000000.0,1868000000.0,10344000000.0,10673000000.0,7465000000.0,121000000.0,1184000000.0,571000000.0,220000000.0,,65000000.0,1.33,164926000.0,624000000.0,,7465000000.0,,,4.2933,1.33,571000000.0,0.0206127611730535,0.01000181851245681,0.1858108108108108,0.4822635135135135,0.02595926532096745,0.031480868894034626,0.4822635135135135,0.6994284643492926,0.4555674518201285,3098000000.0,-4025000000.0,-4103000000.0,-4103000000.0,,-25.540000000000006,-25.540000000000006,-1.8194004387033877,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2021-06-30,22335000000.0,1142000000.0,1972000000.0,10445000000.0,10926000000.0,7360000000.0,344000000.0,2865000000.0,1526000000.0,531000000.0,,159000000.0,3.06,173518000.0,1578000000.0,,7360000000.0,,,3.9042,3.06,1526000000.0,0.048599670510708404,0.023774345198119544,0.18534031413612564,0.5326352530541012,0.06832325945824938,0.08345182106529586,0.5326352530541012,0.6736225517115139,0.579107505070994,4639000000.0,-829000000.0,897000000.0,897000000.0,,-5.6200000000000045,-5.6200000000000045,8.205128205128204,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2021-09-30,22639000000.0,1464000000.0,1996000000.0,10217000000.0,11483000000.0,6925000000.0,457000000.0,4775000000.0,2690000000.0,1180000000.0,,352000000.0,6.68,176553000.0,2777000000.0,,6925000000.0,,38.8669,3.0917,6.68,2690000000.0,0.10276060262997475,0.052122443570829104,0.24712041884816754,0.5633507853403141,0.11882150271655108,0.14613211647109953,0.5633507853403141,0.603065401027606,0.7334669338677354,7370000000.0,4129000000.0,8317000000.0,8317000000.0,,24.969999999999995,24.969999999999995,0.8326319586389324,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2021-12-31,22898000000.0,1446000000.0,1438000000.0,9653000000.0,12088000000.0,6642000000.0,654000000.0,-2027000000.0,-786000000.0,251000000.0,,55000000.0,1.2300000000000004,-337638000.0,-1035000000.0,,6642000000.0,1.0056,8.7758,2.8173,1.2300000000000004,-786000000.0,0.020764394440767702,0.010961656039828805,-0.12382831771090282,0.38776517020226936,-0.034326142021137214,-0.04196476241324079,0.38776517020226936,0.549470549305096,1.0055632823365785,6797000000.0,2182000000.0,4001000000.0,4001000000.0,,12.3,12.3,1.6600849787553111,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2022-03-31,23331000000.0,1347000000.0,1872000000.0,9479000000.0,12743000000.0,5803000000.0,149000000.0,2408000000.0,1660000000.0,779000000.0,,221000000.0,4.36,178555000.0,1252000000.0,,5803000000.0,,8.8727,3.032,4.36,1660000000.0,0.061131601663658476,0.03338905319103339,0.3235049833887043,0.6893687707641196,0.07114997214007115,0.08950717135770517,0.6893687707641196,0.4553872714431453,0.719551282051282,8021000000.0,2741000000.0,5090000000.0,5090000000.0,,15.330000000000002,15.330000000000002,1.1400785854616895,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2022-06-30,23448000000.0,1201000000.0,1640000000.0,9058000000.0,13316000000.0,5401000000.0,43000000.0,5176000000.0,3638000000.0,2195000000.0,,623000000.0,12.28,177380000.0,2959000000.0,,5401000000.0,,5.5189,2.3304,12.28,3638000000.0,0.16483929107840192,0.0936113954281815,0.4240726429675425,0.7028593508500772,0.15515182531559193,0.1943687556766576,0.7028593508500772,0.4056022829678582,0.7323170731707317,10332000000.0,4405000000.0,7202000000.0,7202000000.0,,24.549999999999997,24.549999999999997,0.7499305748403221,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2022-09-30,23843000000.0,1031000000.0,1678000000.0,9285000000.0,13843000000.0,5347000000.0,27000000.0,7613000000.0,5252000000.0,3379000000.0,,913000000.0,18.99,176171000.0,4884000000.0,,5347000000.0,,4.8292,2.1958,18.99,5252000000.0,0.2440944881889764,0.14171874344671392,0.4438460528044135,0.6898725863654276,0.22027429434215492,0.2736842105263158,0.6898725863654276,0.38626020371306796,0.6144219308700835,13170000000.0,6604000000.0,9764000000.0,9764000000.0,,36.86,36.86,0.5476239246210569,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2022-12-31,26209000000.0,1392000000.0,1716000000.0,10519000000.0,15009000000.0,6238000000.0,157000000.0,-5554000000.0,-4042000000.0,-1967000000.0,,-583000000.0,-11.019999999999996,-355567000.0,-2770000000.0,,6238000000.0,0.8112,5.4886,2.4964,-11.019999999999996,-4042000000.0,-0.1310547005130255,-0.0750505551528101,0.3541591645660785,0.7277637738566799,-0.1542218321950475,-0.190238621923095,0.7277637738566799,0.4156172962888933,0.8111888111888111,9643000000.0,4386000000.0,6508000000.0,6508000000.0,,24.61,24.61,0.9585125998770744,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2023-03-31,27589000000.0,1160000000.0,1886000000.0,11466000000.0,15464000000.0,6950000000.0,46000000.0,1925000000.0,1025000000.0,712000000.0,,207000000.0,3.88,181988000.0,1425000000.0,,6950000000.0,,5.6836,2.6799,3.88,1025000000.0,0.04604242110708743,0.02580738700206604,0.36987012987012985,0.5324675324675324,0.037152488310558555,0.04573034710448826,0.5324675324675324,0.44943093636833936,0.6150583244962884,9160000000.0,4319000000.0,5873000000.0,5873000000.0,,24.130000000000003,24.130000000000003,1.183381576706964,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2023-06-30,27587000000.0,918000000.0,2123000000.0,11375000000.0,15554000000.0,6543000000.0,18000000.0,3844000000.0,2025000000.0,1268000000.0,,372000000.0,6.95,181176000.0,2938000000.0,,6543000000.0,,6.8062,2.8327,6.95,2025000000.0,0.08152243795808152,0.045963678544241854,0.3298647242455775,0.5267950052029137,0.0734041396309856,0.09164139928497081,0.5267950052029137,0.42066349492092064,0.4324069712670749,7828000000.0,3392000000.0,4260000000.0,4260000000.0,,18.800000000000004,18.800000000000004,1.5359154929577465,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2023-09-30,28049000000.0,1916000000.0,2141000000.0,11065000000.0,16280000000.0,6230000000.0,827000000.0,6184000000.0,3365000000.0,2183000000.0,,648000000.0,12.01,180400000.0,4296000000.0,,6230000000.0,,8.4195,3.2698,12.01,3365000000.0,0.1340909090909091,0.07782808656280081,0.3530077619663648,0.5441461836998707,0.11996862633248957,0.14948911594846734,0.5441461836998707,0.38267813267813267,0.8949089210649229,6399000000.0,2196000000.0,2373000000.0,2373000000.0,,11.820000000000004,11.820000000000004,2.6253687315634218,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2023-12-31,29001000000.0,1621000000.0,2108000000.0,11571000000.0,16625000000.0,6641000000.0,582000000.0,-3541000000.0,-1845000000.0,-1020000000.0,,-315000000.0,-5.5,-363565000.0,-2739000000.0,,6641000000.0,0.769,8.8314,3.2997,-5.5,-1845000000.0,-0.06135338345864662,-0.0351712009930692,0.28805422197119457,0.5210392544478961,-0.06361849591393401,-0.07930026648328033,0.5210392544478961,0.39945864661654135,0.7689753320683111,8412000000.0,3143000000.0,4570000000.0,4570000000.0,,17.34,17.34,1.4531728665207877,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2024-03-31,29690000000.0,1948000000.0,2118000000.0,11671000000.0,16950000000.0,6629000000.0,896000000.0,2227000000.0,1118000000.0,768000000.0,,223000000.0,4.28,178477000.0,1334000000.0,,6629000000.0,,11.1191,4.0819,4.28,1118000000.0,0.04530973451327434,0.025867295385651735,0.3448585541086664,0.5020206555904805,0.03765577635567531,0.047415072734212645,0.5020206555904805,0.3910914454277286,0.9197355996222851,8714000000.0,3199000000.0,4663000000.0,4663000000.0,,17.740000000000002,17.740000000000002,1.4216169847737508,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2024-06-30,35637000000.0,7825000000.0,2137000000.0,17110000000.0,17448000000.0,11980000000.0,6908000000.0,4710000000.0,2274000000.0,1605000000.0,,475000000.0,8.93,178418000.0,2863000000.0,,11980000000.0,,10.4427,3.9169,8.93,2274000000.0,0.09198762035763411,0.04503746106574628,0.34076433121019106,0.48280254777070064,0.06381008502399192,0.07727334511349734,0.48280254777070064,0.6866116460339294,3.661675245671502,9580000000.0,3536000000.0,4912000000.0,4912000000.0,,19.72,19.72,2.438925081433225,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
2024-09-30,65747000000.0,2022000000.0,4463000000.0,26928000000.0,37429000000.0,11923000000.0,370000000.0,7355000000.0,2984000000.0,2264000000.0,,685000000.0,12.0,187253000.0,4072000000.0,,11923000000.0,,15.761,5.3025,12.0,2984000000.0,0.06048785700927089,0.03443503125617899,0.3078178110129164,0.40571040108769546,0.04538610126697796,0.060463608364402656,0.40571040108769546,0.3185497875978519,0.4530584808424826,10751000000.0,3617000000.0,4531000000.0,4531000000.0,,19.71,19.71,2.6314279408519092,,0.46490353,204.91,114.0,3.6739,54539.22,32.776,1.165,3.6297
