report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-08,8974000000.0,2079000000.0,2057000000.0,6635000000.0,2197000000.0,3003000000.0,18000000.0,942000000.0,9480000000.0,1789000000.0,1260000000.0,410000000.0,2.65,1818000000.0,678000000.0,429000000.0,1140000000.0,3021000000.0,,18.6543,2.218,2.65,2218000000.0,0.5735093309057806,0.14040561622464898,0.13291139240506328,0.18871308016877636,0.1993536884332516,0.342851667305481,0.12025316455696203,0.2339662447257384,1.375056895766955,1.0106951871657754,14579000000.0,2019000000.0,2838000000.0,878000000.0,3494000000.0,4.27,4.27,0.8646250715512307,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2012-12-29,9011000000.0,1909000000.0,2188000000.0,6699000000.0,2154000000.0,2932000000.0,10000000.0,776000000.0,-4501000000.0,-1258000000.0,-910000000.0,-269000000.0,-1.88,-932000000.0,-169000000.0,-201000000.0,-1101000000.0,2942000000.0,0.8447,18.7853,2.2006,-1.88,-1459000000.0,-0.42246982358402974,-0.10098768172233936,0.20217729393468117,0.2794934459009109,-0.13960714682055267,-0.2468602825745683,0.24461230837591647,0.3241501888469229,1.3658310120705663,0.8724862888482633,13633000000.0,1597000000.0,2294000000.0,857000000.0,2939000000.0,3.38,3.38,1.0010207553589656,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2013-03-23,8945000000.0,1898000000.0,2089000000.0,6528000000.0,2293000000.0,,21000000.0,762000000.0,2535000000.0,487000000.0,337000000.0,120000000.0,0.0,401000000.0,237000000.0,130000000.0,164000000.0,21000000.0,,21.5487,2.3692,0.0,617000000.0,0.14696903619712168,0.03767467859139184,0.1329388560157791,0.19211045364891519,0.05444382336500839,0.2104580812445981,0.06469428007889547,0.24339250493096648,0.009158307893589184,0.9085686931546194,13425000000.0,1476000000.0,2136000000.0,721000000.0,2773000000.0,2.4199999999999995,2.4199999999999995,0.007573025604038947,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2013-06-15,8764000000.0,1605000000.0,1990000000.0,6420000000.0,2223000000.0,,68000000.0,500000000.0,5439000000.0,877000000.0,618000000.0,202000000.0,1.0,729000000.0,472000000.0,300000000.0,257000000.0,68000000.0,,22.5865,2.4473,1.0,1177000000.0,0.27800269905533065,0.07051574623459607,0.1136238279095422,0.16124287552858982,0.10006846188954815,0.38280226975120035,0.04725133296561868,0.2164000735429307,0.030589293747188485,0.8065326633165829,12953000000.0,1305000000.0,1895000000.0,460000000.0,2553000000.0,1.7699999999999996,1.7699999999999996,0.026635330983157072,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2013-09-07,8730000000.0,1830000000.0,1989000000.0,6430000000.0,2194000000.0,,15000000.0,753000000.0,8905000000.0,1227000000.0,770000000.0,384000000.0,1.0,1553000000.0,699000000.0,473000000.0,854000000.0,15000000.0,,28.8132,2.4427,1.0,1700000000.0,0.35095715587967186,0.0882016036655212,0.08646827624929815,0.13778775968556992,0.14054982817869416,0.555454956994115,0.09590117911285795,0.19090398652442447,0.0068368277119416595,0.9200603318250377,12378000000.0,815000000.0,1333000000.0,174000000.0,2035000000.0,0.11999999999999966,0.11999999999999966,0.007371007371007371,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2013-12-28,8695000000.0,1691000000.0,2265000000.0,6427000000.0,2166000000.0,,71000000.0,573000000.0,-3795000000.0,-793000000.0,-634000000.0,-219000000.0,0.0,-544000000.0,-359000000.0,-182000000.0,-903000000.0,71000000.0,0.7466,30.5813,2.55,0.0,-975000000.0,-0.29270544783010155,-0.07291546866014952,0.1670619235836627,0.20895915678524374,-0.09120184013801035,-0.35449262405006704,0.23794466403162054,0.25691699604743085,0.03277931671283472,0.7465783664459161,13084000000.0,1091000000.0,1798000000.0,372000000.0,2519000000.0,1.9999999999999996,1.9999999999999996,0.02818578801111552,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2014-03-22,8705000000.0,1809000000.0,2150000000.0,6332000000.0,2275000000.0,,70000000.0,734000000.0,2724000000.0,571000000.0,399000000.0,139000000.0,0.0,570000000.0,172000000.0,140000000.0,398000000.0,70000000.0,,28.5671,2.4816,0.0,711000000.0,0.1753846153846154,0.045835726593911545,0.14647577092511013,0.20961820851688692,0.0655944859276278,0.24349680170575694,0.1461086637298091,0.2610132158590308,0.03076923076923077,0.8413953488372093,13273000000.0,1153000000.0,1882000000.0,606000000.0,2613000000.0,1.9999999999999996,1.9999999999999996,0.026789131266743208,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2014-06-14,8810000000.0,1882000000.0,2153000000.0,6448000000.0,2264000000.0,,70000000.0,597000000.0,5928000000.0,1050000000.0,733000000.0,251000000.0,1.0,1084000000.0,408000000.0,320000000.0,676000000.0,70000000.0,,28.9496,2.5723,1.0,1370000000.0,0.32376325088339225,0.08320090805902383,0.12365047233468286,0.1771255060728745,0.1191827468785471,0.4498714652956298,0.11403508771929824,0.23110661268556004,0.030918727915194347,0.8741291221551324,13762000000.0,1268000000.0,2055000000.0,1025000000.0,2806000000.0,1.9999999999999996,1.9999999999999996,0.024946543121881683,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2014-09-06,9177000000.0,2070000000.0,2112000000.0,6573000000.0,2505000000.0,,72000000.0,685000000.0,9282000000.0,1600000000.0,1137000000.0,370000000.0,2.0,1612000000.0,655000000.0,501000000.0,957000000.0,72000000.0,,21.8136,2.3627,2.0,2101000000.0,0.4538922155688623,0.12389669826740765,0.12249515190691661,0.17237664296487826,0.17434891576768008,0.6208769887466046,0.1031027795733678,0.22635207929325576,0.02874251497005988,0.9801136363636364,14139000000.0,1635000000.0,2428000000.0,1128000000.0,3207000000.0,2.9999999999999996,2.9999999999999996,0.02245088868101029,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2014-12-27,8345000000.0,1646000000.0,2411000000.0,6732000000.0,1547000000.0,,267000000.0,578000000.0,-4655000000.0,-1664000000.0,-1218000000.0,-354000000.0,-1.0,-1217000000.0,-202000000.0,-222000000.0,-1419000000.0,267000000.0,0.6447,30.6204,4.8857,-1.0,-1886000000.0,-0.7873303167420814,-0.14595566207309765,0.26165413533834586,0.35746509129967774,-0.1994008388256441,-0.9173098125689085,0.3048335123523093,0.40515574650912994,0.17259211376858435,0.6827042720862713,13279000000.0,1051000000.0,1557000000.0,612000000.0,2296000000.0,1.9999999999999996,1.9999999999999996,0.11628919860627178,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2015-03-21,8305000000.0,1783000000.0,2290000000.0,6534000000.0,1707000000.0,,266000000.0,675000000.0,2622000000.0,506000000.0,362000000.0,111000000.0,0.0,516000000.0,227000000.0,139000000.0,289000000.0,266000000.0,,33.8809,5.2976,0.0,645000000.0,0.2120679554774458,0.04358819987959061,0.13806254767353165,0.19298245614035087,0.060927152317880796,0.25646224024328435,0.11022120518688025,0.2459954233409611,0.15582893966022263,0.7786026200873363,13177000000.0,1014000000.0,1492000000.0,503000000.0,2230000000.0,1.9999999999999996,1.9999999999999996,0.11928251121076233,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2015-06-13,8294000000.0,1729000000.0,2689000000.0,6661000000.0,1569000000.0,,568000000.0,636000000.0,5727000000.0,877000000.0,597000000.0,213000000.0,1.0,947000000.0,404000000.0,326000000.0,543000000.0,568000000.0,,42.9471,6.1536,1.0,1203000000.0,0.38049713193116635,0.07197974439353749,0.10424305919329492,0.1531342762353763,0.10573908849770919,0.41038839494618623,0.09481403876375065,0.21005762179151388,0.3620140216698534,0.6429899590925995,12976000000.0,878000000.0,1319000000.0,370000000.0,2063000000.0,1.9999999999999996,1.9999999999999996,0.27532719340765877,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2015-09-05,8306000000.0,1919000000.0,2642000000.0,6413000000.0,1825000000.0,,566000000.0,861000000.0,9154000000.0,1480000000.0,1018000000.0,358000000.0,2.0,1817000000.0,642000000.0,505000000.0,1175000000.0,566000000.0,,37.8277,5.4583,2.0,1985000000.0,0.5578082191780822,0.12256200337105706,0.11120821498798339,0.16167795499235307,0.17818444497953287,0.6189878711836052,0.12835918724055057,0.2168450950404195,0.3101369863013699,0.7263436790310371,12848000000.0,759000000.0,1199000000.0,588000000.0,1947000000.0,1.9999999999999996,1.9999999999999996,0.29070364663585,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2015-12-26,8075000000.0,1688000000.0,3088000000.0,7100000000.0,911000000.0,,923000000.0,737000000.0,-4398000000.0,-942000000.0,-684000000.0,-193000000.0,-1.0,-1141000000.0,-300000000.0,-223000000.0,-1441000000.0,923000000.0,0.5465,24.8191,4.9615,-1.0,-1165000000.0,-0.7508232711306256,-0.08470588235294117,0.15552523874488403,0.21418826739427013,-0.11665634674922601,-0.5136314067611778,0.32764893133242384,0.2648931332423829,1.013172338090011,0.5466321243523317,13105000000.0,1293000000.0,1921000000.0,566000000.0,2668000000.0,1.9999999999999996,1.9999999999999996,0.345952023988006,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2016-03-19,8221000000.0,1963000000.0,4648000000.0,8004000000.0,156000000.0,,2321000000.0,934000000.0,2619000000.0,564000000.0,391000000.0,132000000.0,0.0,659000000.0,160000000.0,136000000.0,499000000.0,2321000000.0,,24.7439,5.0606,0.0,700000000.0,2.5064102564102564,0.04756112395085756,0.14929362352042763,0.21534936998854526,0.06860479260430605,0.22769479208720225,0.1905307369224895,0.26727758686521574,14.878205128205128,0.42233218588640276,13102000000.0,1322000000.0,1979000000.0,776000000.0,2723000000.0,1.9999999999999996,1.9999999999999996,0.8523687109805361,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2016-06-11,8184000000.0,1879000000.0,2279000000.0,8515000000.0,-389000000.0,,39000000.0,795000000.0,5627000000.0,1055000000.0,730000000.0,248000000.0,1.0,896000000.0,343000000.0,314000000.0,553000000.0,39000000.0,,23.7588,5.3248,1.0,1369000000.0,-1.8766066838046271,0.08919843597262953,0.12973165096854453,0.187488892838102,0.12891006842619745,-3.0142857142857142,0.09827616847343167,0.24329127421361293,-0.10025706940874037,0.8244844229925405,13002000000.0,1455000000.0,2157000000.0,786000000.0,2889000000.0,1.9999999999999996,1.9999999999999996,0.013499480789200415,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2016-09-03,10432000000.0,4003000000.0,2299000000.0,12262000000.0,-1896000000.0,,48000000.0,2885000000.0,8943000000.0,1709000000.0,1352000000.0,183000000.0,3.28,1542000000.0,546000000.0,489000000.0,996000000.0,48000000.0,,22.002,5.7318,3.28,2198000000.0,-0.7130801687763713,0.12960122699386503,0.15117969361511796,0.19109918371910992,0.1638228527607362,-0.9247835497835498,0.1113720228111372,0.24577882142457788,-0.02531645569620253,1.7411918225315355,12791000000.0,1789000000.0,2386000000.0,607000000.0,3102000000.0,3.2799999999999994,3.2799999999999994,0.015473887814313346,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2016-12-31,5478000000.0,1482000000.0,1369000000.0,11134000000.0,-5656000000.0,,66000000.0,704000000.0,-10823000000.0,-1703000000.0,-854000000.0,-174000000.0,-0.23999999999999932,-1064000000.0,-627000000.0,-630000000.0,-1691000000.0,66000000.0,1.1524,14.1195,3.6498,-0.23999999999999932,-2333000000.0,0.15099009900990099,-0.15589631252281855,0.07890603344728818,0.15735008777603252,-0.3108798831690398,0.30465116279069765,0.1562413378915273,0.21555945671255658,-0.01166902404526167,1.0825420014609204,6366000000.0,1619000000.0,1625000000.0,357000000.0,1934000000.0,4.04,4.04,0.03412616339193381,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2017-03-31,5151000000.0,1277000000.0,1558000000.0,10963000000.0,-5812000000.0,,393000000.0,525000000.0,1417000000.0,484000000.0,280000000.0,67000000.0,0.77,288000000.0,76000000.0,70000000.0,212000000.0,393000000.0,,14.6932,4.3675,0.77,554000000.0,-0.04817618719889883,0.054358377014172,0.19760056457304165,0.3415666901905434,0.09396233741021161,-0.08931537183982284,0.1496118560338744,0.39096683133380383,-0.067618719889883,0.8196405648267009,5164000000.0,1508000000.0,1545000000.0,70000000.0,1788000000.0,4.8100000000000005,4.8100000000000005,0.2197986577181208,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2017-06-30,5596000000.0,1785000000.0,1478000000.0,11698000000.0,-6102000000.0,,375000000.0,970000000.0,2865000000.0,903000000.0,486000000.0,172000000.0,1.34,439000000.0,150000000.0,135000000.0,289000000.0,375000000.0,,18.5728,7.2297,1.34,1038000000.0,-0.07964601769911504,0.08684774839170836,0.16963350785340314,0.31518324607329845,0.16136526090064332,-0.15767417496071243,0.10087260034904014,0.362303664921466,-0.061455260570304815,1.2077131258457374,2402000000.0,1264000000.0,1393000000.0,-194000000.0,1457000000.0,5.15,5.15,0.2573781743308167,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2017-09-30,5454000000.0,1999000000.0,1403000000.0,11575000000.0,-6121000000.0,,372000000.0,980000000.0,4301000000.0,1546000000.0,904000000.0,278000000.0,2.52,718000000.0,228000000.0,195000000.0,490000000.0,372000000.0,,21.2778,14.8349,2.52,1741000000.0,-0.14768828622774058,0.16574990832416575,0.21018367821436876,0.35945129039758195,0.2834616795012835,-0.26891633327535225,0.11392699372239014,0.4047895838177168,-0.0607743832707074,1.4248039914468995,-2240000000.0,816000000.0,1230000000.0,-700000000.0,1000000000.0,4.390000000000001,4.390000000000001,0.372,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2017-12-31,5311000000.0,2507000000.0,1512000000.0,11645000000.0,-6334000000.0,,375000000.0,1522000000.0,-2705000000.0,-172000000.0,-330000000.0,417000000.0,-0.8600000000000008,-415000000.0,-136000000.0,-147000000.0,-551000000.0,375000000.0,1.6581,20.5214,4.6782,-0.8600000000000008,-319000000.0,0.05209977897063467,-0.06213519111278479,0.12199630314232902,0.06358595194085027,-0.032385614761815104,0.02886390333948649,0.20369685767097967,0.11792975970425139,-0.05920429428481212,1.658068783068783,5878000000.0,1340000000.0,2761000000.0,440000000.0,3014000000.0,3.7699999999999987,3.7699999999999987,0.12441937624419376,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2018-03-31,4836000000.0,1889000000.0,1109000000.0,11590000000.0,-6754000000.0,,61000000.0,982000000.0,1371000000.0,553000000.0,433000000.0,76000000.0,1.27,189000000.0,42000000.0,37000000.0,147000000.0,61000000.0,,18.4194,4.7154,1.27,590000000.0,-0.06411015694403316,0.08953680727874276,0.31582786287381476,0.4033552151714077,0.11435070306038048,-0.0826236366352906,0.10722100656455143,0.43034281546316555,-0.0090316849274504,1.703336339044184,5832000000.0,1493000000.0,2830000000.0,375000000.0,3050000000.0,4.269999999999999,4.269999999999999,0.02,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2018-06-30,4326000000.0,1203000000.0,924000000.0,11573000000.0,-7247000000.0,,54000000.0,313000000.0,2739000000.0,1002000000.0,754000000.0,112000000.0,2.25,381000000.0,85000000.0,71000000.0,296000000.0,54000000.0,,15.7006,4.3892,2.25,1073000000.0,-0.10404305229750241,0.17429496070272768,0.2752829499817452,0.3658269441401972,0.231622746185853,-0.13930209926317252,0.10806863818912012,0.39174881343556045,-0.007451359183110253,1.301948051948052,5706000000.0,1761000000.0,2929000000.0,382000000.0,3085000000.0,5.179999999999999,5.179999999999999,0.017504051863857374,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2018-09-30,4155000000.0,1169000000.0,1194000000.0,11613000000.0,-7458000000.0,,295000000.0,198000000.0,4130000000.0,1555000000.0,1208000000.0,192000000.0,3.64,796000000.0,147000000.0,103000000.0,649000000.0,295000000.0,,17.4546,5.0281,3.64,1658000000.0,-0.16197371949584338,0.29073405535499397,0.29249394673123486,0.3765133171912833,0.3742478941034898,-0.2170878123691191,0.15714285714285714,0.401452784503632,-0.03955484043979619,0.9790619765494137,5535000000.0,2065000000.0,2938000000.0,541000000.0,3002000000.0,6.299999999999999,6.299999999999999,0.0982678214523651,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2018-12-31,4130000000.0,1207000000.0,1301000000.0,12056000000.0,-7926000000.0,,321000000.0,292000000.0,-2552000000.0,-814000000.0,-853000000.0,-83000000.0,-2.4699999999999998,-190000000.0,-40000000.0,-74000000.0,-230000000.0,321000000.0,0.9277,18.6166,5.0469,-2.4699999999999998,-888000000.0,0.10762048952813526,-0.20653753026634383,0.3342476489028213,0.31896551724137934,-0.19709443099273607,0.10703484549638395,0.09012539184952978,0.34796238244514105,-0.0404996214988645,0.9277478862413528,5688000000.0,1542000000.0,2296000000.0,862000000.0,2433000000.0,4.6899999999999995,4.6899999999999995,0.1319358816276202,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2019-03-31,4744000000.0,1186000000.0,1327000000.0,12648000000.0,-7904000000.0,,338000000.0,278000000.0,1254000000.0,433000000.0,262000000.0,37000000.0,0.83,300000000.0,44000000.0,26000000.0,256000000.0,338000000.0,,22.4416,5.5228,0.83,459000000.0,-0.03314777327935223,0.05522765598650928,0.20893141945773525,0.3452950558213716,0.09127318718381112,-0.057229711868887125,0.20414673046251994,0.3660287081339713,-0.04276315789473684,0.8937452901281085,5571000000.0,1371000000.0,2176000000.0,971000000.0,2302000000.0,4.249999999999999,4.249999999999999,0.14682884448305822,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2019-06-30,4674000000.0,1122000000.0,1186000000.0,12668000000.0,-7994000000.0,,325000000.0,252000000.0,2564000000.0,904000000.0,551000000.0,125000000.0,1.75,461000000.0,76000000.0,54000000.0,385000000.0,325000000.0,,25.0196,6.0768,1.75,958000000.0,-0.06892669502126594,0.11788617886178862,0.21489859594383776,0.35257410296411856,0.19341035515618313,-0.11787716781849003,0.1501560062402496,0.3736349453978159,-0.04065549161871403,0.9460370994940978,5396000000.0,1168000000.0,2078000000.0,1060000000.0,2187000000.0,3.7499999999999996,3.7499999999999996,0.14860539551897575,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2019-09-30,5003000000.0,1548000000.0,987000000.0,13100000000.0,-8097000000.0,,84000000.0,691000000.0,3903000000.0,1384000000.0,806000000.0,170000000.0,2.57,883000000.0,109000000.0,84000000.0,774000000.0,84000000.0,,30.2764,6.3203,2.57,1468000000.0,-0.09954304063233296,0.16110333799720167,0.2065078145016654,0.35459902638995644,0.27663401958824707,-0.17271933108698365,0.19830899308224442,0.37612093261593643,-0.010374212671359764,1.56838905775076,5169000000.0,766000000.0,1907000000.0,1185000000.0,1997000000.0,2.6799999999999993,2.6799999999999993,0.04206309464196294,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2019-12-31,5231000000.0,1527000000.0,1541000000.0,13247000000.0,-8016000000.0,,431000000.0,605000000.0,-2124000000.0,-791000000.0,-325000000.0,-253000000.0,-1.0100000000000007,-329000000.0,-33000000.0,-52000000.0,-362000000.0,431000000.0,0.9909,23.5448,5.4435,-1.0100000000000007,-843000000.0,0.040543912175648705,-0.06212961192888549,0.1530131826741996,0.3724105461393597,-0.15121391703307208,0.1042847725774555,0.1704331450094162,0.3968926553672316,-0.05376746506986028,0.990914990266061,5597000000.0,1294000000.0,1930000000.0,1053000000.0,2042000000.0,4.139999999999998,4.139999999999998,0.21106758080313417,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
