report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,shares_outstanding,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-29,176064000000.0,57653000000.0,38542000000.0,57854000000.0,118210000000.0,,10746000000.0,,-95886000000.0,-45569000000.0,-39120000000.0,-29527000000.0,-10066000000.0,-30.0,-1883842000.0,-39949000000.0,,,,0.0,1.4958,14.8112,3.9494,-30.0,-39120000000.0,-0.24978428220962692,-0.16770606143220648,0.30793859374674093,0.475241432534468,0.40798448157186656,-0.22219193020719738,-0.3309364689958548,,0.40798448157186656,0.0,1.4958486845519174,156508000000.0,41733000000.0,55241000000.0,68662000000.0,,55241000000.0,44.0,44.0,0.0,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2012-12-29,196088000000.0,72348000000.0,46879000000.0,68742000000.0,127346000000.0,,16154000000.0,,54512000000.0,21060000000.0,17210000000.0,13078000000.0,4594000000.0,13.0,947217000.0,23426000000.0,,,,0.0,,11.9696,3.0342,13.0,17210000000.0,0.10269659039153173,0.06669454530618905,0.2399104784267684,0.3863369533313766,0.3157103023187555,0.08776671698421117,0.13514362445620592,,0.3157103023187555,0.0,1.543292305723245,164687000000.0,41747000000.0,55111000000.0,69019000000.0,,55111000000.0,44.0,44.0,0.0,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2013-03-30,194743000000.0,63337000000.0,35508000000.0,59253000000.0,135490000000.0,,12053000000.0,,98115000000.0,37409000000.0,29768000000.0,22625000000.0,7952000000.0,23.0,946626000.0,35930000000.0,,,,0.0,,10.1637,2.3844,23.0,29768000000.0,0.16698649346815264,0.11617875867168524,0.23059674871324465,0.38127707282270806,0.3033990725169444,0.15285786908900448,0.21970625138386596,,0.3033990725169444,0.0,1.7837388757463106,177283000000.0,39686000000.0,52155000000.0,67161000000.0,,52155000000.0,41.0,41.0,0.0,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2013-06-29,199856000000.0,68219000000.0,36319000000.0,76502000000.0,123354000000.0,16958000000.0,11248000000.0,,133438000000.0,50433000000.0,38969000000.0,29525000000.0,10487000000.0,31.0,939172000.0,43758000000.0,,,,16958000000.0,,9.8483,2.1945,31.0,38969000000.0,0.23935178429560452,0.14773136658394043,0.22126380791079003,0.37795080861523705,0.2920382499737706,0.1949853894804259,0.27773105650265123,,0.2920382499737706,0.13747426106976668,1.8783281478014262,190179000000.0,35701000000.0,46827000000.0,63333000000.0,,46827000000.0,37.0,37.0,0.36214149956221836,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2013-09-28,207000000000.0,73286000000.0,43658000000.0,83451000000.0,123549000000.0,16960000000.0,14259000000.0,,-115155000000.0,-44598000000.0,-36948000000.0,-28191000000.0,-9915000000.0,-28.0,-1901353000.0,-49448000000.0,,,,16960000000.0,1.6786,11.6944,2.5342,-28.0,-36948000000.0,-0.22817667484156084,-0.13618840579710145,0.24480917024879512,0.3872867005340628,0.32085450045590724,-0.1784927536231884,-0.26295824466760137,,0.32085450045590724,0.1372734704449247,1.6786385084062485,170910000000.0,37037000000.0,48999000000.0,64304000000.0,,48999000000.0,39.0,39.0,0.34612951284720095,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2013-12-28,225184000000.0,80347000000.0,53769000000.0,95500000000.0,129684000000.0,16961000000.0,14077000000.0,,57594000000.0,21846000000.0,17463000000.0,13072000000.0,4637000000.0,14.0,901452000.0,22670000000.0,,,,16961000000.0,,13.3655,2.8446,14.0,17463000000.0,0.10079886493322229,0.05805030552792383,0.2269680869535021,0.3793103448275862,0.3032086675695385,0.07754991473639335,0.11908350097173447,,0.3032086675695385,0.13078714413497425,1.4942996894121148,173992000000.0,37031000000.0,49252000000.0,65090000000.0,,49252000000.0,40.0,40.0,0.3443718021603184,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2014-03-29,205989000000.0,70541000000.0,43208000000.0,85810000000.0,120179000000.0,16962000000.0,18949000000.0,,103240000000.0,39793000000.0,31056000000.0,23295000000.0,8232000000.0,26.0,890490000.0,,,,,16962000000.0,,12.2665,2.6275,26.0,31056000000.0,0.19383586150658602,0.11308856298151843,0.22563928709802403,0.3854416892677257,0.30081363812475787,0.15076533212938556,0.2264530665519429,,0.30081363812475787,0.141139466961782,1.632591186817256,179117000000.0,37701000000.0,50540000000.0,67474000000.0,,50540000000.0,43.0,43.0,0.33561535417491095,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2014-06-28,222520000000.0,67949000000.0,46205000000.0,101580000000.0,120940000000.0,29030000000.0,12977000000.0,,140672000000.0,54528000000.0,41338000000.0,31043000000.0,10968000000.0,5.0,6172857000.0,,,,,29030000000.0,,14.4358,3.1243,5.0,41338000000.0,0.2566809988424012,0.1395065612079813,0.22067646724294812,0.38762511373976344,0.29386089626933576,0.1857720654323207,0.2756417950256718,,0.29386089626933576,0.24003638167686456,1.4705984200844064,186351000000.0,39219000000.0,52909000000.0,71569000000.0,,52909000000.0,17.0,17.0,0.5486779186905819,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2014-09-27,231839000000.0,68531000000.0,63448000000.0,120292000000.0,111547000000.0,28987000000.0,13844000000.0,,-118711000000.0,-45630000000.0,-37354000000.0,-27900000000.0,-9864000000.0,-39.0,-1842136000.0,,,,,28987000000.0,1.0801,14.8636,3.2127,-39.0,-37354000000.0,-0.2501187840103275,-0.12034213398090916,0.23502455543294218,0.3843788696919409,0.3146633420660259,-0.16112043271408175,-0.26580044686695037,,0.3146633420660259,0.25986355527266536,1.0801128483167317,182795000000.0,39510000000.0,52503000000.0,70537000000.0,,52503000000.0,6.0,6.0,0.5521017846599242,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2014-12-27,261894000000.0,83403000000.0,73611000000.0,138566000000.0,123328000000.0,32504000000.0,19478000000.0,,74599000000.0,29741000000.0,24246000000.0,18024000000.0,6392000000.0,3.0,5881803000.0,,3217000000.0,,,32504000000.0,,15.0255,3.3437,3.0,24246000000.0,0.14614686040477426,0.06882173703864923,0.24161181785278624,0.3986782664646979,0.3250177616321935,0.09257944053701116,0.15559063606961343,,0.3250177616321935,0.2635573430202387,1.1330235970167502,199800000000.0,44462000000.0,59286000000.0,78432000000.0,,59286000000.0,-5.0,-5.0,0.5482575987585602,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2015-03-28,261194000000.0,67891000000.0,58729000000.0,132188000000.0,129006000000.0,40072000000.0,14489000000.0,,132609000000.0,53397000000.0,42524000000.0,31593000000.0,11387000000.0,5.0,5858330000.0,,5586000000.0,,,40072000000.0,,15.3964,3.4694,5.0,42524000000.0,0.24489558625180224,0.1209560709664081,0.23824174829762687,0.40266497749021557,0.32067205091660445,0.16280619003499314,0.2515052224417133,,0.32067205091660445,0.31062121141652327,1.1560046995521804,229169000000.0,52760000000.0,70754000000.0,92036000000.0,,70754000000.0,-26.0,-26.0,0.5663566724142804,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2015-06-27,273151000000.0,70953000000.0,65285000000.0,147474000000.0,125677000000.0,47419000000.0,15319000000.0,,182214000000.0,73078000000.0,56607000000.0,42270000000.0,15183000000.0,7.0,5829920000.0,,7629000000.0,,,47419000000.0,,14.14,3.198,7.0,56607000000.0,0.33633839127286613,0.15474957075024437,0.23197997958444466,0.40105590130286367,0.3106621884158188,0.20723702274566083,0.32702662106576696,,0.3106621884158188,0.37730849717927706,1.0868193306272498,270711000000.0,63987000000.0,86023000000.0,110586000000.0,,86023000000.0,-24.0,-24.0,0.551236297269335,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2015-09-26,290479000000.0,89378000000.0,80610000000.0,171124000000.0,119355000000.0,53463000000.0,21120000000.0,,-155707000000.0,-62590000000.0,-52147000000.0,-38493000000.0,-13841000000.0,-6.0,-11776984000.0,,-5185000000.0,,,53463000000.0,1.1088,11.748,2.6839,-6.0,-52147000000.0,-0.3225084830966445,-0.13251560353760514,0.2472143192020911,0.401972936348398,0.334904660676784,-0.1795207226684201,-0.3017451885798933,,0.334904660676784,0.44793263792886767,1.1087706239920605,233715000000.0,53394000000.0,71230000000.0,93626000000.0,,71230000000.0,9.0,9.0,0.7505685806542187,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2015-12-26,293284000000.0,76219000000.0,76092000000.0,165017000000.0,128267000000.0,53204000000.0,16689000000.0,,75872000000.0,30423000000.0,24171000000.0,18361000000.0,6212000000.0,3.0,5594127000.0,,3612000000.0,,,53204000000.0,,11.0227,2.5204,3.0,24171000000.0,0.14314671739418558,0.06260484717884371,0.24199968367777308,0.4009779628848587,0.31857602277520036,0.08241499706768865,0.1331948355384607,,0.31857602277520036,0.4147910218528538,1.0016690322241497,234988000000.0,53731000000.0,71155000000.0,94308000000.0,,71155000000.0,9.0,9.0,0.7477197667064859,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2016-03-26,305277000000.0,87592000000.0,68265000000.0,174820000000.0,130457000000.0,69374000000.0,21514000000.0,,126429000000.0,50344000000.0,38158000000.0,28877000000.0,9838000000.0,5.0,5567506000.0,,5948000000.0,,,69374000000.0,,11.5086,2.5633,5.0,38158000000.0,0.22135262960209112,0.0945927796722321,0.228404875463699,0.39819978011373974,0.30181366616836325,0.12499467696551002,0.19095135389404047,,0.30181366616836325,0.5317767540262308,1.2831172636050685,228808000000.0,51015000000.0,66789000000.0,91255000000.0,,66789000000.0,9.0,9.0,1.038703978200003,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2016-06-25,305602000000.0,93761000000.0,71486000000.0,179061000000.0,126541000000.0,68939000000.0,18237000000.0,,168787000000.0,66450000000.0,48263000000.0,36673000000.0,12511000000.0,6.0,5535931000.0,,8757000000.0,,,68939000000.0,,10.5476,2.2886,6.0,48263000000.0,0.2898112074347445,0.12000248689471928,0.21727384217978873,0.3936914572804778,0.28594026791162824,0.15792763136366908,0.24689482299979537,,0.28594026791162824,0.5447957578966501,1.3115994740228856,215381000000.0,45418000000.0,58445000000.0,84627000000.0,,58445000000.0,8.0,8.0,1.179553426298229,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2016-09-24,321686000000.0,106869000000.0,79006000000.0,193437000000.0,128249000000.0,75427000000.0,20484000000.0,,-155449000000.0,-62954000000.0,-50568000000.0,-38224000000.0,-12876000000.0,-6.0,-11197283000.0,,-5583000000.0,,,75427000000.0,1.3527,13.3133,2.8207,-6.0,-50568000000.0,-0.2980452089295043,-0.11882394633275928,0.24589415177968338,0.4049816981775373,0.32530283244022157,-0.1571967695205884,-0.24827667471867082,,0.32530283244022157,0.58812934213912,1.352669417512594,215639000000.0,45687000000.0,60024000000.0,84263000000.0,,60024000000.0,8.0,8.0,1.2566140210582433,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2016-12-31,331141000000.0,103332000000.0,84130000000.0,198751000000.0,132390000000.0,73557000000.0,16371000000.0,,78351000000.0,30176000000.0,23359000000.0,17891000000.0,6289000000.0,3.0,5327995000.0,,3334000000.0,,,73557000000.0,,13.5059,2.7998,3.0,23359000000.0,0.13513860563486668,0.05402834442125862,0.22834424576584855,0.38513867085295656,0.2981327615473957,0.07054094781377117,0.11342238537099351,,0.2981327615473957,0.5556084296397009,1.228242006418638,218118000000.0,45217000000.0,59212000000.0,84016000000.0,,59212000000.0,8.0,8.0,1.2422650814024185,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2017-04-01,334532000000.0,101990000000.0,73342000000.0,200450000000.0,134082000000.0,84531000000.0,15157000000.0,,131247000000.0,50767000000.0,37456000000.0,28920000000.0,9944000000.0,5.0,5294841000.0,39579000000.0,6309000000.0,,33270000000.0,84531000000.0,,16.3585,3.3933,5.0,37456000000.0,0.21568890678838323,0.08644912893235923,0.22034789366614094,0.38680503173405867,0.2853855707178069,0.11196537252041658,0.17133473306710945,0.25349150837733436,0.2853855707178069,0.6304425649975388,1.3906083826456874,222936000000.0,45260000000.0,58510000000.0,84439000000.0,,58510000000.0,8.0,8.0,1.4447273970261494,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2017-07-01,345173000000.0,112875000000.0,81302000000.0,212748000000.0,132425000000.0,89864000000.0,18571000000.0,,176655000000.0,68255000000.0,48224000000.0,37637000000.0,12535000000.0,7.0,5274394000.0,47942000000.0,8586000000.0,,39356000000.0,89864000000.0,,16.0379,3.3475,7.0,48224000000.0,0.2842137058712479,0.10903807655871114,0.21305369222495826,0.3863745719056919,0.27298406498542355,0.13970965284074943,0.21694280868598986,0.2227845235062693,0.27298406498542355,0.6786029828204644,1.388342230203439,230804000000.0,46224000000.0,58471000000.0,86244000000.0,,58471000000.0,9.0,9.0,1.5368986335106292,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2017-09-30,375319000000.0,128645000000.0,100814000000.0,241272000000.0,134047000000.0,97207000000.0,20289000000.0,,-157019000000.0,-61012000000.0,-47695000000.0,-36097000000.0,-13030000000.0,-6.0,-10645538000.0,-23923000000.0,-5778000000.0,,-29701000000.0,97207000000.0,1.2761,16.4312,3.4657,-6.0,-47695000000.0,-0.2692861459040486,-0.09617685222437447,0.22988937644488883,0.38856444124596384,0.3037530489940708,-0.12707856516723107,-0.2062450811661636,0.1891554525248537,0.3037530489940708,0.7251710221041874,1.2760628484139107,229234000000.0,48351000000.0,61344000000.0,88186000000.0,,61344000000.0,9.0,9.0,1.5846211528429839,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2017-12-30,406794000000.0,143810000000.0,115788000000.0,266595000000.0,140199000000.0,103922000000.0,27491000000.0,,88293000000.0,33912000000.0,26274000000.0,20065000000.0,6965000000.0,3.0,5157787000.0,28293000000.0,2810000000.0,,25483000000.0,103922000000.0,,17.5049,3.6979,3.0,26274000000.0,0.1431179965620297,0.04932471963696613,0.22725470875380835,0.384084808535218,0.29757738439060855,0.0645879732739421,0.10762695548518972,0.2886185767841165,0.29757738439060855,0.7412463712294667,1.2420112619615158,239176000000.0,50525000000.0,64259000000.0,91922000000.0,68408000000.0,64259000000.0,9.0,9.0,1.6172364960550274,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2018-03-31,367502000000.0,130053000000.0,89320000000.0,240624000000.0,126878000000.0,101362000000.0,45059000000.0,,149430000000.0,57334000000.0,42168000000.0,33887000000.0,9311000000.0,6.0,5113140000.0,43423000000.0,7005000000.0,,36418000000.0,101362000000.0,,15.8621,3.4183,6.0,42168000000.0,0.26708333990132255,0.09220902199171706,0.22677507863213545,0.3836846684066118,0.2821923308572576,0.11474223269533226,0.18475289169295478,0.24371277521247406,0.2821923308572576,0.7988934251800943,1.4560344827586207,257359000000.0,55492000000.0,68971000000.0,98489000000.0,71556000000.0,68971000000.0,10.0,10.0,1.4696321642429426,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2018-06-30,349197000000.0,115761000000.0,88548000000.0,234248000000.0,114949000000.0,97128000000.0,31971000000.0,,202695000000.0,77755000000.0,54780000000.0,45406000000.0,11076000000.0,8.0,5050963000.0,57911000000.0,10272000000.0,,47639000000.0,97128000000.0,,16.3937,3.604,8.0,54780000000.0,0.3950099609391991,0.13002975397841332,0.22401144576827253,0.38360591035792696,0.27025826981425294,0.1568741999501714,0.25830240903068225,0.23502799773058042,0.27025826981425294,0.8449660284126004,1.3073248407643312,283399000000.0,63261000000.0,75527000000.0,107989000000.0,79839000000.0,75527000000.0,11.0,11.0,1.2860036808028916,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2018-09-29,365725000000.0,131339000000.0,116866000000.0,258578000000.0,107147000000.0,93735000000.0,25913000000.0,,-174823000000.0,-67162000000.0,-52324000000.0,-39827000000.0,-13980000000.0,-6.0,-10321781000.0,-52193000000.0,-6774000000.0,10903000000.0,-58967000000.0,93735000000.0,1.1329,18.4383,4.1328,-6.0,-41421000000.0,-0.3717042941006281,-0.1088987627315606,0.22781327399712853,0.3841714190924535,0.2992970032547205,-0.14306924601818305,-0.2604713214723071,0.33729543595522327,0.23693106742247874,0.8748261733879623,1.1238426916297297,265595000000.0,59531000000.0,70898000000.0,101839000000.0,50573000000.0,81801000000.0,11.0,11.0,1.1458906370337771,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2018-12-29,373719000000.0,140828000000.0,108283000000.0,255827000000.0,117892000000.0,92989000000.0,44771000000.0,,84310000000.0,32031000000.0,23346000000.0,19965000000.0,3941000000.0,4.0,4773252000.0,26690000000.0,3355000000.0,3395000000.0,23335000000.0,92989000000.0,,12.5951,2.8613,4.0,26741000000.0,0.16934991348013437,0.05342249123004182,0.23680464950776894,0.3799193452733958,0.27690665401494485,0.06246939545487385,0.11070698640465476,0.27677618313367336,0.31717471237101175,0.7887642927425101,1.3005550271049011,261612000000.0,59431000000.0,67970000000.0,99958000000.0,48425000000.0,82268000000.0,12.0,12.0,1.130317985121797,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2019-03-30,341998000000.0,123346000000.0,93772000000.0,236138000000.0,105860000000.0,90201000000.0,37988000000.0,,142325000000.0,53852000000.0,36761000000.0,31526000000.0,6173000000.0,6.66,4736949000.0,37845000000.0,5718000000.0,6435000000.0,32127000000.0,90201000000.0,,15.7731,3.4885,6.66,43196000000.0,0.2978084262233138,0.09218182562471125,0.2215071139996487,0.3783734410679782,0.2582891269980678,0.10748893268381686,0.18749776855162423,0.22572984366766205,0.30350254698752854,0.8520782165123748,1.3153819903595956,254507000000.0,57070000000.0,62563000000.0,96476000000.0,44134000000.0,83296000000.0,12.66,12.66,1.0828971379177872,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2019-06-29,322239000000.0,134973000000.0,89704000000.0,225783000000.0,96456000000.0,84936000000.0,50530000000.0,,196134000000.0,74079000000.0,48305000000.0,41570000000.0,8040000000.0,8.86,4691759000.0,49481000000.0,7718000000.0,9368000000.0,41763000000.0,84936000000.0,,16.6505,3.58,8.86,57673000000.0,0.4309737082192917,0.1290036277421417,0.2119469342388367,0.37769586099299457,0.24628570263187413,0.14990426360558468,0.26630171121107876,0.21293095536724893,0.2940489665228874,0.8805673052998259,1.504648622135022,247946000000.0,53234000000.0,56088000000.0,92800000000.0,38258000000.0,86189000000.0,13.52,13.52,0.9854621819489726,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2019-09-28,338516000000.0,162819000000.0,105718000000.0,248028000000.0,90488000000.0,91807000000.0,48844000000.0,,-162595000000.0,-61570000000.0,-44482000000.0,-37805000000.0,-7673000000.0,-7.629999999999999,-9553047000.0,-44625000000.0,-6296000000.0,-6651000000.0,-50921000000.0,91807000000.0,1.5401,18.3176,3.8903,-7.629999999999999,-51133000000.0,-0.41779020422597474,-0.1116786208037434,0.23251022479166025,0.37867093084043174,0.2735754481995141,-0.13140294698034952,-0.24401108094023424,0.31317691195916236,0.31448076509117745,1.0145765184333835,1.540125617208044,260174000000.0,55256000000.0,63930000000.0,98392000000.0,46304000000.0,76477000000.0,11.89,11.89,1.2004524236044825,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
2019-12-28,340618000000.0,163231000000.0,102161000000.0,251087000000.0,89531000000.0,93078000000.0,39771000000.0,,91819000000.0,35217000000.0,25569000000.0,22236000000.0,3682000000.0,4.99,4454604000.0,30516000000.0,2107000000.0,2816000000.0,28409000000.0,93078000000.0,,22.5164,4.8389,4.99,28385000000.0,0.24836090292747764,0.06528134156151466,0.2421720994565395,0.38354806739345887,0.2784717759940753,0.07506649677938336,0.1400204809182461,0.309402193445801,0.30914080963634977,1.0396175626319375,1.5977819324399722,267683000000.0,57527000000.0,66153000000.0,101578000000.0,51378000000.0,78121000000.0,12.88,12.88,1.1914594027214194,1.1241058,288.62,169.2101,36.37246,3669404.0,31.1555,50.978,8.4235
