report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-30,1919711000.0,1422890000.0,216016000.0,1919711000.0,1664378000.0,,195603000.0,2376342000.0,1223703000.0,515647000.0,321820000.0,,194184000.0,1.08,297083700.0,289096000.0,88323000.0,200773000.0,0.0,,32.2845,4.2984,1.08,515647000.0,0.19335751854446526,0.16763981661823055,0.13542663471840333,0.514952393216128,0.21699191446349053,0.26860657671909993,0.309813636085072,0.08448825968652661,0.21699191446349053,0.0,6.586965780312569,3433890000.0,468779000.0,749791000.0,1751393000.0,292981000.0,749791000.0,,1.31,1.31,0.0,,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2012-12-31,1815832000.0,1286656000.0,204174000.0,1815832000.0,1560360000.0,,79611000.0,-1585405000.0,-812684000.0,-342917000.0,-213978000.0,,-129168000.0,-0.7200000000000002,-593881211.0,-215423000.0,-29109000.0,-244532000.0,0.0,6.3018,32.9018,4.4155,-0.7200000000000002,-342917000.0,-0.1371337383680689,-0.11784019667017653,0.13496740580482589,0.5126034041774815,0.2162961514565679,-0.18884841769502905,-0.21976787408034043,0.15423945301042952,0.2162961514565679,0.0,6.301762222418134,3133577000.0,420536000.0,673691000.0,1614524000.0,199668000.0,673691000.0,,1.42,1.42,0.0,,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2013-03-31,1945296000.0,1376836000.0,253097000.0,1945296000.0,1640863000.0,,159240000.0,806326000.0,421880000.0,174759000.0,109048000.0,34000.0,66124000.0,0.37,297651960.0,160244000.0,55513000.0,104731000.0,0.0,,34.3955,4.6575,0.37,174759000.0,0.06645771158225884,0.056057278686636895,0.13524058507353107,0.5232126956094681,0.21673491863092595,0.08983671379574111,0.1065043212017091,0.129886671147898,0.21673491863092595,0.0,5.439953851685322,3171028000.0,429390000.0,687417000.0,1642227000.0,200423000.0,687417000.0,,1.4499999999999997,1.4499999999999997,0.0,,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2013-06-30,1993443000.0,1405318000.0,236140000.0,,1706052000.0,,122853000.0,1653922000.0,864601000.0,366973000.0,230057000.0,37000.0,137494000.0,0.0,297689550.0,213865000.0,92561000.0,121304000.0,0.0,,31.0621,4.2344,0.0,366973000.0,0.13484758963970617,0.11540686139508378,0.1390978534658829,0.522758026073781,0.22188047562097848,0.18409003919349587,0.21510071205332545,0.07334324109601299,0.22188047562097848,0.0,5.9512069111544,3251185000.0,446947000.0,714462000.0,1697500000.0,182276000.0,714462000.0,,0.7299999999999999,0.7299999999999999,0.0,,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2013-09-30,2060419000.0,1436830000.0,259572000.0,,1749635000.0,,92190000.0,2512346000.0,1307996000.0,555522000.0,349407000.0,61000.0,206787000.0,1.0,297701324.0,315273000.0,145559000.0,169714000.0,0.0,,33.2882,4.5624,1.0,555522000.0,0.1997027951544179,0.16958055618784335,0.13907598714508274,0.5206273339739033,0.2211168366140651,0.2696160344085354,0.31750736582201433,0.06755200119728731,0.2211168366140651,0.0,5.535381320019108,3387189000.0,474534000.0,754337000.0,1781793000.0,151217000.0,754337000.0,,0.6499999999999998,0.6499999999999998,0.0,,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2013-12-31,2075784000.0,1408461000.0,239832000.0,2075784000.0,1772697000.0,,58506000.0,-1646488000.0,-875032000.0,-384597000.0,-239876000.0,-19000.0,-145573000.0,0.1399999999999999,-595359246.0,-273262000.0,-87093000.0,-360355000.0,0.0,5.8727,31.4259,4.2388,0.1399999999999999,-384597000.0,-0.1353169774642818,-0.1155592296693683,0.14568949181530627,0.5314536152100714,0.2335862757578555,-0.18527794799458902,-0.2169558587846654,0.21886281588447654,0.2335862757578555,0.0,5.872698388872211,3326106000.0,448636000.0,712657000.0,1719445000.0,35394000.0,712657000.0,113000.0,1.51,1.51,0.0,6306.699115044248,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2014-03-31,2165106000.0,1475492000.0,301526000.0,,1800324000.0,,89021000.0,876501000.0,448478000.0,178851000.0,111931000.0,126000.0,66914000.0,0.0,297495170.0,143298000.0,32564000.0,110734000.0,0.0,,32.3876,4.3058,0.0,178851000.0,0.0621726978032843,0.05169769978929438,0.1277020790620889,0.5116685548561839,0.20405110775686508,0.08260611720627073,0.09934378478540529,0.12633642174966145,0.20405110775686508,0.0,4.8934154931913,3396281000.0,451519000.0,716749000.0,1746043000.0,41397000.0,716749000.0,205000.0,1.14,1.14,0.0,3496.336585365854,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2014-06-30,2282973000.0,1555782000.0,351463000.0,,1868124000.0,,105940000.0,1826439000.0,931145000.0,385698000.0,242445000.0,320000.0,143182000.0,0.0,297534473.0,222929000.0,97560000.0,125369000.0,0.0,,31.8571,4.1979,0.0,385698000.0,0.12977992895546547,0.10619705095066827,0.13274190925620838,0.509814453151734,0.21117485993236018,0.16894549344210377,0.2064627401607174,0.06864121933445355,0.21117485993236018,0.0,4.42658828952123,3568798000.0,463907000.0,735474000.0,1812587000.0,45462000.0,735474000.0,488000.0,1.14,1.14,0.0,1507.1188524590164,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2014-09-30,2372995000.0,1619405000.0,407903000.0,,1901573000.0,,116329000.0,2807253000.0,1429838000.0,598569000.0,375759000.0,591000.0,222856000.0,1.0,297485083.0,332942000.0,143547000.0,189395000.0,0.0,,28.0533,3.6799,1.0,598569000.0,0.1976042991775756,0.15834799483353315,0.13385291600008978,0.509337063670428,0.2132223208951954,0.2522419979814538,0.3147757146320441,0.06746630959161856,0.2132223208951954,0.0,3.9700737675378703,3863705000.0,490259000.0,778521000.0,1934429000.0,65143000.0,778521000.0,1018000.0,1.14,1.14,0.0,764.7554027504912,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2014-12-31,2359102000.0,1583265000.0,375353000.0,,1915217000.0,,114496000.0,-1776686000.0,-912059000.0,-375528000.0,-235985000.0,-122000.0,-139668000.0,0.0,-595201482.0,-199777000.0,-84197000.0,-283974000.0,0.0,4.2181,28.4762,3.769,0.0,-375528000.0,-0.123215802700164,-0.10003170698002885,0.1328231325062504,0.5133484476153918,0.2113643041032574,-0.15918260422821903,-0.19607595379531406,0.15983353276831133,0.2113643041032574,0.0,4.21806939068024,3733507000.0,494150000.0,787590000.0,1897402000.0,141524000.0,787590000.0,915000.0,1.0,1.0,0.0,860.7540983606557,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2015-03-31,2423937000.0,1628947000.0,492363000.0,,1862813000.0,,120790000.0,953317000.0,484050000.0,203771000.0,127606000.0,358000.0,75906000.0,0.0,295936718.0,180105000.0,43922000.0,136183000.0,0.0,,23.8906,3.1966,0.0,203771000.0,0.0685017766141851,0.052644107499493595,0.13385474086793794,0.5077534545172278,0.21374946633701067,0.08406612878139985,0.1093888651195799,0.1428517481593216,0.21374946633701067,0.0,3.3084269126640304,3810323000.0,509825000.0,812510000.0,1932974000.0,166973000.0,812510000.0,1147000.0,1.0,1.0,0.0,708.3783783783783,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2015-06-30,2480932000.0,1663373000.0,396576000.0,,1763984000.0,,121166000.0,1951144000.0,986137000.0,429604000.0,267963000.0,1155000.0,160648000.0,0.0,293870152.0,261154000.0,88020000.0,173134000.0,0.0,,23.8595,3.2137,0.0,429604000.0,0.15190784043392683,0.10800900629279642,0.13733635241683853,0.5054147720516784,0.22018057098809724,0.17316234382885143,0.24354189153643116,0.08873460902936944,0.22018057098809724,0.0,4.194336016299524,3935028000.0,535343000.0,856416000.0,1987966000.0,214738000.0,856416000.0,1982000.0,1.0,1.0,0.0,432.0968718466196,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2015-09-30,2495277000.0,1672990000.0,368280000.0,,1783491000.0,,111775000.0,2946394000.0,1488362000.0,649612000.0,404457000.0,2096000.0,243358000.0,1.0,292720637.0,401985000.0,119462000.0,282523000.0,0.0,,20.7167,2.797,1.0,649612000.0,0.22677826801480916,0.1620890185738898,0.13727186520200624,0.5051469694820176,0.2204769626872713,0.26033662795753737,0.36423620864921663,0.0958877190219638,0.2204769626872713,0.0,4.542712066905615,4074169000.0,564041000.0,907459000.0,2046490000.0,307866000.0,907459000.0,3487000.0,1.0,1.0,0.0,260.24060797246915,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2015-12-31,2532462000.0,1664776000.0,373166000.0,,1801289000.0,302950000.0,129019000.0,-1981668000.0,-1009615000.0,-454232000.0,-283665000.0,-501000.0,-170253000.0,0.0,-590482065.0,-296304000.0,-96236000.0,-392540000.0,302950000.0,4.4612,22.8923,3.0551,0.0,-454232000.0,-0.15747889428070677,-0.1120115523944683,0.1431445630650543,0.5094773695694738,0.2292170030499559,-0.17936379696911542,-0.21586521302950853,0.1980856530962805,0.2292170030499559,0.1681851163250317,4.461221011560538,3869187000.0,516361000.0,828755000.0,1948934000.0,199300000.0,828755000.0,3108000.0,1.0,1.0,0.3655483224837256,266.6521879021879,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2016-03-31,2642781000.0,1767180000.0,401673000.0,,1821876000.0,362390000.0,150552000.0,986680000.0,491460000.0,201173000.0,126227000.0,1383000.0,73624000.0,0.0,289123603.0,161362000.0,29681000.0,131681000.0,362390000.0,,27.486,3.6271,0.0,201173000.0,0.06928407860908206,0.04776294365670103,0.12793104147241252,0.49809462034296836,0.2038887988000162,0.07612170664160216,0.09210096206231293,0.1334586694774395,0.2038887988000162,0.1989103539428589,4.399548886781038,3902550000.0,514982000.0,826157000.0,1956344000.0,194798000.0,826157000.0,4133000.0,1.0,1.0,0.4386454390630352,199.89281393660778,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2016-06-30,2699136000.0,1790906000.0,411182000.0,,1868162000.0,362390000.0,155458000.0,2000967000.0,993052000.0,410382000.0,257748000.0,2867000.0,149920000.0,0.0,289132302.0,248053000.0,88723000.0,159330000.0,362390000.0,,25.304,3.268,0.0,410382000.0,0.13796876288030696,0.095492779911794,0.1288117195336055,0.49628604569690554,0.20509183809628045,0.15204198676909944,0.18398226089326766,0.0796265005869662,0.20509183809628045,0.1939821064768473,4.355506807204596,3952373000.0,504767000.0,806935000.0,1963259000.0,180994000.0,806935000.0,5845000.0,1.0,1.0,0.4490944128089623,138.05560307955517,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2016-09-30,2730468000.0,1777662000.0,331065000.0,,1909298000.0,432390000.0,146983000.0,3014089000.0,1492886000.0,613351000.0,384673000.0,4702000.0,224234000.0,1.0,289135842.0,381318000.0,161975000.0,219343000.0,432390000.0,,24.3175,3.0673,1.0,613351000.0,0.20147352587181258,0.14088170965563412,0.12762496396091821,0.4953025607405753,0.20349465460376254,0.22463218759567957,0.2619268664313948,0.07277256909135729,0.20349465460376254,0.2264654338924568,5.369525621856735,4020068000.0,484983000.0,770674000.0,1967783000.0,117814000.0,770674000.0,8451000.0,1.0,1.0,0.5610543498288512,91.19323157022838,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2016-12-31,2668884000.0,1720770000.0,275644000.0,,1933094000.0,379518000.0,112735000.0,-2039700000.0,-1012621000.0,-429067000.0,-269170000.0,-2448000.0,-157527000.0,0.0,-578234224.0,-276734000.0,-90928000.0,-367662000.0,379518000.0,6.2427,27.1808,3.4266,0.0,-429067000.0,-0.13924309940437454,-0.10085488915966374,0.13196548512036083,0.4964558513506888,0.21035789576898564,-0.1607664476987385,-0.18553350064775243,0.1802529783791734,0.21035789576898564,0.1963267176867757,6.242726125001814,3962036000.0,499478000.0,795839000.0,1964777000.0,142692000.0,795839000.0,6504000.0,1.0,1.0,0.47687786097439305,122.36146986469865,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2017-03-31,2786400000.0,1810700000.0,369600000.0,,1981700000.0,354100000.0,134300000.0,1047700000.0,518000000.0,212500000.0,134200000.0,1700000.0,76700000.0,0.0,289455941.0,210400000.0,21200000.0,189200000.0,354100000.0,,29.3563,3.7029,0.0,212500000.0,0.06771963465711257,0.04816250358886018,0.12809010212847188,0.49441634055550254,0.20282523623174573,0.07626327878265862,0.09097525473071325,0.18058604562374725,0.20282523623174573,0.1786849674521875,4.899080086580087,4023056000.0,507451000.0,807166000.0,1991317000.0,200211000.0,807166000.0,6821000.0,1.0,1.0,0.4386953860791956,118.33543468699604,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2017-06-30,2851400000.0,1872900000.0,342300000.0,,1991500000.0,436200000.0,115100000.0,2169200000.0,1076500000.0,450000000.0,283100000.0,3900000.0,163200000.0,0.0,289099316.0,293300000.0,57400000.0,235900000.0,436200000.0,,23.9916,3.0486,0.0,450000000.0,0.14215415515942756,0.09928456196955882,0.13050894338926794,0.4962659044809146,0.20744975106029873,0.15781721259732062,0.18536062940231496,0.1087497695002766,0.20744975106029873,0.2190308812452925,5.471516213847502,4191289000.0,532803000.0,846784000.0,2074765000.0,276781000.0,846784000.0,7854000.0,1.0,1.0,0.5151254629279722,107.81563534504711,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2017-09-30,2901600000.0,1930200000.0,360400000.0,,2026300000.0,432000000.0,133400000.0,3302000000.0,1632400000.0,678500000.0,426200000.0,6500000.0,246100000.0,1.0,288591574.0,455900000.0,82700000.0,373200000.0,432000000.0,,24.3079,3.0943,1.0,678500000.0,0.21033410649953116,0.14688447752963882,0.1290732889158086,0.49436705027256206,0.2054815263476681,0.23383650399779432,0.2760037424236261,0.11302241066020594,0.2054815263476681,0.21319646646597246,5.355715871254162,4479200000.0,574330000.0,911933000.0,2214279000.0,430638000.0,911933000.0,9652000.0,1.0,1.0,0.4737190122519966,94.48124740986324,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2017-12-31,2910500000.0,1935700000.0,351000000.0,,2096900000.0,412000000.0,116900000.0,-2128400000.0,-1063300000.0,-459200000.0,-264900000.0,-3000000.0,-191500000.0,1.0,-578804098.0,-374400000.0,-41400000.0,-415800000.0,412000000.0,5.5148,27.09,3.57,1.0,-459200000.0,-0.1263293433163241,-0.09101528946916337,0.12445968802856607,0.49957714715279083,0.21574891937605714,-0.1577735784229514,-0.18302841882896886,0.1953580154106371,0.21574891937605714,0.196480518861176,5.514814814814815,4390500000.0,578600000.0,881800000.0,2163600000.0,382500000.0,881800000.0,9100000.0,2.0,2.0,0.4672261283737809,96.9010989010989,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2018-03-31,3029600000.0,2060300000.0,403000000.0,,2172000000.0,391900000.0,137100000.0,1185800000.0,577600000.0,234500000.0,174300000.0,2700000.0,57600000.0,0.0,287875763.0,159700000.0,31500000.0,128200000.0,391900000.0,,24.7419,3.3802,0.0,234500000.0,0.08024861878453039,0.05753234750462107,0.14698937426210154,0.48709731826614944,0.19775678866587956,0.07740295748613678,0.09146222551581575,0.108112666554225,0.19775678866587956,0.18043278084714548,5.112406947890819,4528600000.0,618700000.0,903800000.0,2223200000.0,321500000.0,903800000.0,10100000.0,2.0,2.0,0.43361363133436603,89.48514851485149,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2018-06-30,3100100000.0,2140700000.0,381000000.0,,2226600000.0,422500000.0,135500000.0,2453700000.0,1195300000.0,503500000.0,385500000.0,5900000.0,112300000.0,1.0,287559468.0,311600000.0,60600000.0,251000000.0,422500000.0,,20.2747,2.9534,1.0,503500000.0,0.17313392616545406,0.12435082739266476,0.15710967110893753,0.48714186738395077,0.2052003097363166,0.16241411567368794,0.19006455022460458,0.10229449402942495,0.2052003097363166,0.18975119015539388,5.618635170603675,4813100000.0,721100000.0,957300000.0,2342000000.0,336600000.0,957300000.0,12100000.0,3.0,3.0,0.4413454507468923,79.11570247933884,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2018-09-30,3193900000.0,2225500000.0,416100000.0,,2315600000.0,387500000.0,129700000.0,3733500000.0,1811100000.0,765800000.0,583100000.0,8900000.0,174100000.0,2.0,287458408.0,496200000.0,97100000.0,399100000.0,387500000.0,,22.6171,3.4498,2.0,765800000.0,0.25181378476420796,0.18256676790131188,0.1561805276550154,0.4850944154278827,0.20511584304272132,0.23976956072513228,0.2833043542599238,0.10689701352618186,0.20511584304272132,0.1673432371739506,5.3484739245373705,5244600000.0,878000000.0,1044600000.0,2520700000.0,362500000.0,1044600000.0,14500000.0,4.0,4.0,0.37095538962282215,72.04137931034482,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2018-12-31,3321500000.0,2316200000.0,437400000.0,,2302700000.0,497000000.0,167200000.0,-2407900000.0,-1185100000.0,-504600000.0,-391000000.0,-4900000.0,-108900000.0,-1.0,-575730875.0,-293300000.0,-12900000.0,-306200000.0,497000000.0,5.2954,19.8827,3.011,-1.0,-504600000.0,-0.16980066878012767,-0.11771789853981635,0.1623821587275219,0.4921716018107064,0.209560197682628,-0.15191931356314917,-0.18023359645676323,0.12716474936666805,0.209560197682628,0.21583358665913926,5.295381801554641,4965100000.0,751900000.0,999200000.0,2398900000.0,472100000.0,999200000.0,12600000.0,2.0,2.0,0.49739791833466773,79.3015873015873,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2019-03-31,3651800000.0,2389200000.0,554600000.0,3651800000.0,2397200000.0,484600000.0,185400000.0,1309300000.0,624700000.0,261400000.0,194100000.0,4000000.0,63400000.0,0.68,286496981.0,204900000.0,54400000.0,150500000.0,484600000.0,,24.396,3.6997,0.68,261400000.0,0.08096946437510429,0.05315187031053179,0.14824715496830368,0.47712518139463833,0.1996486672267624,0.07158113806889753,0.09070719689083212,0.11494691820056518,0.1996486672267624,0.20215251126314032,4.307969707897584,5088600000.0,771700000.0,1026100000.0,2446000000.0,494400000.0,1026100000.0,13900000.0,2.68,2.68,0.4722736575382516,73.82014388489209,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2019-06-30,3756400000.0,2468300000.0,527900000.0,,2503700000.0,497000000.0,175000000.0,2677700000.0,1265900000.0,536400000.0,398700000.0,7700000.0,130200000.0,0.0,573775059.0,333000000.0,123100000.0,209900000.0,497000000.0,,24.4767,3.6089,0.0,536400000.0,0.15924431840875505,0.10613885635182621,0.148896440975464,0.4727564701049408,0.2003211711543489,0.1427962943243531,0.17875828973239577,0.07838816895096538,0.2003211711543489,0.19850621080800415,4.67569615457473,5312600000.0,784900000.0,1059000000.0,2516600000.0,453300000.0,1059000000.0,15700000.0,1.6800000000000002,1.6800000000000002,0.4693106704438149,67.45222929936305,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
2019-09-30,3814200000.0,2500800000.0,555100000.0,,2585700000.0,442000000.0,191200000.0,4056800000.0,1917000000.0,818300000.0,612200000.0,11300000.0,195100000.0,1.0,573977305.0,590300000.0,184300000.0,406000000.0,442000000.0,,23.9912,3.5431,1.0,818300000.0,0.23676373902618247,0.16050547952388444,0.1509071189114573,0.47253993295208047,0.20171070794715046,0.21454040165696608,0.270271162928956,0.10007887990534411,0.20171070794715046,0.17094017094017094,4.505134210052243,5635900000.0,814000000.0,1111500000.0,2622500000.0,460200000.0,1111500000.0,18100000.0,0.68,0.68,0.39766081871345027,61.408839779005525,0.8453015,50.63,35.3,8.83445,53167.68,42.2435,11.6824,6.4835
