report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-29,10131732000.0,3998800000.0,2435842000.0,10131732000.0,4926784000.0,1429824000.0,741008000.0,304603000.0,7846595000.0,1014979000.0,751831000.0,70779000.0,239960000.0,6.72,,102605000.0,,2170832000.0,,17.2832,1.6213,6.72,1014979000.0,0.15260076350008445,0.07420557511785744,0.09581621072579889,0.12935279570310435,0.10017823211273255,0.14300280544904093,0.12935279570310435,0.44061846429638485,1.6416499920766618,12253809000.0,1064104000.0,1420570000.0,1420570000.0,118225000.0,9.419999999999998,9.419999999999998,1.5281415206572009,12.015817297525905,1.6756788,21.92,9.41,5.75026,6600.607,29.5443,4.065,0.6888
2012-12-29,9633021000.0,3449583000.0,1732212000.0,9633021000.0,5125625000.0,1429166000.0,12559000.0,597461000.0,-4221436000.0,-341901000.0,-251561000.0,-47457000.0,-88563000.0,-2.24,,1211403000.0,,1441725000.0,1.9919,15.3135,1.5285,-2.24,-341901000.0,-0.049079087916107794,-0.026114445302257722,0.059591333375657,0.0809916341263968,-0.0354926040335633,-0.05206072464540492,0.0809916341263968,0.28127789293988537,1.991432341999709,10879855000.0,1085999000.0,1465267000.0,1465267000.0,93605000.0,9.7,9.7,0.9839333036231622,15.653725762512686,1.6756788,21.92,9.41,5.75026,6600.607,29.5443,4.065,0.6888
2013-03-30,9491274000.0,3259627000.0,1705400000.0,,5088994000.0,,182206000.0,300437000.0,2611869000.0,357728000.0,270417000.0,21008000.0,67832000.0,2.0,,11674000.0,,182206000.0,,16.1046,1.6807,2.0,357728000.0,0.05313761423181085,0.028491117209344077,0.10353390617982755,0.13696245868380075,0.037690198386433685,0.0678646228562756,0.13696245868380075,0.03580393295806598,1.9113562800516009,10935269000.0,1141200000.0,1508893000.0,1508893000.0,91268000.0,9.79,9.79,0.12075475199368013,16.532552482797914,1.6756788,21.92,9.41,5.75026,6600.607,29.5443,4.065,0.6888
2013-06-29,9549567000.0,3297707000.0,1644298000.0,,5184057000.0,,46350000.0,320112000.0,4832280000.0,559062000.0,408691000.0,42542000.0,108661000.0,3.0,,291413000.0,,46350000.0,,19.0005,1.9394,3.0,559062000.0,0.07883613162432435,0.042796809530735794,0.08457519017937702,0.11569321314162259,0.05854317792628713,0.10688690191795781,0.11569321314162259,0.008940873914002103,2.0055409664184958,11069308000.0,1179378000.0,1589868000.0,1589868000.0,86872000.0,9.479999999999999,9.479999999999999,0.029153363675474945,18.301270835251866,1.6756788,21.92,9.41,5.75026,6600.607,29.5443,4.065,0.6888
2013-09-28,10452061000.0,4093904000.0,2054660000.0,,5628877000.0,,468310000.0,315661000.0,8129549000.0,1138765000.0,842452000.0,63788000.0,233366000.0,7.0,,418076000.0,,468310000.0,,18.5939,1.96,7.0,1138765000.0,0.14966608792482053,0.08060151964287235,0.10362838086098011,0.14007726627885508,0.10895123937757348,0.18676891491108932,0.14007726627885508,0.08319776751206324,1.9924970554738983,11352262000.0,1269999000.0,1713654000.0,1713654000.0,79881000.0,9.759999999999998,9.759999999999998,0.2732815375799315,21.452585721260373,1.6756788,21.92,9.41,5.75026,6600.607,29.5443,4.065,0.6888
2013-12-28,10315443000.0,3882982000.0,1568001000.0,,6077038000.0,,18810000.0,776403000.0,-4154050000.0,-408408000.0,-311441000.0,-42565000.0,-57488000.0,-10.0,,784878000.0,,18810000.0,2.4764,22.5828,2.3932,-10.0,-408408000.0,-0.051248815623664026,-0.030191723225071382,0.07497285781345915,0.09831561969644083,-0.03959190119125276,-0.06699773353928773,0.09831561969644083,0.0030952579200590816,2.4763900023022947,11419648000.0,1210119000.0,1647147000.0,1647147000.0,84773000.0,1.9999999999999982,1.9999999999999982,0.011419745778609923,19.430089769148196,1.6756788,21.92,9.41,5.75026,6600.607,29.5443,4.065,0.6888
2014-03-29,9985152000.0,3534521000.0,1541533000.0,,5754829000.0,,261105000.0,321672000.0,2780778000.0,403190000.0,297193000.0,20637000.0,84599000.0,0.0,,13654000.0,,261105000.0,,22.0291,2.3514,0.0,403190000.0,0.05164236852215765,0.02976349283416016,0.1068740474787991,0.14499179725961583,0.04037895467189683,0.06702034962484628,0.14499179725961583,0.04537146108077234,2.2928610675217462,11588557000.0,1236895000.0,1692609000.0,1692609000.0,84402000.0,-1.7763568394002505e-15,-1.7763568394002505e-15,0.1542618525601601,20.054133788298856,1.6756788,21.92,9.41,5.75026,6600.607,29.5443,4.065,0.6888
2014-06-28,10215327000.0,3779912000.0,1870324000.0,,5653368000.0,,581120000.0,475891000.0,5182854000.0,622998000.0,454875000.0,41975000.0,126398000.0,1.0,,,,581120000.0,,21.5778,2.3033,1.0,622998000.0,0.08046088632475366,0.04452867734924198,0.08776535090511907,0.12020365613231629,0.06098659396806387,0.09992769253866557,0.12020365613231629,0.10279182250297522,2.0209931541273063,11939131000.0,1283079000.0,1756545000.0,1756545000.0,83835000.0,-2.0000000000000018,-2.0000000000000018,0.330831262506796,20.952406512792987,1.6756788,21.92,9.41,5.75026,6600.607,29.5443,4.065,0.6888
2014-09-27,10815876000.0,4524213000.0,2266478000.0,,5862360000.0,,654839000.0,496500000.0,8703301000.0,1256080000.0,925404000.0,64530000.0,266639000.0,2.0,,,,654839000.0,,22.0468,2.377,2.0,1256080000.0,0.15785519824780464,0.08555978267502327,0.10632793235578086,0.14432225198232257,0.11613298821103349,0.1927331051269111,0.14432225198232257,0.11170228372191404,1.9961424730352555,12512883000.0,1366031000.0,1873860000.0,1873860000.0,84577000.0,-7.000000000000002,-7.000000000000002,0.3494599383091586,22.155668798846023,1.6756788,21.92,9.41,5.75026,6600.607,29.5443,4.065,0.6888
2015-01-03,9980140000.0,4185854000.0,1620241000.0,,5630882000.0,,21822000.0,971895000.0,-4384772000.0,-844544000.0,-629967000.0,-40417000.0,-172775000.0,-1.0,,,,21822000.0,2.4981,30.1547,2.5718,-1.0,-844544000.0,-0.11187714464625613,-0.0631220604119782,0.14367155236349805,0.1926084184080723,-0.08462246020596906,-0.14940531115727979,0.1926084184080723,0.0038754141891092727,2.583476161879622,12282161000.0,1047505000.0,1437724000.0,1437724000.0,86725000.0,1.9999999999999982,1.9999999999999982,0.015178156586382366,16.577964831363506,1.6756788,21.92,9.41,5.75026,6600.607,29.5443,4.065,0.6888
