report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,3505600000.0,446800000.0,429400000.0,1842400000.0,1647900000.0,990600000.0,,77100000.0,,107700000.0,56700000.0,14200000.0,35000000.0,0.44,128100000.0,37700000.0,42500000.0,990600000.0,,19.1352,2.6088,0.44,150200000.0,0.03440742763517204,0.016174121405750797,,,0.030722272934732998,0.04081864695849915,,0.601128709266339,1.04052165812762,,,,,,,,,,1.4820645,281.03,166.02,2.1741,21936.045,33.2163,5.7679,3.6112
2010-06-30,3432100000.0,473000000.0,369700000.0,1753200000.0,1663700000.0,979400000.0,,70100000.0,,210100000.0,128000000.0,28300000.0,66400000.0,1.0,127700000.0,138900000.0,84300000.0,979400000.0,,14.3313,2.0139,1.0,294400000.0,0.07693694776702531,0.03729495061332712,,,0.061216165030156464,0.07948999281147137,,0.5886878643986295,1.2794157424939139,,,,,,,,,,1.4820645,281.03,166.02,2.1741,21936.045,33.2163,5.7679,3.6112
2010-09-30,3400000000.0,437100000.0,305300000.0,1671600000.0,1711500000.0,986400000.0,21000000.0,115600000.0,,320300000.0,204500000.0,42300000.0,99700000.0,1.61,127100000.0,207400000.0,125700000.0,1007400000.0,,14.7358,2.1516,1.61,446000000.0,0.11948583114227286,0.060147058823529415,,,0.09420588235294118,0.1178049946669609,,0.5886064855390009,1.4317065181788404,,,,,,,,,,1.4820645,281.03,166.02,2.1741,21936.045,33.2163,5.7679,3.6112
2010-12-31,3433600000.0,429200000.0,319500000.0,1725200000.0,1691400000.0,978900000.0,20700000.0,119400000.0,,-208100000.0,-122500000.0,-28700000.0,-69200000.0,-0.94,-256400000.0,-31400000.0,-84700000.0,999600000.0,1.3556,16.4721,2.3625,-0.94,-292800000.0,-0.07242520988530211,-0.03567684063373718,,,-0.0606069431500466,-0.0773318468970643,,0.5909897126640653,1.3433489827856024,,266700000.0,430000000.0,597800000.0,56100000.0,2.1100000000000003,2.1100000000000003,1.6721311475409837,7.664884135472371,1.4820645,281.03,166.02,2.1741,21936.045,33.2163,5.7679,3.6112
2011-03-31,3468800000.0,427200000.0,303500000.0,1699000000.0,1750600000.0,974800000.0,40700000.0,86900000.0,,109100000.0,57300000.0,13800000.0,36300000.0,0.46,124700000.0,23100000.0,42700000.0,1015500000.0,,17.8629,2.5275,0.46,151800000.0,0.03273163486804524,0.016518680811808118,,,0.03145179889298893,0.039441813383464086,,0.580086827373472,1.4075782537067545,,267300000.0,431400000.0,599400000.0,55700000.0,2.1300000000000003,2.1300000000000003,1.6941941941941943,7.745062836624776,1.4820645,281.03,166.02,2.1741,21936.045,33.2163,5.7679,3.6112
2011-06-30,3489300000.0,436500000.0,298700000.0,1686700000.0,1784300000.0,963900000.0,17600000.0,108700000.0,,223700000.0,91800000.0,27500000.0,90500000.0,0.74,124600000.0,147000000.0,83500000.0,981500000.0,,18.5381,2.2308,0.74,307200000.0,0.051448747407947096,0.026309001805519733,,,0.06411027999885364,0.08088075782775327,,0.5500756599226587,1.4613324405758286,,231100000.0,445000000.0,612200000.0,54900000.0,1.87,1.87,1.603234237177393,8.105646630236794,1.4820645,281.03,166.02,2.1741,21936.045,33.2163,5.7679,3.6112
2011-09-30,3512500000.0,430200000.0,344200000.0,1728400000.0,1766100000.0,967800000.0,67700000.0,102000000.0,,345300000.0,158500000.0,41200000.0,129700000.0,1.28,124200000.0,259000000.0,123800000.0,1035500000.0,,17.0498,1.9476,1.28,469100000.0,0.0897457675103335,0.04512455516014235,,,0.09830604982206406,0.12325099942889778,,0.5863201404223997,1.2498547356188263,,185100000.0,470000000.0,635300000.0,53800000.0,1.54,1.54,1.6299386116795216,8.736059479553903,1.4820645,281.03,166.02,2.1741,21936.045,33.2163,5.7679,3.6112
2011-12-31,3508600000.0,452300000.0,362800000.0,1786500000.0,1702400000.0,966000000.0,47200000.0,127700000.0,,-207100000.0,-74700000.0,-27400000.0,-88500000.0,-0.6000000000000001,-249800000.0,-20400000.0,-85100000.0,1013200000.0,1.2521,20.1872,2.399,-0.6000000000000001,-292200000.0,-0.04387922932330827,-0.021290543236618595,,,-0.05902639229322237,-0.07626307261746944,,0.5951597744360902,1.2466923925027564,,232900000.0,471000000.0,635900000.0,55100000.0,1.88,1.88,1.5933322849504639,8.548094373865698,1.4820645,281.03,166.02,2.1741,21936.045,33.2163,5.7679,3.6112
2012-03-31,3518400000.0,475100000.0,272900000.0,1693800000.0,1802500000.0,965300000.0,17000000.0,132700000.0,,129000000.0,71500000.0,13800000.0,42900000.0,0.58,122400000.0,48300000.0,41300000.0,982300000.0,,21.7943,2.702,0.58,170300000.0,0.039667128987517335,0.020321737153251477,,,0.0366643929058663,0.046322895719620796,,0.5449653259361997,1.7409307438622206,,247100000.0,490900000.0,654400000.0,55100000.0,2.0,2.0,1.5010696821515892,8.909255898366606,1.4820645,281.03,166.02,2.1741,21936.045,33.2163,5.7679,3.6112
2012-06-30,3521100000.0,517000000.0,293800000.0,1693200000.0,1805300000.0,951800000.0,17000000.0,183100000.0,,261700000.0,147900000.0,27500000.0,85300000.0,1.21,122600000.0,200400000.0,82400000.0,968800000.0,,19.8987,2.8479,1.21,344100000.0,0.08192544175483299,0.04200391922978615,,,0.07432336485757292,0.09433690205832522,,0.5366421093447072,1.7597004765146358,,303200000.0,528900000.0,691300000.0,55100000.0,2.4699999999999998,2.4699999999999998,1.4014176189787357,9.5989110707804,1.4820645,281.03,166.02,2.1741,21936.045,33.2163,5.7679,3.6112
