report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2014-12-31,184600000.0,145900000.0,40600000.0,44400000.0,140200000.0,71800000.0,-68700000.0,-40100000.0,32000000.0,32300000.0,-400000.0,100000.0,,,7000000.0,-7200000.0,-3300000.0,-200000.0,0.0,3.5936,,16.2605,,28700000.0,0.2303851640513552,0.17497291440953414,-0.47016011644832606,0.5836972343522562,-0.4657933042212518,0.1733477789815818,0.2282453637660485,0.002911208151382824,-0.4177583697234352,0.0,3.5935960591133007,259200000.0,-22400000.0,-21500000.0,176300000.0,-7000000.0,-13100000.0,800000.0,,,-0.0,-26.875,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2015-03-31,189300000.0,146200000.0,37000000.0,40700000.0,148600000.0,54200000.0,72800000.0,46500000.0,-12700000.0,-12900000.0,200000.0,,,,3400000.0,8000000.0,2400000.0,-4600000.0,0.0,,,16.9612,,-10300000.0,-0.08681022880215343,-0.06814580031695722,-0.1771978021978022,0.6387362637362637,-0.17445054945054944,-0.06708927628103539,-0.08546433378196501,-0.06318681318681318,-0.14148351648351648,0.0,3.9513513513513514,284900000.0,-22800000.0,-21900000.0,193000000.0,-5300000.0,-13000000.0,800000.0,,,-0.0,-27.375,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2015-06-30,218400000.0,170400000.0,44200000.0,47700000.0,170700000.0,67700000.0,166000000.0,112500000.0,-16300000.0,-16600000.0,300000.0,,,78700000.0,19800000.0,14300000.0,5000000.0,5500000.0,0.0,,,19.8363,,-11300000.0,-0.09724663151728179,-0.076007326007326,-0.1,0.677710843373494,-0.09819277108433735,-0.07463369963369963,-0.09548916227299356,0.03313253012048193,-0.06807228915662651,0.0,3.8552036199095023,345000000.0,-20900000.0,-20100000.0,235800000.0,4300000.0,-10000000.0,700000.0,,,-0.0,-28.714285714285715,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2015-09-30,256700000.0,203700000.0,58800000.0,63400000.0,193300000.0,85300000.0,271200000.0,187200000.0,-58700000.0,-59100000.0,400000.0,,,79200000.0,37700000.0,21700000.0,7700000.0,16000000.0,0.0,,,19.3412,,-51000000.0,-0.30574236937403,-0.23022984028048304,-0.2179203539823009,0.6902654867256637,-0.21644542772861358,-0.22867160109076742,-0.30367304707708226,0.058997050147492625,-0.18805309734513273,0.0,3.4642857142857144,441300000.0,-56300000.0,-55700000.0,306100000.0,16700000.0,-43900000.0,500000.0,,,-0.0,-111.4,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2015-12-31,292000000.0,231300000.0,66900000.0,70800000.0,221200000.0,86100000.0,-108000000.0,-67800000.0,30600000.0,31000000.0,-500000.0,100000.0,,,-11900000.0,-10700000.0,-4300000.0,-22600000.0,0.0,3.4574,,16.5623,,26300000.0,0.14014466546112117,0.10616438356164383,-0.28703703703703703,0.6277777777777778,-0.2833333333333333,0.1047945205479452,0.1383363471971067,0.20925925925925926,-0.24351851851851852,0.0,3.4573991031390134,402000000.0,-57600000.0,-57100000.0,278400000.0,-5700000.0,-46300000.0,400000.0,,,-0.0,-142.75,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2016-03-31,299400000.0,227400000.0,64100000.0,68200000.0,231200000.0,77900000.0,,75100000.0,-19200000.0,-19200000.0,100000.0,,,,-200000.0,11500000.0,3400000.0,-11700000.0,0.0,,,12.7153,,-15800000.0,-0.08304498269896193,-0.06412825651302605,,,,-0.06412825651302605,-0.08304498269896193,,,0.0,3.547581903276131,,-63900000.0,-63600000.0,307000000.0,-12800000.0,-51800000.0,300000.0,,,-0.0,-212.0,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2016-06-30,332800000.0,241000000.0,73900000.0,86400000.0,246400000.0,87500000.0,253500000.0,160600000.0,-39300000.0,-39400000.0,200000.0,100000.0,,,19900000.0,22000000.0,7300000.0,-2100000.0,0.0,,,13.5212,,-32000000.0,-0.1599025974025974,-0.11838942307692307,-0.1554240631163708,0.6335305719921105,-0.15502958579881657,-0.1180889423076923,-0.15949675324675325,-0.008284023668639054,-0.126232741617357,0.0,3.2611637347767255,,-86700000.0,-86600000.0,355100000.0,-20400000.0,-72500000.0,200000.0,,,-0.0,-433.0,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2016-09-30,361900000.0,258600000.0,86100000.0,100100000.0,261800000.0,97700000.0,402100000.0,261700000.0,-57800000.0,-58200000.0,400000.0,300000.0,,,42900000.0,38100000.0,11400000.0,4800000.0,0.0,,,13.7985,,-46400000.0,-0.22230710466004583,-0.16081790549875657,-0.14474011439940312,0.6508331260880378,-0.14374533698085054,-0.15971262779773418,-0.22077922077922077,0.011937329022631187,-0.11539418055210146,0.0,3.0034843205574915,,-85800000.0,-85700000.0,429600000.0,-31600000.0,-67900000.0,200000.0,,,-0.0,-428.5,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2016-12-31,402800000.0,280000000.0,102400000.0,119000000.0,283800000.0,94500000.0,-82300000.0,-119000000.0,52400000.0,51200000.0,0.0,300000.0,,,-6400000.0,-15900000.0,-7100000.0,-22300000.0,0.0,2.7344,,8.5881,,45300000.0,0.18040873854827344,0.12711022840119166,-0.6221142162818954,1.4459295261239369,-0.6366950182260024,0.1300893743793446,0.1846370683579986,0.2709599027946537,-0.5504252733900364,0.0,2.734375,,-65600000.0,-63900000.0,378400000.0,-31300000.0,-48900000.0,700000.0,,,-0.0,-91.28571428571429,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2017-03-31,467200000.0,330500000.0,171700000.0,189400000.0,277800000.0,153500000.0,142300000.0,94100000.0,-40400000.0,-41700000.0,500000.0,1400000.0,,,300000.0,22900000.0,3700000.0,-22600000.0,0.0,,,11.9893,,-36700000.0,-0.15010799136069114,-0.08925513698630137,-0.29304286718200984,0.6612789880534083,-0.2839072382290935,-0.08647260273972603,-0.14542836573074155,-0.15881939564300773,-0.2579058327477161,0.0,1.9248689574839837,715600000.0,-88100000.0,-85100000.0,397400000.0,-42200000.0,-69800000.0,1100000.0,,,-0.0,-77.36363636363636,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2017-06-30,795600000.0,656800000.0,105100000.0,441900000.0,353700000.0,395900000.0,312900000.0,211600000.0,-54000000.0,-38800000.0,3600000.0,-15900000.0,,85800000.0,14600000.0,34900000.0,7600000.0,-20300000.0,0.0,,,9.9832,,-46400000.0,-0.10969748374328527,-0.048768225238813474,-0.12400127836369447,0.6762543943751997,-0.1725790987535954,-0.06787330316742081,-0.15267175572519084,-0.06487695749440715,-0.14829018855864493,0.0,6.249286393910562,775000000.0,-87500000.0,-99800000.0,448400000.0,-60400000.0,-84200000.0,4500000.0,,,-0.0,-22.177777777777777,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2017-09-30,842900000.0,692900000.0,118200000.0,458900000.0,384000000.0,402100000.0,497500000.0,338600000.0,-54500000.0,-40800000.0,8100000.0,-16400000.0,,,50800000.0,48400000.0,11900000.0,2400000.0,0.0,,,6.4283,,-42600000.0,-0.10625,-0.04840431842448689,-0.08201005025125628,0.6806030150753769,-0.10954773869346733,-0.06465772926800332,-0.14192708333333334,0.004824120603015076,-0.08562814070351758,0.0,5.862098138747885,870400000.0,-70100000.0,-96500000.0,525300000.0,-62800000.0,-80400000.0,12200000.0,,,-0.0,-7.909836065573771,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2017-12-31,904100000.0,744700000.0,138900000.0,484700000.0,419400000.0,441500000.0,-234200000.0,-152200000.0,106400000.0,71100000.0,600000.0,32500000.0,,,26300000.0,-40200000.0,-7100000.0,-13900000.0,0.0,5.3614,,7.0139,,99300000.0,0.16952789699570817,0.07864174317000332,-0.3035866780529462,0.6498719043552519,-0.4543125533731853,0.11768609667072226,0.2536957558416786,0.059350982066609735,-0.42399658411614005,0.0,5.361411087113031,718500000.0,-50200000.0,-42500000.0,492100000.0,-54400000.0,-26400000.0,12800000.0,,,-0.0,-3.3203125,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2018-03-31,896800000.0,729300000.0,125100000.0,475100000.0,421700000.0,420400000.0,184400000.0,118900000.0,-30700000.0,-24200000.0,4800000.0,200000.0,,,-8700000.0,15300000.0,6000000.0,-24000000.0,0.0,,,8.5247,,-24700000.0,-0.05738676784443918,-0.026984834968777877,-0.13123644251626898,0.6447939262472885,-0.16648590021691975,-0.034232827832292596,-0.07280056912497036,-0.1301518438177874,-0.1339479392624729,0.0,5.829736211031175,760600000.0,-32700000.0,-32800000.0,516900000.0,-55800000.0,-14400000.0,17100000.0,,,-0.0,-1.9181286549707601,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2018-06-30,1007500000.0,836000000.0,170800000.0,525400000.0,482100000.0,300200000.0,426900000.0,272500000.0,-35600000.0,6000000.0,9600000.0,-400000.0,0.0,88800000.0,32700000.0,25600000.0,12700000.0,7100000.0,0.0,,,10.4156,0.0,-22900000.0,0.012445550715619166,0.005955334987593052,0.014054813773717497,0.638322792223003,-0.08339189505739049,-0.03533498759305211,-0.07384360091267372,0.016631529632232373,-0.05364253923635512,0.0,4.894613583138173,874600000.0,12100000.0,-14400000.0,577800000.0,-28400000.0,9100000.0,23100000.0,,,0.0,-0.6233766233766234,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2018-09-30,1114300000.0,914100000.0,193900000.0,552100000.0,562200000.0,367400000.0,693600000.0,441100000.0,-21700000.0,52600000.0,14500000.0,-2200000.0,0.0,89300000.0,89500000.0,49400000.0,20500000.0,40100000.0,0.0,,273.5949,12.9229,0.0,-1200000.0,0.0935610103166133,0.04720452301893566,0.07583621683967705,0.635957324106113,-0.03128604382929642,-0.019474109306290944,-0.03859836357168268,0.05781430219146482,-0.0017301038062283738,0.0,4.714285714285714,1070700000.0,105500000.0,18400000.0,680300000.0,9300000.0,50500000.0,29500000.0,,,0.0,0.6237288135593221,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2018-12-31,1916000000.0,1699500000.0,222400000.0,1252700000.0,663300000.0,1137000000.0,-273300000.0,-168600000.0,-98300000.0,-161500000.0,-6200000.0,3000000.0,,,9700000.0,-23200000.0,-10100000.0,-13500000.0,0.0,7.6416,,10.3176,,-108400000.0,-0.2434795718377808,-0.08429018789144051,0.5909257226491036,0.6169045005488474,0.35967800951335527,-0.05130480167014614,-0.1481984019297452,0.04939626783754116,0.3966337358214416,0.0,7.641636690647482,1031600000.0,-127100000.0,-186300000.0,663900000.0,9700000.0,-157200000.0,22700000.0,,,-0.0,-8.20704845814978,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2019-03-31,1974000000.0,1690800000.0,235400000.0,1305400000.0,668600000.0,1285100000.0,280500000.0,168800000.0,-14400000.0,-26900000.0,14900000.0,300000.0,-0.3,,11800000.0,39300000.0,9900000.0,-27500000.0,0.0,,,9.1917,-0.3,-4500000.0,-0.040233323362249475,-0.013627152988855116,-0.09590017825311943,0.6017825311942959,-0.051336898395721926,-0.00729483282674772,-0.02153754113072091,-0.09803921568627451,-0.016042780748663103,0.0,7.182667799490229,1127700000.0,-129800000.0,-170000000.0,713800000.0,6200000.0,-137000000.0,32800000.0,,,-0.0,-5.182926829268292,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2019-06-30,2065900000.0,1744200000.0,288200000.0,1377600000.0,688300000.0,709200000.0,616900000.0,375300000.0,-15200000.0,-37400000.0,29900000.0,1500000.0,-0.41,90700000.0,76300000.0,86200000.0,21500000.0,-9900000.0,0.0,,,11.2867,-0.41,6300000.0,-0.05433677175650153,-0.018103490004356456,-0.06062570919111687,0.6083644026584536,-0.02463932566056087,-0.0073575681301127835,-0.022083393868952493,-0.016047981844707408,0.010212352082995623,0.0,6.05204718945177,1317700000.0,-173200000.0,-149600000.0,816600000.0,-10800000.0,-107800000.0,53100000.0,,,-0.0,-2.817325800376648,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2019-09-30,2185700000.0,1815700000.0,322400000.0,1421400000.0,764300000.0,395600000.0,1013200000.0,622200000.0,40800000.0,8400000.0,45000000.0,1500000.0,0.09,92200000.0,170800000.0,135900000.0,34400000.0,34900000.0,0.0,,,10.0715,0.09,75200000.0,0.01099044877665838,0.003843162373610285,0.008290564547966837,0.6140939597315436,0.040268456375838924,0.018666788671821383,0.05338217977234071,0.03444532175286222,0.07422029214370311,0.0,5.6318238213399505,1637300000.0,-217400000.0,-87100000.0,997700000.0,-16000000.0,-31400000.0,83600000.0,,,-0.0,-1.041866028708134,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2019-12-31,2395000000.0,1969400000.0,360200000.0,1512400000.0,882600000.0,446200000.0,-434600000.0,-234800000.0,131100000.0,157000000.0,-29500000.0,-200000.0,1.7200000000000002,-90600000.0,55600000.0,-81400000.0,-17100000.0,-25800000.0,0.0,5.4675,198.0317,13.5644,1.7200000000000002,114000000.0,0.17788352594606843,0.06555323590814197,-0.3612517257248044,0.5402669121030833,-0.30165669581224114,0.054739039665970775,0.14853840924541128,0.05936493327197423,-0.26231017027151404,0.0,5.4675180455302606,1476000000.0,101100000.0,142300000.0,931500000.0,-28300000.0,191000000.0,60300000.0,1.1,1.1,0.0,2.3598673300165838,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2020-03-31,2447900000.0,1995700000.0,342800000.0,1513400000.0,934500000.0,584600000.0,405100000.0,256500000.0,33600000.0,19900000.0,15400000.0,2500000.0,0.21,94100000.0,1900000.0,33200000.0,13000000.0,-31300000.0,0.0,,168.1251,15.5352,0.21,46600000.0,0.021294810058855,0.008129417051350138,0.04912367316711923,0.633176993334979,0.08294248333744754,0.01372605090077209,0.035955056179775284,-0.07726487287089608,0.11503332510491236,0.0,5.821761960326721,1600600000.0,147900000.0,190300000.0,1019200000.0,-32100000.0,242100000.0,60800000.0,1.61,1.61,0.0,3.129934210526316,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2020-06-30,3521800000.0,3033000000.0,400100000.0,2167900000.0,1353900000.0,530000000.0,856900000.0,540600000.0,101400000.0,66200000.0,35700000.0,2400000.0,0.69,95600000.0,156000000.0,91400000.0,28300000.0,64600000.0,0.0,,186.7533,22.2776,0.69,129700000.0,0.048895782554102964,0.018797205974217728,0.07725522231298868,0.6308787489788773,0.11833352783288599,0.028792094951445284,0.07489474850432085,0.07538802660753881,0.15135955187303068,0.0,7.580604848787803,1840600000.0,251500000.0,306900000.0,1184500000.0,42400000.0,365500000.0,66600000.0,2.71,2.71,0.0,4.608108108108108,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2020-09-30,3833200000.0,3237100000.0,506400000.0,2333900000.0,1499300000.0,673500000.0,1357800000.0,881000000.0,195500000.0,138400000.0,60100000.0,5300000.0,1.43,96900000.0,303600000.0,138800000.0,46700000.0,164800000.0,0.0,,170.7823,21.6785,1.43,242200000.0,0.09230974454745548,0.03610560367317124,0.10192959198703785,0.6488437177787597,0.14398291353660334,0.05100177397474695,0.13039418395251118,0.12137280895566357,0.17837678597731624,0.0,6.3923775671406,2185200000.0,381500000.0,461600000.0,1443300000.0,172300000.0,532500000.0,81700000.0,4.05,4.05,0.0,5.649938800489596,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2020-12-31,4290500000.0,3424800000.0,614100000.0,2464000000.0,1826500000.0,817600000.0,-693100000.0,-398000000.0,-31000000.0,269100000.0,-26500000.0,-278800000.0,2.7299999999999995,-189100000.0,14100000.0,-64400000.0,-20900000.0,-50300000.0,0.0,5.5769,64.5867,18.427,2.7299999999999995,-51900000.0,0.14733096085409253,0.06271996270830905,-0.38825566296349734,0.574231712595585,0.04472659067955562,-0.007225265120615313,-0.016972351491924446,0.07257250036069832,0.07488096955706247,0.0,5.576941866145579,1926700000.0,493600000.0,299500000.0,1280100000.0,147800000.0,366600000.0,84700000.0,5.059999999999999,5.059999999999999,0.0,3.5360094451003543,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2021-03-31,4389800000.0,3445100000.0,604100000.0,2486600000.0,1903200000.0,733800000.0,505000000.0,343900000.0,45900000.0,40300000.0,24800000.0,-19100000.0,0.41,99400000.0,27800000.0,99700000.0,20900000.0,-71900000.0,0.0,,59.2787,17.1495,0.41,66800000.0,0.02117486338797814,0.009180372682126748,0.0798019801980198,0.680990099009901,0.09089108910891089,0.010456057223563716,0.024117276166456494,-0.14237623762376236,0.13227722772277228,0.0,5.702863764277438,2026600000.0,514000000.0,311800000.0,1367500000.0,107200000.0,386800000.0,94100000.0,5.259999999999999,5.259999999999999,0.0,3.3134962805526036,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
