report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-12-31,43634000000.0,5068000000.0,5625000000.0,43634000000.0,10480000000.0,18725000000.0,652000000.0,901000000.0,,-1852000000.0,-994000000.0,-449000000.0,-425000000.0,-1.7200000000000002,-1158893000.0,-1005000000.0,-964000000.0,-1969000000.0,19377000000.0,0.901,10.882,1.4099,-1.7200000000000002,-1852000000.0,-0.0948473282442748,-0.022780400605032773,,,-0.04244396571480955,-0.062029004923468536,,,1.8489503816793893,0.9009777777777778,,1526000000.0,3109000000.0,-2269000000.0,3109000000.0,961000000.0,2.6,2.6,6.232550659376005,3.235171696149844,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2013-03-31,43341000000.0,4989000000.0,5650000000.0,43341000000.0,10524000000.0,18881000000.0,1061000000.0,853000000.0,,693000000.0,413000000.0,251000000.0,151000000.0,0.65,657020000.0,244000000.0,828000000.0,-584000000.0,19942000000.0,,13.0305,1.8449,0.65,693000000.0,0.03924363359939187,0.009529083316028702,,,0.01598947878452274,0.02274666841725202,,,1.894906879513493,0.8830088495575221,,1398000000.0,2751000000.0,-2899000000.0,2751000000.0,982000000.0,2.32,2.32,7.24900036350418,2.80142566191446,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2013-06-30,43746000000.0,4775000000.0,5542000000.0,43746000000.0,10936000000.0,18875000000.0,1206000000.0,711000000.0,,1451000000.0,818000000.0,509000000.0,260000000.0,1.28,661263000.0,947000000.0,1797000000.0,-850000000.0,20081000000.0,,11.5467,1.6175,1.28,1451000000.0,0.07479882955376738,0.018698852466511224,,,0.03316874685685548,0.04678079762710771,,,1.8362289685442574,0.8616023096355107,,1404000000.0,2579000000.0,-3387000000.0,2579000000.0,1025000000.0,2.2100000000000004,2.2100000000000004,7.7863512989530825,2.5160975609756098,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2013-09-30,44988000000.0,4971000000.0,4948000000.0,44988000000.0,12344000000.0,19092000000.0,499000000.0,1291000000.0,,2308000000.0,1228000000.0,755000000.0,344000000.0,1.9,662094000.0,2223000000.0,2768000000.0,-545000000.0,19591000000.0,,12.0927,1.6573,1.9,2308000000.0,0.09948152948801037,0.027296167866986753,,,0.05130256957410865,0.07227180209801158,,,1.5870868438107582,1.0046483427647535,,1465000000.0,2600000000.0,-3948000000.0,2600000000.0,1066000000.0,2.1100000000000003,2.1100000000000003,7.535,2.4390243902439024,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2013-12-31,46259000000.0,5153000000.0,4912000000.0,46259000000.0,12466000000.0,20592000000.0,701000000.0,1102000000.0,,-2113000000.0,-1329000000.0,-509000000.0,-575000000.0,-2.0700000000000003,-1317304000.0,-557000000.0,-1181000000.0,-1738000000.0,21293000000.0,1.0491,16.7844,1.6925,-2.0700000000000003,-2113000000.0,-0.1066099791432697,-0.028729544521066172,,,-0.045677597872846365,-0.06259071654966084,,,1.7080859939034172,1.0490635179153094,,1130000000.0,2339000000.0,-3717000000.0,2339000000.0,1006000000.0,1.7600000000000002,1.7600000000000002,9.103463018383925,2.3250497017892644,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2014-03-31,47973000000.0,6094000000.0,6376000000.0,47973000000.0,12717000000.0,20514000000.0,1579000000.0,1256000000.0,,715000000.0,316000000.0,264000000.0,112000000.0,0.49,663939000.0,931000000.0,892000000.0,39000000.0,22093000000.0,,20.2567,2.1313,0.49,715000000.0,0.02484862782102697,0.006587038542513498,,,0.01490421695537073,0.020540074691180694,,,1.7372808052213573,0.955771643663739,,1033000000.0,2361000000.0,-3094000000.0,2361000000.0,1019000000.0,1.6000000000000003,1.6000000000000003,9.357475645912748,2.3169774288518155,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2014-06-30,48193000000.0,5537000000.0,5156000000.0,48193000000.0,13735000000.0,20819000000.0,808000000.0,1269000000.0,,1433000000.0,545000000.0,522000000.0,261000000.0,0.83,664927000.0,1583000000.0,1854000000.0,-271000000.0,21627000000.0,,26.1912,2.745,0.83,1433000000.0,0.03967965052784856,0.011308696283692653,,,0.029734608760608388,0.040523726033595386,,,1.5745904623225337,1.0738944918541504,,760000000.0,2343000000.0,-2515000000.0,2343000000.0,1032000000.0,1.15,1.15,9.230473751600512,2.270348837209302,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2014-09-30,48189000000.0,5760000000.0,5412000000.0,48189000000.0,13974000000.0,20522000000.0,1099000000.0,1188000000.0,,2289000000.0,1042000000.0,775000000.0,520000000.0,1.57,665501000.0,2628000000.0,2878000000.0,-250000000.0,21621000000.0,,23.1126,,1.57,2289000000.0,0.07456705309861171,0.021623192014775156,,,0.04750046691153583,0.06430678466076696,,,1.547230571060541,1.06430155210643,,574000000.0,2324000000.0,-2220000000.0,2324000000.0,1052000000.0,0.8200000000000003,0.8200000000000003,9.303356282271945,2.209125475285171,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2014-12-31,48864000000.0,6159000000.0,7443000000.0,48864000000.0,13628000000.0,18856000000.0,1466000000.0,1751000000.0,,-1165000000.0,-166000000.0,-537000000.0,-112000000.0,-0.2799999999999998,-1328394000.0,-1739000000.0,-1534000000.0,-3273000000.0,20322000000.0,0.8101,13.9265,,-0.2799999999999998,-1165000000.0,-0.012180804226592309,-0.0033971840209561233,,,-0.023841683038637852,-0.03431516936671576,,,1.4911945993542706,0.8274889157597742,,1737000000.0,3272000000.0,-3755000000.0,3272000000.0,1024000000.0,2.6100000000000008,2.6100000000000008,6.210880195599022,3.1953125,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2015-03-31,48921000000.0,5699000000.0,7217000000.0,48921000000.0,14036000000.0,18772000000.0,1595000000.0,1335000000.0,,1067000000.0,647000000.0,247000000.0,268000000.0,0.96,668732000.0,673000000.0,942000000.0,-269000000.0,20367000000.0,,10.8612,5.5541,0.96,1067000000.0,0.04609575377600456,0.013225404223135258,,,0.021810674352527544,0.031014737086881957,,,1.451054431461955,0.7896632949979215,,2068000000.0,3624000000.0,-4063000000.0,3624000000.0,1007000000.0,3.080000000000001,3.080000000000001,5.620033112582782,3.5988083416087386,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2015-06-30,38244000000.0,2870000000.0,4509000000.0,38244000000.0,9941000000.0,17103000000.0,1100000000.0,846000000.0,,1528000000.0,,424000000.0,288000000.0,-0.17,670013000.0,1313000000.0,1679000000.0,-366000000.0,18203000000.0,,18.197,,-0.17,1528000000.0,,,,,0.039953979709235435,0.05429221148379761,,,1.8311035107132079,0.6365047682412952,,,3719000000.0,-4158000000.0,3719000000.0,909000000.0,2.080000000000001,2.080000000000001,4.894595321322936,4.091309130913091,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2015-09-30,39246000000.0,2990000000.0,4468000000.0,39246000000.0,10222000000.0,17745000000.0,557000000.0,981000000.0,5889000000.0,2214000000.0,,645000000.0,432000000.0,0.42,671254000.0,2031000000.0,2560000000.0,-529000000.0,18302000000.0,,22.5922,,0.42,2214000000.0,,,,0.3759551706571574,0.056413392447637975,0.07761884728649558,-0.08982849380200374,0.3759551706571574,1.7904519663470946,0.6692032229185317,,,3644000000.0,-4437000000.0,3644000000.0,779000000.0,0.9300000000000006,0.9300000000000006,5.022502744237102,4.677792041078305,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2015-12-31,39301000000.0,2646000000.0,3876000000.0,39301000000.0,9919000000.0,18563000000.0,916000000.0,836000000.0,1780000000.0,-1978000000.0,,-445000000.0,-523000000.0,-0.19999999999999996,-1337413000.0,-1402000000.0,-1648000000.0,-3050000000.0,19479000000.0,0.6827,33.6718,,-0.19999999999999996,-1978000000.0,,,,-1.1112359550561797,-0.05032950815500878,-0.06728348867269883,-1.7134831460674158,-1.1112359550561797,1.9638068353664684,0.6826625386996904,,,2831000000.0,-4214000000.0,2831000000.0,871000000.0,1.0100000000000005,1.0100000000000005,6.880607559166372,3.250287026406429,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2016-03-31,38709000000.0,2713000000.0,4066000000.0,38709000000.0,9762000000.0,18074000000.0,1265000000.0,814000000.0,2011000000.0,823000000.0,,224000000.0,179000000.0,0.71,678817000.0,557000000.0,656000000.0,-99000000.0,19339000000.0,,49.8581,,0.71,823000000.0,,,,0.40924912978617606,0.02126120540442791,0.02828081509226487,-0.04922923918448533,0.40924912978617606,1.9810489653759475,0.6672405312346287,,,2587000000.0,-4044000000.0,2587000000.0,848000000.0,0.7600000000000005,0.7600000000000005,7.475454194047159,3.0507075471698113,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2016-06-30,39528000000.0,2360000000.0,3408000000.0,39528000000.0,10325000000.0,18949000000.0,856000000.0,492000000.0,3796000000.0,1548000000.0,,448000000.0,371000000.0,1.41,679773000.0,1170000000.0,1346000000.0,-176000000.0,19805000000.0,,14.5528,,1.41,1548000000.0,,,,0.4077976817702845,0.039162112932604735,0.05137736475273814,-0.04636459430979979,0.4077976817702845,1.9181598062953995,0.6924882629107981,13476000000.0,,2607000000.0,-3854000000.0,2607000000.0,872000000.0,2.3400000000000003,2.3400000000000003,7.596854622171078,2.989678899082569,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2016-09-30,38038000000.0,2099000000.0,3412000000.0,38038000000.0,9975000000.0,18069000000.0,636000000.0,416000000.0,5685000000.0,2334000000.0,,671000000.0,510000000.0,2.11,679969000.0,2230000000.0,2073000000.0,157000000.0,18705000000.0,,12.7678,,2.11,2334000000.0,,,,0.41055408970976254,0.061359692938640305,0.08138075313807532,0.027616534740545293,0.41055408970976254,1.875187969924812,0.6151817116060961,13272000000.0,,2727000000.0,-3168000000.0,2727000000.0,898000000.0,4.030000000000001,4.030000000000001,6.8591859185918596,3.0367483296213806,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2016-12-31,38315000000.0,2067000000.0,3837000000.0,38315000000.0,9899000000.0,17808000000.0,923000000.0,341000000.0,-3975000000.0,-1657000000.0,,-455000000.0,-412000000.0,-1.4400000000000004,-1358113000.0,-1067000000.0,-1155000000.0,-2222000000.0,18731000000.0,0.5387,12.1597,,-1.4400000000000004,-1657000000.0,,,,0.41685534591194967,-0.04324677019444082,-0.05787635347537548,0.5589937106918239,0.41685534591194967,1.89221133447823,0.5387021110242377,7517000000.0,,3048000000.0,-2340000000.0,3048000000.0,888000000.0,2.7900000000000005,2.7900000000000005,6.145341207349081,3.4324324324324325,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2017-03-31,39034000000.0,2227000000.0,4256000000.0,39034000000.0,10109000000.0,17958000000.0,1666000000.0,409000000.0,1951000000.0,796000000.0,403000000.0,217000000.0,129000000.0,0.59,683084000.0,135000000.0,677000000.0,-542000000.0,19624000000.0,,13.9555,,0.59,796000000.0,0.03986546641606489,0.010324332633089102,0.20656073808303435,0.4079958995386981,0.02039247835220577,0.02677160057848182,-0.2778062532034854,0.4079958995386981,1.941240478781284,0.5232612781954887,7457000000.0,,3021000000.0,-2783000000.0,3021000000.0,881000000.0,2.67,2.67,6.4958622972525655,3.4290578887627694,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2017-06-30,39964000000.0,2166000000.0,4350000000.0,39964000000.0,10490000000.0,18397000000.0,1497000000.0,467000000.0,3676000000.0,1498000000.0,695000000.0,439000000.0,205000000.0,1.01,684725000.0,790000000.0,1373000000.0,-583000000.0,19894000000.0,,16.1736,,1.01,1498000000.0,0.06625357483317446,0.017390651586427785,0.18906420021762785,0.40750816104461374,0.03748373536182564,0.04930226434965772,-0.15859630032644179,0.40750816104461374,1.8964728312678742,0.4979310344827586,7337000000.0,,2971000000.0,-3190000000.0,2971000000.0,872000000.0,2.2700000000000005,2.2700000000000005,6.696061932009425,3.407110091743119,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2017-09-30,40758000000.0,2331000000.0,4149000000.0,40758000000.0,10692000000.0,19110000000.0,1211000000.0,676000000.0,5521000000.0,2275000000.0,1050000000.0,669000000.0,321000000.0,1.53,686081000.0,1754000000.0,2152000000.0,-398000000.0,20321000000.0,,17.0762,,1.53,2275000000.0,0.09820426487093153,0.025761813631679672,0.19018293787357363,0.41206303205940953,0.055817262868639285,0.07335633444039596,-0.07208838978445933,0.41206303205940953,1.900579872802095,0.561822125813449,7173000000.0,,2912000000.0,-3745000000.0,2912000000.0,870000000.0,1.6900000000000006,1.6900000000000006,6.978365384615385,3.3471264367816094,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2017-12-31,41479000000.0,2294000000.0,4023000000.0,41479000000.0,10761000000.0,19847000000.0,1080000000.0,485000000.0,-3701000000.0,-1501000000.0,,-424000000.0,129000000.0,-1.49,-1366556000.0,-218000000.0,-1069000000.0,-1287000000.0,20927000000.0,0.5702,18.6764,,-1.49,-1501000000.0,,,,0.40556606322615507,-0.036186986185780756,-0.04736808886644787,0.3477438530126993,0.40556606322615507,1.9447077409162716,0.5702212279393487,7447000000.0,,3068000000.0,-2810000000.0,3068000000.0,901000000.0,1.6400000000000008,1.6400000000000008,6.821056062581486,3.4051054384017756,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2018-03-31,42388000000.0,2490000000.0,4238000000.0,42388000000.0,11176000000.0,20214000000.0,1457000000.0,629000000.0,2126000000.0,851000000.0,452000000.0,239000000.0,117000000.0,0.65,695322000.0,566000000.0,750000000.0,-184000000.0,21671000000.0,,16.5517,,0.65,851000000.0,0.04044380816034359,0.010663395300556761,0.21260583254938853,0.4002822201317027,0.020076436727375673,0.025907997686242273,-0.08654750705550329,0.4002822201317027,1.939065855404438,0.5875412930627655,7622000000.0,,3123000000.0,-2452000000.0,3123000000.0,923000000.0,1.700000000000001,1.700000000000001,6.9391610630803715,3.38353196099675,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2018-06-30,42830000000.0,2600000000.0,4448000000.0,42830000000.0,11240000000.0,20217000000.0,1864000000.0,852000000.0,3974000000.0,1509000000.0,967000000.0,474000000.0,259000000.0,1.38,698161000.0,1325000000.0,1527000000.0,-202000000.0,22081000000.0,,14.3506,,1.38,1509000000.0,0.08603202846975089,0.022577632500583703,0.24333165576245597,0.3797181680926019,0.0352323137987392,0.04528675609975691,-0.050830397584297936,0.3797181680926019,1.9645017793594306,0.5845323741007195,7920000000.0,,3134000000.0,-2071000000.0,3134000000.0,958000000.0,2.0700000000000007,2.0700000000000007,7.045628589661774,3.2713987473903967,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2018-09-30,43042000000.0,2545000000.0,4383000000.0,43042000000.0,11783000000.0,19924000000.0,1549000000.0,842000000.0,5846000000.0,2195000000.0,1412000000.0,718000000.0,362000000.0,2.01,702305000.0,2210000000.0,2344000000.0,-134000000.0,21473000000.0,,13.8224,,2.01,2195000000.0,0.11983365866078248,0.032805167046140976,0.24153267191241876,0.37547040711597673,0.050996700896798475,0.06600312725523214,-0.022921655833048237,0.37547040711597673,1.8223712127641518,0.5806525211042665,8245000000.0,,3054000000.0,-1807000000.0,3054000000.0,1007000000.0,2.5500000000000007,2.5500000000000007,7.031106745252129,3.032770605759682,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2018-12-31,43396000000.0,2432000000.0,4563000000.0,43396000000.0,11657000000.0,20069000000.0,1430000000.0,621000000.0,-4161000000.0,-1703000000.0,-1004000000.0,-468000000.0,-280000000.0,-1.459999999999999,-1387169000.0,-1280000000.0,-1383000000.0,-2663000000.0,21499000000.0,0.533,11.1677,,-1.459999999999999,-1703000000.0,-0.08612850647679506,-0.0231357728822933,0.24128815188656572,0.4092766161980293,-0.039243248225642915,-0.05136325250331765,0.6399903869262197,0.4092766161980293,1.8442995624946383,0.5329826868288406,7785000000.0,1827000000.0,2852000000.0,-3183000000.0,2852000000.0,963000000.0,2.580000000000002,2.580000000000002,7.538218793828892,2.9615784008307373,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2019-03-31,44567000000.0,2429000000.0,4061000000.0,44567000000.0,12172000000.0,21114000000.0,1428000000.0,518000000.0,2079000000.0,781000000.0,466000000.0,241000000.0,126000000.0,0.64,729953000.0,474000000.0,729000000.0,-255000000.0,22542000000.0,,12.3911,,0.64,781000000.0,0.03828458757804798,0.010456167119168892,0.22414622414622415,0.37566137566137564,0.01752417708169722,0.022498127556605404,-0.12265512265512266,0.37566137566137564,1.8519553072625698,0.5981285397685299,7738000000.0,1841000000.0,2782000000.0,-3254000000.0,2782000000.0,965000000.0,2.5700000000000016,2.5700000000000016,8.102803738317757,2.882901554404145,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2019-06-30,44204000000.0,2231000000.0,4063000000.0,44204000000.0,11983000000.0,20965000000.0,1636000000.0,406000000.0,3882000000.0,1421000000.0,907000000.0,487000000.0,210000000.0,1.24,730436000.0,1070000000.0,1474000000.0,-404000000.0,22601000000.0,,12.4906,,1.24,1421000000.0,0.07569056162897438,0.02051850511265949,0.2336424523441525,0.36604842864502835,0.03214641208940367,0.041088364561647,-0.10407006697578568,0.36604842864502835,1.8860886255528666,0.549101649027812,7646000000.0,1781000000.0,2694000000.0,-3456000000.0,2694000000.0,978000000.0,2.4300000000000015,2.4300000000000015,8.389383815887157,2.754601226993865,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2019-09-30,44559000000.0,2534000000.0,3840000000.0,44559000000.0,11902000000.0,21547000000.0,1387000000.0,670000000.0,5815000000.0,2147000000.0,1382000000.0,746000000.0,328000000.0,1.89,730677000.0,1888000000.0,2197000000.0,-309000000.0,22934000000.0,,12.6564,,1.89,2147000000.0,0.11611493866577045,0.031015058686236226,0.23766122098022355,0.36921754084264835,0.04818330752485469,0.06163164542427374,-0.053138435081685295,0.36921754084264835,1.9269030415056294,0.6598958333333333,7615000000.0,1751000000.0,2646000000.0,-3631000000.0,2646000000.0,1006000000.0,2.3100000000000014,2.3100000000000014,8.667422524565382,2.6302186878727634,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2019-12-31,45680000000.0,2767000000.0,4900000000.0,45680000000.0,12991000000.0,20721000000.0,1151000000.0,815000000.0,-4007000000.0,-1509000000.0,-1009000000.0,-480000000.0,-255000000.0,-1.3999999999999995,-1454312000.0,-1005000000.0,-1317000000.0,-2322000000.0,21872000000.0,0.5647,14.8582,,-1.3999999999999995,-1509000000.0,-0.07766915556924024,-0.02208844133099825,0.2518093336660844,0.3765909658098328,-0.03303415061295972,-0.043283710524051285,0.5794858996755677,0.3765909658098328,1.683627126472173,0.5646938775510204,7769000000.0,1746000000.0,2840000000.0,-3290000000.0,2840000000.0,994000000.0,2.370000000000001,2.370000000000001,7.701408450704226,2.857142857142857,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
2020-03-31,46328000000.0,2956000000.0,5322000000.0,46328000000.0,13241000000.0,20670000000.0,1696000000.0,915000000.0,2054000000.0,817000000.0,554000000.0,248000000.0,140000000.0,0.72,768738000.0,692000000.0,826000000.0,-134000000.0,22366000000.0,,10.3374,,0.72,817000000.0,0.04183974020089117,0.011958211017095493,0.2697176241480039,0.3977604673807206,0.01763512346744949,0.02294492655938439,-0.06523855890944498,0.3977604673807206,1.689147345366664,0.5554302893649005,7744000000.0,1834000000.0,2876000000.0,-3169000000.0,2876000000.0,1001000000.0,2.450000000000001,2.450000000000001,7.776773296244785,2.873126873126873,0.7022748,39.085,32.5,6.37759,29030.502,24.5813,1.7409,7.1787
