report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2011-03-31,1286431000.0,311698000.0,492470000.0,1395522000.0,-109091000.0,,129997000.0,101238000.0,,119297000.0,65876000.0,9615000.0,44178000.0,0.37,176964192.0,145581000.0,13648000.0,11305000.0,131933000.0,129997000.0,,21.7497,4.6842,0.37,130602000.0,-0.6038628301143082,0.05120834308252833,,,0.09273486102247225,5.7063522433751075,,,-1.1916381736348554,0.6329278940849189,,,,,,,,,,,0.7887991,322.92,164.6,1.6027,27510.967,30.2884,100.894,8.9534
2011-06-30,1408089000.0,295477000.0,511600000.0,1552529000.0,-144440000.0,,170663000.0,51970000.0,,243115000.0,131453000.0,24500000.0,87649000.0,0.75,175799120.0,187087000.0,28171000.0,22160000.0,158916000.0,170663000.0,,22.2548,4.7452,0.75,265275000.0,-0.910087233453337,0.0933556046528309,,,0.17265598978473662,9.271059756702131,,,-1.1815494322902242,0.5775547302580141,,,,,,,,,,,0.7887991,322.92,164.6,1.6027,27510.967,30.2884,100.894,8.9534
2011-09-30,1379933000.0,271764000.0,506001000.0,1538806000.0,-158873000.0,853580000.0,165670000.0,52846000.0,,374524000.0,202440000.0,39093000.0,133491000.0,1.16,174255965.0,323754000.0,41925000.0,32958000.0,281829000.0,1019250000.0,,21.3509,4.4999,1.16,407482000.0,-1.2742253246303652,0.1467027746999311,,,0.27140737992351804,0.43530219891977584,,,-6.415501690029143,0.5370819425258053,,,,,,,,,,,0.7887991,322.92,164.6,1.6027,27510.967,30.2884,100.894,8.9534
2011-12-31,1541106000.0,453654000.0,349650000.0,1639596000.0,-98490000.0,1100332000.0,5554000.0,191603000.0,,-223555000.0,-117011000.0,-19361000.0,-87655000.0,-0.6500000000000004,-353694167.0,-280701000.0,-23915000.0,-22596000.0,-304616000.0,1105886000.0,1.2974,22.7615,4.8329,-0.6500000000000004,-246151000.0,1.18804954817748,-0.07592663969902136,,,-0.14506140395274564,-0.22191372608189827,,,-11.228408975530511,1.2974517374517374,,282758000.0,513381000.0,268062000.0,557208000.0,53847000.0,1.6299999999999994,1.6299999999999994,1.9846915335027495,9.534068750348208,0.7887991,322.92,164.6,1.6027,27510.967,30.2884,100.894,8.9534
2012-03-31,1892043000.0,419840000.0,567556000.0,1902301000.0,-10258000.0,1099285000.0,130478000.0,114930000.0,,138961000.0,74601000.0,16385000.0,48410000.0,0.44,171350820.0,189613000.0,17442000.0,11644000.0,172171000.0,1229763000.0,,26.6152,5.6817,0.44,150605000.0,-7.272470267108599,0.03942880790764269,,,0.07344494813278557,0.11394869229728455,,,-119.88331058685904,0.7397331717046424,,291483000.0,533045000.0,308300000.0,577211000.0,60617000.0,1.6999999999999993,1.6999999999999993,2.1305259255281,8.793655245228237,0.7887991,322.92,164.6,1.6027,27510.967,30.2884,100.894,8.9534
2012-06-30,1853343000.0,397495000.0,612259000.0,1806661000.0,46682000.0,1054395000.0,201783000.0,97198000.0,,277363000.0,147932000.0,33762000.0,96230000.0,0.86,171626084.0,187435000.0,36532000.0,24734000.0,150903000.0,1256178000.0,,27.8349,5.9007,0.86,302097000.0,3.1689302086457305,0.07981900813826691,,,0.14965551438670555,0.21288780068464763,,,26.90925838653014,0.6492268794742094,,307962000.0,567293000.0,300287000.0,614033000.0,69879000.0,1.8099999999999996,1.8099999999999996,2.0457825556606895,8.11821863506919,0.7887991,322.92,164.6,1.6027,27510.967,30.2884,100.894,8.9534
2012-09-30,2303433000.0,361337000.0,668257000.0,2161385000.0,142048000.0,1301683000.0,265794000.0,97770000.0,,432614000.0,230843000.0,51895000.0,149935000.0,1.34,171637571.0,320997000.0,55724000.0,37448000.0,265273000.0,1567477000.0,,25.2668,5.3466,1.34,470062000.0,1.6251055981076818,0.10021693706741198,,,0.18781271259029458,0.2530609379798482,,,11.034840335661185,0.5407156228816159,,336365000.0,625383000.0,283731000.0,676613000.0,82681000.0,1.9899999999999995,1.9899999999999995,2.316652207391818,7.5638054692129995,0.7887991,322.92,164.6,1.6027,27510.967,30.2884,100.894,8.9534
2012-12-31,2360336000.0,390559000.0,585350000.0,2104745000.0,255591000.0,1266162000.0,195263000.0,89819000.0,,-257350000.0,-124234000.0,-29534000.0,-104509000.0,-0.7200000000000002,-342904957.0,-229816000.0,-35325000.0,-23202000.0,-265141000.0,1461425000.0,0.6672,25.8332,6.0386,-0.7200000000000002,-280552000.0,-0.486065628288946,-0.05263403176496906,,,-0.10903108709946381,-0.14988212107516763,,,5.717826527538137,0.6672230289570342,,329142000.0,591588000.0,323206000.0,642212000.0,72508000.0,1.9199999999999995,1.9199999999999995,2.2756114803211402,8.158934186572516,0.7887991,322.92,164.6,1.6027,27510.967,30.2884,100.894,8.9534
2013-03-31,2516347000.0,552543000.0,650422000.0,2163823000.0,352524000.0,,183979000.0,267358000.0,,147425000.0,80511000.0,20090000.0,46679000.0,0.0,172760641.0,191257000.0,28065000.0,15214000.0,163192000.0,183979000.0,,30.7313,7.1588,0.0,162639000.0,0.2283844504203969,0.03199518985259187,,,0.058586911900465236,0.2747887709854372,,,0.5218907081503671,0.8495146228141115,,335052000.0,600052000.0,314227000.0,654246000.0,76213000.0,1.4799999999999998,1.4799999999999998,0.28120768029151116,7.873354939446027,0.7887991,322.92,164.6,1.6027,27510.967,30.2884,100.894,8.9534
2013-06-30,2439351000.0,493609000.0,585136000.0,2073846000.0,365505000.0,,137870000.0,172587000.0,,298923000.0,164716000.0,39794000.0,94401000.0,0.0,172614164.0,246691000.0,63505000.0,32025000.0,183186000.0,137870000.0,,29.5557,7.0249,0.0,330948000.0,0.45065320583849744,0.0675245177918225,,,0.1225420203980485,0.593837596225478,,,0.3772041422141968,0.8435799540619616,,351836000.0,621612000.0,346510000.0,683097000.0,82245000.0,0.6199999999999997,0.6199999999999997,0.2018307795232595,7.558052161225606,0.7887991,322.92,164.6,1.6027,27510.967,30.2884,100.894,8.9534
