report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2015-03-31,1150452000.0,101971000.0,74698000.0,1004404000.0,146048000.0,776090000.0,71913000.0,182809000.0,12084000.0,-6164000.0,17237000.0,1016000.0,,,,7495000.0,14469000.0,,776090000.0,1.2717,,,,26553000.0,-0.04220530236634531,-0.0053578941146610205,-0.03371825238363538,0.06610177835883353,0.010503697677086919,0.013104329286939699,,0.14524996034112106,5.313937883435583,1.3651101769793033,9383117000.0,-2972277000.0,-2193856000.0,,-1394558000.0,2314400000.0,,,-0.5565132464910029,-0.9479156584860007,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2015-06-30,1169003000.0,122619000.0,90287000.0,1017929000.0,151074000.0,773354000.0,88627000.0,381165000.0,35143000.0,-1369000.0,34475000.0,2048000.0,0.0,46505687.0,,17863000.0,28500000.0,,773354000.0,,0.6133,,0.0,63643000.0,-0.00906178429114209,-0.001171083393284705,-0.003591620426849265,0.09219891647973974,0.03006236938656274,0.038015940668175346,,0.16696968504453452,5.119040999774945,1.358102495375857,1204582000.0,-25446000.0,75887000.0,,161285000.0,95875000.0,,,4.794953033450104,0.7915202086049544,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2015-09-30,1168945000.0,132338000.0,69967000.0,1012138000.0,156807000.0,786298000.0,48751000.0,533624000.0,59235000.0,4030000.0,,4469000.0,0.0,46620959.0,,24414000.0,42454000.0,,786298000.0,,0.6014,,0.0,101689000.0,0.02570038327370589,0.0034475531355196353,0.007552134086922627,0.1110051272056729,0.05067389825868625,0.06280848898054829,,0.19056301815510546,5.014431753684466,1.8914345334228995,1507870000.0,-17928000.0,124017000.0,,238083000.0,,,,3.3026213547376333,,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2015-12-31,1325008000.0,116179000.0,105710000.0,1054341000.0,270667000.0,861713000.0,78278000.0,-377814000.0,-33946000.0,117686000.0,9846000.0,-77113000.0,2.0,-46117666.0,,-13010000.0,-28502000.0,,861713000.0,1.0943,0.7098,4.4737,2.0,-62448000.0,0.4347999571429099,0.08881908637532754,-0.3114918981297676,0.08984844394331602,-0.025619467957929312,-0.029977569367173565,,0.16528768123997523,3.1836647984423663,1.099035096017406,719784000.0,114183000.0,72516000.0,,129437000.0,,,,6.65739317196783,,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2016-03-31,1286068000.0,85962000.0,95853000.0,1011112000.0,274956000.0,826798000.0,44099000.0,213566000.0,18263000.0,,12991000.0,1836000.0,0.0,47534761.0,,10624000.0,16204000.0,,826798000.0,,0.6998,4.3293,0.0,34467000.0,,,,0.08551454819587387,0.014200648799285885,0.01657629561589974,,0.16138804865943082,3.007019304906967,0.896810741447842,750541000.0,,78695000.0,,137351000.0,,1.9999999999999964,1.9999999999999964,6.019599420462901,,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2016-06-30,1274685000.0,80937000.0,105650000.0,988242000.0,286443000.0,789389000.0,37105000.0,444881000.0,47917000.0,,25786000.0,7816000.0,0.0,47591958.0,,20345000.0,31787000.0,,789389000.0,,0.8781,5.5109,0.0,79704000.0,,,,0.1077074543529618,0.03759124803382796,0.0445394820009072,,0.17915802203285822,2.7558327485747602,0.7660861334595362,814257000.0,,91469000.0,,153412000.0,,1.9999999999999964,1.9999999999999964,5.1455492399551535,,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2016-09-30,1278874000.0,91938000.0,97635000.0,981977000.0,296897000.0,786112000.0,44609000.0,686446000.0,76026000.0,,38375000.0,13654000.0,0.0,47737592.0,,32949000.0,47597000.0,,786112000.0,,0.7584,4.9357,0.0,123623000.0,,,,0.1107530672478243,0.05944760781750196,0.07019886261333008,,0.18009136916815016,2.6477599975749166,0.9416500230450146,967079000.0,,108260000.0,,175346000.0,86998000.0,1.9999999999999964,1.9999999999999964,4.483204635406568,1.2443964229062736,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2016-12-31,1294044000.0,101753000.0,102040000.0,995593000.0,298451000.0,795881000.0,61029000.0,-451997000.0,-53088000.0,24802000.0,-26235000.0,-10062000.0,0.0,-95162749.0,,-16538000.0,-32139000.0,,795881000.0,1.0,0.8994,32.2551,0.0,-85227000.0,0.08310241882252029,0.019166272553328943,-0.054872045610922196,0.11745210698301095,-0.04102488014317906,-0.04851178618554516,,0.18855656121611428,2.666705757394011,0.99718737749902,892896000.0,,89118000.0,,152567000.0,50917000.0,0.0,0.0,5.216599920035132,1.750260227428953,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2017-03-31,1645803000.0,80686000.0,85695000.0,1344343000.0,301460000.0,1160814000.0,44574000.0,200925000.0,14149000.0,,12670000.0,458000.0,0.0,48081281.0,,6206000.0,15604000.0,,1160814000.0,,1.0113,39.8101,0.0,29753000.0,,,,0.07041931068806769,0.008597019205822325,0.009676025149869313,,0.148080129401518,3.850640217607643,0.9415485150825602,880255000.0,,85004000.0,,147853000.0,50596000.0,0.0,0.0,7.8511359255476725,1.6800537591904499,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2017-06-30,3557940000.0,362569000.0,252360000.0,2733016000.0,824924000.0,2211023000.0,103624000.0,556105000.0,-17967000.0,-45307000.0,40197000.0,-39219000.0,0.0,58339438.0,,29824000.0,40513000.0,,2211023000.0,,1.475,,0.0,22546000.0,-0.054922635297312235,-0.01273405397505298,-0.08147202416809775,-0.032308646748365866,-0.005049832206276666,-0.005918087502845076,,0.040542703266469464,2.6802747889502547,1.4367134252654938,991479000.0,,19120000.0,,90695000.0,65007000.0,0.0,0.0,24.3786647554992,0.2941221714584583,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2017-09-30,3585257000.0,400974000.0,225075000.0,2731322000.0,853935000.0,2224054000.0,134903000.0,1000978000.0,60955000.0,-15754000.0,69380000.0,-27625000.0,0.0,64768174.0,,53181000.0,69635000.0,,2224054000.0,,1.5794,,0.0,130590000.0,-0.018448710967462395,-0.004394106196571125,-0.015738607641726392,0.06089544425551811,0.01700157059870464,0.019803514567465964,,0.13046240776520562,2.604476921545551,1.781512829056981,1306011000.0,,4049000.0,,97662000.0,96012000.0,0.0,0.0,22.772972087403495,0.042171811856851225,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2017-12-31,3546472000.0,251032000.0,219059000.0,2601346000.0,945126000.0,2189578000.0,134596000.0,-284504000.0,37732000.0,135001000.0,-22478000.0,-50884000.0,1.0,-103086079.0,,-5689000.0,-19861000.0,,2189578000.0,1.1205,1.642,33.1719,1.0,17871000.0,0.14283915583742274,0.0380662810815932,-0.474513539352698,-0.13262379439304894,0.010639305766406728,0.012036862172632567,,-0.06281458257177404,2.3167048626320725,1.1459561122802533,1473504000.0,,94869000.0,,200760000.0,99769000.0,0.9999999999999964,0.9999999999999964,10.906445507073123,0.9508865479257084,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2018-03-31,3552220000.0,475309000.0,217290000.0,2593589000.0,958631000.0,2190110000.0,183138000.0,440192000.0,54194000.0,20855000.0,31251000.0,2088000.0,0.0,78080049.0,,21271000.0,31534000.0,,2190110000.0,,1.4427,26.5749,0.0,85728000.0,0.02175498184390031,0.005870976459791342,0.047377053649316665,0.12311445914510032,0.015256374886690576,0.017211323509936195,,0.19475138121546962,2.2846225502826427,2.187440747388283,1712771000.0,94795000.0,134914000.0,,256735000.0,118350000.0,0.9999999999999964,0.9999999999999964,8.530624963483747,1.1399577524292352,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2018-06-30,3599746000.0,505403000.0,217692000.0,2603023000.0,996723000.0,2190749000.0,202016000.0,896994000.0,131608000.0,57651000.0,62494000.0,11301000.0,0.0,78169629.0,148504000.0,55181000.0,63444000.0,93323000.0,2190749000.0,,1.6566,16.9116,0.0,195052000.0,0.05784054346092144,0.016015296634818123,0.06427133291861484,0.1467211597847923,0.03656035731409939,0.04128914701054629,0.10403971486988765,0.21745072988225117,2.197951687680529,2.321642504088345,2053660000.0,197753000.0,284489000.0,,429241000.0,140647000.0,0.9999999999999964,0.9999999999999964,5.103773870622797,2.022716446138204,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2018-09-30,4477174000.0,426208000.0,261936000.0,3441023000.0,1036151000.0,2967434000.0,164086000.0,1384247000.0,223377000.0,95355000.0,96579000.0,31281000.0,1.0,78208040.0,263448000.0,89082000.0,99204000.0,174366000.0,2967434000.0,,2.0722,20.3982,1.0,322581000.0,0.09202809243054343,0.021298033089623053,0.068885827457094,0.16137076692237728,0.04989240981029551,0.05579424440844893,0.12596451355863514,0.2330371674997309,2.8639011109384636,1.6271455622747542,2436929000.0,308862000.0,446911000.0,,621232000.0,167846000.0,1.9999999999999964,1.9999999999999964,4.77669212146187,2.662625263634522,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2018-12-31,5911462000.0,573196000.0,402177000.0,4882309000.0,,3261273000.0,230752000.0,-665426000.0,-99076000.0,-78626000.0,-18592000.0,-4283000.0,0.0,-156175617.0,-88672000.0,-18119000.0,-36753000.0,-106791000.0,3261273000.0,1.4254,1.3629,29.4055,0.0,-135829000.0,,-0.013300601441741484,0.1181588937011779,0.14889108631162593,-0.016759982555922714,-0.030379548108974624,0.16048516288813483,0.20412337359826638,,1.4252331684805446,2056007000.0,95235000.0,310103000.0,,467532000.0,171732000.0,0.9999999999999964,0.9999999999999964,6.975507558840892,1.8057380103882794,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2019-03-31,6114518000.0,382990000.0,389344000.0,5051254000.0,,3057151000.0,216883000.0,635823000.0,123604000.0,38229000.0,73510000.0,10405000.0,0.49,78589110.0,65440000.0,38360000.0,57757000.0,27080000.0,3057151000.0,,1.6706,33.408,0.49,181361000.0,,0.006252169018064874,0.060125223529189725,0.1944000138403298,0.020214839501658186,0.040431107262938595,0.042590469360183576,0.2852381873571733,,0.9836802416372155,2251638000.0,112609000.0,379513000.0,187978000.0,563165000.0,213991000.0,1.4899999999999964,1.4899999999999964,5.428517397210409,1.7734998200858914,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2019-06-30,6082002000.0,702638000.0,383240000.0,4996483000.0,,3018455000.0,183139000.0,1272944000.0,226154000.0,57165000.0,145308000.0,20823000.0,0.73,78657552.0,127858000.0,97114000.0,114290000.0,30744000.0,3018455000.0,,1.5176,38.9733,0.73,340444000.0,,0.009399043275553017,0.04490771000138262,0.1776621752410161,0.03718413772307211,0.07492376066563855,0.024151887278623413,0.2674461720232783,,1.8334150923703163,2627588000.0,112123000.0,474059000.0,125399000.0,708557000.0,296805000.0,2.219999999999996,2.219999999999996,4.260003076675553,1.5972069203685921,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2019-09-30,6081241000.0,963539000.0,414971000.0,4954463000.0,,2950955000.0,208831000.0,1936125000.0,351061000.0,94220000.0,217205000.0,38892000.0,1.2,78588517.0,260083000.0,135016000.0,166882000.0,125067000.0,2950955000.0,,1.1889,32.9503,1.2,517943000.0,,0.015493548109670378,0.04866421331267351,0.18132145393505067,0.057728512979505334,0.11896521634521706,0.06459655239202014,0.26751526890051003,,2.3219429791479405,3179466000.0,110988000.0,601743000.0,76100000.0,903919000.0,417431000.0,2.4199999999999964,2.4199999999999964,3.2646232682353173,1.441538841149795,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2019-12-31,5640553000.0,604643000.0,688446000.0,4523296000.0,,2324541000.0,206317000.0,-1316643000.0,-290846000.0,-108613000.0,-149775000.0,-26143000.0,-1.39,-157241360.0,-140855000.0,-99724000.0,-117404000.0,-240579000.0,2324541000.0,0.8794,1.8346,57.2614,-1.39,-408250000.0,,-0.0192557360953793,0.08249236885017427,0.2208996668041375,-0.05156338394480116,-0.12511975482471593,0.18272151220945998,0.3100688645289574,,0.8782722246915518,2528249000.0,81001000.0,409973000.0,-57688000.0,631498000.0,286248000.0,1.0299999999999965,1.0299999999999965,3.680995030863122,1.4322300941840642,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2020-03-31,25980000000.0,3484000000.0,2792000000.0,23649000000.0,2257000000.0,8793000000.0,2677000000.0,1828000000.0,-66000000.0,189000000.0,333000000.0,54000000.0,,837000000.0,-20000000.0,184000000.0,,-204000000.0,8793000000.0,,0.4736,,,-66000000.0,0.08373947718210013,0.007274826789838337,0.10339168490153172,-0.036105032822757115,-0.002540415704387991,-0.005972850678733032,-0.11159737417943107,-0.036105032822757115,3.8958794860434205,1.2478510028653296,3720426000.0,231772000.0,220369000.0,-288768000.0,384137000.0,545738000.0,,,22.890270918969012,0.40379999193752314,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2020-06-30,6148447000.0,1534737000.0,476002000.0,4531998000.0,1616449000.0,2670739000.0,950483000.0,599539000.0,-201507000.0,-275634000.0,134600000.0,-70833000.0,-3.49,79009373.0,-80463000.0,41014000.0,,-121477000.0,2670739000.0,,2.0698,,-3.49,-201507000.0,-0.1705182161639495,-0.04482985703544326,-0.4597432360530341,-0.3361032393222126,-0.03277364186436022,-0.047002137531640786,-0.20261734432622397,-0.3361032393222126,1.652225959495165,3.224223847798959,3047021000.0,-101027000.0,-207292000.0,-440989000.0,-157814000.0,535030000.0,,,-16.923333798015385,-0.38743995663794556,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2020-09-30,36239000000.0,6298000000.0,2470000000.0,32850000000.0,3370000000.0,15203000000.0,1037000000.0,1977000000.0,-354000000.0,-1202000000.0,608000000.0,64000000.0,-11.56,104000000.0,,94000000.0,,,15203000000.0,,4.3517,,-11.56,-354000000.0,-0.3566765578635015,-0.03316868567013439,-0.6079919069296914,-0.17905918057663125,-0.009768481470239246,-0.019059925698594736,,-0.17905918057663125,4.511275964391691,2.5497975708502025,3087896000.0,-1397247000.0,-912353000.0,,-1029757000.0,925825000.0,,,-14.763677255896294,-0.9854486539032754,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2020-12-31,36385000000.0,6667000000.0,2585000000.0,31351000000.0,5016000000.0,14073000000.0,1758000000.0,-930539000.0,184507000.0,-468366000.0,98400000.0,78833000.0,1.5500000000000007,-890009373.0,-481537000.0,-156014000.0,583000000.0,-637551000.0,14073000000.0,2.4127,4.2637,,1.5500000000000007,767507000.0,-0.0933744019138756,-0.012872502404837158,0.5033276412917674,-0.19827970670761785,0.00507096330905593,0.009665618942846666,0.6851416222210999,-0.8247983158148127,2.805622009569378,2.579110251450677,3474000000.0,-1757000000.0,-437000000.0,,146000000.0,1174000000.0,,,96.39041095890411,-0.37223168654173766,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2021-03-31,36019000000.0,6562000000.0,2504000000.0,31389000000.0,4613000000.0,14103000000.0,1794000000.0,1699000000.0,186000000.0,-423000000.0,563000000.0,-79000000.0,-2.03,208000000.0,,65000000.0,,,14103000000.0,,3.6819,,-2.03,186000000.0,-0.09169737697810536,-0.011743801882339876,-0.24896998234255444,0.10947616244849911,0.005163941253227463,0.009938020944646292,,0.10947616244849911,3.057229568610449,2.6206070287539935,3345000000.0,-2369000000.0,-185000000.0,,398000000.0,1404000000.0,-15.530000000000001,-15.530000000000001,35.43467336683417,-0.13176638176638178,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2021-06-30,38816000000.0,6316000000.0,5452000000.0,33654000000.0,5134000000.0,13838000000.0,1128000000.0,4294000000.0,806000000.0,-352000000.0,1155000000.0,-77000000.0,-1.68,209000000.0,,177000000.0,,,13838000000.0,,2.9572,,-1.68,806000000.0,-0.06856252434748734,-0.009068425391591096,-0.08197484862598975,0.18770377270610153,0.020764633140972794,0.042483660130718956,,0.18770377270610153,2.6953642384105962,1.1584739545121057,7039461000.0,-2445366000.0,822507000.0,,1405507000.0,2424400000.0,-13.720000000000002,-13.720000000000002,9.845557510563804,0.3392620854644448,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2021-09-30,38962000000.0,5925000000.0,4978000000.0,34009000000.0,4890000000.0,14453000000.0,1072000000.0,6979000000.0,1338000000.0,-585000000.0,1734000000.0,-167000000.0,-2.78,211000000.0,,313000000.0,,,14453000000.0,,2.7768,,-2.78,1338000000.0,-0.1196319018404908,-0.015014629639135567,-0.08382289726321823,0.1917180111763863,0.034341152918228014,0.06917231039652587,,0.1917180111763863,2.9556237218813908,1.1902370429891522,12041461000.0,-1828366000.0,2514507000.0,,3097507000.0,3550400000.0,-4.94,-4.94,4.666010440008691,0.708232030193781,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2021-12-31,38031000000.0,5964000000.0,5297000000.0,33490000000.0,4480000000.0,13722000000.0,1070000000.0,-3402000000.0,-870000000.0,341000000.0,-1157000000.0,40000000.0,1.6600000000000001,-417000000.0,,-35000000.0,1126000000.0,,13722000000.0,1.1259,2.0893,,1.6600000000000001,256000000.0,0.07611607142857142,0.0089663695406379,-0.10023515579071135,0.25573192239858905,-0.02287607478109963,-0.047796945390616415,,-0.0752498530276308,3.0629464285714287,1.1259203322635454,9570000000.0,-1019000000.0,1460000000.0,,2586000000.0,2295000000.0,-4.830000000000001,-4.830000000000001,5.306264501160093,0.6361655773420479,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2022-03-31,37073000000.0,5120000000.0,5145000000.0,33227000000.0,3785000000.0,13741000000.0,814000000.0,2292000000.0,-10000000.0,-680000000.0,552000000.0,-107000000.0,-3.18,214000000.0,,210000000.0,,,13741000000.0,,1.6449,,-3.18,-10000000.0,-0.17965653896961692,-0.01834218973376851,-0.29668411867364747,-0.004363001745200698,-0.00026973808432012515,-0.0005705808513066301,,-0.004363001745200698,3.6303830911492736,0.9951409135082604,10163000000.0,-1276000000.0,1264000000.0,,2390000000.0,2284000000.0,-5.980000000000001,-5.980000000000001,5.749372384937239,0.553415061295972,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2022-06-30,36670000000.0,4900000000.0,4897000000.0,32959000000.0,3649000000.0,13668000000.0,997000000.0,5113000000.0,592000000.0,-803000000.0,1111000000.0,-55000000.0,-3.75,214000000.0,,471000000.0,,,13668000000.0,,0.7903,,-3.75,592000000.0,-0.22006029049054535,-0.021898009271884376,-0.1570506551926462,0.11578329747701936,0.016143986910280884,0.03418605994109834,,0.11578329747701936,3.745683748972321,1.0006126199714112,10982000000.0,-1727000000.0,1050000000.0,,2176000000.0,2240000000.0,-8.05,-8.05,6.28125,0.46875,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2022-09-30,33594000000.0,1936000000.0,2426000000.0,29702000000.0,3838000000.0,12857000000.0,944000000.0,8000000000.0,1251000000.0,-751000000.0,1680000000.0,-47000000.0,-3.5,214000000.0,,717000000.0,,,12857000000.0,,0.6531,,-3.5,1251000000.0,-0.19567483064095884,-0.022355182473060665,-0.093875,0.156375,0.03723879264154313,0.07493261455525606,,0.156375,3.349921834288692,0.7980214344600165,12003000000.0,-1893000000.0,963000000.0,,2089000000.0,2186000000.0,-8.770000000000001,-8.770000000000001,6.1546194351364285,0.44053064958828914,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
2022-12-31,33527000000.0,2102000000.0,2668000000.0,29776000000.0,3713000000.0,12659000000.0,1038000000.0,-4584000000.0,-94000000.0,1335000000.0,,168000000.0,6.239999999999999,-428000000.0,,-446000000.0,1205000000.0,,12659000000.0,0.7879,0.8249,,6.239999999999999,1111000000.0,0.3595475356854296,0.03981865362245354,-0.2912303664921466,0.02050610820244328,-0.0028037104423300624,-0.005741509894942585,,-0.24236474694589877,3.4093724750875305,0.787856071964018,10821000000.0,-899000000.0,1739000000.0,,2944000000.0,,-4.190000000000002,-4.190000000000002,4.299932065217392,,1.8615361,31.58,17.86,4.88303,5399.412,1.3625,0.4701
