report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,8943392000.0,3939493000.0,1467466000.0,,5149634000.0,,200573000.0,830688000.0,3761628000.0,876514000.0,614007000.0,25900000.0,253163000.0,2.53,,229597000.0,252027000.0,,200573000.0,,14.4391,2.5169,2.53,1128541000.0,0.1192331338499008,0.0686548235837141,0.16322905933282078,0.23301453519593113,0.09800688597793768,0.1638280537556771,,0.3000139833072276,0.03894898161694598,2.684554872140138,,,,,,,,,,,0.27523088,187.35,127.5364,2.71303,45011.99,25.6187,2.1039,2.0532
2010-06-30,9031673000.0,4123061000.0,1531426000.0,,5153877000.0,,202221000.0,750106000.0,5639857000.0,1316615000.0,,38985000.0,377336000.0,3.82,,329985000.0,383005000.0,,202221000.0,,12.6785,2.1348,3.82,1699620000.0,,,,0.23344829487698004,0.14577753202535124,0.24581607730105012,,0.30135870466219267,0.03923667561332954,2.692301815432153,,,,,,,,,,,0.27523088,187.35,127.5364,2.71303,45011.99,25.6187,2.1039,2.0532
2010-09-30,9650694000.0,4505250000.0,1671673000.0,,5434580000.0,,202758000.0,1215989000.0,7372333000.0,1676797000.0,,51263000.0,484820000.0,5.49,,537306000.0,502113000.0,,202758000.0,2.6944,13.0555,2.3333,5.49,2178910000.0,,,,0.22744455520389542,0.17374885163699108,0.29744482236119246,,0.29555230345672123,0.03730886287440796,2.6950545950075164,,,,,,,,,,,0.27523088,187.35,127.5364,2.71303,45011.99,25.6187,2.1039,2.0532
2010-12-31,10071270000.0,4950841000.0,1612353000.0,,4877933000.0,,235295000.0,1249355000.0,1842005000.0,413078000.0,,15553000.0,93875000.0,1.36,,79842000.0,123192000.0,,235295000.0,,14.1884,2.5647,1.36,536270000.0,,,,0.2242545487118656,0.04101548265511698,0.08078614918012653,,0.29113384599933223,0.048236619896173234,3.070568913879281,18615823000.0,,4283004000.0,,5543341000.0,131701000.0,13.2,13.2,0.04244642355575816,32.520664231858525,0.27523088,187.35,127.5364,2.71303,45011.99,25.6187,2.1039,2.0532
2011-03-31,10344223000.0,4856630000.0,1578911000.0,,5099061000.0,,241431000.0,748588000.0,3764028000.0,853418000.0,,39474000.0,211273000.0,2.74,,193688000.0,245397000.0,,241431000.0,,13.0802,2.3703,2.74,1098815000.0,,,,0.226729981817351,0.08250189501908456,0.15980138159555338,,0.29192529917418253,0.04734812939088197,3.075936515737746,18618223000.0,,4259908000.0,,5513615000.0,145275000.0,13.41,13.41,0.04378814987988824,29.32306315608329,0.27523088,187.35,127.5364,2.71303,45011.99,25.6187,2.1039,2.0532
2011-06-30,10620819000.0,5073133000.0,1657926000.0,,5298400000.0,,239784000.0,1158037000.0,5778109000.0,1325125000.0,,61685000.0,333804000.0,4.26,,321268000.0,372210000.0,,239784000.0,,13.6998,2.5087,4.26,1697335000.0,,,,0.22933541059886547,0.12476674350631528,0.23927067067471935,,0.2937526792935197,0.04525592631737883,3.059927282641083,18756475000.0,,4268418000.0,,5511330000.0,167975000.0,13.850000000000001,13.850000000000001,0.043507465530098904,25.41103140348266,0.27523088,187.35,127.5364,2.71303,45011.99,25.6187,2.1039,2.0532
2011-09-30,10430428000.0,4668331000.0,1823228000.0,10430428000.0,4828175000.0,,234932000.0,1175282000.0,-3555238000.0,-828339000.0,,-32693000.0,-187541000.0,-2.7399999999999993,1712530000.0,-79413000.0,-236710000.0,1633117000.0,234932000.0,2.5606,12.5439,2.1022,-2.7399999999999993,-1065049000.0,,,,0.23299115277233198,-0.07941562896556115,-0.16360290232855043,-0.45935518240972895,0.29957178675520457,0.04865855110885583,2.560475705726327,7828904000.0,,1763282000.0,,2267371000.0,84019000.0,5.620000000000001,5.620000000000001,0.10361427397633648,20.986705388066984,0.27523088,187.35,127.5364,2.71303,45011.99,25.6187,2.1039,2.0532
2011-12-31,11413363000.0,5694144000.0,1606374000.0,11413363000.0,4727554000.0,,203894000.0,2196278000.0,1887645000.0,358569000.0,,29378000.0,81244000.0,1.21,313019000.0,103653000.0,135618000.0,209366000.0,203894000.0,,12.8421,2.0494,1.21,494187000.0,,,,0.18995573849955896,0.03141659474074381,0.07271069268093266,0.11091386357074556,0.261800815301606,0.04312885690993694,3.544718726772221,7874544000.0,,1708773000.0,,2225288000.0,97844000.0,5.470000000000001,5.470000000000001,0.09162589291813014,17.464259433383752,0.27523088,187.35,127.5364,2.71303,45011.99,25.6187,2.1039,2.0532
2012-03-31,11195392000.0,5300585000.0,1621489000.0,11195392000.0,4476288000.0,,206330000.0,1839490000.0,3878464000.0,765007000.0,,64518000.0,183328000.0,2.59,610419000.0,214516000.0,-265881000.0,395903000.0,206330000.0,,13.1927,2.0508,2.59,499126000.0,,,,0.19724483713140048,0.06833231029337784,0.16337164381121844,0.10207726563918088,0.12869166762924705,0.04609399573932687,3.2689614298956085,7988980000.0,,1620362000.0,,1625599000.0,122888000.0,5.32,5.32,0.1269255209925695,13.185681270750603,0.27523088,187.35,127.5364,2.71303,45011.99,25.6187,2.1039,2.0532
2012-06-30,11024864000.0,5284715000.0,1889669000.0,11024864000.0,4234504000.0,,410737000.0,1658719000.0,5741211000.0,1169105000.0,,99367000.0,275260000.0,4.17,1135936000.0,313481000.0,-383559000.0,822455000.0,410737000.0,,12.7369,1.9459,4.17,785546000.0,,,,0.20363386748893222,0.10604257794019047,0.2516780076641879,0.14325461997477534,0.13682583691837838,0.09699766489770703,2.79663528374546,7952082000.0,,1464342000.0,3060841000.0,713810000.0,160570000.0,5.23,5.23,0.5754150264075875,9.11964875132341,0.27523088,187.35,127.5364,2.71303,45011.99,25.6187,2.1039,2.0532
