report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,8516209000.0,1645248000.0,1076498000.0,,3904174000.0,,,463239000.0,1805503000.0,298562000.0,162448000.0,105378000.0,0.89,182383.0,239215000.0,39763000.0,63333000.0,199452000.0,0.0,,14.4453,1.4041,0.89,361895000.0,0.04160880124707557,0.019075154214745083,0.08997381893023718,0.16536222869748762,0.03505808746591353,0.07647251377628149,0.1104689385727966,0.2004399881916563,0.0,1.5283335407961742,,,,,,,,,0.66359866,213.5,157.2,0.92745,21755.666,21.9311,2.6923,1.9715
2010-06-30,8481792000.0,1631344000.0,995503000.0,,3924332000.0,,,447888000.0,3680230000.0,664456000.0,357063000.0,231029000.0,1.96,181572000.0,448384000.0,88848000.0,126307000.0,359536000.0,0.0,,12.2538,1.206,1.96,790763000.0,0.09098695013571736,0.042097589754617894,0.09702192526010603,0.18054741143895897,0.07833910569841845,0.1693169691045508,0.09769389413161678,0.21486782076120242,0.0,1.6387132936816866,,,,,,,,,0.66359866,213.5,157.2,0.92745,21755.666,21.9311,2.6923,1.9715
2010-09-30,8459338000.0,1552714000.0,1148332000.0,,3857365000.0,,,369261000.0,5544885000.0,1001323000.0,555138000.0,333931000.0,3.09,179153000.0,778458000.0,136291000.0,190444000.0,642167000.0,0.0,,12.1406,1.2098,3.09,1191767000.0,0.1439163781493325,0.06562428407518413,0.1001171349811583,0.18058498958950456,0.11836895511209033,0.25958730895313253,0.11581250107080669,0.2149308777368692,0.0,1.3521472884148487,,,,,,,,,0.66359866,213.5,157.2,0.92745,21755.666,21.9311,2.6923,1.9715
2010-12-31,8527630000.0,1605417000.0,1214268000.0,,4033480000.0,,,449301000.0,-3661693000.0,-668806000.0,-353755000.0,-244807000.0,-1.8899999999999997,,-348010000.0,-59502000.0,-126120000.0,-407512000.0,0.0,1.3221,12.7591,1.248,-1.8899999999999997,-794926000.0,-0.08770466197923381,-0.04148338987502976,0.09660968300728652,0.18264939196158717,-0.07842812129513124,-0.16581363983458453,0.11129059699980309,0.21709247607595722,0.0,1.322127405152734,7368925000.0,720894000.0,1295535000.0,793643000.0,1549499000.0,4.050000000000001,4.050000000000001,0.0,0.66359866,213.5,157.2,0.92745,21755.666,21.9311,2.6923,1.9715
2011-03-31,9224729000.0,2299985000.0,1766564000.0,,3214590000.0,,,994242000.0,1821577000.0,30960000.0,-53861000.0,49226000.0,-0.33,161489000.0,160580000.0,38991000.0,63365000.0,121589000.0,0.0,,17.973,1.2278,-0.33,94325000.0,-0.016755169399519067,-0.005838762309440202,-0.02956833556857602,0.016996262030098096,0.0033561961549222748,0.009631088256978339,0.06674930568403092,0.05178205478000655,0.0,1.3019539626076384,7384999000.0,504585000.0,1027933000.0,715780000.0,1281929000.0,2.83,2.83,0.0,0.66359866,213.5,157.2,0.92745,21755.666,21.9311,2.6923,1.9715
2011-06-30,9431191000.0,1477955000.0,1993357000.0,9431191000.0,3429150000.0,3332931000.0,994675000.0,184218000.0,1903201000.0,316854000.0,163143000.0,105762000.0,1.02,159352000.0,,,,,4327606000.0,,19.6603,1.2544,1.02,316854000.0,0.04757534666025108,0.017298239427024645,0.08572032065977267,0.1664847801151849,0.03359639307485131,0.04084877750441035,,0.1664847801151849,1.2620054532464313,0.7414401936030526,5607970000.0,310665000.0,680331000.0,,808020000.0,1.8900000000000001,1.8900000000000001,5.355815450112621,0.66359866,213.5,157.2,0.92745,21755.666,21.9311,2.6923,1.9715
2011-09-30,9326471000.0,1396277000.0,1764072000.0,9326471000.0,3522386000.0,3367847000.0,835910000.0,110825000.0,1906405000.0,322053000.0,171848000.0,101126000.0,1.07,159002000.0,,,,,4203757000.0,,17.4905,1.048,1.07,322053000.0,0.048787384460419726,0.018425833308225587,0.09014244087693853,0.16893209994728298,0.0345310675388365,0.04168354119254588,,0.16893209994728298,1.193440185147227,0.7915079429864541,1969490000.0,-72625000.0,1061000.0,,-61694000.0,-0.12999999999999967,-0.12999999999999967,-68.13883035627451,0.66359866,213.5,157.2,0.92745,21755.666,21.9311,2.6923,1.9715
2011-12-31,,,,,3714999000.0,,,,1879307000.0,325181000.0,189437000.0,92886000.0,1.16,,734894000.0,122565000.0,217737000.0,612329000.0,0.0,0.8975,19.3812,1.2139,1.16,542918000.0,0.05099247671399104,,0.10080151885774916,0.1730323997090417,,0.08753192127373385,0.3258270202792838,0.2888926609649195,0.0,,7510490000.0,470567000.0,995048000.0,,1276150000.0,2.92,2.92,0.0,0.66359866,213.5,157.2,0.92745,21755.666,21.9311,2.6923,1.9715
2012-03-31,9451444000.0,1518604000.0,1525448000.0,9451444000.0,3869293000.0,3365257000.0,554356000.0,145439000.0,1936456000.0,299585000.0,159118000.0,101377000.0,0.99,159706000.0,161267000.0,29998000.0,72174000.0,131269000.0,3919613000.0,,14.4226,1.2973,0.99,371759000.0,0.04112327497555755,0.016835311091088302,0.08216969556757292,0.15470787872278016,0.031697272924645165,0.0384630396104408,0.0677882688788178,0.19197905865147466,1.013004959820825,0.9955134491637866,7625369000.0,683546000.0,1263673000.0,,1553584000.0,4.24,4.24,2.522948871770049,0.66359866,213.5,157.2,0.92745,21755.666,21.9311,2.6923,1.9715
2012-06-30,9392847000.0,1477175000.0,1324718000.0,9392847000.0,3995204000.0,3378190000.0,444497000.0,173742000.0,3843266000.0,634333000.0,336823000.0,213771000.0,2.1,159745000.0,412134000.0,77408000.0,144029000.0,334726000.0,3822687000.0,,13.7285,1.2654,2.1,778362000.0,0.08430683389383871,0.03585952161256326,0.08763978345500936,0.1650505065223172,0.06753362425684141,0.08113863444757671,0.08709415377441998,0.20252618476056564,0.9568189759521667,1.1150863806485607,9565434000.0,857226000.0,1581152000.0,,2015092000.0,5.32,5.32,1.8970285227671988,0.66359866,213.5,157.2,0.92745,21755.666,21.9311,2.6923,1.9715
